CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭
350,-2,0,-1,-1,4,-2
351,-1,1,1,-3,0,0
352,-2,0,0,2,-2,1
353,2,-2,-1,0,4,-3
354,-3,-1,0,0,0,0
355,-3,3,-1,-2,3,0
356,1,-1,1,0,-1,0
357,3,-3,2,-1,-1,3
358,1,-1,-2,3,0,-2
359,0,3,0,-2,-1,2
360,4,-3,0,3,-1,-2
361,2,0,-2,2,-1,-1
362,-3,3,-3,3,-3,-1
363,-2,1,2,-2,0,-1
364,0,-3,3,-1,0,-2
365,2,-3,2,1,-3,3
366,-3,-1,0,0,0,0
367,-3,3,-3,3,0,-3
368,-3,2,0,-1,0,2
369,-2,1,-1,1,-2,2
370,-1,0,0,0,0,0
371,0,4,-3,-1,0,0
372,-3,-1,0,0,0,0
373,0,-3,0,3,-3,3
374,0,1,0,-1,1,-2
375,-1,2,1,-2,0,1
376,0,0,0,0,0,4
377,-3,2,0,-1,1,-2
378,1,0,-2,3,-1,-1
379,1,-2,-1,3,-2,2
380,-3,0,-1,0,0,4
381,-3,3,-2,2,-3,0
382,-3,0,3,-1,-2,0
383,1,-1,-1,3,-3,3
384,0,-1,0,0,0,0
385,0,-3,0,3,0,-3
386,2,-3,0,3,0,-3
387,3,-3,3,-2,2,-1
388,-2,3,0,-3,1,2
389,-3,-1,4,-1,-2,3
390,-3,-1,0,0,0,0
391,-2,0,0,-1,0,4
392,0,0,0,0,4,-2
393,-1,2,-3,1,1,1
394,-2,3,-3,3,-3,3
395,0,4,0,-3,3,-3
396,-3,3,-1,1,-3,3
397,3,-3,3,0,-3,3
398,0,3,0,-1,1,-3
399,-2,2,-2,2,-3,1
400,-2,3,-3,2,0,0
401,3,0,-1,-2,1,1
402,1,0,2,-3,0,3
403,-1,-1,3,-3,3,-3
404,-1,1,-1,1,-2,3
405,-2,1,1,-1,-1,3
406,-3,-1,0,0,0,0
407,-3,2,-2,3,-3,3
408,2,-2,2,1,-3,0
409,0,0,-1,0,-1,3
410,0,4,-3,-1,0,0
411,0,0,0,0,2,-2
412,0,2,-3,0,3,0
413,1,-3,0,3,0,-3
414,-2,2,-2,-1,0,3
415,-2,-1,3,-2,1,-2
416,-1,0,1,-1,1,-2
417,-3,3,-2,0,-1,3
418,-3,-1,4,-3,-1,0
419,-1,-1,0,0,0,2
420,-2,0,1,0,-2,3
421,-1,-1,2,-1,1,-2
422,-3,2,-2,3,-3,0
423,1,-2,0,3,0,-3
424,0,0,0,0,0,0
425,-1,-1,0,-1,4,-3
426,-2,-1,3,-2,0,0
427,3,-3,3,-2,2,-2
428,1,1,-1,2,-1,-2
429,-1,1,2,-3,0,-1
430,-1,1,-2,2,1,-1
431,3,-3,3,-3,3,-3
432,-2,0,-1,-1,4,0
433,0,-1,0,2,1,-3
434,2,1,-3,3,-3,3
435,1,-1,3,0,-3,2
436,-1,2,-3,1,1,0
437,0,0,0,4,-3,-1
438,-3,3,-3,0,2,0
439,0,0,0,0,0,0
440,3,-2,0,-1,3,-1
441,-1,-1,-1,3,0,-3
442,0,0,0,0,0,0
443,0,-2,1,-1,0,0
444,-3,3,-2,2,-1,-1
445,-3,0,-1,4,-3,3
446,0,3,-3,3,0,-3
447,3,-3,2,-1,2,-3
448,-3,2,-1,-1,3,-2
449,-2,3,-3,3,-3,3
450,-3,1,1,0,-2,3
451,3,-3,0,3,-2,-1
452,4,-3,-1,0,0,0
453,0,-1,-2,2,-2,3
454,1,-2,3,0,-1,-2
455,4,-3,3,-3,-1,0
456,-2,0,-1,0,-1,4
457,-2,0,3,-2,1,-2
458,-1,4,-3,-1,4,-3
459,-1,-2,0,3,-1,-2
461,4,-1,-2,3,-1,1
462,0,-2,0,3,-3,2
463,1,-1,-2,2,1,-1
464,1,-2,1,2,-2,1
465,-1,3,-3,3,0,-2
466,-1,-1,0,3,-1,0
467,2,-1,0,1,0,-1
468,-1,-1,3,-2,0,-1
469,-2,2,-3,3,-3,0
470,0,-3,3,-3,-1,0
471,0,-3,3,-3,0,3
472,0,-1,4,-3,-1,0
473,0,4,0,-3,-1,4
474,0,2,-3,3,-2,0
475,3,-3,3,0,-3,3
476,0,0,0,0,0,0
477,-3,2,-2,3,-3,2
478,-1,1,0,-1,-1,2
479,-3,0,3,-3,2,-2
480,0,1,-2,2,1,-2
481,-3,2,1,-2,-1,2
482,0,-1,-2,-1,4,0
483,-2,2,1,-3,2,1
484,1,-2,2,1,-3,2
485,-2,1,0,-1,1,-2
486,-1,-1,1,0,-2,3
487,0,0,0,4,-3,-1
488,0,4,-3,3,-3,3
489,2,0,-2,0,3,-2
490,-2,0,-1,3,-2,0
491,-2,1,-2,3,-1,-2
492,-2,-1,0,2,1,-1
493,3,0,-2,-1,3,-2
494,-3,3,-3,3,-3,3
495,3,-1,0,-1,-1,3
496,3,-3,3,-1,0,-2
497,-2,-1,0,0,4,-3
498,3,-3,0,3,-3,0
499,-1,0,0,0,0,0
500,-1,-2,3,-3,0,0
501,-2,2,-3,0,3,-2
502,2,-1,0,2,-3,0
503,0,0,1,1,-3,3
504,0,-2,2,0,0,0
505,-2,2,-2,2,-2,-1
506,-2,1,2,-2,1,-2
507,-2,2,0,0,1,-3
508,-1,-2,3,-3,3,-2
509,-1,-1,1,0,-1,1
510,-3,1,0,0,2,-2
511,-3,-1,0,0,0,4
512,-2,0,-1,0,0,0
513,1,1,-3,2,1,-1
514,4,-3,-1,4,-3,-1
515,-1,4,-1,-2,3,-2
516,4,-3,3,-3,2,-1
517,4,0,-3,1,2,-3
518,1,-2,2,-2,3,-2
519,0,1,-1,-2,1,2
520,-1,-1,0,1,0,0
521,-3,3,-3,-1,4,-1
522,3,-2,0,2,-3,0
523,0,0,0,0,0,0
524,-3,3,-3,3,-3,0
525,-2,2,-3,0,3,0
526,0,-1,0,3,-2,-1
527,-3,-1,0,0,0,0
528,0,0,0,0,0,0
529,0,-1,3,-2,0,-1
530,-2,0,1,2,-3,3
531,-1,0,-2,3,-3,3
532,0,-2,1,2,-2,2
533,0,-2,-1,0,0,0
534,-1,0,-2,2,0,0
535,3,-3,2,0,0,-2
536,0,0,0,4,-3,-1
537,0,0,0,0,4,-3
538,-1,0,2,-2,1,0
539,-1,0,1,-2,3,-2
540,-3,1,-1,3,0,-3
541,0,-3,3,-3,3,-3
542,0,-2,-1,2,-1,2
543,0,0,-1,0,4,-2
544,0,3,-1,-1,1,-1
545,2,-2,-1,3,-1,0
546,0,-1,2,-3,1,-1
547,3,-3,3,-3,3,-3
548,2,-1,0,2,-2,0
549,0,3,-1,-2,2,1
550,3,-1,-2,3,0,-2
551,-3,-1,4,-3,3,-2
552,-3,3,-3,3,-1,0
553,-1,0,-1,-1,0,0
554,-2,0,0,1,-2,3
555,-2,0,1,-1,1,0
556,1,-2,-1,4,-3,0
557,-1,2,-1,2,-3,3
558,-3,3,-1,-1,0,1
559,-1,2,0,0,-2,3
560,-1,0,1,0,-1,0
561,2,-3,2,1,-1,-2
562,1,-1,0,0,1,-2
563,0,-3,3,0,-3,3
564,0,2,-2,0,-1,0
565,-3,1,1,0,-1,1
566,0,1,2,-1,-2,1
567,-2,0,1,-1,3,-2
568,3,-3,-1,0,0,4
569,-2,-1,0,1,2,-2
570,0,0,0,0,4,-3
571,-2,3,-3,3,-3,3
572,2,1,-2,0,1,-2
573,3,-3,3,-3,3,-3
574,-2,3,-1,-2,3,-3
575,-1,0,1,-2,-1,2
576,-1,-2,3,-1,-1,1
577,0,0,-2,2,1,-3
578,-1,-1,2,-2,3,-3
579,0,0,0,0,0,0
580,-2,0,3,-3,0,-1
581,0,0,4,-3,-1,0
582,-3,0,3,-3,3,-1
583,0,0,0,4,-3,-1
584,1,-1,-1,3,-2,-1
585,0,-3,1,-1,3,-3
586,-2,2,1,-3,2,-1
587,0,-3,2,1,0,0
588,-3,3,0,-3,1,-1
589,0,0,2,-3,3,0
590,4,-1,1,-3,3,-2
591,-3,-1,0,0,4,-3
592,-1,-2,3,-3,0,-1
593,-3,0,0,3,-1,1
594,-2,2,-2,-1,3,-3
595,-2,0,3,-1,-2,3
596,-2,2,0,-1,1,-1
597,-1,0,0,0,2,-2
598,-3,0,2,1,-1,0
599,3,-1,-1,1,-2,3
600,3,0,-2,0,-1,0
601,-2,2,0,0,0,-2
602,0,-3,3,-1,0,-1
603,-1,-1,0,0,2,1
604,-1,1,-2,2,-2,3
605,0,0,0,0,0,0
606,-3,3,-3,0,2,1
607,4,-3,0,3,0,-1
608,-2,-1,0,1,2,-3
609,-1,3,-3,-1,0,0
610,-1,-2,-1,4,-1,1
611,1,-3,1,2,-3,2
612,-1,-1,1,-2,0,-1
613,2,-1,1,1,-3,0
614,-2,1,2,0,-3,1
615,-1,0,2,-3,0,2
616,0,0,4,-3,-1,0
617,3,-2,1,-2,3,-2
618,-2,2,-3,0,3,-2
619,0,0,0,4,-3,0
620,-3,2,0,-2,0,1
621,0,0,0,0,0,0
622,-3,0,3,-1,0,-2
623,1,2,-1,-1,-1,-1
624,0,0,-1,0,0,0
625,3,-3,1,0,1,-1
626,-1,-2,-1,0,0,0
627,3,-2,0,2,-3,0
628,3,-1,1,-2,-1,3
629,-3,-1,4,-3,3,-3
630,2,-1,1,-1,1,-2
631,0,-1,0,-2,2,-2
632,3,-1,-2,3,-1,1
633,-1,0,0,2,-1,-1
634,3,-3,0,3,-3,3
635,-2,0,-1,4,0,-3
636,0,-1,-2,3,-1,-2
637,1,-2,2,-1,-1,-1
638,-1,0,-1,0,-1,3
639,3,-3,1,2,-3,3
640,-1,-1,2,-3,2,-1
641,-1,0,3,0,-1,-1
642,0,-2,3,-3,2,1
643,-3,1,0,1,1,-3
644,0,-2,0,0,-1,3
645,0,1,-2,2,-2,3
646,-1,4,-3,3,-3,3
647,-1,0,4,-3,3,-3
648,2,-3,3,-1,-1,1
649,0,3,-1,1,-1,-2
650,-1,0,4,-3,3,-3
651,-1,2,-3,2,-1,0
652,2,-2,3,-2,0,2
653,0,-3,-1,0,4,-3
654,0,-2,1,0,-2,3
655,0,0,0,0,0,4
656,-1,3,-2,0,-1,3
657,-3,0,3,-3,2,-2
658,-2,2,-1,1,-1,-1
659,0,0,0,0,0,0
660,0,0,0,0,0,4
661,0,1,1,-2,0,0
662,0,0,0,0,0,4
663,0,0,0,0,0,0
664,-1,1,0,-2,3,-2
665,-2,-1,3,0,0,-2
666,0,0,0,0,0,0
667,3,-1,-2,2,-1,-1
668,0,0,0,0,0,0
669,-3,0,0,2,-1,2
670,-1,0,1,-1,0,2
671,-1,2,0,1,-3,3
672,0,-3,3,-3,3,-1
673,-2,0,0,2,-3,1
674,-1,-1,2,0,-2,3
675,-3,3,-3,2,1,-3
676,3,-3,1,0,2,-3
677,-2,-1,3,-3,3,-3
678,0,0,0,0,0,0
679,0,4,-3,3,-3,3
680,0,-1,-1,3,-3,1
681,1,-1,2,-3,2,-2
682,0,0,0,0,0,0
683,0,0,3,-3,-1,4
684,-3,3,-3,3,-3,3
685,0,0,0,0,0,0
686,-1,0,-1,3,-2,0
687,-3,0,0,3,-3,3
688,3,-3,3,-3,-1,0
689,-1,3,-2,2,-3,3
690,-1,2,-1,2,-1,-2
691,3,-3,2,0,-1,0
692,0,-1,-1,-1,3,-3
693,2,-2,3,-1,0,-1
694,0,1,1,1,-1,-2
695,-1,-1,0,1,0,-2
696,-1,1,-2,3,0,-3
697,-1,0,3,-2,1,-1
698,3,-2,-1,3,-3,3
699,0,-1,0,0,0,0
700,-1,0,4,-3,-1,4
701,-2,1,-2,3,-3,3
702,-3,0,3,-1,-1,-1
703,-2,0,1,-1,0,0
704,-1,1,2,-3,1,1
705,3,-3,-1,4,-3,3
706,-2,-1,3,0,-1,-2
707,-2,3,0,-3,0,3
708,3,-3,2,-1,2,-2
709,0,3,-3,3,-3,1
710,-3,3,-3,3,-3,0
711,1,-2,2,0,-1,-1
712,-2,1,2,-2,2,-3
713,0,3,-1,-2,3,-2
714,3,-1,0,-2,1,1
715,-3,2,0,-1,1,-1
716,1,0,1,-2,3,-2
717,0,3,-3,3,-1,-2
718,0,0,-1,1,-2,3
719,-1,3,0,-3,-1,4
720,-1,-1,3,-1,-2,3
721,-2,0,-1,0,0,0
722,3,-3,-1,0,4,-3
723,0,-1,3,-1,1,-1
724,0,0,4,-3,-1,4
725,4,0,-3,3,-3,3
726,-3,3,0,-3,3,-3
727,0,2,-3,3,-2,0
728,2,0,1,-3,1,1
729,-2,2,-1,0,1,-1
730,-1,1,-2,3,-3,3
731,3,0,-3,0,3,-3
732,1,-1,2,-3,2,0
733,-2,0,0,1,-2,0
734,3,-3,-1,4,-1,-2
735,-1,-2,3,-2,1,1
736,-2,-1,3,-3,3,-3
737,-3,2,1,-3,3,-3
738,-1,-2,3,-3,3,-3
739,-3,3,-2,-1,-1,4
740,3,-3,-1,0,0,0
741,-3,3,-3,3,-3,0
742,-2,0,3,0,-3,0
743,-3,0,3,0,-3,3
744,-3,-1,0,4,-3,3
745,4,-3,-1,0,4,-3
746,-1,0,2,-2,0,1
747,-1,0,-2,3,-1,-1
748,-2,3,-2,0,0,-1
749,3,0,-1,-2,0,-1
750,-3,-1,0,0,0,4
751,0,0,0,0,0,4
752,0,0,1,-1,-1,3
753,0,-3,-1,0,0,0
754,-2,1,-2,3,-3,3
755,1,-3,1,1,1,-2
756,-2,2,-2,3,-3,2
757,-3,1,2,-3,1,1
758,-3,1,1,1,-3,3
759,3,-2,0,0,2,-1
760,-3,2,-1,1,0,-2
761,-2,-1,-1,0,0,0
762,0,-3,-1,4,-3,-1
763,-2,2,-3,3,0,-3
764,-2,3,-2,1,0,-2
765,2,-1,-2,3,-1,-2
766,3,-3,0,3,-1,0
767,0,3,-1,-1,2,-3
768,0,-2,2,-1,-2,3
769,-1,3,-3,3,-3,2
770,-1,-1,2,0,0,-1
771,3,-2,0,-1,1,2
772,0,-1,-1,3,-2,1
773,3,-3,1,-1,0,3
774,-2,1,2,-3,1,1
775,2,-2,-1,2,1,-3
776,4,-3,0,0,3,-3
777,-1,3,-1,-1,-1,3
778,-2,3,-2,-1,3,-3
779,-3,3,-3,3,-1,-2
780,0,-1,1,-2,2,-1
781,0,1,-2,3,-1,-1
782,0,4,-3,-1,0,0
783,-3,3,-3,3,-1,-2
784,-2,0,1,0,-2,3
785,1,2,0,-3,3,-3
786,3,-1,0,-2,3,-2
787,1,-2,1,1,0,0
788,-3,2,1,-2,-1,3
789,-1,1,-2,3,-3,2
790,0,0,4,-3,-1,0
791,-2,0,2,-2,-1,3
792,1,-3,3,-2,0,1
793,0,4,-3,-1,0,0
794,3,-3,1,2,-3,0
795,-1,1,2,-2,0,1
796,0,3,-1,-1,-1,1
797,-1,1,0,2,-2,0
798,0,0,4,-3,-1,0
799,-3,0,3,-3,3,-3
800,-1,-1,-1,3,-2,-1
801,-2,2,-1,2,-2,0
802,-3,0,3,-3,0,-1
803,3,-1,-2,0,3,-2
804,0,0,0,4,-3,-1
805,0,4,-3,-1,0,0
806,-2,-1,2,-1,0,-1
807,2,0,-1,0,0,1
808,-2,1,-2,2,0,-2
809,-1,-2,2,1,-3,1
810,-1,-1,3,0,-3,2
811,2,-1,2,-2,1,-1
812,1,-3,3,-1,0,0
813,4,-3,3,-3,-1,0
814,2,-3,2,0,-2,0
815,-2,-1,1,1,1,-3
816,1,-1,-1,3,-3,1
817,-2,2,-1,-1,3,-1
818,0,2,-3,3,-2,1
819,2,0,-1,1,-2,0
820,4,-3,3,-3,-1,0
821,0,0,0,0,0,0
822,2,-3,0,-1,4,0
823,1,2,-1,-2,3,0
824,-1,2,-2,3,-3,3
825,-3,3,-1,0,-2,-1
826,-3,3,-3,-1,0,0
827,2,-3,2,-2,3,-3
828,0,3,-1,-1,-1,3
829,-3,3,-3,2,1,-3
830,-3,1,-1,2,1,-3
831,-3,-1,0,0,0,0
832,-1,-2,2,0,-2,3
833,0,0,-2,3,-3,3
834,0,0,0,0,0,0
835,0,-1,3,-1,-1,-1
