CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭
103,0,0,0,0,0,0
104,0,0,0,0,0,0
105,0,0,0,0,0,0
106,-3,3,-3,-1,0,0
107,3,-3,-1,4,-2,-1
108,0,0,0,4,-3,3
109,0,0,0,0,0,0
110,0,0,0,0,0,0
111,0,0,0,0,0,0
112,-1,0,0,0,0,4
113,-1,2,-2,1,-1,0
114,-1,0,4,-3,-1,0
115,-2,-1,3,-2,-1,3
116,0,0,0,0,0,0
117,4,-1,-2,3,-3,3
118,-2,0,1,0,-1,1
119,-3,0,3,0,-2,-1
120,-1,-1,1,-2,3,-2
121,3,-3,3,-3,-1,0
122,0,0,0,4,-3,-1
123,0,0,0,0,0,0
124,-3,-1,0,4,-3,-1
125,3,-3,-1,4,-3,-1
126,0,4,-1,-2,0,-1
127,0,0,4,-3,-1,0
128,0,0,0,0,0,0
129,0,0,0,0,0,0
130,-2,-1,4,-3,-1,0
131,-1,-1,-1,3,-2,2
132,0,0,0,0,0,0
133,0,0,0,0,4,-3
134,-1,0,2,-1,-1,0
135,0,0,0,0,0,0
136,0,0,0,0,0,0
137,-2,3,-1,-1,2,-1
138,-1,4,-3,3,-3,3
139,-2,3,-3,-1,0,0
140,1,-1,0,1,0,-2
141,0,0,0,0,0,0
143,0,0,0,0,0,0
144,-3,0,-1,0,0,0
145,-1,0,-1,3,0,-2
146,0,1,0,-1,0,1
147,0,2,-2,-1,0,3
148,0,0,0,0,0,0
149,4,-3,0,3,-3,3
150,0,4,-3,-1,0,0
151,-3,-1,0,0,4,-3
152,0,4,-3,-1,0,4
153,0,0,0,0,0,0
154,-1,-1,0,0,4,-2
155,0,0,4,-3,3,-3
156,3,-3,3,-2,0,1
157,-1,0,0,0,0,0
158,0,0,0,0,0,0
159,-3,3,0,-3,-1,0
160,-3,-1,4,-3,-1,0
161,1,-1,1,-2,1,1
162,0,0,4,-3,0,3
163,0,0,0,0,0,0
164,1,0,0,2,-1,-2
165,-1,-2,3,-3,3,-3
166,-1,4,-3,3,-3,-1
167,0,4,-3,3,0,-3
168,-1,-2,-1,0,4,-1
169,-1,0,0,0,4,-3
170,0,0,0,0,0,0
171,0,0,0,0,4,-2
172,0,0,0,0,0,0
173,0,0,0,4,-3,-1
175,4,-3,3,-1,-1,1
176,0,0,0,0,0,0
177,0,0,0,0,0,4
178,0,0,0,0,0,0
179,0,4,-3,3,0,-3
180,-2,3,-1,-2,1,1
181,0,4,-3,-1,0,4
182,4,-3,-1,0,4,-3
183,0,0,0,0,0,0
184,-3,0,-1,4,-3,-1
185,0,0,0,0,0,0
186,-3,-1,4,-3,-1,0
187,-1,0,0,0,0,0
188,0,0,0,0,0,0
189,1,-3,2,0,-1,0
190,-1,4,-3,-1,0,0
191,-1,2,1,-3,3,-2
192,-1,1,-2,3,-2,2
193,0,0,0,0,0,0
194,0,0,0,0,0,0
195,0,0,0,0,0,0
196,4,-1,-2,-1,0,0
197,0,0,4,-3,2,-2
198,4,-3,-1,0,4,-3
199,0,0,4,-3,-1,0
200,0,0,0,0,0,0
201,4,0,-3,-1,4,-3
202,-1,-1,2,-3,2,1
203,0,0,0,0,0,0
204,0,0,0,0,0,0
205,0,0,0,0,0,0
206,-2,-1,-1,4,-3,3
207,0,0,0,0,0,0
208,0,1,-1,-1,-1,0
209,0,-1,-2,-1,0,0
210,0,0,0,0,0,0
211,4,-3,3,-3,3,-2
212,4,-3,-1,4,-3,-1
213,0,0,0,0,0,0
214,0,0,0,0,0,4
215,0,-1,0,0,0,0
216,0,0,0,0,0,0
217,0,0,0,0,0,0
218,-1,-1,0,1,0,-1
219,0,0,0,4,-3,3
220,0,0,0,0,0,0
221,0,0,0,0,0,0
222,-1,3,-3,3,-1,0
223,0,4,-3,3,-2,-1
224,3,-3,3,-1,-1,2
225,3,-3,3,-3,-1,4
226,0,0,0,0,0,0
227,0,0,0,0,0,0
228,0,0,0,0,0,0
229,-1,4,-3,3,-2,0
230,0,0,0,0,4,-3
231,0,0,0,0,0,0
232,0,0,0,0,0,0
233,4,-3,-1,0,0,0
234,0,4,-3,3,-3,3
235,0,0,4,-3,0,3
236,0,0,0,0,0,0
237,0,1,0,-2,3,-3
238,0,4,-3,-1,0,0
239,0,-2,2,1,-1,-2
240,-3,0,-1,0,0,0
241,0,0,0,4,-3,-1
242,0,0,0,0,0,0
243,0,0,0,0,0,0
245,0,0,0,0,0,0
246,0,-3,3,-3,-1,4
247,-1,-2,3,-3,-1,0
248,0,0,0,0,0,0
249,2,-2,3,-1,-2,3
250,-3,3,-3,3,0,-3
251,0,-1,0,0,4,-3
252,0,0,0,0,0,4
253,0,-1,0,4,0,-3
254,1,0,0,-1,0,0
255,0,1,-1,1,-1,0
256,0,0,-1,0,1,0
257,0,0,0,0,0,0
258,0,0,1,0,-1,1
259,-3,-1,0,4,-3,-1
260,0,0,0,0,0,0
261,0,-1,0,0,4,-3
262,0,0,0,0,0,0
263,0,0,0,0,0,0
264,0,0,0,0,0,0
265,-1,-1,3,-3,3,0
266,0,4,-3,0,-1,4
267,-1,4,-1,-1,0,0
268,-3,3,-1,-1,-1,3
269,2,-3,3,-3,-1,0
270,0,0,0,0,0,0
271,-3,-1,4,-3,3,0
272,4,-3,-1,0,0,4
273,4,-2,1,-1,1,-2
274,0,0,0,0,0,0
275,0,-3,0,-1,0,0
276,0,0,0,0,0,0
277,-3,-1,0,4,-3,-1
278,0,0,0,0,0,0
279,-1,-2,3,-3,0,3
280,-2,3,-3,3,-1,-2
281,-1,0,4,-1,1,-3
282,4,-1,-2,-1,4,-1
283,0,1,-2,3,-3,3
284,0,0,0,0,0,0
285,0,0,0,0,0,0
286,0,0,0,4,-3,1
287,0,0,0,0,0,0
288,-3,-1,0,0,0,0
289,0,0,0,0,0,0
290,0,0,0,0,0,0
291,0,0,0,0,0,0
292,-1,3,-3,0,3,0
293,0,0,0,0,0,4
294,-2,1,-2,3,0,-3
295,-1,-1,2,-2,-1,1
296,0,0,0,4,-3,3
297,4,-3,-1,0,0,4
298,-1,0,-1,0,-1,3
299,-1,0,0,0,0,0
300,0,0,0,0,0,0
301,-3,3,-3,3,-2,1
302,0,0,0,4,-3,-1
303,0,0,0,0,0,0
304,3,0,-2,1,-1,1
305,4,-1,-2,3,-2,0
306,0,0,0,0,4,0
307,1,-1,2,-3,0,-1
308,4,0,-3,-1,0,0
309,0,-2,3,-3,-1,0
310,0,0,0,0,0,0
311,-1,1,-2,3,-3,-1
312,0,0,0,0,0,0
313,-3,3,0,-3,-1,4
314,-2,1,-1,2,-2,2
315,-2,3,-3,2,0,0
316,0,4,-3,-1,0,0
317,4,-3,-1,0,4,-3
318,4,-3,0,-1,0,0
319,0,4,-3,3,-3,3
320,4,0,-3,-1,0,0
321,4,-3,-1,4,-2,-1
322,0,0,0,0,0,0
323,3,-1,-2,3,-3,3
324,0,-3,3,-3,3,-3
325,0,-1,1,0,-1,3
326,-1,3,-1,-2,1,0
327,-2,-1,4,-3,3,-2
328,0,0,4,-3,-1,0
329,-2,3,-3,-1,0,0
330,0,0,0,0,0,0
331,0,0,0,0,4,0
332,0,-1,3,-3,0,3
333,0,4,-3,-1,0,0
334,-1,0,0,4,-3,-1
335,4,-2,2,-2,0,1
336,0,0,0,0,0,0
337,-1,0,4,-3,0,-1
338,0,0,0,0,0,0
339,0,0,0,0,0,0
340,4,-3,-1,0,4,-3
341,-3,3,-1,-1,0,1
342,0,0,0,0,0,0
343,0,-1,-1,4,-3,3
344,0,0,0,0,0,4
345,0,-2,-1,-1,0,0
346,0,0,0,0,4,-1
347,-3,3,0,-3,3,-3
348,0,0,0,0,0,0
349,-1,-2,-1,4,-2,2
350,0,0,0,0,4,-3
351,-3,0,3,-3,-1,0
352,-1,3,0,-3,2,-1
353,0,0,0,0,0,0
354,0,0,0,0,0,0
355,4,-1,-2,0,3,-3
356,4,-3,0,-1,0,0
357,0,0,0,0,0,0
358,0,-3,-1,4,-1,0
359,-3,-1,0,0,0,0
360,0,4,-3,3,0,-2
361,-2,2,0,-1,2,-1
362,0,0,0,0,0,0
363,-3,-1,4,-1,0,-1
364,-3,-1,0,0,0,0
365,-2,-1,-1,4,-3,-1
366,0,0,0,0,0,0
367,1,-1,1,-1,-1,3
368,4,-3,3,-3,3,-3
369,-2,2,-3,3,-3,3
370,0,0,0,0,0,0
371,0,0,0,0,0,0
372,0,0,0,0,0,0
373,-3,3,-2,1,-1,1
374,-3,3,-3,3,-3,3
375,0,4,-2,-1,3,-3
376,0,0,0,0,0,0
377,1,0,-2,1,2,-2
378,-2,0,-1,3,-3,3
379,-3,-1,4,-3,3,0
380,4,-3,-1,0,0,0
381,4,-2,-1,1,0,-1
382,1,-1,-1,3,-3,3
383,0,4,-1,-2,-1,4
384,0,0,0,0,0,0
385,0,0,0,0,0,0
386,3,0,-2,-1,0,3
387,0,-2,1,-1,1,-1
388,-2,1,-1,1,-1,1
389,0,0,0,0,0,0
390,0,0,0,0,0,0
391,0,-2,-1,4,-3,3
392,0,0,0,0,0,0
393,-2,3,-1,0,-2,2
394,-1,0,0,0,0,0
395,0,0,0,0,4,-3
396,0,0,0,0,0,0
397,0,4,-3,-1,4,-1
398,0,-2,-1,4,-2,-1
399,0,1,0,0,-1,0
400,-3,3,-2,0,0,-1
401,3,-3,3,-3,-1,4
402,0,0,4,-3,-1,4
403,0,0,0,0,0,0
404,-3,-1,0,0,4,-3
405,4,-3,0,-1,0,0
406,0,0,0,0,0,0
407,-3,3,-3,3,-1,0
408,0,0,-2,0,-1,0
409,0,3,-3,3,-3,2
410,0,0,0,0,0,0
411,0,3,-3,2,-1,-1
412,-2,-1,0,0,0,0
413,3,-3,3,-3,3,-2
414,0,3,-1,-1,-1,3
415,0,0,0,0,0,0
416,0,0,0,0,1,0
417,0,3,-1,0,-2,3
418,0,0,0,0,0,0
419,-2,0,1,-2,1,2
420,0,0,0,0,0,0
421,0,-2,3,-2,2,-3
422,0,0,0,4,-3,-1
423,0,0,0,0,0,0
424,0,0,0,0,0,0
425,0,0,0,0,0,4
426,0,-3,-1,0,0,0
427,0,0,4,-3,-1,0
428,3,-3,0,3,-3,3
429,0,0,0,0,0,0
430,4,-3,3,-2,-1,3
431,0,0,0,0,0,0
432,-1,-1,0,0,0,0
433,-1,0,-1,4,-3,0
434,-3,3,-3,-1,4,-2
435,4,-3,-1,4,-2,-1
436,0,4,-3,-1,4,-3
437,0,0,0,0,0,0
438,2,-3,3,-3,3,-1
439,0,0,0,0,0,0
440,-1,3,-2,0,-1,3
441,-3,-1,4,-3,3,-3
442,0,0,0,0,0,0
443,4,-3,-1,0,0,4
444,0,-3,-1,4,0,-2
445,0,0,0,0,0,0
446,0,0,4,-3,-1,0
447,0,0,0,4,-3,-1
448,-3,2,-1,-1,-1,0
449,-1,0,-2,3,-2,2
450,-1,3,-3,-1,4,-3
451,-1,-2,-1,0,0,4
452,4,-3,-1,0,0,0
453,-3,-1,0,0,4,-2
454,0,0,0,0,0,0
455,0,1,-1,1,-1,0
456,0,0,0,0,4,0
457,2,-1,2,-1,-2,0
458,0,0,0,0,0,0
459,-1,4,-3,-1,0,0
461,4,-3,-1,0,0,0
462,3,0,-3,3,-2,1
463,1,0,-2,3,-1,0
464,0,0,4,-1,-1,-1
465,0,0,4,-3,-1,4
466,-1,-2,1,1,0,-1
467,-2,0,3,-3,3,-2
468,0,0,4,-2,-1,-1
469,-3,1,1,0,-2,-1
470,0,0,0,0,0,0
471,-3,2,-1,1,0,-1
472,0,0,0,0,0,0
473,0,0,0,0,0,0
474,-3,3,-3,0,3,-1
475,-3,-1,0,0,0,0
476,0,0,0,0,0,0
477,0,-3,1,2,-3,3
478,-2,3,-2,0,1,-1
479,0,0,0,4,-3,-1
480,-3,-1,0,4,-1,0
481,-1,4,-2,-1,3,-3
482,0,0,0,0,0,0
483,-3,-1,0,0,0,0
484,-3,3,-3,-1,0,4
485,2,0,-1,1,-1,1
486,-1,1,-1,0,0,2
487,0,0,0,0,0,0
488,0,0,0,0,0,0
489,-3,-1,0,0,0,0
490,0,0,0,4,-3,3
491,0,0,0,0,0,0
492,2,-3,0,3,-2,-1
493,0,0,0,0,0,0
494,0,0,0,4,-3,3
495,0,0,0,4,-3,-1
496,0,0,0,4,-3,-1
497,0,0,0,0,0,0
498,0,0,0,4,-3,-1
499,0,0,0,0,0,0
500,0,0,0,4,0,-3
501,0,4,-3,0,3,-1
502,-1,4,-2,-1,3,-3
503,-1,3,-3,3,-2,-1
504,1,-2,-1,4,-1,0
505,-1,1,-1,0,2,-1
506,0,0,0,0,0,0
507,-1,0,0,0,0,0
508,-2,2,-2,0,2,-2
509,-2,1,-2,3,-3,-1
510,-2,0,-1,0,3,-2
511,0,0,0,0,0,0
512,0,0,0,0,0,0
513,-3,-1,4,-3,3,-1
514,0,0,4,-3,3,-2
515,-2,3,-3,3,-3,-1
516,0,0,0,0,0,0
517,0,0,0,4,-3,3
518,-2,0,1,0,-2,0
519,0,4,-2,-1,-1,4
520,-3,3,-2,-1,2,-2
521,-2,0,3,-3,2,0
522,0,0,0,0,0,0
523,0,0,0,0,0,0
524,0,4,-3,3,-3,-1
525,-1,0,0,0,0,0
526,3,-3,-1,0,0,4
527,0,0,0,0,0,0
528,0,0,0,0,0,0
529,-3,3,-3,-1,0,0
530,0,0,0,0,0,0
531,-3,-1,0,4,-3,2
532,-3,3,-1,1,-3,3
533,0,0,0,0,0,0
534,0,0,0,0,0,0
535,0,2,-3,3,-2,1
536,0,0,0,0,0,0
537,0,0,0,0,0,0
538,4,-2,-1,-1,4,-3
539,-3,0,3,-3,3,-2
540,4,-3,-1,0,0,0
541,0,0,0,0,0,0
542,-2,1,-2,3,-3,0
543,0,0,0,0,0,4
544,-1,2,-1,1,-2,3
545,4,-2,-1,3,0,-2
546,-1,-1,4,-1,-1,-1
547,2,-3,0,3,-1,-1
548,0,0,0,0,0,0
549,0,4,-3,-1,4,-3
550,0,4,0,-3,0,3
551,0,0,4,-3,-1,0
552,0,-1,4,-3,3,0
553,-1,4,-3,3,-3,3
554,-1,2,0,-3,3,-3
555,0,4,-1,-1,1,-2
556,0,0,0,0,0,0
557,4,-3,-1,0,0,0
558,-3,3,-3,-1,0,0
559,-1,4,-3,0,-1,4
560,0,-2,-1,3,-3,3
561,-3,3,0,-3,0,-1
562,-3,-1,0,0,0,0
563,0,0,0,0,0,0
564,-3,3,-3,1,1,0
565,-1,4,-3,-1,0,0
566,-1,-1,4,-3,-1,4
567,3,-2,-1,3,-3,0
568,0,0,0,0,0,0
569,-3,3,-1,-2,-1,4
570,0,0,0,0,0,0
571,4,-3,3,-3,-1,4
572,-1,4,0,-3,3,-3
573,0,0,0,0,0,0
574,-3,0,3,-3,3,-1
575,0,0,0,0,0,0
576,0,0,0,4,-3,-1
577,3,-3,3,-2,2,-2
578,3,-1,0,-1,1,-1
579,0,0,0,0,0,0
580,0,0,0,0,0,0
581,0,0,0,0,0,0
582,0,0,0,0,0,0
583,0,0,0,4,-3,-1
584,0,0,4,-3,-1,0
585,-1,0,3,-2,2,-2
586,-3,-1,4,-3,-1,4
587,4,-2,-1,3,-3,3
588,0,-1,3,-2,-1,3
589,3,-3,0,3,-1,-2
590,0,0,0,4,-3,-1
591,0,0,0,0,0,0
592,0,0,4,-3,-1,0
593,0,0,0,0,4,-1
594,0,-3,3,-2,-1,1
595,-1,0,0,0,0,4
596,4,-2,2,-2,-1,-1
597,0,-1,0,-1,0,4
598,-3,-1,0,0,4,-3
599,-1,0,0,0,0,4
600,0,4,-2,-1,-1,0
601,4,-3,3,-3,-1,0
602,-1,0,-2,-1,4,-1
603,-3,3,-2,-1,-1,0
604,-3,-1,0,0,0,0
605,0,0,0,0,0,0
606,-2,2,-2,0,-1,4
607,-1,0,0,0,4,-3
608,0,-1,3,0,-2,-1
609,0,0,0,0,0,0
610,0,-3,0,3,-3,3
611,0,0,4,0,-3,3
612,0,4,-3,-1,0,0
613,-1,0,4,-1,-1,1
614,-3,0,-1,0,4,-3
615,-1,1,-2,-1,3,-2
616,0,0,0,0,0,0
617,-1,0,4,-3,3,-1
618,-1,-1,0,0,0,0
619,0,0,0,0,0,0
620,0,4,-1,-1,-1,3
621,0,0,0,0,0,0
622,-3,3,-3,-1,0,4
623,0,0,0,0,0,0
624,0,0,0,0,0,0
625,-3,-1,0,0,0,0
626,0,0,0,0,0,0
627,3,-3,0,-1,4,-1
628,0,4,-3,-1,0,0
629,0,4,-3,-1,0,0
630,-2,-1,0,4,-3,-1
631,-2,3,-2,0,0,-1
632,0,0,0,0,0,4
633,4,0,-3,3,-3,3
634,-1,0,0,0,0,4
635,-1,1,-2,2,0,0
636,3,0,-3,-1,4,-3
637,0,0,0,0,0,0
638,-3,3,-3,-1,4,0
639,4,-3,-1,4,-3,3
640,3,-3,-1,4,-2,0
641,-1,3,0,-2,1,0
642,-1,4,-1,-2,3,-2
643,-1,-1,4,-2,1,-2
644,4,-3,-1,0,0,0
645,-1,0,1,-2,2,-1
646,0,0,0,0,0,0
647,0,0,0,0,0,0
648,0,3,-3,3,-3,3
649,0,0,0,0,4,-3
650,0,0,0,0,0,0
651,-3,-1,0,0,0,4
652,0,0,0,4,-3,-1
653,0,0,0,0,0,0
654,4,-3,3,-3,-1,4
655,0,0,0,0,0,0
656,3,-3,1,2,0,-2
657,-1,-1,0,4,-3,-1
658,-1,0,0,0,0,0
659,0,0,0,0,0,0
660,0,0,0,0,0,0
661,-3,-1,4,-3,-1,0
662,0,0,0,0,0,0
663,0,0,0,0,0,0
664,-1,4,-2,-1,3,-3
665,0,0,0,0,0,0
666,0,0,0,0,0,0
667,0,0,0,0,0,0
668,0,0,0,0,0,0
669,4,-3,-1,4,-3,-1
670,0,0,4,-3,-1,0
671,0,0,0,0,0,0
672,4,-2,-1,0,3,0
673,0,0,4,-3,-1,4
674,2,1,-2,1,-2,3
675,0,0,0,0,0,0
676,-2,2,-3,1,-1,0
677,3,-3,3,0,-3,-1
678,0,0,0,0,0,0
679,0,0,0,0,0,0
680,0,0,0,0,0,0
681,-2,3,-3,-1,0,0
682,0,0,0,0,0,0
683,0,0,0,0,0,4
684,0,0,0,0,4,-3
685,0,0,0,0,0,0
686,1,0,-2,1,2,0
687,0,0,0,4,-3,-1
688,0,0,0,0,0,0
689,4,-3,3,-3,-1,4
690,4,-3,3,-2,-1,3
691,-1,-1,1,-1,1,1
692,4,-2,-1,-1,0,0
693,-2,0,0,0,1,0
694,-2,1,-2,0,3,-2
695,0,0,0,0,4,-3
696,4,-3,-1,0,0,0
697,-1,0,-2,3,-3,3
698,-1,1,0,-1,1,-1
699,0,0,0,0,0,0
700,0,0,4,-3,-1,0
701,3,-3,3,-3,0,3
702,0,0,0,0,0,0
703,-3,-1,0,4,-3,-1
704,-1,0,-2,0,3,-3
705,0,0,0,0,0,0
706,0,0,0,4,-3,-1
707,-2,0,3,-2,1,0
708,-1,4,-3,3,-3,0
709,0,4,-3,-1,0,0
710,0,0,0,0,0,0
711,0,0,4,-1,-2,-1
712,0,-1,3,-1,0,0
713,2,-1,0,1,-1,1
714,0,0,0,0,0,0
715,3,-3,-1,4,-1,-2
716,0,4,-3,-1,0,4
717,3,-3,-1,0,4,-3
718,-3,-1,0,4,-1,-2
719,0,0,0,0,0,0
720,0,0,0,0,0,0
721,0,0,0,0,0,0
722,0,0,0,0,0,0
723,-2,3,-3,3,0,-3
724,0,0,0,0,0,0
725,0,0,0,0,0,0
726,0,0,0,4,-3,-1
727,-1,4,-2,-1,3,-1
728,3,-3,3,-3,3,-3
729,3,0,-3,-1,0,0
730,0,4,0,-2,-1,-1
731,0,4,-3,-1,0,0
732,1,-3,2,1,-3,1
733,-2,1,0,-2,0,-1
734,0,0,0,0,0,0
735,-2,0,3,-3,3,-3
736,-1,0,4,-3,3,-3
737,4,-3,-1,0,4,-3
738,0,0,0,4,-1,-2
739,0,0,0,0,0,4
740,0,0,0,0,0,0
741,0,0,0,0,0,0
742,-1,3,0,-1,0,-2
743,0,0,0,0,0,0
744,0,0,0,0,0,0
745,0,0,0,4,-3,-1
746,0,0,4,0,-1,0
747,-3,-1,4,-3,3,-1
748,-3,3,-3,-1,4,-3
749,-3,-1,0,0,0,0
750,0,0,0,0,0,0
751,0,0,0,0,0,0
752,0,4,-3,3,-3,-1
753,0,0,0,0,0,0
754,0,4,-3,0,-1,0
755,3,-3,-1,0,4,-2
756,-3,3,-3,3,-3,3
757,-1,0,3,-2,-1,3
758,-1,-2,3,-1,-2,-1
759,-3,-1,0,0,0,4
760,0,0,0,0,0,0
761,0,0,0,0,0,0
762,0,0,0,0,0,0
763,-3,-1,0,0,0,4
764,-1,4,-3,1,-1,-1
765,-2,3,0,-1,0,-2
766,-3,-1,0,4,-3,-1
767,3,-3,-1,0,4,-3
768,0,0,0,0,0,0
769,4,-3,-1,0,0,0
770,0,-3,2,0,-2,3
771,-3,-1,0,0,0,0
772,3,-2,0,1,-2,1
773,4,-3,0,-1,0,0
774,3,-3,-1,0,4,-3
775,4,-3,-1,4,-1,-2
776,0,0,0,4,-3,-1
777,0,4,-2,0,-1,3
778,0,0,0,0,0,0
779,-1,-1,-1,3,-1,0
780,4,-2,-1,3,-3,3
781,4,-3,3,-3,-1,0
782,0,0,0,0,0,0
783,2,-1,1,-1,1,0
784,-3,0,3,0,-2,1
785,0,0,0,0,0,0
786,4,-3,3,-3,3,-2
787,-2,1,-1,-1,3,-3
788,0,0,0,0,0,4
789,-1,1,-3,3,-3,3
790,0,0,0,0,0,0
791,-3,3,-1,-2,-1,0
792,-2,2,-2,0,1,-1
793,0,0,0,0,0,0
794,-3,3,0,-3,3,-3
795,0,-1,4,-3,-1,4
796,3,-3,-1,0,4,-3
797,-1,-1,4,-2,1,0
798,0,0,0,0,0,0
799,-3,-1,0,4,-3,-1
800,0,4,0,-3,-1,0
801,0,-2,3,-1,-1,0
802,0,4,-3,-1,0,0
803,0,4,-3,3,-3,-1
804,0,0,0,0,0,0
805,0,0,0,0,0,0
806,-3,3,-3,-1,4,-3
807,0,0,0,4,-3,-1
808,-1,0,0,4,-3,-1
809,-2,-1,0,0,0,0
810,3,-2,1,0,-1,0
811,-1,0,4,-3,0,-1
812,0,4,-3,-1,0,0
813,0,0,0,0,0,0
814,-3,2,0,-1,-1,3
815,0,0,0,0,0,4
816,-3,-1,4,-3,3,-2
817,-1,4,0,-3,2,0
818,4,0,-2,-1,3,-1
819,-3,2,-1,1,-2,0
820,0,0,0,0,0,0
821,0,0,0,0,0,0
822,-1,0,0,0,0,0
823,-2,0,2,-2,-1,3
824,0,-1,0,4,-3,-1
825,0,4,-3,-1,0,0
826,0,0,0,0,0,0
827,-1,3,-3,3,-3,3
828,0,0,0,0,0,0
829,0,0,0,0,0,0
830,0,4,-3,3,-3,3
831,0,0,0,4,-3,-1
832,0,3,-2,1,1,-2
833,0,0,0,4,-3,-1
834,-1,0,0,0,0,0
835,-1,1,-2,3,-3,3
836,0,0,0,0,0,0
837,-3,-1,0,0,0,0
838,-1,-1,0,4,-1,-1
839,0,4,-3,3,-3,-1
840,1,0,-1,1,-1,1
841,0,0,4,-3,-1,4
842,3,-2,1,-2,3,-2
843,0,0,0,0,0,0
844,3,-2,-1,-1,4,-3
845,0,-3,-1,4,-1,-2
846,-1,0,4,-3,-1,0
847,0,-3,3,-2,-1,0
848,3,-1,-2,3,-1,0
849,0,0,0,0,0,0
850,4,-3,-1,4,-3,3
851,0,0,0,0,0,0
852,0,-1,4,-3,3,-2
853,0,0,0,0,0,0
854,0,0,0,0,0,0
855,-1,-1,-1,3,-3,3
856,0,4,-1,0,-2,-1
857,3,-3,2,-2,3,-2
858,-1,-1,1,-2,3,-2
859,4,-3,-1,0,4,-3
860,0,0,0,0,0,0
861,-1,-2,3,-2,1,-2
862,0,0,0,0,0,0
863,0,-3,2,0,-2,3
864,0,0,0,0,0,0
865,1,-2,-1,4,-3,0
866,-1,0,4,-3,3,-3
867,0,-1,4,-1,-2,-1
868,-1,4,-3,-1,0,0
869,-3,3,-3,0,3,-3
870,-2,-1,-1,4,-3,3
871,0,0,0,0,0,0
872,-3,-1,0,0,0,0
873,-1,-1,3,-1,-1,-1
