CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭
146,0,0,0,0,0,0
147,0,0,-1,3,-3,0
148,0,0,-2,3,-3,3
149,-3,-1,0,4,-3,-1
150,2,-3,2,1,-3,1
151,-3,2,0,-2,-1,4
152,4,-2,-1,-1,0,4
153,-3,-1,0,0,4,-3
154,3,-3,-1,4,-3,-1
155,0,0,0,0,0,0
156,0,0,0,0,0,0
157,0,4,-3,-1,4,-3
158,4,-3,-1,0,4,-1
159,0,0,4,-3,3,-3
160,0,-3,2,-2,3,-2
161,0,0,0,0,0,0
162,1,-2,3,-3,3,-3
163,-2,-1,3,-3,3,-3
164,-3,3,-3,3,0,-2
165,0,0,0,0,0,0
166,-3,1,1,-1,-1,3
167,0,0,0,0,0,0
168,-1,4,-2,-1,3,-1
169,3,-3,-1,4,-3,3
170,0,1,-2,2,0,-1
171,0,0,0,0,0,0
172,-3,3,-3,-1,4,-3
173,2,-3,2,0,0,-1
175,-1,1,0,-1,1,0
176,2,1,-2,2,-2,0
177,0,0,0,0,0,0
178,-1,1,0,-1,1,-1
179,-3,0,-1,4,-3,-1
180,0,0,0,0,0,0
181,0,0,0,0,0,0
182,0,4,-2,-1,-1,0
183,1,1,0,0,-1,1
184,0,-3,-1,0,4,-3
185,-2,0,1,0,-2,1
186,4,0,-2,0,0,-1
187,3,-3,3,-3,-1,0
188,2,-3,3,-2,0,2
189,0,0,0,0,0,0
190,0,0,0,0,0,0
191,0,0,0,0,0,0
192,-2,-1,0,-1,0,4
193,2,1,-2,-1,0,-1
194,-3,2,-2,0,3,-3
195,3,-3,2,0,-2,-1
196,-1,-2,1,-1,3,-3
197,3,-2,0,0,1,-1
198,3,-3,3,-3,3,-3
199,0,1,-2,3,-3,3
200,-3,2,1,-1,-1,-1
201,4,-3,3,-3,-1,0
202,4,0,-3,3,-3,-1
203,2,1,-3,-1,0,4
204,-3,2,0,-2,3,-1
205,1,-1,0,1,0,-1
206,0,-2,-1,4,-2,1
207,3,-2,0,2,0,-3
208,0,0,0,0,0,0
209,-1,-2,-1,0,0,0
210,0,-2,3,-1,0,-2
211,-1,4,-3,-1,0,0
212,4,-3,3,-2,2,-2
213,2,0,1,-2,0,1
214,-1,1,0,-1,0,1
215,-3,0,3,-3,3,0
216,-2,-1,4,-3,3,-3
217,3,-3,-1,4,-2,-1
218,0,0,0,0,0,4
219,0,4,0,-2,-1,-1
220,-2,2,-2,3,-2,1
221,3,-3,3,-3,3,-2
222,4,-3,2,1,-3,1
223,-1,0,0,0,0,0
224,0,0,0,0,0,0
225,-2,-1,0,0,0,0
226,0,3,-3,-1,4,-3
227,3,-1,-2,3,-1,0
228,3,-3,2,-1,1,-2
229,0,0,0,0,0,0
230,0,0,0,0,4,-3
231,-3,1,-1,3,0,-3
232,-1,4,-3,-1,0,4
233,-2,0,0,-1,3,-1
234,4,-3,3,-3,-1,0
235,3,-2,-1,-1,0,0
236,-1,0,4,-3,3,-1
237,-3,2,-1,1,-2,0
238,0,0,0,0,0,0
239,-3,-1,0,0,4,-3
240,0,0,0,0,0,0
241,0,0,0,0,0,0
242,-1,2,-2,2,-2,1
243,4,-3,-1,0,0,4
245,-3,3,-1,-1,0,2
246,0,0,0,4,-3,-1
247,0,4,-3,-1,0,0
248,1,-1,1,-1,1,-1
249,0,0,0,0,0,0
250,0,0,0,4,-3,-1
251,0,0,0,0,0,0
252,0,4,-3,3,-3,-1
253,0,0,0,0,0,0
254,4,-2,-1,-1,4,-3
255,4,-3,-1,0,0,4
256,-1,-1,2,-2,1,0
257,-1,0,2,-3,3,-3
258,-1,4,-3,-1,0,0
259,2,-2,-1,0,-1,0
260,-2,-1,3,-1,1,-1
261,0,0,0,0,4,-1
262,0,0,0,0,0,0
263,1,0,2,-2,0,-1
264,-3,2,-2,2,-2,3
265,4,0,-3,-1,0,0
266,4,-3,-1,0,0,0
267,4,-3,3,-3,-1,0
268,3,-3,-1,4,-3,3
269,-1,1,-1,1,-1,2
270,-2,3,-3,3,-3,1
271,0,0,0,0,0,0
272,3,-2,0,1,1,-3
273,0,0,0,0,0,0
274,-1,1,0,-2,2,-2
275,-2,0,1,0,0,-2
276,3,-1,1,-3,0,3
277,2,-2,1,-1,1,0
278,4,-3,-1,4,-3,0
279,0,0,0,0,0,0
280,-3,-1,0,0,0,4
281,3,-2,-1,0,3,-3
282,-3,-1,0,0,0,0
283,0,0,0,0,0,0
284,-1,0,0,0,4,-3
285,-1,0,0,0,0,0
286,3,0,-2,-1,3,-1
287,-1,0,0,0,-1,3
288,2,-2,1,-1,1,-2
289,4,-3,-1,0,0,0
290,1,-3,0,-1,0,4
291,0,-2,0,3,-3,3
292,0,0,0,4,-3,-1
293,-1,0,2,-2,0,2
294,0,0,4,-3,-1,0
295,0,0,0,4,-3,2
296,4,-3,-1,0,0,0
297,1,-2,3,-2,-1,-1
298,-2,0,3,-2,0,1
299,3,-3,-1,0,0,0
300,0,0,1,0,0,-1
301,4,-1,-2,-1,0,0
302,-3,3,-3,3,-3,3
303,-1,0,2,-2,1,0
304,4,-1,-2,-1,4,-1
305,-2,-1,-1,4,-3,3
306,-1,0,0,0,0,0
307,4,-1,-1,1,0,-2
308,0,0,0,0,0,4
309,0,0,0,0,0,0
310,0,-3,3,-3,2,-2
311,2,-2,-1,0,0,0
312,0,-1,0,-2,0,3
313,1,-1,0,1,-1,-1
314,0,0,0,0,0,0
315,-1,3,-2,2,-3,3
316,0,1,-2,0,3,-3
317,1,1,-2,2,-3,3
318,0,0,0,0,0,0
319,0,0,0,0,0,0
320,0,0,0,4,-3,-1
321,2,1,-2,0,-1,2
322,0,-1,3,-3,1,2
323,0,0,2,-2,2,-3
324,0,-1,-1,-1,0,4
325,-3,-1,4,-3,3,-1
326,0,4,-2,-1,3,-1
327,0,0,0,0,0,0
328,0,0,0,0,0,0
329,-3,3,-1,-2,2,-2
330,0,0,4,-2,1,-2
331,0,1,0,-2,-1,4
332,0,1,-1,-1,3,-2
333,0,-1,-1,1,0,-1
334,0,0,0,0,0,0
335,0,0,4,-3,3,-3
336,1,1,-3,1,0,1
337,3,-3,3,-3,-1,4
338,-1,-1,2,0,-1,-1
339,1,-1,1,0,-1,1
340,0,0,0,0,0,0
341,0,0,4,-3,-1,0
342,-1,-1,3,-3,-1,0
343,0,0,0,0,0,4
344,-1,-2,-1,0,0,0
345,-1,4,-3,-1,0,4
346,0,0,0,0,0,0
347,0,-2,2,0,0,-1
348,3,-2,0,1,-1,1
349,0,3,0,-3,3,-2
350,-1,3,-2,2,-2,0
351,3,-1,-2,3,-3,3
352,3,-2,-1,-1,4,0
353,-3,3,-1,-2,0,-1
354,-2,-1,0,2,1,-3
355,0,4,-1,-2,-1,0
356,0,0,0,0,0,0
357,-1,4,-3,-1,4,-2
358,0,0,0,0,0,0
359,2,0,-1,0,-1,3
360,3,-2,0,1,-1,-1
361,2,1,-3,3,-1,-1
362,-3,0,3,-1,-1,1
363,0,0,0,0,0,0
364,0,-1,3,-3,-1,4
365,-1,0,0,1,0,0
366,-2,3,-2,-1,2,0
367,0,2,-2,-1,3,-2
368,2,1,-2,0,1,-1
369,0,0,0,0,0,0
370,-3,0,3,-3,3,-3
371,0,-2,2,0,0,0
372,-1,1,1,1,-3,1
373,2,-1,1,-2,-1,4
374,0,0,4,-3,-1,0
375,1,-2,3,-3,3,-2
376,3,-3,0,-1,0,4
377,0,0,0,0,0,0
378,3,-2,2,-3,3,-1
379,0,0,0,0,0,0
380,-1,0,0,-1,0,0
381,0,0,0,0,0,0
382,4,-1,-2,-1,0,0
383,0,0,0,4,-3,-1
384,0,1,0,0,0,0
385,3,-3,1,2,-2,2
386,-3,0,-1,0,0,0
387,-2,1,0,-1,2,-3
388,0,0,0,4,-3,-1
389,0,0,2,-2,0,0
390,2,-2,-1,2,0,-1
391,1,-2,3,-1,1,-1
392,-1,-1,-1,4,-2,-1
393,0,0,0,0,0,0
394,0,0,0,0,0,0
395,0,-1,2,-3,3,-3
396,3,-3,2,1,-3,2
397,1,-1,2,-3,3,-1
398,4,-3,3,-3,3,-3
399,0,0,0,0,0,0
400,-2,2,-1,-2,-1,0
401,0,0,0,0,0,0
402,0,0,0,0,0,0
403,3,-3,0,-1,4,-3
404,3,-2,-1,3,-1,0
405,0,0,0,0,0,0
406,0,3,-2,1,-1,0
407,0,0,0,0,0,0
408,0,0,0,0,0,0
409,0,0,0,4,-3,-1
410,2,-2,-1,-1,0,4
411,0,0,0,0,0,0
412,-2,0,1,-1,1,0
413,-2,1,-2,3,-1,-1
414,-3,3,-1,-1,-1,3
415,3,-2,0,2,-3,0
416,3,-3,-1,4,-3,-1
417,0,0,0,0,0,0
418,0,0,-2,2,0,-1
419,0,0,0,0,0,0
420,0,-2,2,0,0,-2
421,2,-2,-1,3,-1,0
422,0,0,0,0,0,4
423,0,0,0,0,0,0
424,-3,-1,0,0,0,4
425,0,-2,3,-3,2,1
426,-3,0,-1,4,-3,3
427,0,0,0,0,0,0
428,0,0,0,4,-3,3
429,0,0,0,0,0,4
430,0,0,0,0,0,0
431,0,0,0,4,-3,-1
432,-1,0,3,-3,-1,0
433,3,-2,-1,-1,0,0
434,-3,3,-1,0,-1,1
435,-3,2,-1,1,-2,-1
436,0,0,0,4,-3,3
437,4,-3,-1,0,4,-3
438,-3,3,-3,-1,4,-1
439,-2,0,2,-3,3,-3
440,0,0,0,0,0,0
441,3,-3,0,-1,0,0
442,-1,-1,2,-1,-1,2
443,0,0,0,0,0,0
444,-1,4,-2,2,-1,-2
445,-2,-1,3,-3,3,-3
446,0,1,-2,3,-1,0
447,3,-1,-2,3,-2,1
448,-3,3,-3,-1,0,4
449,-1,-1,3,-1,0,-1
450,3,-3,-1,4,-3,-1
451,3,-2,0,-1,3,-3
452,-1,0,0,-1,1,0
453,0,-1,-1,-1,4,-3
454,-1,1,-2,3,-1,-2
455,0,0,-1,-1,-1,0
456,3,-2,0,0,2,-1
457,-1,0,3,-3,0,-1
458,-3,3,-3,2,0,-1
459,0,0,0,0,0,0
461,0,4,-3,-1,4,-3
462,-1,0,0,0,0,0
463,0,0,0,0,0,0
464,-2,-1,2,-1,1,0
465,-1,1,-1,-1,3,-1
466,-1,0,4,-3,-1,0
467,-2,0,-1,4,-2,-1
468,0,-1,-1,0,0,1
469,0,0,0,0,0,0
470,-3,1,1,-1,2,-1
471,-3,-1,0,0,0,0
472,3,0,-3,1,2,-2
473,0,-1,3,-3,3,-1
474,-3,2,1,-3,-1,4
475,0,1,0,0,-2,2
476,-1,-1,3,-1,-1,-1
477,0,0,4,-3,-1,0
478,2,0,-3,1,2,-3
479,-3,2,-2,3,0,-3
480,-2,-1,0,0,4,-3
481,-1,2,-2,0,-1,-1
482,-3,-1,0,0,4,-3
483,0,0,0,4,-3,-1
484,0,0,0,0,0,0
485,4,-3,3,-3,-1,0
486,0,4,-3,-1,0,0
487,1,0,0,1,1,-2
488,-1,0,1,-2,3,-2
489,0,4,-3,3,0,-1
490,0,0,0,0,0,4
491,-1,2,0,-1,-1,-1
492,0,0,0,0,0,0
493,2,1,-2,0,1,0
494,4,-3,-1,0,4,-3
495,-2,-1,0,0,0,0
496,-1,1,-2,-1,4,-3
497,2,-1,1,0,-2,3
498,-2,0,3,-3,3,-2
499,-2,2,1,-2,1,-2
500,0,0,0,0,-1,3
501,0,0,0,0,0,0
502,-1,1,0,-1,1,-1
503,-1,1,-1,1,-1,-1
504,-1,3,-3,-1,0,4
505,0,2,-3,2,-1,1
506,-1,-1,0,0,4,-2
507,4,-3,-1,0,4,-3
508,0,-3,-1,4,-3,-1
509,0,0,0,0,4,-3
510,-2,0,0,-1,3,-2
511,-1,3,-2,-1,0,3
512,-2,2,0,0,-2,3
513,0,0,0,0,0,0
514,3,-2,-1,3,-2,-1
515,4,-1,-1,2,-3,2
516,3,-2,2,-3,-1,0
517,0,4,-3,-1,0,0
518,0,0,0,0,0,0
519,-1,4,-3,3,-1,-2
520,0,0,0,0,0,0
521,1,1,-1,1,-1,0
522,-1,1,-2,1,-2,3
523,2,-3,1,1,1,-3
524,2,-3,-1,0,0,0
525,0,0,0,4,-3,3
526,3,-1,-1,-1,3,-1
527,4,-1,-1,1,-2,3
528,-2,-1,4,-3,3,-2
529,0,-1,0,4,-1,-2
530,-1,0,0,0,0,0
531,0,-3,-1,0,0,0
532,0,0,4,-2,-1,3
533,0,-2,3,-2,-1,3
534,0,0,0,0,0,0
535,0,4,-3,3,-3,-1
536,0,0,4,-3,3,-3
537,-2,-1,0,3,-1,1
538,0,0,0,0,0,0
539,4,-1,-1,-1,3,-3
540,-3,0,3,-1,-1,0
541,3,-3,1,2,0,-3
542,-2,-1,0,0,4,-3
543,-1,0,4,-3,-1,4
544,0,0,0,0,0,0
545,0,0,0,0,0,0
546,-1,0,0,0,4,-3
547,0,4,-3,0,3,-2
548,-1,-1,-1,3,-3,1
549,0,0,4,-3,-1,0
550,-3,0,-1,0,4,-3
551,-2,0,1,-1,0,2
552,-3,0,-1,4,-3,-1
553,-2,-1,-1,0,0,0
554,0,0,0,0,0,0
555,3,-1,-1,0,-1,1
556,0,1,-1,3,-1,-1
557,-2,0,-1,3,-1,1
558,0,0,0,0,0,0
559,0,0,0,0,0,4
560,0,0,0,0,0,0
561,-1,0,0,0,4,-3
562,-3,-1,0,0,0,0
563,-1,3,-3,2,-1,0
564,-1,-1,-1,0,0,0
565,0,0,4,-3,3,-3
566,0,0,0,0,0,0
567,3,-1,-2,3,-2,0
568,4,-1,-2,3,-1,-1
569,0,0,0,0,0,0
570,2,0,-2,3,-3,-1
571,3,-3,2,-2,3,-2
572,-1,3,-3,3,-3,-1
573,0,-3,1,1,-1,0
574,-2,0,-1,3,-3,0
575,3,-2,0,0,-1,3
576,0,0,2,-2,1,0
577,0,4,-2,1,-2,3
578,1,1,-3,3,-1,-2
579,-2,-1,0,0,0,0
580,2,-3,2,1,-3,-1
581,4,-2,-1,3,-3,3
582,-2,-1,0,0,0,0
583,-3,3,-3,-1,0,0
584,-1,-2,-1,0,0,0
585,-1,0,0,0,4,-1
586,0,0,0,0,4,-3
587,4,-3,-1,0,0,0
588,0,-2,2,1,-2,1
589,-2,3,-3,-1,0,0
590,-1,4,-2,-1,-1,0
591,-3,3,-2,1,-1,-1
592,4,0,-3,3,-3,2
593,0,0,0,4,-3,-1
594,4,-3,-1,0,0,0
595,-1,0,0,0,0,0
596,-1,0,0,0,0,0
597,-1,0,4,-3,-1,0
598,-1,4,0,-3,3,-1
599,-2,2,-2,3,-3,3
600,-2,2,0,-2,3,-1
601,0,0,0,0,0,0
602,0,4,-3,-1,4,0
603,4,-1,-2,3,-3,0
604,4,-3,-1,0,0,0
605,-2,3,-3,3,-3,0
606,0,0,0,0,0,4
607,4,-3,3,-3,3,-3
608,-1,-1,0,1,0,-2
609,-2,0,-1,3,-3,3
610,0,0,0,0,0,0
611,0,0,4,-3,3,-2
612,4,-3,-1,4,-3,-1
613,2,-2,-1,0,3,-3
614,0,0,0,0,0,4
615,0,0,0,0,0,4
616,0,-1,0,2,-2,-1
617,-3,2,-2,3,0,-3
618,0,4,-3,-1,0,4
619,-2,-1,2,1,-3,3
620,0,0,0,0,0,0
621,-2,3,-3,-1,0,0
622,-3,-1,0,0,0,0
623,1,1,-3,2,0,-2
624,2,-1,1,-2,1,2
625,0,0,0,0,0,0
626,2,-3,3,-1,-1,2
627,-3,3,-3,-1,4,-3
628,1,-1,0,1,0,-1
629,-2,0,3,-1,1,-3
630,0,0,0,0,0,4
631,0,4,-3,3,-3,3
632,0,0,0,0,4,-3
633,-3,3,-3,3,-2,-1
634,0,0,0,0,0,0
635,-1,3,-3,-1,4,-3
636,-3,-1,0,4,-3,-1
637,-2,0,-1,0,4,0
638,-1,-2,0,3,-3,3
639,3,-1,-1,0,1,0
640,1,-1,-1,-1,0,0
641,-2,-1,3,0,-3,0
642,0,0,0,0,0,4
643,0,4,-3,-1,0,0
644,-1,-2,3,-2,0,-1
645,-1,4,-2,-1,3,0
646,0,-2,2,1,-2,0
647,0,0,1,-1,1,-1
648,0,0,0,0,4,-3
649,0,0,0,0,0,0
650,1,-2,0,3,0,-3
651,0,0,0,0,0,0
652,0,0,4,-3,3,-3
653,3,-3,1,2,-3,3
654,0,-1,4,-2,0,0
655,2,-1,0,-2,-1,0
656,0,0,0,0,0,0
657,-3,-1,0,0,0,0
658,3,-3,2,0,-1,-1
659,-2,-1,-1,0,4,-3
660,-1,2,0,0,0,-1
661,3,-3,-1,4,-2,-1
662,-1,2,-3,3,-1,0
663,0,2,-2,1,0,0
664,0,0,0,0,0,0
665,-1,1,2,-2,1,-1
666,-1,0,0,-2,2,0
667,3,-3,0,3,-3,-1
668,3,-1,-1,0,-1,-1
669,0,0,0,0,0,4
670,-1,4,-3,-1,0,0
671,0,0,-2,2,-2,3
672,0,0,0,0,0,0
673,-1,0,0,0,0,0
674,0,0,0,0,0,0
675,-2,0,-1,3,-2,2
676,0,0,0,0,0,0
677,0,1,0,-2,1,1
678,2,-1,2,-2,0,-1
679,0,3,-2,0,1,-2
680,-1,-1,1,-2,3,-3
681,0,0,0,0,0,0
682,-1,-1,-1,4,-1,-2
683,2,-3,3,-3,2,0
684,0,0,0,0,0,4
685,0,1,0,-1,1,0
686,-3,-1,0,0,0,4
687,0,0,0,0,0,0
688,0,-1,-1,-1,3,-1
689,0,0,0,0,0,0
690,0,0,0,0,0,4
691,0,-1,-1,0,4,-2
692,-2,2,0,0,-2,2
693,0,2,-1,-1,-1,3
694,-2,3,-3,-1,4,-3
695,-1,0,0,0,4,-3
696,0,0,0,0,0,0
697,0,0,0,0,0,0
698,-1,0,0,0,0,0
699,3,-3,-1,0,0,4
700,-1,2,-3,3,-2,1
701,-1,4,-3,-1,0,0
702,1,0,0,-1,1,-1
703,0,0,0,4,-3,-1
704,0,0,0,0,0,0
705,-2,2,-1,1,-1,1
706,1,-3,0,3,-2,1
707,-2,-1,-1,0,0,0
708,-2,-1,0,0,0,4
709,-3,3,0,-2,1,-1
710,3,-3,3,-3,3,0
711,0,0,0,0,0,0
712,3,-1,-1,1,-2,3
713,0,0,0,4,-3,-1
714,1,-2,-1,3,-3,-1
715,-3,-1,0,0,0,0
716,2,0,1,-3,2,0
717,0,0,0,0,0,0
718,4,-3,-1,0,0,0
719,2,-3,1,2,-2,1
720,1,0,0,-1,1,-1
721,1,-1,-1,1,0,-1
722,1,-3,3,-2,1,-1
723,-2,2,-3,3,0,-3
724,0,4,-3,-1,4,0
725,1,-2,-1,1,1,0
726,2,-3,0,-1,4,-3
727,-2,-1,3,-1,-1,-1
728,0,0,0,4,0,-3
729,-3,1,1,-2,-1,0
730,2,0,0,-1,1,-2
731,-2,3,-2,-1,1,1
732,-1,0,0,0,0,0
733,2,-3,0,3,-2,1
734,3,-2,2,-1,0,-2
735,0,2,-3,0,-1,4
736,0,0,0,0,4,-3
737,-1,4,-1,1,-2,0
738,2,-1,-1,2,-3,1
739,0,-3,3,-3,1,2
740,-1,0,1,-1,1,-1
741,-3,1,1,0,0,-1
742,3,-2,-1,3,-3,0
743,2,0,-3,3,-3,1
744,2,-3,0,3,-3,3
745,0,2,-2,0,-1,3
746,0,0,0,0,0,0
747,0,1,-1,1,-2,-1
748,0,0,0,0,0,0
749,-3,2,0,0,-2,2
750,1,-2,0,0,2,-3
751,-3,2,-2,-1,0,0
752,0,0,0,0,0,0
753,4,0,-1,-2,3,-3
754,2,-3,-1,4,0,-1
755,-1,0,0,-2,3,-2
756,3,-3,3,-3,3,-3
757,0,0,0,0,0,0
758,-3,0,-1,4,0,-3
759,-3,0,3,-3,2,-2
760,0,-1,-2,2,1,-2
761,3,0,-2,1,-1,0
762,-2,-1,3,-2,1,0
763,0,2,-2,3,-3,-1
764,-3,-1,4,-3,-1,0
765,0,0,0,0,0,0
766,-2,2,-2,0,0,1
767,-3,0,-1,0,0,4
768,0,0,0,0,0,0
769,2,-2,1,0,-1,0
770,0,0,0,0,4,-2
771,0,0,4,-3,3,-2
772,-1,4,-1,-2,-1,0
773,4,-1,-2,-1,4,-2
774,3,-3,0,3,-2,-1
775,4,-3,-1,0,0,4
776,-1,1,-1,1,-1,1
777,-1,-2,-1,0,4,-2
778,-2,-1,3,-3,3,-2
779,1,2,-3,0,3,-3
780,1,0,-1,1,0,-1
781,0,0,0,0,0,0
782,3,-1,-1,-1,-1,0
783,0,4,-3,3,-3,-1
784,0,0,0,0,0,4
785,0,0,0,0,0,0
786,0,0,0,0,0,4
787,0,4,-3,-1,0,0
788,-2,1,-1,1,0,0
789,0,0,0,0,0,0
790,0,1,-1,-1,0,0
791,3,-1,-2,-1,4,-3
792,0,0,0,0,0,0
793,0,1,-2,0,3,-3
794,0,0,0,0,0,0
795,0,4,-3,3,-2,-1
796,0,-1,2,0,0,-2
797,1,0,-1,1,-1,0
798,-1,4,-3,-1,0,4
799,3,-3,-1,4,0,-3
800,-2,0,3,-1,0,0
801,-3,-1,0,0,0,0
802,2,0,0,-2,3,-1
803,0,0,0,0,0,0
804,0,3,-3,3,0,-3
805,-1,1,-1,1,1,-3
806,0,0,0,0,0,0
807,-1,-2,-1,0,0,0
808,-1,4,-3,-1,4,-3
809,1,-2,3,-1,0,-1
810,-2,1,-2,-1,4,-3
811,-1,-1,-1,3,-3,3
812,-1,0,0,0,0,4
813,1,-1,1,0,0,-1
814,-1,-1,-1,3,-3,3
815,-3,-1,0,0,0,0
816,0,0,2,-3,3,-3
817,-3,0,-1,0,0,0
818,-2,1,-1,-1,2,1
819,4,-3,-1,0,0,0
820,-1,0,0,0,1,-1
821,-1,1,0,0,-1,0
822,0,2,-1,-2,-1,4
823,0,0,0,4,-2,-1
824,0,-1,3,-2,1,-1
825,0,0,4,-3,-1,0
826,3,-3,-1,4,-3,3
827,4,-3,-1,0,4,-3
828,0,0,0,0,0,0
829,-2,-1,3,-3,3,0
830,3,-3,0,1,1,0
831,-3,3,-1,0,-2,3
832,0,0,0,0,0,4
833,-1,0,-1,2,1,-3
834,-2,-1,3,-3,3,-3
835,-1,-1,1,0,-1,1
836,-1,-2,3,-3,-1,4
837,4,-3,-1,4,-1,0
838,0,4,-1,0,-2,3
839,0,-1,0,2,-2,2
840,0,0,0,0,0,0
841,4,-3,-1,4,0,-3
842,-3,3,0,-3,3,-1
843,-1,-1,3,-1,-2,2
844,-3,3,-3,-1,4,-3
845,0,0,0,0,0,0
846,1,-1,0,-2,1,2
847,0,0,0,0,0,0
848,-1,0,0,0,0,4
849,-2,1,2,-3,3,-3
850,4,-3,-1,0,4,-3
851,4,-3,-1,0,0,4
852,-3,3,-3,3,-2,-1
853,4,-3,-1,0,0,0
854,-1,3,-3,3,-3,2
855,0,-3,3,-2,0,-1
856,0,0,0,0,0,0
