CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭
71,0,0,0,0,0,0
72,0,0,4,-3,-1,0
73,-3,-1,4,-3,3,-3
74,-2,-1,-1,0,0,0
75,0,0,0,0,0,0
76,-1,3,-3,3,-2,0
77,-2,-1,-1,0,4,0
78,3,-1,-2,3,-2,-1
79,-2,-1,-1,4,-3,3
80,0,4,-3,-1,0,0
81,0,0,0,0,4,-3
82,-1,-2,-1,4,-1,-1
83,-2,1,-2,0,3,-3
84,3,-2,1,-2,0,3
85,0,0,0,4,-2,-1
86,-2,-1,-1,0,4,0
87,-3,3,-3,3,-2,-1
88,4,-3,-1,0,4,-3
89,0,-1,3,-3,-1,4
90,3,-2,0,-1,3,-3
91,0,4,-3,-1,0,0
92,1,-1,-1,0,1,-1
93,0,-3,-1,0,0,4
94,4,-3,2,0,-1,1
95,-3,-1,0,0,0,0
96,-3,2,-2,-1,4,-3
97,3,-1,1,-2,0,0
98,-2,-1,3,-3,0,-1
99,0,0,4,-1,-2,3
100,-3,0,3,0,-3,0
101,0,0,0,0,0,0
102,-1,-2,2,-2,-1,0
103,3,-3,-1,0,0,0
104,0,0,0,0,0,0
105,0,-2,-1,3,-3,-1
106,-1,3,-3,3,-3,3
107,-1,3,-3,3,-1,0
108,0,1,-2,3,-2,2
109,0,0,0,0,0,0
110,0,-2,2,0,0,-2
111,4,-3,-1,0,0,0
112,-2,2,-3,3,-3,3
113,-1,0,0,0,-1,1
114,-2,0,-1,-1,0,4
115,4,-1,-2,3,-3,3
116,0,0,0,0,0,0
117,4,-3,0,3,-3,-1
118,0,3,-3,3,0,-1
119,0,1,0,-1,0,-1
120,4,-2,-1,3,-3,0
121,-1,0,0,4,-3,3
122,-2,2,-1,2,-2,0
123,0,0,0,0,0,0
124,-1,-1,-1,-1,4,-3
125,3,-3,-1,0,0,0
126,-1,4,-3,3,-3,3
127,4,-2,-1,-1,0,0
128,0,0,4,-3,3,-3
129,0,0,0,0,0,0
130,2,-3,2,1,-3,3
131,-3,-1,4,-2,1,-1
132,0,0,0,4,-3,3
133,0,-3,3,-2,-1,-1
134,3,-1,-1,0,1,0
135,-3,0,-1,0,4,-3
136,-2,0,0,1,-2,3
137,3,-3,-1,4,-1,-2
138,0,0,-1,1,-1,1
139,-2,-1,-1,4,-1,-2
140,0,-3,-1,0,0,0
141,0,0,0,0,0,0
143,0,0,0,4,-1,-2
144,4,-3,-1,0,0,0
145,-1,4,-3,3,-2,-1
146,-1,-2,3,-3,2,-2
147,-3,3,-3,3,-1,1
148,4,-3,-1,0,0,0
149,4,-2,-1,-1,0,0
150,0,0,0,0,4,-3
151,-2,1,0,-2,3,-2
152,2,-2,3,-3,2,0
153,4,-1,-2,3,-3,-1
154,0,4,-3,-1,0,0
155,4,-3,3,-2,-1,3
156,-1,1,-1,2,-3,2
157,1,-2,3,-2,-1,3
158,0,0,0,0,4,-3
159,-1,-1,3,-1,-2,2
160,-1,-1,1,0,-1,0
161,3,-3,1,2,-2,0
162,-3,3,-3,3,-3,2
163,0,0,0,0,0,0
164,-1,3,-2,0,0,1
165,-1,-1,1,-2,1,2
166,0,2,-1,0,-1,1
167,0,0,0,0,0,4
168,-1,2,-3,3,-2,1
169,-3,-1,0,0,0,0
170,0,0,0,4,-3,3
171,3,-3,3,-1,-1,-1
172,-2,0,-1,3,-3,-1
173,0,4,-3,3,-3,-1
175,0,4,-3,-1,4,-3
176,0,0,0,0,0,0
177,-2,2,-3,3,-1,-1
178,-1,4,-1,-2,0,-1
179,0,3,-3,3,-2,-1
180,-1,0,0,4,-3,-1
181,1,-3,0,3,-2,1
182,4,0,-3,3,-2,-1
183,-1,0,0,0,0,0
184,-1,4,-3,3,-1,-2
185,4,-3,-1,0,4,-3
186,-1,1,-2,3,-3,0
187,-3,-1,4,-1,-2,0
188,0,0,0,0,0,4
189,0,-2,-1,-1,0,0
190,-1,0,-1,1,-2,3
191,1,2,-3,3,-1,0
192,-1,0,0,0,4,-3
193,0,0,0,0,0,4
194,4,-3,-1,0,0,0
195,4,-3,-1,4,-3,-1
196,-1,3,-3,3,-1,0
197,-2,0,3,0,-3,0
198,-2,3,-2,1,-1,-1
199,-1,2,-3,2,-2,0
200,0,0,0,4,-3,-1
201,-2,0,-1,4,-2,-1
202,4,-2,-1,3,-1,-2
203,0,0,0,0,0,0
204,1,1,-2,0,1,-2
205,0,4,-3,-1,0,0
206,2,-2,-1,3,-3,3
207,4,-3,-1,4,-3,-1
208,-2,0,0,0,0,-1
209,3,-3,0,3,-3,-1
210,-3,-1,0,0,0,0
211,0,0,0,0,4,-3
212,-3,3,-3,-1,4,-3
213,0,0,4,-3,-1,0
214,-3,-1,0,4,-3,3
215,-3,2,-2,3,-2,-1
216,-1,0,0,0,0,4
217,0,3,-2,0,-1,3
218,-1,3,-3,2,-2,3
219,-1,3,-2,0,-1,2
220,3,-3,3,-3,-1,0
221,0,4,-3,-1,0,4
222,-2,1,0,-1,-1,0
223,-1,-1,0,4,-3,3
224,-1,-1,4,-3,0,3
225,-1,1,-1,0,1,0
226,-3,3,-3,-1,4,-3
227,0,0,0,0,0,0
228,3,-3,-1,0,0,4
229,4,-3,-1,0,4,-3
230,-1,4,0,-2,1,-1
231,4,-3,-1,0,0,0
232,-2,-1,-1,0,0,4
233,3,-3,-1,0,0,4
234,4,-3,-1,0,0,0
235,-3,-1,0,0,4,-3
236,0,0,0,0,0,4
237,0,0,0,4,-2,1
238,0,0,0,4,-3,-1
239,-1,-2,0,3,-3,3
240,-2,0,-1,-1,4,-3
241,0,-3,0,3,-2,2
242,-3,3,-1,0,0,-2
243,-3,-1,0,0,4,-2
245,-3,3,-3,3,-3,3
246,-3,1,2,-3,3,-2
247,0,0,0,0,0,0
248,-1,4,0,-1,-1,-1
249,-3,2,-1,1,0,-2
250,0,-2,2,-2,-1,1
251,-1,1,-3,2,0,-2
252,0,0,0,4,-3,3
253,3,-3,1,1,0,0
254,-1,-2,0,-1,4,-3
255,-3,0,3,-2,-1,2
256,-2,3,-2,0,-1,3
257,0,0,4,-3,-1,0
258,-3,-1,0,0,4,-1
259,-1,-2,-1,4,-3,3
260,-1,0,0,0,0,0
261,0,3,0,-3,2,-2
262,-3,-1,0,4,-2,-1
263,0,0,0,4,-3,-1
264,0,0,0,0,0,0
265,-1,2,-2,0,0,2
266,0,0,4,-3,-1,4
267,4,-3,3,-3,0,3
268,0,0,0,0,1,-1
269,3,-3,3,-3,-1,4
270,-3,-1,0,0,4,-3
271,-1,-2,0,3,-1,-2
272,-1,-1,-1,4,-3,-1
273,-3,3,-3,0,3,0
274,0,0,0,0,0,0
275,-1,4,-3,3,0,-3
276,0,0,0,0,0,0
277,-2,3,-2,0,1,1
278,0,0,0,0,0,0
279,4,-3,-1,0,0,4
280,1,-2,-1,3,-3,3
281,0,-2,2,1,-1,-1
282,-3,-1,0,4,0,-2
283,1,0,-2,2,-1,-1
284,0,0,0,0,0,0
285,4,-3,3,-3,3,-2
286,-1,4,-3,-1,4,-3
287,-3,2,0,-2,3,-3
288,0,0,0,0,0,0
289,1,-2,-1,0,4,0
290,0,0,4,0,-3,3
291,0,0,0,0,0,0
292,-2,0,1,0,-1,1
293,-2,-1,-1,4,-3,-1
294,2,1,-3,3,-2,1
295,-3,3,-3,3,-1,-1
296,-2,3,-3,3,-3,2
297,-3,3,-3,-1,0,4
298,-2,0,1,1,-2,1
299,0,-1,3,-3,-1,0
300,-1,-1,2,-2,1,-2
301,-2,3,-2,0,0,2
302,0,0,0,0,0,0
303,0,3,-3,-1,0,0
304,-3,-1,4,-2,1,0
305,-2,1,-1,1,-2,3
306,-1,-1,-1,3,-1,-2
307,0,0,-2,2,0,-2
308,-2,-1,3,-3,-1,0
309,-3,2,-1,2,-3,3
310,-1,-1,0,4,-1,-2
311,0,4,-3,3,-3,3
312,0,0,0,4,-3,-1
313,3,-3,1,2,-3,0
314,-1,-2,-1,0,4,-3
315,0,-3,2,0,0,-2
316,4,-3,-1,4,-2,-1
317,-1,-1,-1,-1,0,0
318,-2,-1,-1,0,4,-3
319,0,-2,1,-1,3,-3
320,3,-3,3,0,-3,0
321,-3,3,-2,-1,-1,4
322,-1,4,-3,-1,0,0
323,2,-2,1,0,-1,-1
324,1,1,1,-2,0,2
325,2,-2,0,1,-1,-1
326,-2,3,0,-2,1,-2
327,3,-2,0,1,-1,-1
328,2,-3,2,-1,-1,3
329,-1,0,0,0,0,4
330,0,0,0,0,0,0
331,-3,-1,4,-3,2,-2
332,-3,3,-3,0,3,-3
333,2,-3,-1,4,-3,2
334,-3,2,-2,3,0,-2
335,1,-2,3,0,-2,-1
336,2,-1,0,1,-1,-1
337,0,0,-1,3,-2,1
338,0,4,-3,-1,4,-3
339,0,-2,1,-1,1,-2
340,0,0,0,0,0,4
341,4,-3,0,3,-1,-1
342,0,0,0,0,0,0
343,3,-2,0,-1,3,-1
344,0,2,-3,3,-2,0
345,-3,-1,0,4,-3,-1
346,3,-1,-2,-1,4,-3
347,-3,3,0,-3,0,3
348,0,0,0,0,0,0
349,-3,3,-1,-2,1,2
350,-1,-1,0,0,4,-1
351,-3,3,-2,1,0,-2
352,0,1,-1,0,0,-1
353,4,-3,-1,0,4,-3
354,0,0,0,4,-3,-1
355,-1,2,-3,0,-1,0
356,2,0,-2,0,-1,1
357,-3,2,0,-1,-1,0
358,-2,2,-3,3,-1,-1
359,-1,-1,0,0,0,-1
360,0,-3,-1,4,-1,-2
361,-2,1,-2,3,-3,3
362,-2,-1,-1,4,-3,-1
363,2,-2,3,-3,3,-2
364,-3,-1,0,4,-3,-1
365,2,-2,3,0,-3,-1
366,0,0,0,0,0,0
367,4,-3,-1,0,0,4
368,0,0,1,-1,2,-2
369,-1,1,0,-1,0,1
370,-3,-1,0,0,4,-3
371,0,0,0,0,0,0
372,0,0,4,0,-3,0
373,4,-3,3,0,-2,-1
374,-1,-1,1,-2,0,3
375,4,-3,3,-3,-1,0
376,0,0,0,0,0,0
377,-1,3,-1,1,-3,1
378,0,2,-3,3,-3,3
379,-2,-1,4,-2,1,-2
380,0,4,-3,-1,0,4
381,-1,-2,3,0,-2,0
382,0,4,-3,3,-1,-1
383,-3,3,-2,2,-3,3
384,-3,-1,4,-3,-1,0
385,0,0,4,-3,-1,0
386,3,-3,3,0,-2,-1
387,-3,-1,4,-3,3,-3
388,-3,3,-3,-1,0,4
389,-3,-1,4,-1,-1,-1
390,-3,-1,0,0,0,0
391,-1,-2,-1,0,4,-3
392,-2,2,-3,3,-1,0
393,-1,-2,3,-3,-1,4
394,-3,-1,4,-2,-1,0
395,0,0,0,0,0,4
396,0,0,0,0,0,4
397,-3,-1,0,0,4,-1
398,0,-1,-1,2,1,-2
399,-3,3,-3,-1,4,-3
400,0,-3,-1,0,4,-3
401,-2,3,-2,-1,2,0
402,-2,3,-3,3,-3,3
403,0,0,0,0,0,4
404,0,-1,3,-2,-1,3
405,-2,0,-1,0,4,-3
406,0,4,-3,-1,4,-3
407,0,-1,-1,4,-3,3
408,-1,-2,1,-1,1,-1
409,0,0,3,-1,-1,-1
410,0,0,0,0,0,0
411,-1,-2,3,-3,1,-1
412,-2,0,-1,3,-2,0
413,0,4,-3,3,-3,3
414,4,-2,0,-1,0,3
415,0,0,4,-3,3,-3
416,2,0,0,-2,3,-2
417,-1,1,1,-3,0,3
418,-2,1,-1,2,-2,-1
419,0,0,0,0,0,0
420,-3,3,-3,-1,0,0
421,0,-1,0,2,-2,1
422,-2,-1,0,3,-3,-1
423,-2,3,-3,3,-2,1
424,0,0,0,0,0,0
425,-1,3,-2,2,-2,0
426,-2,0,1,-1,-1,3
427,-1,0,0,0,4,-2
428,-1,1,-1,1,-2,2
429,0,0,0,0,0,0
430,-1,2,-2,1,-1,0
431,3,-3,2,-2,-1,4
432,-3,3,-2,-1,-1,0
433,2,-3,2,0,0,-1
434,3,-3,-1,4,-1,1
435,-1,-2,0,3,-3,3
436,0,-2,3,-2,0,1
437,0,0,0,4,-3,-1
438,-3,0,0,3,-1,-2
439,0,0,0,0,0,0
440,-2,2,0,-1,0,1
441,-2,-1,3,-3,2,-1
442,0,0,0,4,-1,-2
443,0,0,4,-3,3,-3
444,1,-2,2,1,-1,-1
445,0,0,0,0,0,0
446,0,0,0,0,0,0
447,4,-3,3,-2,1,-2
448,-2,0,-1,3,-1,0
449,-3,3,-3,2,1,-3
450,0,-1,0,4,-3,-1
451,1,-2,0,-1,3,-3
452,4,-3,-1,0,0,0
453,-3,-1,0,4,-2,2
454,-3,3,-3,3,-3,3
455,-1,0,0,4,-3,-1
456,0,0,0,4,-1,-2
457,0,-3,0,3,-3,3
458,0,0,0,0,0,0
459,0,0,0,0,0,4
461,0,0,0,0,4,-3
462,0,-1,3,-1,-1,0
463,0,-1,1,0,-2,2
464,1,-2,3,-1,0,-2
465,-1,0,0,0,0,4
466,-2,0,2,-3,3,-1
467,0,-1,3,-2,1,-2
468,0,-1,0,4,-3,3
469,0,0,4,-2,1,-2
470,0,0,0,0,0,4
471,0,-1,0,1,-1,1
472,0,0,0,4,-2,-1
473,0,0,-1,-1,3,-3
474,3,-1,-1,1,0,-2
475,-1,3,0,-3,3,-2
476,0,4,-3,-1,0,0
477,-2,3,-2,-1,3,-2
478,-1,-2,-1,4,-2,2
479,0,0,4,-3,-1,0
480,0,3,-3,2,-2,3
481,0,3,0,-2,-1,3
482,0,0,0,0,0,0
483,0,0,4,-3,2,-2
484,3,-2,0,1,1,-3
485,4,-3,3,-1,-2,0
486,-3,3,-3,3,-2,0
487,0,0,0,0,0,0
488,-3,-1,0,0,0,0
489,3,-3,-1,4,-3,-1
490,1,1,-2,3,-3,3
491,-3,3,-3,-1,0,4
492,-2,0,-1,-1,4,-2
493,0,4,-3,3,-3,3
494,-3,3,-3,-1,0,4
495,0,0,4,-2,0,1
496,0,3,-3,3,-3,2
497,-3,-1,4,-3,-1,0
498,2,-3,3,-3,1,-1
499,0,0,0,0,0,0
500,0,-1,1,0,-2,1
501,-2,1,0,-1,0,1
502,3,-1,0,-2,0,3
503,-2,-1,3,-1,-2,3
504,2,-2,1,-1,0,0
505,-1,0,0,0,4,0
506,-3,3,-3,-1,4,-2
507,0,0,0,0,0,0
508,3,-2,-1,3,-3,3
509,-3,3,-1,-2,2,-1
510,-2,-1,3,-1,-2,3
511,-1,0,0,4,-1,-2
512,-1,0,4,-3,3,-3
513,0,4,-3,-1,4,-1
514,0,0,0,0,0,0
515,0,0,4,0,-3,-1
516,0,0,0,0,0,0
517,-1,4,-3,3,-3,0
518,3,-3,3,-3,-1,4
519,-2,3,-1,0,-2,3
520,0,1,-1,1,0,-2
521,1,-1,3,-3,-1,4
522,0,4,-3,-1,0,4
523,0,0,0,0,0,0
524,0,0,0,0,4,-3
525,0,-2,1,-2,-1,0
526,-2,-1,2,0,-1,0
527,0,4,-3,-1,0,0
528,0,0,0,0,0,0
529,0,0,1,0,-1,-1
530,2,-2,-1,-1,0,0
531,0,4,-3,-1,0,0
532,-3,3,-1,-1,-1,3
533,0,0,0,0,0,0
534,-1,4,-3,2,1,-2
535,-3,2,0,0,-2,2
536,0,0,0,0,0,0
537,0,0,0,4,-3,-1
538,-1,-2,0,3,-3,-1
539,4,-1,-2,3,0,-2
540,-2,-1,-1,4,-3,3
541,0,0,0,0,4,0
542,-3,-1,0,0,4,-3
543,-1,-1,0,0,1,0
544,-1,-2,3,-1,0,-1
545,0,-2,0,0,2,-3
546,-3,-1,0,0,0,0
547,-3,-1,0,4,-3,-1
548,3,-3,0,3,-3,3
549,2,-2,-1,4,-3,-1
550,-1,4,-3,3,-3,-1
551,0,0,4,-3,-1,0
552,-3,-1,0,4,-3,3
553,-3,3,-3,2,0,0
554,3,-3,3,-2,1,-2
555,-1,1,-1,1,0,-2
556,-3,3,-2,-1,-1,4
557,0,0,0,0,0,0
558,0,0,0,4,-3,3
559,1,-1,3,-3,-1,0
560,-1,1,-2,3,-2,1
561,2,-3,3,0,-2,0
562,-2,0,-1,3,-1,-2
563,-1,-1,4,-2,1,-2
564,-2,0,0,1,0,-2
565,-1,3,-3,-1,4,-2
566,-3,0,3,-2,-1,3
567,-2,-1,-1,0,0,0
568,-3,-1,0,0,4,-3
569,3,-2,-1,3,-2,-1
570,0,0,0,0,0,0
571,0,4,-3,3,-3,-1
572,3,0,0,-3,1,1
573,0,4,-3,3,-1,-1
574,-2,0,-1,3,0,-3
575,1,0,-1,1,0,-1
576,0,0,-2,3,-3,0
577,0,0,0,0,0,0
578,0,4,-2,-1,-1,4
579,0,0,0,4,-3,-1
580,2,-3,3,-2,1,-2
581,0,0,0,0,0,0
582,-3,1,2,-3,1,1
583,0,0,0,4,-3,-1
584,-3,3,-3,2,-2,0
585,-3,-1,0,4,-3,3
586,0,-2,3,-3,1,-1
587,3,-3,-1,0,0,0
588,3,-2,-1,3,-3,-1
589,-2,3,-2,-1,3,-1
590,-3,-1,0,0,0,0
591,4,-3,3,-3,-1,0
592,0,4,-1,0,-2,0
593,3,-2,2,-3,3,-3
594,4,-3,-1,4,-3,3
595,-3,3,-2,-1,3,-3
596,3,-2,1,0,0,-2
597,-1,0,4,-3,2,-2
598,0,-2,-1,4,-1,-2
599,-2,1,-1,1,-2,3
600,-3,3,-3,-1,4,-3
601,-1,0,0,-1,-1,-1
602,0,3,0,-2,0,0
603,2,-2,-1,3,-2,-1
604,-3,3,-1,-2,3,-3
605,0,0,0,0,0,0
606,-2,-1,3,-2,0,-1
607,-3,-1,0,0,4,-3
608,-3,-1,4,-2,1,-2
609,0,0,4,-3,2,-2
610,-1,0,0,4,-3,0
611,0,1,-1,2,-2,1
612,0,0,-2,3,0,-3
613,3,-3,2,0,0,-2
614,-3,3,-3,-1,4,-3
615,-1,0,4,-2,0,1
616,4,-3,-1,0,0,0
617,-1,1,-2,3,0,-3
618,0,-2,1,1,-2,3
619,0,4,-3,-1,0,0
620,-2,1,1,-3,2,0
621,0,0,0,4,-3,-1
622,-3,2,-1,1,0,-2
623,4,-2,-1,-1,4,-3
624,0,0,0,0,0,0
625,-3,-1,0,0,0,0
626,-3,-1,0,0,0,0
627,4,-3,-1,0,4,-2
628,-1,0,0,4,-3,3
629,0,0,4,-3,-1,0
630,-1,-1,4,-3,3,-3
631,0,1,-1,2,-2,0
632,-1,-1,1,-2,3,-2
633,0,-2,0,-1,3,-3
634,-2,-1,0,4,-3,-1
635,1,-2,3,0,-1,0
636,-3,-1,0,0,0,0
637,0,-2,0,1,-1,-1
638,0,-1,-2,0,-1,4
639,3,-3,0,-1,0,0
640,-2,3,-1,1,-3,-1
641,0,-3,2,0,0,-2
642,-3,-1,4,-3,3,-3
643,0,0,0,4,-3,-1
644,-2,1,-2,3,-3,3
645,3,-3,3,0,-3,0
646,-1,4,-3,3,-3,3
647,0,0,0,0,0,0
648,-2,-1,3,-1,-1,-1
649,0,3,-1,-2,2,-2
650,4,-3,-1,0,0,0
651,-1,3,0,-3,3,-1
652,0,-3,0,3,-1,-2
653,0,3,-3,3,-3,-1
654,0,3,-3,3,0,-3
655,0,0,4,-3,-1,0
656,-1,0,-2,2,1,-3
657,3,-3,3,-3,3,-1
658,0,2,-3,3,-1,-2
659,0,0,0,0,0,4
660,0,0,0,0,0,0
661,0,-3,-1,0,4,-3
662,-1,4,-3,3,-3,-1
663,0,0,0,0,0,0
664,3,-3,-1,0,4,-2
665,0,0,0,0,4,-2
666,0,0,0,0,4,-1
667,0,3,-3,3,-3,-1
668,0,0,0,0,0,0
669,-2,0,-1,3,-3,-1
670,-1,0,-1,1,-1,-1
671,-2,-1,-1,0,0,0
672,0,-1,0,0,4,-3
673,-3,-1,0,4,-2,2
674,-3,2,0,-1,0,1
675,0,4,-3,3,-1,0
676,1,0,-2,3,-1,-2
677,0,4,-3,-1,0,0
678,0,0,0,0,0,0
679,0,0,0,0,0,0
680,0,-3,-1,4,-3,3
681,0,3,-2,0,-1,3
682,0,0,0,0,0,0
683,0,4,-3,0,-1,4
684,4,-3,2,-2,3,-3
685,-3,-1,0,0,0,0
686,4,-3,-1,0,4,-3
687,-3,3,-3,3,-3,-1
688,-2,3,-3,-1,4,0
689,0,-1,0,-1,0,0
690,-3,2,-1,0,-1,3
691,4,-3,0,3,-2,1
692,3,-2,0,2,-3,1
693,-1,0,-1,-1,3,-3
694,-3,2,-1,0,0,2
695,-1,0,3,-3,-1,4
696,0,-3,3,-3,3,-1
697,-1,-1,-1,3,-3,3
698,-2,-1,-1,4,-3,0
699,-1,0,0,0,0,0
700,0,0,0,0,0,0
701,-3,3,-3,3,0,-3
702,-1,-1,3,-1,-1,-1
703,-3,3,-3,2,0,-2
704,-1,0,-1,4,-2,0
705,-1,4,0,-3,-1,0
706,0,0,0,0,4,-3
707,0,-1,4,-3,3,-3
708,-1,3,-3,3,-2,-1
709,4,-3,3,-2,-1,-1
710,0,2,-3,3,-3,-1
711,0,-1,0,4,-2,-1
712,0,-1,3,-3,-1,0
713,-3,2,1,-1,-1,0
714,-3,-1,0,4,0,-1
715,1,1,-1,-1,3,-2
716,0,-3,-1,4,-2,-1
717,-3,-1,0,4,-3,2
718,0,-1,3,-3,0,3
719,0,0,0,0,0,0
720,0,4,-3,-1,0,0
721,0,0,0,0,0,0
722,0,4,-3,-1,0,0
723,3,-3,2,-1,-1,3
724,-3,-1,0,0,0,0
725,0,0,0,0,0,0
726,0,4,-3,-1,0,4
727,-2,1,-2,3,-3,3
728,-1,-1,4,-1,-2,2
729,2,-2,2,1,-3,2
730,0,3,-2,2,-2,-1
731,0,0,0,4,-3,-1
732,0,0,1,-1,0,2
733,3,-3,3,-3,3,-3
734,-1,0,4,-3,3,-3
735,-2,-1,0,0,4,-2
736,0,4,-3,-1,0,0
737,4,0,-3,3,-3,-1
738,4,-3,-1,0,0,0
739,0,4,-3,-1,4,-2
740,0,0,0,0,0,0
741,3,-3,-1,0,4,-3
742,-3,-1,4,0,-3,0
743,2,-1,-1,3,-3,2
744,-1,0,4,-3,-1,4
745,0,0,0,0,0,0
746,1,-3,2,0,-1,2
747,0,3,-1,-2,3,-3
748,0,1,-2,0,0,2
749,0,0,4,-3,-1,0
750,-1,0,4,0,-2,0
751,0,0,0,0,0,0
752,1,2,-1,-2,2,0
753,0,0,0,0,0,0
754,-1,1,-3,3,-3,3
755,-1,0,1,0,0,-1
756,4,-1,-2,3,-3,3
757,0,-2,1,-1,1,-1
758,-2,-1,3,-3,1,2
759,-1,0,0,0,0,0
760,0,0,0,0,0,0
761,4,-1,-2,-1,0,0
762,0,4,-3,-1,0,0
763,-3,1,2,-1,0,-2
764,-2,-1,3,-1,-2,3
765,2,0,-2,-1,4,-3
766,0,4,-2,2,-3,3
767,0,3,-3,3,-3,3
768,0,4,-3,3,-3,-1
769,0,-1,4,-3,0,3
770,1,-1,-1,3,-1,-2
771,4,-3,-1,4,-3,0
772,1,1,0,-1,2,-2
773,0,2,-3,1,-1,-1
774,0,1,-1,0,2,-3
775,-2,-1,3,-3,-1,4
776,0,0,0,0,0,0
777,1,2,-3,2,-2,-1
778,-3,3,-3,3,-1,-2
779,3,-3,0,3,-3,3
780,0,-1,0,2,-2,1
781,-1,1,-1,1,-2,3
782,0,0,0,0,0,4
783,-3,2,0,-2,3,-3
784,0,-2,3,0,-3,3
785,-1,-1,0,4,-1,-2
786,3,-1,-2,3,0,-3
787,-1,3,-3,3,-3,1
788,-1,-2,-1,4,-1,-2
789,0,-3,-1,4,-1,-1
790,0,0,4,-3,-1,0
791,-1,3,-2,1,-1,1
792,-1,4,-1,-1,0,0
793,0,0,0,0,0,0
794,2,-3,2,1,-3,3
795,3,-3,3,-2,0,2
796,-2,3,-3,3,-3,1
797,1,0,-1,-1,3,-2
798,0,0,0,0,0,0
799,-3,-1,0,0,4,-3
800,-2,-1,3,-2,0,-1
801,1,-1,1,0,0,-2
802,-2,-1,0,4,-1,-2
803,3,0,-3,-1,0,4
804,0,0,0,0,0,0
805,-3,-1,0,0,0,0
806,3,-3,-1,4,-3,3
807,3,-1,-2,3,-3,3
808,1,-1,-1,3,-1,-1
809,-3,2,0,0,-1,-1
810,-3,0,3,-2,1,0
811,-1,0,4,0,-3,3
812,0,3,-1,-1,-1,2
813,0,0,4,-3,-1,0
814,3,-3,0,3,-2,1
815,1,2,-3,-1,4,-3
816,-1,-2,3,-3,3,-2
817,3,-3,3,-3,1,1
818,3,-3,3,-2,-1,2
819,1,-1,3,-1,1,-3
820,-1,0,0,4,0,-3
821,0,0,0,0,0,0
822,-3,-1,0,0,4,0
823,-3,3,-3,2,0,-2
824,-2,-1,4,-2,2,-2
825,-3,0,3,-3,0,-1
826,0,0,0,0,0,0
827,-2,-1,-1,0,4,-3
828,-1,-1,0,0,4,-3
829,0,4,-2,-1,3,-1
830,0,-3,-1,4,-2,1
831,0,0,0,4,-3,-1
832,-3,3,-2,2,-3,3
833,0,2,-3,1,1,0
834,4,-3,-1,0,0,0
835,-3,-1,4,-3,-1,0
836,0,0,0,0,0,0
837,-1,-2,-1,4,-3,3
838,-1,-1,-1,3,-2,-1
839,-1,0,0,0,0,0
840,-1,0,0,0,4,-3
841,-3,3,-3,3,-3,3
842,-1,0,-1,4,-3,-1
