CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭
269,1,1,-1,-1,1,-1
270,3,-2,0,1,-1,-1
271,-1,3,-3,2,1,-1
272,-3,3,-1,-2,-1,4
273,2,-3,1,1,0,-2
274,-2,3,-2,2,-3,2
275,-1,1,-3,3,-1,-2
276,2,-1,1,0,-1,0
277,0,1,-3,3,0,-3
278,-1,0,0,0,0,0
279,2,-3,2,-2,3,-1
280,-1,0,-2,3,-3,1
281,0,3,0,-2,1,-2
282,-1,3,0,-3,0,3
283,1,-3,0,3,-1,1
284,-1,4,-1,-2,3,-3
285,-1,3,-2,0,2,-3
286,2,-2,1,-1,0,-1
287,-1,0,0,0,4,-3
288,-2,-1,-1,4,0,-3
289,-1,0,-2,2,-1,0
290,-3,2,-2,3,-2,2
291,4,-3,0,2,1,-3
292,-1,2,-1,-1,-1,3
293,-3,0,0,3,-2,2
294,4,0,-3,-1,4,-2
295,-1,0,-2,3,-1,-1
296,1,0,1,1,-2,-1
297,-1,-1,2,-3,1,2
298,-3,3,-1,1,0,-2
299,1,-2,3,-2,2,-2
300,-1,-1,2,-2,0,0
301,-1,1,-1,-1,3,-2
302,2,-1,-2,2,-1,1
303,-1,-1,4,0,-3,3
304,3,0,-3,0,3,-2
305,-2,0,-1,3,-2,-1
306,-1,3,-1,0,-2,3
307,-2,2,0,-2,3,-3
308,2,-2,2,-2,2,1
309,3,-3,2,1,-3,3
310,-1,-2,3,-1,1,-3
311,-1,1,0,1,-1,-1
312,-2,2,-1,2,-3,2
313,3,0,-3,3,-2,0
314,2,0,0,-1,0,1
315,-2,0,0,2,0,-2
316,-3,0,3,0,-1,-2
317,-2,0,1,-1,-1,3
318,-3,3,-3,3,-3,2
319,3,-3,-1,4,-3,3
320,3,-3,2,-2,1,0
321,-1,-1,-1,2,-1,2
322,-1,3,-3,3,-1,1
323,-1,-2,3,-3,3,0
324,2,-3,3,-2,1,-2
325,-1,-1,3,-2,1,-2
326,-1,-1,0,3,-1,0
327,2,-2,0,1,-1,1
328,0,-1,1,0,0,-2
329,1,-2,3,-2,-1,3
330,-3,-1,4,-2,1,-2
331,-1,-2,3,-3,-1,4
332,2,-3,2,0,-1,1
333,-2,0,0,1,-2,3
334,-1,3,-2,1,-2,3
335,-3,0,3,-2,-1,1
336,3,-2,1,-1,1,-2
337,-1,0,2,-2,1,0
338,-1,-1,-1,0,0,4
339,3,-3,3,0,-2,-1
340,3,-3,3,-2,-1,-1
341,-2,1,-1,3,-1,1
342,4,-2,1,-1,2,-3
343,-1,2,-2,0,1,-2
344,2,-1,-2,1,1,-1
345,1,0,1,-1,2,-3
346,0,-2,1,0,0,-1
347,1,-2,0,1,-1,1
348,0,-1,2,-1,-2,0
349,1,-1,1,-1,1,-1
350,0,0,-3,0,3,-1
351,0,-1,3,-2,0,-1
352,3,-3,3,-3,3,-3
353,0,-3,3,-2,-1,3
354,3,-3,3,-3,3,-3
355,-2,3,-3,3,0,-1
356,0,4,-1,-1,-1,3
357,-3,0,3,-1,-1,0
358,-1,-1,-1,3,-3,3
359,3,-2,-1,2,0,1
360,-1,0,-2,-1,4,-3
361,0,3,-3,3,-1,-2
362,0,0,4,-3,3,0
363,1,0,2,-2,1,-2
364,1,-2,0,1,1,-3
365,-3,3,0,-3,3,-1
366,-3,3,-3,-1,4,-3
367,-1,3,-3,0,2,1
368,-3,1,2,-3,2,1
369,-1,-2,2,1,-2,1
370,1,-2,2,1,-1,-1
371,-2,0,2,-2,1,-2
372,-3,1,-1,3,-1,-2
373,3,-3,0,3,-1,-2
374,-2,0,1,-2,2,0
375,-2,2,-1,-1,3,-1
376,-1,-1,4,-3,-1,4
377,-2,3,-2,0,2,-3
378,3,-2,-1,2,-1,2
379,2,1,-1,-1,0,1
380,-3,0,3,-3,-1,4
381,0,-2,3,-3,2,-2
382,4,-2,0,1,0,0
383,0,-2,2,0,-2,3
384,3,0,-2,1,0,-2
385,4,-3,3,-3,-1,0
386,0,-2,0,2,1,-3
387,0,3,-1,0,1,-3
388,-1,-1,4,-2,1,0
389,-2,-1,2,-1,0,2
390,0,4,-3,0,-1,0
391,0,-1,0,3,0,-2
392,-3,-1,0,0,4,-3
393,-3,1,1,0,-2,3
394,-2,0,0,2,-3,2
395,-2,1,1,-3,3,0
396,0,2,-3,3,-3,3
397,1,2,0,-3,3,-1
398,3,-3,-1,4,-3,0
399,-1,2,-1,1,0,-2
400,1,2,-2,0,2,-2
401,-2,-1,4,-1,-2,3
402,-3,1,-1,3,-3,3
403,4,-3,3,-3,-1,0
404,-2,3,-2,-1,3,-2
405,0,0,0,-1,3,0
406,1,-2,-1,3,-2,-1
407,1,-2,-1,4,-1,-2
408,-2,0,3,-2,-1,2
409,2,-2,1,0,-2,1
410,0,0,0,0,0,0
411,0,1,-3,1,1,-1
412,2,0,-1,1,-1,1
413,2,-2,3,-3,3,0
414,-2,1,0,1,-3,2
415,0,-2,1,-1,1,-2
416,3,-3,3,-1,0,-2
417,-2,3,-2,-1,0,3
418,3,-2,2,-2,1,-2
419,-1,0,1,0,1,-3
420,0,1,-2,1,2,-2
421,0,-3,2,-2,2,-2
422,-2,-1,3,0,-3,1
423,2,-2,0,1,1,-1
424,4,-3,-1,0,0,0
425,1,1,1,-3,3,-3
426,-2,0,3,-3,3,-2
427,2,-2,-1,1,1,1
428,1,-1,0,1,0,0
429,0,0,-1,0,-1,3
430,-3,3,-2,0,0,2
431,1,-2,1,0,0,1
432,-2,0,2,-3,2,-2
433,1,2,-3,3,-3,1
434,1,0,0,-1,0,1
435,-3,3,-1,1,-3,3
436,-1,3,-3,3,-2,-1
437,0,0,0,4,-3,-1
438,-1,-1,1,-1,0,2
439,1,0,2,-2,2,-2
440,2,-2,2,-3,0,3
441,1,0,-2,3,-1,-2
442,2,-2,3,-2,-1,3
443,-2,3,0,-2,-1,3
444,-2,2,1,-3,3,-3
445,4,-3,3,-3,-1,0
446,0,-2,3,-3,-1,0
447,-1,-2,3,-2,2,-3
448,-3,2,-1,0,2,-3
449,3,-2,-1,3,-2,1
450,-1,2,0,-2,3,-3
451,0,2,-3,0,0,3
452,3,-2,1,-2,2,-1
453,-2,1,2,-3,0,2
454,3,0,-3,3,-2,-1
455,3,-3,3,-3,3,0
456,2,-2,-1,3,-1,-1
457,-1,1,-2,3,-2,0
458,0,0,0,0,4,-3
459,1,-1,0,1,-1,0
461,-1,-1,-1,3,-2,-1
462,-3,3,-2,1,0,-2
463,2,0,-1,0,0,1
464,0,0,-1,2,-2,1
465,0,1,-2,0,3,-2
466,-1,-1,0,1,-1,-1
467,2,-2,3,-3,3,-3
468,0,0,0,1,0,-1
469,3,-1,-2,3,-3,0
470,2,-2,2,0,1,-3
471,1,-3,2,-2,3,-3
472,4,-1,-2,3,-2,1
473,3,-2,-1,-1,4,-3
474,3,-3,2,1,-2,-1
475,-3,3,-3,3,-3,1
476,0,-2,2,-3,3,0
477,-1,0,-2,1,-1,3
478,-3,2,0,-1,-1,2
479,-3,0,1,2,0,-3
480,3,-1,-1,0,1,1
481,3,-3,1,0,2,-3
482,0,4,0,-3,3,-3
483,-2,2,0,-2,2,0
484,-1,3,-3,2,0,-2
485,3,-1,-2,0,3,-3
486,-3,0,2,1,-1,-1
487,-2,-1,4,0,-3,1
488,2,-1,2,-1,0,1
489,-2,3,-3,3,0,-3
490,-2,0,3,-2,2,-3
491,3,-3,0,-1,4,-1
492,-3,3,-2,-1,3,0
493,4,-3,-1,0,0,0
494,0,-1,-2,0,3,0
495,3,-3,2,-1,0,0
496,3,-3,3,-3,2,0
497,-1,1,0,-2,3,-2
498,2,-3,1,1,-2,-1
499,-1,0,4,-1,-1,2
500,0,0,0,2,-2,-1
501,-3,3,-3,3,-3,2
502,0,-3,1,-1,3,-3
503,-1,-2,1,-1,0,3
504,-2,-1,3,-2,0,1
505,-1,4,-3,0,3,-2
506,-3,-1,4,0,-2,2
507,1,-2,2,-2,2,0
508,0,-3,0,3,-3,2
509,2,-1,1,-2,3,-2
510,-2,2,1,-2,0,2
511,1,-1,3,-3,0,3
512,0,3,0,-3,-1,0
513,2,0,0,-2,3,-2
514,4,-3,-1,4,-3,-1
515,0,1,0,0,-2,3
516,1,0,1,-1,-1,-1
517,-1,1,-1,2,-3,2
518,-2,0,-1,3,0,-2
519,-1,4,-2,0,1,0
520,-2,3,-1,-2,3,0
521,3,-2,0,0,1,0
522,-1,1,1,-3,0,3
523,-2,1,2,-2,1,0
524,-2,-1,0,3,-1,-2
525,-1,-1,4,0,-2,1
526,0,-2,3,0,-2,0
527,-2,1,0,-2,2,-1
528,-1,0,4,-3,0,-1
529,1,-2,1,-1,0,0
530,0,1,-3,0,3,0
531,-3,1,-1,3,-2,-1
532,4,-3,1,-1,3,0
533,-3,0,3,-3,3,-2
534,4,-2,-1,3,-2,0
535,-2,0,3,0,-1,0
536,3,-3,0,3,-3,3
537,4,0,0,-3,0,3
538,-1,0,1,-1,1,-1
539,-2,-1,3,-2,1,-2
540,-3,2,-1,1,0,-2
541,2,-3,0,3,0,-1
542,0,-1,-1,0,2,-3
543,-3,3,-1,0,-2,1
544,0,3,-3,2,1,-1
545,-1,1,-2,2,-2,3
546,-3,3,-3,2,1,-2
547,-1,-1,0,2,-3,1
548,1,-1,0,1,0,0
549,-3,2,-2,0,-1,4
550,3,0,-3,3,0,-2
551,4,0,-3,3,0,-3
552,2,-2,3,-1,-1,2
553,-1,-1,1,-2,3,-2
554,-1,-1,1,-2,2,-1
555,2,0,-2,3,0,-3
556,3,-3,3,-1,-2,-1
557,-3,3,-2,-1,3,-3
558,1,-1,1,0,-1,-1
559,0,-1,3,-3,3,-3
560,3,0,-3,3,-1,-2
561,0,0,-2,3,-2,-1
562,-1,2,-2,2,1,-3
563,-1,-1,3,-2,-1,3
564,0,-1,-2,1,1,1
565,-1,-1,3,-2,1,-2
566,-3,-1,4,-3,3,-1
567,-1,2,-2,3,0,-2
568,1,-2,2,-1,-1,2
569,0,-2,-1,1,-1,2
570,1,-3,3,0,-3,3
571,-1,-1,3,-3,1,2
572,0,0,2,-1,-2,0
573,-1,-1,0,1,1,-3
574,-3,2,0,-2,2,-1
575,0,-1,1,-1,-1,2
576,-2,1,-1,1,-1,1
577,0,0,2,-3,2,-1
578,-2,0,1,1,-1,2
579,-1,4,-3,3,-3,-1
580,3,-1,0,-2,2,0
581,-2,0,0,1,0,-2
582,-2,2,0,-1,1,-1
583,-3,-1,0,0,0,0
584,3,-3,3,-1,-2,3
585,-1,-1,0,-1,3,-1
586,1,-2,3,0,-1,0
587,0,1,-2,3,-2,0
588,0,2,-3,2,-2,2
589,1,0,2,-2,2,-3
590,-1,-1,1,0,0,-1
591,1,-3,2,0,-1,-1
592,3,-2,-1,2,-1,1
593,3,-2,-1,3,-3,3
594,-1,1,-3,0,0,-1
595,0,2,1,-3,2,1
596,-1,0,1,0,-1,-1
597,0,-2,2,-1,2,-3
598,0,-1,0,-1,2,0
599,1,-1,-1,0,3,-3
600,-1,-2,3,-3,3,-2
601,2,0,-1,-1,3,-3
602,-1,4,-2,0,2,-1
603,-1,2,-1,-1,3,-1
604,0,-3,0,3,-3,3
605,1,0,-1,1,0,-2
606,-3,3,-3,-1,4,0
607,-1,0,-1,-1,3,-2
608,3,-2,-1,3,0,-2
609,0,0,4,-3,3,0
610,0,0,0,0,4,-3
611,-3,1,0,1,-1,1
612,-3,3,0,-3,0,3
613,1,-2,2,-1,1,-2
614,-3,3,-3,2,-2,2
615,0,-2,1,-1,0,0
616,3,-3,0,3,0,-2
617,-3,3,-3,3,-1,0
618,-1,-1,0,0,0,-1
619,-1,-1,1,-1,-1,3
620,2,1,-3,3,-3,0
621,-1,-1,4,-3,-1,0
622,-3,1,0,0,2,-3
623,3,0,-3,3,-3,-1
624,-3,0,-1,0,0,4
625,-1,0,1,0,0,0
626,-3,3,-3,3,0,-3
627,1,2,-1,-2,2,1
628,2,-1,2,0,-1,-2
629,-3,3,-2,1,0,-2
630,0,1,-2,3,0,-3
631,-3,1,1,-1,0,0
632,-1,0,-2,2,0,-1
633,-1,1,-1,2,-2,1
634,1,-2,3,-3,2,1
635,-1,0,3,-3,1,1
636,2,-3,2,1,-2,0
637,3,-2,0,2,-3,3
638,-1,3,-2,0,1,0
639,3,-2,1,-1,1,0
640,0,1,-3,3,-2,0
641,2,-2,1,-2,3,-3
642,3,-2,1,-1,0,1
643,0,1,-1,-1,2,-2
644,-1,1,-2,2,-2,3
645,-3,0,3,-1,-2,1
646,1,-1,0,1,0,-1
647,-1,0,0,2,0,-3
648,3,-3,2,1,-2,0
649,0,3,0,-3,1,1
650,3,-3,3,-3,-1,0
651,-1,3,0,-2,1,0
652,1,-2,3,-3,3,-1
653,-1,1,-2,0,3,-3
654,2,1,-3,2,-1,1
655,2,-2,3,-3,-1,0
656,3,0,-3,3,-3,3
657,-1,2,-2,0,1,0
658,1,-1,0,0,1,-2
659,-3,-1,4,-3,-1,0
660,1,0,1,-3,3,-3
661,3,-1,-1,-1,3,-2
662,0,-1,3,-1,-2,3
663,0,0,4,-3,3,-3
664,0,-3,2,0,1,-3
665,3,-3,3,0,-3,1
666,-1,-1,0,1,-2,2
667,3,-1,-2,3,-3,-1
668,-2,0,1,-1,-1,-1
669,-3,2,-1,2,-2,-1
670,-1,-2,0,3,-1,-2
671,3,-3,3,-3,3,-2
672,0,-1,2,1,-1,-1
673,0,1,-2,3,-3,0
674,-3,3,-3,0,3,-2
675,-1,1,-2,2,-2,3
676,2,-2,3,0,0,-3
677,-2,-1,-1,4,0,-3
678,4,-3,3,-3,-1,4
679,-1,0,1,-3,3,-2
680,-3,3,-2,1,0,-1
681,2,-2,3,-1,-2,2
682,4,-3,0,2,-2,-1
683,1,-1,3,-3,3,0
684,-3,3,-2,2,-3,2
685,-2,3,-3,3,-3,3
686,-1,0,0,1,-2,3
687,-2,1,0,0,-1,2
688,1,-1,0,-1,3,-3
689,-1,0,0,2,-2,2
690,0,-2,3,-1,-1,0
691,1,-2,1,1,-1,0
692,-1,-1,0,0,0,2
693,3,-2,1,0,-2,3
694,2,1,-3,0,3,-2
695,0,0,-2,3,-3,2
696,-2,3,-3,3,-3,3
697,2,-2,2,-1,0,0
698,-1,-1,1,0,-2,1
699,3,-2,-1,2,0,0
700,0,0,1,0,0,-1
701,1,0,0,0,-1,2
702,3,-3,3,-1,1,-1
703,2,-3,3,-2,1,-1
704,0,1,-1,0,1,-1
705,-2,-1,-1,4,-3,0
706,4,-3,3,0,-3,-1
707,-2,-1,0,3,-3,3
708,2,1,-1,-1,0,0
709,-1,2,-1,1,0,-2
710,2,-1,2,-3,3,0
711,0,0,1,-1,2,-2
712,1,-2,3,-3,3,-2
713,1,-1,0,0,0,1
714,3,-3,3,-3,3,-2
715,2,0,0,-1,2,-2
716,-3,3,-1,0,-1,0
717,-1,3,-3,2,0,-1
718,-1,-2,3,-2,-1,3
719,1,-1,0,0,-1,3
720,-2,3,-3,3,0,-3
721,1,-2,3,-3,2,-1
722,3,-3,3,0,-2,0
723,-3,2,-1,-1,2,1
724,0,0,0,0,0,4
725,0,4,-3,-1,0,0
726,-2,3,-3,0,3,-3
727,-1,2,-1,1,0,-1
728,3,-3,1,2,-1,1
729,3,-3,0,3,-3,2
730,-3,0,3,-1,-2,3
731,2,0,-1,-1,3,-3
732,-3,1,-1,-1,4,-3
733,-2,3,-3,2,-1,-1
734,-1,-1,1,-1,1,-2
735,0,-1,3,-3,2,0
736,0,-2,0,3,-2,1
737,3,-3,1,2,-2,-1
738,-1,2,-2,0,2,-3
739,-1,-2,3,-3,3,-3
740,2,-2,-1,-1,4,0
741,1,-2,2,-2,3,-3
742,-2,3,-1,1,-2,-1
743,0,1,0,-1,-1,3
744,0,3,-1,-2,3,-2
745,1,-1,0,1,-1,0
746,-1,1,-3,2,0,-1
747,1,-3,1,2,-1,-2
748,0,4,-3,1,2,-3
749,0,4,-3,-1,0,0
750,0,-3,2,-1,1,-2
751,1,-2,2,-1,0,-1
752,0,0,1,1,-1,-1
753,-3,2,-1,1,1,-3
754,0,1,-2,1,-1,3
755,3,-3,0,3,-3,2
756,-3,0,3,-1,-2,1
757,-3,1,2,-2,-1,2
758,-3,2,-1,0,1,-2
759,0,-1,1,0,-1,1
760,-3,3,-3,-1,4,-1
761,0,0,0,0,0,4
762,0,0,-1,1,-1,0
763,1,-1,3,0,-3,2
764,-2,3,0,-3,3,-1
765,-1,0,-2,3,-3,3
766,2,1,-3,1,-1,3
767,-2,-1,1,-1,3,-2
768,1,-2,1,-1,1,-2
769,-1,3,-3,3,-2,0
770,0,-2,2,-1,1,0
771,0,1,0,-1,1,-2
772,-1,-1,-1,3,-2,2
773,0,0,-2,2,-2,0
774,-3,2,-2,-1,4,-3
775,1,-2,0,2,1,-3
776,-2,0,-1,0,-1,4
777,-2,2,-2,3,-3,3
778,2,-2,-1,3,-1,0
779,-3,1,2,-1,-2,3
780,-1,2,0,-2,2,-2
781,-2,0,2,-1,-2,3
782,-2,0,1,0,1,-2
783,-3,-1,4,-1,-2,3
784,1,-2,3,-1,-2,0
785,-2,-1,1,0,2,-3
786,-2,3,-1,-2,3,-1
787,-3,3,-3,3,0,-3
788,3,-1,-1,1,-1,0
789,-1,3,-2,1,-1,1
790,3,-3,3,-3,3,-3
791,-1,1,-3,3,-3,1
792,-3,2,-2,-1,4,0
793,0,4,-3,3,-3,-1
794,1,0,-2,3,-3,3
795,-1,0,1,-2,2,0
796,0,1,0,0,-2,3
797,-2,3,-3,2,0,0
798,0,0,0,0,0,0
799,-1,-1,0,1,-1,1
800,0,0,0,-1,0,0
801,-2,1,0,-1,1,-1
802,3,0,-3,-1,4,-1
803,-2,3,-3,2,0,-1
804,0,4,-3,-1,4,-3
805,4,-3,-1,4,-3,3
806,1,2,-1,-1,0,1
807,0,-3,1,2,-3,3
808,-1,-2,1,1,0,-2
809,0,-1,3,-2,-1,3
810,-2,2,-3,3,-2,-1
811,-1,1,1,-3,2,1
812,-1,-1,2,-1,-1,0
813,-3,2,0,0,-1,0
814,3,-2,2,-2,1,-2
815,-1,-1,0,3,-2,-1
816,0,-1,2,0,-1,2
817,-1,2,-3,2,-1,2
818,1,-3,0,2,1,-3
819,3,-3,3,-1,-1,1
820,3,-2,1,0,-2,0
821,-3,3,-3,-1,0,4
822,-1,-2,0,3,-3,3
823,-2,2,1,-3,2,0
824,-1,1,0,-1,0,1
825,-2,-1,3,-1,-2,0
826,0,-3,-1,0,0,4
827,-1,-2,3,-2,2,-2
828,1,-2,1,2,-2,-1
829,-3,-1,0,0,0,0
830,-3,3,-3,-1,0,4
831,3,-3,3,-1,0,-1
