,가구인테리어/잡화_고가,가구인테리어/잡화_저가,가구인테리어/잡화_중가,가전/레저취미/멀티샵_고가,가전/레저취미/멀티샵_저가,가전/레저취미/멀티샵_중가,교육문화/아동_고가,교육문화/아동_저가,교육문화/아동_중가,식품/생활_고가,식품/생활_저가,식품/생활_중가,의류/이미용_고가,의류/이미용_저가,의류/이미용_중가,침구/주방_고가,침구/주방_저가,침구/주방_중가,총 평균 구매주기
33,,-1,,,,,,,,7.888888888888889,3.2962962962962963,2.5454545454545454,,31.5,,,-1,,2.3421052631578947
34,,5.428571428571429,,,,,,,,4.190476190476191,,2.3783783783783785,,,1.0,,,,2.1463414634146343
35,,18.5,18.0,,3.0,,,,,10.375,17.0,6.0,,-1,16.6,,,,6.0
36,,10.75,5.0,,,-1,,,,7.555555555555555,-1,4.052631578947368,8.0,,-1,,,10.0,2.75
37,,12.4,-1,4.25,,,,,-1,9.375,,2.5588235294117645,8.222222222222221,,-1,,,-1,2.4857142857142858
38,,9.11111111111111,,,,,,17.6,21.0,4.333333333333333,2.046511627906977,1.9361702127659575,,13.2,-1,21.0,10.0,,1.625
39,,14.0,,,,,,,-1,12.333333333333334,,2.7096774193548385,7.5,,,-1,,,2.175
40,,12.2,35.5,-1,,,,,,5.266666666666667,7.090909090909091,4.882352941176471,-1,-1,23.333333333333332,18.25,-1,-1,2.5757575757575757
41,,22.333333333333332,-1,,,,,,,1.0,-1,2.727272727272727,-1,,,-1,,,2.5
42,,,,,,,,-1,,7.625,3.5416666666666665,2.935483870967742,,11.666666666666666,,,,,2.757575757575758
43,,,,,,,,,,17.6,6.066666666666666,3.9565217391304346,,40.0,30.0,,51.0,,3.1379310344827585
44,4.714285714285714,-1,,,,7.0,,,,8.88888888888889,26.333333333333332,3.1379310344827585,7.0,,8.666666666666666,14.5,15.0,,2.4594594594594597
45,35.5,24.666666666666668,2.0,,,-1,,-1,,38.0,16.5,2.6875,6.0,-1,14.2,,,,2.119047619047619
46,-1,13.5,,,,49.0,,,,12.4,-1,2.75,12.0,,25.5,22.5,,,2.0697674418604652
47,,,,,15.5,,,87.0,42.0,10.875,3.6666666666666665,4.0,,5.666666666666667,,-1,,-1,3.3846153846153846
48,,8.444444444444445,26.0,,,-1,,,,21.0,3.0,3.625,11.285714285714286,,9.0,-1,38.0,26.0,2.289473684210526
49,,9.5,36.5,,,,,,,28.5,,3.869565217391304,10.875,,31.0,,,-1,3.423076923076923
50,,8.272727272727273,,,,,,,6.666666666666667,4.473684210526316,12.5,1.9361702127659575,12.0,-1,23.666666666666668,-1,,55.0,1.6545454545454545
51,,16.8,,-1,,10.0,,-1,,9.666666666666666,4.833333333333333,3.2142857142857144,11.2,16.6,-1,2.0,9.625,-1,2.4324324324324325
52,-1,8.777777777777779,,,,5.666666666666667,,,24.5,12.0,-1,2.1463414634146343,11.25,,12.0,-1,,-1,1.8333333333333333
53,21.0,16.666666666666668,,18.25,,-1,,,,-1,50.0,2.135135135135135,-1,,47.0,-1,,-1,1.9047619047619047
54,,9.833333333333334,,,,,,,,7.444444444444445,,2.6,18.0,,-1,,,,2.6
55,,37.0,,,-1,,,,,8.5,2.4722222222222223,3.6956521739130435,,9.0,,,17.5,,1.8936170212765957
56,-1,,,-1,,-1,,,28.0,14.5,-1,2.4722222222222223,17.0,,19.0,11.0,-1,,2.282051282051282
57,,41.0,,,5.0,,,-1,,13.5,2.0,4.095238095238095,,7.333333333333333,,,16.4,,1.8
58,50.0,9.333333333333334,,,,84.0,,,-1,5.785714285714286,,4.888888888888889,33.0,,10.0,-1,,,2.933333333333333
59,,-1,-1,,,,,,,7.6,9.25,2.0454545454545454,13.0,-1,,-1,-1,-1,1.9565217391304348
60,,17.333333333333332,,,-1,41.0,,,,6.6923076923076925,2.275,2.116279069767442,37.0,-1,36.5,,4.0,,1.4444444444444444
61,,15.0,,,,,,,,9.333333333333334,3.652173913043478,3.5,-1,21.666666666666668,14.25,,-1,1.0,3.0
62,,-1,-1,4.0,,24.333333333333332,-1,,20.25,15.5,15.25,3.64,,-1,,,30.0,,3.033333333333333
63,,16.5,,,,,,,,4.7368421052631575,,5.294117647058823,4.0,,,,,,2.5714285714285716
64,,,,,,,,,-1,-1,4.368421052631579,1.6851851851851851,,29.5,,,7.0,79.0,1.5964912280701755
65,-1,17.5,,,-1,,,,,13.666666666666666,30.0,4.285714285714286,28.0,37.5,,13.0,,,4.090909090909091
66,,,,,-1,-1,,,,6.0,2.3157894736842106,1.9555555555555555,-1,26.333333333333332,-1,1.0,25.333333333333332,,1.82
67,,,,,,,,,,12.285714285714286,2.84375,2.2195121951219514,-1,12.666666666666666,,,-1,28.0,2.116279069767442
68,-1,,3.3703703703703702,,,,-1,-1,-1,6.0,10.875,5.0,4.0,,43.5,7.0,,-1,2.022222222222222
69,,8.555555555555555,,,,,,,,4.823529411764706,1.6666666666666667,1.5789473684210527,,58.0,,,10.333333333333334,,1.5517241379310345
70,32.0,-1,-1,-1,,,,,,13.0,,1.9761904761904763,,,16.2,,,,1.7291666666666667
71,,,,,,,,-1,-1,50.0,3.8,2.9655172413793105,,-1,,,-1,-1,2.6875
72,,,,,-1,,,22.5,18.5,8.0,3.6666666666666665,3.56,,10.833333333333334,,,-1,,2.3684210526315788
73,13.6,-1,13.6,9.375,,,,-1,,15.5,22.0,8.0,12.6,,11.8,17.0,,21.0,3.0384615384615383
74,,33.5,71.0,,,,,,,21.333333333333332,-1,6.5,22.0,-1,14.2,,,,5.571428571428571
75,,-1,,,,,,,,29.0,28.5,1.5964912280701755,48.0,-1,,,-1,,1.5964912280701755
76,,9.833333333333334,7.0,,,7.0,,,-1,6.75,8.0,4.045454545454546,59.0,40.0,18.0,-1,,24.5,2.78125
77,,-1,-1,,,,,,49.0,24.333333333333332,17.5,4.0,-1,-1,11.333333333333334,,-1,,3.8095238095238093
78,2.3333333333333335,14.5,15.0,13.333333333333334,,-1,,,,8.833333333333334,31.0,4.0,9.8,39.0,-1,20.5,-1,-1,3.7083333333333335
79,,19.0,,,16.75,,,-1,14.0,13.166666666666666,5.733333333333333,3.107142857142857,-1,12.0,24.0,,48.0,,2.9
80,,68.0,,,-1,,,,,3.857142857142857,2.275,1.7115384615384615,18.0,,-1,,1.0,,1.421875
81,,25.0,61.0,,,,,,,17.25,-1,3.185185185185185,13.25,,-1,,,-1,2.6875
82,-1,66.0,-1,,,,-1,,-1,9.5,6.7272727272727275,2.236842105263158,8.5,14.166666666666666,36.0,-1,21.25,39.0,1.816326530612245
83,,12.333333333333334,-1,-1,,-1,,,,6.357142857142857,20.25,2.022222222222222,13.5,,19.5,,-1,,1.7843137254901962
84,,-1,-1,,,3.0,,,,,-1,25.0,-1,,40.0,-1,,69.0,12.5
85,,10.666666666666666,,,,,,,,3.5,,2.097560975609756,39.0,,-1,-1,,14.0,1.9555555555555555
86,-1,19.0,,,,,,,-1,6.25,2.806451612903226,2.324324324324324,65.0,13.75,22.0,,18.333333333333332,-1,2.0714285714285716
87,-1,-1,,,,14.0,,,,16.0,-1,5.176470588235294,-1,,14.0,6.0,,10.5,3.9130434782608696
88,,86.0,-1,9.333333333333334,-1,,,-1,,7.909090909090909,4.0,2.6470588235294117,,-1,,-1,9.0,-1,2.4324324324324325
89,,27.0,-1,,,,,-1,,12.166666666666666,3.033333333333333,1.9361702127659575,,33.5,25.5,,-1,41.0,1.75
90,22.0,25.5,-1,17.25,,1.0,,-1,,14.6,33.0,5.0588235294117645,15.2,10.0,10.666666666666666,6.0,-1,-1,2.4571428571428573
91,,10.375,,,,-1,,,-1,7.666666666666667,25.0,3.56,,,-1,,,,3.56
92,-1,10.857142857142858,27.5,,,27.0,13.75,-1,8.555555555555555,8.555555555555555,5.384615384615385,3.3333333333333335,13.333333333333334,11.333333333333334,6.571428571428571,,12.666666666666666,-1,1.9148936170212767
93,-1,,,,,,,,,,,5.0,5.333333333333333,,59.0,,,,11.375
94,,8.5,,3.0,,-1,,,-1,3.48,25.0,2.727272727272727,,,11.166666666666666,-1,,1.0,2.0930232558139537
95,-1,-1,,,,,,,,12.5,3.4545454545454546,2.4285714285714284,28.5,7.666666666666667,39.0,,23.0,,2.0238095238095237
96,,11.714285714285714,,,,-1,,,,6.384615384615385,,4.238095238095238,22.333333333333332,,13.0,,,,3.7083333333333335
97,19.0,-1,15.0,9.0,8.0,8.3,,,-1,22.5,10.0,4.684210526315789,11.857142857142858,-1,81.0,6.142857142857143,-1,-1,1.9361702127659575
98,-1,-1,,,,,,,-1,4.526315789473684,-1,3.0689655172413794,23.5,,12.0,-1,,-1,2.4054054054054053
99,12.833333333333334,27.666666666666668,-1,11.0,,,,,,8.3,22.0,4.45,7.083333333333333,,4.611111111111111,14.0,,25.0,2.1707317073170733
100,,26.0,-1,,,,,,25.0,13.5,,2.1707317073170733,11.2,6.4,6.857142857142857,,,-1,2.0454545454545454
101,,,,,,,,,,12.571428571428571,10.0,2.275,,,,,,,2.116279069767442
102,6.2,14.2,-1,-1,-1,,,,,5.416666666666667,2.727272727272727,1.5689655172413792,5.75,28.5,-1,-1,19.75,30.5,1.4444444444444444
103,,,,,,,,,,56.0,3.185185185185185,4.9411764705882355,,,,,79.0,,2.4054054054054053
104,,,,,,,-1,,,31.0,2.5714285714285716,2.3076923076923075,25.0,-1,-1,,,-1,1.836734693877551
105,,,,,7.0,-1,-1,-1,,7.0,2.676470588235294,2.3333333333333335,,20.0,,-1,38.5,,2.1666666666666665
106,-1,10.833333333333334,-1,7.583333333333333,,25.0,,,-1,8.625,14.0,3.5833333333333335,11.0,,14.25,-1,,,2.2195121951219514
107,,10.857142857142858,21.0,-1,,3.0,,,14.0,8.9,17.0,2.727272727272727,8.666666666666666,,12.4,-1,-1,,1.875
108,,7.125,63.0,,-1,5.5,,,-1,5.0625,-1,2.5428571428571427,16.0,,5.666666666666667,-1,,-1,2.282051282051282
109,,,,,,,,,,7.888888888888889,1.9777777777777779,1.7115384615384615,,,,,,,1.4285714285714286
110,,17.5,14.0,-1,,-1,63.0,-1,49.0,4.142857142857143,8.666666666666666,2.5588235294117645,13.4,-1,,,-1,-1,2.3684210526315788
111,,,,,,,,,,-1,1.318840579710145,2.4722222222222223,,,,,,,1.318840579710145
112,,-1,30.5,,,4.0,,-1,,9.88888888888889,14.666666666666666,2.870967741935484,11.0,,9.857142857142858,,-1,,2.1707317073170733
113,7.8,10.142857142857142,27.0,-1,-1,19.0,,,12.75,6.25,13.166666666666666,2.9285714285714284,9.5,30.0,6.636363636363637,12.0,-1,9.0,2.175
114,,12.666666666666666,,-1,,44.0,,,-1,25.0,44.0,4.7368421052631575,7.333333333333333,-1,8.0,,,,3.7916666666666665
115,-1,14.0,-1,-1,,-1,,,,10.428571428571429,-1,6.285714285714286,13.0,,11.333333333333334,23.0,,-1,3.8260869565217392
116,,-1,,,,,,,,12.0,1.5789473684210527,3.5,-1,,-1,,,,1.467741935483871
117,51.0,20.0,,-1,,-1,,,,10.0,5.533333333333333,2.935483870967742,-1,,,-1,31.0,,2.4594594594594597
118,26.0,28.666666666666668,12.6,11.0,,14.2,,,-1,4.882352941176471,,4.238095238095238,8.2,,5.571428571428571,,,-1,1.8541666666666667
119,-1,9.0,1.0,,,26.666666666666668,,,6.375,8.6,-1,4.25,34.5,,8.6,32.0,,-1,2.71875
120,3.0,12.2,6.615384615384615,,,-1,,,,-1,22.0,3.3076923076923075,5.375,-1,5.571428571428571,-1,,-1,1.75
121,,13.0,,,,,,,12.833333333333334,9.222222222222221,13.4,1.7843137254901962,,-1,17.5,-1,-1,-1,1.6545454545454545
122,,12.666666666666666,,,-1,10.0,-1,28.0,8.5,7.777777777777778,25.0,4.684210526315789,1.0,-1,24.0,4.0,,-1,3.56
123,,-1,,,,,,41.0,,7.25,2.5277777777777777,2.225,,13.0,,,,,1.75
124,,11.0,14.0,,,-1,,,,10.333333333333334,,5.666666666666667,35.0,,17.5,3.5,,,3.185185185185185
125,,10.666666666666666,,-1,,,,-1,,17.6,40.0,5.5,,4.0,4.0,,,,4.190476190476191
126,3.0,,,,-1,-1,,,,10.625,3.3846153846153846,1.82,5.0,11.666666666666666,17.0,,,,1.5964912280701755
127,,-1,,,,-1,,,,-1,-1,3.9130434782608696,,,-1,,-1,,3.6
128,,-1,,,,,,,,27.0,4.588235294117647,2.5142857142857142,,31.0,,,,,2.1463414634146343
129,,,,,16.0,,,-1,,10.5,3.269230769230769,2.3947368421052633,,,,,-1,,1.9361702127659575
130,,12.571428571428571,-1,,,42.5,,,24.5,6.461538461538462,13.166666666666666,2.9310344827586206,10.625,,12.428571428571429,-1,-1,-1,2.5142857142857142
131,17.0,12.333333333333334,,,,,,,,3.8,7.0,3.48,24.666666666666668,,10.0,-1,12.0,17.0,3.3461538461538463
132,,-1,,,-1,,,63.0,,7.25,1.5084745762711864,1.4516129032258065,,9.875,-1,,,,1.3235294117647058
133,,-1,,,,,,-1,,11.0,19.25,3.8260869565217392,,65.0,,20.0,13.0,,3.52
134,24.666666666666668,34.0,,,,21.333333333333332,,9.0,,8.181818181818182,2.8181818181818183,3.652173913043478,,,8.666666666666666,6.571428571428571,-1,20.5,2.275
135,,22.0,,,,,,,,8.875,15.5,2.4166666666666665,-1,,-1,,,19.0,2.175
136,,11.0,-1,6.0,,44.0,,,5.176470588235294,12.571428571428571,-1,4.631578947368421,24.5,,13.5,-1,,,2.75
137,15.0,15.0,,-1,,,,,8.0,13.0,4.8125,3.0714285714285716,45.0,24.0,10.666666666666666,17.5,-1,,2.2051282051282053
138,20.0,14.0,,-1,-1,6.333333333333333,,-1,,17.0,11.166666666666666,5.0,26.5,-1,13.6,48.0,,,3.48
139,18.666666666666668,7.666666666666667,1.0,,,,,,-1,6.4,6.916666666666667,2.6363636363636362,12.0,6.625,11.5,,6.0,-1,1.934782608695652
140,26.666666666666668,14.0,-1,7.0,,,,,,4.4,-1,3.2962962962962963,8.0,,28.5,21.0,,,2.0454545454545454
141,,15.0,,,12.833333333333334,,,,,28.0,2.3684210526315788,3.0,,,,,13.0,,1.8
143,,20.666666666666668,,,,,,43.0,-1,,3.4,2.9310344827586206,,29.0,,,,-1,2.8333333333333335
144,,6.384615384615385,,,7.166666666666667,,,,,4.352941176470588,1.9782608695652173,1.9782608695652173,,49.0,-1,,8.272727272727273,,1.82
145,-1,12.0,-1,14.0,,22.0,,,,10.857142857142858,-1,7.7,-1,-1,29.5,22.333333333333332,-1,14.0,6.769230769230769
146,9.857142857142858,9.714285714285714,14.0,,,-1,,,,54.0,,5.3076923076923075,19.333333333333332,,2.0,,,-1,3.782608695652174
147,17.333333333333332,17.0,-1,-1,-1,17.75,,19.0,,6.25,7.083333333333333,3.103448275862069,27.0,19.5,13.25,-1,-1,10.0,2.3684210526315788
148,,-1,,,,,,,,9.777777777777779,1.8571428571428572,2.1666666666666665,,,,,22.0,,1.5964912280701755
149,-1,,,,,-1,,,,9.125,15.6,3.3333333333333335,11.25,-1,8.11111111111111,37.0,,-1,3.103448275862069
150,-1,-1,-1,,-1,,,12.0,,-1,2.806451612903226,1.872340425531915,28.666666666666668,16.666666666666668,-1,,41.0,-1,1.679245283018868
151,,24.0,,-1,,7.2,-1,,-1,5.5625,18.0,3.2962962962962963,-1,-1,15.0,-1,-1,,2.4722222222222223
152,-1,25.666666666666668,31.0,,,,,,,8.166666666666666,10.714285714285714,3.608695652173913,-1,,9.428571428571429,-1,-1,37.0,2.8620689655172415
153,,10.0,,1.0,,18.0,,,,22.666666666666668,27.333333333333332,2.275,,,6.5,,,,2.116279069767442
154,,,,,,-1,,,,78.0,21.0,3.25,7.0,,-1,,,-1,3.1379310344827585
155,,9.0,-1,,,,,,,5.846153846153846,,4.3,18.5,,6.615384615384615,-1,,,3.185185185185185
156,,-1,-1,,,35.0,,,23.666666666666668,15.0,10.0,4.45,24.0,,18.0,-1,,1.0,3.56
157,,14.75,,-1,,,,,,15.6,10.375,2.757575757575758,,,78.0,-1,-1,,2.1666666666666665
158,,26.0,,,,,,,11.333333333333334,14.5,3.037037037037037,1.8125,2.0,,-1,,,,1.7755102040816326
159,2.0,,-1,,,44.0,,,7.909090909090909,15.0,-1,10.625,8.857142857142858,,14.333333333333334,,,,3.8260869565217392
160,,15.0,,,46.0,-1,,,,7.166666666666667,11.571428571428571,2.6875,,37.0,-1,-1,-1,-1,2.4571428571428573
161,24.333333333333332,10.666666666666666,7.666666666666667,14.0,,57.0,,,11.142857142857142,13.666666666666666,,5.625,4.588235294117647,,10.428571428571429,10.714285714285714,,-1,2.3076923076923075
162,,14.4,28.333333333333332,-1,,1.0,,-1,17.4,9.444444444444445,67.0,6.538461538461538,6.538461538461538,-1,12.8,19.75,,21.0,3.48
163,,4.0,,,-1,,,,,8.090909090909092,2.3076923076923075,1.9777777777777779,,11.333333333333334,,,,,1.4754098360655739
164,5.0,,,12.6,,17.666666666666668,,,,8.3,-1,3.103448275862069,,-1,28.0,,26.0,-1,2.25
165,,-1,7.0,,,14.0,,,,58.0,,7.7,14.833333333333334,,5.933333333333334,9.0,,,3.2962962962962963
166,-1,16.666666666666668,,,,16.5,2.0,14.0,10.571428571428571,6.5,10.714285714285714,4.142857142857143,-1,-1,11.428571428571429,13.25,24.0,43.0,2.933333333333333
167,2.5,8.333333333333334,10.0,,,,,,,20.75,,4.882352941176471,21.0,,10.5,15.0,,8.0,2.8620689655172415
168,,13.4,-1,16.5,31.0,1.0,,,34.0,9.25,13.75,4.777777777777778,10.333333333333334,16.0,34.0,42.5,27.5,-1,3.3076923076923075
169,,-1,,,,,,,,,20.0,13.333333333333334,-1,-1,,,,,8.88888888888889
170,,,,,,,,-1,,54.0,3.56,2.78125,-1,25.0,,,18.75,-1,2.5428571428571427
171,,73.0,,,,,,,,7.818181818181818,14.5,3.6666666666666665,-1,6.0,27.5,,,-1,2.838709677419355
172,,31.0,,,,-1,,,,3.5,9.5,3.3703703703703702,-1,-1,11.0,,29.0,,3.033333333333333
173,,-1,,,-1,,,,,9.125,2.116279069767442,2.1666666666666665,,9.857142857142858,,,-1,48.0,1.8571428571428572
175,,-1,,,5.0,-1,,-1,,3.5,2.757575757575758,2.6,,9.142857142857142,,,5.6,,2.5277777777777777
176,,,,,1.0,,,,-1,20.25,2.5428571428571427,2.4054054054054053,,,,,54.0,,1.816326530612245
177,,11.0,10.571428571428571,14.0,,-1,,,,5.0,,17.2,10.0,,15.25,34.0,,-1,4.5
178,,-1,-1,,,-1,,,,11.428571428571429,3.0,2.6470588235294117,,-1,34.0,,76.0,30.0,2.142857142857143
179,-1,11.4,-1,31.5,,-1,-1,,21.0,5.1875,14.5,3.32,8.666666666666666,29.0,9.0,,,,2.6774193548387095
180,10.666666666666666,39.5,,,,,,,,11.25,,4.285714285714286,9.875,,,,,,3.75
181,-1,12.0,7.0,15.0,,3.0,,,20.0,9.875,,4.095238095238095,8.666666666666666,,5.125,-1,,,3.909090909090909
182,,11.0,-1,6.333333333333333,,11.0,,-1,,4.05,9.125,2.1219512195121952,18.5,9.0,-1,-1,35.0,-1,1.9772727272727273
183,,-1,,,,,,-1,,5.0,2.116279069767442,2.022222222222222,,11.0,-1,,27.5,,1.9782608695652173
184,,27.5,8.0,,,15.0,23.5,,15.0,11.333333333333334,11.0,5.666666666666667,11.0,,8.166666666666666,37.0,,,4.2105263157894735
185,,,25.0,,9.0,,,,,8.142857142857142,2.870967741935484,2.0,,6.8,,,34.0,-1,1.836734693877551
186,,-1,,,,24.0,,,74.0,11.5,11.2,4.9375,39.0,14.0,9.666666666666666,-1,21.0,,4.190476190476191
187,,15.6,25.0,,,,,,,10.714285714285714,9.25,3.0344827586206895,,,,,,77.0,2.6666666666666665
188,,,-1,,48.0,,,-1,,11.714285714285714,2.046511627906977,1.9148936170212767,,,14.0,,18.666666666666668,,1.8
189,22.5,11.666666666666666,-1,18.0,,48.0,,,-1,3.9130434782608696,,3.7083333333333335,8.9,,23.0,5.2,,21.25,2.6470588235294117
190,-1,17.0,-1,,,55.0,,,,7.2,,3.9545454545454546,23.333333333333332,,18.0,,,7.0,3.625
191,33.0,-1,2.0,21.0,,11.142857142857142,,,,23.5,,14.0,17.6,-1,5.538461538461538,4.0,,6.0,3.25
192,14.0,-1,-1,-1,,,,-1,,8.0,2.4594594594594597,1.75,17.25,2.8,-1,,-1,67.0,1.421875
193,,9.0,,,-1,,,,,7.0,4.823529411764706,3.4166666666666665,,19.333333333333332,,,54.0,,3.185185185185185
194,,9.833333333333334,,,,,,,,11.571428571428571,2.84375,2.5277777777777777,-1,5.2727272727272725,12.25,,-1,,2.2195121951219514
195,,,,,,,,,,32.5,7.857142857142857,3.8947368421052633,,7.166666666666667,,,-1,,2.9655172413793105
196,-1,10.142857142857142,25.0,-1,-1,30.0,,36.0,,7.090909090909091,8.1,3.9523809523809526,13.333333333333334,55.0,21.0,-1,-1,9.5,2.59375
197,,14.8,13.6,11.75,,,,,10.2,32.0,14.4,7.454545454545454,5.9,9.0,12.8,,18.0,5.0,3.0714285714285716
198,,11.5,,,,17.5,,,,11.857142857142858,3.9523809523809526,2.7666666666666666,-1,-1,5.285714285714286,,-1,-1,2.4324324324324325
199,,-1,,,,27.0,-1,,,26.666666666666668,5.714285714285714,1.5964912280701755,,23.0,11.5,,17.0,,1.4
200,,6.666666666666667,,,,,,,,13.666666666666666,1.836734693877551,3.142857142857143,10.25,-1,,-1,-1,,1.5517241379310345
201,7.0,10.0,49.0,27.333333333333332,,,,,2.0,6.214285714285714,,4.333333333333333,6.833333333333333,,7.909090909090909,11.5,,-1,2.5277777777777777
202,1.0,5.076923076923077,23.5,35.0,,18.5,,,12.2,8.1,2.0930232558139537,1.8958333333333333,10.0,,7.25,38.5,48.0,-1,1.421875
203,,39.0,,,,,,-1,,24.666666666666668,3.6666666666666665,2.3157894736842106,,12.0,,,39.5,,1.9130434782608696
204,,35.0,,,-1,3.0,,,,7.5,3.103448275862069,2.5,59.0,20.0,5.428571428571429,,-1,,1.836734693877551
205,,,,,-1,,,,,8.7,3.6,2.4054054054054053,31.5,13.2,20.0,,20.5,,1.8
206,,-1,,,,5.0,,,,4.944444444444445,3.0,2.4324324324324325,,-1,13.0,-1,,,2.142857142857143
207,,58.0,,,-1,,,-1,,29.5,3.6,2.727272727272727,,11.142857142857142,,,6.0,,2.6470588235294117
208,8.75,37.5,10.0,11.0,,8.0,,,,11.833333333333334,54.0,10.0,14.6,50.0,6.454545454545454,4.0,,,2.896551724137931
209,-1,3.0,-1,-1,,-1,,,-1,11.6,16.5,3.0,-1,,6.1,,,,2.4166666666666665
210,,37.5,,,-1,,,6.0,,11.0,3.8260869565217392,1.9361702127659575,,27.0,-1,-1,-1,21.0,1.625
211,,13.5,,,,,,,-1,14.6,-1,3.076923076923077,11.0,,,,-1,,2.7
212,,19.0,,,,-1,,,,6.5,1.7647058823529411,1.9565217391304348,,,-1,,,,1.5
213,,15.0,60.0,14.0,,,,21.0,-1,3.6,1.6851851851851851,1.5517241379310345,35.5,14.0,46.0,50.0,13.0,22.0,1.4918032786885247
214,,18.75,,,,,,,,4.285714285714286,3.75,2.870967741935484,-1,,-1,-1,28.5,6.0,1.836734693877551
215,,10.5,,,11.0,-1,,12.25,,17.5,3.2916666666666665,2.0238095238095237,-1,10.5,27.0,,,-1,1.8478260869565217
216,,,,,-1,,,,,9.285714285714286,2.5142857142857142,1.9555555555555555,,61.0,-1,,,,1.6603773584905661
217,,15.5,,,-1,27.333333333333332,,-1,12.666666666666666,14.6,,4.6,-1,,,,,,4.0
