,가구인테리어/잡화_고가,가구인테리어/잡화_저가,가구인테리어/잡화_중가,가전/레저취미/멀티샵_고가,가전/레저취미/멀티샵_저가,가전/레저취미/멀티샵_중가,교육문화/아동_고가,교육문화/아동_저가,교육문화/아동_중가,식품/생활_고가,식품/생활_저가,식품/생활_중가,의류/이미용_고가,의류/이미용_저가,의류/이미용_중가,침구/주방_고가,침구/주방_저가,침구/주방_중가,총 평균 구매주기
87,38.0,-1,-1,,,38.0,,,-1,9.75,48.0,4.764705882352941,,,11.0,-1,,,3.6956521739130435
88,,30.0,,35.0,-1,12.6,,,7.0,10.857142857142858,5.294117647058823,2.53125,20.25,-1,-1,33.0,37.5,13.0,2.0930232558139537
89,,,,,,,,45.0,,17.75,2.1794871794871793,1.6181818181818182,-1,50.0,16.5,-1,11.0,-1,1.5254237288135593
90,,,-1,12.5,,62.0,,,,11.166666666666666,,3.3333333333333335,17.0,,23.5,-1,,23.0,2.727272727272727
91,-1,11.125,-1,,,,,,-1,4.0,8.428571428571429,2.6,,,-1,,,14.0,2.3947368421052633
92,-1,8.88888888888889,,,-1,22.0,17.75,-1,11.142857142857142,3.5652173913043477,7.0,2.2564102564102564,20.0,37.0,6.333333333333333,7.142857142857143,15.0,53.0,1.7254901960784315
93,,-1,,,,,,,,6.461538461538462,,3.2142857142857144,5.214285714285714,,5.294117647058823,,,,1.8958333333333333
94,18.0,8.1,,11.0,,-1,,4.0,,4.045454545454546,24.0,2.727272727272727,-1,-1,10.2,,,-1,1.8
95,,13.5,,,,,,,,16.6,3.6666666666666665,2.5142857142857142,,8.875,12.5,,-1,-1,2.2
96,,11.75,,2.0,,10.0,,,,17.2,-1,4.526315789473684,65.0,-1,-1,,,-1,4.3
97,18.0,-1,-1,7.5,40.0,9.375,,,,22.666666666666668,6.75,5.235294117647059,20.666666666666668,,2.0,9.142857142857142,56.0,,2.696969696969697
98,,,,,,,,,-1,4.7368421052631575,36.0,3.0714285714285716,-1,,2.0,,,,2.5714285714285716
99,6.0,51.0,-1,32.0,,,,,-1,6.5,27.333333333333332,3.4166666666666665,14.2,,7.25,13.333333333333334,,10.142857142857142,2.0697674418604652
100,,-1,-1,,,-1,,,,10.0,,2.696969696969697,-1,-1,28.5,1.0,,-1,2.4054054054054053
101,,,,,,,,,,11.333333333333334,6.5,2.4594594594594597,-1,,,,,,2.3947368421052633
102,80.0,-1,,,,,,,,7.4,2.4857142857142858,1.851063829787234,25.333333333333332,51.0,11.285714285714286,-1,7.0,,1.5818181818181818
103,,,,,,,,,,19.0,1.891304347826087,3.2222222222222223,-1,,,,-1,,1.6730769230769231
104,,-1,,,7.0,,,,-1,15.25,1.82,1.5892857142857142,,18.0,,,,,1.5423728813559323
105,,,-1,,,,36.0,,,8.8,3.2142857142857144,2.903225806451613,,32.5,1.0,,20.0,,2.5277777777777777
106,,19.25,,8.6,,-1,,,,6.833333333333333,-1,4.611111111111111,1.5,-1,9.333333333333334,,,,2.4722222222222223
107,-1,40.0,,,,38.0,,,,9.857142857142858,16.0,3.9523809523809526,8.555555555555555,,3.3333333333333335,11.0,,,2.3714285714285714
108,,10.625,10.5,,,3.0,-1,-1,-1,9.714285714285714,-1,2.4054054054054053,-1,,22.5,,,,2.0930232558139537
109,,-1,,,8.0,,,,,22.0,2.1842105263157894,1.7,,8.0,,,-1,,1.4406779661016949
110,,12.5,10.0,,-1,9.333333333333334,,,,6.153846153846154,9.777777777777779,3.24,5.333333333333333,11.333333333333334,6.0,-1,23.333333333333332,,3.0689655172413794
111,,-1,,,,,,,,10.0,1.3043478260869565,2.1219512195121952,,-1,,,,,1.3043478260869565
112,,10.25,28.5,,-1,4.0,,,5.0,6.181818181818182,16.4,2.125,11.428571428571429,,11.333333333333334,7.5,-1,13.0,1.7843137254901962
113,6.666666666666667,11.571428571428571,24.0,,23.0,3.5,3.0,24.5,6.5,5.923076923076923,4.5,3.2142857142857144,6.8,22.0,30.0,25.0,-1,19.0,2.676470588235294
114,,16.0,,,,,,,,13.0,12.0,3.9130434782608696,-1,,5.25,,,,3.103448275862069
115,-1,,,,,,,,,9.714285714285714,,8.272727272727273,4.0,,,-1,,-1,5.6875
116,,-1,,,,,,,,-1,1.9361702127659575,3.107142857142857,-1,,-1,,-1,,1.75
117,,15.0,,,,,,,,6.5,4.444444444444445,1.7083333333333333,,,,22.0,,,1.5769230769230769
118,14.6,,,1.0,,48.0,,,,5.333333333333333,,4.714285714285714,14.6,-1,7.428571428571429,28.0,,,2.7037037037037037
119,15.0,17.75,5.0,23.0,,23.5,,,28.5,12.25,14.0,4.421052631578948,16.0,,14.666666666666666,-1,,17.0,3.0689655172413794
120,1.0,19.0,6.0,,,-1,,,,11.714285714285714,22.333333333333332,2.4054054054054053,4.157894736842105,,4.733333333333333,12.0,,,1.435483870967742
121,,10.333333333333334,-1,,,,1.0,,24.666666666666668,6.181818181818182,7.222222222222222,2.142857142857143,19.5,10.0,10.5,,-1,,1.9148936170212767
122,,-1,2.0,17.0,,8.5,15.75,21.0,11.571428571428571,14.666666666666666,20.5,3.259259259259259,22.0,61.0,11.571428571428571,-1,-1,-1,2.8125
123,,,,,,,,,-1,7.545454545454546,2.8666666666666667,2.0232558139534884,-1,15.2,,,-1,-1,1.851063829787234
124,,12.0,43.0,,,-1,,,,21.333333333333332,,4.05,19.5,,8.0,,,-1,3.1153846153846154
125,,,,,,,,,,6.0,41.0,6.833333333333333,,-1,,,,,6.833333333333333
126,,-1,,,,,,,,10.375,3.0,1.8541666666666667,,7.2,35.0,,,,1.6363636363636365
127,,22.0,,,,,,,,-1,9.0,2.225,,,,,,,2.119047619047619
128,,,,,2.0,,,,,16.0,3.0,2.838709677419355,,8.222222222222221,,,-1,,1.8
129,,73.0,,,,,,-1,,10.125,2.4722222222222223,2.1707317073170733,,,,,,,1.5892857142857142
130,,10.5,,,,,,,-1,17.0,22.0,8.88888888888889,7.0,,14.0,,,-1,6.666666666666667
131,-1,9.555555555555555,,,,20.25,,,-1,4.190476190476191,7.818181818181818,2.4594594594594597,29.0,-1,9.5,15.5,5.0,22.0,2.3333333333333335
132,,,-1,-1,-1,,,,,16.0,5.642857142857143,7.363636363636363,,,2.0,,,,4.473684210526316
133,-1,14.0,,,,,,,,7.545454545454546,25.0,2.275,,13.0,-1,,,,2.2195121951219514
134,5.0,2.6666666666666665,22.0,,,13.5,,,-1,9.333333333333334,-1,6.0,11.285714285714286,-1,15.0,-1,,13.8,2.1951219512195124
135,,11.0,-1,,,-1,,,,8.142857142857142,,2.78125,1.0,,11.4,,,2.5,2.3947368421052633
136,,,-1,,,-1,,,20.333333333333332,10.333333333333334,,4.733333333333333,,,,4.0,,-1,3.9444444444444446
137,9.375,,29.0,-1,,26.0,,,24.0,10.5,4.722222222222222,3.6,21.5,,11.333333333333334,-1,-1,,2.1951219512195124
138,,,,,33.0,20.0,,,,-1,6.5,4.136363636363637,18.5,38.5,,,,,3.7916666666666665
139,,21.0,31.0,,-1,33.5,,,,6.625,3.185185185185185,2.3421052631578947,15.0,9.428571428571429,7.777777777777778,,4.25,6.5,1.7169811320754718
140,7.454545454545454,12.5,,29.5,,,,,,19.666666666666668,-1,2.7419354838709675,12.5,,,31.0,,,2.022727272727273
141,,11.0,,,47.0,,,,,-1,1.8958333333333333,2.6,,-1,,,-1,,1.625
143,,70.0,,,-1,,,36.0,,,3.9130434782608696,4.090909090909091,,4.0,,,15.0,,3.9130434782608696
144,,9.11111111111111,,-1,9.11111111111111,,-1,,7.0,6.166666666666667,4.75,4.555555555555555,31.0,12.666666666666666,11.0,,14.5,24.0,3.1538461538461537
145,8.3,11.0,,18.5,,35.5,,,,7.25,-1,5.8,4.0,,15.0,38.0,,,3.9545454545454546
146,8.8,-1,,,,14.25,,,76.0,-1,,7.083333333333333,9.0,,5.0,-1,,,4.45
147,-1,11.166666666666666,,-1,-1,21.0,,19.5,,4.944444444444445,7.166666666666667,2.5428571428571427,11.285714285714286,9.666666666666666,18.0,6.0,24.0,-1,2.225
148,,,,,-1,,,,,13.666666666666666,1.6851851851851851,2.116279069767442,,-1,,,41.0,,1.4444444444444444
149,,-1,,,,,,,,14.0,19.5,5.6875,-1,,17.0,,,,5.352941176470588
150,,5.0,,,,-1,,9.75,,44.0,3.4782608695652173,3.2,,10.25,7.0,-1,67.0,,2.5806451612903225
151,-1,17.25,-1,8.5,,14.0,,,28.0,3.857142857142857,13.0,3.0,-1,,23.0,,,,2.4545454545454546
152,,24.5,8.75,,,-1,,,,35.0,-1,5.1875,47.0,-1,4.5625,-1,,,3.32
153,,9.25,,,,,,,,2.5294117647058822,27.333333333333332,1.7843137254901962,,-1,-1,,-1,,1.5964912280701755
154,7.333333333333333,,,-1,,,,,,32.0,-1,2.1666666666666665,-1,-1,6.0,,,,2.022222222222222
155,-1,13.5,,-1,,,,43.0,,12.5,43.0,3.869565217391304,11.2,,5.538461538461538,16.333333333333332,,4.5,2.696969696969697
156,21.0,-1,-1,,,10.0,,,-1,7.222222222222222,,2.962962962962963,21.0,,17.6,-1,,-1,2.933333333333333
157,,-1,11.4,-1,,,,,,10.0,14.833333333333334,2.6176470588235294,-1,,15.75,,-1,-1,1.9777777777777779
158,,8.25,,,,-1,,,33.0,9.285714285714286,5.666666666666667,2.1794871794871793,-1,21.0,-1,-1,-1,,2.073170731707317
159,,28.0,,,,14.0,-1,,6.636363636363637,3.0,11.0,6.0,25.0,,9.444444444444445,-1,-1,,4.25
160,,15.75,-1,,-1,,,,,8.777777777777779,8.444444444444445,2.606060606060606,17.8,-1,,,-1,,2.275
161,10.5,25.0,-1,,,28.0,,,21.0,19.333333333333332,,9.333333333333334,10.5,,,-1,,12.0,4.2
162,,28.5,15.0,,,-1,,,9.0,34.5,23.0,6.9,8.8,5.0,25.0,-1,69.0,44.0,4.933333333333334
163,,42.0,-1,,,,,,,12.428571428571429,2.0952380952380953,1.891304347826087,,,4.333333333333333,,43.0,-1,1.3636363636363635
164,19.25,,,-1,,-1,,14.25,-1,3.9523809523809526,6.9,2.1666666666666665,41.5,15.666666666666666,-1,77.0,9.4,-1,1.82
165,-1,,-1,,,-1,,,,60.0,15.0,6.230769230769231,,,15.0,7.5,,7.5,4.7894736842105265
166,,12.8,-1,,,13.0,,-1,18.0,9.142857142857142,33.0,7.7272727272727275,24.5,,10.333333333333334,25.666666666666668,,75.0,7.083333333333333
167,3.0,27.666666666666668,,,,,,,,8.333333333333334,,3.52,13.0,,19.25,-1,,,3.142857142857143
168,-1,11.6,-1,59.0,,-1,,,18.666666666666668,9.571428571428571,24.0,5.0625,24.0,,15.0,,43.0,,4.05
169,-1,,,,,,,-1,,9.333333333333334,2.4054054054054053,1.9148936170212767,-1,10.666666666666666,-1,,,-1,1.6981132075471699
170,,1.0,,,,,,,,17.0,3.1481481481481484,2.4324324324324325,17.0,14.6,,,12.6,,2.3684210526315788
171,13.0,25.0,,-1,,58.0,,,-1,8.8,20.75,1.7169811320754718,21.0,,6.3076923076923075,,,-1,1.5166666666666666
172,,32.0,,,,,-1,-1,,3.739130434782609,7.636363636363637,2.6875,,20.0,-1,-1,-1,25.0,2.324324324324324
173,,12.5,,,-1,,,,,34.0,1.9361702127659575,1.7843137254901962,,21.75,-1,,40.0,,1.5964912280701755
175,67.0,-1,,,4.5,-1,,11.666666666666666,,3.269230769230769,2.2972972972972974,2.3421052631578947,,11.25,,,5.928571428571429,,2.225
176,,2.5,,,35.0,,-1,,-1,-1,1.74,2.71875,,28.0,,,26.0,,1.5535714285714286
177,,12.4,29.5,8.142857142857142,,5.0,,,,12.2,-1,9.666666666666666,10.285714285714286,,6.8,-1,,,4.045454545454546
178,,,7.0,,,,,,,20.5,1.6296296296296295,1.625,,11.6,,-1,21.666666666666668,-1,1.4
179,23.0,9.625,,,,-1,,,,7.166666666666667,-1,3.2222222222222223,8.6,-1,8.1,-1,,-1,2.4166666666666665
180,62.0,71.0,,,,,,,-1,28.0,-1,3.074074074074074,10.4,,,43.0,,,2.8620689655172415
181,,-1,-1,,,21.25,,,11.0,11.0,7.5,4.473684210526316,10.857142857142858,,9.444444444444445,-1,,,3.6956521739130435
182,3.0,14.333333333333334,-1,22.5,,-1,,,,5.0,6.0,2.5,10.0,,13.25,,,,2.3684210526315788
183,,,,,,,,,,21.666666666666668,2.8333333333333335,2.65625,,,,,1.0,,2.5757575757575757
184,,13.0,,,37.0,9.0,,,-1,7.666666666666667,25.666666666666668,6.769230769230769,-1,-1,,2.0,-1,-1,5.866666666666666
185,,40.5,,,,-1,,-1,,8.4,3.8636363636363638,2.7419354838709675,,7.142857142857143,-1,,-1,1.0,2.073170731707317
186,,10.0,33.0,9.0,,-1,,,13.0,6.666666666666667,6.666666666666667,3.111111111111111,13.5,11.666666666666666,-1,,7.0,7.666666666666667,2.806451612903226
187,,27.0,7.75,,,-1,,,,19.0,7.875,2.4722222222222223,5.5,32.0,-1,37.5,,34.0,1.9777777777777779
188,,8.5,-1,,7.0,,,,,4.2105263157894735,1.6730769230769231,1.6415094339622642,,,,,10.666666666666666,,1.5
189,7.333333333333333,19.75,-1,31.5,-1,,,,,4.611111111111111,13.333333333333334,2.1794871794871793,8.875,62.0,9.222222222222221,22.5,,12.0,1.7708333333333333
190,,10.6,-1,,,,,,,20.0,,3.608695652173913,17.666666666666668,,25.0,-1,,,3.32
191,9.333333333333334,7.0,13.0,-1,,8.0,,,,22.0,,7.75,7.454545454545454,16.2,11.25,18.666666666666668,,26.5,3.103448275862069
192,21.0,70.0,-1,,,-1,,,,5.333333333333333,2.4242424242424243,1.6666666666666667,9.333333333333334,9.166666666666666,-1,31.0,,9.0,1.2816901408450705
193,,-1,,,,,,,,11.6,4.777777777777778,3.4615384615384617,,8.285714285714286,,,,2.0,3.25
194,,9.125,-1,,,,,,,6.333333333333333,2.727272727272727,2.1951219512195124,,9.444444444444445,20.0,-1,-1,,1.9148936170212767
195,,-1,,,44.0,,,-1,,16.6,3.8636363636363638,2.8333333333333335,,8.3,,,,,2.1794871794871793
196,,10.8,-1,,-1,9.0,,,43.0,6.230769230769231,4.526315789473684,3.739130434782609,36.0,19.0,10.75,,22.666666666666668,27.5,2.3421052631578947
197,4.5,-1,10.0,5.6,-1,2.0,,7.0,26.666666666666668,13.166666666666666,7.9,3.9523809523809526,6.4,20.0,5.0,20.666666666666668,3.0,14.5,2.2432432432432434
198,13.333333333333334,5.0,51.0,64.0,,-1,-1,56.0,52.0,11.714285714285714,3.5,2.275,,8.0,7.5,,70.0,-1,1.8958333333333333
199,,-1,,-1,,-1,,5.0,,-1,2.3076923076923075,1.7959183673469388,,18.666666666666668,,,,,1.40625
200,,34.0,,,,,,,,,3.423076923076923,4.684210526315789,,15.5,,,68.0,,2.78125
201,12.0,13.166666666666666,11.8,-1,,-1,,,,2.875,18.5,6.769230769230769,20.75,-1,7.545454545454546,-1,,48.0,2.838709677419355
202,-1,5.357142857142857,10.0,6.0,,12.75,,,,17.0,2.9655172413793105,2.263157894736842,8.714285714285714,,10.714285714285714,,,-1,1.6363636363636365
203,,1.0,,,,,,-1,,17.5,4.684210526315789,2.78125,,8.9,-1,,,,2.4324324324324325
204,,,16.0,,19.0,-1,,-1,,10.125,1.5740740740740742,1.45,1.0,12.428571428571429,3.4583333333333335,,46.0,-1,1.3235294117647058
205,,9.0,,,61.0,,,,,4.2,3.5833333333333335,1.7647058823529411,-1,23.0,-1,,15.75,,1.5517241379310345
206,,-1,,,,,,7.166666666666667,8.666666666666666,6.615384615384615,3.0,2.75,-1,25.0,,,-1,,2.1951219512195124
207,,,,,-1,,,9.0,,9.714285714285714,2.9285714285714284,3.037037037037037,,16.0,,,24.333333333333332,-1,2.5625
208,,,,,,42.0,,,,-1,-1,-1,64.0,,-1,,,,21.333333333333332
209,,30.0,,,,,,-1,,24.0,11.666666666666666,1.9777777777777779,18.75,44.0,12.666666666666666,-1,,,1.7450980392156863
210,,-1,,,,,,,,23.0,2.8275862068965516,1.7916666666666667,,12.25,37.0,,11.2,28.0,1.4745762711864407
211,-1,8.5,14.0,,,8.0,,,,14.0,,3.111111111111111,,,21.0,24.0,,,2.5454545454545454
212,,24.333333333333332,,,,-1,,,,8.090909090909092,2.1951219512195124,1.7647058823529411,,,-1,,19.666666666666668,,1.5
213,,14.166666666666666,4.0,4.0,,,,-1,14.0,3.3076923076923075,1.6545454545454545,1.75,-1,20.25,,,21.0,15.25,1.5423728813559323
214,,13.333333333333334,-1,48.0,,,,,,5.666666666666667,4.0,3.6818181818181817,30.0,,,-1,23.666666666666668,9.666666666666666,2.022727272727273
215,,11.6,,,-1,-1,,10.5,-1,17.4,2.757575757575758,2.275,35.0,11.6,15.75,,-1,-1,1.8958333333333333
216,,26.5,,,,,,12.666666666666666,,10.125,3.8181818181818183,1.9148936170212767,-1,14.333333333333334,-1,,-1,,1.5789473684210527
217,,-1,,,,,,,21.0,9.875,28.0,3.6363636363636362,32.0,,,,-1,,3.48
218,10.166666666666666,,14.5,25.0,,-1,-1,,,20.0,20.0,4.2105263157894735,8.0,-1,6.454545454545454,,,,2.696969696969697
