CUSTNO,Monetary_가구인테리어/잡화_고가_등급,Monetary_가구인테리어/잡화_저가_등급,Monetary_가구인테리어/잡화_중가_등급,Monetary_가전/레저취미/멀티샵_고가_등급,Monetary_가전/레저취미/멀티샵_저가_등급,Monetary_가전/레저취미/멀티샵_중가_등급,Monetary_교육문화/아동_고가_등급,Monetary_교육문화/아동_저가_등급,Monetary_교육문화/아동_중가_등급,Monetary_식품/생활_고가_등급,Monetary_식품/생활_저가_등급,Monetary_식품/생활_중가_등급,Monetary_의류/이미용_고가_등급,Monetary_의류/이미용_저가_등급,Monetary_의류/이미용_중가_등급,Monetary_침구/주방_고가_등급,Monetary_침구/주방_저가_등급,Monetary_침구/주방_중가_등급
21,0,-1,0,0,0,1,3,1,3,1,0,1,-4,-2,1,0,0,0
22,0,0,2,-2,0,0,0,0,0,0,0,0,1,0,0,1,0,0
23,5,-1,0,0,0,3,0,4,0,2,1,0,0,0,2,-1,2,2
24,0,1,0,0,-1,1,0,0,0,-1,0,1,0,0,0,0,2,0
25,0,-1,-4,0,0,0,0,0,0,0,0,-1,0,-2,-6,0,0,0
26,1,-1,-2,0,0,-5,0,0,2,0,1,0,3,0,0,3,0,1
27,-3,1,0,1,0,2,0,0,0,-3,1,0,-2,0,1,0,2,0
28,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
29,-1,-1,1,2,0,-3,0,0,-2,1,0,0,1,0,-1,1,0,0
30,3,1,2,0,0,-1,0,0,0,0,1,1,1,0,1,0,0,2
31,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,1,1,0,2
32,0,-1,0,0,0,-1,0,0,0,0,-1,1,0,-1,0,0,-2,0
33,0,1,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,3,0
34,0,0,-1,0,0,0,0,0,0,4,0,1,0,0,1,-2,0,-3
35,0,0,0,0,3,-2,0,0,0,-2,0,-2,-4,-1,0,-3,0,0
36,0,1,6,0,0,-1,0,0,0,-1,1,-1,4,0,2,0,0,2
37,0,-1,3,4,0,0,0,0,3,1,0,0,0,0,2,0,0,1
38,0,1,-1,0,-1,0,-1,1,0,0,-1,2,-1,0,0,0,-3,-3
39,0,2,0,0,0,0,0,0,2,1,0,1,1,0,0,2,0,0
40,0,2,2,-3,0,-1,0,0,0,1,0,0,-1,0,0,-1,-1,-3
41,-2,4,2,0,0,-2,0,0,0,1,0,0,2,-1,0,2,0,0
42,0,-3,-1,0,0,0,0,0,0,0,-1,-1,-1,-4,0,0,-1,0
43,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,3,0,1,0
44,5,-1,-2,0,0,1,0,0,0,2,0,0,2,0,-2,5,2,0
45,3,1,2,-2,0,0,-1,1,0,-1,0,0,0,1,2,0,-2,0
46,-4,2,-3,-3,0,4,0,0,0,1,1,0,1,0,3,0,0,0
47,0,-4,-2,0,0,-1,0,1,1,0,-2,0,-1,1,0,1,-2,2
48,-4,-1,2,0,0,-1,0,0,-1,-2,0,1,-1,0,0,0,2,1
49,-2,-1,3,0,0,0,0,0,0,-3,0,0,-1,0,0,-7,0,1
50,0,-1,0,0,0,-4,0,-2,1,2,-1,-1,2,-2,1,3,-3,2
51,0,-2,0,4,0,2,0,1,-3,-1,1,-2,2,1,1,-2,1,1
52,-1,-1,0,0,0,3,0,0,3,-1,0,0,1,0,0,0,0,-3
53,4,4,0,2,0,1,0,0,0,0,-2,0,1,0,1,-1,0,3
54,0,1,-1,0,0,0,0,0,0,2,-1,1,0,0,-1,0,0,0
55,0,0,0,0,0,-1,0,0,0,1,1,0,0,1,0,0,0,0
56,2,-7,0,-1,0,1,0,0,3,0,1,2,-2,0,0,4,1,0
57,0,0,0,0,-1,1,0,1,0,-5,1,0,0,3,0,0,3,0
58,-1,-1,0,0,0,3,0,0,0,1,0,0,3,0,0,2,0,-2
59,0,1,1,0,0,0,0,0,0,1,0,0,1,1,-1,0,1,2
60,0,3,0,0,0,3,0,0,-1,0,1,0,1,-1,1,-2,2,0
61,0,2,-1,0,-3,0,-1,-1,-1,2,0,1,1,-1,1,-1,-1,-1
62,0,1,1,2,0,1,3,0,0,0,-1,-1,-2,0,0,0,3,0
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
64,0,0,0,0,0,0,0,-1,1,0,-1,1,0,0,0,0,1,1
65,1,0,0,0,1,-1,0,0,0,-3,1,-2,-2,2,-3,2,-2,-5
66,0,-1,0,0,0,1,0,0,0,1,0,0,1,1,-1,1,1,0
67,0,0,0,0,0,0,0,0,0,0,-2,-1,2,-1,0,0,1,2
68,0,0,0,-3,0,0,1,1,-5,2,1,2,0,-1,0,-1,0,-2
69,0,1,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,2,0
70,0,0,-1,3,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,1,-1,0,0,0,-1,0,0,-3,1
72,0,-2,0,0,3,-1,0,2,1,0,0,1,0,-2,-1,0,1,0
73,0,0,4,0,0,-5,0,1,-3,2,0,0,-2,0,-1,-1,0,5
74,-2,0,3,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,-2,-1
75,0,-1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
76,0,3,2,0,0,3,0,0,1,1,-1,0,-1,0,1,1,0,1
77,-1,-3,2,0,0,0,0,-5,-2,0,1,-1,-2,1,2,0,1,0
78,1,-1,0,-1,0,3,0,0,0,0,0,0,-2,6,0,0,1,-2
79,0,2,0,0,0,0,0,1,2,0,0,1,2,0,0,0,2,0
80,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,-1,-1,-1
81,-3,-2,3,0,-2,0,0,0,0,1,0,-3,1,0,-2,-2,0,1
82,3,0,0,-3,0,0,2,0,2,0,0,-1,-2,3,2,1,-1,-2
83,0,3,2,0,0,0,0,0,0,1,0,0,-1,-1,2,-6,-1,0
84,0,-1,-2,-7,0,-1,0,0,0,-1,1,-1,1,0,0,1,-2,0
85,0,2,-2,0,0,0,0,0,0,2,0,0,0,-1,-1,-1,0,-1
86,3,-4,0,0,0,0,0,-1,-1,0,0,-2,-1,1,-2,0,5,-2
87,2,2,-1,-5,0,5,0,0,0,-2,0,-3,3,0,2,-2,0,0
88,0,0,-4,1,0,0,0,1,0,1,0,-1,-3,2,0,-1,3,2
89,0,0,2,0,-4,-4,0,1,0,-1,-2,1,0,1,0,0,-3,-1
90,4,2,1,4,0,1,0,7,0,0,1,1,3,1,2,2,4,-4
91,0,-1,0,0,0,1,0,0,2,-1,0,0,-2,0,0,0,0,-2
92,3,-1,3,0,0,0,0,-2,-1,2,0,1,0,1,2,-2,-3,0
93,-2,-3,-1,0,0,0,0,0,0,-5,-1,-2,0,0,-1,0,0,0
94,0,1,-3,4,0,0,0,0,2,2,0,1,-3,0,0,1,0,2
95,1,-2,0,0,-1,0,0,-2,0,0,0,0,1,-1,1,0,3,0
96,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
97,5,-4,4,0,2,0,0,0,4,-5,-1,-3,0,0,0,0,-2,4
98,2,1,-3,0,0,-2,0,0,0,2,0,2,1,0,-1,-4,0,1
99,1,1,-1,0,-3,-2,-2,0,-1,0,0,0,1,-1,0,-2,-3,-2
100,-1,2,1,0,0,-1,0,0,1,0,-1,2,6,3,1,-4,0,0
101,0,-5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
102,3,2,1,2,0,0,0,0,0,1,-1,-1,0,-1,0,4,1,-2
103,0,-2,0,0,-2,0,0,0,0,-1,0,0,0,0,0,0,1,0
104,0,-1,0,0,0,0,1,0,0,-1,-1,0,4,1,0,0,-1,1
105,0,0,-2,0,-2,2,1,0,0,-1,2,0,0,0,0,2,0,0
106,1,-1,1,1,0,1,0,0,-1,-1,0,1,4,-2,0,-1,-2,-1
107,0,1,4,1,0,2,0,0,3,-1,0,2,0,0,1,0,1,-2
108,0,2,2,0,2,2,0,0,1,1,1,0,-1,0,0,1,0,1
109,0,0,0,0,0,0,0,0,0,3,1,0,0,-1,0,0,0,0
110,0,0,2,1,0,-1,1,3,0,1,0,1,2,2,-3,0,0,-1
111,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0
112,0,-2,-1,0,0,5,0,1,-2,1,0,0,-1,-2,-1,0,0,0
113,2,0,2,4,-2,0,-3,-4,0,1,0,2,2,-2,0,-1,2,2
114,-2,1,0,-1,0,1,0,0,2,-1,0,-1,0,-1,0,-1,0,0
115,-4,1,2,3,0,3,0,0,0,0,1,-1,0,0,1,3,0,0
116,0,0,0,0,0,0,0,0,0,0,1,0,1,-2,1,0,0,0
117,2,-2,0,1,0,1,0,0,0,-4,0,-3,1,-1,0,4,-1,0
118,0,-1,4,1,0,4,0,0,1,0,-1,0,2,0,0,-3,0,-2
119,-1,0,-2,0,0,-1,0,0,2,2,0,-2,-1,0,-1,0,-1,-2
120,0,0,-1,0,0,2,0,0,0,0,0,0,0,2,4,2,-2,3
121,-2,1,0,-1,0,0,-3,0,0,0,0,1,-2,1,-2,3,1,1
122,0,-1,-1,-3,2,1,-1,1,-1,2,0,-2,-2,0,-2,3,-2,1
123,0,1,-1,0,0,0,0,6,-2,0,0,-1,0,1,0,0,-2,-2
124,0,1,2,0,0,1,0,0,0,1,0,0,0,-1,0,5,0,0
125,0,2,0,0,0,0,0,1,0,0,0,-1,-2,1,0,0,-1,-3
126,0,0,-1,0,2,1,0,0,0,4,0,0,3,0,-1,0,0,-2
127,-1,-3,0,0,0,1,0,0,0,0,0,-1,-2,-1,0,0,0,0
128,0,1,0,0,0,-1,0,0,0,1,0,1,0,0,0,0,0,0
129,0,-1,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0
130,-3,2,1,0,0,-1,0,0,-1,0,0,1,2,0,0,1,1,2
131,1,-1,-1,0,-2,-4,0,0,-3,-1,0,-1,0,0,0,0,2,1
132,0,1,0,0,2,0,0,1,0,0,0,0,-1,1,0,0,0,0
133,0,-2,0,-1,0,-2,0,2,0,2,0,1,-1,-1,-3,0,1,0
134,-3,0,0,0,0,0,0,3,-3,-1,0,0,-2,-3,0,4,1,-3
135,0,-1,0,0,0,0,0,0,0,2,0,1,-1,0,0,0,0,2
136,0,2,2,2,0,1,0,0,1,0,0,0,3,0,1,1,0,0
137,-1,1,-3,-1,0,0,0,0,1,-3,0,0,-1,1,0,2,1,-2
138,3,0,0,0,-1,1,0,1,0,-1,-1,-1,-3,0,0,3,0,0
139,3,5,2,0,-1,0,0,0,1,2,0,2,1,3,2,0,1,2
140,0,-2,1,-1,0,0,0,0,0,1,1,0,2,0,3,0,0,-2
141,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0
143,0,1,0,0,0,0,0,1,1,-1,1,0,0,0,0,0,-2,1
144,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
145,2,-2,0,3,0,5,0,0,0,-2,1,3,-2,1,2,4,3,2
146,0,3,-1,0,0,-4,0,0,0,0,0,0,-1,0,-4,-1,0,1
147,1,1,-1,-2,-4,2,0,-1,-3,-1,0,0,0,1,-1,-2,1,3
148,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0
149,1,-2,0,0,0,1,0,0,-1,0,0,-1,3,1,2,0,0,2
150,1,1,0,0,2,0,0,1,0,1,-1,0,2,2,1,0,-1,2
151,0,4,-3,0,0,0,3,0,-1,0,0,-1,0,2,2,0,0,0
152,1,-2,3,-1,0,-3,0,0,0,0,0,0,-1,0,-1,1,1,2
153,0,1,0,2,0,2,0,0,-2,-1,0,-1,-1,0,4,0,0,0
154,0,0,0,0,0,1,0,0,0,-1,1,2,0,0,1,0,0,1
155,-1,1,0,0,0,-2,0,0,0,0,-1,-1,-1,-1,0,0,0,0
156,-6,-4,-2,0,0,1,0,0,2,0,1,2,-1,0,-2,0,0,3
157,0,-1,-1,1,0,-1,0,0,0,0,1,-1,-2,0,2,1,1,0
158,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0
159,-3,-1,2,-1,0,-4,-3,-2,1,1,0,0,3,-1,1,-5,-1,-2
160,-2,-1,0,0,3,-1,0,0,0,0,-2,-2,-1,1,0,2,0,2
161,-3,1,1,2,0,1,0,0,2,0,-1,1,1,0,3,3,0,0
162,-4,-1,2,0,-1,3,0,2,2,0,0,0,0,1,3,-1,-1,1
163,0,0,0,0,2,0,0,0,-2,0,0,1,0,0,-1,0,-2,0
164,0,0,-3,1,0,1,0,0,0,3,0,-1,-4,1,1,-2,4,0
165,-1,2,-3,-2,0,-1,0,0,-1,-4,-1,0,0,-1,0,3,0,-1
166,1,1,-1,0,0,0,-1,-3,2,3,-1,3,-1,0,1,1,0,1
167,4,-2,3,0,0,0,0,0,0,0,-1,-1,0,-1,2,0,0,2
168,0,-1,1,-1,1,3,-3,0,-4,1,1,2,3,1,3,1,0,2
169,0,1,0,0,0,0,0,-1,0,-1,-1,0,1,-4,0,0,0,0
170,0,0,0,0,0,0,0,-1,0,-1,0,0,1,-2,0,0,3,0
171,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,1,-2,0,5
172,0,-1,0,0,0,1,0,0,0,1,0,0,-1,0,0,0,2,-2
173,0,0,0,0,0,1,0,-2,0,0,1,0,0,1,0,0,0,2
175,-2,0,0,0,-1,1,0,0,-1,-1,-1,0,0,1,-1,0,-1,-1
176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0,0,3,1,0,2,0,0,0,0,-1,0,0,-1,-2,-1,0,-2
178,0,2,1,0,0,0,-1,0,0,1,-1,-1,0,-2,2,0,-1,3
179,1,-1,-1,1,0,1,1,-1,3,-1,0,-1,-2,0,-1,0,0,0
180,-1,-2,0,0,0,0,0,0,0,2,0,-1,-1,0,-2,-1,0,0
181,1,-2,0,1,-2,2,0,0,0,0,-1,1,3,0,1,0,0,-3
182,0,1,3,1,0,3,0,2,0,1,1,2,1,-1,-1,-3,2,1
183,0,-1,0,0,0,0,0,0,-2,0,-1,-1,0,0,1,0,-2,0
184,0,0,2,0,0,3,3,-1,2,-1,0,1,3,-2,3,0,0,-5
185,0,-2,2,0,3,0,0,0,0,0,1,-1,0,2,0,0,-1,-2
186,-4,-1,0,0,0,5,0,0,3,-1,1,-1,2,0,2,-4,3,-4
187,0,2,4,0,0,-2,0,0,0,1,0,1,-1,0,0,-1,-2,-3
188,0,-1,1,0,1,0,0,3,0,0,-2,-2,0,0,1,0,-2,0
189,-1,1,2,1,0,5,0,0,-1,0,-1,-1,1,-1,0,0,0,3
190,2,-1,1,0,0,0,0,0,0,-4,0,-1,0,0,-2,-3,0,0
191,-1,-1,1,0,0,5,0,0,0,-3,0,0,0,0,3,1,0,0
192,5,0,1,1,0,0,0,2,0,1,1,2,0,1,0,0,1,1
193,0,0,0,0,1,0,0,-1,0,0,0,1,0,1,0,0,2,0
194,0,3,-1,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,3,0
195,0,-1,0,0,-3,0,0,0,0,-1,-1,0,0,2,0,0,0,-1
196,1,-3,-1,1,2,2,0,1,-2,0,0,1,2,2,0,-2,1,0
197,-2,2,0,3,-4,-1,0,-1,0,-1,0,0,3,0,1,-3,0,1
198,0,0,0,-1,0,2,0,-1,0,-2,0,0,0,-1,1,-2,0,0
199,-1,2,0,0,-3,2,6,-2,0,-3,0,-3,0,0,2,0,3,0
200,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-2,-2,-4
201,3,0,3,5,0,0,0,0,3,2,-1,-1,0,-1,1,2,-2,0
202,-1,-1,-1,1,0,4,0,0,1,1,1,1,-1,-1,0,0,2,-4
203,0,1,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,4,0
204,0,1,-1,0,2,1,0,0,0,0,-1,-1,1,1,1,0,-1,0
205,0,-2,0,0,0,1,0,0,0,-1,0,0,-1,2,0,-2,2,0
206,0,0,0,0,-4,2,0,-2,-1,0,-1,0,-1,-2,1,-1,0,-1
207,0,2,0,0,2,0,0,2,0,0,1,1,0,2,0,0,0,0
208,1,1,1,2,0,1,0,0,0,2,0,0,0,2,-1,3,0,0
209,2,0,0,1,0,1,0,0,1,1,0,0,0,0,2,0,0,-1
210,0,0,0,0,1,0,0,0,0,1,-1,1,0,0,0,2,-1,3
211,-3,1,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,2,0
212,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,-1,0
213,0,-1,0,3,-3,-1,0,2,-3,1,-1,-1,1,-1,2,1,-3,-2
214,0,-1,0,-1,0,0,0,0,0,1,0,0,0,0,-1,1,-1,1
215,0,-2,-1,0,4,1,0,0,-1,0,0,0,0,-1,1,-1,-6,0
216,0,-1,-2,0,3,0,0,0,0,0,1,1,0,-2,1,-2,-3,0
217,0,1,0,0,4,0,0,1,0,0,-1,0,1,0,-1,-1,0,0
218,1,0,0,0,0,1,0,0,-2,1,1,-2,2,0,2,7,0,0
219,0,1,2,0,2,1,0,0,2,-1,1,-1,2,0,2,2,-2,0
220,0,-1,0,0,2,-1,4,2,-1,2,0,2,0,2,0,0,2,-2
221,0,2,1,0,-2,1,0,-1,0,-1,0,1,1,0,0,0,-1,1
222,2,4,2,-5,0,0,-2,0,-1,-1,1,-2,-2,-1,-1,1,0,-2
223,5,-1,-3,4,0,0,0,0,0,3,0,0,-2,0,1,2,0,1
224,-3,1,1,-6,0,-5,0,1,2,0,0,-1,-3,1,1,-1,0,0
225,-2,-4,0,1,0,0,0,-1,0,1,0,-1,-1,-1,-1,0,0,1
226,0,0,0,0,2,2,0,0,1,1,0,2,0,-2,0,-1,5,-1
227,0,2,0,0,0,0,0,0,0,2,2,2,0,1,0,0,1,0
228,0,0,0,0,-2,0,-3,-1,0,-1,-2,0,0,0,0,0,-1,0
229,2,-2,-6,0,0,0,0,0,0,1,0,-1,1,0,0,-2,0,-4
230,0,-2,-1,0,0,-2,0,0,1,0,1,0,0,0,0,-1,0,0
231,0,-1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0
232,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
233,0,0,0,1,0,0,0,0,0,-1,1,1,0,0,0,2,0,0
234,2,-1,-5,0,0,0,0,0,0,0,1,0,0,0,1,1,-1,2
235,-2,1,0,0,1,0,0,0,1,-2,0,0,1,0,2,0,1,-2
236,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0
237,-1,2,1,-1,2,0,1,0,3,-5,0,-2,0,0,2,2,0,-2
238,1,-2,6,0,0,0,0,0,0,1,0,1,2,-1,2,0,0,1
239,-1,-1,0,2,0,3,0,0,-3,1,1,-1,0,1,-1,-3,0,1
240,0,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
241,0,2,0,-1,0,1,0,0,-3,-1,1,0,-1,0,0,-1,0,0
242,0,3,1,0,0,0,0,6,1,0,0,0,0,-1,-1,0,2,-2
243,0,0,0,0,3,0,0,0,1,-1,0,0,0,1,1,0,0,0
245,0,-1,0,0,4,1,0,0,0,0,0,1,2,0,2,-1,-1,-1
246,-3,-2,5,0,0,-3,0,0,-2,-3,0,0,0,2,1,0,0,-1
247,-1,2,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0
248,0,1,0,0,-3,-1,0,1,-3,1,-1,-1,-2,1,-2,2,-1,-4
249,-2,-4,4,3,0,0,0,0,0,2,0,-2,0,1,-2,-2,0,2
250,2,-6,2,6,0,-3,0,0,-1,-2,1,-1,0,0,1,1,0,2
251,0,1,-4,-1,0,4,0,0,-1,-3,0,0,-2,1,-2,1,0,0
252,0,-2,0,-2,0,0,0,0,1,0,1,1,0,0,1,2,2,-1
253,0,-2,2,1,0,1,0,0,-2,-1,-1,3,0,0,0,-1,0,0
254,-1,0,0,0,0,2,0,0,0,3,0,1,-2,-1,0,3,1,2
255,0,0,1,4,-2,-4,0,-1,-1,-1,0,0,2,0,-1,0,0,0
256,3,-2,0,3,1,0,0,0,0,0,0,0,-3,1,2,-2,-2,-3
257,0,1,2,0,-1,-1,0,0,1,1,0,1,-1,2,-2,0,-1,0
258,0,-4,0,0,0,0,0,0,0,1,0,0,-1,0,-4,-5,1,4
259,0,2,2,0,0,0,0,0,0,0,0,0,0,-1,4,0,1,0
260,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,-1,0
261,0,1,0,0,0,-2,0,0,1,1,1,2,4,1,0,0,0,-1
262,0,-1,0,0,0,0,0,-4,1,1,1,0,1,0,-3,0,0,0
263,0,0,0,0,0,0,1,1,0,1,0,0,0,-2,0,0,-4,-1
264,0,-1,0,0,-1,0,0,0,0,0,1,0,2,0,1,0,1,2
265,-4,2,4,-1,0,1,0,0,-5,0,1,0,0,0,2,0,2,0
266,1,0,0,-3,0,-1,0,0,0,-1,0,-1,1,0,1,-2,0,0
267,-1,0,2,0,0,-5,0,-3,0,1,-1,0,-1,2,2,1,-2,-1
268,-1,2,2,3,0,0,0,-6,-1,2,0,-2,-1,-2,1,-1,0,2
269,-2,0,-3,0,-5,-1,0,0,-2,1,0,0,-1,0,-1,0,0,0
270,0,1,0,0,-3,0,-1,-1,0,0,0,0,0,-1,-1,0,3,-1
271,-3,4,0,0,0,2,0,0,0,-1,0,0,0,1,2,-1,0,0
272,0,0,0,0,-2,0,3,2,-2,3,0,0,-2,-1,-2,0,0,1
273,0,1,-2,0,0,3,0,-1,0,3,0,1,-1,-4,-2,2,0,0
274,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,-2
275,1,4,3,0,-2,4,0,-4,0,1,1,-1,-1,0,1,-3,-2,-3
276,0,-1,-4,0,-1,0,0,0,0,2,0,1,-3,0,-1,0,-4,-4
277,0,3,2,0,0,2,0,0,1,0,-1,0,1,0,0,-2,0,2
278,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
279,-5,0,2,0,0,0,0,0,1,2,1,2,1,0,0,-2,0,1
280,3,4,3,3,0,3,0,0,0,2,1,0,2,0,0,-2,0,4
281,-2,-2,1,3,-3,0,2,0,-1,-4,0,-3,2,0,2,0,1,7
282,3,-4,1,2,0,0,0,0,0,-1,-1,0,-1,-3,1,-1,0,0
283,2,2,2,5,0,1,0,0,0,0,0,-2,2,0,-4,0,0,0
284,0,-1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
285,0,0,0,0,-2,-1,0,1,-1,0,0,1,1,-1,-1,0,0,-2
286,0,0,0,4,0,2,0,0,0,1,0,0,1,0,-2,3,1,2
287,0,0,0,0,0,0,-1,1,-1,0,-1,0,0,-1,1,0,1,0
288,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,2,0,0,1
289,0,1,-2,0,0,0,1,1,-2,0,0,1,0,0,-1,0,0,0
290,0,2,-2,0,0,-1,1,2,-1,-1,0,1,0,3,1,0,3,-2
291,0,0,0,0,0,0,0,-1,0,0,0,2,1,1,0,0,1,0
292,2,-1,-1,2,0,0,0,0,1,1,0,0,0,-1,-1,-2,0,2
293,0,1,0,0,0,0,0,0,0,1,-2,-1,-2,0,-2,0,-4,-4
294,4,3,1,2,1,3,0,0,0,1,0,0,-1,0,0,2,-4,3
295,-1,3,-3,-1,0,3,0,0,0,1,0,0,-4,0,-2,-2,0,2
296,0,0,-5,-2,0,4,0,0,-3,1,0,-2,0,0,-1,-3,0,-2
297,0,-2,0,2,0,3,0,0,2,1,-1,-2,1,-1,2,-4,-3,0
298,0,-1,3,-2,0,-1,0,0,0,-1,1,-1,0,1,0,-2,-1,-1
299,0,-2,0,0,0,-3,0,0,0,0,0,-1,-3,-1,-1,0,0,-2
300,0,-1,0,-2,-3,-1,0,2,-1,2,-1,1,0,0,0,0,0,0
301,2,0,-4,1,0,1,0,0,0,2,1,0,0,2,-2,0,5,2
302,0,3,5,0,2,0,0,0,2,2,0,2,2,0,2,-1,2,4
303,0,-1,-2,-5,0,1,0,0,0,0,0,2,-1,-1,2,-5,-1,0
304,2,5,0,2,0,-3,0,0,0,4,0,0,0,0,0,0,4,0
305,4,3,-6,-1,1,1,0,0,-1,1,0,0,1,0,-1,-6,0,-5
306,0,-1,0,-1,0,2,0,3,-3,-5,-1,1,-1,0,2,2,0,0
307,-2,0,-3,0,0,4,-4,0,0,-1,1,1,2,2,1,0,0,-2
308,3,-1,1,0,0,-1,0,0,-2,0,0,1,0,0,1,2,0,-1
309,-1,-1,1,0,0,1,3,0,-3,0,0,1,0,0,-1,1,0,3
310,0,-1,0,0,0,0,2,-1,0,-2,-1,0,-3,0,1,0,-4,-2
311,1,0,0,0,0,3,0,0,-3,-1,0,0,1,0,-1,-1,0,-4
312,0,1,2,0,-1,0,0,1,0,2,0,0,0,0,0,0,0,0
313,-3,5,1,-1,-2,1,0,0,1,2,1,1,0,0,1,1,0,-3
314,0,0,0,0,0,0,0,0,3,3,1,0,5,0,0,3,0,1
315,3,0,0,-1,1,-1,2,4,-1,3,2,0,3,0,1,0,1,-1
316,3,0,-2,3,0,0,0,2,1,-1,1,1,0,-1,1,-2,2,1
317,0,-1,2,0,1,1,0,0,0,0,0,-1,2,1,0,0,2,3
318,1,2,0,0,0,0,0,0,-2,3,-1,1,0,0,1,-3,0,5
319,2,0,2,-1,0,0,0,0,-5,1,0,2,1,0,0,0,0,3
320,1,-1,-1,0,0,-1,0,0,-1,0,0,-3,-2,1,-1,2,0,2
321,0,2,-1,2,0,2,0,0,0,-2,0,1,-1,-5,1,0,1,1
