CUSTNO,Monetary_가구인테리어/잡화_고가_등급,Monetary_가구인테리어/잡화_저가_등급,Monetary_가구인테리어/잡화_중가_등급,Monetary_가전/레저취미/멀티샵_고가_등급,Monetary_가전/레저취미/멀티샵_저가_등급,Monetary_가전/레저취미/멀티샵_중가_등급,Monetary_교육문화/아동_고가_등급,Monetary_교육문화/아동_저가_등급,Monetary_교육문화/아동_중가_등급,Monetary_식품/생활_고가_등급,Monetary_식품/생활_저가_등급,Monetary_식품/생활_중가_등급,Monetary_의류/이미용_고가_등급,Monetary_의류/이미용_저가_등급,Monetary_의류/이미용_중가_등급,Monetary_침구/주방_고가_등급,Monetary_침구/주방_저가_등급,Monetary_침구/주방_중가_등급
49,-1,2,0,0,0,2,0,0,-2,2,0,0,1,0,0,-1,0,0
50,0,1,2,0,0,2,0,2,0,-1,0,1,-1,0,-1,1,0,1
51,0,0,3,0,0,1,0,-1,1,0,1,1,0,0,0,0,-1,1
52,0,-1,-1,0,-2,-3,0,0,0,0,0,-2,-1,-1,2,-1,-1,2
53,1,-2,1,4,-1,2,0,0,0,0,2,-2,-1,0,0,0,0,0
54,0,-1,-1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
55,0,0,0,0,0,-2,0,0,0,-1,0,0,0,0,-2,0,-2,0
56,5,3,3,0,0,0,0,0,-1,0,1,1,4,1,-1,-2,0,2
57,-1,0,0,0,2,0,0,0,0,1,1,1,0,1,-1,0,0,0
58,1,1,-1,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,2
59,0,1,3,0,0,0,0,0,0,1,0,-1,2,-1,0,1,-1,0
60,0,-2,0,0,0,0,0,-1,1,1,0,-1,1,3,0,1,-1,0
61,0,1,1,0,0,-3,0,0,0,2,1,2,0,0,1,2,2,2
62,0,-4,0,1,0,-1,-1,0,2,1,0,1,3,1,0,0,-2,0
63,0,-2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
64,0,1,0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,1,0
65,0,1,0,0,0,-1,0,-1,0,1,0,-1,-2,0,2,-5,0,2
66,0,1,0,0,-2,0,0,2,0,-1,1,0,-1,-1,1,0,0,0
67,0,0,-1,0,-2,0,0,0,0,-1,-1,0,1,0,0,0,0,0
68,-1,0,0,-1,0,0,0,0,3,-2,0,-2,2,-1,-1,-1,0,1
69,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,0,0,0,2,0
70,-1,-2,0,-1,2,0,0,0,2,1,0,0,-6,0,-2,0,0,1
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
72,0,0,-3,0,-3,0,0,0,1,-1,0,-1,1,-1,0,0,-2,3
73,-1,-3,1,2,0,2,0,0,0,0,-1,0,2,0,-2,3,0,4
74,1,2,0,0,0,0,0,0,1,-1,0,-1,0,-3,0,0,1,2
75,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,-1
76,1,-1,0,0,0,2,0,1,2,0,0,1,0,1,-1,0,1,1
77,1,-1,-1,0,0,0,0,-2,-1,0,-1,-1,2,-4,0,0,-2,0
78,0,0,0,-1,0,-4,0,0,0,-2,0,-2,0,-1,-3,-3,1,-4
79,0,-1,0,0,2,0,2,2,2,-1,-1,-2,1,-1,0,0,-1,-1
80,0,-2,0,0,-1,0,0,0,0,0,-1,-1,2,0,-2,1,0,-1
81,-1,3,3,-6,0,0,0,0,-1,0,0,1,1,1,-1,1,0,0
82,-3,0,0,-1,0,-1,0,2,-1,2,0,-1,-1,0,-1,-4,-1,3
83,2,-3,-3,1,0,0,0,0,0,1,0,0,-1,-1,-1,1,1,0
84,0,-1,-1,-3,0,-3,0,0,0,-1,-1,-1,1,-1,0,0,0,-1
85,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
86,0,1,2,0,-2,1,0,0,1,-1,1,1,0,-2,0,0,2,-1
87,0,-2,0,6,0,1,0,0,-3,-1,1,2,0,0,2,0,0,2
88,0,2,0,1,2,-2,0,0,0,2,0,0,1,0,-2,-1,1,-3
89,0,0,0,0,0,1,0,-1,0,-1,1,0,1,2,1,1,-1,0
90,-3,-3,0,-1,0,-2,0,0,3,2,-1,-1,1,0,1,0,0,-3
91,0,-1,0,0,1,0,0,0,-3,1,0,0,-2,0,1,0,0,0
92,0,1,0,0,-2,-2,-2,-1,1,0,0,0,0,-2,0,-1,3,-4
93,3,0,0,0,0,-2,0,0,-2,-2,0,1,-1,0,-1,-1,0,0
94,-3,-6,-3,-2,0,-2,0,1,-1,-4,0,-3,0,0,-3,0,1,0
95,0,1,0,0,2,1,0,-1,-1,1,1,1,0,2,0,0,3,0
96,2,1,0,3,0,2,0,0,0,-2,0,-2,1,0,4,1,0,2
97,1,1,0,0,2,-4,0,0,0,0,1,-3,-2,3,1,0,2,2
98,-2,-2,0,0,0,1,0,0,1,0,1,0,-1,-1,0,0,-1,0
99,-1,1,2,3,3,0,0,0,2,0,0,0,-1,-1,-1,-1,0,2
100,-1,0,0,-1,0,3,0,0,0,-2,-1,-4,0,0,-1,1,1,2
101,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
102,2,-4,0,2,0,-2,0,0,0,-2,-1,0,0,-1,1,0,-3,-1
103,0,-2,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,0
105,0,-1,-1,0,0,-1,0,0,0,1,0,2,0,0,1,-4,1,-5
106,2,1,-1,2,0,2,0,0,2,-1,0,3,1,0,0,0,0,0
107,-3,-1,-3,0,0,2,0,0,-3,0,1,0,0,0,0,-2,0,-1
108,0,1,-1,0,-3,2,-2,0,-1,-1,0,0,0,-1,-1,0,0,-2
109,0,-1,0,0,-1,0,0,-2,0,0,0,0,0,0,-1,0,1,0
110,0,-2,0,-1,-1,0,0,-7,0,0,-1,-2,0,1,-1,-2,-1,-1
111,0,-1,0,0,0,-1,0,0,0,-3,0,0,0,0,0,0,-2,2
112,0,-5,-4,0,0,1,0,0,-1,-1,-1,-3,-3,1,-1,4,-2,0
113,2,1,1,-2,-1,1,-2,1,2,0,0,1,0,4,-1,0,2,-1
114,0,3,0,1,0,1,0,0,0,2,0,0,-1,2,-1,0,2,-2
115,0,-1,2,0,0,-2,0,0,0,2,-1,4,-2,0,2,-4,-1,0
116,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
117,-2,-1,0,-1,0,-4,0,0,0,-3,0,-4,0,1,0,-7,0,-5
118,1,2,-5,0,0,1,0,0,3,-3,0,0,1,0,-1,-2,0,0
119,3,-1,2,0,-3,1,0,0,-2,0,0,1,-2,0,2,5,2,-1
120,0,0,1,0,0,-3,0,0,0,-1,0,0,0,0,0,-3,-4,0
121,-1,-1,0,0,0,0,0,0,1,3,-1,0,0,0,1,0,-1,0
122,0,1,0,3,0,1,-1,-3,-2,0,0,-1,1,2,-1,0,0,0
123,0,-2,0,0,0,0,0,-3,2,-2,0,-1,0,-1,1,0,-4,0
124,2,-1,1,0,0,0,0,0,-1,1,0,0,-2,0,-1,0,-1,0
125,-2,0,0,0,0,-1,0,0,0,2,0,1,1,0,-1,0,0,-1
126,0,0,0,1,-1,0,0,1,0,0,0,0,0,1,-2,0,1,-1
127,0,2,0,0,0,-1,0,0,0,0,-1,0,-2,-2,0,0,-2,-1
128,0,1,0,0,2,0,0,0,0,0,-1,-4,0,2,-1,0,0,0
129,0,3,0,0,3,0,0,0,1,1,0,-1,1,1,0,0,2,0
130,3,1,0,0,0,-3,0,0,2,-2,-1,1,0,0,0,4,0,1
131,0,0,-2,2,0,3,0,0,0,1,-2,0,2,0,0,-3,1,-1
132,0,-2,0,0,0,0,0,-1,0,1,0,0,0,-2,0,0,2,0
133,0,-3,-1,-2,-1,0,0,-2,0,1,0,1,-1,2,-3,0,-1,2
134,1,0,1,4,0,-3,0,0,-2,1,-1,0,-2,0,-1,-2,0,-1
135,0,-1,0,1,0,1,0,0,-2,2,0,1,1,0,0,0,-1,0
136,0,-3,-2,-1,0,2,1,0,-2,-2,0,1,-2,0,1,-1,0,2
137,3,3,0,0,0,-3,-3,-3,0,0,1,0,-2,0,-1,0,-1,-4
138,0,0,-3,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1
139,1,-1,1,0,0,0,0,-2,0,-1,0,0,0,0,-1,1,0,1
140,-1,2,1,0,3,-2,0,0,-3,0,0,0,-2,-1,-2,0,-1,-2
141,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
143,0,-1,0,0,0,0,-1,-2,0,0,0,-1,0,0,-1,0,-1,0
144,1,0,0,0,-1,-1,-5,-3,-5,0,0,0,0,-3,0,0,-2,0
145,0,1,2,-2,0,0,0,0,3,-2,-1,0,-3,2,0,-2,0,3
146,0,2,0,0,0,-1,0,0,-3,2,0,1,0,0,0,1,0,5
147,2,0,1,-1,1,1,0,0,0,2,-1,1,-2,1,1,0,1,-2
148,0,0,0,0,0,-1,0,0,0,1,0,0,0,-1,-1,0,-1,0
149,-2,-1,-5,0,0,-2,0,0,0,-2,0,-1,0,0,0,0,1,0
150,0,0,2,0,2,0,0,0,0,-1,0,-2,6,3,2,0,-3,2
151,5,2,0,1,0,1,0,0,3,0,0,0,2,1,1,4,2,3
152,0,1,1,1,0,-1,0,0,1,-1,0,1,-1,0,-1,-1,-1,0
153,0,-1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,1,-2
154,5,0,0,0,0,0,0,0,0,-1,0,2,1,0,2,0,-1,0
155,0,-1,-1,0,0,-1,0,0,0,0,0,1,0,1,0,-5,0,-2
156,-1,2,-5,0,0,2,0,0,2,-2,0,2,0,0,0,0,0,5
157,0,-4,-1,1,0,0,0,0,0,-1,1,0,0,0,-1,0,0,0
158,0,1,-1,0,0,0,0,0,1,-1,-2,-1,-1,0,-1,-1,-2,-1
159,3,0,1,0,0,2,0,0,1,1,-1,0,-1,0,0,-1,0,-4
160,1,-1,-3,0,0,0,0,0,0,1,1,2,-2,-2,1,1,-1,-2
161,-1,-1,5,-1,0,-4,0,0,-4,1,1,0,1,1,-4,1,0,4
162,0,1,2,-1,0,1,0,0,-1,-3,1,0,2,1,1,0,0,-5
163,0,-3,1,0,-1,0,0,0,0,1,0,0,2,-2,0,0,0,0
164,0,5,1,0,0,2,0,0,0,-1,-1,-4,0,0,2,-2,1,2
165,-1,0,2,1,-2,0,0,0,2,-1,0,0,0,0,-1,3,0,0
166,0,2,1,4,-2,1,3,2,1,0,1,1,-1,3,0,-2,2,0
167,0,-1,3,0,0,0,0,0,0,1,0,1,0,0,1,-1,0,0
168,0,2,-3,2,0,1,0,0,-1,1,0,1,-1,-1,2,0,0,6
169,0,0,0,0,-2,1,0,0,0,0,0,0,-1,2,1,2,-2,0
170,0,0,0,0,2,0,0,0,0,-1,0,1,1,2,-1,0,0,0
171,0,1,1,0,0,-1,0,-1,0,1,0,0,-2,-2,-2,0,0,-2
172,0,1,-1,2,0,0,-1,0,1,2,-1,2,-1,-1,1,2,1,3
173,0,-1,0,0,2,0,0,0,-3,-1,0,0,-2,0,2,0,-1,0
175,-2,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,1,0
176,0,1,0,0,0,0,0,0,0,-2,0,-1,0,-1,0,2,0,-2
177,0,-1,-1,3,0,0,0,0,-3,1,0,0,2,0,2,2,0,0
178,0,0,2,0,0,0,0,0,0,0,-3,0,0,1,1,0,0,1
179,0,-1,1,-2,0,2,0,0,0,-1,1,2,-1,2,-1,0,4,0
180,3,-1,0,0,0,0,0,0,0,1,0,1,0,0,2,2,0,5
181,0,-1,0,0,0,-2,0,0,1,1,0,-1,4,0,0,-1,0,-1
182,-2,0,-1,1,0,-1,0,0,2,-1,-1,0,-1,0,-1,0,0,0
183,0,-2,0,0,0,0,3,-2,-1,0,1,-1,0,0,0,0,0,0
184,3,3,-1,1,0,0,0,0,3,2,0,1,1,0,2,1,0,2
185,0,1,0,0,-2,-1,0,-1,-2,0,-1,-2,0,0,-1,0,1,-1
186,1,3,1,-1,0,1,-3,0,5,3,0,2,-1,0,1,2,-3,-3
187,0,2,-4,0,0,1,0,0,0,2,0,0,2,0,0,0,-1,2
188,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,-1,-1,0,-2,0
189,-5,3,-1,-4,0,-4,0,2,4,1,0,0,1,0,-2,-4,0,-4
190,0,1,1,2,0,0,0,0,-2,0,0,0,1,0,-1,-1,0,0
191,2,-2,2,1,0,1,0,0,5,-2,-1,0,-3,1,-1,1,0,3
192,0,-1,4,0,-1,0,0,0,0,0,-2,-1,0,2,1,0,0,1
193,0,0,0,0,-2,0,0,-1,-1,2,0,1,0,0,0,0,-1,1
194,0,3,0,0,-4,-1,0,0,0,1,0,0,0,1,1,0,3,-3
195,0,0,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,-1,0
196,-1,1,2,0,-5,2,0,-5,1,2,0,0,0,-4,2,0,-2,-2
197,0,1,1,0,1,3,0,-1,0,-1,-1,0,1,-1,1,0,-2,3
198,-1,-1,0,2,0,3,0,0,0,0,0,0,0,-1,0,0,0,0
199,0,0,0,-2,0,1,0,0,0,-1,0,3,0,-2,0,0,1,0
200,0,-1,2,0,0,0,0,0,0,1,1,-1,0,0,-1,0,3,0
201,-2,3,-1,-3,0,4,0,0,0,0,-1,-4,1,0,1,1,-2,-1
202,0,-2,-1,1,0,-4,0,0,2,0,-1,-1,-2,0,2,-3,-1,1
203,0,0,0,0,0,0,0,0,0,-2,0,0,0,-1,1,0,-1,3
204,0,-2,-3,0,1,0,0,2,2,-1,0,1,-1,0,0,0,3,0
205,0,-3,-1,0,0,0,0,0,0,-1,1,0,-1,0,1,-4,-2,-2
206,0,1,0,0,0,-1,0,-2,-3,1,0,-2,-2,-2,-2,0,-1,-2
207,0,-1,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,0
208,2,1,-1,0,0,0,0,0,0,2,-1,0,-4,0,-1,0,0,0
209,-1,-3,1,0,0,-1,0,0,1,1,0,-1,-3,-1,1,0,-1,-2
210,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1,0
211,-3,-1,0,0,0,0,0,0,0,0,1,0,-2,-2,0,0,0,0
212,-1,-3,0,0,0,2,0,0,0,1,0,0,-1,0,-2,0,-1,0
213,0,-1,0,-2,0,0,0,1,3,0,-1,1,4,0,1,0,0,1
214,0,1,2,1,1,1,0,0,-2,0,-1,0,2,0,1,1,1,-3
215,1,0,0,0,2,0,0,-3,0,0,1,0,0,0,0,0,2,1
216,0,-3,0,0,-2,0,0,2,0,0,1,1,-1,1,1,-2,2,0
217,0,0,0,0,2,1,0,0,0,0,0,0,1,0,-1,-1,-2,2
218,-1,0,-2,-1,0,4,4,2,-1,-1,0,1,3,0,0,-5,0,0
219,0,1,0,0,-2,2,0,0,2,-2,-1,-3,2,0,2,2,0,0
220,0,2,0,0,-4,-1,0,3,-2,1,0,1,0,2,0,0,3,0
221,0,-1,0,0,2,0,0,3,1,-1,-1,0,1,-2,0,0,-2,1
222,2,-1,-2,-1,0,1,0,0,-2,1,-3,-5,-1,-2,1,-1,-2,-2
223,0,0,1,-2,0,3,0,0,0,1,0,-2,-3,0,0,1,0,7
224,-6,-1,2,3,0,2,0,0,-4,-2,0,0,-5,0,0,0,0,1
225,-3,2,-2,0,0,0,0,0,0,0,1,0,3,0,1,-3,2,1
226,0,-2,0,0,2,3,0,0,0,1,0,2,0,-2,0,1,1,0
227,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0
228,0,-2,0,0,-1,-1,2,-2,-1,1,1,0,0,-2,0,0,-2,0
229,0,-3,-1,2,0,-1,0,0,-2,0,-1,0,3,0,0,2,0,-5
230,0,-2,-2,0,0,0,0,0,1,0,0,-1,1,1,2,1,0,0
231,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,-1,0,2,-1
232,0,1,-1,0,2,1,0,0,1,3,-1,0,0,-1,1,0,0,0
233,-4,1,-2,0,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,0
234,0,1,0,0,0,-1,0,-1,0,1,0,0,-1,0,1,1,-2,-1
235,0,-2,0,0,0,2,0,0,0,0,0,1,-2,0,-2,-3,-1,1
236,0,0,0,0,1,0,0,0,0,0,2,2,0,-2,0,0,0,0
237,1,-2,-1,1,0,0,0,0,3,-5,0,-2,0,1,1,2,1,0
238,0,-1,-1,0,0,0,0,0,0,0,0,1,3,0,-1,-2,0,-3
239,-1,3,5,2,0,-1,0,0,0,2,0,3,2,3,2,1,3,-4
240,2,0,-2,0,0,1,0,0,0,2,-1,-1,2,0,1,0,0,-1
241,0,-4,-4,0,0,-1,0,0,0,1,0,0,0,0,-3,-2,0,0
242,0,-1,-1,0,0,1,-4,6,0,1,0,0,0,2,-1,0,1,1
243,0,1,0,0,1,1,0,-1,1,1,0,1,0,0,0,0,-1,0
245,0,0,-1,-1,1,2,0,0,0,0,-1,-2,0,-1,0,-1,1,2
246,-5,2,-1,1,0,2,0,0,-4,-5,0,-1,1,0,-2,0,0,1
247,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0
248,0,2,-4,0,-4,0,0,1,1,1,1,0,4,1,0,2,-1,1
249,0,2,-2,1,0,2,0,0,0,1,-1,-1,0,0,0,-4,0,-6
250,4,0,0,-1,0,-2,0,0,-3,0,0,0,0,0,0,-3,0,2
251,2,0,2,4,0,0,0,0,1,-5,1,-1,0,0,2,2,0,2
252,0,-2,0,2,0,0,0,0,0,-1,1,0,0,0,0,-2,0,-2
253,1,-4,4,0,0,-3,0,0,1,-2,0,-4,0,0,2,0,0,-2
254,-3,0,0,1,0,-1,0,0,0,-3,1,-1,2,0,-1,-3,-2,-6
255,2,-1,1,4,0,5,0,0,0,-2,1,1,0,1,1,4,-2,0
256,-1,0,1,0,0,4,0,0,0,0,0,0,2,1,-1,-1,-1,-1
257,0,0,1,0,-1,0,-1,0,0,0,0,0,0,1,1,0,1,0
258,0,-1,0,6,0,7,0,0,0,3,0,-1,1,-1,-2,1,0,2
259,3,-2,6,0,-2,0,0,0,0,1,-1,-1,0,0,5,0,-1,0
260,0,0,0,0,-1,0,0,0,0,1,0,0,0,1,0,0,0,3
261,1,3,3,0,0,2,0,0,2,1,-1,0,3,0,2,1,0,1
262,0,-1,0,0,0,1,3,0,0,-2,0,1,3,1,2,0,0,-1
263,0,-2,0,0,2,0,0,-1,0,-1,-1,-1,0,0,1,0,0,1
264,0,1,0,0,1,0,0,0,0,-1,0,0,0,0,-2,0,1,0
265,0,1,3,0,0,1,0,0,0,-4,0,1,3,0,1,-3,-1,-2
266,0,-3,0,0,0,0,0,0,0,5,-1,1,-4,-1,1,3,-1,-1
267,0,2,0,0,0,-1,0,-3,1,-3,0,1,1,0,0,3,-1,-2
268,4,1,0,-1,0,1,-5,-2,0,-1,1,0,0,1,-1,1,-3,1
269,-1,-1,0,2,2,-3,0,0,-1,1,0,1,1,1,-3,0,1,3
270,0,-1,1,0,-3,1,0,1,-1,0,0,1,-1,0,0,0,1,0
271,3,4,1,-1,0,-1,0,0,-2,2,0,4,1,0,4,1,0,0
272,-2,1,-2,0,0,0,1,3,0,-2,1,1,0,0,1,1,-2,2
273,-4,-3,1,0,0,2,0,-6,-1,4,-1,-1,-1,-6,2,3,0,4
274,0,1,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,1,0
275,-2,-2,3,0,0,0,0,-5,1,0,-2,0,0,-2,0,1,1,2
276,0,-1,0,0,-2,0,0,0,0,-1,0,1,0,1,0,0,-1,0
277,1,0,-1,0,6,3,0,0,-1,-1,0,0,0,-2,0,1,-1,-1
278,0,0,0,0,-1,0,0,0,1,0,0,-1,1,1,0,0,-1,0
279,-1,-3,2,2,0,-3,0,0,3,0,0,0,0,0,-2,5,0,-2
280,3,-1,0,0,0,-5,0,0,1,1,0,2,0,0,-3,0,2,3
281,0,4,0,1,-1,0,0,0,0,-4,1,-2,2,-1,-1,-1,-3,1
282,-3,1,-2,3,0,1,0,0,3,0,0,2,1,1,0,0,1,0
283,1,-2,1,-2,0,0,0,0,2,2,0,0,1,-1,-2,0,0,0
284,0,0,0,0,-1,0,0,2,0,0,0,0,0,-1,-1,0,0,0
285,0,1,0,0,-2,-1,0,0,1,0,0,0,-1,0,0,1,0,2
286,0,-1,0,3,0,0,0,0,0,0,0,-1,2,1,0,-1,-1,0
287,0,0,0,0,2,0,0,0,1,1,1,1,0,1,0,0,0,0
288,3,0,-2,0,0,0,0,0,0,0,-1,0,0,-2,0,0,-1,-3
289,0,0,0,0,0,0,1,-5,1,0,-1,-2,0,-1,1,0,-1,0
290,0,2,0,0,1,0,0,0,0,-2,-2,-3,0,-1,0,0,-3,-1
291,0,-2,0,0,1,0,0,0,0,0,1,1,0,-2,-1,0,-1,0
292,1,1,1,3,0,1,0,0,0,0,0,0,-3,-2,-1,-2,0,-2
293,0,1,2,-1,0,1,0,0,0,-1,-1,-1,-2,0,-2,0,1,0
294,1,-1,0,0,0,0,0,0,-4,-1,1,0,0,0,-3,0,0,0
295,0,-1,-1,-2,0,2,0,0,0,-1,0,0,1,0,0,0,0,3
296,0,0,2,-2,0,4,0,0,0,1,0,0,0,0,2,1,-1,-2
297,-3,-1,0,-1,0,1,0,0,4,0,2,1,1,1,-1,-3,-1,-3
298,-2,3,3,0,4,0,0,0,1,0,0,1,4,1,0,0,2,-1
299,0,-1,-2,3,-3,1,0,0,0,1,0,1,-2,0,1,1,-2,-6
300,0,-1,1,0,-2,0,0,1,0,1,1,1,0,1,-1,0,1,2
301,3,1,0,0,0,2,0,-1,0,0,0,0,0,-2,-1,0,-4,-3
302,0,-3,1,0,0,0,0,0,5,0,-1,0,-1,0,-1,2,2,1
303,0,1,0,0,0,1,0,1,0,-1,0,0,2,1,2,1,1,0
304,-3,-3,0,0,0,2,0,0,0,-1,-1,0,0,0,0,-4,-2,0
305,-3,1,4,3,1,1,0,1,0,-1,1,1,-2,0,-1,-3,1,0
306,0,2,-3,-2,0,0,0,0,-2,-2,0,1,-1,-2,-1,1,0,-1
307,-1,3,4,0,0,0,0,0,0,1,-1,-1,1,-1,-1,4,-2,-2
308,-2,0,-1,2,0,1,0,0,-5,4,0,2,2,1,1,1,0,-1
309,-1,-3,1,4,0,4,-4,0,-2,-2,3,0,-1,0,3,0,0,-3
310,0,0,3,0,0,1,-1,0,2,0,0,0,3,1,0,0,0,-1
311,0,3,0,0,0,0,0,0,2,1,0,2,1,2,1,0,0,0
312,0,1,-3,0,2,0,0,-2,-1,0,0,0,0,0,0,0,-1,0
313,4,-1,1,0,2,-4,2,-1,0,1,0,0,-1,1,1,-2,-1,-4
314,0,-1,3,0,0,0,0,0,-2,-1,0,1,-2,0,1,4,0,3
315,3,1,2,-3,2,-1,0,0,1,1,1,2,3,1,2,-3,1,-6
316,0,3,0,0,2,-3,0,-3,0,-2,1,0,1,1,0,0,0,-5
317,-1,0,-2,5,0,0,0,0,-1,0,0,0,1,0,-2,1,0,0
318,-2,4,0,0,0,0,0,0,2,0,0,0,0,0,-1,0,0,-1
