CUSTNO,Monetary_가구인테리어/잡화_고가_등급,Monetary_가구인테리어/잡화_저가_등급,Monetary_가구인테리어/잡화_중가_등급,Monetary_가전/레저취미/멀티샵_고가_등급,Monetary_가전/레저취미/멀티샵_저가_등급,Monetary_가전/레저취미/멀티샵_중가_등급,Monetary_교육문화/아동_고가_등급,Monetary_교육문화/아동_저가_등급,Monetary_교육문화/아동_중가_등급,Monetary_식품/생활_고가_등급,Monetary_식품/생활_저가_등급,Monetary_식품/생활_중가_등급,Monetary_의류/이미용_고가_등급,Monetary_의류/이미용_저가_등급,Monetary_의류/이미용_중가_등급,Monetary_침구/주방_고가_등급,Monetary_침구/주방_저가_등급,Monetary_침구/주방_중가_등급
147,1,0,-1,-3,-1,-2,0,-2,0,-1,0,0,2,-2,0,0,0,-1
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,0,-3,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,1
150,0,1,-1,0,0,0,0,-1,1,1,1,0,-2,-4,-2,0,2,1
151,-5,0,3,-5,0,-3,0,0,1,0,0,0,-1,-3,-1,-5,-1,-6
152,0,3,-1,2,0,2,0,0,-1,1,0,-1,1,0,0,-1,0,-1
153,0,2,-1,0,0,0,0,0,2,1,0,0,0,0,1,0,-1,0
154,1,2,2,0,0,0,0,0,0,-3,0,-1,-1,0,2,1,1,0
155,0,3,-1,3,0,0,0,0,0,0,0,0,-2,-1,-1,1,0,3
156,1,2,2,-2,0,-1,0,0,2,0,0,-2,1,0,0,3,0,-3
157,2,2,0,-1,0,0,0,0,0,-1,0,0,1,0,-1,0,0,0
158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
159,-3,3,-2,0,0,-2,0,0,-2,-2,1,0,0,1,-1,5,0,0
160,-1,2,2,0,-2,-2,0,0,0,0,-1,-1,0,0,0,-2,-1,0
161,2,5,-5,6,0,5,0,0,4,3,0,2,2,-1,3,0,0,-3
162,0,-1,-5,0,0,-1,0,0,-3,2,0,1,-1,-2,-1,3,0,-1
163,0,0,-1,0,2,0,0,0,-1,0,-1,-1,1,2,0,0,-1,0
164,3,-3,-3,2,0,1,0,0,0,0,0,-1,0,0,-1,2,-3,-2
165,-1,5,-4,-1,0,-3,0,0,0,-1,0,0,-1,1,-2,-2,0,-2
166,3,-1,2,-4,0,0,-5,-2,-2,-3,-1,-3,-1,-4,-3,-1,-4,-3
167,0,2,1,0,0,0,0,0,0,-1,0,0,2,0,-1,0,0,0
168,-2,0,-3,-2,0,0,0,0,1,-2,-1,-2,2,0,-1,0,1,-3
169,1,-1,4,0,6,-1,0,0,1,1,0,0,0,-2,1,-2,3,1
170,0,-3,0,0,-1,0,0,0,0,0,-1,-3,-1,-1,1,0,1,-2
171,0,-3,-1,0,0,4,0,0,0,-2,0,0,0,2,1,-2,0,2
172,0,-2,0,-2,0,-2,-3,0,-2,-1,0,-3,1,0,0,-2,-2,-1
173,0,-1,0,0,0,0,0,0,0,1,0,0,0,-1,-2,0,1,1
175,0,3,0,0,-1,0,0,0,1,0,0,0,0,0,-1,0,0,0
176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,1
177,0,-1,0,0,0,-1,0,0,2,1,0,0,-2,1,-2,-2,0,0
178,0,5,-2,0,0,3,0,0,0,-1,0,0,0,0,1,0,-1,0
179,0,2,-1,1,0,1,0,0,2,2,-1,-3,1,-1,1,1,-4,0
180,-2,2,0,0,0,1,0,0,1,-1,0,0,1,0,-2,-3,0,-4
181,0,1,0,0,0,-1,0,0,2,0,0,1,-4,0,2,2,0,2
182,0,-1,-3,-1,0,0,0,0,-2,0,0,-1,-2,0,0,5,0,0
183,0,1,0,0,0,1,-3,-1,1,-2,0,1,0,0,0,0,2,2
184,-5,-2,0,-1,0,3,0,0,0,0,0,-1,2,0,-1,-3,-1,-6
185,0,-1,0,0,0,0,0,0,0,-2,-1,-1,0,-2,0,0,-5,0
186,-1,-1,1,6,0,-2,1,2,0,0,1,-3,-3,0,-1,3,0,0
187,3,0,2,0,0,-1,0,0,0,-1,0,1,-1,0,2,2,0,1
188,0,-1,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,2
189,0,-4,-1,-1,0,-2,0,-2,-2,-1,1,0,1,1,0,0,0,0
190,3,-1,-1,-2,0,-2,0,0,0,-2,0,1,-1,0,1,0,0,0
191,0,2,-5,-3,0,3,0,0,-5,3,0,0,3,-2,-1,2,0,-3
192,-1,1,-5,0,0,1,0,0,1,-4,-2,-1,-1,-3,-1,-2,-2,-1
193,0,-2,0,0,-2,0,0,-1,-1,-1,0,-2,0,0,1,1,2,-1
194,0,0,0,0,0,0,0,1,0,-1,0,0,1,-1,-1,0,-6,0
195,0,0,0,0,4,0,0,2,0,0,0,0,0,2,0,0,1,0
196,0,0,-2,0,0,0,0,0,-3,0,0,0,0,2,-2,0,-4,3
197,0,0,-4,2,-1,-2,0,2,0,1,1,1,0,1,-1,1,3,2
198,0,1,0,-3,0,-2,0,0,1,-1,0,0,0,0,-1,0,0,-1
199,0,1,0,0,0,0,0,1,0,0,0,-5,0,1,-1,0,1,0
200,0,3,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,1,-1,4
201,0,-1,-4,0,0,-2,0,0,0,-1,1,2,0,0,1,0,0,1
202,-2,1,-5,0,0,0,0,0,-1,0,1,0,2,0,-3,-2,0,0
203,0,-2,0,0,3,0,0,1,0,1,0,0,0,1,-1,0,1,-3
204,0,2,-1,0,-3,0,1,4,0,1,-1,0,1,0,0,0,-2,0
205,0,2,0,0,2,0,0,-2,0,1,0,1,1,1,1,1,1,3
206,-1,0,0,0,0,0,0,5,0,-1,0,0,0,1,2,0,0,0
207,0,2,0,0,2,0,0,-1,0,1,-1,0,0,2,-1,0,0,0
208,0,-3,-2,0,0,-5,0,0,0,-2,1,0,0,0,-2,0,0,0
209,-1,0,-1,0,0,2,0,0,-1,-1,-1,0,5,0,0,-1,-1,0
210,0,-1,0,0,0,-1,0,0,0,-1,-1,0,-1,-1,-1,0,0,0
211,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,4
212,0,4,0,0,0,-2,0,0,0,-2,1,-1,0,0,3,0,0,0
213,0,1,0,2,2,0,0,0,0,-1,1,-1,0,0,-1,1,2,-2
214,0,2,-1,1,-1,-1,0,0,-1,-1,0,0,-1,0,0,-3,-1,2
215,0,0,-1,0,-2,-1,0,3,0,0,-1,-1,1,0,-1,0,-3,-1
216,0,1,0,0,3,1,0,-1,0,2,-1,-1,1,0,-2,0,-1,0
217,0,2,0,0,-2,0,0,2,0,-1,-1,-1,0,0,0,1,1,2
218,-5,1,0,0,0,0,-4,2,-6,-1,0,-5,-6,0,-1,0,0,3
219,0,0,-1,0,0,1,0,0,-3,1,0,1,1,0,-1,-2,0,3
220,0,-2,0,0,2,1,1,-2,2,0,1,1,0,-2,0,0,-2,0
221,0,3,0,0,-2,0,0,0,2,1,0,0,-1,0,-1,0,2,-1
222,0,2,1,-1,0,-2,-6,0,0,-1,1,1,-1,1,2,0,0,0
223,0,-1,-3,0,0,1,0,0,0,-1,-1,2,2,0,2,-3,5,-5
224,3,5,0,-3,0,1,0,0,3,-3,1,0,6,0,-2,-2,0,1
225,2,0,0,2,0,0,0,0,0,-1,-1,0,-3,0,-3,2,-1,-1
226,0,0,0,0,1,-3,0,4,0,0,1,-1,0,1,1,-1,1,0
227,0,-1,0,0,-1,0,0,0,0,-2,0,0,0,0,0,0,1,0
228,0,2,0,0,1,1,3,2,0,0,-1,1,0,0,0,0,2,0
229,1,0,1,-3,0,0,0,0,0,-2,1,-2,-1,0,-1,-4,0,3
230,0,2,4,0,0,1,0,0,2,1,-1,0,0,-1,-1,1,0,0
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,0
232,0,-1,1,0,-1,-2,0,0,-1,-5,0,0,0,0,-1,0,1,0
233,0,-1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,-2,0
234,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-2,-2,0,2
235,0,-2,-2,0,0,-2,0,0,0,0,0,0,0,0,1,0,1,-1
236,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,1,0
237,-1,0,2,-2,2,0,0,0,0,0,0,2,1,-1,-1,-1,-1,1
238,0,-1,-2,0,0,0,0,0,0,-1,0,-2,-3,0,-1,0,0,1
239,0,-5,-4,-4,0,-4,0,0,1,-2,-1,-2,1,-3,0,-2,-3,0
240,-4,1,1,0,0,-2,0,0,0,-2,0,0,-1,0,0,0,0,-1
241,0,2,0,1,0,0,0,0,1,0,0,0,-2,0,2,1,0,0
242,0,0,0,0,0,-1,0,-6,-2,2,-1,0,0,-1,0,0,-1,-1
243,0,-1,0,0,-3,-1,0,0,-1,1,-1,0,0,0,0,0,0,0
245,0,-1,0,0,-1,-2,0,0,0,0,-1,1,1,0,-1,-2,0,0
246,-1,0,0,-1,0,-3,0,0,3,5,1,1,-1,0,0,0,0,-1
247,-1,1,0,0,0,0,0,0,0,-1,-1,0,1,-1,1,0,0,0
248,0,-1,0,0,0,1,0,-1,-1,1,-1,0,-2,-3,1,-3,0,-2
249,4,2,-1,1,0,-4,0,0,0,-4,0,0,0,0,1,6,0,6
250,-2,-1,1,-1,0,-1,0,0,5,0,0,1,-1,2,1,2,0,2
251,2,-2,-5,-4,2,-2,0,0,0,5,2,1,-2,1,0,-2,0,-2
252,0,-1,0,-2,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0
253,1,1,0,3,0,2,0,0,-4,-1,0,-1,-1,0,-1,2,0,5
254,2,-1,0,-1,0,-3,0,0,0,-2,-1,0,-1,0,0,2,0,4
255,1,-2,-2,-3,0,-4,0,0,2,3,-1,-1,3,0,0,-3,0,0
256,-1,-3,-3,-5,0,0,0,0,-3,-4,-1,-1,-2,-1,1,-1,-1,0
257,0,3,0,0,2,0,0,0,0,1,0,0,1,2,0,0,-1,0
258,0,0,2,-6,0,-7,0,2,0,-4,0,0,-4,0,1,-1,1,0
259,-3,0,-3,0,0,-1,0,1,0,0,1,0,1,-1,-2,0,0,0
260,0,-1,0,0,-1,1,0,0,1,0,0,-1,0,0,-1,0,-3,-3
261,2,-3,-2,1,0,1,0,0,0,-1,0,2,0,3,0,-1,0,0
262,0,-1,2,0,0,-1,-3,0,-3,2,-1,0,-2,-1,0,-1,0,0
263,0,0,0,0,-1,0,0,2,1,2,1,1,0,0,0,0,2,1
264,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,-2,0
265,-1,0,0,0,0,-1,0,0,0,1,-1,-1,1,0,0,-3,0,-1
266,0,3,-3,1,0,0,0,0,0,-4,0,-1,2,0,-2,-1,0,0
267,2,-2,0,0,0,0,1,2,-1,3,-1,-1,-1,-2,-1,-1,0,-1
268,-4,0,0,0,0,0,6,2,1,1,1,3,6,-1,0,0,1,2
269,0,1,0,-2,-2,1,0,0,2,0,0,0,-4,-2,3,0,0,-4
270,0,2,-1,0,0,-1,0,1,1,0,0,-1,0,-1,0,0,0,0
271,-3,1,-1,-3,0,-4,0,0,-3,-2,0,-3,-1,0,-2,-1,0,0
272,0,-1,2,1,2,0,0,-1,-1,3,1,0,1,1,-2,0,4,1
273,0,1,1,1,0,-2,0,0,0,-5,0,0,0,4,-2,-1,0,-4
274,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,0,0,0
275,-1,-1,-3,0,0,2,0,2,-1,-1,1,1,-1,0,1,-1,-4,-2
276,0,1,0,0,2,0,0,0,0,-1,-1,-1,0,-1,0,0,1,0
277,-1,0,0,-2,-6,-1,0,0,0,1,0,0,-1,0,0,-1,0,1
278,0,1,0,0,3,0,0,0,-1,0,1,0,1,0,0,0,0,0
279,-4,1,-2,-2,0,0,0,0,-1,2,0,-1,-1,0,-2,-5,0,3
280,-1,-2,-3,1,0,0,0,0,2,-1,0,-3,0,0,2,0,-2,-1
281,2,3,2,3,5,-1,0,0,-1,0,0,3,0,1,-1,-1,2,-7
282,0,1,3,1,0,-1,0,0,-3,-1,-1,-2,0,1,-1,-2,-1,0
283,0,0,-1,0,0,1,0,0,1,-2,0,0,0,0,-2,0,0,2
284,0,2,0,0,2,0,0,-2,0,1,0,0,0,3,0,0,2,0
285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,-1
286,0,1,0,-3,0,1,0,-1,0,3,1,2,1,-1,0,0,4,0
287,0,2,0,0,-1,0,2,1,0,0,0,-1,0,0,-1,0,-1,0
288,-3,-1,0,0,0,0,0,2,1,0,0,-1,0,-1,1,0,0,0
289,0,-1,0,0,0,0,-3,1,-1,0,0,-2,-2,0,0,0,0,0
290,0,-1,0,0,-1,0,0,0,1,0,0,0,0,-1,0,0,0,2
291,0,0,1,0,2,0,0,-1,0,0,-1,-2,0,0,0,0,0,0
292,0,0,-1,-3,0,-4,0,0,2,0,1,-2,2,0,1,-3,0,-1
293,0,-1,-2,0,0,-2,0,0,0,-1,0,-1,1,1,1,-1,0,1
294,-3,0,0,2,0,3,0,0,3,0,-1,0,3,0,2,2,0,2
295,-2,-1,2,-2,0,-2,0,0,0,-1,0,0,-2,0,-1,-2,0,-3
296,0,4,2,3,0,-1,0,0,2,0,0,-2,1,0,1,0,0,4
297,0,-1,-2,0,-1,-2,0,0,-5,-1,0,-2,-1,-1,-3,0,1,0
298,-3,-3,-3,0,-3,-2,0,0,-3,0,1,-5,-4,0,-1,-2,-1,-2
299,3,0,0,-3,2,0,0,1,0,0,0,0,2,0,2,0,1,0
300,0,-1,-1,0,3,-1,-1,0,0,0,-1,-1,0,-1,1,0,2,0
301,-2,0,0,0,0,-2,0,0,0,1,0,-1,0,-1,4,0,0,0
302,0,1,0,0,0,0,0,0,-1,1,0,-1,1,0,1,-1,-1,0
303,0,0,0,5,0,3,0,-1,0,0,-1,0,-2,-1,0,4,0,0
304,3,1,1,-4,0,-2,0,0,0,-1,0,0,0,0,-2,0,0,0
305,0,-3,-4,3,-1,-2,0,-1,-1,-1,0,0,2,0,-1,-2,-2,-1
306,0,0,3,2,1,-1,0,0,2,-2,1,0,1,0,-1,1,1,-1
307,1,0,1,0,0,-1,0,0,-1,-2,0,-1,-2,0,0,-3,0,1
308,0,1,-1,-3,1,-2,0,0,0,-3,0,-2,-1,-1,-1,-1,0,-4
309,-1,3,-1,-4,0,-5,0,0,0,1,3,0,2,0,0,-3,0,1
310,0,-2,-3,0,0,1,-2,0,-2,0,0,-1,1,-2,1,0,-1,0
311,0,0,-2,0,0,0,0,0,-2,-1,1,-2,-1,-1,1,0,1,2
312,0,-1,0,0,1,0,0,0,0,0,-3,0,0,0,0,0,-1,0
313,-4,1,0,0,-1,5,-1,1,0,0,0,0,1,2,1,5,1,5
314,-2,3,-5,7,0,-2,0,0,0,1,0,2,5,0,0,0,0,1
