CUSTNO,Frequency_가구인테리어/잡화_고가,Frequency_가구인테리어/잡화_저가,Frequency_가구인테리어/잡화_중가,Frequency_가전/레저취미/멀티샵_고가,Frequency_가전/레저취미/멀티샵_저가,Frequency_가전/레저취미/멀티샵_중가,Frequency_교육문화/아동_고가,Frequency_교육문화/아동_저가,Frequency_교육문화/아동_중가,Frequency_식품/생활_고가,Frequency_식품/생활_저가,Frequency_식품/생활_중가,Frequency_의류/이미용_고가,Frequency_의류/이미용_저가,Frequency_의류/이미용_중가,Frequency_침구/주방_고가,Frequency_침구/주방_저가,Frequency_침구/주방_중가
84,0.0,3.1485178156250875,4.588609424689217,1.2937620407892114,1.0748621143239565,5.868327056126418,0.0,0.0,1.0726512558920385,4.121830812686079,3.138486209399817,52.64671484442192,2.0675990136263125,1.067023423608848,15.986062727918815,6.925128522283638,0.0,3.220777951524629
85,0.0,5.247529692708479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.182746219029119,0.0,38.19467547536492,5.168997534065781,0.0,2.283723246845545,1.154188087047273,0.0,2.1471853010164192
86,0.0,1.0495059385416958,0.0,0.0,0.0,0.0,0.0,1.6596950304452072,0.0,11.33503473488672,86.83145179339493,116.6486034788172,2.0675990136263125,4.268093694435392,2.283723246845545,0.0,5.828202116485776,1.0735926505082096
87,0.0,0.0,0.0,2.587524081578423,0.0,0.0,0.0,0.0,2.145302511784077,6.182746219029119,6.276972418799634,44.388406633532206,0.0,0.0,1.1418616234227723,3.462564261141819,0.0,0.0
88,1.173185802166694,1.0495059385416958,0.0,5.175048163156846,2.149724228647913,0.0,0.0,0.0,0.0,14.42640784440128,56.4927517691967,108.39029526792748,3.101398520439469,0.0,0.0,0.0,0.971367019414296,1.0735926505082096
89,0.0,2.099011877083392,0.0,0.0,0.0,4.694661644901134,0.0,0.0,0.0,2.06091540634304,55.44658969939677,79.48621652981348,2.0675990136263125,6.402140541653088,0.0,0.0,7.770936155314367,0.0
90,0.0,1.0495059385416958,1.1471523561723045,0.0,0.0,2.347330822450567,0.0,0.0,0.0,5.152288515857599,0.0,13.419750842695782,4.135198027252625,0.0,3.4255848702683176,5.770940435236365,0.0,1.0735926505082096
91,0.0,4.198023754166783,0.0,0.0,0.0,0.0,0.0,0.0,1.0726512558920385,10.304577031715198,20.92324139599878,68.13104273984013,1.0337995068131562,0.0,0.0,1.154188087047273,0.971367019414296,1.0735926505082096
92,1.173185802166694,9.445553446875262,0.0,5.175048163156846,2.149724228647913,2.347330822450567,1.2122037914691943,0.0,6.43590753535223,18.54823865708736,55.44658969939677,130.06835432151297,5.168997534065781,2.134046847217696,6.851169740536635,1.154188087047273,7.770936155314367,3.220777951524629
93,0.0,3.1485178156250875,2.2943047123446085,0.0,0.0,0.0,0.0,0.0,1.0726512558920385,16.487323250744318,0.0,49.549849265338274,9.304195561318409,0.0,28.546540585569318,0.0,0.0,0.0
94,0.0,1.0495059385416958,0.0,0.0,0.0,0.0,0.0,0.8298475152226036,0.0,0.0,2.092324139599878,8.258308210889712,0.0,0.0,0.0,0.0,1.942734038828592,0.0
95,0.0,6.297035631250175,0.0,0.0,0.0,0.0,0.0,0.0,1.0726512558920385,9.274119328543678,43.93880693159744,103.2288526361214,1.0337995068131562,2.134046847217696,9.13489298738218,0.0,3.885468077657184,1.0735926505082096
96,0.0,8.396047508333567,0.0,6.468810203946057,0.0,0.0,0.0,0.0,0.0,15.456865547572798,0.0,48.51756073897706,7.236596547692094,0.0,1.1418616234227723,0.0,0.0,2.1471853010164192
97,3.5195574065000814,3.1485178156250875,2.2943047123446085,36.22533714209792,0.0,11.736654112252836,0.0,0.0,1.0726512558920385,10.304577031715198,56.4927517691967,61.93731158167285,5.168997534065781,0.0,4.56744649369109,18.467009392756367,5.828202116485776,3.220777951524629
98,0.0,2.099011877083392,1.1471523561723045,0.0,0.0,0.0,0.0,0.0,0.0,23.700527172944955,24.061727605398595,62.96960010803406,1.0337995068131562,1.067023423608848,2.283723246845545,1.154188087047273,1.942734038828592,1.0735926505082096
99,15.25141542816702,4.198023754166783,5.735761780861521,0.0,0.0,0.0,0.0,0.0,0.0,13.395950141229758,5.230810348999695,50.58213779169949,10.337995068131562,2.134046847217696,18.26978597476436,0.0,1.942734038828592,4.294370602032839
100,0.0,3.1485178156250875,0.0,0.0,0.0,0.0,0.0,0.0,1.0726512558920385,1.03045770317152,6.276972418799634,46.45298368625463,2.0675990136263125,3.201070270826544,0.0,1.154188087047273,1.942734038828592,2.1471853010164192
101,0.0,10.495059385416958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.304577031715198,6.276972418799634,87.7445247407032,1.0337995068131562,0.0,0.0,0.0,13.599138271800143,0.0
102,9.385486417333553,11.544565323958654,1.1471523561723045,1.2937620407892114,1.0748621143239565,0.0,0.0,0.0,0.0,10.304577031715198,144.37036563239158,163.1015871650718,4.135198027252625,1.067023423608848,6.851169740536635,1.154188087047273,0.0,3.220777951524629
103,0.0,1.0495059385416958,0.0,0.0,0.0,2.347330822450567,0.0,0.0,0.0,5.152288515857599,80.5544793745953,52.64671484442192,0.0,0.0,0.0,0.0,1.942734038828592,0.0
104,0.0,1.0495059385416958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.274119328543678,110.89317939879354,158.97243305962695,0.0,0.0,2.283723246845545,0.0,6.799569135900072,0.0
105,0.0,3.1485178156250875,0.0,0.0,1.0748621143239565,0.0,0.0,0.0,0.0,14.42640784440128,127.63177251559256,175.4890494814064,0.0,4.268093694435392,0.0,0.0,5.828202116485776,0.0
106,0.0,3.1485178156250875,1.1471523561723045,15.525144489470538,0.0,4.694661644901134,0.0,0.0,1.0726512558920385,5.152288515857599,6.276972418799634,25.80721315903035,4.135198027252625,0.0,3.4255848702683176,0.0,0.0,0.0
107,1.173185802166694,3.1485178156250875,1.1471523561723045,1.2937620407892114,0.0,1.1736654112252836,0.0,0.0,1.0726512558920385,7.213203922200639,16.738593116799024,50.58213779169949,8.27039605450525,0.0,5.709308117113863,5.770940435236365,0.971367019414296,3.220777951524629
108,0.0,18.891106893750525,2.2943047123446085,0.0,0.0,1.1736654112252836,0.0,0.0,0.0,8.243661625372159,0.0,60.90502305531163,4.135198027252625,0.0,5.709308117113863,0.0,0.0,0.0
109,0.0,2.099011877083392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.42640784440128,98.33923456119426,108.39029526792748,0.0,2.134046847217696,1.1418616234227723,0.0,0.0,0.0
110,0.0,5.247529692708479,0.0,0.0,0.0,5.868327056126418,0.0,0.8298475152226036,5.363256279460193,41.21830812686079,21.96940346579872,128.00377726879054,1.0337995068131562,2.134046847217696,1.1418616234227723,2.308376174094546,2.914101058242888,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03045770317152,132.86258286459224,66.0664656871177,0.0,1.067023423608848,0.0,0.0,1.942734038828592,0.0
112,2.346371604333388,4.198023754166783,1.1471523561723045,0.0,0.0,0.0,0.0,0.0,0.0,5.152288515857599,7.323134488599573,25.80721315903035,1.0337995068131562,0.0,11.418616234227724,0.0,0.0,0.0
113,1.173185802166694,5.247529692708479,0.0,1.2937620407892114,1.0748621143239565,1.1736654112252836,1.2122037914691943,0.8298475152226036,11.799163814812424,13.395950141229758,36.61567244299786,96.00283295159292,1.0337995068131562,4.268093694435392,7.993031363959408,6.925128522283638,0.0,3.220777951524629
114,1.173185802166694,4.198023754166783,0.0,0.0,0.0,2.347330822450567,0.0,0.0,0.0,7.213203922200639,43.93880693159744,88.77681326706441,2.0675990136263125,1.067023423608848,1.1418616234227723,0.0,0.971367019414296,0.0
115,0.0,6.297035631250175,0.0,0.0,0.0,0.0,0.0,0.0,1.0726512558920385,6.182746219029119,0.0,43.35611810717099,9.304195561318409,0.0,3.4255848702683176,2.308376174094546,0.0,0.0
116,0.0,2.099011877083392,1.1471523561723045,0.0,0.0,0.0,0.0,0.0,1.0726512558920385,5.152288515857599,98.33923456119426,35.09780989628128,4.135198027252625,1.067023423608848,0.0,0.0,0.971367019414296,2.1471853010164192
117,0.0,5.247529692708479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.274119328543678,16.738593116799024,109.42258379428868,0.0,0.0,5.709308117113863,0.0,0.971367019414296,0.0
118,1.173185802166694,0.0,3.441457068516913,2.587524081578423,0.0,10.562988701027551,0.0,0.0,2.145302511784077,9.274119328543678,0.0,14.452039369056996,6.202797040878938,0.0,14.844201104496044,3.462564261141819,0.0,1.0735926505082096
119,0.0,9.445553446875262,0.0,1.2937620407892114,0.0,4.694661644901134,0.0,0.0,6.43590753535223,16.487323250744318,7.323134488599573,44.388406633532206,3.101398520439469,0.0,4.56744649369109,0.0,0.0,0.0
120,0.0,0.0,3.441457068516913,0.0,0.0,0.0,0.0,0.0,0.0,8.243661625372159,1.046162069799939,42.32382958080978,46.52097780659203,0.0,12.560477857650495,1.154188087047273,1.942734038828592,0.0
121,1.173185802166694,0.0,0.0,0.0,0.0,1.1736654112252836,0.0,0.0,4.290605023568154,17.51778095391584,0.0,67.09875421347891,0.0,0.0,3.4255848702683176,0.0,0.0,1.0735926505082096
