CUSTNO,Recency_가구인테리어/잡화_고가,Recency_가구인테리어/잡화_저가,Recency_가구인테리어/잡화_중가,Recency_가전/레저취미/멀티샵_고가,Recency_가전/레저취미/멀티샵_저가,Recency_가전/레저취미/멀티샵_중가,Recency_교육문화/아동_고가,Recency_교육문화/아동_저가,Recency_교육문화/아동_중가,Recency_식품/생활_고가,Recency_식품/생활_저가,Recency_식품/생활_중가,Recency_의류/이미용_고가,Recency_의류/이미용_저가,Recency_의류/이미용_중가,Recency_침구/주방_고가,Recency_침구/주방_저가,Recency_침구/주방_중가
79,-2574,21,-2574,-2574,15,-2574,-2574,-2574,-2574,5,5,2,-2574,43,48,-2574,44,-2574
80,-2574,81,-2574,-2574,-2574,-2574,-2574,-2574,-2574,11,1,1,-2574,32,-2574,-2574,38,-2574
81,13,78,23,-2574,-2574,48,-2574,-2574,-2574,37,58,1,11,-2574,18,-2574,58,54
82,25,51,14,-2574,89,-2574,-2574,-2574,18,9,15,1,11,48,34,47,36,-2574
83,-2574,18,-2574,22,89,18,-2574,-2574,-2574,17,-2574,15,34,-2574,39,20,-2574,39
84,24,24,8,-2574,-2574,87,-2574,-2574,35,8,-2574,8,-2574,-2574,35,42,-2574,36
85,-2574,1,-2574,-2574,-2574,17,-2574,-2574,-2574,10,-2574,1,70,-2574,35,47,-2574,-2574
86,-2574,30,43,28,-2574,77,-2574,-2574,-2574,12,7,7,19,40,20,19,20,12
87,50,58,16,-2574,-2574,3,-2574,-2574,12,39,9,7,-2574,-2574,45,81,-2574,-2574
88,-2574,47,-2574,39,43,26,-2574,-2574,34,5,2,11,8,91,34,11,16,26
89,-2574,-2574,-2574,-2574,-2574,-2574,-2574,7,-2574,7,7,2,9,42,16,30,63,82
90,-2574,-2574,26,22,-2574,26,-2574,-2574,-2574,18,-2574,1,10,-2574,18,12,-2574,12
91,84,1,65,-2574,-2574,-2574,-2574,-2574,8,68,9,1,-2574,-2574,65,-2574,-2574,71
92,51,11,-2574,-2574,72,21,3,25,11,7,3,3,10,3,11,22,25,23
93,-2574,92,-2574,-2574,-2574,-2574,-2574,-2574,-2574,7,-2574,2,16,-2574,1,-2574,-2574,-2574
94,16,6,-2574,15,-2574,81,-2574,10,-2574,2,25,1,45,54,19,-2574,-2574,13
95,-2574,62,-2574,-2574,-2574,-2574,-2574,-2574,-2574,6,2,2,-2574,5,25,-2574,2,12
96,-2574,6,-2574,80,-2574,82,-2574,-2574,-2574,6,83,6,10,83,92,-2574,-2574,61
97,46,88,49,15,17,1,-2574,-2574,-2574,22,1,1,28,-2574,88,1,1,-2574
98,-2574,-2574,-2574,-2574,-2574,-2574,-2574,-2574,65,1,5,5,38,-2574,10,-2574,-2574,-2574
99,6,14,69,10,-2574,-2574,-2574,-2574,50,14,10,10,19,-2574,3,34,-2574,19
100,-2574,85,42,-2574,-2574,91,-2574,-2574,-2574,11,-2574,3,21,52,33,42,-2574,58
101,-2574,-2574,-2574,-2574,-2574,-2574,-2574,-2574,-2574,6,1,1,74,-2574,-2574,-2574,-2574,-2574
102,10,60,-2574,-2574,-2574,-2574,-2574,-2574,-2574,16,5,5,14,5,6,43,76,-2574
103,-2574,-2574,-2574,-2574,-2574,-2574,-2574,-2574,-2574,69,5,5,69,-2574,-2574,-2574,7,-2574
104,-2574,26,-2574,-2574,2,-2574,-2574,-2574,28,7,1,3,-2574,11,-2574,-2574,-2574,-2574
105,-2574,-2574,82,-2574,-2574,-2574,5,-2574,-2574,2,1,1,-2574,20,90,-2574,8,-2574
106,-2574,14,-2574,2,-2574,59,-2574,-2574,-2574,6,35,7,34,35,35,-2574,-2574,-2574
107,52,32,-2574,-2574,-2574,48,-2574,-2574,-2574,22,26,8,9,-2574,80,47,-2574,-2574
108,-2574,2,45,-2574,-2574,58,38,35,38,6,31,2,53,-2574,2,-2574,-2574,-2574
109,-2574,5,-2574,-2574,63,-2574,-2574,-2574,-2574,16,1,1,-2574,38,-2574,-2574,76,-2574
110,-2574,54,79,-2574,61,53,-2574,-2574,-2574,2,2,1,47,40,54,46,6,-2574
111,-2574,9,-2574,-2574,-2574,-2574,-2574,-2574,-2574,68,2,2,-2574,9,-2574,-2574,-2574,-2574
112,-2574,27,32,-2574,21,6,-2574,-2574,18,18,1,1,12,-2574,1,40,62,12
113,72,6,39,-2574,31,77,31,30,1,14,22,1,56,30,12,14,52,39
114,-2574,1,-2574,-2574,-2574,-2574,-2574,-2574,-2574,39,6,1,52,-2574,49,-2574,-2574,-2574
115,72,-2574,-2574,-2574,-2574,-2574,-2574,-2574,-2574,6,-2574,1,22,-2574,-2574,74,-2574,22
116,-2574,77,-2574,-2574,-2574,-2574,-2574,-2574,-2574,55,1,5,25,-2574,84,-2574,6,-2574
117,-2574,15,-2574,-2574,-2574,-2574,-2574,-2574,-2574,1,2,1,-2574,-2574,-2574,14,-2574,-2574
118,1,-2574,-2574,48,-2574,1,-2574,-2574,-2574,6,-2574,6,1,11,17,6,-2574,-2574
119,27,3,74,28,-2574,27,-2574,-2574,28,6,2,2,3,-2574,3,40,-2574,40
120,19,42,6,-2574,-2574,29,-2574,-2574,-2574,6,6,1,7,-2574,19,78,-2574,-2574
121,-2574,38,9,-2574,-2574,-2574,79,-2574,6,6,7,1,50,69,68,-2574,9,-2574
122,-2574,85,89,74,-2574,72,25,63,3,1,2,1,1,2,10,89,63,63
123,-2574,-2574,-2574,-2574,-2574,-2574,-2574,-2574,6,8,6,5,48,6,-2574,-2574,43,40
124,-2574,41,46,-2574,-2574,60,-2574,-2574,-2574,19,-2574,8,33,-2574,33,-2574,-2574,46
125,-2574,-2574,-2574,-2574,-2574,-2574,-2574,-2574,-2574,63,22,8,-2574,63,-2574,-2574,-2574,-2574
126,-2574,40,-2574,-2574,-2574,-2574,-2574,-2574,-2574,9,2,2,-2574,6,22,-2574,-2574,-2574
127,-2574,38,-2574,-2574,-2574,-2574,-2574,-2574,-2574,32,42,3,-2574,-2574,-2574,-2574,-2574,-2574
128,-2574,-2574,-2574,-2574,11,-2574,-2574,-2574,-2574,16,2,2,-2574,11,-2574,-2574,74,-2574
129,-2574,13,-2574,-2574,-2574,-2574,-2574,64,-2574,8,1,1,-2574,-2574,-2574,-2574,-2574,-2574
130,-2574,12,-2574,-2574,-2574,-2574,-2574,-2574,60,12,36,9,46,-2574,33,-2574,-2574,46
131,76,6,-2574,-2574,-2574,1,-2574,-2574,89,1,6,1,2,5,32,1,40,1
132,-2574,-2574,7,7,26,-2574,-2574,-2574,-2574,76,12,11,-2574,-2574,7,-2574,-2574,-2574
133,53,22,-2574,-2574,-2574,-2574,-2574,-2574,-2574,7,7,1,-2574,5,12,-2574,-2574,-2574
134,26,78,9,-2574,-2574,1,-2574,-2574,75,1,5,1,8,64,1,40,-2574,9
135,-2574,9,39,-2574,-2574,75,-2574,-2574,-2574,33,-2574,1,55,-2574,35,-2574,-2574,55
136,-2574,-2574,67,-2574,-2574,64,-2574,-2574,18,25,-2574,8,-2574,-2574,-2574,15,-2574,34
137,13,-2574,19,21,-2574,41,-2574,-2574,3,28,2,1,41,-2574,7,83,16,-2574
138,-2574,-2574,-2574,-2574,30,27,-2574,-2574,-2574,63,1,1,27,7,-2574,-2574,-2574,-2574
139,-2574,27,49,-2574,27,23,-2574,-2574,-2574,19,6,1,46,10,2,-2574,12,16
140,6,65,-2574,33,-2574,-2574,-2574,-2574,-2574,29,38,3,7,-2574,-2574,40,-2574,-2574
141,-2574,48,-2574,-2574,45,-2574,-2574,-2574,-2574,17,1,1,-2574,40,-2574,-2574,44,-2574
143,-2574,12,-2574,-2574,11,-2574,-2574,11,-2574,-2574,2,2,-2574,46,-2574,-2574,46,-2574
144,-2574,8,-2574,83,8,-2574,51,-2574,49,52,14,8,52,30,41,-2574,31,41
145,6,78,-2574,8,-2574,18,-2574,-2574,-2574,2,63,2,78,-2574,14,2,-2574,-2574
146,33,35,-2574,-2574,-2574,33,-2574,-2574,1,62,-2574,1,55,-2574,55,15,-2574,-2574
147,89,16,-2574,43,73,52,-2574,9,-2574,1,1,1,7,9,35,83,63,69
148,-2574,-2574,-2574,-2574,76,-2574,-2574,-2574,-2574,6,1,1,-2574,91,-2574,-2574,11,-2574
149,-2574,77,-2574,-2574,-2574,-2574,-2574,-2574,-2574,1,2,1,3,-2574,2,-2574,-2574,-2574
150,-2574,75,-2574,-2574,-2574,82,-2574,45,-2574,38,6,6,-2574,43,75,78,10,-2574
151,67,12,12,48,-2574,6,-2574,-2574,26,6,20,6,6,-2574,10,-2574,-2574,-2574
152,-2574,25,18,-2574,-2574,65,-2574,-2574,-2574,11,29,8,27,74,18,58,-2574,-2574
153,-2574,17,-2574,-2574,-2574,-2574,-2574,-2574,-2574,6,5,1,-2574,45,83,-2574,87,-2574
154,18,-2574,-2574,21,-2574,-2574,-2574,-2574,-2574,28,36,1,30,29,19,-2574,-2574,-2574
155,7,9,-2574,68,-2574,-2574,-2574,25,-2574,14,25,3,21,-2574,19,23,-2574,14
156,48,49,49,-2574,-2574,60,-2574,-2574,83,18,-2574,6,48,-2574,2,48,-2574,48
157,-2574,49,27,67,-2574,-2574,-2574,-2574,-2574,6,1,1,53,-2574,26,-2574,1,28
158,-2574,13,-2574,-2574,-2574,71,-2574,-2574,31,10,1,1,76,64,70,86,69,-2574
159,-2574,34,-2574,-2574,-2574,23,62,-2574,6,23,23,8,6,-2574,6,29,23,-2574
160,-2574,9,44,-2574,45,-2574,-2574,-2574,-2574,6,16,6,1,92,-2574,-2574,62,-2574
161,27,10,58,-2574,-2574,46,-2574,-2574,16,16,-2574,6,13,-2574,-2574,44,-2574,33
162,-2574,11,16,-2574,-2574,61,-2574,-2574,2,6,6,6,24,6,24,16,6,24
163,-2574,39,39,-2574,-2574,-2574,-2574,-2574,-2574,5,2,2,-2574,-2574,39,-2574,41,39
164,6,-2574,-2574,42,-2574,7,-2574,9,66,9,14,1,9,30,79,15,9,56
165,46,-2574,19,-2574,-2574,55,-2574,-2574,-2574,21,16,1,-2574,-2574,55,77,-2574,77
166,-2574,27,15,-2574,-2574,55,-2574,91,11,27,58,6,6,-2574,6,6,-2574,6
167,75,2,-2574,-2574,-2574,-2574,-2574,-2574,-2574,10,-2574,2,20,-2574,6,75,-2574,-2574
168,75,22,30,8,-2574,12,-2574,-2574,11,8,8,8,8,-2574,67,-2574,37,-2574
169,25,-2574,-2574,-2574,-2574,-2574,-2574,64,-2574,7,2,1,30,34,84,-2574,-2574,33
170,-2574,40,-2574,-2574,-2574,-2574,-2574,-2574,-2574,7,7,2,27,14,-2574,-2574,7,-2574
171,2,10,-2574,70,-2574,23,-2574,-2574,49,2,2,1,36,-2574,10,-2574,-2574,90
172,-2574,15,-2574,-2574,-2574,-2574,65,60,-2574,6,6,6,-2574,65,55,90,45,46
173,-2574,2,-2574,-2574,26,-2574,-2574,-2574,-2574,27,1,1,-2574,2,8,-2574,12,-2574
175,10,20,-2574,-2574,10,14,-2574,35,-2574,6,6,2,-2574,31,-2574,-2574,8,-2574
176,-2574,82,-2574,-2574,10,-2574,74,-2574,26,48,5,5,-2574,7,-2574,-2574,5,-2574
177,-2574,21,21,3,-2574,55,-2574,-2574,-2574,22,30,22,20,-2574,57,87,-2574,-2574
178,-2574,-2574,69,-2574,-2574,-2574,-2574,-2574,-2574,7,1,1,-2574,6,-2574,47,20,62
179,38,2,-2574,-2574,-2574,71,-2574,-2574,-2574,2,78,1,2,33,2,13,-2574,71
180,7,7,-2574,-2574,-2574,-2574,-2574,-2574,14,7,62,6,32,-2574,-2574,39,-2574,-2574
181,-2574,54,56,-2574,-2574,6,-2574,-2574,20,20,23,6,15,-2574,6,9,-2574,-2574
182,69,15,71,2,-2574,47,-2574,-2574,-2574,3,26,2,22,-2574,19,-2574,-2574,-2574
183,-2574,-2574,-2574,-2574,-2574,-2574,-2574,-2574,-2574,6,2,2,-2574,-2574,-2574,-2574,64,-2574
184,-2574,55,-2574,-2574,54,81,-2574,-2574,78,65,12,3,69,91,-2574,65,55,3
185,-2574,5,-2574,-2574,-2574,81,-2574,75,-2574,5,5,5,-2574,32,55,-2574,33,74
186,-2574,58,20,53,-2574,77,-2574,-2574,64,7,46,3,33,51,82,-2574,56,33
187,-2574,15,53,-2574,-2574,77,-2574,-2574,-2574,8,7,2,52,2,77,2,-2574,2
188,-2574,40,26,-2574,73,-2574,-2574,-2574,-2574,5,5,5,-2574,-2574,-2574,-2574,16,-2574
189,21,11,89,17,61,-2574,-2574,-2574,-2574,7,11,7,20,25,8,36,-2574,7
190,-2574,36,34,-2574,-2574,-2574,-2574,-2574,-2574,9,-2574,6,9,-2574,9,71,-2574,-2574
191,27,11,53,53,-2574,11,-2574,-2574,-2574,46,-2574,33,2,2,2,27,-2574,26
192,48,20,89,-2574,-2574,3,-2574,-2574,-2574,10,11,1,6,20,87,52,-2574,29
193,-2574,63,-2574,-2574,-2574,-2574,-2574,-2574,-2574,5,5,1,-2574,34,-2574,-2574,-2574,58
194,-2574,3,35,-2574,-2574,-2574,-2574,-2574,-2574,9,1,1,-2574,3,14,78,80,-2574
195,-2574,89,-2574,-2574,45,-2574,-2574,45,-2574,6,6,6,-2574,7,-2574,-2574,-2574,-2574
196,-2574,22,54,-2574,38,61,-2574,-2574,28,5,2,5,28,19,28,-2574,8,36
197,49,85,54,54,60,83,-2574,16,3,3,7,3,20,6,62,20,19,18
198,48,5,19,28,-2574,17,61,5,5,7,1,1,-2574,46,76,-2574,15,20
199,-2574,54,-2574,33,-2574,55,-2574,38,-2574,13,2,2,-2574,21,-2574,-2574,-2574,-2574
200,-2574,6,-2574,-2574,-2574,-2574,-2574,-2574,-2574,-2574,2,2,-2574,46,-2574,-2574,16,-2574
201,24,10,19,81,-2574,67,-2574,-2574,-2574,6,1,1,6,56,6,53,-2574,19
202,15,5,10,20,-2574,13,-2574,-2574,-2574,29,5,1,11,-2574,8,-2574,-2574,18
203,-2574,6,-2574,-2574,-2574,-2574,-2574,75,-2574,34,3,3,-2574,2,81,-2574,-2574,-2574
204,-2574,-2574,39,-2574,7,15,-2574,31,-2574,5,5,5,38,2,7,-2574,43,9
205,-2574,82,-2574,-2574,3,-2574,-2574,-2574,-2574,6,5,2,48,15,53,-2574,5,-2574
206,-2574,5,-2574,-2574,-2574,-2574,-2574,29,16,1,1,1,9,48,-2574,-2574,17,-2574
207,-2574,-2574,-2574,-2574,56,-2574,-2574,14,-2574,16,5,5,-2574,23,-2574,-2574,14,42
208,-2574,-2574,-2574,-2574,-2574,46,-2574,-2574,-2574,25,25,25,25,-2574,46,-2574,-2574,-2574
209,-2574,8,-2574,-2574,-2574,-2574,-2574,44,-2574,36,25,1,8,44,7,74,-2574,-2574
210,-2574,23,-2574,-2574,-2574,-2574,-2574,-2574,-2574,8,10,5,-2574,19,6,-2574,19,6
211,83,15,24,-2574,-2574,75,-2574,-2574,-2574,38,-2574,1,-2574,-2574,19,15,-2574,-2574
212,-2574,15,-2574,-2574,-2574,74,-2574,-2574,-2574,2,2,2,-2574,-2574,27,-2574,15,-2574
213,-2574,5,34,51,-2574,-2574,-2574,5,49,6,1,1,34,10,-2574,-2574,7,30
214,-2574,39,11,20,-2574,-2574,-2574,-2574,-2574,6,7,6,41,-2574,-2574,71,15,2
215,-2574,10,-2574,-2574,24,58,-2574,9,41,5,1,1,11,14,25,-2574,10,18
216,-2574,9,-2574,-2574,-2574,-2574,-2574,37,-2574,5,5,2,9,40,76,-2574,32,-2574
217,-2574,8,-2574,-2574,-2574,-2574,-2574,-2574,46,1,57,8,24,-2574,-2574,-2574,57,-2574
218,27,-2574,1,64,-2574,63,45,-2574,-2574,10,29,10,22,69,18,-2574,-2574,-2574
219,-2574,76,9,50,36,81,70,91,-2574,2,47,2,11,-2574,1,-2574,-2574,-2574
220,-2574,10,3,-2574,-2574,-2574,50,9,7,5,1,1,-2574,10,3,-2574,9,-2574
221,-2574,-2574,82,-2574,-2574,-2574,-2574,68,85,6,12,1,-2574,33,-2574,-2574,15,-2574
222,9,6,3,71,-2574,6,3,-2574,16,7,6,6,3,-2574,6,-2574,6,9
223,19,7,16,9,-2574,-2574,-2574,-2574,-2574,7,-2574,7,35,3,34,7,-2574,83
224,3,-2574,34,32,-2574,-2574,-2574,-2574,89,-2574,-2574,6,20,-2574,3,34,-2574,89
225,-2574,69,-2574,2,-2574,27,-2574,-2574,-2574,-2574,22,16,27,-2574,69,3,-2574,69
226,-2574,-2574,-2574,-2574,24,-2574,-2574,-2574,-2574,15,2,2,-2574,73,-2574,-2574,8,-2574
227,-2574,5,-2574,-2574,-2574,-2574,-2574,-2574,-2574,10,1,1,-2574,-2574,-2574,-2574,54,-2574
228,-2574,18,-2574,-2574,-2574,-2574,-2574,47,80,6,2,2,-2574,11,8,-2574,11,6
229,25,10,1,-2574,-2574,47,-2574,-2574,31,18,31,10,23,31,86,-2574,-2574,37
230,21,3,-2574,-2574,-2574,18,-2574,-2574,-2574,3,42,3,24,59,3,25,59,83
231,-2574,-2574,-2574,-2574,-2574,-2574,-2574,-2574,-2574,8,5,1,-2574,12,48,-2574,5,-2574
232,-2574,12,-2574,-2574,17,-2574,-2574,-2574,-2574,40,1,1,-2574,-2574,19,-2574,-2574,-2574
233,-2574,-2574,42,-2574,47,-2574,-2574,-2574,-2574,6,2,5,-2574,-2574,-2574,18,5,-2574
234,-2574,24,-2574,13,-2574,-2574,-2574,-2574,10,27,2,1,13,24,61,-2574,-2574,-2574
235,-2574,54,-2574,-2574,86,53,-2574,-2574,69,13,7,6,50,51,-2574,54,-2574,-2574
236,-2574,26,-2574,-2574,25,-2574,-2574,-2574,-2574,21,1,1,-2574,33,-2574,-2574,29,-2574
237,20,5,-2574,6,11,27,46,-2574,46,6,5,5,17,25,-2574,17,11,-2574
238,-2574,1,-2574,-2574,-2574,-2574,-2574,-2574,71,6,-2574,1,1,-2574,92,78,-2574,34
239,47,1,8,82,45,-2574,-2574,-2574,13,15,8,8,90,84,13,62,8,65
240,-2574,31,-2574,-2574,-2574,10,-2574,-2574,8,27,14,1,18,-2574,8,78,-2574,-2574
241,-2574,3,82,-2574,-2574,63,-2574,-2574,18,9,14,13,69,-2574,7,55,-2574,3
242,-2574,46,-2574,-2574,21,-2574,-2574,-2574,89,6,3,3,-2574,12,-2574,-2574,3,19
243,-2574,77,-2574,-2574,29,35,-2574,-2574,-2574,10,1,2,56,85,14,-2574,-2574,-2574
245,-2574,6,-2574,-2574,-2574,-2574,-2574,-2574,-2574,7,5,5,55,76,33,36,78,83
