CUSTNO,Monetary_가구인테리어/잡화_고가,Monetary_가구인테리어/잡화_저가,Monetary_가구인테리어/잡화_중가,Monetary_가전/레저취미/멀티샵_고가,Monetary_가전/레저취미/멀티샵_저가,Monetary_가전/레저취미/멀티샵_중가,Monetary_교육문화/아동_고가,Monetary_교육문화/아동_저가,Monetary_교육문화/아동_중가,Monetary_식품/생활_고가,Monetary_식품/생활_저가,Monetary_식품/생활_중가,Monetary_의류/이미용_고가,Monetary_의류/이미용_저가,Monetary_의류/이미용_중가,Monetary_침구/주방_고가,Monetary_침구/주방_저가,Monetary_침구/주방_중가
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17403.59799428077,0.0,34554.76507124352,48484.55508045759,0.0,0.0,0.0,0.0,0.0
101,0.0,3991.7351109390647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83863.58783494048,83663.31845239032,914181.0341109218,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,22776.370927122894,8893.072959071358,4989100.012182035,0.0,0.0,0.0,0.0,0.0,316081.9713223781,341951.1732506235,1406965.4377822543,2034461.237503201,13398.353852754635,300831.25599853904,16582.245975438418,8338.516964953455,29512.771784368488
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35002.9864659972,233732.0421669894,210556.454358289,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,33968.883100932435,0.0,0.0,4788.414088101735,0.0,0.0,0.0,10913.398893554264,90850.04470476956,318047.9372929491,1065501.0508222636,0.0,31472.6432782827,0.0,0.0,34628.007951681706,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1557.8203342449517,0.0,565003.4579848268,626219.5500590382,1154067.7509170908,0.0,34844.712200955844,250981.41895207608,0.0,19688.1650561401,0.0
106,0.0,43956.04780987017,208338.761301578,8562985.677035928,0.0,1202847.1183272395,0.0,0.0,28647.67209557994,246456.70209650855,0.0,497455.2254695655,339391.88556320313,0.0,641403.8029366676,213823.6981043375,0.0,0.0
107,0.0,0.0,122150.0625399114,288172.14190271,0.0,353311.5298056908,0.0,0.0,39117.71415908356,253464.9134638305,59967.31294983416,382915.2837614451,23191189.91013288,0.0,1260219.2781676482,929609.4368809595,0.0,0.0
108,48308.33032968427,203930.70257944576,275129.44467127015,0.0,0.0,598263.9284224086,0.0,0.0,0.0,124055.02195298264,0.0,771955.9924831296,121622.27376114784,0.0,133328.10470589122,0.0,0.0,0.0
109,0.0,1643.6556339160857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112544.7173295152,173487.75774348766,509119.5760074013,0.0,1798.4367587590114,29101.52649198919,0.0,0.0,0.0
110,0.0,2817.6953724275754,312943.5319826548,0.0,6512.243159818359,0.0,0.0,0.0,0.0,380123.9487667074,32678.648691718896,538537.7074963632,562092.130085305,0.0,0.0,0.0,15518.906573663371,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112822.08717254904,271910.268321461,316107.2872974165,0.0,8812.340117919155,0.0,0.0,0.0,0.0
112,1399524.5352045065,66959.39975310529,451879.2697328134,0.0,0.0,892012.3679476262,0.0,0.0,147978.86812228733,201392.26054006783,31044.71625713295,749784.4102255605,1141975.6265687775,0.0,19715237.159274288,359503.0927475049,55011.04942156792,0.0
113,520119.6898829341,389953.3856807963,44002.18391207183,1282469.8628929113,0.0,910257.2100737994,0.0,0.0,161185.7860020651,439451.726604336,20264.74738992568,884931.2300621049,1663636.5683497011,0.0,1895833.571072047,31087.34745500613,15044.074357603522,5357.015242071735
114,0.0,25046.181088245117,0.0,0.0,24612.448412842918,91669.79958154992,0.0,0.0,200866.2222915976,28879.09542175966,99153.79497247707,938155.519705388,293742.4442967723,51255.44762463182,0.0,0.0,0.0,19675.181189578994
115,5990716.044184146,7122.507746969704,0.0,0.0,0.0,955990.83964851,0.0,0.0,0.0,103605.79430970272,368.631098046829,724178.5247237785,1726091.2494702907,12526.112024756514,0.0,0.0,7643.640551207332,0.0
116,0.0,9079.240644488851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48875.82951718826,487221.7148890239,384644.0806781528,0.0,0.0,186542.32457695715,0.0,0.0,0.0
117,2278542.9138834416,78.26931590076597,0.0,696549.1268108464,0.0,0.0,0.0,0.0,0.0,129091.18812257765,131865.32157294068,1195315.3843945966,233917.43396020768,2607.733300200566,0.0,281723.6316248169,10307.333470567464,10731.917012497632
118,1200389.5461971597,97523.5676123544,99954.43461289578,718034.2449294243,0.0,491768.1692090216,0.0,0.0,2131.523221397317,304726.1236311099,0.0,279455.3105348085,1020394.4414136304,0.0,6949090.380726534,453611.70240705885,0.0,0.0
119,146293.72701506055,22541.562979420603,0.0,0.0,0.0,61896.35605859844,0.0,0.0,174145.4471881608,48730.07438398616,0.0,246139.18134387615,274512.97668859083,0.0,1086018.1564919236,0.0,0.0,99493.81397003014
120,235583.62424109364,121043.49704053458,966325.01317976,0.0,0.0,0.0,0.0,0.0,0.0,78098.64599933497,0.0,181539.55620149628,22225073.51724576,0.0,2682406.258541241,22691.4944927052,14383.941764544708,10731.917012497632
121,0.0,31777.342255710988,46318.08832849666,0.0,0.0,63192.614824223536,47346.07402385546,0.0,106661.42199872177,702626.7600241005,40928.01488584794,649648.6392759983,0.0,0.0,1595456.5452489122,82082.11757842018,0.0,279253.42392936547
122,0.0,63742.53086958381,335824.6676169322,0.0,0.0,169323.80125977844,30436.761872478502,126212.6562051082,364115.3227719753,331925.77184642147,124075.2498009727,1434382.6959260982,703395.8461206385,27201.355976230047,1059634.3122358264,0.0,94526.35481659736,43839.88099605283
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38196.89612743992,265920.4510033624,302248.60769071506,634065.1177732807,0.0,24188.9744053087,0.0,0.0,868.5955171826514,0.0
