CUSTNO,Monetary_가구인테리어/잡화_고가,Monetary_가구인테리어/잡화_저가,Monetary_가구인테리어/잡화_중가,Monetary_가전/레저취미/멀티샵_고가,Monetary_가전/레저취미/멀티샵_저가,Monetary_가전/레저취미/멀티샵_중가,Monetary_교육문화/아동_고가,Monetary_교육문화/아동_저가,Monetary_교육문화/아동_중가,Monetary_식품/생활_고가,Monetary_식품/생활_저가,Monetary_식품/생활_중가,Monetary_의류/이미용_고가,Monetary_의류/이미용_저가,Monetary_의류/이미용_중가,Monetary_침구/주방_고가,Monetary_침구/주방_저가,Monetary_침구/주방_중가
23,335961.2449536828,0.0,489307.8553649592,3186919.234644813,0.0,383263.5629232319,0.0,0.0,0.0,1763729.2011332803,10044.8004763724,886290.6862240599,705929.1071063651,0.0,417299.275598551,0.0,0.0,28454.944161593503
24,383955.7085184946,42884.414255703006,0.0,0.0,171834.9651830629,76353.09915757236,0.0,0.0,0.0,270791.13391957345,61683.844195183694,608228.1435614809,0.0,186266.2867275109,0.0,0.0,22937.725807520237,0.0
25,142851.73176406516,79490.11042422488,135419.0964942508,0.0,0.0,0.0,0.0,0.0,0.0,28111.420751504287,7105.101924259447,246275.45384041505,1223964.3014941942,12043.07888324424,1203631.2564476,7445.885040566607,0.0,0.0
26,2933421.613081299,340832.1292999411,1227143.864324425,670728.052633263,0.0,430621.8142994477,0.0,0.0,0.0,513424.1891278891,0.0,466238.0557287565,314642.68773883703,0.0,10693529.256353244,103258.79834652432,0.0,0.0
27,737801.2062110652,0.0,322684.04696862714,0.0,0.0,494246.1752810045,0.0,0.0,0.0,2722697.24664163,9018.397253092284,611806.410542535,1886518.5765458732,25491.18363620031,108769.73599561228,0.0,0.0,0.0
28,0.0,12095.60402083931,212555.1636468536,0.0,0.0,0.0,0.0,1467.2010189575224,0.0,127053.12375585485,224996.5551148554,669268.3424017318,0.0,51684.88020725653,0.0,0.0,22937.725807520237,0.0
29,5624951.129795946,86978.38891348995,302455.5443368342,2836306.931693025,0.0,572744.8931743973,0.0,0.0,275015.22504591744,286923.1235043579,30423.38874440966,269067.21885570727,3475973.6924411524,2238.0054924695546,1584356.7083176265,365905.4988145109,997.2924264139232,50739.65832604147
30,1044450.4640486386,123375.16101256096,220395.31312563096,0.0,0.0,122116.63390581352,0.0,0.0,0.0,144359.72747743447,312911.47896674054,2353587.8023011955,8235167.269472254,4516.15458121659,0.0,155968.310473202,57294.44989747989,19968.38186778492
31,0.0,62457.30076215208,123791.8338754324,48049.231840686974,0.0,0.0,0.0,0.0,94866.91198134416,276215.1217409218,0.0,646034.1844123312,0.0,0.0,72164.53638170431,0.0,0.0,0.0
32,0.0,0.0,27509.29641676276,174202.98033669472,5831.503343316614,0.0,0.0,1488.1610335140583,194674.80896171663,774246.84994612,32360.60026485291,1001504.462798502,0.0,0.0,374837.2440464177,0.0,1964.6660800354289,0.0
33,0.0,4398.4014621233855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269631.68361969816,231444.95827781237,687018.2319343277,84923.80235866047,53611.77282857561,96742.31326532824,0.0,9474.278050932273,78875.10837775041
34,0.0,183974.1371569659,420745.5189289141,0.0,0.0,57989.69556271319,0.0,0.0,0.0,873751.9478144945,15495.699147578456,1062335.00147642,0.0,0.0,845998.456219719,0.0,0.0,0.0
35,50520.48796295981,232235.59720011475,629596.0973249769,0.0,0.0,0.0,0.0,0.0,0.0,522685.7941389656,47817.43560106445,1020885.4883308718,1098595.5382622215,59573.09687578151,1643678.0489490796,0.0,34805.50568184592,0.0
36,2033045.4766054288,466263.5429960448,79226.77368027673,0.0,0.0,0.0,0.0,7336.0050947876125,729042.3366066318,1605442.072669416,32520.041542255647,1063474.5897271847,244835.32220001816,0.0,0.0,2552853.8597355974,8576.71486715974,226561.26067188763
37,199050.72257406169,2199.2007310616927,142498.15543883108,156503.21228109472,0.0,0.0,0.0,0.0,6917.378998639678,575327.6372308905,1993.0159675342063,1379222.7942000402,964575.1626649604,0.0,0.0,0.0,0.0,0.0
38,15156.146388887944,144927.32817696556,5960.347556965264,0.0,13606.841134405431,0.0,0.0,5030.403493568649,128366.7902747563,527148.6279893912,273118.92215895257,976438.5370750376,0.0,136307.58116018606,111802.7382493361,0.0,76731.67928828725,0.0
39,1414573.6629628749,181324.10027603657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170161.57922113882,8061.749588675865,713506.6366539048,44092278.952487096,0.0,52293.14230558283,0.0,0.0,0.0
40,227342.1958333192,60478.02010419655,0.0,0.0,0.0,0.0,0.0,0.0,116607.24597706884,106030.2135399062,133131.47361531746,372073.557557302,3269566.390808428,34965.07235768578,62542.59819747706,54658.31166815932,1994.5848528278464,0.0
41,408205.5427407153,7312.342430780129,0.0,663275.5187151156,0.0,0.0,0.0,0.0,0.0,248511.95813726087,1086.1937023061423,1505660.9131493107,0.0,0.0,216702.7817143353,0.0,0.0,9984.190933892458
42,0.0,0.0,17422.55439728308,0.0,0.0,57023.20063666797,0.0,4087.202838524527,0.0,318685.5296065762,111832.1119702794,887982.0117441207,0.0,578067.7863957235,66098.5318742567,0.0,33489.07967897954,0.0
43,0.0,5498.001827654232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150491.74983804268,38016.77958071499,390512.6170971825,0.0,148992.95758386998,13491.63071484037,0.0,43033.16819976079,0.0
44,403153.4939444193,0.0,0.0,198080.5067718116,0.0,399162.40445667575,0.0,0.0,0.0,889254.0549426061,29895.239513013097,611144.3258193795,0.0,0.0,487131.5378334263,0.0,0.0,0.0
45,0.0,116777.55881937587,0.0,0.0,0.0,0.0,0.0,0.0,9387.871498153849,47662.27233722891,71477.52465964678,320132.007867082,610326.1366011031,5017.9495346851,560101.3886066366,0.0,17801.66981148853,0.0
46,11177405.359365044,49042.17630267575,0.0,0.0,0.0,173002.59176209435,0.0,0.0,0.0,153621.332488511,12775.232351894265,863539.0475556257,1893906.9473510769,0.0,263557.43722013745,0.0,0.0,0.0
47,0.0,84064.44794483321,44931.85081404584,0.0,0.0,248630.8197251328,0.0,13100.009097835022,2648.36795947919,1279547.8882809188,493941.1053298076,1435356.54397824,0.0,28803.030329092475,125921.88667184346,7859.545320598086,58371.52571800693,83867.20384469665
48,523867.1478831155,163730.49442754302,1056503.6986512458,0.0,0.0,227706.20457625375,0.0,0.0,0.0,419338.4132848876,4005.962094743755,865264.4804705157,5993624.7371660005,0.0,0.0,116744.12347555051,5784.296073200755,0.0
49,3059520.7510368465,253468.8802585154,0.0,0.0,0.0,127625.65498427128,0.0,0.0,0.0,672201.2261691656,0.0,930680.4574356216,6961947.162610037,0.0,229608.7292353531,41366.02800314782,0.0,0.0
50,0.0,383265.7074057765,229381.6832884401,0.0,10691.089462747124,934600.5934857276,0.0,12209.20847918224,576020.031186724,440707.7588520062,46776.08475802783,1065926.309520203,0.0,19570.00318527189,393662.7752764276,99278.46720755476,0.0,20866.959051835234
51,0.0,190560.74334649567,533496.9551757524,0.0,0.0,48324.74630226099,0.0,37308.82591063414,230002.85170476927,316329.3026390228,264463.25381195155,1040267.5170219132,111940.18698400934,21326.28552241168,188882.8300077652,0.0,32052.97858494349,14976.286400838686
52,95029.0378583274,49976.83661337697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70873.44086561828,7105.101924259447,815818.7895548576,542556.9423188921,0.0,3079062.0534665613,214597.76082966352,0.0,58607.200781948726
53,56633.46700647795,54.98001827654232,55018.59283352552,13415129.798674803,0.0,257087.65032802848,0.0,0.0,0.0,17496.734907575283,164423.81732157205,716686.649642394,74626.79132267289,0.0,0.0,0.0,0.0,0.0
54,0.0,84229.38799966284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726814.3680606773,0.0,437276.8648840608,490116.4943624192,0.0,159598.6703166388,0.0,0.0,0.0
55,0.0,7697.202558715925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78077.42985156394,217727.0293732744,280675.77100170025,0.0,123441.55855325346,0.0,0.0,11768.050631684297,0.0
56,6212201.281877391,438960.4659199139,574944.2951103416,0.0,0.0,0.0,0.0,0.0,413926.0773086002,67070.81714570525,9975.044917508703,745447.2087528001,4357440.299022869,7627.283292721352,466977.7607888547,38792.141816285286,0.0,68950.82258946131
57,0.0,5498.001827654232,0.0,0.0,14481.566635902924,0.0,0.0,0.0,0.0,175083.99397513666,573846.0980081728,511996.1353681727,0.0,123140.48158117235,0.0,0.0,13184.205877192066,0.0
58,387027.35418664257,33317.891075584645,0.0,0.0,0.0,465512.2811296801,0.0,0.0,157251.78857907598,593967.4921524273,0.0,414314.5628946225,170112.99159969177,0.0,730210.9805266975,0.0,0.0,38938.344642180586
59,281500.1589296121,10996.003655308465,394666.705925823,0.0,0.0,0.0,0.0,0.0,0.0,100734.5351078801,3318.3715859444537,813682.0615846739,3394510.535028608,0.0,0.0,72620.36027219283,0.0,0.0
60,0.0,0.0,0.0,0.0,9320.68617706772,0.0,0.0,5240.003639134009,16779.585056700245,842643.9195978194,236570.99534631032,861220.74786591,984160.7145839266,580626.9406584129,422486.7553152648,96153.03398065026,8965.65891346117,0.0
61,169243.63467591538,57179.21900760401,118748.46286569256,0.0,0.0,0.0,0.0,0.0,0.0,1101839.3840696458,170442.72554352533,1303847.4579448015,211247.95836716797,130767.7648738937,1172569.1299180838,92843.75174039844,73390.74965980061,34844.82635928468
62,0.0,87968.02924246772,0.0,82370.11172689195,0.0,152319.60034472664,45561.63273859221,0.0,1316574.8628410918,246179.06014958423,51523.448792694304,1126045.6087000647,656036.3732206521,70753.08843905991,495529.8164877029,0.0,997.2924264139232,0.0
63,0.0,9731.46323494799,9169.765472254252,0.0,0.0,0.0,0.0,0.0,0.0,364795.2583330063,0.0,377508.6712392057,135878.08377385675,0.0,31271.29909873853,0.0,0.0,0.0
64,0.0,16933.845629175034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12889.261381913791,67101.85810292543,483738.1587521619,0.0,0.0,78021.36831992958,0.0,3490.5234924487318,0.0
65,0.0,43984.01462123386,0.0,0.0,0.0,72148.84622927566,0.0,0.0,0.0,453130.4406363847,8271.016265266957,547213.0236880163,186885.4425655272,60014.6764348338,441720.1730552582,0.0,16255.866550546947,190698.04683734596
66,0.0,43764.09454812769,0.0,0.0,0.0,0.0,0.0,8174.405677049053,0.0,160088.1257103508,278454.22590404167,1017470.7362132638,0.0,0.0,515819.555702269,32173.57733578164,10870.487447911764,0.0
67,0.0,7257.362412503586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62638.31096911951,135549.9984919202,548898.3302560485,158170.58189300515,14150.617687811982,110129.35769555744,0.0,4986.462132069616,0.0
68,576539.8086332974,139099.44623965205,45212078.846877925,320537.406205791,0.0,0.0,0.0,0.0,191710.21796229965,493104.647655225,86091.31424159135,603305.643960687,2259397.761752162,13046.66879018126,2079604.141836879,39941.19814970606,2991.87727924177,40935.18282895908
69,0.0,46733.01553506097,0.0,0.0,3207.326838824137,0.0,0.0,0.0,0.0,339995.3862750091,480058.7526079481,938912.3774935214,0.0,43495.58656665045,0.0,0.0,36600.63204939098,0.0
70,882289.8017851302,15614.325190538018,0.0,0.0,14578.758358291534,120908.515248257,0.0,0.0,49212.21059032228,183389.1108112657,4364.704968899912,694256.021748823,0.0,0.0,50828.93432102651,0.0,0.0,8985.771840503212
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2410.401674001644,0.0,37093.0780040596,101691.64672746536,414372.7460975665,0.0,46014.59723306237,0.0,0.0,2991.87727924177,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.0007278268015,96843.30598095548,93082.6297083005,73253.30188671975,187782.27486697,10615.47529483256,128489.61578514669,3085.295396029387,0.0,2293.7725807520237,98643.80642685748
73,10093346.832753446,0.0,3887797.164926358,4723896.489640208,0.0,116791.24686330436,0.0,0.0,0.0,612385.721765135,0.0,296463.48217294447,5216073.018245401,0.0,3237698.5299647776,1999036.2843787868,0.0,464214.9574713298
74,1352615.336525101,73079.44029318006,742796.8520799557,0.0,0.0,495811.8970611978,0.0,0.0,148703.88453075694,63058.23260690132,3886.381136691703,565099.3427999292,844779.523962775,0.0,4898110.384451644,153743.7374116994,29918.772792417694,69889.3365372472
75,0.0,184457.9613177995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51906.98022580667,43279.33824298906,380518.1472535488,100422.396289116,0.0,0.0,0.0,0.0,0.0
76,264323.1930222057,26225.468717910688,54101.616286300086,0.0,0.0,95586.34818587224,0.0,943.2006550441216,60793.87942804471,204233.5543311571,23557.44873625432,512223.8523865914,0.0,42752.93003551705,83459.85511971019,50558.478670514,6981.046984897463,153756.54038194384
77,1062597.4233249335,83899.50789000357,0.0,0.0,0.0,55090.21078457753,0.0,0.0,26977.778094694742,265717.0807963766,11987.991044718252,1066087.8180663062,1669867.3412536357,0.0,1159537.6788555323,0.0,10970.216690553156,0.0
78,1809391.2763934056,38705.93286668579,500375.76228997,221104.91419261423,0.0,0.0,0.0,0.0,0.0,31174.5158093238,25341.198027197435,591994.0267814426,3431293.1569252023,0.0,0.0,0.0,4986.462132069616,0.0
79,0.0,0.0,0.0,0.0,221013.97671169965,68814.43873441964,52869.7643056847,13288.649228843846,118484.82027669964,106730.08293620923,153830.93745412774,893704.0288060586,25211.75382522733,211757.4703637112,72164.53638170431,0.0,8925.767216404613,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137208.22869621153,128639.21562449537,285599.2737611657,191078.5553069861,37514.19072130581,0.0,35850.55760272811,7818.772623085159,7887.510837775041
81,136213.33964573225,278748.6926620696,795018.6664444436,0.0,0.0,0.0,0.0,0.0,0.0,90586.42886148643,8789.20041682585,852163.2282214086,2754025.833114885,39641.80132401229,70648.0352548424,338318.954361745,0.0,84795.73360154864
82,0.0,112851.98551443077,224833.479614202,507703.87317378935,0.0,63353.74240226416,50243.40452376084,38356.82663846095,293247.459692332,404232.898814681,75624.99088808546,889661.2993601243,6519812.616580261,28100.51739423656,148512.52414785523,0.0,49266.245864847806,365171.7834071166
83,691120.2753332902,0.0,138683.5330023733,133361.13327211078,0.0,83118.5636398889,0.0,0.0,0.0,788694.4871838018,9696.022682053916,883973.3896930157,7923995.842154828,20874.67006429001,579868.1963981469,18384.901334732363,17303.02359828157,0.0
84,0.0,60478.02010419655,71982.65895719588,0.0,0.0,86114.69791062908,0.0,0.0,0.0,11664.489938383522,0.0,271956.3158294767,1300958.3438076146,0.0,743838.5734115324,340580.29722591705,0.0,18969.96277439567
85,0.0,42774.45421914993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267233.4644883665,0.0,229482.57768038023,299515.63544370065,0.0,13491.63071484037,0.0,0.0,34944.6682686236
86,0.0,165819.73512205164,1021952.0223517918,0.0,0.0,468286.1215674299,0.0,0.0,28657.712994364378,249361.13300477527,275913.13054543553,992829.146607822,632629.2501955464,4465.975085869739,1403913.991477982,0.0,32112.81613052833,0.0
87,0.0,0.0,0.0,8442122.556854839,0.0,93218.43561706143,0.0,0.0,0.0,75760.86214980097,157428.33127552696,817594.3804033201,0.0,0.0,364535.4950122179,0.0,0.0,34944.6682686236
88,0.0,71474.02375950501,243218.8593860718,3672216.476235752,50636.887364465925,0.0,0.0,0.0,0.0,1490311.224079583,149835.93694720542,1172984.406095775,1827931.7683936928,0.0,0.0,105621.25816803744,15308.43874545372,0.0
89,0.0,93466.03107012194,0.0,0.0,0.0,156572.1780193256,0.0,0.0,0.0,35794.82027391752,280229.0066231309,707962.1786768133,675144.2287513508,250566.2920649658,211159.70862994343,677161.8784115298,64225.63226105666,62001.82569947216
90,0.0,0.0,0.0,51422.48403521683,0.0,0.0,0.0,0.0,199210.63319082465,737930.6269719568,0.0,589355.719475535,1141906.6774651385,0.0,746076.7199022113,75102.32195238171,0.0,0.0
91,0.0,194849.184772066,0.0,0.0,4033.456479127324,0.0,0.0,0.0,0.0,18546.5390020298,27473.72511245904,1900482.096740361,0.0,0.0,335721.9736018418,0.0,0.0,0.0
92,0.0,170273.11660245157,123241.64794709715,0.0,0.0,57023.20063666797,22723.721591428195,2934.4020379150447,1106523.708562399,223727.2499161836,244127.51538721623,1193120.810107745,948174.2533344442,31312.005096435023,941579.8617258632,72657.1300748623,140009.8837442507,27506.44602287372
93,1181603.484770482,52209.025355404585,1041914.6017848894,0.0,0.0,16913.661205791348,0.0,0.0,0.0,220377.20840587988,0.0,777488.0967188403,4280212.716252962,0.0,2267409.733113149,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5187.603602742669,0.0,25755.193783950817,10114.556035236095,23815.9900188403,0.0,0.0,0.0,0.0,304174.1900562466,0.0
95,0.0,21992.00731061693,0.0,0.0,11565.814964244615,29961.34270740181,0.0,0.0,0.0,128274.3958524036,61424.75211940424,523654.8454477381,0.0,127054.48221822674,72687.46780476013,0.0,72483.21355176394,0.0
96,571134.1164212608,242901.720745764,0.0,1363813.7070209682,0.0,344313.8174036096,0.0,0.0,0.0,610251.1201064107,0.0,909212.8618666404,2567140.390549358,0.0,3420243.4311251063,18201.05232138504,0.0,47045.50768050126
97,2717810.2745529786,242132.0004898924,0.0,65205013.95009062,27213.682268810862,146907.22875887342,0.0,0.0,0.0,1133678.7758054575,260546.9774357468,819717.0641521035,1860627.4323017767,108588.42793058556,394447.1724110113,30545998.79042045,13902.25642421009,336337.4399900352
98,0.0,10556.163509096124,0.0,0.0,0.0,104671.4004906973,0.0,0.0,63738.7064874656,466999.5191731227,64125.28875541309,1212648.2968061464,75635.26147568198,0.0,214715.6423067231,0.0,16614.89182405596,0.0
99,5042298.34211913,176068.01052879912,1147266.0372956186,921966.6993659652,37904.77173155799,0.0,0.0,0.0,43184.2088915077,803391.744506165,54608.63751043726,872717.9493993722,5424592.799461797,0.0,4665343.149421033,430574.389259432,11119.810554515245,666894.0334293466
100,0.0,10996.003655308465,315256.5369361012,0.0,0.0,1855863.5569920312,0.0,0.0,0.0,52548.527172417766,0.0,344855.8564835824,2220651.276926023,653337.029416,118705.43303367302,413568.35552480456,5983.75455848354,58906.7265099655
101,0.0,7697.202558715925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37736.95784865837,25101.03960310956,377972.1305454145,0.0,0.0,0.0,0.0,14460.740183001886,0.0
102,6901704.901595866,8631.862869417144,0.0,176066.11381623155,3877.949723305548,481314.47317051946,0.0,0.0,0.0,130152.37873248334,572994.0836820519,1585262.556887359,2749089.637102788,0.0,790274.8837788899,91005.2616069252,7459.747349576146,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30735.930987640582,160617.1568235817,250476.6823564381,0.0,0.0,20917.256922233133,0.0,987.319502149784,0.0
104,0.0,10446.20347254304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290343.1519542919,440569.1342272253,1185947.2224482223,0.0,35928.518668345314,31271.29909873853,0.0,15458.03260941581,0.0
105,0.0,17263.725738834288,0.0,0.0,0.0,125644.34038587858,0.0,0.0,0.0,661263.4339539434,498151.3515612236,1733179.3061509964,0.0,22279.695934001844,43194.135544411416,0.0,60834.83801124932,0.0
106,794788.3166332839,252842.1080501628,0.0,6287359.657942072,0.0,435889.2116463941,0.0,0.0,305214.52535997867,131645.43344459642,0.0,954415.1916020744,657097.9207501354,0.0,462794.309404408,0.0,0.0,0.0
107,0.0,54320.258057223815,0.0,0.0,0.0,201079.269363708,0.0,0.0,0.0,164527.63058089957,76667.33823910585,569483.1461941557,10724315.763030477,0.0,749026.0531282462,35850.55760272811,0.0,21965.220054563408
108,0.0,158452.41267299498,94778.69592121994,0.0,0.0,345087.01334444573,0.0,0.0,0.0,110975.95727378083,36870.79539938282,396839.5388380032,21230.95058966512,0.0,118391.67417983952,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562920.1192834319,229081.2413403168,516184.32282146695,0.0,2007.17981387404,0.0,0.0,5654.6480577669445,0.0
110,0.0,103527.3744147292,0.0,0.0,0.0,591591.5442322791,0.0,0.0,90815.3042821409,486724.1716589292,42396.43216937141,588122.8374683257,1268167.1406218768,19268.926213190785,182503.06664648408,44169.725456694505,0.0,0.0
111,0.0,1099.6003655308464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217258.67062090384,168303.94294346965,0.0,13949.899706424578,0.0,0.0,1984.6119285637076,37740.24173011349
112,0.0,17813.52592159971,0.0,0.0,0.0,345850.54433602147,0.0,0.0,22728.530995530367,267116.8195889827,35445.78898259586,517930.82206845743,840214.8695859971,44157.95590522888,480417.0983613895,2647747.5279748184,0.0,0.0
113,3687490.416416437,259637.63830914345,380242.6648379671,0.0,0.0,632165.0012276574,0.0,17071.9318562986,1563663.640672501,569680.857651719,173731.20188995678,1477149.1373894236,939894.1826044748,214457.1272133718,1306178.108508848,755692.9844628391,12954.828619116865,81710.61860297587
114,0.0,173736.85775387372,0.0,39223.86272709141,0.0,207796.40909972225,0.0,0.0,0.0,236975.77758819965,24992.42023287895,650301.6214006698,2703443.093335008,50079.136356157294,614026.0769521536,0.0,17233.213128432595,0.0
115,5318241.247372816,39530.633140833925,173528.64179693945,0.0,0.0,0.0,0.0,0.0,0.0,512549.3523825103,22481.22011378585,1763372.3758442297,966114.4065827111,0.0,229985.2398599533,0.0,0.0,0.0
116,0.0,20012.726652661404,0.0,0.0,5724.592448689143,0.0,0.0,0.0,0.0,194877.46695157967,504136.3785117288,484884.7691136267,41400.35364984698,0.0,31271.29909873853,0.0,1595.667882262277,0.0
117,0.0,439.84014621233854,0.0,345454.3650031758,0.0,0.0,0.0,0.0,0.0,106730.08293620923,68848.73659846916,920628.8075477154,15923.21294224884,15957.079520298616,0.0,0.0,11658.348464778765,0.0
118,1177147.5777321488,36946.57228183644,64188.358305779766,302572.8770767831,0.0,183634.03594859177,0.0,0.0,331016.34902490466,159803.51215585426,0.0,363424.3234920797,4304787.541560499,0.0,2212564.685463054,60256.51412458532,0.0,0.0
119,6997946.431165305,74058.0846185025,181561.3563506342,0.0,0.0,562229.4283790253,0.0,0.0,390406.98871322535,467687.7240794873,51777.55832855492,800570.7777488523,99838.54514790022,8329.796227577266,3891373.267413024,1396802.0713569587,17951.263675450617,24960.477334731146
120,336921.13422497903,94785.55150875896,4228508.970813436,0.0,0.0,0.0,0.0,0.0,0.0,63174.87750628516,6975.555886369722,498479.57542908617,32148966.930400405,0.0,7778071.527903929,0.0,0.0,189899.3115626345
