CUSTNO,Monetary_가구인테리어/잡화_고가_등급,Monetary_가구인테리어/잡화_저가_등급,Monetary_가구인테리어/잡화_중가_등급,Monetary_가전/레저취미/멀티샵_고가_등급,Monetary_가전/레저취미/멀티샵_저가_등급,Monetary_가전/레저취미/멀티샵_중가_등급,Monetary_교육문화/아동_고가_등급,Monetary_교육문화/아동_저가_등급,Monetary_교육문화/아동_중가_등급,Monetary_식품/생활_고가_등급,Monetary_식품/생활_저가_등급,Monetary_식품/생활_중가_등급,Monetary_의류/이미용_고가_등급,Monetary_의류/이미용_저가_등급,Monetary_의류/이미용_중가_등급,Monetary_침구/주방_고가_등급,Monetary_침구/주방_저가_등급,Monetary_침구/주방_중가_등급
199,0,0,0,-1,0,2,0,-1,0,-2,-1,2,0,0,2,0,1,0
200,0,0,0,0,0,2,0,0,0,1,1,0,3,-1,1,0,1,0
201,-4,1,-4,-2,0,1,0,0,0,0,0,1,1,-5,-1,-3,0,-1
202,-1,3,-3,-1,0,-1,0,0,4,0,0,0,-1,0,-1,1,1,0
203,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,-1,0,0,0
204,0,2,-1,0,-2,0,0,-1,1,0,-2,-1,0,0,0,0,-2,-3
205,0,-2,1,0,-2,0,0,0,0,0,0,0,-1,1,-1,0,-1,0
206,1,0,0,0,0,1,0,0,-4,-1,0,0,-1,-1,0,2,0,0
207,0,0,0,0,-1,1,0,-2,0,0,0,1,0,0,0,0,-2,0
208,0,0,2,0,0,1,0,0,3,0,0,0,-2,0,1,0,0,0
209,0,-2,1,2,0,1,0,-1,1,2,0,0,1,-1,1,0,0,0
210,0,0,0,0,0,0,0,1,0,1,0,1,0,-1,0,0,-1,-2
211,-2,-2,-4,0,0,-2,0,0,3,2,1,1,1,0,-2,-2,0,0
212,3,-4,1,0,0,-2,0,0,1,0,0,0,0,0,1,0,-1,0
213,0,0,-2,0,0,0,0,-1,-1,0,0,0,1,0,2,1,1,-2
214,0,-1,-1,1,0,1,2,0,3,0,0,-1,3,0,1,1,0,-2
215,0,-2,2,1,-1,0,0,-2,-1,0,-1,-2,0,-1,0,1,-1,-2
216,0,-1,0,0,0,0,0,-3,0,0,0,1,-2,2,-1,1,-2,0
217,0,1,0,0,3,1,0,4,1,1,0,3,-2,0,1,1,0,4
218,0,2,-4,-2,0,5,1,0,3,0,0,-1,1,2,-2,0,0,0
219,1,-1,-1,-3,-3,2,-2,0,2,1,0,1,-1,1,1,0,2,0
220,0,0,-3,0,0,0,2,1,1,1,0,2,0,-1,-2,0,0,2
221,0,1,-1,0,0,0,0,-1,-2,1,0,-1,0,0,0,0,-1,0
222,0,2,-4,-1,0,2,-1,0,-2,0,1,3,-2,3,-1,4,1,-1
223,2,1,-1,-1,0,6,0,0,4,0,0,1,0,-4,-1,-1,0,0
224,1,0,1,-1,0,3,0,0,1,3,0,0,3,0,0,-1,0,-1
225,0,-4,2,1,0,0,0,0,0,3,0,0,2,0,2,4,0,1
226,0,1,0,0,0,-1,0,0,0,-4,0,1,2,1,2,0,-3,0
227,0,-1,0,0,1,0,0,0,0,0,-1,0,0,1,0,0,0,0
228,0,-2,0,0,1,0,0,-1,-1,-1,-1,-2,0,0,-1,0,0,-1
229,0,1,-4,3,0,-1,0,0,-3,-1,-1,1,-1,-1,-1,0,0,-4
230,-1,0,3,0,0,0,0,0,0,1,-2,1,-1,-2,1,0,-1,-2
231,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,-1,0
232,0,-2,0,0,0,0,0,0,0,1,-2,-1,0,0,-1,0,0,0
233,0,0,-3,0,-1,0,0,0,0,0,0,1,4,0,3,-3,-2,0
234,2,0,4,-6,0,0,0,4,1,1,1,2,-2,0,0,0,0,1
235,2,1,2,0,-1,-1,0,0,-1,4,0,0,2,-1,0,3,0,0
236,0,0,0,0,-3,0,0,0,0,0,-1,-1,0,-3,0,0,-2,0
237,-3,2,4,-1,-2,1,-1,0,-1,0,0,-3,-1,0,2,0,1,3
238,0,-1,0,0,0,2,0,0,-1,1,1,1,2,0,0,-1,0,-5
239,0,2,1,2,-1,6,0,0,0,2,-1,2,2,-3,0,1,-6,-3
240,0,-1,0,0,0,-3,0,0,-3,0,-1,0,0,0,0,-3,0,0
241,2,1,2,2,0,0,0,0,2,0,-2,1,1,0,0,2,0,1
242,0,1,0,0,1,0,0,0,0,-2,0,-1,0,0,1,0,1,-1
243,0,-1,0,0,1,-2,0,0,0,-2,-1,-1,-1,1,-1,0,0,0
245,0,0,1,0,2,1,0,0,0,0,0,1,-2,-1,-2,-3,0,1
246,0,2,1,3,2,-5,0,0,1,-4,-1,1,0,-2,1,0,2,-1
247,0,-2,0,0,0,0,0,0,0,0,0,0,-2,-2,1,0,0,0
248,0,2,-1,0,0,1,0,-6,0,-1,0,0,0,-1,-1,0,-1,2
249,3,2,-2,2,0,0,0,0,0,0,-1,0,-1,-1,4,2,0,2
250,-3,1,-1,0,0,3,0,0,-1,-1,1,0,1,0,-2,1,2,2
251,-1,1,-1,0,0,-1,0,0,-3,-5,0,-1,-3,0,0,0,0,0
252,0,3,2,1,0,1,0,0,0,0,1,0,2,0,2,0,1,0
253,-3,-1,0,2,0,-1,0,0,1,2,0,-3,-2,0,0,-1,0,-5
254,1,3,0,2,0,-3,0,0,0,1,0,0,-1,0,1,0,-1,-2
255,1,0,0,-2,0,3,0,-2,0,0,0,0,-1,-1,1,0,0,0
256,-1,2,-1,3,0,1,0,-1,0,1,0,3,-2,-1,-1,2,0,1
257,0,3,0,0,-3,0,-1,1,0,1,0,0,0,1,0,-1,-2,1
258,1,-5,-3,0,0,-2,0,0,0,-5,1,0,0,0,-2,0,0,-3
259,1,3,2,0,-2,2,0,1,0,1,1,2,0,1,4,0,0,0
260,0,0,-1,0,0,0,0,0,0,-1,0,0,0,1,0,1,-3,0
261,-1,1,-2,0,0,0,0,0,0,2,-1,-1,3,0,-1,-3,-1,1
262,0,-1,-2,0,0,1,0,0,1,-2,0,1,2,0,2,4,0,0
263,0,1,0,0,0,1,0,0,2,0,0,-1,0,2,-1,0,2,-1
264,0,1,0,0,1,0,0,0,0,0,-1,0,0,0,-2,0,1,0
265,-2,2,5,2,0,0,0,0,2,0,1,0,0,0,0,0,0,4
266,0,-2,0,-2,0,0,0,0,0,-1,0,-2,-1,0,2,-3,0,2
267,0,0,2,0,1,3,0,0,2,-3,1,0,-2,2,0,1,0,-1
268,3,-1,0,0,0,-1,1,-1,-2,-2,-1,3,-1,-3,0,1,1,-1
269,0,0,0,3,-3,0,0,0,-1,1,0,0,0,0,0,-1,1,1
270,0,0,0,0,0,-2,0,0,0,0,1,0,0,2,0,0,3,0
271,-2,-4,0,0,0,0,0,0,0,1,1,0,2,0,0,-4,0,-1
272,0,0,-1,-2,-2,3,1,1,-1,-4,-2,-1,-1,0,0,-2,-4,3
273,-1,-2,1,0,2,-2,-1,0,-3,0,0,1,-1,-2,1,1,0,-3
274,0,1,0,0,1,0,0,1,-1,0,1,1,0,0,0,0,-1,-2
275,0,-1,2,0,0,-1,0,1,0,1,-1,-1,-4,0,1,0,-1,0
276,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,3,1,4
277,3,-2,2,2,0,0,0,0,0,0,0,-1,1,-1,1,1,0,3
278,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0
279,3,-1,0,2,0,0,0,0,-1,-2,-1,1,0,0,1,2,0,-2
280,0,4,3,3,-2,3,0,0,-2,1,0,1,-1,2,0,3,0,1
281,-3,-1,1,0,-1,-1,0,0,-1,-4,0,-1,-3,1,-1,1,-1,0
282,-2,1,1,0,0,-4,0,0,0,-1,-1,1,-1,3,1,2,0,0
283,2,0,-2,0,0,1,0,0,0,0,0,1,-1,0,2,0,0,2
284,0,-2,0,0,0,0,0,1,0,1,0,0,0,-1,0,0,-2,0
285,0,-2,0,0,2,-3,0,0,0,1,0,0,0,0,0,-1,0,2
286,1,1,1,2,0,-1,0,2,0,0,0,-1,2,-1,2,2,-3,0
287,0,-1,0,0,-1,-2,0,-1,-1,-1,0,0,0,1,-2,0,1,0
288,0,-1,0,0,0,0,0,3,3,0,-1,0,0,0,0,0,-1,0
289,0,0,0,0,0,-2,-4,3,-1,1,0,1,1,1,-1,0,0,0
290,0,0,0,0,-1,1,-2,-2,0,0,0,0,0,-2,-1,0,0,-1
291,0,-1,0,0,2,0,0,2,0,-1,-1,0,0,1,0,0,2,2
292,-1,3,-1,0,-2,1,0,0,0,0,-1,0,0,-2,2,0,2,0
293,0,1,1,0,1,2,0,1,0,-1,-1,-1,-1,1,0,-3,2,-2
294,-3,-3,-4,-1,0,2,0,0,-1,1,1,2,-1,0,0,1,0,-1
295,1,0,-3,0,0,-1,0,0,0,2,0,2,0,1,1,-1,6,1
296,2,0,1,0,0,5,0,0,0,3,1,2,-1,-1,6,3,0,3
297,0,1,0,0,1,0,0,0,-5,-1,0,0,1,1,0,1,2,0
298,5,-2,-2,-1,1,2,0,0,1,1,0,0,2,0,1,5,0,1
299,0,-2,0,0,0,0,0,0,0,1,1,1,-1,0,0,1,0,0
300,0,0,-3,0,0,-1,-1,-1,2,1,0,0,0,0,0,0,-2,0
301,0,-3,0,-2,0,1,0,0,0,2,0,3,0,0,0,0,0,-2
302,2,0,1,0,0,0,0,0,2,3,0,1,0,-1,0,-1,1,-5
303,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,-1,0,-1,1
304,1,-3,2,3,0,-1,0,0,-6,1,-1,-2,-1,0,-1,1,-3,-1
305,1,1,-3,0,-1,4,0,-3,-1,-2,-1,0,0,-4,0,0,2,3
306,-1,4,-3,0,0,0,0,0,0,-3,0,-1,1,0,-2,0,0,-2
307,2,-1,-1,0,-3,-2,0,0,-2,1,0,0,0,1,1,0,-1,-1
308,0,0,2,1,0,0,0,0,-1,1,0,0,0,0,0,-1,0,-1
309,0,2,1,-1,0,5,0,0,-1,0,1,1,0,0,-1,-3,0,-6
310,0,-1,2,0,0,0,3,0,-1,0,0,0,-4,-4,-1,0,0,0
311,2,1,-1,-1,0,3,0,0,1,3,0,-1,0,-1,-1,3,0,1
312,0,2,-1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0
313,0,1,0,0,1,2,0,4,-1,1,-1,1,-3,0,0,1,1,3
314,1,0,7,0,0,-3,0,0,-1,2,0,-1,1,0,0,0,0,-2
315,0,-2,0,2,-4,0,-4,5,0,-3,0,-3,1,0,0,0,3,-4
316,0,-1,-2,1,0,1,0,0,-1,-1,0,1,1,1,-2,-5,-1,-1
317,-3,2,-1,0,-2,0,4,0,1,-1,-2,0,-4,2,-1,0,4,0
318,0,3,1,0,0,-2,2,0,-2,0,0,0,0,0,0,-1,0,-3
319,2,2,1,1,0,-2,0,0,-3,0,0,0,-1,0,-1,4,0,1
