CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭
499,0,1,2,-1,-1,2
500,-3,3,0,-3,0,3
501,4,-3,-1,4,-3,-1
502,0,4,-3,-1,0,4
503,-1,3,-2,2,-3,3
504,-2,-1,4,0,-2,1
505,-3,2,-1,1,0,-2
506,3,-2,2,-1,0,-1
507,0,0,4,-3,-1,0
508,0,-1,0,-1,0,0
509,0,0,0,0,0,0
510,0,-3,3,-3,0,3
511,0,-2,3,0,-3,1
512,2,-2,1,-2,2,0
513,0,0,0,0,0,0
514,-2,-1,0,3,-3,2
515,-1,4,-3,3,-3,3
516,-1,-1,3,-3,3,-3
517,0,0,0,0,0,0
518,-1,-2,3,-2,2,-3
519,-1,4,-1,0,-2,3
520,0,0,0,0,0,0
521,-3,1,-1,3,-3,3
522,-3,3,0,-3,0,3
523,-2,-1,3,-3,3,-3
524,3,-3,3,-3,1,0
525,0,4,0,-3,3,-3
526,-3,3,-3,-1,0,0
527,4,0,-3,3,-3,3
528,3,0,-1,0,-2,0
529,3,-3,0,1,-1,3
530,0,0,0,0,0,0
531,-3,3,-2,-1,-1,0
532,4,-3,3,0,-3,0
533,0,0,3,-1,0,-1
534,0,0,0,0,0,0
535,0,0,0,0,4,-1
536,0,0,4,-1,-2,-1
537,-1,-1,2,-3,1,2
538,0,0,0,0,0,0
539,4,-3,3,-3,-1,0
540,0,-1,4,-1,-2,3
541,0,1,-3,2,1,-3
542,4,-3,3,-3,-1,0
543,-2,1,2,-1,-2,3
544,0,0,0,0,4,-3
545,-3,3,-3,-1,4,-1
546,4,-3,-1,0,4,0
547,0,4,0,-3,0,3
548,1,-1,2,-3,2,0
549,0,0,4,-3,3,-3
550,4,-3,1,-1,-1,4
551,3,-1,0,-2,2,-1
552,-3,0,3,-3,3,-2
553,-1,0,0,4,-3,3
554,0,-1,-2,-1,0,4
555,2,-2,1,-1,1,2
556,2,-1,1,-3,2,-2
557,-1,0,1,-2,1,2
558,0,4,-3,3,-1,-1
559,-3,-1,0,0,4,-3
560,-2,0,-1,0,0,0
561,0,-3,-1,0,4,-3
562,0,0,4,-3,-1,4
563,-3,2,-1,0,2,-1
564,4,-3,-1,0,0,0
565,0,0,0,0,0,0
566,0,0,0,4,-3,3
567,-3,3,-3,3,-3,3
568,0,-1,0,0,-1,1
569,0,0,0,4,0,-2
570,-3,3,-3,3,-3,-1
571,-2,2,-2,3,-2,0
572,-2,2,-3,3,0,-3
573,1,-3,2,1,-3,2
574,2,-2,3,-2,0,1
575,0,3,-3,-1,4,-3
576,0,3,0,0,-3,0
577,0,0,4,-3,-1,0
578,-1,3,-1,-1,-1,0
579,-1,1,-3,1,0,1
580,1,-2,3,-2,-1,3
581,0,4,-3,-1,0,0
582,0,-3,-1,4,0,-1
583,-1,3,0,-3,3,-3
584,0,-3,0,-1,0,0
585,0,0,0,0,4,-3
586,0,0,0,4,0,-2
587,0,0,0,0,4,-1
588,0,3,-3,3,-3,3
589,0,3,-3,3,-3,-1
590,4,-3,3,0,-3,3
591,0,-1,4,-3,1,2
592,4,-3,-1,0,0,0
593,0,4,-3,-1,0,0
594,0,0,0,0,0,0
595,-3,-1,0,0,0,0
596,-1,0,0,0,0,4
597,0,0,0,0,0,0
598,0,0,0,0,0,0
599,0,-3,0,-1,0,0
600,1,-2,2,1,-3,2
601,0,0,0,0,0,0
602,0,0,4,-3,3,0
603,-3,3,-3,-1,4,-3
604,0,0,0,0,4,-2
605,4,-3,-1,4,-1,0
606,0,4,-3,-1,4,-2
607,4,-1,0,-2,3,-2
608,1,-3,3,0,-3,2
609,1,0,-1,1,1,-3
610,0,0,0,0,4,-3
611,0,0,0,0,0,4
612,0,0,0,4,0,-3
613,-2,3,-2,2,-3,2
614,0,0,0,0,0,0
615,-3,3,-3,3,-3,0
616,-1,0,2,-3,2,0
617,-3,3,-3,3,0,-1
618,4,-3,0,3,-3,3
619,-1,0,-1,-1,2,-2
620,0,0,0,0,0,4
621,-3,3,-3,1,0,2
622,3,-3,2,-1,-1,2
623,-1,-1,1,-1,1,-2
624,0,3,0,-2,0,-1
625,0,0,0,0,0,4
626,-1,1,2,-3,3,-2
627,-1,0,0,0,0,4
628,-1,2,-2,0,0,-1
629,-2,1,0,-1,0,1
630,0,0,4,-3,3,-3
631,0,4,-3,-1,0,4
632,0,0,0,0,0,0
633,-1,1,0,-1,-1,1
634,0,0,0,0,0,0
635,-1,0,0,0,0,0
636,-3,-1,0,0,4,-2
637,0,3,-3,3,0,-1
638,-3,3,0,-3,0,3
639,0,0,0,0,0,0
640,-2,3,-1,-1,0,1
641,-2,-1,-1,4,-3,2
642,0,0,4,-3,-1,0
643,-2,1,0,-1,-1,4
644,-3,2,-1,-1,-1,0
645,0,-1,1,-3,2,0
646,-1,1,0,2,-2,0
647,-3,3,-3,-1,0,0
648,0,0,0,0,0,0
649,0,0,4,-2,0,-1
650,3,-3,0,3,0,-3
651,0,0,4,0,-3,-1
652,0,4,-3,-1,0,0
653,-2,3,0,-2,-1,3
654,-1,0,0,4,-3,-1
655,1,-2,2,-1,-1,2
656,-1,0,0,0,0,4
657,-3,-1,0,0,0,0
658,1,0,2,-1,0,-2
659,-3,3,-2,-1,3,-2
660,3,-2,-1,-1,0,4
661,-3,0,3,0,-2,0
662,1,1,-1,2,-2,2
663,0,0,0,0,0,0
664,0,0,0,0,0,0
665,1,1,-2,0,0,1
666,3,-3,3,-3,3,-3
667,-2,2,-3,3,-3,-1
668,0,-2,2,-2,0,-1
669,0,-2,-1,-1,0,0
670,-1,4,-3,3,-3,-1
671,-1,0,0,1,-2,2
672,-1,0,0,0,0,4
673,0,0,0,0,0,0
674,0,0,0,0,0,4
675,1,-2,0,-1,2,-1
676,0,0,0,4,-3,-1
677,2,-1,1,-1,0,1
678,3,-3,3,-3,3,-2
679,-1,4,0,-3,0,-1
680,-2,2,-1,-1,3,-1
681,0,0,0,0,0,0
682,3,-3,1,0,1,0
683,-1,3,-1,-1,0,0
684,0,0,0,0,0,4
685,-3,3,-3,3,-3,2
686,0,0,0,0,0,0
687,0,0,0,0,0,0
688,1,-3,3,-1,-2,0
689,4,-3,-1,4,-2,-1
690,-3,0,3,-1,-2,3
691,3,0,-3,2,-2,3
692,0,0,-1,0,0,-1
693,-3,3,0,-2,0,0
694,0,-1,0,0,0,0
695,0,0,0,4,-1,-2
696,4,-3,-1,0,4,-3
697,-1,0,0,0,4,-3
698,-1,0,0,0,0,0
699,-1,0,4,-3,0,3
700,0,0,0,0,0,0
701,0,0,0,4,-3,0
702,-2,1,0,0,1,1
703,4,-3,3,-3,3,-3
704,0,0,0,4,-3,-1
705,-2,1,1,1,-3,3
706,-2,3,-3,0,3,-2
707,0,0,0,0,0,0
708,-1,-1,-1,3,0,-2
709,0,0,0,0,4,-3
710,3,-2,2,-1,-1,1
711,3,-3,1,-1,3,-3
712,0,4,-3,3,-1,1
713,0,0,0,0,4,0
714,-2,1,-1,-1,3,-2
715,-3,3,-3,-1,0,0
716,3,-2,-1,2,0,-1
717,4,0,-2,-1,3,0
718,0,4,-3,-1,4,-3
719,1,1,-2,0,1,0
720,-2,2,0,0,-1,-1
721,-1,0,2,-3,1,2
722,-3,1,2,-2,0,0
723,-3,2,-2,2,0,-2
724,3,0,-3,0,2,0
725,1,-2,2,-3,3,-2
726,2,0,-3,3,-2,0
727,-3,3,-1,0,-2,1
728,4,-3,-1,4,-3,0
729,0,0,0,0,0,0
730,3,-3,1,2,-2,2
731,3,-3,3,-1,-2,1
732,0,0,4,-3,-1,0
733,-2,0,1,0,-1,0
734,0,-2,1,1,0,0
735,-3,0,2,-2,3,-3
736,0,0,0,0,0,0
737,2,0,-2,3,0,-3
738,2,-1,-2,1,0,2
739,-3,3,0,-2,2,-3
740,0,0,-2,3,-2,2
741,0,-1,3,-3,3,-3
742,0,3,-1,-2,2,-2
743,2,-3,3,0,-1,-2
744,-1,3,-3,-1,4,-1
745,-3,3,0,-3,1,0
746,0,0,0,0,4,-2
747,2,1,-3,3,-3,1
748,0,0,0,0,0,0
749,-1,-1,1,-2,2,-2
750,1,1,-3,3,-3,3
751,0,0,0,0,0,0
752,0,0,0,0,4,-1
753,0,4,-3,-1,0,0
754,3,-3,-1,4,-3,3
755,1,-2,1,-1,0,2
756,-3,0,-1,4,-3,1
757,-3,-1,0,0,0,4
758,-3,-1,0,4,-3,-1
759,3,-3,0,3,-1,1
760,-3,3,-2,-1,2,0
761,-3,-1,0,0,4,-3
762,0,-3,-1,4,-1,-2
763,-3,3,-2,-1,-1,0
764,0,3,-2,-1,2,-2
765,0,0,0,0,4,-3
766,-2,0,-1,3,-1,0
767,-1,0,0,0,0,0
768,0,0,0,0,0,0
769,-2,-1,3,-2,1,1
770,0,0,0,4,-3,0
771,3,-3,-1,0,4,-2
772,2,0,1,-3,3,-3
773,4,-3,0,-1,0,0
774,3,-3,-1,0,4,-3
775,-3,0,-1,0,0,0
776,0,1,-1,1,-1,0
777,-2,-1,4,-3,3,-3
778,-2,2,-3,2,-1,1
779,0,0,2,-1,0,-2
780,-3,3,-2,-1,3,-3
781,0,4,-3,-1,4,0
782,0,3,-2,1,-1,1
783,0,0,0,0,0,0
784,4,-3,-1,4,-3,-1
785,0,0,0,0,0,4
786,4,-3,3,-3,-1,4
787,0,0,4,-3,-1,0
788,4,-3,-1,4,-3,3
789,0,0,0,0,0,0
790,-2,3,-2,2,-3,2
791,2,-2,-1,0,3,0
792,0,0,0,0,0,0
793,1,-2,-1,3,-3,3
794,0,4,-3,3,-3,-1
795,0,0,0,0,0,4
796,1,-1,1,0,0,-1
797,-3,3,-3,3,-2,2
798,4,-3,-1,0,0,0
799,-3,0,3,0,-2,-1
800,-3,2,-2,3,-3,-1
801,0,0,4,-2,-1,3
802,0,2,-2,2,-1,0
803,0,0,0,0,0,0
804,0,-3,-1,0,0,0
805,0,0,4,-3,-1,0
806,0,4,-3,-1,0,0
807,-2,0,3,-3,-1,0
808,4,-3,-1,0,0,0
809,-1,-1,3,-1,-1,1
810,-3,-1,0,0,0,0
811,-3,-1,0,4,-1,-2
812,3,-3,-1,4,-2,-1
813,0,-2,2,-3,3,0
814,0,-3,3,-1,-1,-1
815,-3,3,-3,-1,0,0
816,-3,3,-3,2,1,-1
817,-3,-1,0,0,0,0
818,-2,2,0,-1,-1,2
819,3,-3,0,-1,0,0
820,-1,1,-1,2,-2,-1
821,-1,0,0,4,-3,-1
822,0,-2,2,-3,3,-3
823,-3,2,-1,2,-1,1
824,3,-3,3,-2,-1,3
825,0,0,4,-3,-1,0
826,1,-2,-1,2,-2,3
827,0,4,-3,-1,4,-3
828,-3,-1,0,0,0,0
829,1,1,-2,2,1,-2
830,-1,1,0,0,-1,-1
831,-3,0,-1,0,0,0
832,0,0,0,0,0,4
833,0,0,-1,4,0,-2
834,-2,0,1,-1,2,-2
835,-3,3,-3,3,-3,3
836,-3,3,-3,3,-2,-1
837,0,0,0,0,0,4
838,0,0,0,0,4,-3
839,1,0,-1,1,0,-1
840,-2,0,-1,-1,4,-3
841,0,4,-3,-1,0,4
842,-3,-1,0,0,0,0
843,-3,0,3,-1,-1,1
844,4,-3,-1,0,4,-3
845,0,0,0,0,0,4
846,4,-3,-1,0,4,-3
847,0,0,0,0,0,0
848,4,-3,-1,4,-3,-1
849,-3,1,1,-2,3,-2
850,0,4,0,0,-3,0
851,0,0,0,0,0,0
852,0,0,0,0,0,4
853,4,-3,-1,0,0,0
854,1,1,-3,1,2,-2
855,0,0,0,0,0,0
856,0,0,0,4,-3,3
857,4,-3,-1,0,0,4
