,가구인테리어/잡화_고가,가구인테리어/잡화_저가,가구인테리어/잡화_중가,가전/레저취미/멀티샵_고가,가전/레저취미/멀티샵_저가,가전/레저취미/멀티샵_중가,교육문화/아동_고가,교육문화/아동_저가,교육문화/아동_중가,식품/생활_고가,식품/생활_저가,식품/생활_중가,의류/이미용_고가,의류/이미용_저가,의류/이미용_중가,침구/주방_고가,침구/주방_저가,침구/주방_중가,총 평균 구매주기
33,,,,,,,,,,7.818181818181818,2.3513513513513513,2.1219512195121952,,-1,,,,,1.9333333333333333
34,,9.666666666666666,-1,,,,,,,14.2,,2.5,,,-1,1.0,,-1,2.236842105263158
35,,14.0,35.0,,-1,-1,,,,7.875,49.0,5.0,17.5,-1,21.0,-1,,,4.411764705882353
36,,51.0,,,,-1,,,,8.625,,5.2,,,,,,,5.2
37,,33.0,,,,,,,,12.0,,3.28,16.75,,,,,,3.28
38,,-1,-1,,-1,,-1,6.0,20.0,3.4782608695652173,2.0476190476190474,2.15,-1,10.285714285714286,18.0,-1,15.0,-1,1.7916666666666667
39,,32.0,,,,,,,,9.0,,2.4857142857142858,17.75,,,,,,2.1219512195121952
40,,9.4,13.0,9.666666666666666,,19.0,,,,7.0,7.0,3.9545454545454546,11.0,9.0,10.75,12.0,-1,15.75,2.3513513513513513
41,-1,,,,,-1,,,,-1,11.666666666666666,2.2,-1,-1,,,,,2.0952380952380953
42,,30.5,18.0,,,,,37.0,,5.785714285714286,3.1923076923076925,2.6875,-1,7.166666666666667,,,35.0,,2.4571428571428573
43,,,,,,,,-1,,6.666666666666667,2.857142857142857,2.6774193548387095,,9.5,,,2.0,,2.075
44,-1,33.5,8.333333333333334,,,-1,,,,10.428571428571429,12.0,2.0476190476190474,,,5.714285714285714,,,,1.5818181818181818
45,,4.0,-1,-1,,64.0,-1,,,22.0,38.0,2.9,6.071428571428571,,26.0,,-1,,2.175
46,2.5,-1,-1,-1,,,,,,37.0,,2.838709677419355,27.0,,,83.0,,,2.3157894736842106
47,,33.5,-1,,68.0,,,-1,-1,6.833333333333333,3.107142857142857,3.3461538461538463,-1,29.5,,,-1,,2.6363636363636362
48,13.5,6.363636363636363,-1,,,-1,,,-1,18.333333333333332,28.0,3.1153846153846154,7.875,,13.0,37.0,,-1,2.3823529411764706
49,5.0,13.166666666666666,,,,,,,,10.75,,4.095238095238095,7.333333333333333,,26.0,6.333333333333333,,,2.75
50,,6.666666666666667,,,,25.0,,39.0,10.571428571428571,8.88888888888889,4.8125,2.1538461538461537,,12.0,,,2.0,,1.8695652173913044
51,,7.428571428571429,,,,,,-1,19.25,3.5217391304347827,13.5,2.4857142857142858,,19.5,,13.6,2.0,,2.1463414634146343
52,-1,9.571428571428571,,,,,,,,6.2727272727272725,2.0,1.8297872340425532,57.0,,7.666666666666667,18.0,,-1,1.74
53,,,,19.75,,,,,,9.857142857142858,20.25,2.0714285714285716,,,7.0,-1,,,1.8125
54,,7.5,-1,,,,,,,11.285714285714286,-1,3.8181818181818183,20.0,,24.0,,,,3.36
55,,23.0,,,-1,,,,,13.5,2.3421052631578947,4.166666666666667,,17.25,,,17.0,,1.9777777777777779
56,,11.2,,1.0,,,,,,23.666666666666668,,3.782608695652174,4.526315789473684,,3.6666666666666665,,,,2.4166666666666665
57,,62.0,,,-1,,,,,42.0,2.324324324324324,4.722222222222222,,,,,-1,,2.2051282051282053
58,6.0,16.8,,,,,,,-1,6.0,,4.421052631578948,,,11.333333333333334,,,-1,2.8
59,,,,,,,,,,15.4,-1,2.0,34.0,,-1,-1,,,1.9545454545454546
60,,-1,,,5.0,,,,-1,7.3,3.3461538461538463,2.1463414634146343,33.0,14.0,15.0,-1,-1,,1.816326530612245
61,,43.0,-1,,6.0,,-1,-1,-1,17.333333333333332,4.35,3.44,28.0,18.666666666666668,17.333333333333332,-1,-1,31.5,3.2222222222222223
62,,-1,,,,16.333333333333332,,,13.666666666666666,13.8,6.6923076923076925,2.65625,-1,-1,,,-1,,2.4054054054054053
63,,5.571428571428571,,,,,,,,9.333333333333334,,3.24,21.0,,-1,,,,2.7096774193548385
64,,,,,,,,14.0,,19.0,2.896551724137931,1.8333333333333333,,-1,,,,,1.76
65,,24.333333333333332,,,,-1,,,,5.125,9.5,2.324324324324324,2.6666666666666665,,2.5,,15.0,15.4,1.8297872340425532
66,,-1,,,-1,,,,,10.375,2.8,1.9555555555555555,,-1,38.0,,16.0,,1.9555555555555555
67,,,,,,,,,,13.0,2.0697674418604652,1.9333333333333333,,9.875,,,,,1.8936170212765957
68,-1,,3.391304347826087,13.0,,,,-1,25.5,12.0,12.6,5.666666666666667,9.75,-1,20.5,29.0,,13.0,1.9111111111111112
69,,13.2,,,,,,,,5.0588235294117645,1.5263157894736843,1.6111111111111112,,13.2,,,,,1.5263157894736843
70,16.0,-1,-1,,,,,,,10.25,-1,2.896551724137931,,,8.0,,,,2.8
71,,,,,,,,24.0,,13.0,4.095238095238095,3.185185185185185,,11.0,,,-1,-1,2.71875
72,,28.0,,,14.0,,,-1,-1,8.0,5.4375,4.473684210526316,,6.3076923076923075,-1,,37.0,,2.5588235294117645
73,15.75,7.0,-1,9.0,,9.75,,,10.0,32.0,-1,15.333333333333334,10.375,,12.428571428571429,1.0,,,3.107142857142857
74,20.0,79.0,,,,,,,,16.0,7.333333333333333,5.266666666666667,-1,22.0,18.75,-1,-1,-1,5.266666666666667
75,,19.666666666666668,,,,,,,,,-1,1.8333333333333333,20.0,,,,,,1.8333333333333333
76,,-1,,,,,,,,9.0,6.230769230769231,4.473684210526316,-1,12.0,,,,10.5,3.142857142857143
77,-1,6.5,,,,,,-1,-1,16.75,,5.117647058823529,19.5,,17.666666666666668,,,,4.833333333333333
78,2.0,8.4,5.0,19.25,,-1,,,,6.636363636363637,35.5,3.0,7.166666666666667,,-1,12.333333333333334,-1,9.0,2.5588235294117645
79,,67.0,,,23.5,,,,,10.0,5.666666666666667,3.4,,31.5,-1,,-1,,3.090909090909091
80,,14.0,,,,,,,,7.75,2.4285714285714284,1.9333333333333333,-1,,-1,-1,35.0,-1,1.5535714285714286
81,14.0,14.0,33.0,,-1,,,,,8.0,6.0,2.263157894736842,8.333333333333334,,11.2,82.0,,-1,1.9545454545454546
82,,-1,-1,-1,,,,,,11.571428571428571,4.631578947368421,1.7959183673469388,6.818181818181818,-1,-1,,10.5,8.5,1.543859649122807
83,,,,-1,,-1,,,,4.611111111111111,8.0,2.0,9.5,-1,,26.5,-1,,1.8297872340425532
84,,13.5,30.5,20.5,,19.0,,,,25.333333333333332,,5.428571428571429,,,26.0,-1,-1,5.5,4.388888888888889
85,,13.166666666666666,-1,,,,,,,15.25,,2.6875,31.5,-1,2.0,50.0,,-1,2.324324324324324
86,,26.666666666666668,,,,,,33.0,-1,5.333333333333333,2.4571428571428573,2.0232558139534884,43.0,-1,5.0,,-1,-1,1.851063829787234
87,,,-1,-1,,-1,,,,16.75,39.0,3.6842105263157894,,,,-1,,27.0,3.12
88,,32.0,28.0,10.6,-1,,,,,10.625,5.4375,2.4857142857142858,10.5,,,30.0,56.0,,2.4166666666666665
89,,13.666666666666666,,,38.0,28.5,,,,11.75,1.7708333333333333,1.607843137254902,,-1,28.0,,21.0,18.5,1.3650793650793651
90,,-1,-1,,,77.0,,,,9.666666666666666,,4.933333333333334,-1,,43.0,7.0,,12.75,3.7142857142857144
91,,6.909090909090909,,,,,,,,14.4,17.0,3.076923076923077,-1,,-1,,,-1,2.7586206896551726
92,,10.6,,,,12.0,17.0,27.666666666666668,11.142857142857142,7.8,5.533333333333333,2.9642857142857144,12.833333333333334,17.0,19.333333333333332,13.0,20.5,47.0,2.361111111111111
93,14.0,13.0,-1,,,,,,,10.25,-1,3.8636363636363638,5.75,,6.666666666666667,,,,2.125
94,,11.0,15.0,,,-1,,,,5.176470588235294,3.75,3.142857142857143,3.0,,6.214285714285714,,,,2.3783783783783785
95,,5.0,,,-1,,,21.0,,8.222222222222221,4.05,2.0,55.0,7.857142857142857,10.0,,,,2.0232558139534884
96,,14.0,,,,,,,,7.3,,5.214285714285714,31.0,,-1,,,,4.055555555555555
97,,18.5,,6.916666666666667,-1,4.928571428571429,,,-1,11.25,8.4,4.0476190476190474,7.8,-1,-1,6.583333333333333,12.0,,2.2051282051282053
98,,,-1,,,-1,,,-1,6.384615384615385,-1,4.882352941176471,59.0,,42.0,10.0,,-1,3.1923076923076925
99,5.833333333333333,31.0,36.0,-1,-1,-1,-1,,-1,4.722222222222222,10.2,4.095238095238095,7.333333333333333,-1,4.333333333333333,12.333333333333334,8.0,7.4,2.0714285714285716
100,-1,-1,,,,-1,,,-1,76.0,14.0,3.5652173913043477,,-1,-1,1.0,,-1,3.1538461538461537
101,,56.0,,,,,,,,9.0,9.0,2.4166666666666665,,,,,,,2.230769230769231
102,6.0,-1,-1,-1,,-1,,,,8.222222222222221,2.0,1.5084745762711864,24.333333333333332,38.5,5.0,-1,30.0,-1,1.4126984126984128
103,,-1,,,-1,,,,,20.5,3.0714285714285716,4.2,,,,,1.0,,2.388888888888889
104,,-1,,,,,,,,14.333333333333334,1.8478260869565217,1.8888888888888888,,22.0,-1,,-1,,1.7
105,,,-1,,71.0,,-1,23.0,,10.571428571428571,3.1923076923076925,2.8620689655172415,,32.5,,,39.0,,2.3714285714285714
106,,13.666666666666666,,5.5,,-1,,,-1,10.25,36.5,5.8,,-1,26.0,26.0,-1,-1,2.838709677419355
107,,17.666666666666668,,,,,,,,6.666666666666667,17.666666666666668,4.631578947368421,10.0,,19.5,-1,,-1,2.588235294117647
108,,12.8,,,,,,,,9.857142857142858,,3.3846153846153846,-1,,16.25,,,,3.0344827586206895
109,,,,,,,,,,15.2,2.025,2.0,,-1,,,,,1.4666666666666666
110,,12.833333333333334,,,,7.0,-1,,14.0,5.6,16.25,3.107142857142857,12.0,,38.0,,56.0,1.0,3.0
111,,,,,,,,,,4.0,1.353846153846154,2.2564102564102564,,,,,-1,,1.353846153846154
112,,21.0,18.5,,,,,,-1,10.166666666666666,14.75,3.4583333333333335,17.0,44.0,9.125,,-1,,2.15
113,11.5,10.0,,,-1,23.333333333333332,-1,32.0,8.666666666666666,8.5,13.333333333333334,2.838709677419355,33.0,18.333333333333332,6.6,21.5,,17.25,2.3783783783783785
114,-1,12.5,,-1,,,,,,19.666666666666668,19.0,2.6774193548387095,-1,64.0,19.0,-1,,,2.2432432432432434
115,9.333333333333334,16.333333333333332,-1,,,,,,,12.166666666666666,,3.857142857142857,7.75,,-1,-1,,-1,3.0357142857142856
116,,17.0,,,,,,,,10.25,1.4193548387096775,3.1481481481481484,,-1,,,,,1.3968253968253967
117,,15.0,,,,,,,,7.333333333333333,4.9411764705882355,2.6666666666666665,-1,8.0,,-1,8.0,,2.3783783783783785
118,1.0,17.0,,1.0,,,,,,7.5,-1,6.230769230769231,12.5,,5.0625,-1,,31.5,2.59375
119,36.5,6.230769230769231,32.5,,,12.833333333333334,,,18.0,5.133333333333334,12.666666666666666,3.782608695652174,8.833333333333334,,8.4,5.25,-1,53.0,2.3421052631578947
120,-1,25.0,9.5,,,,,,,17.0,26.0,2.4722222222222223,6.214285714285714,,39.5,38.0,-1,,1.8936170212765957
121,-1,22.0,,-1,,,23.0,,17.333333333333332,12.666666666666666,12.333333333333334,2.5588235294117645,35.0,,16.6,,,,2.1219512195121952
122,,14.5,-1,27.0,,-1,-1,26.0,9.25,9.142857142857142,23.0,3.6818181818181817,29.0,83.0,11.857142857142858,,52.0,-1,2.5757575757575757
123,,,-1,,,,,,-1,7.545454545454546,2.606060606060606,2.15,,9.0,,,-1,30.0,2.0
124,,37.5,,,,,,,,13.4,,6.461538461538462,46.0,-1,41.0,,,,4.9411764705882355
125,,38.0,,-1,,,,,,8.777777777777779,-1,3.269230769230769,-1,,3.0,,-1,15.0,2.7419354838709675
126,16.0,,-1,,,,,,,7.8,3.16,1.6603773584905661,18.0,23.333333333333332,14.25,,,-1,1.4666666666666666
127,-1,14.4,,,,,,,,22.5,11.166666666666666,2.2051282051282053,28.5,-1,28.0,,21.0,,2.0
128,,,,,-1,,,,,29.0,4.833333333333333,3.3846153846153846,,52.0,,,,,2.5428571428571427
129,,-1,,,,,,,,4.933333333333334,3.185185185185185,2.5454545454545454,,,,,-1,,1.9111111111111112
130,3.5,13.666666666666666,,,,8.0,,,7.6,5.2,7.0,3.6666666666666665,11.833333333333334,,17.75,,,,2.9615384615384617
131,,10.75,-1,,-1,3.5,,,-1,6.833333333333333,7.454545454545454,3.185185185185185,26.0,,39.0,-1,,26.0,2.8666666666666667
132,,-1,,,,,,33.5,,4.9375,1.375,1.289855072463768,-1,10.714285714285714,16.0,,,,1.2361111111111112
133,,16.25,,-1,,-1,,,,8.0,36.0,3.3076923076923075,-1,24.0,21.333333333333332,-1,-1,,2.8666666666666667
134,7.7,-1,,,,16.0,,,29.0,8.3,6.916666666666667,4.45,12.0,-1,14.0,9.0,,12.5,2.225
135,,17.666666666666668,,,,,,,,13.666666666666666,-1,2.6666666666666665,45.0,,17.5,,,,2.2564102564102564
136,,5.0,,,,-1,,,14.333333333333334,19.5,-1,12.166666666666666,,,-1,,,,6.142857142857143
137,15.2,22.0,-1,4.0,,,,,17.25,10.285714285714286,5.2,3.44,19.0,,24.0,,,-1,2.1463414634146343
138,,-1,,-1,-1,9.285714285714286,,,,10.0,6.454545454545454,4.105263157894737,15.666666666666666,-1,5.5,,,,2.8620689655172415
139,,80.0,,,-1,,,,,22.5,3.52,3.8260869565217392,35.0,-1,,,67.0,,2.588235294117647
140,19.25,23.333333333333332,,11.666666666666666,,,,,,9.5,,2.3529411764705883,11.5,,,17.75,,-1,1.7608695652173914
141,,8.3,,,27.666666666666668,,,,,18.0,2.3513513513513513,2.7333333333333334,,-1,,,18.0,,1.851063829787234
143,,-1,,,,,,45.0,,-1,6.0,4.722222222222222,,20.0,,,-1,,4.722222222222222
144,,11.333333333333334,,,11.833333333333334,,,,,7.9,1.9318181818181819,1.8478260869565217,,,,,9.75,,1.6346153846153846
145,,40.0,-1,14.6,,,,,,11.571428571428571,,10.125,57.0,,,-1,,39.0,8.1
146,12.4,18.0,12.166666666666666,,,9.25,,,,-1,,7.7,18.5,,7.6,-1,,,4.0
147,9.0,35.0,-1,53.0,-1,,,16.0,-1,8.428571428571429,7.545454545454546,3.2222222222222223,26.0,35.0,53.0,-1,,-1,2.9
148,,,,,,,,,,9.333333333333334,2.3783783783783785,2.588235294117647,,-1,,,-1,,1.9130434782608696
149,,-1,,,,,,,-1,6.818181818181818,12.333333333333334,3.1923076923076925,,,7.0,-1,,,3.1923076923076925
150,,,-1,,,,,30.0,,,2.4705882352941178,1.9318181818181819,-1,11.6,,,22.0,,1.891304347826087
151,,9.5,17.5,7.0,,21.0,,,-1,4.388888888888889,12.333333333333334,2.625,-1,,24.5,-1,-1,,2.097560975609756
152,,22.333333333333332,,5.0,,6.0,,,,14.8,8.5,3.95,4.0,,12.333333333333334,,,21.0,3.074074074074074
153,,9.375,,,,,,,-1,10.375,16.4,1.816326530612245,1.0,,,,,,1.679245283018868
154,,,,,,,,,,7.0,,3.652173913043478,-1,,,,,,3.652173913043478
155,27.0,12.0,-1,,,-1,,,,7.4,-1,3.08,11.166666666666666,-1,5.363636363636363,-1,,,2.6551724137931036
156,-1,13.0,8.0,,,29.0,,,2.0,12.333333333333334,,5.333333333333333,12.833333333333334,,6.363636363636363,-1,,-1,3.3076923076923075
157,,11.8,9.0,-1,,-1,,,,8.625,15.333333333333334,2.4375,18.75,,,,,,2.1315789473684212
158,,,,,,,,,50.0,32.0,4.705882352941177,2.962962962962963,-1,,,,,,2.857142857142857
159,28.0,-1,,-1,,24.0,43.0,-1,12.666666666666666,3.0,25.0,7.111111111111111,17.333333333333332,-1,19.0,19.0,-1,19.0,4.277777777777778
160,-1,11.142857142857142,,,,-1,,,,5.3076923076923075,4.533333333333333,1.8333333333333333,-1,,-1,,32.0,,1.7959183673469388
161,8.0,12.25,39.0,-1,,-1,,,10.75,12.5,-1,6.4,13.833333333333334,,-1,-1,,-1,2.9655172413793105
162,3.0,10.5,-1,1.0,-1,,,,71.0,7.25,19.333333333333332,4.35,10.125,,,11.666666666666666,-1,-1,3.3461538461538463
163,,-1,,,,,,,-1,5.909090909090909,2.966666666666667,2.225,,-1,-1,,31.0,,1.6181818181818182
164,-1,,-1,3.0,,2.0,,,,15.0,8.0,2.4444444444444446,36.0,,40.0,63.0,,27.0,2.1463414634146343
165,-1,-1,17.5,-1,,7.5,,,-1,4.5,43.5,6.6923076923076925,11.4,79.0,7.875,,,-1,3.3461538461538463
166,,27.666666666666668,-1,,-1,11.666666666666666,7.0,11.75,15.0,11.857142857142858,10.571428571428571,6.916666666666667,34.0,17.25,26.666666666666668,39.5,41.0,23.5,4.882352941176471
167,,15.4,-1,,,,,,,7.7,7.0,3.0384615384615383,24.0,-1,19.333333333333332,-1,,-1,2.774193548387097
168,,7.0,,4.5,,,28.0,,8.4,10.142857142857142,19.666666666666668,4.733333333333333,13.8,,-1,16.0,-1,,3.5454545454545454
169,,,,,,,,-1,,21.0,3.8636363636363638,3.625,,12.75,,,,,3.2222222222222223
170,,,,,,,,18.0,,8.4,4.05,3.107142857142857,,11.2,,,21.0,-1,3.0
171,,19.0,,,,8.5,,,,7.090909090909091,14.0,2.2580645161290325,51.0,-1,31.0,7.5,,58.0,1.975609756097561
172,,15.333333333333334,,,,,,,,4.05,7.7,2.6363636363636362,44.0,-1,-1,,,-1,2.6363636363636362
173,,47.0,,,,,,-1,,24.666666666666668,2.4857142857142858,2.2,,15.4,,,42.0,,2.0952380952380953
175,28.0,-1,,,4.526315789473684,,,-1,-1,3.2222222222222223,2.388888888888889,2.263157894736842,,11.5,-1,,4.75,-1,2.175
176,,,,,-1,,,,24.0,11.25,2.5428571428571427,1.8333333333333333,,,,,27.5,,1.6181818181818182
177,,9.0,9.857142857142858,-1,,,,,,22.666666666666668,-1,8.857142857142858,5.769230769230769,-1,24.0,30.5,,55.0,3.391304347826087
178,,,-1,,,14.0,-1,,,8.285714285714286,2.4857142857142858,1.891304347826087,,14.666666666666666,-1,,15.0,,1.6415094339622642
179,,9.857142857142858,-1,-1,,,,-1,,5.25,25.0,3.269230769230769,6.916666666666667,-1,12.333333333333334,,,,2.7419354838709675
180,7.0,16.8,,,,,,,,9.0,,4.0476190476190474,11.285714285714286,,-1,-1,,,3.1481481481481484
181,,9.5,-1,-1,-1,,,,-1,17.75,17.5,4.095238095238095,9.75,,10.75,-1,,5.0,3.739130434782609
182,,13.0,,10.0,,,,,,4.611111111111111,10.666666666666666,3.4583333333333335,10.0,-1,20.0,-1,-1,32.0,3.1923076923076925
183,,64.0,,,,,,3.0,64.0,5.333333333333333,1.9555555555555555,1.8333333333333333,,12.0,,,11.5,,1.7959183673469388
184,,43.5,,,,,,-1,-1,7.5,1.0,14.5,-1,1.0,,-1,,9.0,9.666666666666666
185,,65.0,,,,,,,,11.5,2.71875,2.3513513513513513,,12.6,,,-1,20.0,2.0714285714285716
186,10.0,13.0,,,,,,,,6.416666666666667,11.0,3.375,66.0,22.0,3.0,34.0,-1,-1,3.1153846153846154
187,,13.0,,,,32.0,,,,31.5,9.5,4.823529411764706,-1,,,-1,-1,7.6,2.8666666666666667
188,,39.0,,,-1,,,,,8.88888888888889,2.0697674418604652,1.7959183673469388,,,,,7.181818181818182,,1.7450980392156863
189,17.0,21.0,,20.0,,,,,1.0,3.9523809523809526,7.666666666666667,2.625,9.571428571428571,-1,18.0,32.5,,-1,2.1538461538461537
190,,15.6,,,,36.0,,,,8.88888888888889,,2.857142857142857,11.0,,17.0,33.0,,11.0,2.933333333333333
191,-1,27.5,-1,57.0,,,,,,23.666666666666668,,11.0,7.444444444444445,-1,18.5,24.0,,13.5,4.0476190476190474
192,,-1,,,,,,,,13.833333333333334,2.9565217391304346,1.74,10.0,27.5,12.5,,,-1,1.5
193,,-1,,,1.0,,,-1,,11.5,5.666666666666667,4.0476190476190474,,18.333333333333332,,,11.0,,3.6956521739130435
194,,6.0,-1,,-1,,,,,7.888888888888889,2.892857142857143,2.3142857142857145,-1,6.454545454545454,12.0,,-1,,1.9523809523809523
195,,-1,,,-1,,,,,12.75,4.647058823529412,4.142857142857143,,12.4,,,-1,-1,2.71875
196,,7.0,24.5,,,,,-1,-1,8.444444444444445,5.916666666666667,3.52,9.5,7.5,8.0,34.5,48.0,38.0,2.6666666666666665
197,-1,14.0,23.0,-1,22.666666666666668,-1,,-1,14.333333333333334,15.25,7.181818181818182,4.222222222222222,16.4,12.25,27.5,51.0,-1,-1,2.6666666666666665
198,,3.0,,-1,,2.0,,-1,,8.8,3.625,3.0344827586206895,-1,8.5,38.0,1.0,42.0,-1,2.0952380952380953
199,-1,,,,-1,-1,,-1,,19.5,4.6875,1.6111111111111112,,10.8,13.0,,,,1.5344827586206897
200,,16.0,,,,,,,,59.0,2.588235294117647,3.9523809523809526,,-1,,-1,12.0,9.5,2.3783783783783785
201,,13.0,-1,,,,,,,10.166666666666666,13.0,3.6470588235294117,9.0,-1,3.5,-1,-1,-1,3.24
202,14.5,7.0,11.8,37.0,,,,,2.0,8.0,2.7419354838709675,2.230769230769231,7.777777777777778,25.0,9.8,17.0,,50.0,1.6
203,,,,,,,,-1,,12.833333333333334,4.421052631578948,2.8,,8.125,,,,,2.210526315789474
204,,,-1,,,17.0,,,,10.166666666666666,2.282051282051282,2.1707317073170733,,18.0,8.6,,27.0,,1.78
205,,-1,,,,,,,,8.625,4.1,2.097560975609756,42.0,-1,15.5,3.0,35.5,,1.7916666666666667
206,,-1,,,-1,,,-1,-1,7.545454545454546,2.838709677419355,2.2564102564102564,-1,14.0,37.0,3.0,,-1,1.9555555555555555
207,,,,,,,,,,56.0,3.9545454545454546,3.3846153846153846,,-1,,,-1,,3.259259259259259
208,8.0,-1,14.2,,,17.5,,,,7.666666666666667,15.5,7.75,17.75,,10.142857142857142,,,,7.1
209,,14.333333333333334,-1,,,,,,,10.0,28.0,2.5,25.5,,28.5,,,2.0,2.236842105263158
210,,-1,,,,,,-1,,17.25,2.696969696969697,1.7115384615384615,,28.0,-1,,21.0,,1.390625
211,14.5,30.0,,,,,,,24.0,10.428571428571429,,4.764705882352941,,,,,,,4.05
212,,6.0,,,,,,,,3.8095238095238093,1.9333333333333333,2.15,,,,,-1,,1.6111111111111112
213,,9.8,38.0,,23.5,-1,,-1,22.0,4.2,1.9555555555555555,1.7254901960784315,13.0,9.125,,,7.7,17.0,1.6603773584905661
214,,21.0,,-1,,,,,,5.533333333333333,3.4545454545454546,3.8636363636363638,6.0,,17.0,,13.8,-1,1.9333333333333333
215,,4.8,-1,,,,,19.0,-1,13.0,2.1,1.8666666666666667,-1,6.777777777777778,21.0,-1,29.5,-1,1.5555555555555556
216,,-1,-1,,,,,,,9.222222222222221,2.588235294117647,2.2,,11.0,,-1,64.0,,1.6923076923076923
217,,19.0,,,,-1,,,24.0,10.333333333333334,-1,6.888888888888889,,,-1,-1,,,4.2
218,26.0,21.0,18.666666666666668,-1,,70.0,,,3.5,7.0,,4.636363636363637,15.25,,55.0,,,-1,3.6842105263157894
219,,-1,-1,,,16.0,-1,-1,,6.0,5.5,1.9555555555555555,57.0,72.0,16.8,,14.0,,1.7254901960784315
220,,-1,,,-1,,,-1,-1,12.428571428571429,5.8,4.4,,21.5,,,9.0,-1,4.190476190476191
221,,,-1,,27.0,,,-1,31.0,7.8,4.1,2.9285714285714284,,11.714285714285714,29.0,,74.0,,2.3333333333333335
