CUSTNO,Monetary_가구인테리어/잡화_고가_등급,Monetary_가구인테리어/잡화_저가_등급,Monetary_가구인테리어/잡화_중가_등급,Monetary_가전/레저취미/멀티샵_고가_등급,Monetary_가전/레저취미/멀티샵_저가_등급,Monetary_가전/레저취미/멀티샵_중가_등급,Monetary_교육문화/아동_고가_등급,Monetary_교육문화/아동_저가_등급,Monetary_교육문화/아동_중가_등급,Monetary_식품/생활_고가_등급,Monetary_식품/생활_저가_등급,Monetary_식품/생활_중가_등급,Monetary_의류/이미용_고가_등급,Monetary_의류/이미용_저가_등급,Monetary_의류/이미용_중가_등급,Monetary_침구/주방_고가_등급,Monetary_침구/주방_저가_등급,Monetary_침구/주방_중가_등급
22,2,7,8,8,8,8,8,8,8,4,8,6,8,8,8,6,8,8
23,6,5,5,4,8,6,8,8,8,2,7,3,4,8,7,6,7,8
24,8,7,5,8,3,7,8,8,8,4,7,6,8,6,7,8,7,8
25,8,5,6,8,8,7,8,8,8,7,7,6,5,7,5,8,8,8
26,4,2,6,8,8,4,8,8,6,4,8,6,5,8,4,5,8,5
27,8,8,5,8,8,8,8,8,8,2,8,6,5,8,7,8,8,8
28,8,6,8,8,8,8,8,8,8,6,6,7,8,7,7,8,7,8
29,6,6,2,4,8,6,8,8,6,7,6,7,4,7,4,5,7,8
30,6,5,8,8,6,8,8,8,8,5,4,2,1,7,8,7,3,7
31,8,4,7,8,8,8,8,8,5,5,8,7,7,8,6,6,8,8
32,8,7,7,8,7,8,8,8,6,4,7,3,8,6,5,8,7,8
33,8,7,8,8,8,8,8,8,8,6,5,5,8,6,8,8,7,8
34,8,2,8,8,8,8,8,8,8,5,8,5,8,8,7,8,8,8
35,4,3,3,8,8,8,8,8,8,5,7,6,8,7,5,6,7,8
36,8,4,8,7,8,4,8,8,8,2,6,6,5,8,6,5,8,6
37,8,6,2,8,8,8,8,8,8,5,8,2,2,8,8,8,8,7
38,8,5,8,8,6,8,8,6,6,3,3,4,7,3,7,8,3,6
39,8,6,8,8,8,8,8,8,8,6,8,6,2,8,8,8,8,8
40,8,3,8,7,8,6,8,8,5,7,7,7,5,8,7,8,5,7
41,8,8,6,8,8,8,8,8,8,7,7,4,8,7,8,8,8,8
42,8,7,8,8,6,8,8,7,8,6,6,4,7,4,7,8,6,8
43,8,8,8,8,8,8,8,8,8,7,7,7,8,7,8,8,6,8
44,5,4,8,8,8,8,8,8,8,4,6,3,8,6,5,8,7,8
45,8,4,8,6,8,4,8,8,8,7,7,6,1,7,5,6,5,8
46,6,8,8,7,8,8,8,8,8,7,7,2,6,8,8,8,8,8
47,6,3,8,8,4,7,8,8,8,4,5,4,3,6,7,8,5,8
48,5,2,8,3,8,8,8,8,8,6,8,4,2,8,6,2,8,5
49,3,5,8,8,8,8,8,8,6,5,8,5,3,8,6,6,8,8
50,8,3,8,8,6,5,8,8,4,3,7,5,7,7,5,7,8,8
51,8,4,8,8,8,8,8,4,6,5,6,5,7,7,6,8,4,8
52,7,5,7,8,6,5,8,8,8,7,7,3,5,7,6,5,7,8
53,8,5,8,5,7,8,8,8,8,7,7,3,6,8,8,8,8,8
54,8,4,7,8,8,8,8,8,8,5,8,6,6,8,8,8,8,8
55,8,7,8,8,8,6,8,8,8,6,5,7,8,5,6,8,4,8
56,8,5,8,8,8,8,8,8,3,7,8,6,6,8,5,5,8,8
57,7,7,8,8,8,8,8,8,8,7,3,7,8,6,7,8,6,8
58,7,7,7,8,8,5,8,8,5,4,8,7,8,8,5,8,8,8
59,6,8,8,8,8,8,8,8,8,7,7,4,4,7,8,7,7,8
60,8,6,8,8,7,8,8,6,8,4,5,4,6,5,6,7,5,8
61,7,7,7,8,8,5,8,8,8,4,6,5,6,5,6,8,5,8
62,8,1,8,8,8,5,5,8,4,6,7,5,8,7,6,8,5,8
63,8,5,8,8,8,8,8,8,8,6,8,7,8,8,8,8,8,8
64,8,8,8,8,8,8,8,8,8,8,7,7,8,7,6,8,8,8
65,8,7,8,8,8,6,8,7,8,5,7,5,4,6,8,3,6,6
66,8,7,8,8,6,8,8,8,8,5,5,4,7,7,7,7,6,8
67,8,7,7,8,6,8,8,8,8,6,5,6,8,7,7,8,7,8
68,5,4,1,5,8,8,8,8,8,2,6,4,5,6,3,6,7,7
69,8,6,8,8,6,8,8,7,8,4,2,4,8,6,8,8,7,8
70,5,5,8,7,8,6,8,8,8,7,7,5,2,8,5,8,8,8
71,8,8,8,8,8,8,8,7,8,7,6,7,8,6,8,8,6,8
72,8,8,5,8,5,8,8,7,7,5,6,6,8,4,7,8,5,8
73,1,5,2,5,8,8,8,8,8,4,7,7,4,8,2,6,8,7
74,6,7,4,8,8,5,8,8,7,6,7,5,5,5,3,6,6,8
75,8,7,8,8,8,8,8,8,8,7,7,6,7,8,7,8,8,7
76,7,5,7,8,8,8,8,8,8,6,7,7,8,7,6,7,8,6
77,6,4,7,8,8,7,8,6,6,5,6,3,6,4,5,8,4,8
78,5,6,5,5,8,4,8,8,8,5,7,4,2,7,5,5,8,4
79,8,7,8,8,4,7,8,8,8,5,5,3,8,3,7,8,5,7
80,8,6,8,8,7,8,8,8,8,6,5,6,8,6,6,8,7,6
81,6,6,7,2,8,8,8,8,7,6,7,6,4,7,6,6,8,5
82,5,5,6,5,8,6,6,7,4,6,6,4,1,6,6,4,3,6
83,8,5,3,8,8,7,8,8,8,4,7,5,1,6,5,8,7,8
84,8,5,6,5,8,4,8,8,8,6,7,6,5,7,5,5,8,6
85,8,6,8,8,8,8,8,8,8,5,8,7,8,8,7,8,8,6
86,8,5,5,8,6,6,8,8,8,4,5,5,5,5,5,8,7,7
87,8,6,8,8,8,8,8,8,5,6,7,7,8,8,8,8,8,8
88,8,7,6,4,7,6,8,8,8,4,6,3,5,8,6,5,7,5
89,8,5,8,8,8,7,8,7,8,6,5,5,6,6,7,5,3,6
90,5,5,8,6,8,6,8,8,8,5,7,5,6,8,6,6,8,5
91,8,3,8,8,8,8,8,8,5,8,7,2,6,8,7,8,8,8
92,8,5,6,8,6,5,5,6,4,5,5,3,5,4,5,5,5,3
93,8,6,3,8,8,5,8,8,6,3,8,6,1,8,3,7,8,8
94,5,2,5,6,8,6,8,8,7,3,7,4,8,8,5,8,2,8
95,8,7,8,8,8,8,8,7,7,7,7,7,8,7,7,8,6,8
96,8,4,8,8,8,7,8,8,8,2,8,3,4,8,8,8,8,8
97,6,4,8,1,8,2,8,8,8,2,6,2,2,8,7,1,8,5
98,6,5,8,8,8,7,8,8,7,4,7,3,6,7,6,8,5,8
99,3,5,5,8,8,8,8,8,8,3,7,5,1,7,2,4,6,4
100,7,7,5,7,8,5,8,8,8,5,7,3,3,2,6,6,8,8
101,8,8,8,8,8,8,8,8,8,7,7,7,7,8,7,8,6,8
102,5,3,8,8,7,3,8,8,8,4,1,2,3,7,6,6,4,7
103,8,6,8,8,8,7,8,8,8,7,5,7,8,8,7,8,7,8
104,8,7,8,8,8,8,8,8,8,5,4,3,8,7,7,8,5,8
105,8,6,7,8,8,5,8,8,8,4,2,4,8,7,8,4,5,3
106,8,4,7,4,8,7,8,8,7,5,8,7,6,8,6,8,8,8
107,5,5,5,8,8,8,8,8,5,6,7,6,1,8,5,5,8,6
108,8,5,6,8,5,7,6,8,7,5,7,7,7,7,6,8,8,6
109,8,7,8,8,7,8,8,6,8,4,5,6,8,7,7,8,8,8
110,8,3,8,7,7,4,8,1,6,4,6,4,4,8,5,5,7,7
111,8,6,8,8,8,7,8,8,8,5,5,7,8,7,8,8,5,8
112,8,2,4,8,8,6,8,8,6,4,6,3,2,7,5,6,6,8
113,6,4,6,6,7,5,6,7,4,4,5,3,5,8,4,4,8,4
114,8,7,8,8,8,7,8,8,8,7,7,6,2,8,5,8,8,6
115,4,5,8,8,8,6,8,8,8,6,6,6,3,8,8,4,7,8
116,8,7,8,8,8,8,8,8,8,6,3,7,8,8,7,8,8,8
117,6,6,8,5,8,4,8,8,8,3,6,1,7,8,8,1,6,3
118,6,8,2,6,8,7,8,8,8,3,8,7,3,8,3,5,8,8
119,6,4,8,8,5,5,8,8,3,4,7,6,5,7,5,8,8,6
120,6,5,2,8,8,5,8,8,8,6,7,6,1,8,2,5,4,4
121,7,7,8,8,8,8,8,8,8,6,7,6,8,8,7,8,7,8
122,8,6,8,8,8,6,6,5,4,6,6,4,8,8,5,5,4,6
123,8,6,8,8,8,8,8,5,7,5,6,6,8,5,8,8,2,8
124,8,3,6,8,8,7,8,8,7,7,7,7,4,7,4,8,7,8
125,6,6,8,7,8,7,8,8,8,7,7,4,7,7,6,8,5,7
126,8,7,8,8,7,8,8,8,8,6,6,6,8,6,6,8,8,7
127,8,8,7,8,8,7,8,8,8,7,7,6,6,6,6,8,6,6
128,8,7,8,8,8,8,8,8,8,7,6,2,8,5,7,8,6,8
129,8,8,8,8,8,8,6,5,8,7,6,6,8,7,8,8,7,8
130,8,5,4,8,8,3,8,8,6,3,7,5,5,8,4,8,8,5
131,7,2,5,8,8,8,8,8,8,4,2,4,7,7,5,4,8,3
132,8,5,8,8,8,8,8,6,8,7,5,5,8,4,8,8,5,8
133,8,3,7,6,6,7,8,6,8,6,7,3,7,8,5,6,6,8
134,6,8,6,8,8,4,8,8,6,7,7,7,3,8,3,4,8,4
135,8,7,8,8,8,7,8,8,6,6,8,7,4,8,6,8,7,8
136,8,5,6,7,8,5,8,8,3,3,8,7,4,8,7,4,8,8
137,6,5,8,4,8,5,5,5,5,5,6,6,4,7,6,5,7,2
138,8,8,5,8,5,2,8,8,8,7,7,6,4,7,6,8,4,5
139,6,1,8,8,8,7,8,6,8,5,7,5,2,5,5,6,3,6
140,1,6,8,4,8,5,8,8,5,2,7,1,3,7,6,6,6,6
141,8,6,8,8,7,8,8,8,8,7,5,7,8,8,8,8,7,8
143,8,7,8,8,6,8,7,5,8,8,5,6,8,7,7,8,5,8
144,7,3,8,8,2,7,3,5,3,2,1,1,4,5,5,8,1,2
145,5,7,8,2,8,8,8,8,8,2,7,4,4,8,6,2,8,8
146,3,7,5,8,8,5,8,8,5,7,8,7,7,8,4,6,8,7
147,6,4,8,3,6,7,8,4,7,5,5,3,5,6,5,8,6,5
148,8,8,8,8,8,7,8,8,8,7,5,7,8,7,7,8,6,8
149,6,4,3,8,8,6,8,8,8,5,7,4,6,8,5,6,8,8
150,8,7,8,8,8,8,8,5,8,7,5,3,8,5,8,8,1,8
151,8,5,5,3,8,5,8,8,8,2,7,4,6,6,5,6,7,5
152,8,7,7,7,8,6,8,8,8,5,6,6,5,8,5,5,7,3
153,8,6,8,8,8,7,8,8,8,6,7,6,7,8,8,8,8,6
154,8,8,8,8,8,8,8,8,8,4,7,5,6,8,8,8,7,8
155,8,5,6,8,8,7,8,8,8,5,8,6,4,8,4,1,8,6
156,6,6,3,6,8,5,8,8,6,1,8,4,3,8,3,7,8,7
157,8,2,7,8,8,7,8,8,8,5,7,6,7,8,5,8,8,8
158,8,7,7,8,8,8,8,8,7,6,6,4,7,8,7,7,6,7
159,8,8,6,8,8,5,8,8,2,7,7,7,5,8,2,6,8,4
160,8,4,5,8,6,6,8,8,8,5,6,6,6,6,7,7,6,6
161,4,6,8,7,8,3,8,8,2,6,8,7,4,8,4,4,8,8
162,8,5,5,7,8,8,8,8,4,3,7,7,4,7,6,8,6,2
163,8,5,8,8,7,8,8,8,6,7,5,5,8,6,7,8,6,8
164,4,8,6,8,8,5,8,8,8,4,6,2,8,8,8,6,6,8
165,6,8,6,8,6,3,8,8,6,6,7,7,5,8,4,8,8,6
166,8,6,8,8,6,7,6,8,5,5,7,5,5,7,5,4,6,5
167,8,6,8,8,8,8,8,8,8,7,8,6,6,8,5,7,8,8
168,6,7,2,4,8,7,8,8,3,6,6,5,3,7,8,7,8,8
169,8,7,8,8,6,8,8,8,8,7,7,7,7,7,8,8,5,8
170,8,5,8,8,8,8,8,8,8,6,5,4,8,7,6,8,5,6
171,8,5,8,8,8,7,8,7,8,6,7,7,5,6,4,5,8,6
172,8,6,7,8,8,6,4,8,7,4,6,4,6,6,8,8,7,8
173,8,5,8,8,8,8,8,8,5,6,5,6,6,4,8,8,6,8
175,6,7,8,8,3,8,8,7,8,4,3,2,8,6,7,8,3,8
176,8,8,8,8,7,8,8,8,8,5,5,5,8,7,8,8,7,6
177,8,3,3,5,8,7,8,8,5,7,7,6,3,8,6,8,8,5
178,8,7,8,8,8,8,8,8,8,5,2,5,8,7,7,8,6,8
179,8,4,7,6,8,8,8,8,8,3,7,4,3,8,5,8,7,8
180,8,4,8,8,8,8,8,8,8,4,8,3,5,8,8,6,8,8
181,8,4,8,8,8,3,8,8,6,6,8,6,8,8,5,6,8,7
182,6,5,4,5,8,7,8,8,8,2,7,3,2,8,4,8,8,8
183,8,6,8,8,8,8,8,4,6,5,6,4,8,6,8,8,6,8
184,6,5,7,8,8,8,8,8,8,7,7,7,6,8,5,5,7,4
185,8,8,8,8,6,7,8,7,6,6,5,4,8,6,7,8,4,7
186,8,7,8,7,8,4,5,8,7,4,7,4,2,7,6,7,5,4
187,8,4,4,8,8,8,8,8,8,8,7,7,8,8,6,8,6,7
188,8,7,8,8,7,8,7,8,8,5,3,3,8,7,7,8,4,8
189,2,5,5,3,8,2,8,8,8,4,8,4,4,8,3,2,8,4
190,8,5,8,8,8,5,8,8,6,3,8,4,5,8,5,7,8,8
191,7,3,5,6,8,6,8,8,8,4,7,7,2,7,3,8,8,6
192,5,6,7,8,7,8,8,8,8,3,3,5,6,6,7,6,6,8
193,8,6,8,8,4,8,8,4,6,7,6,5,8,6,8,8,6,8
194,8,6,7,8,4,7,8,8,8,7,5,5,8,4,7,8,5,5
195,8,7,8,8,8,7,8,8,8,7,7,7,8,3,8,8,6,8
196,7,3,7,8,3,8,8,3,6,7,6,6,6,4,6,6,2,4
197,8,6,5,8,8,6,8,6,4,5,6,7,6,5,6,7,5,8
198,7,6,8,7,8,7,8,8,8,5,6,7,7,6,6,8,7,7
199,8,7,8,6,8,7,8,6,8,5,6,5,8,5,6,8,6,8
200,8,6,8,8,8,8,8,8,8,6,5,6,5,7,7,8,7,8
201,6,4,1,4,8,7,8,8,8,1,7,2,3,8,5,6,6,4
202,6,5,2,8,8,4,8,8,6,7,4,5,2,8,5,3,7,6
203,8,6,8,8,8,8,8,8,8,6,6,6,8,4,8,8,6,8
204,8,6,4,8,6,7,8,7,8,5,5,6,7,7,5,8,7,8
205,8,5,7,8,8,8,8,6,8,5,6,5,5,6,6,4,3,6
206,7,6,8,8,8,6,8,6,5,5,5,4,6,5,6,8,6,6
207,8,7,8,8,8,7,8,6,8,7,6,5,8,6,7,8,6,8
208,5,6,2,6,8,2,8,8,8,7,7,7,2,8,3,8,8,8
209,6,5,7,8,8,7,8,8,8,7,7,6,5,7,6,6,6,6
210,8,7,8,8,8,8,8,7,8,6,6,7,7,6,7,8,6,7
211,5,5,8,8,8,8,8,8,8,6,8,5,6,6,8,8,8,8
212,7,4,8,8,8,8,8,8,8,3,3,5,7,8,6,8,7,8
213,8,6,8,6,8,8,8,6,8,3,2,3,8,6,8,8,6,7
214,8,7,8,8,8,8,8,8,5,5,5,6,8,8,7,5,6,3
215,8,7,7,8,8,7,8,5,8,6,6,5,7,6,6,8,5,8
216,8,3,8,8,6,8,8,8,8,6,6,6,6,7,7,6,8,8
217,8,5,8,8,8,8,8,8,5,5,7,6,8,8,7,7,6,8
218,2,5,2,7,8,5,8,8,1,3,7,3,5,8,3,3,8,8
219,8,6,6,8,6,5,8,8,5,3,7,4,8,8,6,8,8,8
220,8,8,8,8,4,7,8,8,6,6,5,5,8,5,8,8,5,8
221,8,7,8,8,8,8,8,8,8,5,5,6,8,5,7,8,5,8
222,8,5,4,6,8,6,2,8,3,6,5,2,3,6,5,6,6,5
223,8,6,6,6,8,8,8,8,8,3,7,5,5,8,7,6,8,8
224,2,7,8,8,8,8,8,8,2,3,8,6,2,8,2,6,8,8
225,5,5,6,4,8,1,8,8,8,4,7,7,5,8,6,2,8,2
226,8,6,8,8,8,8,8,8,8,7,6,6,8,6,8,8,8,8
227,8,6,8,8,7,8,8,8,8,6,5,7,8,7,8,8,7,8
228,8,6,8,8,6,7,8,6,7,6,6,7,8,3,7,8,4,8
229,8,1,6,7,8,7,8,8,6,5,7,3,4,8,6,6,8,3
230,8,3,6,8,8,8,8,8,8,6,7,6,8,8,7,8,8,8
231,8,8,8,8,8,7,8,8,8,6,6,6,8,6,5,8,6,7
232,8,7,7,8,7,7,8,8,8,6,2,7,8,7,7,8,8,8
233,4,8,6,8,7,7,8,8,8,5,6,5,8,8,8,8,6,8
234,8,6,8,8,8,7,8,7,5,8,7,5,5,8,6,7,6,7
235,8,2,6,8,8,8,8,8,8,2,5,3,3,8,5,4,7,8
236,8,7,8,8,8,8,8,8,8,7,6,7,8,6,8,8,8,8
237,6,3,7,7,8,8,8,8,8,2,6,2,4,8,6,8,7,8
238,8,5,5,8,8,8,8,8,8,5,8,5,8,8,6,6,8,5
239,5,5,7,4,8,3,8,8,2,4,7,7,4,8,5,5,8,4
240,6,5,6,8,8,7,8,8,5,6,7,6,6,8,6,8,8,6
241,8,2,4,6,8,6,8,8,7,6,8,6,6,8,2,6,8,8
242,8,5,7,8,7,8,4,8,6,8,6,7,8,6,7,8,6,8
243,8,8,8,8,6,8,8,7,8,7,6,7,8,7,8,8,7,8
245,8,4,6,7,8,8,8,8,8,4,4,2,7,7,6,5,8,7
246,2,7,4,6,8,6,8,8,4,2,8,6,6,8,5,8,8,8
247,6,2,8,8,8,8,8,8,8,4,7,2,6,6,6,8,8,8
248,8,6,4,8,4,8,8,8,7,6,6,5,8,5,6,6,5,6
249,6,7,2,5,8,6,8,8,8,4,7,6,2,8,5,4,8,2
250,8,5,6,2,8,4,8,8,5,2,7,7,2,8,5,2,8,6
251,8,5,5,8,8,6,8,8,6,2,8,6,4,8,7,8,8,8
252,8,4,8,8,8,8,8,8,8,5,8,7,7,8,6,6,8,6
253,8,2,6,5,8,2,8,8,5,4,8,2,4,8,6,5,8,5
254,2,4,8,7,8,4,8,8,8,2,8,6,5,8,3,5,6,2
255,5,5,7,6,8,7,8,8,4,2,7,5,5,8,5,8,6,8
256,3,3,5,1,8,8,8,8,1,3,6,5,5,8,2,6,6,5
257,8,7,8,8,6,8,7,7,8,5,6,4,8,6,8,8,6,8
258,2,1,8,8,8,8,8,8,8,7,7,6,2,7,4,8,8,8
259,8,5,8,8,6,7,8,8,8,6,3,2,8,5,8,8,6,8
260,8,7,8,8,6,8,8,8,7,4,6,4,8,7,7,8,4,8
261,8,5,7,8,8,8,8,8,8,4,7,6,7,8,7,8,8,8
262,8,4,6,8,8,8,8,8,4,2,7,3,7,8,7,7,8,7
263,8,6,8,8,8,8,8,7,8,6,5,6,8,6,8,8,7,8
264,8,8,8,8,8,8,8,8,8,6,4,6,8,6,6,8,6,8
265,4,5,8,4,8,4,8,8,2,4,7,7,5,8,2,2,7,5
266,8,2,5,8,8,8,8,8,8,7,7,7,2,7,5,8,7,3
267,8,6,8,8,8,7,8,5,5,4,7,7,6,6,3,8,7,5
268,8,7,6,6,8,6,3,6,6,7,7,5,8,6,5,7,5,6
269,6,6,8,8,5,5,8,8,3,3,1,2,3,7,4,8,6,7
270,8,6,8,8,5,8,8,8,6,7,6,6,7,6,8,8,7,8
271,8,6,8,4,8,3,8,8,3,4,8,6,4,8,7,6,8,6
272,6,8,6,8,5,6,8,8,7,4,6,5,5,5,7,8,5,8
273,4,1,7,8,8,8,8,2,4,6,7,6,6,2,6,4,8,5
274,8,8,8,8,8,8,8,7,8,7,7,7,8,6,8,8,7,8
275,5,4,8,8,8,8,8,3,6,1,3,3,6,5,6,8,5,5
276,8,6,8,8,6,8,8,8,8,5,2,7,8,8,8,8,7,8
277,8,6,7,6,8,7,8,8,7,6,6,6,6,6,6,8,6,7
278,8,8,8,8,7,8,8,8,8,7,5,6,8,8,8,8,7,8
279,3,2,8,8,8,5,8,8,8,5,8,2,5,8,4,8,8,5
280,8,3,5,7,8,2,8,8,8,4,8,3,3,8,3,8,8,8
281,8,8,8,6,6,4,8,8,5,2,6,3,8,7,5,6,5,2
282,5,6,5,8,8,8,8,8,8,6,7,7,5,8,5,6,8,8
283,6,4,8,6,8,6,8,8,8,6,8,6,2,7,4,8,8,8
284,8,8,8,8,5,8,8,8,8,8,7,7,8,6,7,8,8,8
285,8,7,8,8,6,7,8,8,8,7,7,7,7,7,7,8,8,8
286,8,4,8,8,8,8,8,7,8,6,7,3,7,8,6,7,7,8
287,8,8,8,8,8,7,8,8,7,6,7,7,8,6,6,8,6,8
288,8,7,6,8,8,8,8,8,6,2,4,2,6,4,7,8,5,5
289,8,7,8,8,8,7,6,3,5,4,7,3,6,7,7,8,7,8
290,8,7,8,8,8,8,8,8,7,5,4,4,8,4,8,8,2,7
291,8,6,8,8,8,8,8,7,8,6,6,5,8,4,7,8,5,8
292,8,5,6,8,8,5,8,8,8,4,8,2,2,6,4,3,8,5
293,8,6,8,7,8,7,8,8,8,5,5,4,4,7,6,7,5,7
294,6,7,7,8,8,6,8,8,1,7,8,7,8,8,5,8,8,8
295,6,6,6,4,8,8,8,8,8,6,8,7,6,8,6,6,8,8
296,8,5,6,5,8,6,8,8,8,3,7,2,4,8,6,7,7,4
297,5,5,6,5,7,7,8,8,7,3,7,6,4,8,4,2,6,5
298,3,7,6,8,8,6,8,8,6,2,6,3,7,8,5,3,7,5
299,8,5,6,8,5,6,8,8,8,6,7,7,4,8,7,8,6,2
300,8,5,8,8,6,7,7,2,7,5,5,5,8,5,6,8,4,8
301,8,6,8,8,8,6,8,7,8,6,7,5,6,5,6,8,4,5
302,8,3,7,8,8,8,8,8,8,6,6,5,3,8,6,6,8,5
303,8,8,8,8,8,8,8,8,8,4,5,5,8,7,8,8,6,8
304,5,5,8,4,8,8,8,8,8,6,7,7,8,8,6,2,6,8
305,5,4,6,8,6,4,8,8,3,4,5,7,6,8,2,1,7,4
306,8,6,4,6,8,6,8,8,3,2,8,7,6,6,3,8,8,6
307,5,7,8,8,8,3,8,8,6,3,7,4,4,7,4,8,6,5
308,6,2,6,7,8,6,8,8,3,6,7,6,8,8,6,8,8,3
309,3,4,6,8,8,6,4,8,4,2,8,2,5,8,8,2,8,4
310,8,6,8,8,8,8,5,8,8,5,6,5,8,7,6,8,7,7
311,6,5,6,8,8,8,8,8,8,6,7,6,3,8,8,8,6,8
312,8,7,5,8,8,8,8,6,7,7,1,7,8,7,8,8,6,8
313,8,5,6,6,8,4,8,4,5,5,5,2,4,8,7,4,5,4
314,6,6,6,8,8,6,8,8,6,2,8,6,5,8,5,7,8,5
315,7,5,5,2,8,4,8,8,4,3,7,4,5,8,5,2,8,2
316,8,7,8,8,8,5,8,5,5,2,6,5,7,8,6,7,6,3
317,7,5,4,8,8,6,8,8,7,4,6,5,8,7,4,7,6,8
318,6,7,8,8,8,6,8,8,7,2,7,6,7,8,5,6,8,7
319,8,5,6,6,8,4,8,8,2,7,8,6,5,8,4,5,8,6
320,7,2,8,7,8,7,8,8,6,7,7,5,6,8,6,7,8,7
321,4,2,5,8,8,8,8,8,8,2,5,3,6,5,3,6,6,8
322,8,7,6,8,8,8,8,4,8,2,5,4,7,7,7,8,4,6
323,5,5,3,6,8,5,8,8,4,5,6,6,3,6,5,6,6,4
324,2,2,5,7,6,6,2,8,2,5,7,6,6,7,6,6,4,6
325,4,5,8,8,8,4,8,8,7,5,7,6,5,8,6,5,8,2
326,8,6,8,7,8,8,8,8,3,4,7,6,6,7,7,7,8,8
327,8,2,6,5,8,3,8,8,3,4,7,7,6,7,5,6,8,5
328,8,3,2,6,8,4,8,8,6,7,8,7,5,5,2,8,8,8
329,8,6,2,8,8,8,8,8,8,3,6,4,2,6,7,4,7,8
330,8,8,8,8,8,8,8,8,8,7,7,7,8,8,7,8,8,7
331,8,7,8,8,6,8,8,8,8,5,6,6,7,6,7,8,7,8
332,7,3,8,7,8,8,8,8,8,6,6,4,5,8,5,4,6,3
333,8,5,8,8,6,5,8,8,8,3,5,2,6,2,6,8,6,8
334,8,7,7,8,8,7,8,8,8,6,8,7,4,8,5,5,8,7
335,3,4,2,6,8,5,8,8,8,6,6,7,7,8,2,5,8,5
336,8,6,8,8,8,6,8,8,5,7,5,7,8,5,6,8,4,8
337,8,5,1,2,6,3,8,8,7,4,7,7,6,3,5,8,5,8
338,8,5,8,8,8,8,8,6,7,5,5,5,8,3,6,8,4,8
339,8,7,8,8,8,5,8,5,8,3,2,3,8,4,6,8,2,2
340,4,6,8,8,8,8,8,8,8,7,8,7,5,8,6,3,8,7
341,8,7,8,7,8,1,8,8,2,5,8,2,6,8,5,5,8,6
342,8,7,8,8,6,8,8,8,8,6,5,5,8,7,8,8,6,8
343,6,6,8,4,8,5,8,8,8,5,7,6,5,7,5,7,8,5
344,8,4,6,8,8,6,8,8,8,4,6,6,6,6,5,6,5,8
345,2,5,2,8,8,8,8,8,8,4,8,7,6,8,5,7,8,8
346,8,5,8,8,8,6,8,8,8,7,8,6,7,8,7,8,8,6
347,8,1,8,8,5,8,8,6,7,7,6,7,5,4,6,8,2,7
348,8,6,8,8,8,8,8,8,8,5,3,3,8,8,8,8,6,8
349,6,5,8,7,8,7,8,7,5,1,6,2,6,5,6,6,8,4
350,8,7,8,7,8,8,7,8,8,7,5,5,8,7,7,6,8,8
351,7,3,5,8,5,7,8,8,8,3,7,3,6,6,5,8,6,3
352,8,4,8,8,8,5,8,7,8,4,7,7,3,6,2,5,5,7
353,8,6,8,8,6,6,4,3,6,5,6,6,8,7,7,8,7,8
