CUSTNO,Monetary_가구인테리어/잡화_고가_등급,Monetary_가구인테리어/잡화_저가_등급,Monetary_가구인테리어/잡화_중가_등급,Monetary_가전/레저취미/멀티샵_고가_등급,Monetary_가전/레저취미/멀티샵_저가_등급,Monetary_가전/레저취미/멀티샵_중가_등급,Monetary_교육문화/아동_고가_등급,Monetary_교육문화/아동_저가_등급,Monetary_교육문화/아동_중가_등급,Monetary_식품/생활_고가_등급,Monetary_식품/생활_저가_등급,Monetary_식품/생활_중가_등급,Monetary_의류/이미용_고가_등급,Monetary_의류/이미용_저가_등급,Monetary_의류/이미용_중가_등급,Monetary_침구/주방_고가_등급,Monetary_침구/주방_저가_등급,Monetary_침구/주방_중가_등급
51,8,3,8,8,8,8,8,7,5,5,7,4,8,7,8,5,5,8
52,6,4,8,8,8,8,8,8,8,5,7,2,6,8,6,6,8,4
53,8,8,8,4,8,8,8,8,8,7,4,4,8,8,6,6,8,8
54,8,5,7,8,8,8,8,8,8,5,7,7,6,8,6,8,8,8
55,8,7,8,8,8,6,8,8,8,7,6,7,8,4,8,8,4,8
56,8,1,8,6,8,8,8,8,8,6,8,6,1,8,5,8,8,8
57,8,7,8,8,6,8,8,8,8,2,4,7,8,8,8,8,7,8
58,6,5,8,8,8,8,8,8,6,4,8,7,8,8,5,8,8,6
59,8,8,8,8,8,8,8,8,8,6,7,4,5,8,7,7,8,8
60,8,7,8,8,6,8,8,8,7,5,6,5,5,6,7,6,7,8
61,8,6,7,8,5,8,7,7,7,6,3,6,7,4,7,7,5,5
62,8,7,8,8,8,6,8,8,4,6,6,4,6,7,8,8,7,8
63,8,5,8,8,8,8,8,8,8,5,8,7,7,8,7,8,8,8
64,8,8,8,8,8,8,8,7,8,7,6,7,8,7,8,8,8,8
65,8,6,8,8,8,7,8,8,8,4,7,4,5,8,5,8,6,3
66,8,7,8,8,6,8,8,8,8,6,5,3,8,7,6,8,6,8
67,8,8,8,8,8,8,8,8,8,6,4,5,8,4,8,8,8,8
68,6,8,1,5,8,8,8,7,2,5,7,7,2,7,6,6,8,5
69,8,7,8,8,8,8,8,8,8,5,3,4,8,7,8,8,8,8
70,6,7,5,8,8,8,8,8,8,7,7,5,8,8,6,8,8,8
71,8,8,8,8,8,8,8,7,8,6,6,7,8,6,8,8,4,7
72,8,6,8,8,8,7,8,7,7,5,6,7,8,4,7,8,7,8
73,2,5,6,4,8,3,8,8,5,7,7,7,2,8,4,5,8,8
74,6,5,8,8,8,8,8,8,8,7,7,4,6,6,5,7,6,7
75,8,6,8,8,8,8,8,8,8,8,7,7,7,8,8,8,8,8
76,8,7,8,8,8,8,8,8,8,6,6,7,6,6,8,8,8,6
77,7,4,8,8,8,8,8,3,5,6,8,3,4,8,6,8,8,8
78,6,2,5,4,8,6,8,8,8,5,7,2,2,8,7,5,7,5
79,8,7,8,8,4,8,8,8,8,6,5,5,8,6,7,8,7,8
80,8,7,8,8,8,8,8,8,8,6,6,6,6,8,7,7,6,7
81,5,5,7,8,6,8,8,8,8,7,7,3,4,8,5,6,8,6
82,8,7,6,5,8,8,8,8,8,6,6,4,1,7,7,8,4,3
83,8,8,8,7,8,7,8,8,8,4,7,5,1,7,8,2,6,8
84,8,5,4,1,8,3,8,8,8,7,8,6,8,8,6,7,6,5
85,8,4,6,8,8,8,8,8,8,7,8,6,6,7,6,6,8,4
86,8,2,8,8,8,8,8,7,6,3,3,2,5,7,5,8,7,5
87,8,8,7,3,8,7,8,8,8,5,7,3,8,8,8,5,8,5
88,8,6,2,4,6,8,8,8,8,5,5,3,5,8,8,6,5,8
89,8,5,8,8,4,4,8,8,8,6,4,6,8,7,7,8,2,5
90,8,7,7,8,8,7,8,8,8,5,8,7,5,8,6,4,8,3
91,8,4,8,8,8,8,8,8,8,6,7,2,6,8,7,8,8,6
92,8,4,8,8,8,4,5,5,3,4,6,4,5,5,7,6,2,6
93,3,5,7,8,8,8,8,8,8,3,7,5,2,8,5,8,8,8
94,8,4,5,8,8,7,8,8,8,3,7,5,5,8,5,8,8,8
95,8,5,8,8,7,8,8,6,8,7,6,7,7,4,7,8,8,8
96,8,5,8,8,8,8,8,8,8,3,8,5,5,8,7,8,8,8
97,8,1,8,1,7,1,8,8,7,1,4,1,2,7,6,1,5,8
98,8,8,5,8,8,6,8,8,7,5,7,6,7,8,5,3,8,7
99,3,5,6,5,5,6,6,8,7,3,7,6,3,7,2,4,5,3
100,7,7,8,8,8,7,8,8,6,7,7,7,8,5,6,4,8,6
101,8,3,8,8,8,8,8,8,8,7,7,6,8,8,8,8,8,8
102,6,6,7,7,8,7,8,8,8,5,2,2,5,5,6,6,5,4
103,8,6,8,8,6,8,8,8,8,6,6,7,8,8,8,8,7,8
104,8,7,8,8,8,8,8,8,8,6,4,5,8,7,7,8,7,8
105,8,8,6,8,4,8,7,7,8,3,4,3,8,6,8,8,5,8
106,8,5,8,4,8,7,8,8,6,5,7,7,8,6,6,6,6,7
107,8,4,8,8,8,8,8,8,8,3,7,7,1,8,7,7,8,6
108,8,5,8,8,8,8,8,8,8,6,8,6,6,8,6,8,8,8
109,8,8,8,8,8,8,8,8,8,7,6,7,8,7,8,8,8,8
110,8,5,8,8,8,6,7,8,6,5,7,5,6,8,5,8,6,5
111,8,8,8,8,8,8,8,8,8,6,5,7,8,8,8,8,7,8
112,8,3,2,8,8,8,8,8,6,5,6,6,4,6,3,8,6,8
113,5,4,8,8,4,4,5,4,4,5,6,4,5,5,4,4,8,4
114,6,3,8,6,8,8,8,8,8,6,7,5,5,6,6,7,8,8
115,2,6,7,8,8,8,8,8,8,6,8,2,4,8,7,7,8,6
116,8,7,8,8,8,8,8,8,8,7,4,7,8,6,8,8,8,8
117,8,5,8,8,8,8,8,8,8,3,6,2,7,7,8,6,4,8
118,6,4,8,7,8,8,8,8,8,3,7,7,4,8,2,5,8,4
119,6,4,3,8,8,4,8,8,4,4,7,5,5,8,2,5,7,5
120,6,5,1,8,8,8,8,8,8,7,7,7,1,8,6,7,6,8
121,6,6,8,7,8,8,5,8,5,4,7,5,6,8,5,8,8,8
122,8,5,7,5,8,7,6,5,4,6,7,3,5,6,4,8,6,6
123,8,8,7,8,8,8,8,8,6,5,5,5,8,7,8,8,6,6
124,8,5,8,8,8,8,8,8,8,7,8,7,6,7,5,8,8,8
125,8,6,8,7,8,8,8,8,8,6,7,4,6,8,7,8,7,5
126,6,8,7,8,8,8,8,8,8,5,6,6,7,6,2,8,8,6
127,7,4,8,8,8,8,8,8,8,7,7,6,6,7,7,8,6,8
128,8,8,8,8,8,7,8,8,8,7,6,7,8,6,8,8,8,8
129,8,7,8,8,8,8,8,8,8,6,6,7,8,8,8,8,7,8
130,5,5,8,8,8,6,8,8,4,4,7,4,6,8,5,8,8,8
131,8,3,7,8,6,4,8,8,5,5,6,5,6,8,6,7,8,5
132,8,7,8,8,8,8,8,7,8,6,2,4,7,6,6,8,8,8
133,8,5,8,7,8,6,8,8,8,6,7,5,7,5,5,6,6,8
134,3,6,8,8,8,4,8,8,5,4,6,7,6,5,4,6,8,2
135,8,5,8,8,8,8,8,8,8,7,7,7,6,8,7,8,8,8
136,8,5,8,8,8,6,8,8,6,6,7,7,8,8,7,8,8,8
137,3,6,5,5,8,8,8,8,4,3,6,6,6,8,6,8,8,6
138,8,4,8,7,6,3,8,8,8,6,5,5,3,7,5,8,8,8
139,8,6,8,8,7,8,8,8,8,6,6,5,4,7,8,8,6,8
140,2,5,8,4,8,8,8,8,8,2,8,1,6,8,8,5,8,6
141,8,6,8,8,5,8,8,8,8,7,5,7,8,7,8,8,7,8
143,8,7,8,8,8,8,8,7,8,7,5,7,8,6,8,8,6,8
144,8,6,8,8,4,8,8,8,8,2,1,1,8,8,8,8,2,8
145,8,3,5,4,8,8,8,8,8,2,8,5,4,8,8,6,8,4
146,3,5,2,8,8,3,8,8,8,7,8,7,3,8,3,7,8,8
147,3,6,6,4,3,8,8,3,5,4,6,4,6,6,4,5,8,6
148,8,8,8,8,8,8,8,8,8,7,5,7,8,7,8,8,7,8
149,8,6,8,8,8,8,8,8,7,4,7,4,8,8,7,6,8,8
150,8,8,6,8,8,8,8,7,8,8,5,5,6,6,8,8,5,8
151,8,6,5,6,8,4,8,8,5,3,7,5,7,8,6,7,6,8
152,8,3,8,7,8,5,8,8,8,5,7,7,6,8,4,8,8,5
153,8,6,8,8,8,8,8,8,6,6,7,6,7,8,8,8,8,8
154,8,8,8,8,8,8,8,8,8,5,8,6,6,8,8,8,8,8
155,7,4,7,8,8,6,8,8,8,5,7,3,4,7,4,5,8,8
156,2,2,4,8,8,6,8,8,5,2,8,5,2,8,1,7,8,7
157,8,4,7,7,8,7,8,8,8,6,7,6,6,8,8,8,8,8
158,8,8,8,8,8,8,8,8,6,7,6,5,7,8,8,8,8,8
159,2,7,8,7,8,3,5,6,2,7,7,7,5,7,4,3,7,6
160,6,3,8,8,8,6,8,8,8,5,4,2,7,8,7,8,7,8
161,2,2,4,7,8,7,8,8,4,5,7,7,2,8,7,7,8,5
162,4,4,7,6,7,8,8,8,6,4,7,6,2,8,8,3,7,6
163,8,6,8,8,8,8,8,8,6,5,5,6,8,7,7,8,6,8
164,5,8,5,6,8,3,8,8,8,6,7,1,4,8,6,6,8,5
165,7,6,2,6,8,4,8,8,7,3,7,7,5,7,4,8,8,7
166,8,6,7,8,8,5,5,4,5,6,5,6,6,6,6,6,6,6
167,8,3,6,8,8,8,8,8,8,6,7,5,5,7,6,4,8,4
168,8,5,8,4,8,8,5,8,2,6,7,6,5,8,7,6,6,8
169,8,8,8,8,8,8,8,7,8,7,6,7,8,3,8,8,8,8
170,8,8,8,8,8,8,8,5,8,6,5,5,8,4,8,8,6,7
171,8,6,8,8,8,6,8,8,8,6,7,7,7,7,6,6,8,6
172,8,6,8,8,8,8,8,8,8,3,6,4,6,7,7,8,8,6
173,8,7,8,8,8,8,8,6,8,7,5,6,8,6,8,8,7,8
175,6,7,8,8,2,8,8,7,7,3,2,2,8,6,7,8,2,7
176,8,8,8,8,7,8,8,8,7,7,5,6,8,8,8,8,6,8
177,8,3,5,7,8,8,8,8,8,6,7,7,2,7,3,4,8,5
178,8,8,6,8,8,5,7,8,8,6,3,4,8,5,7,8,5,8
179,8,4,6,7,8,8,8,7,8,2,7,3,2,7,5,8,8,8
180,4,5,8,8,8,8,8,8,8,6,8,3,2,8,6,7,8,8
181,8,2,5,6,6,8,8,8,5,6,7,4,5,8,5,7,8,5
182,8,6,8,5,8,8,8,8,8,3,7,4,4,6,5,3,7,5
183,8,6,8,8,8,8,8,6,6,5,4,3,8,6,8,8,4,8
184,8,6,8,8,8,8,8,7,7,6,7,7,7,6,8,6,8,3
185,8,6,8,8,8,8,8,8,8,6,5,3,8,6,8,8,4,5
186,4,6,8,8,8,8,8,8,8,3,7,3,5,6,7,2,5,4
187,8,5,8,8,8,6,8,8,8,7,7,7,7,8,8,7,6,2
188,8,7,8,8,7,8,8,8,8,6,2,3,8,8,8,8,5,8
189,6,5,8,6,8,8,8,8,4,2,7,1,4,7,6,1,8,5
190,8,4,8,8,8,5,8,8,8,2,8,2,4,8,4,5,8,6
191,5,5,6,6,8,8,8,8,8,3,8,7,4,6,5,6,8,3
192,8,7,8,8,8,8,8,8,8,7,6,6,5,6,7,8,8,7
193,8,7,8,8,6,8,8,7,8,6,6,6,8,7,8,8,5,8
194,8,6,7,8,7,8,8,8,8,6,5,5,7,5,6,8,7,8
195,8,7,8,8,5,8,8,8,8,6,6,7,8,5,8,8,7,7
196,8,2,5,8,8,8,8,4,6,5,6,7,7,7,5,5,6,4
197,6,4,2,7,4,7,8,7,4,6,7,7,5,6,6,5,6,6
198,8,5,8,7,8,7,8,7,8,5,6,7,7,6,7,6,7,7
199,7,8,8,8,5,6,8,6,8,4,6,3,8,6,7,8,8,8
200,8,7,8,8,8,8,8,8,8,7,5,7,8,7,8,5,4,4
201,8,3,7,8,8,8,8,8,8,3,7,4,2,7,5,7,6,6
202,5,2,3,7,8,8,8,8,5,6,4,5,3,7,3,6,8,2
203,8,8,8,8,8,8,8,6,8,6,6,6,8,5,8,8,8,8
204,8,8,7,8,8,6,8,8,8,5,5,6,8,6,6,8,6,8
205,8,6,8,8,8,8,8,8,8,5,6,6,5,7,5,6,6,8
206,8,7,8,8,4,8,8,6,7,4,4,6,7,5,7,5,8,7
207,8,8,8,8,8,8,8,8,8,7,6,6,8,7,8,8,7,8
208,5,6,2,8,8,3,8,8,8,6,7,7,5,8,3,8,8,8
209,8,5,7,8,8,8,8,8,8,7,7,7,7,8,7,8,8,7
210,8,7,8,8,8,8,8,7,8,7,6,7,8,7,7,8,6,8
211,5,6,8,8,8,8,8,8,5,6,8,6,8,8,8,8,8,8
212,8,7,8,8,8,8,8,8,8,3,4,6,8,8,8,8,7,8
213,8,6,6,8,5,7,8,7,4,4,2,2,5,5,8,8,2,4
214,8,6,8,7,8,8,8,8,8,4,6,7,7,8,6,8,5,7
215,8,4,7,8,8,8,8,6,7,6,6,5,7,5,7,7,2,7
216,8,7,6,8,8,8,8,8,8,5,5,6,8,5,8,6,5,8
217,8,6,8,8,8,6,8,8,5,6,7,7,8,8,7,7,8,8
218,5,5,3,7,8,2,8,8,2,5,8,4,4,8,6,8,8,6
219,8,7,7,8,8,4,5,6,8,4,6,3,7,7,5,8,4,8
220,8,7,8,8,8,7,8,7,7,6,5,4,8,6,8,8,6,6
221,8,8,7,8,5,8,8,6,6,5,6,6,8,5,6,8,6,8
222,8,7,5,3,8,4,5,8,4,6,6,3,2,5,5,7,7,6
223,8,6,3,6,8,8,8,8,8,4,8,6,2,8,7,5,8,5
224,4,8,4,2,8,3,8,8,4,6,7,5,4,8,3,3,8,8
225,4,1,8,3,8,1,8,7,8,5,7,6,2,7,5,3,8,3
226,8,8,8,8,8,8,8,8,8,8,6,6,8,6,8,6,8,5
227,8,7,8,8,7,8,8,8,8,7,6,7,8,7,8,8,8,8
228,8,7,8,8,6,8,5,6,8,4,3,7,8,5,8,8,5,8
229,8,4,2,5,8,8,8,8,8,6,8,2,3,8,5,6,8,4
230,8,2,7,8,8,5,8,8,8,6,8,6,8,8,6,7,8,6
231,8,7,8,8,8,8,8,8,8,7,6,5,8,7,8,8,8,8
232,8,7,8,8,6,8,8,8,8,5,4,7,8,8,8,8,8,8
233,8,8,8,8,8,8,8,8,8,4,6,6,8,7,8,8,7,8
234,8,4,3,8,8,8,8,8,5,7,7,3,6,8,7,7,7,7
235,6,6,6,8,8,8,8,8,8,2,6,5,6,8,8,7,8,6
236,8,8,8,8,8,8,8,8,8,7,5,7,8,8,8,8,7,8
237,5,6,8,6,8,8,7,8,7,2,6,1,4,8,7,8,7,6
238,8,4,8,8,6,8,8,8,8,6,8,6,7,7,7,8,8,6
239,6,3,5,5,8,8,8,8,2,3,8,6,2,8,4,5,8,5
240,8,8,8,8,8,8,8,8,8,7,8,7,6,8,7,8,8,8
241,8,6,6,5,8,8,8,8,5,5,8,7,7,8,2,7,8,8
242,8,7,8,8,5,7,8,8,8,6,6,6,8,5,6,8,6,5
243,8,8,8,8,8,8,8,8,8,6,7,6,8,6,8,8,8,8
245,8,4,8,8,8,8,8,8,8,3,4,3,6,8,7,5,6,5
246,5,6,8,5,8,3,8,8,6,2,6,5,4,8,6,8,8,4
247,7,5,8,8,8,8,8,8,8,5,7,3,4,6,6,8,8,8
248,8,6,8,8,5,5,8,8,5,5,4,4,4,6,5,8,5,3
249,6,1,8,7,8,6,8,8,8,6,7,5,3,8,4,2,8,8
250,8,2,6,8,8,2,8,8,2,3,7,6,3,7,5,7,8,8
251,8,6,4,7,8,6,8,8,5,2,7,7,3,8,4,5,8,8
252,8,5,8,6,8,8,8,8,8,7,8,7,5,8,8,7,8,7
253,8,5,4,6,8,6,8,8,3,6,7,6,5,8,5,5,8,3
254,1,2,8,8,8,8,8,8,8,6,8,7,3,7,5,8,8,6
255,4,6,8,6,6,4,8,7,5,2,7,5,4,8,4,8,8,8
256,5,4,8,8,8,5,8,8,1,2,6,6,5,8,7,6,5,3
257,8,7,8,8,6,7,8,8,8,6,6,5,7,4,6,8,6,8
258,2,1,8,5,8,8,8,8,8,7,7,7,1,8,2,3,8,8
259,8,8,8,8,8,8,8,6,8,4,2,2,8,5,8,8,7,8
260,8,7,8,8,8,8,8,8,8,5,6,6,8,7,8,8,7,8
261,8,5,5,8,8,5,8,8,7,5,8,7,8,8,6,8,8,7
262,8,4,8,8,8,8,8,4,5,3,8,2,7,8,5,8,8,8
263,8,8,8,8,8,8,8,7,8,7,6,7,8,6,8,8,3,7
264,8,6,8,8,7,8,8,8,8,6,5,6,8,6,6,8,7,8
265,4,5,8,4,8,2,8,8,3,6,8,7,3,8,4,8,8,8
266,7,5,5,5,8,7,8,8,8,5,7,6,7,8,6,6,8,4
267,6,6,7,8,8,3,8,5,5,5,7,7,5,8,4,6,6,5
268,5,6,6,8,8,6,4,2,4,6,6,3,3,6,6,5,8,4
269,6,5,5,8,2,7,8,8,3,3,1,1,2,7,6,8,5,8
270,8,7,8,8,4,8,7,6,7,6,5,6,8,5,7,8,8,7
271,5,6,8,8,8,8,8,8,8,3,8,7,4,8,6,5,8,6
272,8,6,6,8,2,8,6,8,6,5,4,4,6,5,5,7,6,6
273,6,5,6,8,8,7,8,1,2,6,7,5,4,4,4,6,8,2
274,8,7,8,8,8,8,8,7,7,7,6,7,8,5,8,8,5,6
275,8,6,8,8,6,8,8,4,7,2,4,3,7,6,6,3,4,5
276,8,6,4,8,7,8,8,8,8,7,2,7,5,8,7,8,2,4
277,8,8,8,8,8,6,8,8,8,6,5,7,7,8,6,6,6,8
278,8,8,8,8,7,8,8,8,8,7,5,7,8,8,8,8,8,8
279,3,5,8,8,8,8,8,8,7,6,8,4,6,8,7,5,8,7
280,8,6,7,8,8,7,8,8,8,7,8,6,5,8,4,4,8,8
281,6,2,6,6,5,6,8,8,5,2,6,1,8,8,8,8,7,8
282,8,1,5,8,8,8,8,8,8,6,7,7,5,5,5,6,8,8
283,8,8,8,8,8,6,8,8,6,7,8,3,4,8,1,8,8,8
284,8,6,8,8,2,8,8,8,8,7,7,7,8,8,8,8,8,8
285,8,6,8,8,4,7,8,8,5,7,7,7,8,7,7,8,8,6
286,8,4,5,8,8,8,8,8,8,7,7,2,6,7,6,8,5,8
287,8,8,8,8,8,7,7,8,6,5,6,7,8,5,8,8,7,8
288,8,8,8,8,8,8,8,8,8,2,3,2,5,6,8,8,5,8
289,8,7,6,8,8,8,7,5,5,4,7,4,8,8,6,8,8,8
290,8,8,6,8,7,7,7,6,6,6,4,4,8,6,8,8,8,6
291,8,7,8,8,8,8,8,7,8,6,6,6,8,6,8,8,8,8
292,7,1,3,8,8,5,8,8,6,5,8,2,2,6,4,6,8,8
293,8,8,8,8,8,8,8,8,8,6,4,5,3,7,6,8,2,4
294,8,8,4,8,8,5,8,8,2,8,7,7,4,8,5,8,4,7
295,5,8,4,6,8,8,8,8,8,6,7,6,3,8,5,2,8,4
296,8,6,3,6,8,7,8,8,5,3,7,2,5,8,5,3,8,4
297,8,4,6,8,7,8,8,8,5,4,5,4,5,7,6,4,5,8
298,2,6,8,6,5,5,8,8,8,1,7,4,3,8,3,6,7,6
299,8,4,8,8,8,5,8,8,8,4,6,5,5,7,7,8,8,5
300,8,5,8,6,5,6,8,4,5,5,2,6,8,2,8,8,5,8
301,7,5,4,8,8,5,8,8,8,7,8,6,6,8,3,8,8,7
302,8,5,8,8,8,8,8,8,6,6,7,6,5,8,8,4,8,8
303,8,7,6,3,8,8,8,8,8,4,5,5,6,6,8,3,5,8
304,4,6,8,8,8,5,8,8,8,5,7,7,8,8,7,5,8,8
305,8,8,2,5,6,5,8,8,3,6,6,7,8,8,4,1,8,1
306,8,3,6,7,8,8,8,8,2,1,7,7,6,8,6,7,8,8
307,4,6,4,8,8,5,4,8,6,2,7,5,6,6,6,7,5,3
308,8,4,8,6,8,7,8,8,6,5,7,6,6,8,7,7,8,4
309,7,5,6,8,8,6,8,8,5,2,8,5,3,8,5,5,8,6
310,8,7,8,8,8,8,8,7,8,4,6,6,5,5,7,8,4,6
311,7,5,8,8,8,8,8,8,5,2,7,5,4,8,7,5,8,2
312,8,7,8,8,4,8,8,8,8,8,1,7,8,8,8,8,6,8
313,4,7,8,6,6,7,8,6,6,5,6,2,5,7,6,5,6,5
314,6,5,7,8,8,8,8,8,5,6,8,5,7,8,5,8,8,6
315,4,6,3,6,8,5,8,8,2,4,7,5,5,8,6,5,7,4
316,8,7,6,5,8,8,8,7,5,2,7,5,6,7,8,6,7,8
317,8,4,8,8,7,8,8,8,8,4,6,5,6,8,7,7,6,8
318,8,7,8,8,8,8,8,8,5,6,7,7,7,8,7,5,8,6
319,8,8,8,7,8,6,8,8,1,7,8,7,6,8,4,8,8,8
320,8,4,7,8,8,7,8,8,5,6,7,3,6,7,5,8,8,8
321,8,5,6,8,8,6,8,8,8,2,5,4,2,3,6,6,5,5
322,8,7,8,7,8,8,8,4,6,2,5,5,8,6,7,6,3,5
323,8,4,8,5,8,6,8,6,4,6,7,6,4,5,5,8,5,8
324,5,2,8,5,6,2,2,3,2,7,5,5,4,7,4,4,8,2
325,6,5,8,8,8,5,8,8,6,7,7,7,8,7,7,4,5,4
326,5,8,7,6,8,5,8,7,3,1,6,3,6,7,5,5,7,2
327,2,6,5,5,8,6,8,8,3,3,8,7,5,8,5,5,8,6
328,5,3,7,8,8,5,8,8,4,7,8,7,5,8,3,8,8,2
329,8,4,8,8,8,8,8,8,8,2,6,4,4,7,7,8,5,8
330,8,6,7,8,5,8,8,7,8,6,5,4,8,5,8,8,4,5
331,8,7,7,8,8,6,8,8,8,6,6,6,8,7,6,7,7,6
332,6,5,7,7,5,7,8,8,8,4,6,5,4,6,5,4,6,7
333,8,6,8,8,8,8,8,8,8,4,4,2,5,6,6,8,5,6
334,8,5,6,5,8,8,8,8,8,7,8,7,5,8,6,7,8,8
335,4,3,6,8,8,6,8,8,8,6,7,6,6,8,2,5,7,6
336,8,5,8,8,8,7,8,8,5,7,5,7,8,6,6,8,5,6
337,3,3,3,2,5,7,8,8,2,2,6,5,5,7,6,7,7,6
338,8,8,7,8,3,8,8,4,8,4,5,4,8,6,6,8,5,8
339,8,7,8,8,8,5,8,6,8,4,4,3,8,5,7,8,2,3
340,8,6,5,8,8,8,8,8,8,5,7,7,3,8,4,5,8,3
341,5,8,6,3,8,8,6,5,2,1,7,2,6,7,7,2,6,2
342,8,7,8,8,6,8,8,8,8,6,4,4,8,7,8,8,6,8
343,8,4,4,6,7,6,8,8,8,3,7,6,4,8,6,6,8,8
344,8,6,5,8,8,7,8,8,8,6,8,7,7,8,6,8,8,8
345,8,6,3,8,8,8,8,8,8,2,7,7,4,6,5,5,8,7
346,8,5,8,8,8,8,8,8,8,7,8,6,8,8,8,8,8,8
347,7,3,8,7,7,7,8,7,8,7,6,7,6,5,6,5,5,6
348,8,6,8,8,6,8,8,8,8,6,3,5,8,8,8,8,7,8
349,8,5,7,6,8,5,5,6,6,1,6,4,6,6,6,7,5,7
350,8,6,8,8,7,8,8,7,8,7,6,6,8,7,8,7,7,8
351,7,3,3,8,8,6,8,8,7,4,7,3,3,6,4,8,7,7
352,2,5,8,8,8,5,8,8,8,6,7,7,3,7,3,7,8,5
353,8,7,8,8,8,8,8,8,8,5,5,3,8,5,8,8,4,5
