CUSTNO,PURAMT
143,80.1740596940644
144,74.17516944319907
145,10.989731178101295
146,4.259941486161355
147,14.652695686980088
148,88.79563833799527
149,41.205647699981974
150,31.448330270338747
151,17.856657127077952
152,16.77576029563522
153,48.95477872892499
154,15.29189143812637
155,16.999915847964797
156,18.163479806151607
157,38.64275393530263
158,82.23471007343221
159,1.3417189551737039
160,61.10589059492143
161,3.1156933372123397
162,8.610183098974755
163,68.01535033044253
164,16.66682925663157
165,6.991573589735046
166,23.538899119294275
167,18.708803118126323
168,12.89565003043992
169,52.77556677526021
170,69.33084334525101
171,17.176713186909538
172,75.10921074084314
173,64.11484086866581
175,68.00816643321146
176,70.10754285986062
177,4.410006974550284
178,61.623897568051945
179,35.76740335032084
180,29.31506813396086
181,13.02903625363602
182,23.830623829326573
183,78.03109513582723
184,9.456590105936506
185,66.09303408141432
186,30.95621647115755
187,20.058192907045417
188,89.95569311956781
189,19.55942327708954
190,28.513845038901035
191,3.7782581218115925
192,27.412273942493293
193,80.39016380700136
194,55.03147506917647
195,59.394646976344475
196,24.449159807202374
197,4.152268061664156
198,39.95937368284863
199,55.8864328391833
200,32.0858210724207
201,23.745698074024
202,9.114256883736397
203,72.57986597097008
204,33.03648362582633
205,36.406728035379594
206,67.71616207979811
207,81.66291970690484
208,2.649029286249619
209,20.342467152439003
210,70.14267987174111
211,31.77116948847461
212,57.143111719101626
213,43.852518254328444
214,40.22932237427895
215,59.46430424683696
216,71.16403494016478
217,45.789298756519756
218,4.958703156976864
219,21.947718817964326
220,68.52215232065784
221,67.32437065095854
222,11.066197538393457
223,7.848741886524861
224,3.667535835846272
225,3.2795388729813872
226,71.02515021528684
227,90.78597153089412
228,66.38854058636453
229,15.584095386900056
230,47.02810335165556
231,73.55532315747928
232,85.06004355340141
233,47.71694036425889
234,28.737103504619515
235,49.54981570120315
236,74.75545604533617
237,35.28600060832475
238,46.546970949173065
239,6.673876022167967
240,16.145563647801787
241,8.034235811845637
242,56.28132705437155
243,77.67862787125547
245,66.88397734693488
246,17.125121085387025
247,67.37748113813798
248,27.7873478131554
249,3.9462941349397798
250,9.773907004346915
251,23.075093023033208
252,31.18021771961098
253,10.080982151613188
254,2.502852660659699
255,20.333927271795446
256,9.50062384116282
257,74.86851195353191
258,1.004029684812684
259,44.96148233349986
260,86.52166335108454
261,25.21900184870134
262,54.57507061030648
263,78.22657195783553
264,67.25740314553838
265,1.2813217223642885
266,16.763067991986805
267,10.675316254014017
268,22.688838365601548
269,52.141023876481285
270,70.40385402916924
271,12.31116455827483
272,46.4067422387886
273,11.984293204032156
274,79.59362285144897
275,59.55921994304785
276,71.12829708101357
277,32.82390438189153
278,87.02223462911502
279,24.332972444879626
280,15.195628353672438
281,26.09764917661054
282,10.099750691693316
283,5.425051872837596
284,22.627272855171743
285,58.41232842471039
286,44.689023567782165
287,65.72429830999663
288,76.94584472994048
289,60.70889265056314
290,70.93726398674767
291,78.91683193131887
292,21.88329057595306
293,34.943559113065305
294,4.500228327102172
295,12.837270050640681
296,25.866490528749303
297,18.72749655625908
298,22.94615694913749
299,38.92964521020964
300,53.298928216826425
301,15.441696155631634
302,19.473615109294055
303,41.916868379809074
304,4.489124047708723
305,4.455923782301436
306,32.407648622746535
307,26.116654298837517
308,29.57526572064319
309,24.70145104991867
310,43.6070156371447
311,22.721269817887197
312,88.52056194305719
313,26.05178237606596
314,9.023276253422747
315,6.914729479154815
316,12.949466318415315
317,27.616162712342756
318,51.08905520071493
319,9.735257507612289
320,36.589163407667954
321,21.307008895213446
322,74.91670535430083
323,9.54909901248434
324,7.987288381774772
325,13.738952218281817
326,16.334525151181385
327,9.730838145103178
328,2.5478743599678007
329,21.972777220699186
330,86.75460652436138
331,70.60484138614626
332,21.510476968864577
333,60.01566222967184
334,9.771116075766004
335,4.679664531320416
336,30.675185751745204
337,6.249131823750679
338,42.4314306958456
339,61.17087948092229
340,11.761758391548815
341,15.20647986617516
342,91.12549338471425
343,20.217801348175392
344,37.26292218121779
345,11.343431071694267
346,58.52045420167848
347,17.73963938521873
348,84.90080963892406
349,70.18284373646719
350,54.311452977341624
351,27.44214307808912
352,1.4984165827081033
353,84.72656204600989
354,74.04571200159599
355,5.883468357717432
356,7.980085293770863
357,66.9828845119703
358,4.12901988865375
359,37.073017130224756
360,50.0765989760112
361,6.510585586548934
362,55.14728001896536
363,3.8487575582189204
364,45.157098252872224
365,12.511192199407029
366,78.59468798767509
367,14.59212084299737
368,14.10706312947165
369,6.409333470851972
370,65.56247881524382
371,52.98879216379917
372,75.50747668831403
373,17.007757665077396
374,28.804391720612283
375,2.701975884243726
376,91.90485153144003
377,11.664632635336599
378,14.357268759604116
379,16.119732204845512
380,79.16235391672846
381,25.627475758782737
382,8.81919600228719
383,11.001322419654665
384,68.65733519869408
385,61.2011775904883
386,20.81335235127365
387,16.83410040251456
388,3.693228810572402
389,64.34638273507845
390,78.8012527898516
391,6.870205591151081
392,40.779354437222885
393,7.819017942403378
394,65.52797385492232
395,61.752538517131974
396,51.32171649976627
397,41.24326630662974
398,11.146124543356306
399,3.8973092736182204
400,9.408972234841588
401,0.7932389992537339
402,20.9315012281141
403,71.31386702038242
404,12.271844206857246
405,38.41064892306116
406,79.06219139879735
407,18.422308108235622
408,0.8731363395755352
409,10.038748719525312
410,73.15179980326083
411,17.439308260966286
412,18.129204090960194
413,8.962515094931884
414,7.966395250666442
415,72.05424373134689
416,2.3218443541504366
417,15.68699994465183
418,41.53907731271725
419,15.349489028157029
420,34.084707297181254
421,25.813664851975748
422,44.85376254975462
423,14.500404695945996
424,97.3470886657109
425,44.95848176641415
426,22.149705270098657
427,28.42875625710468
428,10.353249863146495
429,15.693615846136746
430,12.533037280662038
431,39.88142152226096
432,42.84176637142706
433,5.086570413979223
434,51.49282285788065
435,18.33859984129998
436,7.217432844129715
437,82.29233625885453
438,8.110610690674076
439,81.86087793416092
440,7.143093745399745
441,7.521728629879955
442,84.48591286927557
443,4.225454605026811
444,9.427377970863446
445,84.42561406507389
446,59.18388402097137
447,23.34108711901905
448,8.168357174115494
449,19.658220310170275
450,6.313604713914556
451,61.811341508128805
452,83.36256402491495
453,13.30462345510042
454,64.03545084079542
455,8.157402517573544
456,26.98568323541285
457,37.417683238553096
458,87.70226266734065
459,50.861137822006874
461,64.33085943986899
462,12.14686423880577
463,17.665260913303644
464,29.053540650143233
465,55.39722787788968
466,6.995562339139435
467,36.21449118779253
468,34.819257966546715
469,33.91718543077605
470,77.90532121118297
471,8.834543632194569
472,71.79897148178657
473,61.33537418107484
474,13.052314261748855
475,23.342196577584726
476,91.00650553914934
477,5.115962549561931
478,2.7963204967775845
479,63.21922664973118
480,10.521752800977454
481,18.70880823213762
482,70.9345157563129
483,42.18249821647182
484,15.861245525697084
485,4.151930373247202
486,8.79417429480618
487,77.25971793230208
488,90.83843259443407
489,19.111961546617355
490,39.2606471370696
491,56.84948121793975
492,11.540219699896653
493,76.75319801097783
494,16.843149647600477
495,64.4957849492787
496,41.955738688154625
497,68.636994294807
498,39.223762747835494
499,57.57134902551887
500,57.454725371099826
501,13.518287833940887
502,35.672074985892905
503,23.27363207077389
504,5.350228385833825
505,4.298441739948689
506,17.210185351207365
507,40.99136688594301
508,5.947391309776788
509,32.379685188560344
510,15.209445244999307
511,68.07969184315607
512,68.48219772990606
513,6.840702972706408
514,53.13379870796622
515,34.32167449826892
516,86.04527129043736
517,14.512915719302875
518,5.589564506367006
519,11.865424659463256
520,15.417562184744884
521,24.577806948877974
522,30.66661238576228
523,94.23116129019532
524,59.73813860140837
525,38.08648968838469
526,23.433081457377327
527,48.08926881383911
528,76.73323326465503
529,3.756821246821962
530,28.31281955516531
531,19.515634518405466
532,4.6091071565792205
533,79.66201074660319
534,66.48643734479145
535,2.6446401020222408
536,82.75135835701111
537,78.83194572987414
538,20.919479857315988
539,21.025575820150877
540,55.88065503822249
541,83.2203814299132
542,32.27423152438805
543,74.523742071917
544,9.476981803566867
545,8.78887719988364
546,8.046351811569929
547,68.59391139144763
548,12.150921795307926
549,24.038957233828707
550,20.877217034469002
551,64.80115241025497
552,26.339039585233653
553,15.381847000994094
554,2.548073329339605
555,27.888925770185118
556,65.64804749842902
557,66.68718249922074
558,36.344809081101445
559,26.2103234321458
560,21.686764921257552
561,11.018782674887472
562,0.7551775039108345
563,53.98055012843912
564,10.479389172731763
565,5.828381705695731
566,9.85382834534981
567,19.81405099751676
568,53.16970814020458
569,33.88812254973138
570,86.1965032658251
571,35.28218840173416
572,8.89976473788121
573,39.79197823604724
574,21.560186143831224
575,23.24846762597513
576,13.059819738706341
577,24.344037823806275
578,16.264425516878383
579,76.27840418045007
580,52.99738901564416
581,89.17768760860318
582,38.27971072765109
583,95.7059042531854
584,21.181093738011914
585,3.2140658870878323
586,10.856421903863323
587,19.104974259527037
588,17.434649159793302
589,13.890323105262043
590,38.527549425948834
591,71.54989116232935
592,42.145547698233834
593,9.974802264946653
594,1.792797856717052
595,9.489717702378696
596,41.06355528327942
597,18.134565464061385
598,50.01211318038391
599,21.727915146915855
600,51.35869217193515
601,10.283129221120747
602,10.398956352804294
603,11.331858293939154
604,15.778346026872628
605,80.1892151721727
606,9.500964517674834
607,68.50925640149933
608,11.473042072892175
609,70.61367919459157
610,6.095894003830595
611,18.974425746459307
612,21.307267575894866
613,11.964580844137558
614,18.161845402801607
615,18.707991141758697
616,80.11778355636552
617,6.331308295205684
618,17.35090796160011
619,74.82266717471731
620,4.1617238870928315
621,86.05869414257012
622,13.891296790045526
623,44.42688299718901
624,79.36617921098194
625,47.41221578774845
626,63.69579221843967
627,16.214888126263983
628,43.945820832441285
629,53.9087254382904
630,38.56006859587598
631,2.537886545077773
632,51.11990495716314
633,24.918687799873553
634,22.37802797383737
635,3.0488724379387784
636,24.17850193628528
637,13.035074491055118
638,10.593388804017602
639,50.538079906755065
640,3.931153083377946
641,5.8925181716335615
642,31.51636648300457
643,15.266536882934995
644,54.97741021881978
645,3.4431872335693927
646,61.87368719775018
647,84.67284415540833
648,11.633834950138256
649,11.333366600005373
650,66.20441143501698
651,9.179654438458202
652,8.033046744944004
653,60.630967714640924
654,48.16073869213363
655,79.833487409146
656,9.534065033479084
657,11.562627313949548
658,49.47601019600457
659,80.53834225532064
660,91.11353390540766
661,19.864278366045777
662,45.44924369557497
663,90.70893631398165
664,6.936811357573294
665,45.383367961369586
666,66.39495647216003
667,11.527254023774876
668,37.699992269215635
669,18.968246045182607
670,2.651426290539595
671,57.68583508072975
672,13.987098506306083
673,24.950377369382824
674,2.8608112918447217
675,56.339898071382855
676,2.6073405925919833
677,35.310371953420734
678,84.06360857805562
679,84.32098240201195
680,53.411703689906275
681,22.06177769924015
682,82.85013018137104
683,36.5765317879749
684,31.649643861701044
685,93.19715600427897
686,12.514510729896566
687,26.373838433181856
688,42.6038192729482
689,4.781498184140161
690,17.568564740249972
691,7.783151235670512
692,37.5806952608499
693,7.722172017365704
694,8.263240805642518
695,16.5136688015078
696,21.301042526479343
697,6.942864775263138
698,5.2140886372873645
699,74.77763462203974
700,76.3615519345726
701,66.59030924881424
702,56.542070692428744
703,10.753690864310018
704,12.044321193774394
705,76.79868483708935
706,46.183968331297415
707,15.080054936300916
708,6.793346477777074
709,25.900442428055893
710,53.230148789502984
711,11.174228148799
712,22.987770507170882
713,3.3499662440046896
714,25.69557859926824
715,9.9430391805945
716,24.421314883256734
717,3.53669554782809
718,19.532105686275568
719,79.01948445250277
720,65.46596832793432
721,48.17620816569782
722,83.6029637510459
723,53.9460642730526
724,76.37536536854407
725,79.83129883540248
726,24.16350431923864
727,12.210246249819486
728,4.256345191128523
729,24.341943568901772
730,26.73938067090968
731,46.496302377440344
732,8.023982055884355
733,23.037934018864078
734,66.30686863426664
735,11.218702817582054
736,9.477469742763182
737,51.92841021444157
738,37.19527439078575
739,71.66878391894073
740,55.202395286145055
741,62.17691573631742
742,23.041946795161884
743,32.94412155466291
744,83.93546589658733
745,46.122257523318844
746,4.623446964874632
747,8.102737063277774
748,2.2546324772895607
749,56.629117219382216
750,59.68665173464201
751,75.54688769850848
752,6.909427920483113
753,95.39965208802393
754,11.687201192315873
755,26.81697049299065
756,20.651832052733404
757,9.573285309274967
758,6.580910945099612
759,31.28550505852934
760,76.0727934373067
761,39.8876099233122
762,67.27063772602932
763,40.094853100321856
764,48.83214375206981
765,17.731900608413024
766,37.372485695737915
767,32.23929066223831
768,56.899781882740086
769,37.60309262113736
770,5.47399866601336
771,25.30820520285878
772,8.408681958743152
773,30.467531249486523
774,30.67799646943388
775,29.358610726656963
776,53.03630714764861
777,24.68214482512524
778,71.90405150679973
779,17.38846606101696
780,16.067749896273362
781,8.103065309289736
782,55.75182927274661
783,9.80712125649514
784,8.754753248391534
785,15.512903466183042
786,5.0020875805498015
787,27.304372814219192
788,41.80956142611618
789,10.095884200941784
790,87.30417944001853
791,20.909595624274697
792,22.05132917625185
793,91.88901319210878
794,5.049539927627088
795,24.908114456838927
796,34.827065697766244
797,15.135684787795284
798,94.81054794369342
799,33.016682308900684
800,26.895549302958806
801,13.15002816955687
802,39.48857591539351
803,43.14790785006123
804,87.20489358420275
805,77.59749283939263
806,13.347458523320554
807,21.696119735477424
808,36.74348959266777
809,56.691044672344596
810,3.5626166059550832
811,9.684969123706352
812,14.271868939126971
813,77.14298180764412
814,6.3875433802786565
815,45.485216566813484
816,26.335882002773616
817,5.324743889987705
818,22.554530273662728
819,4.84075846932438
820,66.8984936290758
821,82.35584764306182
822,48.75737436101222
823,6.944837844611612
824,67.59322139134551
825,10.822143733881248
826,75.2260998067523
827,11.697290903808568
828,8.875446336564817
829,59.728822005319316
830,43.72045367989358
831,88.34165881514411
832,9.738791846264713
833,44.81886897018986
834,50.993826784248476
835,26.12880530333121
836,73.75363516332408
837,62.213664216738074
838,8.893376613746991
839,57.11800611945203
840,0.9323990588420533
841,0.8137593358870682
842,4.668782984315655
843,78.22050095138194
844,16.82706053326822
845,24.042974039942735
846,10.739489035078723
847,21.60494684574133
848,6.125286874363056
849,60.79078937280477
850,22.048054399212354
851,91.00650693908574
852,25.4211091296481
853,82.08085554806686
854,41.90003054039715
855,26.838717305828393
856,9.973453018391718
857,2.108896588325652
858,5.86734673259009
859,15.400057070990297
860,82.5698393597272
861,4.317387059642687
862,66.99557517698747
863,3.0579180962788968
864,63.32834234093032
865,10.349588890853454
866,15.584125283284573
867,30.85019454025049
868,78.13411972600332
869,36.96490745660179
870,6.399307713417516
871,79.1107537860805
872,74.36523168591083
873,7.607549091108326
874,14.350059298110812
875,24.996624403947017
876,74.82295176675838
877,65.04570762480547
878,11.656191621739719
879,21.565764622721375
880,74.58982888543562
881,76.94798097559683
882,5.491062737106194
883,51.475788052123214
884,6.4258131753052545
885,47.92960276232151
886,4.500192346193666
887,11.787670828483778
888,80.59832986872091
889,61.58999098394459
890,12.228636963116367
891,83.29533163992139
892,82.86774884779283
893,30.576222477453218
894,7.4031103041690445
895,28.289277817334412
896,80.7672608623865
897,6.995708223286826
898,57.027734621043905
899,4.749638393910419
900,82.61556547850614
901,47.92985168548873
902,82.28646929155438
903,59.71155510025065
904,31.08233932414063
906,29.722336845540298
907,17.68100140203035
908,58.988236466570335
909,73.44321460422168
910,70.89874978850469
911,3.594615435895903
912,13.378050037572475
913,24.40434816111138
914,28.02224931709875
915,6.319072609403776
916,7.055197520694027
917,86.75384464246906
918,10.837906308596533
919,6.983359564394063
920,22.6151039794075
921,25.945707600707397
922,70.81984747232795
923,10.866225516241931
924,3.9557868185387597
925,12.316855804895061
926,70.74049327319966
927,4.557092672107928
928,15.856715153644243
929,14.291283103166414
930,65.17288676486771
931,15.401390031450518
932,61.97824927288347
933,70.73801540982038
934,12.461250792610649
935,21.830128497556466
936,1.630476726471059
937,4.1421022347098635
938,80.84835776773285
939,6.263128146638246
940,34.3476230228062
941,6.610489670130226
942,65.2095559506107
943,30.90088989562463
944,14.710934164037107
945,32.86507067758426
946,6.258938108824928
947,2.12945573646432
948,37.8768470145672
949,11.058729398066475
950,35.120688160960185
951,42.29447129036013
952,9.073653215597137
953,5.444896975814739
954,7.292415887477024
955,7.799380605663539
956,70.37531730243718
957,4.849386033224396
958,7.535335694537522
959,9.011480971491443
960,70.22834320146897
961,67.79447568535623
962,1.377508494080364
963,15.05860219485543
964,74.15510963993094
965,16.887772657779617
966,5.59153571769468
967,53.39921514679942
968,30.210704436267804
969,58.221804496102166
970,81.84066958679959
971,31.418576182445307
972,1.9404382710286685
973,17.234613185932314
974,5.787558608807084
975,36.65431456944774
976,91.15148783405299
977,59.49032244580841
978,11.215737693220234
979,83.8794431781491
980,80.24132447249079
981,45.27913811613891
982,4.0624583831515535
983,45.35827986124672
984,30.590717299578056
986,8.7602751145276
987,67.96872900868632
988,59.44570968068212
989,6.6761244464294105
990,9.729288266590636
991,8.576557047465533
992,9.62618552937336
993,2.2306099253995564
994,10.971620006102876
995,52.5851051849196
996,8.409712866903515
997,11.102966105999021
998,29.29318292326518
999,5.351751080515105
1000,78.94135163312768
1001,12.387030418031559
1002,5.726282661857909
1003,83.4447693816834
1004,34.357013443972185
1005,8.551555992114693
1006,27.650130982269953
1007,32.700698878032924
1008,8.710599597977883
1009,67.15819275072319
1010,59.571930390884035
1011,8.76644498960704
1012,67.38596983162518
1013,4.160815016405409
1014,61.560773592091856
1015,15.130772078628702
1016,47.67448768434036
1017,8.487324480573546
1018,3.6401001207104935
1019,10.19714507709068
1020,22.299923640284835
1021,73.47539974115978
1022,26.278183623875833
1023,41.12438632575144
1024,40.766631479575004
1025,5.415949674887484
1026,9.899736061238592
1027,20.515333155651362
1028,74.58266927107294
1029,34.66791613077378
1030,53.22055875275781
1031,79.60423062941796
1032,5.620514184942758
1033,13.685291571993103
1034,90.5591866890603
1035,53.91083062022158
1036,9.891503455598919
1037,63.9952669563265
1038,31.952893485096094
1039,10.067101157835003
1040,4.313624016857411
1041,85.95895278546014
1042,8.235376311531994
1043,16.805250199792848
1044,6.5823706617256255
1045,5.919135792294114
1046,37.142409994158996
1047,6.447870535341256
1048,72.87878005957312
1049,21.78278816045139
1050,85.27557142623597
1051,26.74531439920882
1052,42.85820774854215
1053,2.6641015989594217
1054,67.57492811749147
1055,58.25855967916922
1056,59.931402727699734
1057,10.360914342878127
1058,5.476707138369506
1059,42.99006687123366
1060,14.632125316337666
1061,28.652734133487783
1062,55.136820492226676
1063,86.84576712404319
1064,63.96964155896047
1065,37.100613716875976
1066,7.8748049163452825
1068,62.01639522418411
1069,4.716187175533011
1070,92.27712847283821
1071,11.285592268617544
1072,14.70789721304806
1073,11.775908925825423
1074,61.22490779403872
1075,68.2490179955621
1076,37.142184988846644
1077,35.63654874794111
1078,59.818425671397115
1079,20.73521849222361
1080,87.67190696492071
1081,82.40839627811052
1082,84.71683506772727
1083,66.50323788648873
1084,6.712230658736665
1085,23.58564809082499
1086,52.16888879337305
1087,14.278667496277977
1088,4.185190699486992
1089,85.75078668406358
1090,22.951125314424836
1091,8.76698181866321
1092,7.472715649051322
1094,31.5882252728302
1095,12.829324091380206
1096,29.073353330850093
1097,42.80559022627932
1098,16.3312349663722
1099,44.31762275888927
1100,26.101340187147702
1101,35.256493511085296
1102,92.67233803581092
1103,9.725652221221228
1104,7.566041939279752
1105,47.154435723820846
1106,67.20618470007317
1107,3.6700182360171167
1108,6.221026607465215
1109,83.09951876505346
1110,19.032506509254908
1111,4.517490049858348
1112,93.01143998167791
1113,84.31962132357025
1114,48.70884492722033
1115,42.989003304656755
1116,88.21778106939043
1117,13.860487862995635
1118,14.931196273456134
1119,17.228192796024363
1120,81.24565539595524
1122,45.695651504596505
1123,23.289397868115476
1124,29.33232271859311
1125,41.90291230193557
1126,6.879290160468847
1127,10.978984384136758
1128,18.60853392070246
1129,10.64102573437387
1130,6.654617208615915
1131,32.91160196992017
1132,41.340436420094036
1133,19.345585604102926
1134,47.75142343878452
1135,31.403736109408477
1136,34.49858714502049
1137,13.809723054985604
1138,11.36377085942812
1139,22.325507645973953
1140,70.8542095029347
1141,29.1939441355408
1142,4.7667646302146744
1143,58.81605953824198
1144,9.371716718501299
1145,93.02504122276343
1146,23.082698106361192
1147,3.042805042699061
1148,33.037354015750466
1149,86.83369057775275
1150,26.272074743234842
1151,16.490845191004517
1152,30.560822725223264
1153,23.131714502115653
1154,15.796031848561437
1155,3.6662633222525187
1156,78.34425439110086
1157,7.31047700935272
1158,34.482546503316016
1159,85.04384142285681
1160,69.97656439753997
1161,17.37539910566981
1162,7.561833575053541
1163,5.591226273334712
1164,26.021082731752898
1165,38.06455106727121
1166,18.258169855387465
1167,80.26112329250077
1168,40.85772843399599
1169,59.18596203864822
1170,75.10397210716681
1172,12.044153352759421
1173,22.435212026858718
1174,60.56882838876794
1175,59.34405180941754
1176,22.527085688930438
1177,42.58928062880902
1178,10.236970089396142
1179,9.531853608964793
1180,60.361938309122344
1181,33.97404833497095
1182,69.43929270828953
1183,78.33249440928695
1184,64.83586514669115
1185,52.204436475566716
1186,47.816307710857544
1187,11.532166508672692
1188,73.08805736327564
1189,37.33673520102622
1190,50.11724141944652
1191,20.048514374045148
1192,19.6648079205492
1193,62.52646670025499
1194,11.923162972151108
1195,83.0660411317223
1196,47.52208049071141
1197,12.598724005907094
1198,81.2322899435557
1199,18.432322828000007
1200,17.715415967804322
1201,25.931805964471295
1202,72.52283039653942
1203,31.323142560898543
1204,57.15383074300762
1205,70.29658485027575
1206,64.86504103098655
1207,1.8742580771071233
1209,30.387271121293935
1210,51.968905600088554
1211,21.58210980077006
1212,7.508630088370942
1213,35.11442841571203
1214,10.68808032159442
1215,24.594907800028317
1216,73.65216753307683
1217,32.69634698337861
1218,6.335617957215935
1219,14.144590149429959
1220,95.14184432693924
1221,48.88613865692263
1222,10.010283256925234
1223,61.27467391867468
1224,6.829878736604625
1225,52.31105669006503
1226,28.857881806167633
1227,32.6401853839955
1228,44.765860227367575
1229,46.3925569299756
1230,26.284700894408395
1231,68.33237028884305
1232,12.702151900241883
1233,1.1766098170217316
1234,58.643555448279585
1235,19.83194025474218
1236,64.39318540026979
1237,59.82671789463889
1238,47.90285611597787
1239,71.30388499817076
1240,31.942802749558446
1241,48.2697198677558
1242,14.953363289475554
1243,4.490518224391751
1244,41.236361951250245
1245,10.83163311649746
1246,5.491493506989861
1247,10.320814861461363
1248,70.34304157699357
1249,91.14629113618723
1250,70.54148997708202
1251,67.34366250300573
1252,62.395145402981
1253,86.5072885390376
1254,15.672176121711884
1255,4.8745745531221365
1256,82.75281923412327
1257,4.262020237348696
1258,74.29872962883803
1259,6.107834471379993
1260,81.24008998786047
1261,56.34359967545717
1263,19.848309147862885
1264,3.7980923641273123
1265,48.988058836143566
1266,11.34573205036013
1267,31.426965808248887
1268,3.0605705426603134
1269,20.236756566209994
1270,72.8671082136123
1271,11.391853103743424
1272,15.115681047861587
1273,14.636394115663217
1274,13.215590042813416
1275,9.612193667739003
1276,83.10458861935565
1277,12.72326192084301
1278,67.37381477721456
1279,19.066058965867942
1280,56.90039447084221
1281,89.97989776418639
1282,11.31744048235164
1283,52.41924098733698
1284,5.344929779665984
1285,4.887733219581221
1286,76.5541045969453
1287,11.09621407026144
1288,5.792454248401234
1289,5.76725532928587
1290,12.870497202808156
1291,3.0337071681120733
1292,18.240011390490633
1293,91.68911012326731
1294,31.421625050754738
1295,1.8362811805999972
1296,10.316168881447778
1297,48.48642004627743
1298,15.743034528740074
1299,48.81182016635929
1300,67.9395977163056
1301,26.80972169555002
1302,9.814153784457774
1303,65.44065665057309
1304,42.470460842701996
1305,37.232996500379606
1306,60.82636550602587
1307,12.872662886692929
1308,5.497273834155685
1309,65.27955408663206
1310,10.030903976945375
1311,36.940430192871936
1312,42.528047692732486
1313,11.150971651295134
1314,45.776583825565965
1315,21.400878047441573
1316,5.054761890771013
1317,5.607625227249957
1318,82.88463668025764
1319,50.360162546653875
1320,58.043068606602844
1321,59.07497783856819
1322,61.86428656242152
1323,79.53761561302915
1324,72.6168030167455
1325,42.37786888961152
1326,63.92155263944319
1327,7.372201774993199
1328,55.39655923818422
1329,7.89992802856064
1331,86.8580266704039
1332,17.617644802010883
1333,51.25771482904948
1334,2.017791579944977
1335,19.06763874150487
1336,10.99838645267399
1337,87.1674564533211
1338,76.38182452830931
1339,32.18767630100398
1340,18.721852310056565
1341,12.362841231211268
1342,52.653849903759756
1343,21.702784881291233
1344,8.85949939482298
1345,14.555050510147808
1346,20.594413607250335
1347,8.692556978889682
1348,11.527568354082668
1349,9.418730984949446
1350,72.27344213012543
1351,78.27003856807302
1352,67.83121786587523
1353,33.93254280329158
1354,54.36014681120687
1355,2.578070872561894
1356,18.182522928876555
1357,52.60474492445252
1358,22.558160637826514
1359,44.79824837654603
1360,20.566715639267077
1361,20.568496390639996
1362,66.30307997856309
1363,57.004179180317
1364,8.998381294938609
1365,8.068416621441935
1366,18.873722850052825
1367,12.569649521158727
1368,34.4325014818642
1369,49.37373082607371
