CUSTNO,Monetary_가구인테리어/잡화_고가_등급,Monetary_가구인테리어/잡화_저가_등급,Monetary_가구인테리어/잡화_중가_등급,Monetary_가전/레저취미/멀티샵_고가_등급,Monetary_가전/레저취미/멀티샵_저가_등급,Monetary_가전/레저취미/멀티샵_중가_등급,Monetary_교육문화/아동_고가_등급,Monetary_교육문화/아동_저가_등급,Monetary_교육문화/아동_중가_등급,Monetary_식품/생활_고가_등급,Monetary_식품/생활_저가_등급,Monetary_식품/생활_중가_등급,Monetary_의류/이미용_고가_등급,Monetary_의류/이미용_저가_등급,Monetary_의류/이미용_중가_등급,Monetary_침구/주방_고가_등급,Monetary_침구/주방_저가_등급,Monetary_침구/주방_중가_등급
30,5,5,6,8,8,6,8,8,8,6,4,1,1,7,8,6,4,7
31,8,5,6,7,8,8,8,8,6,5,8,6,8,8,7,8,8,8
32,8,8,7,7,7,8,8,7,5,3,7,4,8,8,6,8,7,8
33,8,7,8,8,8,8,8,8,8,5,5,5,7,6,7,8,6,5
34,8,4,5,8,8,7,8,8,8,3,7,4,8,8,5,8,8,8
35,7,3,4,8,8,8,8,8,8,4,7,4,5,6,5,8,5,8
36,5,2,7,8,8,8,8,6,4,2,7,4,6,8,8,2,6,4
37,7,7,6,7,8,8,8,8,7,4,7,3,5,8,8,8,8,8
38,7,4,7,8,6,8,8,7,6,4,5,4,8,5,7,8,3,8
39,5,4,8,8,8,8,8,8,8,6,7,5,1,8,7,8,8,8
40,7,6,8,8,8,8,8,8,6,6,6,7,3,6,7,7,7,8
41,6,7,8,5,8,8,8,8,8,5,7,2,8,8,6,8,8,7
42,8,8,7,8,8,7,8,7,8,5,6,5,8,2,7,8,5,8
43,8,7,8,8,8,8,8,8,8,6,7,7,8,5,7,8,4,8
44,6,8,8,6,8,5,8,8,8,3,7,6,8,8,6,8,8,8
45,8,5,8,8,8,8,8,8,7,7,6,7,5,7,6,8,6,8
46,2,6,8,8,8,6,8,8,8,6,7,5,4,8,6,8,8,8
47,8,5,7,8,8,6,8,6,7,2,2,2,8,6,7,7,4,5
48,6,4,3,8,8,6,8,8,8,4,7,5,2,8,8,6,7,8
49,4,3,8,8,8,6,8,8,8,3,8,5,2,8,6,7,8,8
50,8,2,6,8,6,3,8,6,4,4,7,4,8,7,6,6,8,7
51,8,4,5,8,8,7,8,5,5,5,5,4,7,7,6,8,5,7
52,7,6,8,8,8,8,8,8,8,7,7,5,6,8,4,6,8,6
53,7,7,7,1,8,6,8,8,8,7,5,5,7,8,8,8,8,8
54,8,5,8,8,8,8,8,8,8,3,8,6,6,8,6,8,8,8
55,8,7,8,8,8,8,8,8,8,7,5,7,8,5,8,8,6,8
56,3,2,5,8,8,8,8,8,4,7,7,5,2,7,6,7,8,6
57,8,7,8,8,6,8,8,8,8,6,2,6,8,5,8,8,6,8
58,6,6,8,8,8,5,8,8,5,4,8,7,6,8,6,8,8,6
59,6,7,5,8,8,8,8,8,8,6,7,5,2,8,8,6,8,8
60,8,8,8,8,7,8,8,7,7,3,5,5,5,2,6,6,6,8
61,7,6,6,8,8,8,8,8,8,2,5,3,6,5,5,6,3,6
62,8,5,8,7,8,6,6,8,2,5,7,4,5,6,6,8,7,8
63,8,7,7,8,8,8,8,8,8,5,8,7,7,8,7,8,8,8
64,8,7,8,8,8,8,8,8,8,7,6,6,8,8,7,8,7,8
65,8,6,8,8,8,7,8,8,8,4,7,6,6,6,6,8,6,4
66,8,6,8,8,8,8,8,6,8,6,4,4,8,8,6,7,6,8
67,8,7,8,8,8,8,8,8,8,7,6,6,7,7,7,8,7,8
68,6,4,1,6,8,8,8,8,5,4,6,6,3,7,4,7,7,6
69,8,6,8,8,7,8,8,8,8,5,2,4,8,6,8,8,5,8
70,6,7,8,8,6,6,8,8,6,6,7,5,8,8,7,8,8,7
71,8,8,8,8,8,8,8,7,8,7,6,7,8,6,8,8,7,8
72,8,8,8,8,8,8,8,7,6,6,6,7,7,5,7,8,7,5
73,2,8,1,3,8,6,8,8,8,4,8,7,2,8,4,3,8,3
74,5,5,4,8,8,5,8,8,6,7,7,6,5,8,3,6,5,6
75,8,4,8,8,8,8,8,8,8,7,7,7,7,8,8,8,8,8
76,6,6,7,8,8,6,8,7,6,6,7,6,8,6,7,7,7,5
77,5,5,8,8,8,7,8,8,7,5,7,4,4,8,5,8,6,8
78,5,6,5,6,8,8,8,8,8,7,7,6,2,8,8,8,7,8
79,8,8,8,8,2,7,6,6,6,6,6,5,7,4,7,8,6,8
80,8,8,8,8,8,8,8,8,8,6,6,7,6,6,8,7,7,7
81,7,3,4,8,8,8,8,8,8,6,7,5,3,6,7,5,8,5
82,8,5,6,6,8,7,6,5,5,4,6,5,2,6,7,8,4,3
83,6,8,6,7,8,7,8,8,8,3,7,5,2,7,6,7,6,8
84,8,6,7,8,8,7,8,8,8,7,8,7,4,8,5,5,8,7
85,8,6,8,8,8,8,8,8,8,5,8,7,6,8,7,8,8,6
86,8,4,3,8,8,5,8,8,7,5,4,4,5,7,5,8,5,8
87,8,8,8,2,8,7,8,8,8,7,6,5,8,8,6,8,8,6
88,8,5,6,3,5,8,8,8,8,2,6,3,4,8,8,6,6,8
89,8,5,8,8,8,6,8,8,8,7,4,5,5,4,6,4,4,6
90,8,8,8,7,8,8,8,8,5,3,8,6,5,8,5,6,8,8
91,8,4,8,8,7,8,8,8,8,7,7,2,8,8,6,8,8,8
92,8,4,6,8,8,7,7,7,3,5,5,3,5,6,5,6,2,7
93,5,6,3,8,8,7,8,8,8,5,8,5,2,8,4,8,8,8
94,8,8,8,8,8,8,8,7,8,7,7,7,8,8,8,8,1,8
95,8,6,8,8,6,7,8,8,8,6,6,6,8,5,7,8,3,8
96,6,3,8,5,8,5,8,8,8,4,8,5,3,8,4,7,8,6
97,5,3,8,1,6,6,8,8,8,2,5,5,4,5,6,1,6,3
98,8,7,8,8,8,6,8,8,6,4,6,3,7,8,6,8,6,8
99,4,4,3,5,5,8,8,8,6,3,7,5,2,8,3,5,6,2
100,8,7,5,8,8,2,8,8,8,7,8,7,3,2,7,5,7,6
101,8,7,8,8,8,8,8,8,8,7,7,7,8,8,8,8,6,8
102,3,7,8,6,7,5,8,8,8,6,2,2,3,8,5,6,7,8
103,8,8,8,8,8,8,8,8,8,7,6,7,8,8,7,8,7,8
104,8,7,8,8,8,8,8,8,8,5,3,3,8,6,7,8,6,8
105,8,7,8,8,8,6,8,8,8,3,2,2,8,7,7,8,4,8
106,6,3,8,2,8,5,8,8,5,6,8,4,5,8,6,8,8,8
107,8,6,8,8,8,6,8,8,8,6,6,6,1,8,5,7,8,7
108,8,4,7,8,8,5,8,8,8,6,7,7,7,8,7,8,8,8
109,8,8,8,8,8,8,8,8,8,4,5,6,8,7,8,8,7,8
110,8,5,8,8,8,4,8,8,6,4,7,6,4,7,6,7,8,8
111,8,7,8,8,8,8,8,8,8,8,5,7,8,7,8,8,7,6
112,8,7,8,8,8,5,8,8,7,5,7,6,5,6,6,2,8,8
113,4,3,5,8,8,4,8,6,2,4,5,2,5,4,5,4,6,5
114,8,4,8,7,8,6,8,8,8,5,7,6,3,6,6,8,6,8
115,4,6,6,8,8,8,8,8,8,4,7,2,5,8,6,8,8,8
116,8,6,8,8,7,8,8,8,8,6,2,6,7,8,7,8,7,8
117,8,7,8,6,8,8,8,8,8,6,6,5,7,7,8,8,6,8
118,5,6,7,6,8,6,8,8,5,6,8,7,2,8,4,7,8,8
119,3,5,6,8,8,4,8,8,5,4,7,5,7,7,3,3,6,7
120,6,5,1,8,8,8,8,8,8,7,7,6,1,8,2,8,8,4
121,8,8,8,8,8,8,8,8,7,3,8,6,8,8,6,8,8,8
122,8,5,8,5,8,5,7,8,6,6,6,5,7,6,6,5,4,6
123,8,8,8,8,8,8,8,8,5,7,6,7,8,6,7,8,6,8
124,6,4,5,8,8,7,8,8,8,6,7,7,6,7,5,8,8,8
125,8,6,8,7,8,8,8,8,8,5,7,3,6,7,7,8,5,8
126,8,7,8,7,8,8,8,7,8,6,6,6,8,5,8,8,7,8
127,8,6,7,8,8,8,8,8,8,7,8,6,8,8,6,8,8,7
128,8,6,8,8,6,8,8,8,8,7,7,6,8,3,8,8,6,8
129,8,5,8,8,5,8,6,5,7,6,6,7,7,6,8,8,5,8
130,5,4,4,8,8,6,8,8,4,5,8,4,5,8,4,4,8,4
131,7,2,7,6,8,5,8,8,8,3,4,4,5,7,5,7,7,4
132,8,7,8,8,8,8,8,7,8,6,5,5,8,6,8,8,3,8
133,8,6,8,8,7,7,8,8,8,5,7,2,8,6,8,6,7,6
134,5,8,5,4,8,7,8,8,8,6,8,7,5,8,4,6,8,5
135,8,8,8,7,8,6,8,8,8,4,8,6,3,8,6,8,8,8
136,8,8,8,8,8,3,7,8,5,5,8,6,6,8,6,5,8,6
137,3,2,8,4,8,8,8,8,5,5,5,6,6,7,7,5,8,6
138,8,8,8,8,6,2,8,8,8,7,7,6,4,8,7,8,5,6
139,5,2,7,8,8,7,8,8,8,6,7,5,2,5,6,5,3,5
140,2,4,7,4,5,7,8,8,8,2,7,1,5,8,8,6,7,8
141,8,7,8,8,6,8,8,8,8,7,5,7,8,8,7,8,7,8
143,8,8,8,8,6,8,8,7,8,8,5,7,8,7,8,8,6,8
144,6,3,8,8,3,8,8,8,8,2,1,1,4,8,5,8,3,2
145,5,6,6,4,8,8,8,8,5,4,8,4,7,6,6,4,8,5
146,3,5,5,8,8,6,8,8,8,5,8,6,7,8,4,5,8,2
147,4,4,7,4,5,6,8,4,7,3,6,2,7,5,4,8,5,7
148,8,8,8,8,8,8,8,8,8,6,5,7,8,8,8,8,7,8
149,8,5,8,8,8,8,8,8,8,7,7,5,6,8,5,6,7,8
150,8,7,6,8,6,8,8,5,8,8,5,5,2,2,6,8,4,6
151,3,3,5,2,8,4,8,8,5,2,7,4,4,5,4,2,5,2
152,8,6,6,6,8,7,8,8,7,6,6,5,6,8,6,6,8,3
153,8,7,7,8,8,8,8,8,8,7,7,6,7,8,8,8,7,8
154,3,8,8,8,8,8,8,8,8,5,7,3,5,8,6,8,8,8
155,8,6,7,8,8,8,8,8,8,5,8,5,4,7,4,6,8,8
156,7,4,8,6,8,3,8,8,4,3,8,2,3,8,3,7,8,2
157,8,6,8,7,8,7,8,8,8,6,6,6,7,8,6,8,8,8
158,8,6,8,8,8,8,8,8,6,7,8,5,8,8,8,8,8,8
159,5,8,5,8,8,3,8,8,1,6,8,7,6,8,2,7,8,8
160,7,5,8,8,6,6,8,8,8,4,5,4,8,8,6,6,7,8
161,5,7,3,8,8,7,8,8,6,5,7,7,3,7,8,3,8,4
162,8,4,3,8,8,7,8,8,5,6,6,7,2,6,5,8,6,7
163,8,8,7,8,8,8,8,8,6,6,5,5,6,8,7,8,6,8
164,4,3,5,8,8,3,8,8,8,5,7,6,8,8,6,8,5,6
165,7,8,4,7,8,3,8,8,4,7,7,7,5,8,5,5,8,6
166,8,4,7,4,8,6,3,6,4,5,6,4,6,4,5,6,4,5
167,8,7,5,8,8,8,8,8,8,6,8,5,6,8,4,8,8,8
168,6,5,5,2,8,6,8,8,4,5,6,4,4,8,6,7,8,2
169,8,7,8,8,8,7,8,8,8,7,7,7,8,5,7,6,7,8
170,8,5,8,8,6,8,8,8,8,7,5,3,7,5,7,8,5,6
171,8,4,7,8,8,8,8,8,8,5,7,7,7,8,6,5,8,8
172,8,5,8,6,8,6,5,8,6,2,7,2,7,7,7,6,6,5
173,8,6,8,8,6,8,8,8,8,7,5,6,8,4,6,8,7,8
175,8,7,8,8,2,8,8,7,8,3,4,2,8,6,7,8,2,8
176,8,7,8,8,7,8,8,8,8,7,5,6,8,8,8,6,7,8
177,8,4,4,2,8,7,8,8,8,6,7,6,1,8,4,6,8,5
178,8,7,6,8,8,8,8,8,8,5,5,5,8,6,6,8,6,7
179,8,5,6,8,8,6,8,8,8,4,6,2,4,6,6,8,3,8
180,5,5,8,8,8,8,8,8,8,3,8,2,5,8,6,4,8,3
181,8,5,8,8,8,5,8,8,5,5,8,7,4,8,5,7,8,8
182,8,5,5,4,8,8,8,8,6,3,8,3,3,8,5,8,8,8
183,8,8,8,8,8,8,5,6,7,5,5,5,8,6,8,8,6,8
184,3,2,8,7,8,8,8,8,5,5,7,6,5,8,3,4,7,2
185,8,7,8,8,8,8,8,8,8,6,6,6,8,6,8,8,3,8
186,7,4,7,8,8,3,8,8,2,1,7,2,3,7,5,5,8,7
187,8,2,8,8,8,7,8,8,8,6,7,7,6,8,6,8,7,5
188,8,7,8,8,8,8,8,8,8,6,4,4,8,8,8,8,6,8
189,7,2,6,7,8,6,8,6,4,3,8,4,3,8,5,6,8,8
190,8,4,7,6,8,5,8,8,8,3,8,4,4,8,6,8,8,8
191,5,5,3,5,8,5,8,8,3,6,8,7,5,6,4,7,8,3
192,5,7,3,8,8,8,8,8,8,3,5,6,6,4,6,6,6,7
193,8,6,8,8,6,8,8,5,7,5,6,4,8,6,8,8,7,7
194,8,3,7,8,8,8,8,8,8,6,5,5,8,3,6,8,2,8
195,8,7,8,8,8,8,8,8,8,8,7,7,8,4,8,8,7,8
196,8,2,5,8,8,6,8,8,5,5,6,6,6,8,4,6,4,6
197,8,5,4,8,7,3,8,7,4,6,7,7,5,6,5,7,7,5
198,8,7,8,5,8,4,8,8,8,5,6,7,7,7,6,8,7,7
199,8,7,8,8,8,6,8,6,8,6,6,2,8,7,6,8,5,8
200,8,7,6,8,8,8,8,8,8,5,4,7,5,7,8,8,4,8
201,8,1,2,7,8,3,8,8,8,1,8,6,2,8,4,5,8,5
202,6,7,3,7,8,8,8,8,4,7,5,6,4,8,3,6,8,5
203,8,6,8,8,8,8,8,8,8,8,6,6,8,5,7,8,7,5
204,8,8,7,8,5,7,8,5,6,6,5,5,8,7,5,8,4,8
205,8,8,8,8,8,8,8,6,8,6,5,5,6,6,5,8,5,8
206,7,5,8,8,8,7,8,8,8,4,5,6,8,7,8,8,7,8
207,8,8,8,8,8,8,8,7,8,8,6,6,8,7,7,8,7,8
208,3,5,3,6,8,2,8,8,8,5,8,7,6,8,4,8,8,8
209,7,8,6,8,8,8,8,8,7,6,7,7,8,8,5,6,7,8
210,8,6,8,8,8,7,8,7,8,6,6,7,7,5,7,8,7,7
211,8,6,8,8,8,8,8,8,8,6,7,5,8,8,8,8,8,8
212,8,7,8,8,8,6,8,8,8,2,3,5,8,8,8,8,8,8
213,8,7,8,8,8,8,8,5,5,3,3,2,4,6,7,8,6,6
214,8,6,6,7,7,7,8,8,7,5,6,6,6,8,6,4,5,6
215,7,7,7,8,6,7,8,8,8,6,5,5,7,6,6,8,3,7
216,8,6,8,8,8,8,8,6,8,6,5,5,7,6,6,8,6,8
217,8,5,8,8,6,7,8,8,5,5,7,6,7,8,8,8,8,6
218,3,5,4,8,8,1,4,6,2,4,7,2,2,8,3,8,8,8
219,8,5,6,8,8,3,8,8,3,5,8,7,6,8,4,6,8,8
220,8,6,8,8,8,8,8,5,8,5,5,4,8,3,8,8,2,8
221,8,8,8,8,6,8,8,5,7,6,6,6,7,7,7,8,7,7
222,6,6,6,7,8,5,2,8,5,5,8,7,4,8,4,7,8,7
223,8,6,5,8,8,5,8,8,8,2,7,7,8,8,7,5,8,1
224,8,8,6,5,8,6,8,8,6,5,8,6,7,8,2,6,8,7
225,8,3,8,4,8,1,8,8,8,4,6,7,2,8,5,5,6,1
226,8,8,8,8,6,5,8,8,8,6,6,4,8,8,8,7,7,8
227,8,6,8,8,7,8,8,8,8,5,5,7,8,7,8,8,8,8
228,8,8,8,8,7,8,6,8,8,5,5,7,8,5,7,8,6,8
229,8,4,7,5,8,8,8,8,8,5,8,3,1,8,6,4,8,8
230,8,5,8,8,8,8,8,8,7,6,7,7,7,7,5,7,8,8
231,8,8,8,8,8,8,8,8,8,6,6,5,8,7,6,8,4,8
232,8,6,8,8,5,6,8,8,7,3,3,7,8,8,6,8,8,8
233,8,7,8,8,8,8,8,8,8,6,6,5,8,8,8,8,6,8
234,8,5,8,8,8,8,8,8,5,7,7,5,6,8,5,6,8,8
235,8,4,6,8,8,6,8,8,8,2,5,2,5,8,7,7,8,7
236,8,7,8,8,7,8,8,8,8,7,4,5,8,8,8,8,8,8
237,5,5,8,6,8,8,8,8,5,7,6,4,4,7,5,6,6,8
238,8,6,6,8,8,8,8,8,8,5,8,4,5,8,7,8,8,8
239,6,2,2,2,8,4,8,8,2,2,7,4,2,5,3,4,5,8
240,4,5,8,8,8,6,8,8,5,4,8,7,4,8,5,8,8,7
241,8,6,8,6,8,7,8,8,7,5,8,6,6,8,5,8,8,8
242,8,6,8,8,7,7,8,2,6,7,6,7,8,4,8,8,5,7
243,8,7,8,8,5,7,8,8,7,6,6,6,8,7,8,8,8,8
245,8,4,7,8,7,6,8,8,8,4,5,4,7,8,6,6,7,5
246,7,5,5,5,8,4,8,8,8,7,8,7,5,8,7,8,8,7
247,7,4,8,8,8,8,8,8,8,4,7,2,6,6,8,8,8,8
248,8,4,8,8,8,8,8,7,6,5,5,5,4,4,6,4,6,5
249,6,5,4,4,8,4,8,8,8,3,8,7,2,8,5,8,8,8
250,4,5,6,3,8,6,8,8,8,2,7,7,2,8,5,5,8,4
251,6,5,3,4,8,6,8,8,5,7,7,7,4,8,5,6,8,6
252,8,6,8,6,8,8,8,8,8,6,7,7,7,8,6,8,8,8
253,7,6,2,5,8,5,8,8,4,6,8,6,4,8,4,5,8,7
254,5,4,8,6,8,5,8,8,8,5,7,7,3,8,4,8,8,8
255,3,6,6,2,8,2,8,8,4,4,6,4,5,7,4,4,8,8
256,4,3,4,1,8,4,8,8,1,3,6,5,3,7,3,7,7,6
257,8,7,7,8,7,8,8,7,8,5,6,4,8,5,7,8,5,8
258,2,2,8,2,8,1,8,8,8,4,7,7,1,8,6,7,8,6
259,5,7,2,8,8,7,8,8,8,5,4,3,8,5,3,8,7,8
260,8,7,8,8,7,8,8,8,7,3,6,4,8,6,7,8,4,5
261,7,2,4,8,8,6,8,8,6,3,8,6,4,8,5,7,8,7
262,8,5,6,8,8,7,5,8,4,4,7,2,4,7,5,7,8,8
263,8,8,8,8,6,8,8,8,8,7,6,7,8,6,7,8,7,7
264,8,7,8,8,7,8,8,8,8,7,4,6,8,6,8,8,5,8
265,4,4,5,4,8,3,8,8,2,8,7,6,2,8,1,5,8,7
266,8,5,5,8,8,8,8,8,8,2,8,6,6,8,4,5,8,4
267,8,4,8,8,8,8,8,8,4,7,7,6,5,6,3,5,8,7
268,4,6,6,7,8,5,8,8,6,8,6,5,8,5,6,6,8,5
269,7,7,8,6,3,8,8,8,4,2,1,1,2,6,7,8,5,4
270,8,7,7,8,8,7,8,7,7,7,6,5,8,6,8,8,6,8
271,5,2,7,5,8,4,8,8,5,2,8,2,3,8,3,5,8,6
272,8,7,8,8,5,6,7,5,7,6,5,4,5,5,6,7,7,6
273,8,4,6,8,8,6,8,8,5,2,8,7,7,8,4,1,8,1
274,8,7,8,8,8,8,8,8,8,7,7,6,8,6,8,8,6,8
275,7,6,5,8,8,8,8,8,5,1,5,3,6,7,6,7,4,3
276,8,7,8,8,8,8,8,8,8,6,2,6,8,7,8,8,8,8
277,7,6,8,6,2,4,8,8,8,7,6,6,6,8,6,7,7,8
278,8,8,8,8,8,8,8,8,7,7,5,7,7,7,8,8,8,8
279,4,5,6,6,8,8,8,8,5,5,8,2,5,8,6,3,8,7
280,5,4,5,7,8,7,8,8,7,3,8,1,3,8,6,8,6,5
281,8,4,8,5,7,4,8,8,5,6,5,5,6,8,6,7,8,1
282,8,5,7,5,8,7,8,8,5,6,7,5,4,7,5,6,7,8
283,5,6,7,8,8,6,8,8,6,4,8,6,1,8,6,8,8,8
284,8,8,8,8,6,8,8,6,8,8,7,7,8,7,8,8,8,8
285,8,6,8,8,8,8,8,8,7,7,7,7,8,7,7,7,8,6
286,8,5,8,5,8,8,8,7,8,6,7,4,5,7,6,8,8,8
287,8,8,8,8,6,7,8,8,6,5,6,6,8,5,6,8,6,8
288,5,7,8,8,8,8,8,8,6,2,5,2,6,6,7,8,6,8
289,8,7,8,8,8,7,5,8,4,4,8,5,6,8,6,8,8,8
290,8,5,8,8,7,8,8,8,7,7,6,7,8,5,8,8,5,8
291,8,8,8,8,7,8,8,7,8,6,5,4,8,6,8,8,6,8
292,7,4,5,5,8,4,8,8,8,4,8,2,5,8,5,5,8,7
293,8,5,6,8,8,6,8,8,8,6,6,5,6,7,8,7,4,7
294,5,8,7,8,8,6,8,8,5,8,7,7,8,8,8,8,8,8
295,6,7,7,6,8,6,8,8,8,7,8,7,5,8,6,6,8,5
296,8,5,4,7,8,2,8,8,8,2,7,2,4,8,4,6,8,6
297,8,6,6,6,7,6,8,8,3,3,5,5,3,7,5,5,7,8
298,5,4,3,8,4,6,8,8,5,2,6,2,3,7,5,3,5,6
299,8,6,8,5,8,5,8,8,8,5,7,6,6,8,6,7,8,8
300,8,6,7,8,8,7,7,1,7,4,4,4,8,4,7,8,3,6
301,5,5,8,8,8,4,8,8,8,6,7,5,6,7,7,8,8,8
302,8,6,6,8,8,8,8,8,3,6,7,5,4,8,7,4,6,4
303,8,7,8,8,8,7,8,7,8,5,5,5,6,6,6,7,5,8
304,8,8,8,4,8,6,8,8,8,7,8,7,8,8,6,6,8,8
305,8,3,2,5,5,3,8,7,3,5,4,6,8,8,3,4,6,4
306,8,4,7,8,8,6,8,8,5,4,8,6,7,8,4,7,8,7
307,6,4,4,8,8,3,8,8,6,2,8,5,3,8,5,4,8,7
308,8,2,7,5,8,5,8,8,8,2,7,4,6,7,5,7,8,4
309,4,7,5,4,8,2,8,8,6,4,5,2,6,8,5,2,8,7
310,8,6,5,8,8,7,6,8,6,5,6,5,5,6,6,8,7,8
311,6,2,6,8,8,8,8,8,6,5,7,4,2,6,7,8,6,8
312,8,6,8,8,6,8,8,8,8,7,1,7,8,7,8,8,7,8
313,4,6,5,6,6,8,6,5,5,4,5,2,5,7,6,6,6,8
314,6,7,3,8,8,6,8,8,8,3,8,5,7,8,4,3,8,2
315,4,4,3,5,6,5,8,8,3,2,6,2,2,7,3,5,7,8
316,8,4,8,8,6,8,8,8,5,4,5,5,6,7,6,7,6,8
317,8,5,6,3,8,6,8,8,8,4,6,5,7,7,6,6,6,8
318,8,3,8,8,8,6,8,8,5,2,7,6,7,8,6,6,8,8
319,8,8,6,6,8,4,8,8,4,6,8,5,7,8,3,5,8,8
320,8,6,7,6,8,8,7,7,6,6,7,6,8,8,6,6,8,7
321,8,2,6,6,8,5,8,8,8,4,6,5,4,6,3,8,6,8
322,8,6,6,8,8,8,8,4,8,5,5,3,8,6,6,8,4,8
323,8,6,4,3,8,7,8,5,2,6,5,5,2,5,4,6,5,5
324,7,4,8,5,4,5,8,6,8,6,5,5,4,6,4,7,4,6
325,4,5,4,8,8,6,8,8,8,6,7,6,6,5,5,4,7,3
326,6,6,6,7,8,7,8,8,3,5,8,6,3,8,5,7,8,6
327,5,6,5,4,8,6,8,8,4,2,8,7,7,5,5,7,8,6
328,8,4,2,6,8,6,8,8,6,7,8,7,7,8,5,8,8,8
329,4,7,5,8,8,8,8,8,8,7,6,4,2,5,6,6,6,8
330,8,6,8,8,8,8,8,8,8,7,7,7,8,8,8,8,8,8
331,8,7,8,7,8,6,8,8,8,7,6,5,6,6,7,8,7,7
332,6,6,8,7,8,5,8,8,7,6,6,6,5,6,5,5,6,2
333,8,5,6,7,8,6,8,8,8,3,4,2,7,5,6,6,7,6
334,8,6,5,6,8,6,8,8,6,6,8,7,6,6,4,4,8,7
335,8,2,3,7,8,5,8,8,8,5,7,7,6,8,2,5,8,6
336,8,7,8,8,5,7,8,7,5,7,7,6,8,6,6,7,5,8
337,8,5,7,1,7,3,8,8,8,4,7,6,7,7,6,8,8,8
338,8,5,8,8,5,8,8,3,5,6,6,6,8,2,7,8,3,8
339,8,8,4,8,7,7,8,8,7,4,4,3,8,2,7,8,3,8
340,8,8,6,8,8,8,8,8,8,7,7,6,5,5,4,8,8,4
341,4,7,8,8,8,8,8,8,5,4,8,2,5,8,7,7,8,8
342,8,8,8,8,7,8,8,8,8,6,5,5,8,7,7,8,6,8
343,6,5,5,5,8,8,8,8,5,4,7,5,5,8,6,6,8,8
344,8,7,8,8,8,5,8,8,8,3,6,5,8,7,5,8,6,8
345,6,5,2,8,8,6,8,8,8,4,7,6,2,8,4,8,8,7
346,8,7,8,8,8,8,8,8,8,7,8,5,8,8,7,6,8,6
347,7,4,8,7,6,6,8,7,8,7,6,7,4,5,7,8,4,5
348,8,7,8,8,7,8,8,8,8,5,3,5,8,8,8,8,7,8
349,6,5,5,6,6,4,4,5,4,2,6,2,5,6,5,8,6,6
350,8,7,7,7,8,7,8,7,8,8,6,5,7,7,6,7,6,4
351,7,3,5,8,8,4,8,8,7,3,7,2,2,8,5,4,8,4
352,4,6,4,8,8,4,8,8,8,6,7,7,4,8,1,6,8,5
353,8,7,8,8,8,8,6,8,7,4,6,5,8,7,7,8,6,8
