CUSTNO,Monetary_가구인테리어/잡화_고가_등급,Monetary_가구인테리어/잡화_저가_등급,Monetary_가구인테리어/잡화_중가_등급,Monetary_가전/레저취미/멀티샵_고가_등급,Monetary_가전/레저취미/멀티샵_저가_등급,Monetary_가전/레저취미/멀티샵_중가_등급,Monetary_교육문화/아동_고가_등급,Monetary_교육문화/아동_저가_등급,Monetary_교육문화/아동_중가_등급,Monetary_식품/생활_고가_등급,Monetary_식품/생활_저가_등급,Monetary_식품/생활_중가_등급,Monetary_의류/이미용_고가_등급,Monetary_의류/이미용_저가_등급,Monetary_의류/이미용_중가_등급,Monetary_침구/주방_고가_등급,Monetary_침구/주방_저가_등급,Monetary_침구/주방_중가_등급
128,8,8,8,8,8,8,8,8,8,7,7,7,8,6,8,8,8,8
129,8,8,8,8,8,8,8,8,8,6,5,6,8,6,8,8,8,8
130,8,5,8,8,6,6,8,8,8,8,7,7,5,8,5,8,8,8
131,6,3,6,7,6,6,8,8,8,5,6,3,7,8,6,8,7,6
132,8,7,7,8,8,6,8,8,8,7,6,7,6,7,7,8,8,8
133,8,8,8,7,8,8,8,8,8,6,8,4,7,5,4,8,8,8
134,4,5,3,5,8,3,8,8,5,4,7,7,4,8,5,3,8,4
135,8,7,8,8,8,8,8,8,8,6,7,7,8,8,7,7,8,7
136,8,6,3,6,8,1,8,8,6,7,8,7,6,8,5,2,8,3
137,2,7,8,8,8,8,8,8,6,7,6,5,6,8,6,8,7,8
138,6,6,6,6,5,2,8,8,8,6,6,3,5,7,6,8,8,6
139,8,6,8,8,8,8,8,8,8,7,5,5,4,6,5,7,5,8
140,5,3,8,5,8,8,8,8,8,3,8,1,5,8,6,6,8,8
141,8,7,8,8,6,8,8,8,8,8,4,6,8,7,8,8,7,8
143,8,7,8,8,8,8,8,6,8,8,4,6,8,7,8,8,6,7
144,8,6,8,8,5,8,8,6,6,8,6,6,8,6,8,8,2,6
145,3,6,8,4,8,7,8,8,8,4,7,5,3,5,6,4,8,8
146,3,6,6,8,8,6,8,8,8,7,8,7,4,6,7,5,8,8
147,5,6,4,5,6,2,6,2,5,4,6,4,6,6,6,8,7,6
148,8,8,8,8,8,8,8,8,8,7,4,6,8,8,8,8,5,8
149,6,5,8,8,8,8,8,8,8,4,7,3,4,8,7,8,8,8
150,8,8,8,8,8,8,8,6,8,8,7,7,6,6,8,8,6,8
151,8,6,6,6,8,5,8,8,8,3,7,5,7,6,3,5,6,8
152,6,5,5,7,8,6,8,8,8,5,7,7,7,8,5,7,7,5
153,8,3,8,8,8,8,8,8,8,6,8,7,8,8,7,8,8,8
154,4,8,7,8,8,8,8,8,8,5,6,2,6,7,5,8,8,8
155,8,5,7,8,8,6,8,8,8,5,8,4,6,7,4,8,8,8
156,5,5,3,4,8,5,8,8,4,3,7,4,4,4,3,2,8,8
157,8,6,6,7,8,6,8,8,8,6,7,7,7,8,5,8,8,6
158,8,5,8,8,8,8,8,8,6,6,7,3,8,7,7,6,5,4
159,8,7,6,7,8,5,8,8,2,7,8,7,1,8,2,4,8,8
160,8,4,8,8,8,7,8,8,8,6,7,3,5,8,8,8,7,8
161,5,1,7,6,8,7,8,8,8,5,7,6,2,8,4,6,8,7
162,5,5,5,5,8,6,8,6,7,2,7,7,6,8,6,5,7,4
163,8,7,8,8,7,8,8,8,8,5,5,6,8,7,8,8,8,8
164,6,6,8,4,7,4,8,5,6,4,6,2,7,6,8,8,4,6
165,8,8,8,3,8,6,8,8,8,6,7,7,7,8,6,6,8,4
166,8,4,7,8,7,4,7,7,4,3,7,5,7,6,5,5,7,4
167,8,6,8,7,8,6,8,8,8,5,7,3,5,8,6,8,8,6
168,6,4,5,5,8,6,8,8,4,4,6,5,3,8,5,2,6,8
169,8,7,6,8,8,8,8,8,8,7,6,7,7,7,6,8,7,6
170,8,8,8,8,8,7,8,8,8,6,3,4,7,2,8,8,6,8
171,7,6,7,8,8,8,8,8,8,6,7,6,8,7,5,7,8,8
172,8,6,8,8,8,8,8,8,6,3,6,4,7,8,6,8,7,8
173,8,7,8,8,6,8,8,8,8,7,4,5,8,5,8,8,7,8
175,6,7,8,8,3,8,8,7,8,3,3,2,8,6,8,8,2,8
176,8,7,8,8,7,8,7,8,8,8,5,6,8,8,8,8,6,8
177,7,2,5,5,8,7,8,8,8,7,7,7,2,8,6,7,8,5
178,8,8,6,8,8,8,7,8,8,5,2,4,8,5,6,5,6,7
179,8,6,7,6,8,8,8,8,5,2,7,3,4,6,6,5,8,8
180,5,5,8,8,8,8,8,8,8,4,8,3,2,8,6,8,8,4
181,4,2,5,6,8,3,8,8,4,5,7,5,4,8,5,6,8,8
182,8,6,6,6,8,8,8,8,8,2,6,3,3,8,4,7,8,8
183,8,7,8,8,8,8,8,7,6,6,5,5,8,7,8,8,3,6
184,8,3,5,5,8,7,8,8,6,5,7,7,5,8,6,5,8,5
185,8,6,8,8,8,8,8,8,8,7,7,7,8,6,8,8,7,8
186,8,5,7,8,8,8,8,8,4,2,7,6,5,6,6,6,7,5
187,8,6,6,8,8,8,8,8,8,7,7,7,8,8,5,8,8,6
188,8,7,8,8,6,5,7,8,7,6,2,3,8,8,7,8,4,8
189,6,2,6,6,8,8,8,8,5,2,7,2,4,8,5,6,8,6
190,8,2,8,4,8,6,8,8,8,2,7,2,5,8,6,8,8,6
191,6,5,5,8,8,5,8,8,8,6,8,7,2,3,5,6,8,4
192,4,5,7,8,8,7,8,8,8,4,4,3,6,5,8,7,7,5
193,8,7,8,8,8,7,8,8,8,6,5,5,8,5,8,8,8,5
194,8,6,8,8,8,8,8,1,8,7,6,6,8,5,6,8,8,8
195,8,6,8,8,8,8,8,8,8,6,6,6,8,5,8,8,8,8
196,8,3,7,8,6,6,8,2,6,5,6,6,6,3,5,6,5,4
197,8,5,5,8,8,8,8,8,2,6,7,7,2,7,5,7,6,3
198,8,2,7,7,8,8,8,8,8,6,6,7,8,7,6,7,8,7
199,8,6,8,8,6,8,8,8,8,8,6,5,8,2,6,8,6,8
200,8,7,8,8,7,8,8,8,8,8,7,7,5,8,7,8,8,8
201,6,4,5,7,8,7,8,8,8,2,7,6,2,5,3,6,8,5
202,4,3,4,7,8,6,8,8,5,5,5,3,1,8,4,4,8,5
203,8,7,8,8,8,8,8,8,8,7,6,7,8,5,7,8,7,8
204,8,6,6,8,6,7,8,7,8,6,5,6,6,4,5,8,5,8
205,8,7,8,7,8,8,8,8,8,5,6,4,6,5,6,8,5,6
206,7,7,8,8,8,7,8,1,7,2,5,5,8,6,7,8,6,8
207,8,8,8,8,8,8,8,6,8,6,6,6,8,7,8,8,8,7
208,8,8,8,8,8,8,8,8,8,7,7,7,8,8,8,8,8,8
209,8,5,8,8,8,8,8,7,8,7,7,7,7,6,7,8,8,7
210,8,8,8,8,8,8,8,8,8,6,6,6,8,6,8,8,8,6
211,6,3,6,8,8,8,8,8,8,6,8,6,8,8,5,8,8,6
212,8,8,8,8,8,8,6,8,7,4,3,6,8,8,8,8,7,8
213,8,6,8,4,8,8,8,4,5,3,2,2,4,5,7,7,4,5
214,6,4,8,7,8,5,8,8,8,2,6,6,6,8,6,7,5,4
215,8,4,8,8,5,8,8,5,7,5,5,5,7,6,7,8,6,7
216,8,7,8,8,5,7,8,7,8,7,5,6,8,5,7,8,8,8
217,8,7,8,8,8,6,8,8,5,2,7,5,7,8,8,8,8,8
218,3,6,3,4,8,1,4,8,1,6,7,4,2,7,2,8,6,8
219,6,8,6,8,2,6,8,6,6,7,7,4,4,8,5,8,8,8
220,8,6,8,8,4,8,6,3,7,4,5,3,8,6,8,8,3,8
221,8,6,7,8,7,7,7,6,8,5,5,6,8,6,7,8,7,8
222,6,3,6,8,8,8,7,8,3,5,6,6,4,6,6,5,7,8
223,6,4,5,5,8,6,8,8,7,2,8,6,4,4,7,4,8,6
224,2,2,8,5,8,5,8,8,3,5,7,6,7,8,4,5,8,8
225,4,4,5,3,8,2,8,8,4,1,7,7,2,7,5,3,8,3
226,8,7,8,8,8,8,8,8,8,5,6,5,8,7,8,8,8,8
227,8,7,8,8,7,8,8,8,8,7,6,7,8,6,8,8,6,8
228,8,6,6,8,8,7,8,6,7,5,4,5,8,2,8,8,7,8
229,6,5,3,8,8,8,8,8,7,7,7,5,4,8,8,8,8,8
230,8,4,8,8,8,6,8,8,8,6,8,6,8,8,7,8,8,7
231,8,7,8,8,8,8,8,7,8,7,5,6,8,7,8,8,8,8
232,8,3,8,8,7,7,8,8,8,8,3,7,7,7,8,8,7,8
233,8,8,8,8,7,6,8,8,8,5,5,5,8,8,5,8,5,8
234,7,4,8,8,8,8,8,8,6,6,7,3,5,7,6,8,8,8
235,6,5,8,8,8,8,8,8,8,4,7,6,6,8,6,6,8,5
236,8,7,8,8,6,6,4,8,6,7,4,5,8,8,6,8,6,8
237,8,5,8,8,7,6,8,8,8,4,6,3,2,5,6,2,8,6
238,8,6,8,8,8,8,8,8,8,6,8,5,7,8,8,8,8,6
239,7,6,3,2,8,3,8,8,4,2,8,7,2,8,5,6,8,8
240,8,7,8,8,8,8,8,8,5,7,8,6,5,8,5,8,8,8
241,8,8,6,8,8,6,8,8,3,6,7,6,8,8,2,6,8,6
242,8,7,7,8,8,8,8,8,5,6,6,6,8,5,8,8,4,8
243,8,8,8,8,8,6,8,8,8,7,6,5,8,4,7,8,7,6
245,8,5,8,8,7,7,8,8,8,3,5,4,8,7,7,5,7,4
246,7,4,6,5,8,5,4,4,4,6,8,5,3,5,6,7,8,7
247,8,6,8,8,8,8,8,8,8,5,7,3,8,6,7,8,8,8
248,8,2,8,8,8,8,8,3,5,6,5,5,7,6,4,8,5,8
249,4,6,8,4,8,8,8,8,8,5,8,5,2,8,4,8,8,6
250,6,6,6,5,8,6,8,8,4,5,7,7,4,8,5,4,8,5
251,7,3,3,6,8,6,8,8,5,7,7,7,6,8,4,5,8,5
252,6,7,8,8,8,6,8,8,8,7,7,6,6,8,6,7,8,8
253,8,1,8,5,8,4,8,8,4,7,7,5,6,8,4,3,8,4
254,4,2,8,5,8,8,8,8,8,7,7,6,5,8,5,6,8,4
255,5,6,6,6,8,7,8,8,6,5,7,3,4,8,4,8,7,8
256,2,2,5,1,5,2,8,8,1,1,4,3,6,7,4,6,5,5
257,8,7,6,8,6,8,8,8,7,4,6,3,8,6,7,7,8,6
258,2,1,6,6,8,5,8,8,8,7,7,6,1,8,2,2,8,7
259,8,8,8,8,3,6,8,8,8,5,4,3,8,6,6,8,8,8
260,8,6,6,8,8,8,8,8,7,4,6,6,8,6,7,8,2,8
261,8,5,8,8,8,8,8,8,7,5,7,7,6,8,6,8,7,6
262,8,4,8,8,8,8,5,8,8,4,8,4,6,8,7,7,8,8
263,8,8,7,8,8,8,8,6,8,5,5,7,8,5,7,8,8,8
264,8,8,8,8,8,8,8,8,8,6,4,6,8,7,8,8,6,8
265,4,6,8,8,8,1,8,8,8,8,8,7,4,4,1,2,8,8
266,6,5,4,8,8,6,8,8,8,4,8,5,6,5,6,6,8,5
267,7,3,8,8,8,7,8,8,4,2,8,7,6,8,4,7,8,4
268,4,4,7,8,7,6,3,7,6,4,5,2,8,5,5,5,6,6
269,8,6,8,8,3,7,8,8,6,3,1,2,4,7,7,6,5,8
270,8,8,8,8,5,8,8,5,8,5,6,6,8,6,7,8,7,7
271,2,2,3,7,8,8,8,8,8,3,7,6,4,8,5,8,8,8
272,6,7,8,7,8,8,5,8,7,3,5,5,5,4,6,7,5,6
273,7,5,6,8,8,4,8,2,4,4,7,4,5,5,5,4,8,1
274,8,7,8,8,8,8,8,8,7,7,6,6,8,6,8,8,7,7
275,8,7,5,7,8,8,8,3,6,2,4,2,6,6,6,8,8,6
276,8,7,8,8,6,8,8,8,8,5,4,7,8,7,8,8,7,8
277,8,8,5,6,8,5,8,8,8,7,5,6,6,8,7,7,6,8
278,8,8,8,8,8,8,7,8,8,7,6,7,8,8,8,8,8,8
279,4,4,8,8,8,6,8,8,8,3,8,3,4,8,6,6,8,4
280,8,5,8,7,8,5,8,7,7,5,7,5,5,6,4,3,6,8
281,8,4,5,6,5,4,8,8,7,3,6,4,8,8,8,3,8,3
282,5,3,5,6,8,3,8,8,5,6,7,6,5,4,4,7,8,5
283,7,1,8,6,8,8,8,4,6,6,8,5,2,6,6,8,8,8
284,8,8,7,8,2,8,8,8,8,8,7,7,8,6,8,8,8,8
285,8,6,8,8,5,6,8,8,7,7,7,7,7,6,8,7,8,7
286,7,7,8,8,8,8,8,8,8,6,7,2,8,6,6,8,4,8
287,8,8,8,8,8,8,6,4,7,4,6,7,8,7,8,8,6,8
288,8,8,6,8,8,8,8,8,6,2,4,2,6,5,7,8,6,8
289,8,7,8,8,8,5,8,6,6,5,7,6,8,8,7,8,8,8
290,8,6,8,8,7,7,7,8,7,5,6,6,8,5,8,8,3,8
291,8,8,8,8,8,8,8,8,8,4,4,2,8,5,7,8,4,7
292,5,2,8,8,8,5,8,8,8,2,7,2,2,7,5,6,8,3
293,6,3,8,7,7,8,8,8,5,4,6,6,3,8,7,6,2,7
294,8,6,4,7,8,4,7,8,3,7,8,7,2,8,5,8,8,4
295,7,6,7,7,8,6,8,8,6,5,7,7,5,7,7,6,7,4
296,5,5,5,6,8,5,8,8,8,4,7,7,6,8,7,6,8,3
297,7,5,5,6,8,7,8,8,4,6,7,6,3,8,2,8,8,8
298,3,3,8,8,6,4,8,8,5,1,7,4,2,8,4,8,7,4
299,8,5,7,8,7,8,8,8,8,4,7,6,6,8,7,8,8,8
300,8,6,8,8,7,8,8,5,5,3,4,5,8,3,7,8,3,8
301,5,5,8,8,8,4,8,8,8,5,7,7,6,8,4,8,8,8
302,8,4,8,7,8,8,4,8,5,6,7,5,3,8,6,7,4,5
303,8,7,8,8,8,8,8,8,8,4,5,3,7,7,8,8,5,7
304,2,5,8,8,8,4,8,8,8,2,7,6,8,8,8,2,5,8
305,6,7,3,8,8,3,8,8,4,6,6,7,8,6,5,1,6,4
306,5,4,7,7,8,8,5,8,4,5,8,6,5,7,4,5,8,8
307,8,8,8,8,8,7,7,8,6,5,7,6,8,6,7,8,8,6
308,8,3,8,7,7,8,8,8,5,6,7,6,7,8,8,6,7,5
309,8,4,8,8,8,5,8,8,5,3,8,5,4,8,4,4,8,8
310,8,6,8,8,8,8,7,8,8,5,6,7,6,5,7,8,8,8
311,8,7,8,6,8,5,8,8,8,6,8,7,4,8,6,7,8,8
312,8,7,8,8,6,8,8,8,8,7,6,7,8,8,8,8,6,8
313,7,6,5,6,8,7,8,8,5,6,7,2,2,8,7,7,8,6
314,1,6,8,8,8,7,8,8,4,3,8,5,4,8,5,6,8,5
315,1,3,5,6,3,6,8,8,3,2,3,4,2,8,4,4,4,5
316,8,7,8,1,8,8,8,8,3,4,6,5,7,8,6,5,8,8
317,8,5,7,8,6,8,8,8,7,5,7,6,3,8,6,8,5,6
318,8,4,5,8,8,8,8,8,5,4,8,5,7,8,8,8,8,7
319,6,6,8,6,8,8,8,8,5,5,8,7,6,8,4,6,8,4
320,8,7,7,7,8,8,8,8,8,6,7,5,7,5,6,6,8,6
321,8,4,5,8,7,5,8,8,8,6,6,5,4,6,5,7,6,4
322,8,5,6,8,8,8,8,6,5,5,5,5,7,6,7,8,6,5
323,4,4,7,6,8,8,5,6,4,5,5,4,3,5,5,6,7,4
324,8,5,8,8,8,2,2,6,4,6,7,6,5,5,6,6,4,5
325,7,7,8,8,8,8,8,8,8,3,7,6,8,7,5,7,2,5
326,7,5,6,8,6,7,8,6,6,7,6,4,4,6,5,6,5,3
327,6,5,5,5,8,7,8,8,4,5,8,7,4,8,6,8,8,5
328,8,4,8,8,8,5,8,8,5,7,8,7,5,8,3,8,8,7
329,8,4,6,6,8,7,8,8,8,7,5,5,3,7,3,5,8,8
330,8,7,8,8,5,8,8,8,8,6,5,4,8,6,8,8,7,8
331,6,6,8,8,8,8,8,8,8,6,6,7,8,6,7,7,7,8
332,6,4,8,7,8,8,8,8,8,2,6,6,5,4,6,6,7,4
333,8,5,6,8,8,6,6,8,6,4,4,2,5,4,6,6,5,8
334,8,3,8,6,8,5,8,8,8,3,8,7,7,8,3,6,8,7
335,6,6,2,8,8,6,8,8,5,6,7,6,2,8,2,4,8,7
336,8,7,6,8,8,8,8,8,4,8,6,7,8,5,7,8,5,8
337,8,3,2,2,8,4,8,8,4,4,7,7,6,8,2,3,7,6
338,8,7,5,8,8,8,8,7,7,4,5,6,8,2,8,8,8,7
339,8,7,8,8,8,7,8,2,8,4,4,3,8,4,7,8,2,3
340,8,8,8,8,8,4,8,8,8,7,7,7,5,6,6,8,8,4
341,4,3,5,8,8,5,6,8,2,3,8,4,6,8,3,5,8,5
342,8,7,8,8,4,8,8,8,8,6,5,6,8,6,8,8,8,8
343,5,6,7,5,7,5,8,8,3,5,7,5,7,8,5,8,7,6
344,7,6,4,8,8,6,8,8,7,3,8,6,8,8,6,8,8,8
345,8,6,2,8,8,8,8,8,8,3,7,6,3,8,6,6,7,7
346,7,5,6,8,8,8,8,8,8,6,8,3,8,8,7,3,8,6
347,8,2,7,7,8,7,8,7,8,6,7,7,6,5,7,7,4,4
348,8,8,8,8,8,8,8,8,8,5,5,6,8,7,8,8,6,8
349,6,6,8,8,8,5,5,8,5,4,6,5,6,6,6,8,6,7
350,8,4,8,6,8,7,4,8,6,8,6,5,8,8,6,8,6,6
351,8,8,8,8,8,8,8,8,8,8,7,7,8,8,8,8,4,8
352,4,8,8,8,8,8,8,8,8,7,7,7,6,7,1,5,4,8
353,8,6,8,8,8,8,8,8,8,5,6,4,8,7,8,8,8,8
