CUSTNO,Monetary_가구인테리어/잡화_고가_등급,Monetary_가구인테리어/잡화_저가_등급,Monetary_가구인테리어/잡화_중가_등급,Monetary_가전/레저취미/멀티샵_고가_등급,Monetary_가전/레저취미/멀티샵_저가_등급,Monetary_가전/레저취미/멀티샵_중가_등급,Monetary_교육문화/아동_고가_등급,Monetary_교육문화/아동_저가_등급,Monetary_교육문화/아동_중가_등급,Monetary_식품/생활_고가_등급,Monetary_식품/생활_저가_등급,Monetary_식품/생활_중가_등급,Monetary_의류/이미용_고가_등급,Monetary_의류/이미용_저가_등급,Monetary_의류/이미용_중가_등급,Monetary_침구/주방_고가_등급,Monetary_침구/주방_저가_등급,Monetary_침구/주방_중가_등급
51,8,6,8,8,8,7,8,8,7,5,7,6,7,6,7,8,6,5
52,6,5,8,8,8,8,8,8,6,7,7,3,4,8,6,7,8,8
53,8,8,8,5,8,6,8,8,8,7,5,5,6,8,7,8,8,8
54,8,2,8,8,8,8,8,8,8,6,8,6,8,8,8,8,8,8
55,8,6,7,8,8,8,8,8,8,6,5,7,8,4,8,8,6,8
56,6,6,8,8,8,8,8,8,6,5,8,5,3,8,6,8,8,8
57,8,7,8,8,7,8,8,8,8,7,2,6,8,6,8,8,6,8
58,7,5,8,8,8,8,8,8,6,5,8,7,8,8,5,8,8,8
59,8,6,8,8,8,8,8,8,8,7,8,4,4,8,6,8,8,8
60,8,7,8,8,6,4,8,5,7,3,6,3,4,6,6,6,4,6
61,7,6,8,8,7,7,8,8,8,5,4,5,5,4,6,7,6,5
62,7,1,7,8,8,6,8,8,6,7,6,6,7,8,8,8,7,3
63,8,6,7,8,8,8,8,8,8,6,8,7,6,8,7,8,8,8
64,8,8,8,8,8,8,8,8,8,8,7,7,8,7,8,8,8,8
65,8,8,8,8,8,8,8,7,7,5,7,7,6,7,8,8,7,6
66,8,7,6,8,8,7,8,8,8,6,5,4,8,7,6,8,6,8
67,8,8,8,8,8,8,8,8,8,6,4,5,8,5,8,8,8,8
68,8,8,1,3,8,2,7,8,6,3,6,6,7,7,6,8,8,5
69,8,5,8,8,7,8,8,8,8,5,2,4,8,7,8,8,5,8
70,5,7,8,8,8,5,8,8,8,8,7,7,8,8,6,8,8,8
71,8,7,8,8,8,8,8,8,8,7,6,6,8,7,8,8,7,8
72,8,8,6,8,8,8,8,6,6,6,6,7,8,5,7,8,6,8
73,2,5,8,4,8,3,8,8,8,7,7,7,5,8,4,5,8,8
74,8,8,7,8,8,8,8,8,8,7,7,6,7,7,6,7,8,7
75,8,5,8,8,8,8,8,8,8,7,7,7,7,8,8,8,8,8
76,8,6,8,8,8,7,8,8,7,7,7,6,6,8,7,7,8,6
77,7,8,7,8,8,6,8,8,8,6,6,5,5,5,5,8,8,8
78,5,5,6,5,8,5,8,8,8,5,7,3,2,8,5,5,8,5
79,8,6,8,8,4,8,8,8,8,5,4,4,8,6,6,8,7,8
80,8,7,8,8,8,8,8,8,8,5,5,6,8,6,8,8,6,8
81,2,6,7,8,8,7,8,8,8,6,7,5,3,8,6,8,7,6
82,4,7,6,8,8,7,8,8,5,7,7,6,1,3,5,7,6,8
83,8,5,8,5,6,7,8,8,8,4,8,4,1,8,4,7,8,4
84,7,5,4,8,8,7,8,8,6,7,8,7,8,8,6,6,8,6
85,8,5,8,8,8,7,8,8,8,3,8,4,6,8,7,7,8,8
86,8,5,6,5,8,6,8,8,8,2,5,4,5,6,6,7,6,3
87,4,7,5,8,8,5,8,8,5,6,7,7,8,8,6,5,8,8
88,8,7,8,6,7,4,8,8,2,5,6,5,6,7,7,6,6,6
89,8,8,8,8,8,8,8,7,8,7,4,5,7,6,7,7,5,7
90,8,8,6,3,8,5,8,8,8,2,8,5,6,8,6,7,8,5
91,6,4,6,8,8,8,8,8,7,7,7,3,8,8,7,8,8,5
92,6,2,8,8,8,4,5,7,4,3,6,3,5,6,4,4,5,5
93,8,6,8,8,8,8,8,8,8,2,8,3,2,8,2,8,8,8
94,3,2,8,4,8,6,8,6,8,2,7,6,7,7,5,8,8,7
95,8,5,8,8,8,8,8,8,8,7,6,6,8,5,6,8,7,7
96,8,5,8,6,8,5,8,8,8,4,7,5,6,6,7,8,8,5
97,6,4,3,1,6,1,8,8,8,2,5,1,2,8,5,1,6,8
98,8,8,8,8,8,8,8,8,6,4,7,6,7,8,5,8,8,8
99,2,6,6,7,8,8,8,8,6,4,7,5,4,8,5,5,8,2
100,8,6,7,8,8,6,8,8,8,6,8,5,6,7,6,7,8,4
101,8,8,8,8,8,8,8,8,8,6,7,6,7,8,8,8,8,8
102,5,7,8,8,8,8,8,8,8,4,2,4,5,7,5,7,6,8
103,8,8,8,8,8,8,8,8,8,7,4,7,7,8,8,8,7,8
104,8,7,8,8,6,8,8,8,7,6,3,3,8,6,8,8,8,8
105,8,8,7,8,8,8,5,8,8,4,2,4,8,6,5,8,3,8
106,8,5,8,2,8,6,8,8,8,5,7,7,5,6,6,8,8,8
107,6,7,8,8,8,5,8,8,8,3,7,6,2,8,6,6,8,8
108,8,5,6,8,8,6,3,6,7,6,7,5,7,8,6,8,8,8
109,8,7,8,8,6,8,8,8,8,6,6,6,8,7,8,8,7,8
110,8,6,5,8,7,5,8,8,8,5,6,6,5,6,6,7,4,8
111,8,7,8,8,8,8,8,8,8,7,5,7,8,6,8,8,8,8
112,8,2,3,8,7,6,8,8,5,2,7,2,2,8,4,1,5,4
113,5,2,6,8,2,5,7,5,2,5,7,3,5,6,6,6,5,4
114,8,6,8,8,8,8,8,8,8,7,7,6,6,8,6,8,8,8
115,6,8,8,8,8,8,8,8,8,5,8,5,5,8,8,7,8,7
116,8,7,8,8,8,8,8,8,8,7,5,7,7,8,7,8,7,8
117,8,7,8,8,8,8,8,8,8,5,7,1,8,8,8,6,8,8
118,6,8,8,6,8,6,8,8,8,4,8,7,5,6,2,6,8,8
119,5,5,6,6,8,5,8,8,5,5,6,7,6,8,3,6,8,5
120,6,6,1,8,8,7,8,8,8,6,7,6,1,8,2,5,8,8
121,8,5,7,8,8,8,5,8,6,5,7,5,5,7,6,8,6,8
122,8,6,4,7,8,6,3,4,4,6,7,4,5,7,4,6,7,7
123,8,8,8,8,8,8,8,8,7,6,6,6,6,6,8,8,7,7
124,8,5,7,8,8,7,8,8,8,7,8,7,6,8,5,8,8,6
125,8,8,8,8,8,8,8,8,8,7,7,7,8,6,8,8,8,8
126,8,7,8,8,8,8,8,8,8,5,6,5,8,5,5,8,8,8
127,8,7,8,8,8,8,8,8,8,7,7,6,8,8,8,8,8,8
128,8,8,8,8,8,6,8,8,8,7,6,7,8,2,8,8,7,8
129,8,6,8,8,8,8,8,6,8,6,5,6,8,8,8,8,8,8
130,8,5,8,8,8,8,8,8,6,6,7,6,6,8,6,8,8,6
131,7,2,8,8,8,5,8,8,6,4,5,3,6,7,5,6,2,4
132,8,8,7,7,7,8,8,8,8,7,6,7,8,8,7,8,8,8
133,7,6,8,8,8,8,8,8,8,3,7,2,8,4,6,8,8,8
134,3,6,3,8,8,4,8,8,7,6,7,7,4,6,6,7,8,2
135,8,5,7,8,8,7,8,8,8,7,8,7,6,8,5,8,8,5
136,8,8,4,8,8,7,8,8,7,7,8,7,8,8,8,6,8,5
137,2,8,4,6,8,5,8,8,5,7,6,5,6,8,5,7,7,8
138,8,8,8,8,5,4,8,8,8,7,5,5,4,7,8,8,8,8
139,8,6,6,8,6,5,8,8,8,6,5,3,5,5,4,8,2,4
140,1,4,8,5,8,8,8,8,8,2,7,4,4,8,8,7,8,8
141,8,7,8,8,7,8,8,8,8,5,3,7,8,7,8,8,7,8
143,8,7,8,8,8,7,8,6,8,8,4,6,8,6,8,8,6,8
144,8,5,8,6,4,8,4,8,4,4,3,5,3,6,4,8,2,2
145,2,6,8,5,8,4,8,8,8,2,7,4,4,8,5,4,8,8
146,4,7,8,8,8,4,8,8,6,6,8,7,6,8,6,7,8,8
147,6,3,8,5,6,7,8,3,8,5,6,2,5,6,5,5,6,7
148,8,8,8,8,7,8,8,8,8,7,5,7,8,7,8,8,7,8
149,8,5,8,8,8,8,8,8,8,5,7,6,7,8,6,8,8,8
150,8,6,8,8,8,7,8,6,8,7,6,7,8,2,6,6,5,8
151,3,4,7,6,8,4,8,8,5,3,7,5,7,8,6,8,8,8
152,8,4,3,8,8,7,8,8,8,5,7,7,6,7,4,7,8,8
153,8,6,8,8,8,8,8,8,8,7,7,6,8,7,7,8,7,8
154,2,8,8,7,8,8,8,8,8,6,7,3,6,7,4,8,8,8
155,6,4,8,7,8,8,8,4,8,6,7,6,5,8,4,4,8,1
156,5,6,4,8,8,5,8,8,6,4,8,1,5,8,4,7,8,7
157,8,7,4,7,8,8,8,8,8,6,7,6,7,8,5,8,7,5
158,8,6,8,8,8,6,8,8,6,7,6,6,7,7,7,7,6,8
159,8,7,8,8,8,5,6,8,2,7,7,7,6,8,3,5,7,8
160,8,5,7,8,8,6,8,8,8,5,6,4,5,7,8,8,6,8
161,5,4,7,8,8,6,8,8,4,6,8,7,2,8,8,7,8,5
162,8,6,2,8,8,7,8,8,5,6,7,7,3,7,5,6,3,7
163,8,5,6,8,8,8,8,8,8,6,6,6,8,8,5,8,6,6
164,2,8,8,7,8,5,8,3,7,3,6,1,5,6,6,6,4,6
165,7,8,7,8,8,7,8,8,8,7,7,7,8,8,7,3,8,4
166,8,4,7,8,8,5,8,6,3,6,6,6,6,8,5,5,8,5
167,6,5,8,8,8,8,8,8,8,4,8,5,3,8,4,7,8,8
168,7,4,4,5,8,7,8,8,4,4,7,6,3,8,6,8,7,8
169,7,8,8,8,8,8,8,3,8,6,5,5,6,6,7,8,8,7
170,8,6,8,8,8,8,8,8,8,6,5,4,6,4,8,8,4,8
171,7,6,8,6,8,6,8,8,7,6,7,6,6,8,3,8,8,7
172,8,6,8,8,8,8,6,7,8,3,5,2,8,6,7,5,3,5
173,8,5,8,8,7,8,8,8,8,7,5,6,8,6,7,8,6,8
175,5,7,8,8,2,6,8,6,8,4,3,2,8,6,8,8,2,8
176,8,7,8,8,7,8,6,8,7,7,5,7,8,7,8,8,5,8
177,8,4,6,3,8,7,8,8,8,5,7,7,4,8,5,7,8,8
178,8,8,5,8,8,8,8,8,8,6,2,4,8,6,8,7,5,7
179,6,4,8,8,8,7,8,8,8,3,7,4,4,7,5,5,8,6
180,6,6,8,8,8,8,8,8,7,5,7,4,3,8,8,6,8,8
181,8,7,7,8,8,4,8,8,5,6,6,5,2,8,5,7,8,8
182,5,5,5,4,8,6,8,8,8,3,6,3,2,8,5,8,8,8
183,8,8,8,8,8,8,8,8,8,7,5,5,8,8,8,8,5,8
184,8,6,8,8,6,6,8,8,7,7,7,7,7,7,8,6,7,6
185,8,5,8,8,8,6,8,5,8,6,6,6,8,5,7,8,6,6
186,8,4,6,6,8,7,8,8,5,3,6,4,5,6,5,8,6,3
187,8,5,4,8,8,7,8,8,8,6,7,5,6,7,7,6,8,2
188,8,7,7,8,7,8,8,8,8,5,2,4,8,8,8,8,6,8
189,6,6,7,5,5,8,8,8,8,3,6,4,4,7,4,4,8,4
190,8,3,7,8,8,8,8,8,8,5,8,4,6,8,6,7,8,8
191,4,3,3,5,8,5,8,8,8,7,8,7,1,3,4,3,8,5
192,6,7,6,8,8,5,8,8,8,2,5,5,5,6,7,7,8,3
193,8,7,8,8,8,8,8,8,8,6,6,5,8,5,8,8,8,5
194,8,4,7,8,8,8,8,8,8,6,5,5,8,4,7,7,7,8
195,8,7,8,8,5,8,8,7,8,5,6,6,8,4,8,8,8,8
196,8,3,6,8,4,6,8,8,6,5,5,5,7,5,6,8,2,2
197,6,6,4,5,5,6,8,7,4,6,6,6,1,6,6,6,6,2
198,6,5,6,7,8,7,6,4,7,4,6,6,8,7,7,8,6,6
199,8,7,8,6,8,7,8,6,8,5,4,5,8,6,8,8,8,8
200,8,7,8,8,8,8,8,8,8,8,6,7,8,6,8,8,5,8
201,4,5,4,6,8,6,8,8,8,2,7,6,4,3,3,5,8,5
202,6,5,3,4,8,4,8,8,8,6,4,6,2,8,3,8,8,7
203,8,6,8,8,8,8,8,7,8,7,6,6,8,5,7,8,8,8
204,8,8,6,8,6,6,8,7,8,5,4,5,7,5,5,8,6,5
205,8,6,8,8,6,8,8,8,8,5,6,5,6,6,6,8,4,8
206,8,7,8,8,8,8,8,3,4,5,4,6,7,6,8,8,7,8
207,8,8,8,8,7,8,8,6,8,6,5,7,8,5,8,8,4,6
208,8,8,8,8,8,6,8,8,8,7,7,7,6,8,7,8,8,8
209,8,4,8,8,8,8,8,7,8,7,7,6,5,6,6,7,8,8
210,8,7,8,8,8,8,8,8,8,7,6,7,8,6,7,8,4,4
211,6,3,4,8,8,6,8,8,8,7,8,6,8,8,4,6,8,8
212,8,4,8,8,8,6,8,8,8,4,4,5,8,8,6,8,6,8
213,8,6,4,4,8,8,8,7,4,3,2,2,5,5,8,8,5,4
214,8,5,7,7,8,8,8,8,8,4,6,6,6,8,8,6,5,4
215,8,3,8,8,7,7,8,5,7,6,5,4,7,6,6,8,7,6
216,8,6,8,8,8,8,8,5,8,6,6,6,6,7,7,8,6,8
217,8,6,8,8,8,8,8,8,6,6,7,5,6,8,8,8,7,8
218,3,8,2,3,8,6,3,8,8,5,7,5,4,7,1,8,8,8
219,8,6,6,5,5,6,6,6,8,5,7,4,5,8,4,8,8,8
220,8,5,5,8,8,8,5,3,7,4,5,5,8,4,6,8,3,8
221,8,8,7,8,8,8,8,7,6,6,6,5,8,5,8,8,6,8
222,7,7,1,7,8,6,6,8,4,5,7,7,2,8,4,8,7,6
223,3,7,4,3,8,8,8,8,8,1,8,5,5,4,6,4,8,1
224,5,8,6,6,8,8,8,8,5,8,8,6,6,8,2,7,8,7
225,8,3,8,2,8,2,8,8,8,8,7,7,5,8,6,5,8,3
226,8,8,8,8,8,7,8,8,8,4,6,6,8,7,8,8,5,8
227,8,6,8,8,8,8,8,8,8,7,5,7,8,8,8,8,7,8
228,8,5,8,8,8,8,8,7,7,4,3,4,8,5,7,8,5,7
229,5,4,2,8,8,7,8,8,5,5,7,4,1,7,6,8,8,4
230,7,4,8,8,8,6,8,8,8,5,6,6,7,6,7,7,7,6
231,8,8,8,8,8,8,8,8,8,7,5,6,8,6,7,8,6,8
232,8,6,8,8,7,8,8,8,8,5,3,6,8,8,7,8,8,8
233,8,8,5,8,7,8,8,8,8,5,5,5,8,8,8,4,6,8
234,8,6,8,2,8,8,8,8,6,7,7,5,5,7,6,8,8,8
235,8,6,8,8,7,7,8,8,5,6,6,2,4,7,8,7,8,8
236,8,7,8,8,5,8,8,8,8,7,4,5,8,4,8,8,6,8
237,5,6,8,6,6,7,7,8,7,7,6,1,3,7,8,7,7,8
238,8,5,8,8,8,8,8,8,7,6,8,6,7,8,7,7,8,3
239,4,4,7,6,7,8,8,8,2,5,7,6,3,5,3,6,2,2
240,8,6,8,8,8,5,8,8,4,7,7,7,6,8,6,5,8,8
241,8,5,7,8,8,7,8,8,5,5,6,7,7,8,2,6,8,7
242,8,6,8,8,4,7,8,8,7,5,6,5,8,4,8,8,4,6
243,8,7,8,8,7,6,8,8,8,5,6,5,7,7,7,8,8,8
245,8,4,8,8,8,8,8,8,8,3,4,4,6,7,6,5,7,7
246,8,6,5,8,8,2,8,8,6,2,6,5,2,6,7,8,8,7
247,8,3,8,8,8,8,8,8,8,5,7,3,6,5,7,8,8,8
248,8,8,7,8,8,6,8,2,4,6,5,5,6,5,5,5,4,8
249,8,5,6,6,8,6,8,8,8,6,7,6,1,7,7,6,8,4
250,3,6,4,4,8,6,8,8,3,2,7,6,2,8,4,5,8,4
251,7,7,4,8,8,4,8,8,3,2,7,6,3,8,5,8,8,5
252,8,8,8,8,8,8,8,8,8,7,8,7,8,8,8,8,8,8
253,3,5,8,8,8,4,8,8,6,7,8,4,4,8,5,3,8,3
254,3,5,8,8,8,5,8,8,8,7,7,7,4,8,6,8,7,6
255,5,5,8,6,8,7,8,6,4,2,7,5,4,7,5,8,8,8
256,4,3,5,8,8,8,8,7,1,2,5,6,2,6,4,6,5,3
257,8,8,8,8,5,8,7,8,7,5,6,5,8,6,7,7,5,7
258,2,2,5,8,8,6,8,8,8,2,7,6,1,8,1,8,8,4
259,8,7,8,8,6,8,8,8,8,6,5,5,8,6,8,8,8,8
260,8,8,7,8,8,8,8,8,8,5,6,6,8,8,8,8,3,8
261,7,6,5,8,8,6,8,8,7,6,7,6,7,8,5,5,7,8
262,8,5,3,8,8,6,8,8,5,2,8,3,7,8,7,8,8,8
263,8,8,8,8,8,8,8,7,8,6,6,6,8,7,7,8,6,7
264,8,8,8,8,8,8,8,8,8,6,4,6,8,7,6,8,8,8
265,6,6,8,8,8,3,8,8,3,7,8,7,1,8,2,8,8,8
266,8,1,5,6,8,8,8,8,8,3,7,3,4,8,6,5,8,7
267,7,6,7,8,8,8,8,8,6,4,8,7,5,8,5,6,8,5
268,8,7,8,8,8,5,7,7,6,5,6,5,7,5,6,7,8,4
269,8,6,8,8,2,8,8,8,4,4,1,1,5,7,7,7,6,8
270,8,6,8,8,4,6,8,7,8,7,6,6,8,6,8,8,7,8
271,6,2,6,8,8,6,8,8,8,5,8,6,5,8,6,3,8,7
272,8,8,6,4,2,8,7,8,7,3,3,3,6,5,7,6,2,8
273,5,2,8,8,8,6,7,2,1,4,7,6,6,6,5,4,8,3
274,8,7,8,8,8,8,8,7,6,7,6,6,8,5,8,8,6,6
275,8,3,8,8,6,6,8,3,5,2,4,3,2,6,6,8,3,5
276,8,7,8,8,7,8,8,8,8,7,4,7,8,8,8,8,8,8
277,8,5,8,8,8,7,8,8,8,6,5,6,7,7,6,8,6,8
278,8,8,8,8,8,8,8,8,8,8,6,7,8,8,8,8,7,8
279,8,5,8,8,8,8,8,8,5,4,7,5,6,8,7,7,8,5
280,6,5,8,8,6,8,8,8,6,5,7,6,4,8,4,8,8,5
281,2,1,5,5,6,3,8,8,7,2,6,1,3,6,5,6,7,1
282,6,6,6,6,8,3,8,8,8,5,7,7,5,8,5,6,8,5
283,8,5,4,6,8,6,8,8,8,7,8,5,1,8,5,8,8,8
284,8,6,8,8,2,8,8,8,8,8,7,7,8,6,8,8,6,8
285,8,4,8,8,8,5,8,8,6,8,7,7,8,6,7,7,8,8
286,7,6,6,6,8,7,8,8,8,6,7,2,8,6,8,8,5,8
287,8,7,8,8,7,5,5,6,6,4,6,7,8,6,6,8,8,8
288,8,6,8,8,8,8,8,8,8,2,4,2,6,6,7,8,4,8
289,8,7,8,8,8,6,4,6,5,4,7,6,8,8,6,8,8,8
290,8,7,8,8,7,8,6,5,7,6,5,5,8,3,7,8,8,7
291,8,6,8,8,8,8,8,8,8,4,5,5,8,6,8,8,7,8
292,7,6,4,6,6,5,8,8,8,3,7,2,3,4,5,6,8,7
293,8,6,8,8,8,8,8,8,8,5,5,5,5,7,6,5,5,4
294,4,5,2,6,8,4,8,8,1,8,8,7,5,8,5,7,8,5
295,7,6,4,6,8,5,8,8,8,6,7,7,6,8,6,5,7,5
296,8,3,4,8,8,6,8,8,6,5,7,6,5,7,8,7,8,5
297,8,7,6,6,8,8,8,8,3,2,6,6,5,7,4,6,8,8
298,8,2,3,7,5,5,8,8,6,2,6,5,4,8,4,8,7,4
299,8,3,8,8,8,8,8,8,8,6,7,6,6,8,7,8,8,8
300,8,5,5,8,8,6,7,4,7,5,3,5,8,2,8,8,2,8
301,5,4,8,6,8,6,8,8,8,7,8,7,6,8,6,8,8,6
302,8,5,8,8,8,8,8,8,7,7,7,6,3,7,6,7,8,3
303,8,8,8,8,8,8,8,8,8,5,5,5,6,7,6,8,5,7
304,4,4,8,4,8,5,8,8,2,2,6,5,7,8,6,2,5,5
305,5,6,2,6,7,8,8,5,1,2,5,7,6,3,2,3,8,4
306,7,6,4,6,8,7,8,8,2,2,8,5,7,8,3,6,8,6
307,8,6,5,8,5,3,6,8,6,3,7,4,5,6,7,8,2,5
308,8,6,8,8,8,8,8,8,5,6,7,6,7,8,7,5,8,6
309,8,6,6,7,8,8,8,8,7,2,8,5,3,8,5,2,8,2
310,8,5,8,8,8,6,8,8,7,5,6,5,4,2,6,8,7,8
311,8,4,5,7,8,8,8,8,6,6,7,6,4,7,6,8,8,7
312,8,7,7,8,6,8,8,8,8,6,3,7,8,8,8,8,8,8
313,8,5,5,6,8,5,8,8,5,5,6,3,3,7,5,8,6,8
314,6,6,8,8,8,5,8,8,4,5,8,5,6,8,5,8,8,4
315,2,2,5,6,4,4,4,8,2,2,6,3,4,8,5,4,8,2
316,8,6,6,8,8,5,8,8,3,3,6,6,7,8,5,1,7,5
317,5,7,6,8,6,8,8,8,8,4,5,6,3,7,5,8,7,8
318,8,5,6,8,8,6,8,8,5,2,8,6,7,8,6,7,8,5
319,8,8,8,7,8,6,8,8,2,7,8,7,5,8,3,8,8,8
320,8,7,7,8,8,7,8,8,7,5,7,5,5,8,6,8,8,5
321,7,6,3,7,8,8,8,8,8,2,5,3,4,8,5,6,7,7
322,8,6,6,8,8,8,8,3,7,2,5,5,7,7,7,8,7,5
323,7,6,7,6,8,6,8,8,5,5,5,6,5,5,4,7,4,6
324,5,2,8,5,6,4,2,7,3,2,6,6,5,8,4,1,8,2
325,8,5,6,8,8,5,8,8,6,5,7,6,4,7,6,6,3,3
326,6,6,7,7,8,5,8,8,5,6,6,6,6,7,5,8,5,5
327,6,6,2,6,8,5,8,8,3,3,7,7,5,8,5,4,8,5
328,8,2,5,8,8,6,8,8,3,8,8,7,6,8,4,8,8,8
329,8,8,4,6,8,8,8,8,8,3,5,5,3,7,7,4,5,7
330,8,6,8,8,6,8,8,8,8,6,4,3,8,6,8,8,5,6
331,7,8,8,8,8,7,8,8,8,6,5,6,8,6,7,8,8,8
332,8,5,8,6,8,5,8,8,7,5,5,6,5,5,5,5,6,2
333,8,7,7,8,8,7,8,8,8,4,4,2,6,6,6,5,5,6
334,8,6,6,5,8,4,8,8,8,5,8,7,5,8,4,5,8,6
335,6,5,7,8,8,4,8,8,5,6,7,7,6,8,3,5,7,3
336,8,5,8,8,8,7,8,8,7,7,6,7,8,7,8,8,6,2
337,8,4,7,2,8,5,8,8,6,5,7,7,6,8,5,3,8,6
338,8,8,8,8,8,5,8,3,7,5,6,7,8,3,8,8,6,8
339,8,6,8,8,8,4,8,5,7,3,2,4,8,3,7,8,2,8
340,7,8,7,8,8,8,8,8,8,5,7,7,4,7,6,6,8,8
341,5,6,3,3,8,4,3,8,4,4,8,4,5,8,4,2,8,2
342,8,7,8,8,8,8,8,8,8,7,5,5,8,7,7,8,8,8
343,8,4,7,8,7,7,8,8,8,6,6,7,3,7,6,8,8,6
344,8,6,8,8,8,5,8,8,8,3,7,7,6,7,6,5,8,6
345,8,3,8,8,8,8,8,8,8,3,7,7,5,8,5,8,8,7
346,7,5,7,8,8,6,8,8,8,6,8,5,7,8,6,8,8,6
347,7,3,7,7,8,8,8,7,8,7,6,7,5,5,7,8,3,5
348,8,7,8,8,8,8,8,8,8,6,5,5,8,7,8,8,7,8
349,7,5,6,7,4,7,7,8,6,1,6,3,7,5,6,7,4,8
350,6,6,4,8,8,7,8,8,5,6,5,2,7,6,6,8,5,8
351,8,4,6,8,8,5,8,8,7,6,7,7,6,8,6,8,6,5
352,4,4,8,8,8,6,8,8,8,7,7,7,5,5,1,8,6,8
353,8,8,8,8,8,6,8,8,8,6,7,5,8,7,7,8,8,8
