,가구인테리어/잡화_고가,가구인테리어/잡화_저가,가구인테리어/잡화_중가,가전/레저취미/멀티샵_고가,가전/레저취미/멀티샵_저가,가전/레저취미/멀티샵_중가,교육문화/아동_고가,교육문화/아동_저가,교육문화/아동_중가,식품/생활_고가,식품/생활_저가,식품/생활_중가,의류/이미용_고가,의류/이미용_저가,의류/이미용_중가,침구/주방_고가,침구/주방_저가,침구/주방_중가
19,272.0,23.181818181818183,272.0,136.0,,,,,,13.789473684210526,272.0,5.2745098039215685,23.7,,57.333333333333336,,,145.0
20,,9.6,,272.0,,23.0,,,272.0,4.8545454545454545,,2.9239130434782608,23.0,,39.0,,,272.0
21,,16.0,272.0,272.0,272.0,272.0,42.2,22.428571428571427,42.833333333333336,9.033333333333333,3.0689655172413794,2.2479338842975207,,24.666666666666668,130.5,,22.77777777777778,272.0
22,49.5,205.0,272.0,,,,,,,28.0,,3.732394366197183,25.6,,,272.0,,
23,19.666666666666668,63.333333333333336,34.5,14.470588235294118,,24.75,,,,11.695652173913043,23.09090909090909,3.9558823529411766,30.75,,84.0,171.0,127.0,272.0
24,272.0,101.0,76.0,,27.8,69.0,,,,29.88888888888889,4.944444444444445,3.045977011494253,,21.22222222222222,166.0,,64.25,272.0
25,66.0,23.363636363636363,37.666666666666664,,272.0,272.0,,,,39.25,61.0,5.74468085106383,57.75,37.5,14.6875,272.0,,
26,17.923076923076923,7.46875,21.0,12.0,,17.90909090909091,,,81.0,9.0,272.0,5.478260869565218,40.166666666666664,,7.142857142857143,18.88888888888889,,33.5
27,53.666666666666664,,21.0,272.0,,11.666666666666666,,,,10.115384615384615,272.0,3.7246376811594204,16.866666666666667,272.0,61.666666666666664,,,
28,,43.0,272.0,,,,,272.0,,7.205882352941177,2.4107142857142856,1.8299319727891157,,11.933333333333334,272.0,,25.571428571428573,
29,11.25,24.0,18.0,13.631578947368421,,23.2,,,27.75,21.0,11.058823529411764,6.45,13.166666666666666,56.5,10.541666666666666,19.444444444444443,44.666666666666664,272.0
30,161.0,5.531914893617022,73.0,4.0,234.0,8.0,,,,12.7,6.2439024390243905,2.5142857142857142,6.631578947368421,62.0,3.0,22.0,8.75,110.0
31,,8.535714285714286,79.0,272.0,,272.0,,,30.285714285714285,7.1891891891891895,,3.6944444444444446,29.5,,22.125,3.0,,
32,,200.0,52.5,272.0,43.0,,,272.0,68.33333333333333,6.023255813953488,8.67741935483871,1.4157894736842105,,30.5,45.25,,37.8,
33,,58.5,,,272.0,,,,,11.208333333333334,2.8229166666666665,2.605769230769231,272.0,16.8125,272.0,,23.4,272.0
34,,6.536585365853658,1.0,,,272.0,,,,6.705882352941177,1.0,2.514018691588785,,,44.166666666666664,,,272.0
35,20.6,14.785714285714286,13.2,272.0,,,,,,9.583333333333334,18.214285714285715,4.416666666666667,57.666666666666664,31.166666666666668,18.428571428571427,272.0,41.25,272.0
36,272.0,17.727272727272727,272.0,272.0,,2.0,,272.0,6.5,7.571428571428571,36.42857142857143,5.211538461538462,19.833333333333332,,13.0,24.0,272.0,48.0
37,272.0,33.2,18.666666666666668,272.0,,,,,272.0,10.32,38.5,3.546666666666667,15.75,,,,,166.0
38,272.0,7.515151515151516,97.0,,52.666666666666664,,,152.0,25.9,4.7368421052631575,2.288135593220339,2.16,272.0,10.8,25.0,,7.966666666666667,135.0
39,272.0,22.75,,,,,,,,18.066666666666666,272.0,4.234375,11.08695652173913,,17.666666666666668,272.0,,
40,14.0,20.916666666666668,29.0,86.0,,71.66666666666667,,,41.0,13.909090909090908,5.925,3.611111111111111,15.5625,28.333333333333332,25.285714285714285,20.0,43.5,82.5
41,67.0,26.0,272.0,7.0,,,,,,22.666666666666668,52.5,2.6310679611650487,,266.0,70.0,,,272.0
42,,56.0,272.0,,272.0,272.0,272.0,53.666666666666664,,8.76923076923077,3.5789473684210527,2.2857142857142856,272.0,8.678571428571429,31.333333333333332,,13.88888888888889,272.0
43,,85.0,,,,,,,,16.76923076923077,6.414634146341464,4.586206896551724,,15.4375,51.0,,10.166666666666666,
44,111.5,7.5,1.0,272.0,,19.0,,,,6.475,7.88,2.221311475409836,,55.0,14.1875,,11.0,
45,,60.25,272.0,272.0,,61.0,,,41.0,25.625,16.142857142857142,5.0576923076923075,8.35483870967742,136.0,23.375,140.0,17.0,
46,37.166666666666664,55.5,,272.0,,34.0,,,,21.88888888888889,86.0,3.152941176470588,32.142857142857146,,272.0,7.0,,
47,272.0,19.083333333333332,88.0,,45.0,54.5,,15.0,31.5,6.1395348837209305,3.180722891566265,2.5142857142857142,10.0,22.818181818181817,30.571428571428573,272.0,13.411764705882353,272.0
48,23.25,11.565217391304348,17.25,272.0,,54.0,,,,14.866666666666667,21.5,4.370967741935484,9.571428571428571,,34.0,37.714285714285715,272.0,70.33333333333333
49,26.0,15.294117647058824,272.0,,,272.0,,,272.0,7.228571428571429,272.0,3.955223880597015,8.5,,20.5,31.6,,272.0
50,272.0,5.14,18.555555555555557,,49.0,16.5,272.0,65.5,13.176470588235293,6.285714285714286,11.1,2.0,54.75,26.0,26.875,57.0,272.0,103.0
51,,14.444444444444445,2.5,11.0,272.0,272.0,,21.285714285714285,20.5,6.972972972972973,2.881720430107527,1.9854014598540146,29.833333333333332,12.95,46.2,,10.44,63.0
52,46.0,19.071428571428573,29.0,,42.0,30.375,,,,21.8,19.5,2.656862745098039,33.714285714285715,272.0,9.10344827586207,58.0,272.0,1.0
53,272.0,46.0,69.5,13.15,272.0,69.5,,,,85.33333333333333,25.444444444444443,2.542056074766355,69.5,,,,,
54,,17.153846153846153,132.0,,,,,,,5.176470588235294,,3.742857142857143,25.88888888888889,,272.0,,272.0,
55,,22.636363636363637,,,272.0,272.0,,,,13.05,2.5904761904761906,5.230769230769231,,23.181818181818183,115.0,,21.727272727272727,
56,12.88888888888889,22.90909090909091,26.0,,,,,,21.818181818181817,20.384615384615383,272.0,3.985294117647059,13.285714285714286,272.0,26.0,143.0,,32.4
57,272.0,38.2,,,272.0,,,,,13.6875,1.8095238095238095,3.180722891566265,,15.785714285714286,272.0,,16.4,
58,22.88888888888889,40.25,272.0,272.0,,21.8,,,45.6,7.741935483870968,,4.517857142857143,272.0,,10.875,272.0,,272.0
59,9.0,46.0,30.0,,,,,,,18.384615384615383,29.833333333333332,2.3333333333333335,22.90909090909091,272.0,,65.0,272.0,272.0
60,,29.285714285714285,,,42.75,272.0,,78.66666666666667,36.5,10.24,4.075757575757576,2.2583333333333333,36.0,12.631578947368421,40.4,72.0,73.0,
61,84.0,39.25,54.0,,,272.0,,,,5.294117647058823,6.815789473684211,2.882978723404255,18.923076923076923,17.833333333333332,8.1875,23.2,24.0,23.166666666666668
62,,19.083333333333332,,272.0,,22.0,90.0,272.0,21.0,11.777777777777779,15.583333333333334,3.315068493150685,46.0,33.4,15.555555555555555,,38.5,272.0
63,,19.153846153846153,272.0,,,,,,,8.090909090909092,,3.104651162790698,13.0,,272.0,,,
64,,5.0,,,,,,272.0,,21.428571428571427,4.049180327868853,1.7712418300653594,,66.5,37.75,,272.0,
65,,36.333333333333336,,272.0,,59.75,,272.0,,11.380952380952381,41.6,3.3333333333333335,25.4,17.666666666666668,56.666666666666664,46.75,39.0,26.714285714285715
66,,33.5,,,272.0,67.0,,84.0,,9.0,3.0595238095238093,2.3577981651376145,272.0,235.0,13.5,44.0,26.625,
67,,70.0,272.0,,272.0,,,,,23.375,3.985294117647059,2.6310679611650487,272.0,37.0,31.428571428571427,,47.8,
68,24.714285714285715,35.0,1.4945054945054945,24.11111111111111,,,,,18.333333333333332,7.305555555555555,14.0,4.5,17.8,94.0,9.846153846153847,54.0,59.5,38.8
69,,8.741935483870968,,,18.0,,,272.0,,5.0,1.7647058823529411,1.7044025157232705,,15.615384615384615,,,32.0,
70,52.8,18.857142857142858,,272.0,272.0,35.0,,,272.0,9.214285714285714,53.666666666666664,1.8881118881118881,272.0,,19.083333333333332,,,272.0
71,,272.0,,,,,,70.0,,46.0,3.6486486486486487,2.7628865979381443,,27.142857142857142,,,22.6,
72,,272.0,3.0,,11.0,,,50.0,54.75,21.545454545454547,6.0227272727272725,4.09375,272.0,16.5625,78.0,,30.625,272.0
73,9.884615384615385,32.6,13.466666666666667,11.789473684210526,272.0,272.0,,,272.0,25.857142857142858,40.8,8.310344827586206,10.5,272.0,7.935483870967742,23.8,,43.5
74,24.5,33.8,17.066666666666666,,,26.375,,,80.0,21.0,68.66666666666667,6.27906976744186,18.53846153846154,31.5,6.27906976744186,27.0,41.0,71.0
75,,15.25,,,,,,,,26.444444444444443,11.31578947368421,1.9852941176470589,40.0,272.0,272.0,,,272.0
76,19.4,18.53846153846154,76.0,,,30.666666666666668,,272.0,42.5,10.565217391304348,15.916666666666666,3.6527777777777777,,15.8,28.77777777777778,67.66666666666667,34.25,13.588235294117647
77,45.0,18.571428571428573,158.0,,,36.0,,272.0,19.53846153846154,13.947368421052632,13.571428571428571,5.638297872340425,43.0,26.333333333333332,14.8125,,23.75,
78,19.545454545454547,29.444444444444443,31.25,33.166666666666664,272.0,31.833333333333332,,,,12.8,50.6,5.056603773584905,9.814814814814815,166.0,17.6,38.833333333333336,142.0,65.0
79,,113.0,,,20.0,69.0,272.0,39.666666666666664,34.25,17.571428571428573,5.254901960784314,3.8285714285714287,66.0,25.6,91.0,,25.555555555555557,272.0
80,,62.0,,,212.0,,,,,8.21875,2.2583333333333333,1.963768115942029,19.0,39.333333333333336,272.0,272.0,102.0,63.5
81,99.0,23.4,34.0,77.0,,,,,92.0,17.866666666666667,90.0,3.712328767123288,12.476190476190476,64.5,43.5,40.0,,49.25
82,63.0,17.666666666666668,54.0,30.333333333333332,,140.0,56.0,66.5,30.0,23.272727272727273,8.566666666666666,2.509259259259259,6.605263157894737,31.857142857142858,62.0,272.0,19.0,49.4
83,272.0,66.66666666666667,32.0,272.0,,65.0,,,,7.735294117647059,28.444444444444443,2.3017241379310347,7.724137931034483,48.75,19.4,272.0,59.333333333333336,
84,,35.666666666666664,23.375,68.66666666666667,272.0,28.333333333333332,,,272.0,45.2,205.0,8.8,24.0,76.5,17.727272727272727,41.0,,63.25
85,,20.833333333333332,,,,,,,,9.807692307692308,,4.360655737704918,35.4,,80.66666666666667,272.0,,71.66666666666667
86,,27.88888888888889,45.0,,272.0,74.5,,29.0,272.0,9.535714285714286,3.3625,2.467889908256881,35.857142857142854,26.77777777777778,29.333333333333332,,17.0,220.0
87,,272.0,,31.666666666666668,,19.0,,,147.0,16.928571428571427,14.777777777777779,4.543859649122807,,,64.0,7.0,,272.0
88,272.0,59.333333333333336,139.0,15.117647058823529,35.166666666666664,51.0,,,,10.307692307692308,5.617021276595745,2.576923076923077,32.285714285714285,,272.0,24.0,22.0,194.0
89,,21.416666666666668,,,,18.5,,272.0,,23.75,2.9545454545454546,1.9064748201438848,33.0,10.692307692307692,19.857142857142858,25.25,7.542857142857143,28.0
90,272.0,58.0,272.0,91.0,,72.5,,,272.0,11.473684210526315,20.0,5.16,26.75,,22.625,39.0,,57.666666666666664
91,,13.35,,,272.0,,,,119.0,21.428571428571427,19.818181818181817,3.2261904761904763,107.0,,122.0,272.0,272.0,272.0
92,272.0,10.291666666666666,67.5,4.666666666666667,94.0,31.833333333333332,53.666666666666664,46.5,8.580645161290322,8.821428571428571,4.649122807017544,2.4814814814814814,18.846153846153847,26.428571428571427,11.565217391304348,34.0,12.444444444444445,21.727272727272727
93,1.0,73.66666666666667,13.153846153846153,,,51.0,,,175.0,12.476190476190476,,5.346938775510204,6.7272727272727275,,8.866666666666667,272.0,,
94,272.0,23.0,9.0,272.0,,48.0,,139.0,272.0,8.0,52.0,6.512820512820513,,,16.0,,9.68,
95,,19.333333333333332,,,2.6666666666666665,272.0,,272.0,140.0,12.428571428571429,4.7368421052631575,2.062015503875969,272.0,19.555555555555557,20.833333333333332,,14.333333333333334,272.0
96,272.0,9.444444444444445,,29.666666666666668,,23.0,,,,7.542857142857143,,4.672413793103448,17.846153846153847,,26.0,272.0,,51.0
97,29.166666666666668,43.0,272.0,6.641025641025641,272.0,19.7,,,272.0,12.722222222222221,8.15625,4.9245283018867925,20.333333333333332,272.0,63.0,5.953488372093023,35.0,25.333333333333332
98,272.0,49.25,272.0,,,70.5,,,28.4,5.8478260869565215,15.4375,2.3189655172413794,56.5,77.0,26.714285714285715,272.0,56.0,272.0
99,13.625,20.692307692307693,25.4,15.5,272.0,,,,272.0,8.0625,25.0,3.788732394366197,7.516129032258065,82.33333333333333,5.844444444444444,24.857142857142858,42.25,14.0
100,272.0,61.25,3.0,272.0,,11.333333333333334,,,272.0,22.555555555555557,57.0,2.7127659574468086,27.88888888888889,17.923076923076923,15.285714285714286,49.0,85.0,106.0
101,,23.333333333333332,,,,,,,,15.066666666666666,11.761904761904763,2.870967741935484,95.5,,272.0,,9.88,
102,15.375,21.25,272.0,136.0,89.0,27.5,,,,10.833333333333334,2.457943925233645,1.5813953488372092,16.266666666666666,264.0,14.0,84.0,37.666666666666664,86.66666666666667
103,,176.0,,,,114.5,,,,22.2,2.357142857142857,2.934065934065934,,,155.0,,52.75,
104,,75.0,,,,,,,,10.80952380952381,1.9142857142857144,1.6585365853658536,,36.75,44.4,,13.947368421052632,
105,,37.166666666666664,272.0,,272.0,51.0,,,,5.8604651162790695,2.2605042016806722,2.0692307692307694,,37.333333333333336,36.5,1.0,24.8,1.0
106,272.0,12.25,178.0,8.096774193548388,,23.571428571428573,,,28.5,12.421052631578947,272.0,4.4,17.454545454545453,,18.153846153846153,,,
107,96.5,14.8,87.33333333333333,272.0,,36.0,,,219.0,15.470588235294118,18.571428571428573,3.52,13.31578947368421,,19.0,33.42857142857143,272.0,42.6
108,,10.5,31.2,,272.0,31.166666666666668,272.0,,272.0,10.2,46.666666666666664,3.6,45.333333333333336,272.0,17.53846153846154,,,272.0
109,,124.5,,,272.0,,,272.0,,9.321428571428571,1.905109489051095,1.7371794871794872,,71.33333333333333,202.0,,9.0,
110,,12.473684210526315,,272.0,272.0,12.705882352941176,,111.0,30.0,3.9545454545454546,8.866666666666667,2.717171717171717,10.5625,25.666666666666668,49.0,40.5,52.75,272.0
111,,72.0,,,,272.0,,,,62.666666666666664,1.326829268292683,2.4504504504504503,,54.5,,,33.857142857142854,1.0
112,4.0,23.90909090909091,95.5,,,11.0,,,36.0,14.11111111111111,36.0,4.678571428571429,11.4375,33.333333333333336,15.9375,24.75,21.0,
113,26.0,20.53846153846154,36.0,197.0,162.0,40.833333333333336,214.0,62.0,10.307692307692308,6.435897435897436,12.428571428571429,3.0568181818181817,38.0,26.5,15.25,32.875,272.0,39.166666666666664
114,272.0,23.727272727272727,,272.0,,37.4,,,,16.846153846153847,9.185185185185185,3.1058823529411765,17.625,49.0,22.25,,88.0,7.0
115,40.75,15.75,272.0,,,272.0,,,272.0,8.925925925925926,11.181818181818182,3.5205479452054793,18.0,,42.0,113.5,272.0,
116,,22.09090909090909,272.0,,14.0,,,,272.0,10.476190476190476,1.6875,2.4074074074074074,46.5,272.0,79.0,,78.0,272.0
117,272.0,8.521739130434783,,36.0,,272.0,,,,11.363636363636363,7.806451612903226,2.9770114942528734,72.0,272.0,19.666666666666668,17.666666666666668,88.0,13.0
118,19.9,14.0,54.75,66.66666666666667,,31.5,,,8.0,7.142857142857143,,4.846153846153846,11.0,,8.428571428571429,44.4,,272.0
119,16.375,12.318181818181818,272.0,272.0,2.142857142857143,19.583333333333332,,,16.266666666666666,8.966666666666667,16.5,3.9558823529411766,23.75,45.0,11.85,6.0,29.0,50.333333333333336
120,34.666666666666664,16.5,9.32,,,2.0,,,,14.5,39.0,3.0,4.360655737704918,,6.82051282051282,251.0,135.0,18.77777777777778
121,228.0,10.0,,,,272.0,,,29.75,11.478260869565217,272.0,3.345679012345679,,,29.5,,272.0,272.0
122,,20.571428571428573,,5.0,,26.142857142857142,97.5,195.0,16.266666666666666,17.5,25.4,5.354166666666667,44.0,80.0,18.2,27.833333333333332,39.666666666666664,41.833333333333336
123,,40.0,,,272.0,,,53.0,145.0,7.108108108108108,3.104651162790698,2.1885245901639343,,19.76923076923077,272.0,,15.909090909090908,
124,272.0,14.823529411764707,32.125,272.0,272.0,83.0,,,272.0,15.0625,44.333333333333336,4.925925925925926,20.23076923076923,112.0,10.956521739130435,9.0,272.0,272.0
125,108.0,27.857142857142858,,84.0,,174.0,,,,16.5,28.714285714285715,3.2837837837837838,40.333333333333336,67.0,16.3,272.0,50.25,217.0
126,,72.5,,272.0,272.0,272.0,,272.0,,15.785714285714286,4.121212121212121,2.045112781954887,14.25,25.9,36.2,272.0,43.5,272.0
127,,29.2,71.0,,,272.0,,,,28.375,16.0,3.1686746987951806,154.0,29.0,12.88888888888889,,29.0,71.0
128,,65.33333333333333,,,50.5,,,,,22.272727272727273,4.9,2.789473684210526,,8.466666666666667,272.0,,17.25,
129,,14.5,,,17.5,,147.0,27.11111111111111,12.0,11.521739130434783,4.32258064516129,2.5904761904761906,272.0,26.125,,,15.214285714285714,
130,55.0,12.777777777777779,34.142857142857146,,,16.181818181818183,,,21.9,7.470588235294118,25.75,4.39344262295082,15.176470588235293,,7.696969696969697,19.666666666666668,,23.11111111111111
131,69.5,8.090909090909092,80.0,44.0,6.0,18.857142857142858,,,,5.976190476190476,5.018867924528302,2.7755102040816326,16.5,88.5,14.75,42.0,54.666666666666664,17.76923076923077
132,,45.0,,,6.0,,,41.8,,17.6,2.2113821138211383,1.8503401360544218,14.0,13.263157894736842,272.0,,6.78125,
133,,36.0,272.0,56.0,41.0,53.0,,272.0,,12.4,20.0,2.490566037735849,272.0,11.0,25.625,103.0,71.33333333333333,272.0
134,30.25,5.0,44.333333333333336,39.666666666666664,,35.42857142857143,,,87.0,17.77777777777778,252.0,8.34375,18.0,,15.294117647058824,39.166666666666664,,22.666666666666668
135,,1.0,,9.0,,42.0,,,272.0,11.304347826086957,272.0,2.5961538461538463,22.25,,19.636363636363637,,272.0,272.0
136,,1.0,272.0,272.0,,8.9,272.0,,4.636363636363637,8.055555555555555,,4.642857142857143,14.2,,28.2,14.666666666666666,,272.0
137,30.857142857142858,17.428571428571427,272.0,29.444444444444443,,119.0,272.0,272.0,34.666666666666664,15.466666666666667,8.1875,3.704225352112676,30.571428571428573,74.0,15.846153846153847,33.0,86.5,49.25
138,272.0,21.0,272.0,,104.5,11.428571428571429,,,,33.0,27.625,5.891304347826087,15.866666666666667,161.0,45.8,,32.333333333333336,71.0
139,27.77777777777778,22.6,70.5,,,108.0,,272.0,,14.588235294117647,10.4,2.923076923076923,10.68,15.625,27.0,20.88888888888889,17.857142857142858,31.625
140,9.74074074074074,18.272727272727273,89.0,18.90909090909091,272.0,26.333333333333332,,272.0,272.0,7.142857142857143,25.0,2.5233644859813085,13.473684210526315,272.0,171.0,29.428571428571427,77.0,96.5
141,,14.0,,,31.666666666666668,,,,,20.727272727272727,2.64,2.89247311827957,,,272.0,,35.333333333333336,
143,,63.666666666666664,,,53.8,,272.0,21.90909090909091,,,4.483333333333333,3.7464788732394365,,31.166666666666668,14.0,,11.26086956521739,
144,122.0,4.620689655172414,,,8.483870967741936,272.0,12.0,9.0,13.8,5.8478260869565215,1.8620689655172413,1.836734693877551,78.5,36.42857142857143,39.25,,9.035714285714286,157.0
145,53.8,46.2,272.0,19.333333333333332,,14.0,,,272.0,10.08695652173913,74.66666666666667,8.67741935483871,73.33333333333333,272.0,52.5,33.625,,272.0
146,10.076923076923077,63.25,53.4,,,37.0,,,60.25,38.714285714285715,,5.530612244897959,53.333333333333336,,7.027777777777778,33.25,,16.8
147,25.142857142857142,18.428571428571427,272.0,39.0,65.33333333333333,68.5,,22.4,54.666666666666664,7.105263157894737,8.580645161290322,2.6633663366336635,27.11111111111111,28.77777777777778,28.77777777777778,,22.363636363636363,86.0
148,,,,,,272.0,,,,7.735294117647059,2.4545454545454546,2.5904761904761906,,272.0,272.0,,42.2,
149,272.0,48.333333333333336,272.0,,,272.0,,,,12.238095238095237,14.333333333333334,3.058139534883721,34.57142857142857,,13.923076923076923,79.33333333333333,272.0,272.0
150,,40.75,80.0,,139.0,,,16.25,272.0,46.4,2.902173913043478,2.0923076923076924,15.7,14.0,9.666666666666666,,14.88888888888889,122.0
151,2.0,22.555555555555557,21.6,42.5,,47.5,,,51.5,4.52542372881356,16.5,2.7551020408163267,26.714285714285715,44.0,15.428571428571429,37.166666666666664,98.0,13.666666666666666
152,,26.3,56.666666666666664,38.4,,44.75,,,272.0,11.347826086956522,5.448979591836735,2.870967741935484,19.833333333333332,,17.666666666666668,40.4,25.0,20.444444444444443
153,,14.555555555555555,272.0,,,272.0,,,13.0,7.5588235294117645,11.043478260869565,1.9078014184397163,51.75,,11.0,,272.0,272.0
154,25.666666666666668,272.0,272.0,,,,,,,40.25,15.214285714285714,2.69,42.0,,50.0,272.0,113.0,
155,,22.333333333333332,51.0,272.0,,272.0,,,,9.344827586206897,,4.576271186440678,13.722222222222221,272.0,6.0,49.75,,133.0
156,66.0,15.25,115.0,40.75,,15.625,,,18.923076923076923,7.166666666666667,,3.4743589743589745,13.578947368421053,,12.9,85.0,,63.0
157,272.0,26.625,272.0,272.0,,123.5,,,,7.588235294117647,10.56,2.509259259259259,26.88888888888889,,26.5,,,
158,,23.8,272.0,,,,,,53.0,7.129032258064516,42.833333333333336,3.4935064935064934,26.0,,272.0,272.0,75.0,272.0
159,272.0,35.0,33.333333333333336,,,20.0,,,8.857142857142858,51.333333333333336,101.5,12.736842105263158,24.88888888888889,272.0,7.3428571428571425,94.5,,1.0
160,272.0,19.76923076923077,99.5,,113.0,34.0,,,,6.921052631578948,10.52,2.977777777777778,57.0,272.0,25.75,47.5,62.0,272.0
161,35.0,35.285714285714285,272.0,22.0,,32.75,,,20.583333333333332,14.105263157894736,58.0,6.0,8.9,272.0,20.75,41.0,,42.5
162,,18.142857142857142,34.8,272.0,,272.0,,,21.0,9.214285714285714,15.235294117647058,6.261904761904762,11.857142857142858,60.0,21.636363636363637,17.0,61.666666666666664,16.25
163,,272.0,272.0,,127.0,,,,87.0,13.0,2.398230088495575,2.221311475409836,52.333333333333336,45.2,42.0,,42.166666666666664,
164,24.3,71.0,65.0,272.0,,19.0,,,,11.0,23.22222222222222,5.479166666666667,,,102.0,131.0,29.333333333333332,272.0
165,26.0,272.0,13.857142857142858,272.0,272.0,15.428571428571429,,,34.333333333333336,26.666666666666668,68.66666666666667,9.8,17.6,272.0,9.64,28.5,,52.0
166,272.0,18.454545454545453,110.0,62.0,11.0,34.75,24.666666666666668,7.0,21.083333333333332,11.733333333333333,15.9,7.592592592592593,26.285714285714285,24.0,44.25,28.285714285714285,14.4,36.666666666666664
167,,15.8,23.5,,,,,,,14.9375,,3.8550724637681157,24.625,,16.666666666666668,272.0,,
168,49.0,20.444444444444443,31.2,13.6875,,25.142857142857142,,,16.733333333333334,13.0,28.428571428571427,4.6909090909090905,15.1875,12.0,112.0,55.0,272.0,31.2
169,272.0,37.0,272.0,,174.0,272.0,,,272.0,21.75,4.890909090909091,3.2023809523809526,272.0,28.714285714285715,67.5,272.0,16.266666666666666,272.0
170,,27.0,,,84.0,,,,,16.785714285714285,3.5945945945945947,3.1294117647058823,35.0,15.642857142857142,27.333333333333332,,18.785714285714285,117.0
171,,19.833333333333332,272.0,,,89.5,,272.0,,13.933333333333334,26.666666666666668,2.9887640449438204,43.0,150.0,23.8,41.333333333333336,,79.5
172,,34.714285714285715,272.0,6.0,,41.0,92.0,,62.0,4.316666666666666,10.8,3.107142857142857,38.0,47.0,99.0,272.0,105.0,48.0
173,,23.636363636363637,,,51.5,,,,272.0,20.333333333333332,2.305084745762712,2.2583333333333333,4.0,8.862068965517242,272.0,,39.0,272.0
175,272.0,48.2,,,5.42,,,52.8,272.0,3.8028169014084505,2.6310679611650487,2.532710280373832,,16.25,121.0,,6.3023255813953485,
176,,89.0,,,38.2,,,,,32.375,2.1507936507936507,2.3628318584070795,,272.0,,272.0,65.33333333333333,128.0
177,,18.923076923076923,25.3,14.933333333333334,,27.0,,,117.0,26.22222222222222,55.5,7.243243243243243,8.433333333333334,272.0,21.272727272727273,272.0,,20.0
178,,91.0,272.0,,,1.0,,,,14.875,3.8088235294117645,3.0568181818181817,,20.333333333333332,21.9,,30.714285714285715,8.0
179,,12.368421052631579,58.0,91.5,,17.0,,,25.5,7.138888888888889,40.6,3.3797468354430378,9.25,44.0,12.476190476190476,272.0,50.75,
180,38.25,9.26923076923077,,,,272.0,,,272.0,12.666666666666666,,3.7083333333333335,17.214285714285715,,272.0,34.4,,17.0
181,,18.083333333333332,,,,37.75,,,23.3,12.571428571428571,,5.173076923076923,70.0,,7.083333333333333,36.57142857142857,,123.0
182,272.0,20.545454545454547,43.25,27.0,,272.0,,,272.0,4.076923076923077,10.0,3.0113636363636362,13.647058823529411,,24.1,34.0,,
