,가구인테리어/잡화_고가,가구인테리어/잡화_저가,가구인테리어/잡화_중가,가전/레저취미/멀티샵_고가,가전/레저취미/멀티샵_저가,가전/레저취미/멀티샵_중가,교육문화/아동_고가,교육문화/아동_저가,교육문화/아동_중가,식품/생활_고가,식품/생활_저가,식품/생활_중가,의류/이미용_고가,의류/이미용_저가,의류/이미용_중가,침구/주방_고가,침구/주방_저가,침구/주방_중가
12,,273.0,,,,,,,,78.0,3.1219512195121952,7.162162162162162,273.0,87.0,273.0,,198.0,273.0
13,,26.333333333333332,85.0,,,273.0,,201.0,,7.419354838709677,2.356521739130435,1.794701986754967,51.333333333333336,18.153846153846153,84.5,,25.0,273.0
14,56.333333333333336,16.5,58.0,25.555555555555557,,48.333333333333336,,,,12.952380952380953,5.551020408163265,2.4285714285714284,30.625,273.0,14.222222222222221,273.0,45.166666666666664,273.0
15,,30.142857142857142,28.0,,273.0,43.2,,,,13.473684210526315,4.39344262295082,2.193548387096774,24.571428571428573,34.666666666666664,25.0,273.0,56.0,
16,,32.5,,273.0,,,,,,5.74468085106383,8.6,4.074626865671642,18.0,146.0,51.75,273.0,,273.0
17,273.0,25.2,26.444444444444443,,,,,,,17.357142857142858,14.882352941176471,7.9411764705882355,56.25,273.0,64.66666666666667,76.66666666666667,273.0,3.0
18,,14.588235294117647,84.66666666666667,273.0,273.0,273.0,,273.0,,10.695652173913043,10.0,5.638297872340425,14.555555555555555,,12.333333333333334,,273.0,154.0
19,273.0,22.545454545454547,,26.0,,,,,,12.941176470588236,2.0,5.511111111111111,17.363636363636363,,273.0,273.0,,273.0
20,273.0,10.2,,273.0,,7.5,,,,4.370967741935484,,2.4727272727272727,,,103.0,,,273.0
21,,273.0,,,273.0,,38.5,99.5,20.25,5.645833333333333,2.904255319148936,2.022222222222222,273.0,17.666666666666668,73.0,,31.625,
22,36.4,273.0,273.0,5.0,,,,,,28.571428571428573,,2.2747252747252746,14.3,,,70.0,,
23,31.75,39.5,32.0,17.2,,33.75,,2.0,,9.518518518518519,17.555555555555557,3.0804597701149423,13.294117647058824,,29.833333333333332,213.0,141.0,273.0
24,,85.0,76.0,,35.42857142857143,273.0,,,,65.75,5.387755102040816,3.3580246913580245,,11.631578947368421,273.0,,48.5,
25,10.0,17.357142857142858,46.6,,,118.5,,,,48.5,49.25,4.981132075471698,15.818181818181818,122.0,13.0,,,
26,14.733333333333333,13.941176470588236,72.66666666666667,38.75,,33.857142857142854,,,45.5,12.1,273.0,6.536585365853658,17.181818181818183,26.0,11.545454545454545,23.363636363636363,,44.0
27,273.0,10.0,26.0,273.0,,273.0,,,,7.4375,273.0,4.483333333333333,18.133333333333333,,50.5,,273.0,
28,,103.0,,,,,,,,6.2631578947368425,3.4347826086956523,2.376237623762376,,38.5,273.0,,273.0,273.0
29,44.6,36.142857142857146,28.444444444444443,17.8,,16.6875,,,131.5,24.181818181818183,10.192307692307692,5.428571428571429,19.076923076923077,36.142857142857146,11.0,38.0,59.0,147.0
30,24.5,10.192307692307692,35.0,,273.0,273.0,,,,10.565217391304348,7.108108108108108,2.477064220183486,6.75,56.666666666666664,273.0,61.5,10.52,96.0
31,,7.0,60.0,,,273.0,,,19.7,6.487804878048781,,3.5733333333333333,37.8,,23.636363636363637,51.666666666666664,,273.0
32,,87.0,273.0,,47.2,100.0,,,273.0,6.414634146341464,4.5423728813559325,1.30622009569378,,14.466666666666667,273.0,,59.5,
33,,97.0,,,,,,,,9.172413793103448,2.7216494845360826,2.419642857142857,,27.22222222222222,,,28.333333333333332,
34,,7.085714285714285,273.0,,,,,,,7.054054054054054,,2.509259259259259,,,62.75,1.0,,273.0
35,9.75,32.375,22.272727272727273,,21.0,273.0,,,,10.5,35.8,5.617021276595745,17.5,101.0,16.733333333333334,223.0,273.0,
36,,32.25,5.0,273.0,,79.66666666666667,,,,8.966666666666667,19.4,4.927272727272728,15.555555555555555,,43.333333333333336,20.0,,23.333333333333332
37,,24.0,24.0,4.25,,,,,273.0,10.916666666666666,,2.9887640449438204,11.523809523809524,,273.0,,,106.0
38,,8.233333333333333,273.0,,239.0,,273.0,21.875,17.6,4.153846153846154,2.0681818181818183,2.045112781954887,163.0,12.238095238095237,49.25,46.0,13.3,109.0
39,,31.333333333333332,,,,,,,273.0,13.466666666666667,,3.033707865168539,15.764705882352942,,,273.0,,
40,,17.4,40.25,38.6,,70.0,,,45.0,8.733333333333333,8.32258064516129,4.265625,28.571428571428573,50.0,22.88888888888889,24.428571428571427,63.333333333333336,41.333333333333336
41,273.0,22.333333333333332,91.0,,,273.0,,,,39.6,29.375,2.5514018691588785,126.0,94.0,,273.0,,
42,,79.0,18.0,,273.0,,,58.333333333333336,,7.4411764705882355,3.2439024390243905,2.4234234234234235,207.0,9.172413793103448,1.0,,33.333333333333336,
43,,,,,,,,273.0,,21.833333333333332,4.872727272727273,3.8028169014084505,,21.833333333333332,30.0,,25.9,
44,22.77777777777778,44.833333333333336,8.333333333333334,,,55.5,,,,7.878787878787879,7.580645161290323,2.037593984962406,7.0,55.0,8.96551724137931,14.5,48.333333333333336,
45,35.5,29.666666666666668,50.5,175.0,,59.5,273.0,273.0,,30.875,29.5,3.35,6.317073170731708,115.0,18.615384615384617,273.0,51.75,
46,38.75,27.4,273.0,214.0,,49.0,,,,23.9,142.0,2.978021978021978,28.0,,25.5,42.0,,
47,273.0,35.42857142857143,273.0,,39.833333333333336,273.0,,73.5,56.333333333333336,8.4,3.64,3.1379310344827585,41.75,25.8,32.5,273.0,54.75,273.0
48,38.833333333333336,7.735294117647059,51.666666666666664,273.0,,50.0,,,273.0,32.285714285714285,22.666666666666668,3.6901408450704225,9.961538461538462,,30.571428571428573,41.333333333333336,38.0,38.4
49,64.0,18.857142857142858,36.5,,,,,,273.0,10.791666666666666,,4.2,9.75,,43.5,64.25,,273.0
50,,7.555555555555555,,,273.0,45.5,,39.0,10.625,5.680851063829787,8.35483870967742,2.0606060606060606,35.0,28.142857142857142,24.857142857142858,102.0,2.0,55.0
51,,11.578947368421053,,273.0,,10.0,,54.75,37.666666666666664,6.044444444444444,5.0754716981132075,2.556603773584906,28.0,16.846153846153847,39.0,14.0,10.80952380952381,273.0
52,89.5,10.0,29.0,,42.0,24.428571428571427,,,24.5,12.714285714285714,59.333333333333336,2.1338582677165356,30.11111111111111,273.0,13.571428571428571,32.75,273.0,97.0
53,21.0,32.8,,17.8,273.0,273.0,,,,20.4,26.555555555555557,2.125,75.0,,32.333333333333336,35.0,,273.0
54,,15.5,192.0,,,,,,,7.647058823529412,273.0,3.119047619047619,37.6,,45.5,,,
55,,25.9,,,62.0,273.0,,,,9.333333333333334,2.5185185185185186,4.114754098360656,,11.842105263157896,273.0,,17.846153846153847,
56,273.0,33.57142857142857,,52.0,,273.0,,,17.6,18.0,273.0,3.2839506172839505,12.045454545454545,,17.857142857142858,8.0,273.0,
57,273.0,40.333333333333336,,,47.5,,,273.0,,26.555555555555557,2.053030303030303,4.044776119402985,,15.083333333333334,273.0,,21.727272727272727,
58,27.833333333333332,18.384615384615383,273.0,,,35.0,,,50.75,6.090909090909091,,4.872727272727273,33.0,,10.708333333333334,273.0,,273.0
59,273.0,273.0,273.0,,,,,,,10.956521739130435,24.11111111111111,2.0775193798449614,27.11111111111111,59.0,273.0,99.5,65.0,273.0
60,,28.88888888888889,,,81.0,41.0,,273.0,273.0,7.71875,2.891304347826087,2.2016129032258065,38.2,23.875,36.833333333333336,134.0,62.75,
61,273.0,57.75,226.0,,6.0,273.0,273.0,273.0,273.0,10.346153846153847,4.8,3.9420289855072466,37.8,26.77777777777778,21.0,273.0,56.0,39.5
62,,34.0,273.0,4.0,,18.5,145.0,,19.23076923076923,16.0625,12.181818181818182,3.2048192771084336,273.0,79.0,5.75,,46.25,
63,,12.1,,,,,,,,6.368421052631579,,3.985074626865672,33.25,,273.0,,,
64,,,,,,,,14.0,273.0,31.0,4.1875,1.902097902097902,,39.8,273.0,,7.0,79.0
65,273.0,31.375,,,273.0,83.5,,273.0,,10.346153846153847,18.615384615384617,3.044943820224719,22.444444444444443,45.0,2.5,18.833333333333332,49.0,35.714285714285715
66,,123.0,,,94.0,273.0,,,,7.108108108108108,2.7,2.0073529411764706,34.0,31.6,36.0,18.0,24.444444444444443,
67,,27.0,273.0,,273.0,,,,,14.210526315789474,2.6372549019607843,2.184,273.0,18.46153846153846,37.0,,53.5,28.0
68,102.0,45.0,2.5277777777777777,28.375,,,273.0,142.0,47.333333333333336,7.0,12.409090909090908,4.2,18.333333333333332,193.0,12.941176470588236,26.571428571428573,273.0,56.333333333333336
69,,10.791666666666666,,,10.0,,,273.0,,4.370967741935484,1.5722543352601157,1.590643274853801,,18.846153846153847,,,19.5,
70,40.0,44.333333333333336,79.0,178.0,,41.5,,,,11.3,236.0,2.2131147540983607,273.0,,12.529411764705882,,,
71,,,,,,,,60.333333333333336,273.0,24.666666666666668,3.816901408450704,2.7938144329896906,,26.875,,,28.666666666666668,77.0
72,,28.0,3.0,,57.25,,,53.25,46.4,9.961538461538462,4.603448275862069,3.5194805194805197,,8.290322580645162,119.0,,28.88888888888889,
73,11.5,35.0,19.333333333333332,11.789473684210526,,9.75,,273.0,10.0,22.11111111111111,50.25,13.666666666666666,12.571428571428571,,10.8,24.333333333333332,,35.0
74,48.2,43.5,24.142857142857142,,,16.0,,,273.0,22.545454545454547,39.833333333333336,5.977777777777778,28.125,27.625,12.238095238095237,41.75,76.0,273.0
75,,32.833333333333336,,,,,,,,32.2,19.0,1.7,43.6,273.0,273.0,,273.0,273.0
76,273.0,18.23076923076923,56.0,,,7.0,,,273.0,10.772727272727273,9.192307692307692,4.5423728813559325,71.5,36.285714285714285,16.8,26.5,,24.25
77,160.0,21.2,45.0,,,4.0,,185.0,17.428571428571427,15.5625,19.666666666666668,4.610169491525424,38.5,23.666666666666668,19.583333333333332,,36.0,
78,22.727272727272727,21.833333333333332,50.0,16.25,273.0,65.0,,,,9.03448275862069,29.333333333333332,3.675675675675676,8.807692307692308,57.333333333333336,37.57142857142857,20.0,95.0,38.6
79,,48.2,,,22.4,273.0,,273.0,14.0,17.857142857142858,5.608695652173913,3.4864864864864864,273.0,27.666666666666668,50.5,,31.333333333333332,273.0
80,,48.6,,,75.0,,,,,5.804878048780488,2.336206896551724,1.7647058823529411,35.666666666666664,40.0,115.0,273.0,44.25,71.5
81,49.0,38.142857142857146,49.4,77.0,273.0,,,,273.0,13.1875,78.66666666666667,3.0224719101123596,12.88888888888889,273.0,26.11111111111111,116.0,,56.666666666666664
82,69.0,25.3,95.0,145.0,,273.0,126.0,273.0,42.0,13.105263157894736,6.476190476190476,2.0148148148148146,6.894736842105263,20.9,40.6,92.0,11.833333333333334,29.375
83,,29.5,48.333333333333336,146.0,,83.5,,,,5.5,11.9375,1.9090909090909092,8.387096774193548,76.5,27.666666666666668,26.5,54.0,
84,,39.5,47.8,46.0,,25.2,,,,51.75,123.0,9.555555555555555,39.333333333333336,29.0,34.0,96.5,273.0,17.0
85,,18.714285714285715,273.0,,,,,,,6.2,,2.6633663366336635,33.8,273.0,55.333333333333336,54.5,,63.666666666666664
86,273.0,24.0,7.0,,273.0,273.0,,33.0,49.0,6.75,2.934065934065934,2.3076923076923075,33.714285714285715,19.88888888888889,22.333333333333332,,29.833333333333332,65.0
87,273.0,90.0,273.0,273.0,,46.0,,,273.0,23.363636363636363,56.25,5.163265306122449,273.0,,14.0,26.5,,22.25
88,,29.333333333333332,49.25,15.866666666666667,71.5,51.0,,273.0,,9.185185185185185,5.0,2.4814814814814814,43.166666666666664,273.0,273.0,28.11111111111111,59.0,41.0
89,,18.142857142857142,273.0,,38.0,84.0,,146.0,,13.6875,2.5619047619047617,1.7777777777777777,273.0,36.4,26.285714285714285,73.0,15.11111111111111,48.4
90,38.0,39.0,134.0,22.0,,64.75,,273.0,,14.352941176470589,32.75,5.076923076923077,31.875,10.0,25.7,31.714285714285715,273.0,30.75
91,,8.566666666666666,,,,273.0,,,34.0,19.22222222222222,43.833333333333336,3.034090909090909,90.5,,108.0,,,273.0
92,273.0,12.238095238095237,32.25,,273.0,20.666666666666668,19.333333333333332,34.666666666666664,9.25,8.21875,5.804347826086956,2.9347826086956523,16.375,21.5,10.0,33.166666666666664,17.066666666666666,23.3
93,12.571428571428571,64.66666666666667,52.25,,,63.0,,,273.0,17.8,273.0,7.297297297297297,6.641025641025641,,12.090909090909092,273.0,,
94,273.0,10.346153846153847,47.4,41.0,,56.333333333333336,,,173.0,4.354838709677419,23.666666666666668,2.8229166666666665,3.0,,10.346153846153847,273.0,12.285714285714286,1.0
95,273.0,38.0,,,273.0,,,71.33333333333333,273.0,15.5,4.857142857142857,2.324786324786325,31.75,12.222222222222221,29.833333333333332,,18.285714285714285,
96,,10.238095238095237,,,,157.0,,,,6.7,,4.290322580645161,28.77777777777778,,34.666666666666664,,,
97,30.8,52.5,15.0,7.5,53.5,9.73076923076923,,,69.0,20.5,9.0,4.593220338983051,12.894736842105264,119.0,72.33333333333333,6.068181818181818,59.5,25.333333333333332
98,133.0,44.0,273.0,,,149.0,,,44.333333333333336,5.416666666666667,51.75,3.1176470588235294,33.142857142857146,21.0,19.5,35.333333333333336,273.0,105.0
99,13.421052631578947,28.444444444444443,63.25,35.333333333333336,273.0,273.0,273.0,,273.0,6.0,17.416666666666668,3.6266666666666665,8.46875,89.5,5.03921568627451,22.5,111.5,17.142857142857142
100,184.0,54.25,157.0,273.0,,205.0,,,78.5,26.1,47.5,2.509433962264151,13.909090909090908,12.526315789473685,18.076923076923077,43.666666666666664,,109.0
101,,56.0,,,,,,,,12.0,9.541666666666666,2.509259259259259,12.0,,273.0,,8.375,
102,23.555555555555557,25.5,102.0,106.0,86.0,98.5,,,,8.15625,2.4504504504504503,1.5511363636363635,19.214285714285715,30.5,25.9,83.0,20.8,45.75
103,,161.0,,,273.0,273.0,,,,29.5,2.8229166666666665,3.9411764705882355,,,273.0,,32.4,
104,,219.0,,,,,273.0,,,26.1,2.109375,1.8310810810810811,25.0,45.0,86.66666666666667,,23.88888888888889,273.0
105,,81.0,228.0,,44.333333333333336,60.0,8.0,52.5,,6.842105263157895,2.8105263157894735,2.518867924528302,,31.0,,42.5,30.625,1.0
106,273.0,11.608695652173912,45.0,12.857142857142858,,37.5,,,99.5,9.916666666666666,36.75,4.603448275862069,17.2,273.0,21.75,46.5,273.0,273.0
107,9.0,13.411764705882353,19.75,273.0,,3.0,,,49.5,8.1875,21.444444444444443,3.689189189189189,10.32,,17.384615384615383,38.6,273.0,176.0
108,,11.681818181818182,44.0,,134.0,36.0,273.0,,134.0,7.027027027027027,67.0,2.924731182795699,66.66666666666667,273.0,15.125,273.0,,23.0
109,,273.0,,,273.0,,,273.0,,10.76,2.0846153846153848,1.7894736842105263,,117.0,273.0,,,
110,,11.772727272727273,14.0,172.0,273.0,20.76923076923077,45.5,51.5,52.5,4.576271186440678,9.172413793103448,2.757575757575758,13.0,273.0,45.0,273.0,65.0,53.0
111,,273.0,,,,273.0,,,,35.4,1.3846153846153846,2.5,,36.0,,,36.6,
112,,22.333333333333332,27.666666666666668,,,40.0,,273.0,189.0,9.76923076923077,23.454545454545453,3.1511627906976742,12.047619047619047,69.0,11.695652173913043,273.0,48.0,
113,20.272727272727273,11.55,33.333333333333336,78.0,127.0,25.555555555555557,144.0,88.5,14.375,7.0588235294117645,13.842105263157896,2.935483870967742,19.384615384615383,18.2,8.535714285714286,20.25,273.0,15.923076923076923
114,273.0,26.5,,148.0,,63.5,,,273.0,25.125,24.0,3.6,43.6,86.0,26.571428571428573,273.0,,7.0
115,36.2,14.4375,94.0,273.0,,134.0,,,,11.727272727272727,15.3,4.516666666666667,21.636363636363637,,35.25,28.0,273.0,111.0
116,,23.333333333333332,,,,,,,,16.333333333333332,1.5082872928176796,2.804123711340206,273.0,273.0,98.0,,,
117,43.5,12.25,,20.333333333333332,,44.0,,,,9.03448275862069,5.51063829787234,2.6464646464646466,110.5,8.0,,35.6,43.0,13.0
118,29.5,19.875,20.857142857142858,39.75,,14.833333333333334,,,273.0,5.117647058823529,273.0,4.803571428571429,10.391304347826088,,5.8478260869565215,113.0,,53.666666666666664
119,45.0,8.25,19.0,,2.142857142857143,19.071428571428573,,,11.6,6.868421052631579,23.363636363636363,3.8714285714285714,15.615384615384615,273.0,8.923076923076923,15.5,273.0,47.2
120,35.0,15.0,8.862068965517242,,,30.25,,,,18.5,28.11111111111111,2.6930693069306932,5.4,273.0,8.121212121212121,64.0,185.0,26.333333333333332
121,164.0,22.375,,273.0,,,23.0,,15.5,8.625,15.153846153846153,2.0091743119266057,35.0,273.0,19.7,273.0,60.0,273.0
122,,13.3125,273.0,27.0,273.0,55.333333333333336,91.5,28.571428571428573,9.137931034482758,11.0,22.818181818181817,4.03030303030303,41.0,88.0,21.666666666666668,20.666666666666668,46.8,72.66666666666667
123,,17.5,273.0,,,,,45.666666666666664,175.0,6.769230769230769,2.7422680412371134,2.1693548387096775,,16.11111111111111,,,22.875,30.0
124,,14.277777777777779,18.666666666666668,,,91.0,,,273.0,14.647058823529411,21.5,5.617021276595745,30.125,163.0,16.4375,3.5,273.0,
125,23.0,29.375,,107.0,,273.0,,273.0,,13.222222222222221,53.25,3.9130434782608696,177.0,48.0,40.25,,106.5,54.0
126,31.333333333333332,273.0,273.0,,94.0,273.0,,,,10.958333333333334,3.392405063291139,1.8445945945945945,14.0,16.3125,23.8,,,188.0
127,273.0,26.833333333333332,273.0,,,45.0,,,,39.333333333333336,19.4,2.923076923076923,77.33333333333333,75.5,26.875,,43.0,27.0
128,,67.0,,,273.0,,,,,20.23076923076923,5.0754716981132075,2.8105263157894735,,25.4,273.0,,7.6,
129,,273.0,,,16.0,,273.0,26.666666666666668,,7.931034482758621,3.64,2.5277777777777777,,42.5,,,57.5,
130,3.5,13.470588235294118,22.75,,,15.461538461538462,,,16.727272727272727,6.527777777777778,24.7,3.493333333333333,11.130434782608695,,10.666666666666666,273.0,273.0,31.0
131,24.0,9.206896551724139,101.5,,273.0,3.5,,,273.0,7.970588235294118,7.472222222222222,3.044943820224719,23.5,273.0,19.923076923076923,24.333333333333332,12.0,17.266666666666666
132,,73.0,,,273.0,,,31.5,,6.5625,1.5847953216374269,1.4263157894736842,273.0,10.666666666666666,16.0,,9.555555555555555,
133,,25.666666666666668,273.0,119.0,273.0,240.0,,49.0,,14.833333333333334,29.444444444444443,3.292682926829268,217.0,33.0,24.9,83.66666666666667,40.75,
134,14.444444444444445,29.333333333333332,26.0,,,18.166666666666668,,9.0,55.666666666666664,9.434782608695652,7.64,4.836363636363636,35.333333333333336,273.0,9.666666666666666,13.083333333333334,273.0,19.076923076923077
135,,25.444444444444443,,,,273.0,,,273.0,14.052631578947368,40.0,2.6116504854368934,47.8,,24.555555555555557,,273.0,19.0
136,,28.625,88.0,69.5,,44.5,,,6.052631578947368,16.1875,69.0,6.317073170731708,15.363636363636363,,17.375,39.666666666666664,,
137,23.2,29.11111111111111,273.0,42.166666666666664,,68.0,273.0,273.0,15.714285714285714,16.375,6.232558139534884,3.3625,25.714285714285715,74.0,23.6,23.0,50.5,48.666666666666664
138,20.0,33.333333333333336,273.0,44.0,101.0,10.391304347826088,,273.0,,41.4,11.68421052631579,4.9411764705882355,26.4,97.5,15.25,48.0,39.0,27.0
139,21.8,21.916666666666668,1.0,,273.0,273.0,,273.0,273.0,11.25,5.913043478260869,3.033333333333333,11.631578947368421,13.333333333333334,13.555555555555555,17.0,33.375,46.5
140,13.263157894736842,31.25,273.0,23.7,,24.0,,,273.0,6.615384615384615,25.0,2.711340206185567,11.045454545454545,273.0,53.333333333333336,22.5,273.0,99.5
141,,12.904761904761905,,,20.25,,,,,41.166666666666664,2.398230088495575,3.1882352941176473,,273.0,,,51.8,
143,,28.8,,,6.0,,273.0,27.555555555555557,273.0,273.0,4.21875,3.5657894736842106,,36.833333333333336,14.0,,22.416666666666668,273.0
144,273.0,5.954545454545454,,,8.64516129032258,273.0,12.0,9.0,13.8,5.254901960784314,1.86986301369863,1.832214765100671,55.0,19.875,35.333333333333336,,8.151515151515152,273.0
145,62.0,29.22222222222222,7.0,15.9375,,22.0,,,,10.115384615384615,93.0,8.21875,55.0,273.0,23.0,20.0,273.0,21.0
146,14.944444444444445,13.4,17.46153846153846,,,28.666666666666668,,,29.0,49.0,,7.078947368421052,23.77777777777778,,12.05,129.0,,154.0
147,26.0,18.071428571428573,51.0,53.666666666666664,58.0,25.2,,23.8,151.0,6.882352941176471,7.0,2.956043956043956,37.0,21.583333333333332,29.375,17.0,16.333333333333332,23.833333333333332
148,,273.0,,,,273.0,,,,9.344827586206897,2.1587301587301586,2.2016129032258065,,148.0,273.0,,34.57142857142857,
149,61.0,80.33333333333333,273.0,,,90.0,,,273.0,8.25,12.761904761904763,3.0112359550561796,15.0,273.0,14.833333333333334,48.75,,273.0
150,273.0,148.0,5.0,,273.0,,,17.066666666666666,,32.333333333333336,2.621359223300971,1.8310810810810811,22.75,18.428571428571427,273.0,,15.5,273.0
151,,27.375,37.166666666666664,84.66666666666667,,21.636363636363637,273.0,,49.0,5.176470588235294,12.444444444444445,2.831578947368421,66.33333333333333,94.0,23.636363636363637,58.666666666666664,82.0,273.0
152,273.0,24.5,57.0,107.0,,73.0,,,,12.142857142857142,7.0606060606060606,3.5135135135135136,37.0,,13.421052631578947,52.333333333333336,63.0,34.333333333333336
153,,11.904761904761905,,1.0,,80.0,,,273.0,12.80952380952381,15.529411764705882,1.9640287769784173,77.5,,6.5,,,273.0
154,,,,,,273.0,,,,33.8,18.5,3.3875,63.333333333333336,,273.0,,273.0,273.0
155,27.0,12.95,116.5,,,207.0,,,,7.485714285714286,273.0,4.140625,13.15,273.0,6.589743589743589,113.0,,81.0
156,188.0,28.11111111111111,59.75,25.0,,23.9,,,26.428571428571427,10.307692307692308,10.0,4.285714285714286,16.933333333333334,,11.083333333333334,66.0,,44.333333333333336
157,,18.071428571428573,101.5,105.0,,104.0,,,,9.357142857142858,14.052631578947368,2.6176470588235294,37.0,,29.25,273.0,273.0,
158,,35.0,273.0,,,,,,25.666666666666668,9.8,5.098039215686274,2.4622641509433962,52.75,,89.0,273.0,75.0,273.0
159,31.0,273.0,140.0,273.0,,30.857142857142858,43.0,273.0,10.6,22.375,46.8,11.083333333333334,14.266666666666667,273.0,11.041666666666666,106.0,273.0,54.0
160,273.0,14.529411764705882,3.0,,55.5,62.0,,,,6.55,9.357142857142858,2.5,117.5,37.0,51.0,136.0,54.666666666666664,37.0
161,17.866666666666667,19.153846153846153,20.166666666666668,58.0,,26.0,,,11.882352941176471,14.933333333333334,273.0,6.72972972972973,9.0,,21.727272727272727,12.083333333333334,,75.0
162,3.0,14.0,33.42857142857143,87.0,273.0,1.0,,273.0,16.307692307692307,8.029411764705882,17.384615384615383,5.215686274509804,9.321428571428571,132.0,21.25,20.125,154.0,29.25
163,,77.0,,,54.0,,,,87.5,8.821428571428571,2.481818181818182,2.0526315789473686,,18.625,79.66666666666667,,50.25,
164,22.571428571428573,,217.0,13.857142857142858,,32.833333333333336,,,,9.321428571428571,23.0,3.0,36.0,273.0,32.0,120.0,74.0,72.5
165,98.5,78.0,25.2,273.0,273.0,15.733333333333333,,,57.5,23.88888888888889,68.25,8.029411764705882,12.705882352941176,79.0,6.837837837837838,9.0,,164.0
166,273.0,24.6,273.0,,131.0,24.88888888888889,39.666666666666664,23.166666666666668,14.352941176470589,9.84,13.3,5.659574468085107,36.6,44.333333333333336,14.916666666666666,22.09090909090909,59.5,32.0
167,2.5,20.076923076923077,46.666666666666664,,,,,,,11.85,7.0,3.985074626865672,29.555555555555557,273.0,18.692307692307693,52.75,,41.0
168,273.0,22.875,44.0,22.1,31.0,87.0,28.0,,17.333333333333332,11.318181818181818,15.833333333333334,5.038461538461538,18.214285714285715,28.0,76.0,35.42857142857143,34.0,273.0
169,,125.0,,,273.0,,,273.0,,45.2,5.595744680851064,3.985074626865672,53.0,35.857142857142854,,,12.4,
170,,8.333333333333334,,,,,,16.5,,18.214285714285715,3.6164383561643834,2.9565217391304346,273.0,23.8,23.333333333333332,,18.642857142857142,121.0
171,,25.4,,,,69.33333333333333,,273.0,,9.214285714285714,25.1,2.912087912087912,50.75,63.666666666666664,19.3,52.666666666666664,,67.66666666666667
172,,23.0,273.0,,,40.5,273.0,,273.0,3.911764705882353,9.172413793103448,3.090909090909091,49.5,120.5,39.0,,61.0,273.0
173,,38.333333333333336,,,273.0,,,273.0,273.0,15.6875,2.16,2.0606060606060606,4.0,11.636363636363637,,,46.4,48.0
175,92.0,60.0,,,5.037735849056604,273.0,,54.666666666666664,273.0,3.6486486486486487,2.514018691588785,2.3805309734513274,,13.38888888888889,129.0,,5.468085106382978,273.0
176,,,,,36.0,,,,35.0,16.0,2.2295081967213113,1.9781021897810218,,273.0,,,34.333333333333336,273.0
177,,12.11111111111111,13.166666666666666,38.4,,165.0,,,28.0,31.285714285714285,198.0,10.08,7.588235294117647,273.0,21.0,34.0,,42.0
178,,132.0,156.0,,,30.666666666666668,273.0,,,12.095238095238095,2.967032967032967,2.26890756302521,,45.2,57.666666666666664,,27.11111111111111,30.0
179,273.0,13.210526315789474,52.333333333333336,49.8,,273.0,273.0,273.0,21.0,6.285714285714286,27.285714285714285,3.2289156626506026,7.6,82.5,10.076923076923077,,273.0,
180,35.2,15.176470588235293,,,,,,,,12.1,,4.184615384615385,11.476190476190476,,273.0,59.333333333333336,,
181,273.0,11.071428571428571,31.0,32.25,273.0,56.0,,,62.25,13.777777777777779,17.5,4.754385964912281,8.818181818181818,,9.923076923076923,60.666666666666664,,91.0
182,273.0,16.285714285714285,30.0,25.88888888888889,,77.0,,273.0,,4.25,12.6,2.6407766990291264,16.0,59.0,34.857142857142854,118.0,59.0,31.0
