CUSTNO,ENGEL
224,3.7186194813933557
225,2.9300047308013295
226,65.00467736382942
227,90.76873136416549
228,66.78677105738181
229,16.956317678559973
230,42.090028935922405
231,69.50010003021156
232,86.86462154888378
233,46.53551188845445
234,39.97268770444116
235,49.851221076377946
236,85.60813927940674
237,42.395470862979764
238,42.727429869963785
239,6.9670679005621015
240,15.298992751357382
241,7.714739484108082
242,53.17388318726397
243,84.54379168343368
245,66.19396571276067
246,17.326606229007005
247,63.963658766747066
248,31.277650877162426
249,3.8823205435239725
250,8.510293191732941
251,25.511342780718095
252,33.249078894035236
253,10.60208426651996
254,2.304228163114631
255,18.62106231517686
256,8.87190345384148
257,72.44111811348108
258,1.2850839103870049
259,41.51720663990229
260,89.99482962878866
261,23.887251926957106
262,51.276717424569476
263,78.15107353877139
264,62.44628365417694
265,1.3368497187082014
266,12.546065739459264
267,9.50609635760441
268,20.507619993105504
269,48.437773515832696
270,71.02201582551587
271,18.991302062499155
272,49.9470409092944
273,11.6042928617935
274,80.52039123151735
275,61.380073900170615
276,67.07624780607743
277,29.457441331144334
278,85.50819968399888
279,24.69812053156711
280,15.82532531617677
281,28.528425510161505
282,9.982317617863611
283,5.451216194430834
284,27.419571852090296
285,63.68979087248622
286,38.64629969518777
287,64.12543184839772
288,75.84560952178208
289,63.27263905372001
290,71.04838869987712
291,75.81776849348735
292,20.913074694857766
293,40.506838371046165
294,5.272484270745196
295,11.421169660032845
296,27.38177024919492
297,21.942734293531093
298,20.266429672861722
299,33.61564563380383
300,51.23354484623647
301,17.312253165912015
302,19.784243671943972
303,35.45423264439713
304,2.687925144527403
305,4.773250845020362
306,35.079230092683105
307,23.664294173813268
308,27.219264383919917
309,24.617816874363672
310,44.228028563770096
311,23.867294018188414
312,88.85321041890808
313,26.42961466381964
314,13.177034572729795
315,7.197836640778345
316,36.71390600862539
317,33.586711932101295
318,50.19876091500222
319,10.173913686357446
320,34.60962362469775
321,18.754954452664307
322,74.62772970262768
323,8.674472085090597
324,8.995126606492994
325,11.40483285969551
326,15.315607626826736
327,8.997502863285748
328,2.4256347208923836
329,23.139384838020597
330,84.41323695739956
331,74.97981504365421
332,20.280826181585336
333,59.87103080003814
334,9.561634952402533
335,4.845566466031096
336,32.20194678049755
337,6.960933253047992
338,43.27367650878529
339,61.554822627457526
340,10.298497608018335
341,16.755486014780843
342,92.02546171179524
343,21.804690447045235
344,34.97204697609733
345,9.571084692609988
346,66.60463726805102
347,16.82954442035244
348,86.04562026446942
349,69.12650225037035
350,66.19927774756466
351,27.63546847488008
352,1.5561291786174298
353,82.48971726363533
354,70.86333361550584
355,4.434677149078571
356,8.99331451984478
357,64.16502769135816
358,4.587473646843695
359,35.802468673259064
360,54.19163991599652
361,8.451304467587423
362,57.80685018420524
363,3.3049578140138878
364,41.51574757538709
365,11.274104666225824
366,72.3453830531516
367,14.117483205812217
368,16.565141517084346
369,5.118370563060267
370,60.64112772434026
371,48.49219939548126
372,76.19956476233804
373,13.76378818469245
374,26.294610799572464
375,2.518562835642423
376,93.5348339273526
377,11.175500717380942
378,18.4032218572171
379,16.342264928597483
380,77.66021869462286
381,19.70185661894738
382,6.9758376740708
383,13.275719361671785
384,69.37926818400898
385,61.07850575187646
386,24.53594912336808
387,17.046493536309885
388,3.7587003713060048
389,66.46872851745667
390,73.71561170636942
391,6.542152455765338
392,57.81706903262508
393,5.6572711411477545
394,65.36270383283997
395,66.53423990141431
396,55.82820566717908
397,39.99373096964533
398,11.104685621665508
399,3.690319537782231
400,9.041732949960641
401,0.8367229604936965
402,18.94824994132349
403,78.19728581197913
404,15.98153487583382
405,37.868228322158295
406,76.74264077101454
407,22.321086673557318
408,0.9276295718695001
409,11.114596319108971
410,66.86086995342313
411,15.936809530646928
412,16.310010934938205
413,11.638658186658803
414,8.266255214173816
415,73.5506288106823
416,2.24086304075287
417,14.223720430815936
418,39.167046457763036
419,16.8045278633986
420,34.309782007957594
421,24.32014710775151
422,41.90179559540172
423,13.045605494614804
424,98.73591216720047
425,43.12465318448568
426,20.554573969068013
427,26.1221806863544
428,11.371103715846905
429,15.364083464531674
430,12.664600245327351
431,44.290545199703914
432,44.533593308372744
433,4.49285852178042
434,57.032166569456024
435,16.287792198120126
436,7.068254259728274
437,71.7984855932417
438,8.331696878160187
439,81.79860807346753
440,7.162657663366165
441,9.998368786820844
442,83.760825370005
443,3.8993415453060982
444,10.505322205301807
445,85.69409395072564
446,62.6687819412752
447,35.04846817564946
448,8.71921538548093
449,29.104745587047187
450,8.552830791637405
451,63.55566377444105
452,78.43220773879064
453,12.30559430286106
454,68.51299270050401
455,7.341459416343735
456,59.61824641061717
457,32.15268310777972
458,88.6345232917725
459,50.596667828644826
461,67.46668539424479
462,11.60465370419478
463,19.405528720007663
464,29.62275619008835
465,50.24326081585663
466,5.363064054368953
467,36.60973332963549
468,33.70126089857575
469,28.746382164306787
470,75.63153691304538
471,10.500086246343647
472,71.42791839914136
473,63.796245909932715
474,14.557233223871153
475,21.486033000285083
476,89.87691511976026
477,4.724860533521262
478,2.353509280283419
479,57.1641619551868
480,11.005532479647947
481,17.21992709842167
482,78.40771451423925
483,44.73681498909478
484,19.043369205572475
485,4.034901459384721
486,8.616884569905947
487,78.84746841513794
488,93.1240458721145
489,18.57509173088458
490,41.98016672797642
491,64.0814851660845
492,13.927426867286677
493,76.87442835427876
494,22.335802260264074
495,65.42612059343062
496,43.271451894984786
497,67.55514974774573
498,35.621055830696214
499,56.772523330155586
500,56.59602286527002
501,10.155446759873128
502,31.104922124151074
503,22.309010109268428
504,5.334918896654925
505,4.255332576451705
506,14.28844726582606
507,44.350692618751
508,5.925461547779562
509,30.32225844271586
510,15.772741113296739
511,68.50140017119861
512,63.08859287830803
513,11.272667006118194
514,66.54026366264235
515,30.786041667232773
516,84.99319627142019
517,13.44625230512419
518,5.473733370359719
519,13.095380360062048
520,13.983005454880468
521,26.64364156044952
522,26.397267633405153
523,94.07700294999368
524,57.928397646666326
525,45.851056115640716
526,21.023810333784184
527,40.476600646916836
528,72.96408472494926
529,2.76771746484419
530,26.56157993830209
531,14.214516012201479
532,4.288519311498441
533,78.69117490376286
534,64.2102536955767
535,2.502787926594029
536,78.84176552229253
537,79.39771516045376
538,20.9178470843671
539,20.426732021420428
540,52.70444412690273
541,88.37333035136228
542,28.664839905076622
543,77.71303838470219
544,8.854372143053753
545,15.756117826546856
546,6.977754149775149
547,70.33336917756448
548,13.113923527100525
549,27.315880418272975
550,23.38716754096976
551,67.1726010502389
552,27.956536173126455
553,14.511711104662824
554,2.4024969739242903
555,25.617796214332138
556,63.27370822528987
557,65.91573280929886
558,36.82626855473308
559,27.25604581546251
560,21.663110578974393
561,11.6355642571882
562,0.7332067663812074
563,54.41896034062776
564,10.902978357158561
565,6.204831104559663
566,11.721719157326467
567,16.16984122688003
568,52.245204868909845
569,30.753271766360808
570,87.44395325020706
571,37.2017839776319
572,7.057077113910768
573,37.448960302794084
574,19.785113690171986
575,23.406023515384373
576,15.873319412466783
577,26.246634434023385
578,15.553947669104007
579,77.61277455928477
580,48.12723840409906
581,88.85148717108213
582,39.37115509524315
583,95.02200478949356
584,18.507967486536238
585,2.831953094840206
586,10.741429909459882
587,22.84339937345204
588,15.420052613588068
589,13.736355130517167
590,40.84678274374354
591,71.20344440965596
592,43.79918980438261
593,16.615068814449476
594,1.8585672006062754
595,8.97204935036576
596,41.06779619195952
597,17.899674487323608
598,52.188987454151345
599,17.249170519103544
600,48.65574974182505
601,8.592015245661628
602,9.64608738068129
603,9.224944257356439
604,16.795131927108002
605,82.90522954261486
606,9.02985234782556
607,67.4957942802211
608,10.210534780155447
609,67.9030379859769
610,5.31727378017102
611,20.372545054325116
612,23.14731789032947
613,9.695689397981914
614,18.02341921622482
615,18.97289835365232
616,81.20393671170568
617,6.119454280333355
618,32.562464306400486
619,73.27390486076378
620,3.9216902715445743
621,84.44221989292532
622,13.074616581195494
623,42.427331836196025
624,76.86776345847517
625,48.273996672288185
626,65.17723124700372
627,14.336981028005416
628,39.71745799029422
629,50.59630902216481
630,37.33639404396719
631,2.4701051988623357
632,69.57329360776933
633,30.095411200237006
634,23.18150150176316
635,3.078975834612636
636,21.072595440674085
637,12.075873385567345
638,8.85283744424201
639,52.584296636106174
640,3.638793596758791
641,6.961270291194676
642,32.03927565252583
643,14.643611638851137
644,51.86971270291573
645,3.075147441691758
646,64.30809566765285
647,84.78121402465604
648,9.699113409048703
649,10.46621939139087
650,65.3062651433683
651,7.959667373729213
652,6.073222217230643
653,64.33928151218115
654,46.10789267663611
655,78.96475482813233
656,15.271976186445372
657,12.764547537304136
658,49.27591551657345
659,80.44076140343451
660,93.13338842945117
661,19.230010270289473
662,52.178886519281406
663,89.53841608110729
664,4.674639584890544
665,48.32054216627697
666,70.7190713155092
667,8.84151528622224
668,33.777973709837845
669,16.751099509498154
670,3.173748921173372
671,53.95465174806694
672,18.3289059204219
673,19.764998128636492
674,2.7542574535373987
675,57.240113652601764
676,2.2727763687959808
677,33.10202127078813
678,82.87742051929969
679,86.28558831646018
680,51.73222790115278
681,20.684325733283668
682,81.23309681346866
683,40.234081968629795
684,27.69370669187417
685,92.32041389253403
686,13.946495131920816
687,28.69999679335729
688,38.89829023491031
689,3.890104849751598
690,16.66326123069973
691,7.840027246300134
692,32.84973697367014
693,8.199918647685605
694,12.117872550210128
695,16.38189563603024
696,19.375747504169176
697,6.918891277800605
698,4.970118240894401
699,70.67142606239607
700,77.68738639313327
701,56.98163955608436
702,55.83632737576101
703,10.578335420316192
704,16.456453339931816
705,71.74557133438809
706,44.77016823465091
707,19.25299340825884
708,6.659688538024594
709,21.525534366237796
710,51.778568894535795
711,10.692380121080184
712,23.48944936081722
713,2.5946763461422884
714,21.706502631756226
715,10.65850904184224
716,30.660984420716126
717,2.6546969257607276
718,18.61076761916704
719,81.33758332627524
720,66.13841588600783
721,45.584198430373625
722,84.57820678288172
723,55.0947003491259
724,75.63811449047293
725,80.76347933504219
726,20.8765891662379
727,12.094106159383134
728,4.395355477904669
729,24.30035747163761
730,24.849572897212838
731,42.401289344605516
732,6.231375989195458
733,19.993788509434964
734,62.551347904084786
735,10.245658025362525
736,8.237857901443917
737,56.543708503878754
738,46.003696565651246
739,70.68909323615298
740,60.17165914926692
741,59.64817082900179
742,25.04407679761077
743,28.38235578663092
744,85.51516078695346
745,56.68831407857651
746,3.565958661944231
747,7.058077970509988
748,2.453175436674892
749,55.38221458900998
750,59.624356100943565
751,88.49736483413415
752,6.358021031195114
753,95.0934450837194
754,12.729875628607127
755,26.44950347817843
756,19.176715685733885
757,13.756650054083172
758,7.569849430435152
759,43.71247655338582
760,72.15832308196028
761,32.55188560837896
762,63.67274745029994
763,38.48112059294351
764,49.710444626748405
765,22.235092171144796
766,33.30823688191223
767,29.165037450966793
768,55.53154056251057
769,33.154693500979945
770,4.574661971561968
771,25.64860432492242
772,6.627569864750087
773,28.064982499259735
774,28.640536180217644
775,29.648383255869692
776,49.669841281496794
777,22.9442357313796
778,71.8993413036427
779,17.54245525936723
780,17.40723378910746
781,7.152532708706959
782,56.017544101017435
783,11.118104793519649
784,8.606703117679606
785,16.740460413450805
786,5.309778467480015
787,29.635619951627433
788,46.73988339543977
789,7.6347028316585615
790,85.30732544450632
791,21.059194456193094
792,23.958421390021854
793,91.34318337730063
794,4.796166697092312
795,23.826056298256294
796,35.1511573304562
797,15.329374140142946
798,93.75224274158107
799,45.458345882079584
800,27.23419676114649
801,12.206404876145777
802,37.067776999658044
803,37.1832021646824
804,90.85141858955744
805,72.52882539779444
806,16.96244188969463
807,20.587557434456897
808,36.05563643797821
809,57.24995811423511
810,3.554647649300238
811,9.377768560550182
812,14.337431493453506
813,77.49961580493135
814,6.741238536817591
815,46.517731591820585
816,27.904256586115633
817,6.062791700850341
818,21.468298201556557
819,4.6864285546282245
820,72.01195726600088
821,80.97977896931097
822,58.217747615119606
823,7.276253730031279
824,63.9576604132952
825,16.56831470553486
826,69.84559868795412
827,12.708866479005342
828,7.568205728862656
829,74.28850651548447
830,43.30657861023451
831,87.14203922405845
832,10.06703970216277
833,43.068477791416186
834,56.05285101155514
835,23.287066045207247
836,71.9920080463207
837,67.9915736647547
838,8.256004408533899
839,54.0466853279025
840,0.4633871679801662
841,0.75363809624229
842,3.6095529248621965
843,80.89604477033782
844,15.69261034260162
845,20.91054225396814
846,10.996415587625929
847,19.975402364863278
848,5.472027559684044
849,56.88380945112499
850,21.649137456176973
851,90.70208109254997
852,24.083040388620827
853,83.59638315424091
854,44.37732394362507
855,30.61026201650317
856,9.217292549537074
857,1.5897972796640711
858,6.162465983354221
859,17.152901870319575
860,83.79967168191992
861,5.232519985123826
862,76.298540473914
863,2.614729632693055
864,65.42747670590107
865,10.029603280373319
866,16.05346239117243
867,29.77444316171728
868,77.35532668107645
869,28.736687289069675
870,6.986118567556263
871,80.77465757104348
872,70.88970931797228
873,6.470439406547018
874,14.237950442224964
875,23.57253306186098
876,70.72852471773513
877,65.24436560413959
878,12.307495332298595
879,22.6773287775534
880,72.43743245037194
881,72.92905884878509
882,5.160727482502435
883,51.90602442813281
884,5.836007700100128
885,45.432970518070086
886,6.001198890164618
887,12.418176709133652
888,81.4259588820968
889,67.22639229096436
890,10.544482881183988
891,87.20926044456682
892,87.15365418933946
893,30.52003361104727
894,8.285963937480407
895,36.430462550196786
896,83.07231238306095
897,6.991084712584369
898,55.382340298390886
899,4.827745892042048
900,83.7789258542228
901,66.09043573581803
902,79.97337101287938
903,57.20448353148077
904,39.031421302855954
906,39.10517341521664
907,18.9772080325725
908,54.801260103697814
909,71.96095332908966
910,72.42751842937716
911,3.778864117981235
912,13.298230931644467
913,21.621172954527612
914,26.944807556113787
915,15.422005919463222
916,7.197516305932848
917,74.84962619714811
918,11.762017943189244
919,6.156432050351731
920,21.410671883633757
921,24.32261159727273
922,71.26052383886908
923,9.473700038037718
924,3.2831605931415138
925,12.32326699984274
926,73.127746103342
927,4.7056247285950725
928,18.121327234059336
929,10.256952881885747
930,64.48528194798222
931,19.7222272153365
932,61.63961868864965
933,70.71904166015199
934,12.134071955266325
935,20.563546494789833
936,1.6946495605214134
937,5.849943440113433
938,82.68831499059637
939,6.832065373765082
940,40.717166582969924
941,6.719045452074629
942,67.23704477104152
943,35.34802727973869
944,14.527466536215867
945,33.76639857079509
946,4.710068140231499
947,1.9525961653552675
948,62.26957323038347
949,8.437037160157878
950,36.685563060362085
951,45.24642313518006
952,9.031030842700796
953,7.164952198532938
954,6.80214657954632
955,7.549694567473757
956,68.52213792892006
957,6.002993615254617
958,5.937960320132698
959,11.402979570333253
960,70.10233217514319
961,68.13852904603249
962,1.2211336481216613
963,15.27632059862351
964,72.57431195491773
965,15.140749467870476
966,4.681938710845075
967,52.837102125623325
968,31.635969257877832
969,58.522475574292244
970,78.88874354545837
971,29.107504386036247
972,1.8816368658019902
973,17.487480400204493
974,5.57025740717248
975,33.20225765958662
976,90.36560426303373
977,63.15974220599194
978,10.917264391404602
979,85.02159620771147
980,77.93132746018345
981,52.017778726147
982,9.674587209792316
983,41.34828839445382
984,30.131637317617553
986,12.508190380651804
987,65.4927209028403
988,59.243703731328345
989,7.981063798200386
990,7.934409756540246
991,10.008836938789461
992,10.814434523866758
993,1.933272566155773
994,9.67922164096923
995,54.89817046155989
996,11.783104410719158
997,11.260164538409176
998,20.912784297652568
999,8.384086260203977
1000,80.68762241715054
1001,12.300006811238692
1002,7.103646172560774
1003,82.1335850410859
1004,37.30236011156175
1005,7.428160538018329
1006,26.582865134280304
1007,30.930220860271014
1008,8.20505999593098
1009,73.8125183087212
1010,58.157166714889776
1011,7.032421058693767
1012,70.91181375774215
1013,4.448952966349306
1014,64.42688851559504
1015,14.816868363041195
1016,44.60789285554528
1017,7.662882519982745
1018,3.2503162252520457
1019,10.841312763245908
1020,18.54983107023745
1021,80.37491811097752
1022,25.322107741992834
1023,33.86572848964687
1024,35.92668418444185
1025,4.718722385195022
1026,8.157822076813021
1027,20.2661398434059
1028,71.31398957681974
1029,35.20422334113876
1030,51.25827289089775
1031,77.53300670222079
1032,5.41189804859308
1033,13.148638948039432
1034,91.56984607575437
1035,53.17323548652806
1036,12.661849096803785
1037,62.98051828034649
1038,25.63135107847837
1039,9.143845545843748
1040,4.669779279397451
1041,84.2801959566579
1042,7.5009448151273865
1043,18.58588760095975
1044,6.40740929410971
1045,4.716600961024454
1046,31.420918605962434
1047,5.640348697988431
1048,69.83960752170061
1049,20.710861620712294
1050,85.17684758202064
1051,30.2305453705616
1052,43.60102129524597
1053,2.4823392451507407
1054,67.7122381468482
1055,53.350231894140435
1056,52.5735949377256
1057,7.019031383662543
1058,5.316689673891213
1059,43.927751144238634
1060,17.582185028584917
1061,27.261546543229677
1062,58.98587313547735
1063,86.8470618279801
1064,63.1161094013154
1065,34.3713376587574
1066,7.80629225777126
1068,60.35730135871429
1069,4.00603576426382
1070,92.98828124513773
1071,6.709437269215177
1072,14.108670102183565
1073,10.31530226842209
1074,70.22591771325285
1075,69.90830999225275
1076,41.56667836468563
1077,32.68914772666542
1078,56.265730138801295
1079,19.04433038336164
1080,88.77793686434667
1081,80.06807016821048
1082,79.44876660666776
1083,65.17561394943905
1084,5.849532693314902
1085,24.29152830179855
1086,50.53891075537164
1087,15.24454423573336
1088,4.034730808031626
1089,85.77722187061177
1090,27.19244480426314
1091,6.435901435575271
1092,7.950376272869193
1094,30.017880169655562
1095,7.960508906592851
1096,25.717789488118793
1097,51.035422071215564
1098,21.44868461746627
1099,48.93783610875402
1100,28.96598441130823
1101,34.125237545096944
1102,92.16528194982581
1103,8.623792455239549
1104,6.938804117792713
1105,47.74429456426549
1106,66.71655415465766
1107,1.241492636294155
1108,6.466896481952257
1109,83.5712120322776
1110,20.88476048231494
1111,4.297383728682542
1112,93.06704482785787
1113,83.00466615184725
1114,48.01913488748147
1115,43.347384669344265
1116,85.85588741489863
1117,10.563205128596929
1118,11.479294745871618
1119,18.180631582626372
1120,82.90504373276181
1122,44.125583823929325
1123,19.9743042900026
1124,29.18384264961317
1125,52.754796489661935
1126,6.376823999561927
1127,17.68435490153504
1128,18.912918977495025
1129,11.63725564738807
1130,5.861896048641517
1131,34.865919537671225
1132,36.43146859216826
1133,21.86009453710659
1134,49.74268736575019
1135,39.272433332014316
1136,30.366342277136194
1137,15.364034219356453
1138,11.794740679998513
1139,23.683285727018458
1140,67.98195014069364
1141,26.14121539774227
1142,4.668370323098939
1143,54.35387495233248
1144,8.888255840489924
1145,93.46733044133077
1146,23.648458298935683
1147,2.9566331052943986
1148,28.543741190755036
1149,83.49976238645081
1150,24.790825758167227
1151,16.30305596483784
1152,27.367444610253976
1153,20.91086091740297
1154,12.235729480386958
1155,3.440375406579852
1156,74.44719629362703
1157,6.389359972122198
1158,45.216324707746665
1159,83.79622785579765
1160,68.57969702358818
1161,18.978885394961374
1162,6.923742865670755
1163,3.6128268817028166
1164,26.090877133627743
1165,37.47546011634985
1166,18.422535500851456
1167,82.87869312143359
1168,46.7581657730916
1169,63.527332898414855
1170,73.41794389191296
1172,14.067429226376813
1173,19.939443673471064
1174,60.410572154039365
1175,56.32439022120476
1176,22.542867874958652
1177,49.1209243030361
1178,11.045277858140928
1179,11.113114277496418
1180,59.92279085696913
1181,61.9463505926388
1182,73.87926322055527
1183,75.53651679331911
1184,63.1154596087574
1185,54.36401572240596
1186,44.49146397861086
1187,9.871295908422281
1188,74.75812999651536
1189,41.712999361623496
1190,44.90756595483194
1191,29.349138721274105
1192,22.321613681038816
1193,61.918232248560926
1194,14.31473826398789
1195,83.04871542517057
1196,49.74799202044074
1197,11.5049742191653
1198,84.26748124053833
1199,20.45833786778877
1200,17.252104251836574
1201,24.95277274825842
1202,70.94603168773816
1203,34.26791462667303
1204,57.50546173584865
1205,69.65585635988911
1206,70.29963762138959
1207,2.3945605768698597
1209,28.74563671049808
1210,54.54998534888439
1211,20.884426250643788
1212,6.9214323134671085
1213,61.38165288559906
1214,10.416258451129274
1215,22.319658289510972
1216,72.09391545171233
1217,39.494854031331144
1218,6.740820513596368
1219,11.621374736207416
1220,94.88050209117885
1221,55.026966894594885
1222,9.826494473642335
1223,68.1613339479995
1224,6.915676762138548
1225,48.21664151282252
1226,29.01364685464743
1227,32.954606218919025
1228,49.85712852985772
1229,50.49016116689944
1230,25.010158756216462
1231,66.97436152579827
1232,11.67578363911353
1233,0.722867474296379
1234,55.371146062400214
1235,20.141869835567594
1236,54.96929282289359
1237,58.43207414507492
1238,43.379133718620174
1239,69.89320689317985
1240,40.25323926479059
1241,48.26811422779026
1242,13.571750830404891
1243,4.855032801800174
1244,45.940667240708734
1245,10.640715688837556
1246,6.599516598798062
1247,12.892517972323281
1248,66.13632581595074
1249,91.14667962029672
1250,75.23526816694309
1251,68.92777189289104
1252,61.20892202625231
1253,87.96293430672641
1254,13.220719274508944
1255,5.169101013938076
1256,76.83685995917685
1257,3.9825160971914837
1258,75.96343363530119
1259,6.337097929752067
1260,79.51021494036672
1261,59.67599324560029
1263,23.233007290606462
1264,3.720066225924907
1265,49.856377275179
1266,10.213964113138841
1267,35.597719079670924
1268,8.763903447017919
1269,19.078714552775338
1270,78.31293778119264
1271,10.070026680344416
1272,19.033202360847763
1273,13.045843703910831
1274,11.69140343154048
1275,9.721136544379252
1276,79.99022420734244
1277,13.060744868454504
1278,66.24186852342191
1279,25.886539907927126
1280,54.733205980874104
1281,88.60631015793811
1282,18.461995286679024
1283,64.54066820594994
1284,8.10338206340971
1285,4.932090448678609
1286,76.96123789427247
1287,12.325744965882894
1288,3.732376698836274
1289,6.306332684302732
1290,12.419623042439893
1291,3.0139346231023207
1292,18.34286554098172
1293,91.23724359335633
1294,30.870953364862736
1295,1.5484860722451137
1296,11.81823156742649
1297,48.11453694321692
1298,21.4563449653276
1299,45.24553155850045
1300,71.5017998610419
1301,28.242422828955394
1302,8.507833920563293
1303,70.8083865977549
1304,40.10979742277508
1305,42.697167134586
1306,57.40810987988009
1307,12.5044865232091
1308,4.6587892696980004
1309,64.2269294618455
1310,10.617149395484873
1311,43.45308666748006
1312,43.2126053950279
1313,9.444215582298341
1314,37.495894843493424
1315,23.22657542917276
1316,5.495190389880811
1317,6.671662950093029
1318,82.64282552463123
1319,57.81131142692772
1320,57.67255496841707
1321,55.31582264602897
1322,58.68417961047724
1323,80.2794107952252
1324,73.13070657866095
1325,45.749025574450876
1326,69.12693075087554
1327,6.147309986997756
1328,50.515632189941186
1329,8.953253527948549
1331,86.40928022571427
1332,12.369411590045294
1333,45.99222639734875
1334,2.029905095369963
1335,16.761695155721608
1336,10.72614987224313
1337,85.29432694963307
1338,75.07076904045405
1339,34.86717111612182
1340,21.020295645163632
1341,14.388935826232077
1342,49.536586298199644
1343,22.29979115294104
1344,9.13463478095057
1345,16.681501606721202
1346,22.21989342307182
1347,6.044883757306919
1348,13.537398913264415
1349,8.533287553799912
1350,72.43647725897463
1351,78.71783479155276
1352,69.4475946185931
1353,36.83649271346964
1354,53.47802559734954
1355,2.519781954829339
1356,20.437750691013505
1357,49.36747928911021
1358,21.200944779370847
1359,42.13265723415966
1360,22.17348879518984
1361,16.49901788094684
1362,68.69985489187546
1363,58.08008690706902
1364,12.694837753428642
1365,8.597156176630925
1366,16.228733472942892
1367,10.673951502554855
1368,40.251205268873115
1369,51.10163284569936
1370,12.861718680953746
