CUSTNO,금토일,평일,금토일 비율
106,246,343,0.41765704584040747
107,316,311,0.5039872408293461
108,433,398,0.5210589651022864
109,454,605,0.42870632672332387
110,628,419,0.5998089780324737
111,499,695,0.41792294807370184
112,388,408,0.48743718592964824
113,586,659,0.4706827309236948
114,218,341,0.38998211091234347
115,208,212,0.49523809523809526
116,406,915,0.30734292202876606
117,452,596,0.4312977099236641
118,347,227,0.6045296167247387
119,317,394,0.44585091420534456
120,458,422,0.5204545454545455
121,254,491,0.3409395973154362
122,587,436,0.5738025415444771
123,528,728,0.42038216560509556
124,383,153,0.7145522388059702
125,327,261,0.5561224489795918
126,509,734,0.4094931617055511
127,197,329,0.3745247148288973
128,255,344,0.4257095158597663
129,336,451,0.4269377382465057
130,468,294,0.6141732283464567
131,808,797,0.5034267912772585
132,668,663,0.5018782870022539
133,347,536,0.3929784824462061
134,317,352,0.47384155455904337
135,266,240,0.525691699604743
136,272,126,0.6834170854271356
137,355,523,0.4043280182232346
138,422,379,0.5268414481897628
139,477,613,0.43761467889908257
140,396,303,0.5665236051502146
141,280,758,0.2697495183044316
143,1086,206,0.8405572755417957
144,664,3226,0.17069408740359898
145,503,163,0.7552552552552553
146,175,171,0.5057803468208093
147,331,1051,0.23950795947901593
148,403,750,0.34952298352124894
149,331,357,0.4811046511627907
150,624,635,0.49563145353455124
151,351,629,0.35816326530612247
152,311,291,0.5166112956810631
153,329,459,0.41751269035532995
154,240,339,0.41450777202072536
155,350,408,0.46174142480211083
156,765,157,0.8297180043383948
157,272,450,0.3767313019390582
158,386,608,0.38832997987927564
159,204,300,0.40476190476190477
160,377,641,0.3703339882121807
161,300,218,0.5791505791505791
162,487,309,0.6118090452261307
163,475,697,0.4052901023890785
164,206,635,0.24494649227110582
165,200,190,0.5128205128205128
166,406,418,0.49271844660194175
167,306,418,0.42265193370165743
168,436,424,0.5069767441860465
169,265,510,0.3419354838709677
170,512,995,0.33974784339747843
171,251,390,0.3915756630265211
172,311,783,0.2842778793418647
173,651,970,0.40160394818013573
175,1252,2479,0.335566872152238
176,414,648,0.3898305084745763
177,218,227,0.4898876404494382
178,611,997,0.37997512437810943
179,654,449,0.5929283771532184
180,229,273,0.45617529880478086
181,344,399,0.4629878869448183
182,335,940,0.2627450980392157
183,782,1025,0.43276148312119533
184,243,186,0.5664335664335665
185,569,711,0.44453125
186,477,579,0.45170454545454547
187,195,264,0.42483660130718953
188,728,1827,0.28493150684931506
189,348,798,0.3036649214659686
190,575,423,0.5761523046092184
191,241,146,0.6227390180878553
192,436,576,0.4308300395256917
193,352,720,0.3283582089552239
194,598,1031,0.3670963781461019
195,262,422,0.3830409356725146
196,526,626,0.4565972222222222
197,384,566,0.40421052631578946
198,483,553,0.46621621621621623
199,372,492,0.4305555555555556
200,284,420,0.4034090909090909
201,412,261,0.612184249628529
202,488,1001,0.3277367360644728
203,468,368,0.5598086124401914
204,452,875,0.34061793519216277
205,457,698,0.3956709956709957
206,667,862,0.43623283191628515
207,252,749,0.2517482517482518
208,209,109,0.6572327044025157
209,231,298,0.43667296786389415
210,465,483,0.49050632911392406
211,213,289,0.4243027888446215
212,522,871,0.3747307968413496
213,1051,2335,0.3103957471943296
214,361,527,0.40653153153153154
215,365,1134,0.24349566377585058
216,374,674,0.3568702290076336
217,226,252,0.47280334728033474
218,409,329,0.55420054200542
219,609,523,0.5379858657243817
220,1191,539,0.6884393063583815
221,506,546,0.48098859315589354
222,463,562,0.45170731707317074
223,204,313,0.3945841392649903
224,268,134,0.6666666666666666
225,499,97,0.837248322147651
226,262,402,0.39457831325301207
227,365,889,0.29106858054226475
228,571,840,0.40467753366406806
229,404,350,0.5358090185676393
230,335,357,0.4841040462427746
231,612,718,0.46015037593984964
232,695,970,0.4174174174174174
233,548,569,0.4905998209489705
234,370,486,0.4322429906542056
235,452,366,0.5525672371638142
236,408,769,0.3466440101954121
237,828,272,0.7527272727272727
238,430,221,0.6605222734254992
239,334,296,0.5301587301587302
240,245,273,0.47297297297297297
241,452,259,0.6357243319268636
242,612,437,0.5834127740705434
243,343,486,0.413751507840772
245,881,1259,0.4116822429906542
246,290,328,0.4692556634304207
247,1187,444,0.7277743715511956
248,732,738,0.49795918367346936
249,247,343,0.4186440677966102
250,336,391,0.4621733149931224
251,212,373,0.3623931623931624
252,246,267,0.47953216374269003
253,260,165,0.611764705882353
254,387,309,0.5560344827586207
255,353,351,0.5014204545454546
256,473,653,0.4200710479573712
257,680,1406,0.3259827420901246
258,363,319,0.532258064516129
259,993,1483,0.40105008077544424
260,387,625,0.3824110671936759
261,147,312,0.3202614379084967
262,788,445,0.6390916463909164
263,377,480,0.43990665110851807
264,678,986,0.4074519230769231
265,240,236,0.5042016806722689
266,310,310,0.5
267,331,85,0.7956730769230769
268,534,789,0.4036281179138322
269,2240,1392,0.6167400881057269
270,578,563,0.5065731814198072
271,274,136,0.6682926829268293
272,637,707,0.4739583333333333
273,481,476,0.5026123301985371
274,555,535,0.5091743119266054
275,879,1249,0.4130639097744361
276,971,1392,0.41091832416419805
277,481,615,0.43886861313868614
278,569,932,0.37908061292471684
279,193,397,0.3271186440677966
280,316,275,0.5346869712351946
281,578,520,0.5264116575591985
282,290,320,0.47540983606557374
283,276,291,0.48677248677248675
284,190,286,0.39915966386554624
285,305,357,0.4607250755287009
286,408,353,0.5361366622864652
287,425,267,0.6141618497109826
288,581,1365,0.29856115107913667
289,439,333,0.5686528497409327
290,628,943,0.39974538510502866
291,527,1107,0.32252141982864135
292,561,548,0.5058611361587015
293,348,593,0.3698193411264612
294,174,254,0.40654205607476634
295,183,247,0.4255813953488372
296,727,712,0.5052119527449618
297,366,379,0.4912751677852349
298,408,522,0.43870967741935485
299,282,312,0.47474747474747475
300,453,1091,0.2933937823834197
301,277,179,0.6074561403508771
302,378,517,0.4223463687150838
303,598,1304,0.31440588853838064
304,173,253,0.4061032863849765
305,577,619,0.48244147157190637
306,420,233,0.6431852986217458
307,385,361,0.5160857908847185
308,236,423,0.3581183611532625
309,295,237,0.5545112781954887
310,572,588,0.49310344827586206
311,407,322,0.5582990397805213
312,385,709,0.35191956124314444
313,680,510,0.5714285714285714
314,367,410,0.4723294723294723
315,650,624,0.5102040816326531
316,372,595,0.3846949327817994
317,432,666,0.39344262295081966
318,263,291,0.4747292418772563
319,149,242,0.38107416879795397
320,385,462,0.45454545454545453
321,671,679,0.49703703703703705
322,507,839,0.37667161961367013
323,489,491,0.4989795918367347
324,498,607,0.4506787330316742
325,179,368,0.3272394881170018
326,490,540,0.47572815533980584
327,315,155,0.6702127659574468
328,134,241,0.35733333333333334
329,420,724,0.36713286713286714
330,692,800,0.46380697050938335
331,278,729,0.27606752730883816
332,561,873,0.3912133891213389
333,966,1342,0.41854419410745236
334,227,219,0.5089686098654709
335,404,454,0.47086247086247085
336,290,488,0.37275064267352187
337,554,411,0.5740932642487047
338,306,763,0.2862488306828812
339,818,1155,0.41459706031424226
340,172,191,0.4738292011019284
341,295,259,0.5324909747292419
342,455,777,0.3693181818181818
343,256,459,0.35804195804195804
344,296,312,0.4868421052631579
345,174,221,0.44050632911392407
346,188,359,0.3436928702010969
347,606,489,0.5534246575342465
348,581,1135,0.3385780885780886
349,583,537,0.5205357142857143
350,513,688,0.42714404662781014
351,198,474,0.29464285714285715
352,249,286,0.4654205607476635
353,665,339,0.6623505976095617
354,383,551,0.4100642398286938
355,382,416,0.47869674185463656
356,318,211,0.6011342155009451
357,492,518,0.4871287128712871
358,261,230,0.5315682281059063
359,583,739,0.4409984871406959
360,796,1263,0.38659543467702767
361,432,551,0.43947100712105797
362,483,725,0.39983443708609273
363,218,350,0.38380281690140844
364,432,656,0.39705882352941174
365,447,802,0.3578863090472378
366,223,347,0.3912280701754386
367,549,795,0.40848214285714285
368,422,937,0.3105224429727741
369,282,149,0.654292343387471
370,353,952,0.2704980842911877
371,675,590,0.5335968379446641
372,639,629,0.5039432176656151
373,451,440,0.5061728395061729
374,159,388,0.2906764168190128
375,342,276,0.5533980582524272
376,409,695,0.3704710144927536
377,476,356,0.5721153846153846
378,401,417,0.4902200488997555
379,253,242,0.5111111111111111
380,454,681,0.4
381,314,135,0.6993318485523385
382,287,323,0.4704918032786885
383,188,174,0.5193370165745856
384,625,681,0.4785604900459418
385,485,687,0.4138225255972696
386,321,339,0.4863636363636364
387,615,846,0.4209445585215606
388,296,296,0.5
389,1013,1557,0.3941634241245136
390,493,646,0.43283582089552236
391,434,467,0.4816870144284129
392,308,304,0.5032679738562091
393,226,243,0.48187633262260127
394,617,689,0.4724349157733537
395,518,965,0.349291975724882
396,401,690,0.3675527039413382
397,628,718,0.46656760772659733
398,244,379,0.391653290529695
399,237,140,0.6286472148541115
400,481,589,0.44953271028037384
401,310,150,0.6739130434782609
402,279,248,0.5294117647058824
403,411,502,0.45016429353778753
404,284,588,0.3256880733944954
405,309,204,0.6023391812865497
406,587,674,0.4655035685963521
407,287,135,0.6800947867298578
408,213,205,0.5095693779904307
409,279,251,0.5264150943396226
410,234,332,0.4134275618374558
411,541,285,0.6549636803874092
412,468,814,0.36505460218408736
413,400,633,0.3872216844143272
414,282,275,0.5062836624775583
415,748,1153,0.39347711730668067
416,373,194,0.6578483245149912
417,205,231,0.4701834862385321
418,554,838,0.39798850574712646
419,221,239,0.48043478260869565
420,503,339,0.5973871733966746
421,1395,1550,0.47368421052631576
422,136,262,0.3417085427135678
423,268,399,0.4017991004497751
424,521,677,0.4348914858096828
425,555,382,0.5923159018143009
426,316,415,0.4322845417236662
427,336,221,0.6032315978456014
428,414,830,0.3327974276527331
429,277,591,0.3191244239631336
430,303,257,0.5410714285714285
431,307,284,0.5194585448392555
432,491,163,0.7507645259938838
433,386,266,0.5920245398773006
434,618,1298,0.32254697286012524
435,252,226,0.5271966527196653
436,345,432,0.444015444015444
437,612,918,0.4
438,302,190,0.6138211382113821
439,725,940,0.43543543543543545
440,362,207,0.6362038664323374
441,342,247,0.5806451612903226
442,174,3106,0.05304878048780488
443,238,196,0.5483870967741935
444,439,579,0.431237721021611
445,200,309,0.3929273084479371
446,583,1252,0.3177111716621253
447,227,335,0.40391459074733094
448,229,231,0.49782608695652175
449,548,822,0.4
450,401,419,0.48902439024390243
451,1027,343,0.7496350364963503
452,717,1911,0.2728310502283105
453,335,476,0.4130702836004932
454,374,551,0.4043243243243243
455,333,508,0.39595719381688466
456,1020,1437,0.41514041514041516
457,1806,2140,0.4576786619361379
458,437,716,0.3790112749349523
459,1113,163,0.872257053291536
461,340,380,0.4722222222222222
462,343,461,0.42661691542288555
463,434,258,0.6271676300578035
464,535,887,0.3762306610407876
465,651,777,0.45588235294117646
466,380,423,0.47322540473225405
467,503,736,0.4059725585149314
468,354,991,0.2631970260223048
469,220,429,0.3389830508474576
470,387,757,0.3382867132867133
471,461,159,0.7435483870967742
472,510,709,0.41837571780147664
473,442,695,0.3887423043095866
474,807,1025,0.4405021834061135
475,479,529,0.4751984126984127
476,890,1176,0.430784123910939
477,322,292,0.5244299674267101
478,250,531,0.3201024327784891
479,353,725,0.3274582560296846
480,620,113,0.8458390177353342
481,350,368,0.48746518105849584
482,417,530,0.440337909186906
483,180,268,0.4017857142857143
484,244,240,0.5041322314049587
485,379,203,0.6512027491408935
486,479,276,0.6344370860927152
487,559,983,0.36251621271076523
488,787,1230,0.39018344075359446
489,584,607,0.4903442485306465
490,330,471,0.41198501872659177
491,463,749,0.382013201320132
492,298,334,0.47151898734177217
493,737,893,0.4521472392638037
494,391,393,0.4987244897959184
495,390,591,0.39755351681957185
496,404,747,0.3509991311902693
497,793,890,0.471182412358883
498,400,661,0.3770028275212064
499,269,415,0.3932748538011696
500,741,712,0.5099793530626291
501,251,139,0.6435897435897436
502,821,967,0.45917225950782997
503,1249,1941,0.3915360501567398
504,362,325,0.5269286754002911
505,915,639,0.5888030888030888
506,331,516,0.3907910271546635
507,365,429,0.4596977329974811
508,358,273,0.5673534072900158
509,359,343,0.5113960113960114
510,316,508,0.38349514563106796
511,432,683,0.3874439461883408
512,505,657,0.43459552495697074
513,187,332,0.3603082851637765
514,491,536,0.4780915287244401
515,201,504,0.2851063829787234
516,584,1055,0.3563148261134838
517,354,370,0.4889502762430939
518,535,550,0.4930875576036866
519,362,438,0.4525
520,428,184,0.6993464052287581
521,825,985,0.4558011049723757
522,421,699,0.37589285714285714
523,438,1442,0.23297872340425532
524,564,1026,0.35471698113207545
525,442,494,0.4722222222222222
526,752,770,0.4940867279894875
527,695,864,0.44579858883899937
528,185,288,0.39112050739957716
529,568,723,0.4399690162664601
530,392,207,0.654424040066778
531,215,369,0.3681506849315068
532,268,242,0.5254901960784314
533,678,595,0.5326001571091908
534,249,349,0.41638795986622074
535,299,219,0.5772200772200772
536,168,519,0.2445414847161572
537,410,947,0.3021370670596905
538,288,402,0.41739130434782606
539,359,516,0.4102857142857143
540,337,620,0.35214211076280044
541,503,1155,0.3033775633293124
542,528,163,0.76410998552822
543,377,455,0.453125
544,447,259,0.6331444759206799
545,174,258,0.4027777777777778
546,248,177,0.5835294117647059
547,507,662,0.43370402053036783
548,490,465,0.5130890052356021
549,377,248,0.6032
550,372,563,0.39786096256684494
551,690,850,0.44805194805194803
552,259,363,0.41639871382636656
553,287,496,0.3665389527458493
554,271,269,0.5018518518518519
555,344,572,0.37554585152838427
556,702,563,0.5549407114624506
557,424,967,0.30481667864845435
558,259,327,0.44197952218430037
559,799,231,0.7757281553398059
560,229,155,0.5963541666666666
561,493,696,0.4146341463414634
562,257,211,0.5491452991452992
563,527,1352,0.28046833422032996
564,272,577,0.32037691401649
565,261,286,0.47714808043875684
566,249,272,0.4779270633397313
567,467,655,0.41622103386809267
568,259,564,0.31470230862697446
569,440,514,0.4612159329140461
570,352,425,0.45302445302445304
571,301,333,0.4747634069400631
572,311,344,0.47480916030534354
573,882,1109,0.44299347061778
574,499,609,0.4503610108303249
575,349,405,0.46286472148541113
576,354,417,0.4591439688715953
577,368,430,0.46115288220551376
578,1061,590,0.642640823743186
579,106,306,0.25728155339805825
580,397,459,0.463785046728972
581,424,517,0.4505844845908608
582,253,229,0.524896265560166
583,236,645,0.26787741203178206
584,382,285,0.5727136431784108
585,376,451,0.4546553808948005
586,271,257,0.5132575757575758
587,336,277,0.5481239804241436
588,870,1228,0.41468064823641565
589,285,255,0.5277777777777778
590,420,583,0.4187437686939183
591,466,799,0.3683794466403162
592,287,570,0.3348891481913652
593,237,159,0.5984848484848485
594,356,146,0.7091633466135459
595,222,161,0.5796344647519582
596,384,535,0.4178454842219804
597,354,325,0.5213549337260678
598,406,520,0.43844492440604754
599,478,482,0.4979166666666667
600,967,1064,0.47612013786312163
601,198,337,0.37009345794392523
602,295,247,0.544280442804428
603,269,319,0.4574829931972789
604,256,294,0.46545454545454545
605,337,430,0.439374185136897
606,202,297,0.40480961923847697
607,341,597,0.36353944562899787
608,518,944,0.3543091655266758
609,230,447,0.3397341211225997
610,186,426,0.30392156862745096
611,474,152,0.7571884984025559
612,279,262,0.5157116451016636
613,517,834,0.382679496669134
614,237,289,0.4505703422053232
615,295,351,0.456656346749226
616,498,602,0.4527272727272727
617,424,504,0.45689655172413796
618,571,538,0.5148782687105501
619,587,1160,0.3360045792787636
620,338,145,0.6997929606625258
621,392,397,0.4968314321926489
622,299,282,0.5146299483648882
623,433,927,0.31838235294117645
624,415,798,0.34212695795548226
625,228,570,0.2857142857142857
626,434,715,0.3777197563098346
627,217,303,0.4173076923076923
628,1105,1250,0.4692144373673036
629,640,907,0.4137039431157078
630,333,277,0.5459016393442623
631,286,262,0.5218978102189781
632,352,308,0.5333333333333333
633,839,575,0.5933521923620934
634,215,238,0.4746136865342163
635,428,163,0.7241962774957699
636,296,291,0.504258943781942
637,685,608,0.5297757153905646
638,298,367,0.4481203007518797
639,731,1414,0.3407925407925408
640,417,238,0.6366412213740458
641,396,366,0.5196850393700787
642,546,377,0.5915492957746479
643,248,320,0.43661971830985913
644,470,729,0.3919933277731443
645,556,547,0.5040797824116047
646,693,1166,0.3727810650887574
647,795,1393,0.363345521023766
648,284,270,0.5126353790613718
649,71,401,0.1504237288135593
650,272,268,0.5037037037037037
651,315,117,0.7291666666666666
652,363,204,0.6402116402116402
653,397,638,0.38357487922705313
654,405,660,0.38028169014084506
655,631,864,0.42207357859531774
656,288,115,0.7146401985111662
657,323,271,0.5437710437710438
658,696,544,0.5612903225806452
659,437,463,0.4855555555555556
660,684,1260,0.35185185185185186
661,532,174,0.7535410764872521
662,410,589,0.41041041041041043
663,392,617,0.38850346878097125
664,207,332,0.38404452690166974
665,762,1029,0.42546063651591287
666,493,679,0.4206484641638225
667,416,339,0.5509933774834437
668,401,592,0.4038267875125881
669,353,254,0.5815485996705108
670,508,633,0.44522348816827345
671,329,1219,0.21253229974160207
672,318,234,0.5760869565217391
673,193,371,0.3421985815602837
674,242,149,0.618925831202046
675,519,763,0.4048361934477379
676,339,310,0.522342064714946
677,363,983,0.26968796433878156
678,440,643,0.40627885503231764
679,666,1214,0.35425531914893615
680,717,870,0.45179584120982985
681,302,198,0.604
682,458,831,0.35531419705197825
683,459,650,0.4138863841298467
684,343,327,0.5119402985074627
685,815,1359,0.374885004599816
686,298,383,0.43759177679882527
687,213,375,0.3622448979591837
688,302,384,0.4402332361516035
689,268,121,0.6889460154241646
690,406,453,0.47264260768335276
691,295,414,0.41607898448519043
692,599,759,0.4410898379970545
693,690,455,0.6026200873362445
694,475,403,0.541002277904328
695,246,234,0.5125
696,237,212,0.5278396436525612
697,266,121,0.6873385012919897
698,269,226,0.5434343434343434
699,684,821,0.45448504983388704
700,699,923,0.4309494451294698
701,942,1099,0.46153846153846156
702,236,519,0.3125827814569536
703,234,208,0.5294117647058824
704,486,309,0.6113207547169811
705,618,646,0.4889240506329114
706,329,425,0.4363395225464191
707,313,402,0.43776223776223777
708,540,350,0.6067415730337079
709,510,948,0.3497942386831276
710,420,787,0.347970173985087
711,235,222,0.5142231947483589
712,331,773,0.29981884057971014
713,331,347,0.4882005899705015
714,207,377,0.3544520547945205
715,284,266,0.5163636363636364
716,689,947,0.42114914425427874
717,264,124,0.6804123711340206
718,213,334,0.38939670932358317
719,637,1204,0.34600760456273766
720,600,754,0.4431314623338257
721,308,907,0.25349794238683127
722,560,552,0.5035971223021583
723,413,480,0.46248600223964165
724,300,379,0.4418262150220913
725,683,1254,0.35260712441920494
726,223,293,0.4321705426356589
727,292,649,0.310308182784272
728,349,187,0.6511194029850746
729,364,477,0.4328180737217598
730,572,1484,0.2782101167315175
731,342,854,0.28595317725752506
732,303,226,0.5727788279773157
733,588,938,0.3853211009174312
734,286,734,0.2803921568627451
735,360,313,0.5349182763744428
736,195,384,0.33678756476683935
737,555,862,0.3916725476358504
738,267,440,0.37765205091937765
739,261,405,0.3918918918918919
740,475,1217,0.28073286052009455
741,498,743,0.40128928283642223
742,268,501,0.34850455136540964
743,430,495,0.4648648648648649
744,552,632,0.46621621621621623
745,480,517,0.48144433299899697
746,261,319,0.45
747,504,723,0.41075794621026895
748,456,309,0.596078431372549
749,697,1218,0.3639686684073107
750,439,263,0.6253561253561254
751,447,502,0.47102212855637515
752,238,222,0.5173913043478261
753,598,716,0.4550989345509893
754,216,216,0.5
755,759,1058,0.4177215189873418
756,466,686,0.4045138888888889
757,290,307,0.48576214405360135
758,509,292,0.6354556803995006
759,649,890,0.4217024041585445
760,497,905,0.3544935805991441
761,665,829,0.44511378848728245
762,813,1206,0.4026745913818722
763,298,342,0.465625
764,389,611,0.389
765,278,192,0.5914893617021276
766,688,1329,0.3411006445215667
767,383,575,0.39979123173277664
768,501,151,0.7684049079754601
769,540,1049,0.3398363750786658
770,220,486,0.311614730878187
771,342,322,0.5150602409638554
772,284,419,0.4039829302987198
773,498,306,0.6194029850746269
774,512,312,0.6213592233009708
775,298,831,0.26395039858281666
776,447,1312,0.2541216600341103
777,274,425,0.39198855507868385
778,1314,984,0.5718015665796344
779,996,1379,0.41936842105263156
780,682,949,0.4181483752299203
781,432,321,0.5737051792828686
782,509,449,0.5313152400835073
783,204,211,0.491566265060241
784,398,200,0.6655518394648829
785,191,441,0.3022151898734177
786,280,185,0.6021505376344086
787,286,292,0.49480968858131485
788,869,1341,0.3932126696832579
789,215,246,0.46637744034707157
790,347,502,0.408716136631331
791,576,917,0.38580040187541864
792,368,68,0.8440366972477065
793,487,875,0.3575624082232012
794,241,162,0.598014888337469
795,423,708,0.3740053050397878
796,654,1318,0.3316430020283976
797,544,727,0.42800944138473646
798,283,652,0.30267379679144385
799,435,304,0.5886332882273342
800,557,363,0.6054347826086957
801,464,389,0.5439624853458382
802,482,454,0.5149572649572649
803,178,209,0.4599483204134367
804,354,464,0.43276283618581907
805,306,945,0.2446043165467626
806,297,337,0.46845425867507884
807,223,471,0.32132564841498557
808,392,855,0.3143544506816359
809,554,1664,0.2497745716862038
810,278,185,0.6004319654427646
811,383,329,0.5379213483146067
812,436,159,0.7327731092436974
813,930,1548,0.37530266343825663
814,276,327,0.4577114427860697
815,155,208,0.42699724517906334
816,330,841,0.28181041844577287
817,343,206,0.6247723132969034
818,577,763,0.4305970149253731
819,267,277,0.49080882352941174
820,623,626,0.49879903923138513
821,826,1058,0.43842887473460723
822,435,621,0.4119318181818182
823,560,592,0.4861111111111111
824,616,1000,0.3811881188118812
825,131,278,0.3202933985330073
826,301,487,0.3819796954314721
827,321,439,0.42236842105263156
828,241,203,0.5427927927927928
829,362,569,0.38882921589688507
830,494,785,0.3862392494136044
831,217,1049,0.17140600315955767
832,784,223,0.7785501489572989
833,404,811,0.3325102880658436
834,584,695,0.45660672400312746
835,973,909,0.5170031880977684
836,365,630,0.36683417085427134
837,470,833,0.3607060629316961
838,465,588,0.4415954415954416
839,603,1659,0.26657824933687
840,139,237,0.3696808510638298
841,445,145,0.7542372881355932
842,213,363,0.3697916666666667
843,450,896,0.3343239227340267
844,509,265,0.6576227390180879
845,595,126,0.8252427184466019
846,409,357,0.5339425587467362
847,335,441,0.43170103092783507
848,212,239,0.4700665188470067
849,596,554,0.5182608695652174
850,640,461,0.5812897366030881
851,129,411,0.2388888888888889
852,375,818,0.3143336127409891
853,173,262,0.39770114942528734
854,625,932,0.40141297366730894
855,257,561,0.3141809290953545
856,317,297,0.5162866449511401
857,370,228,0.6187290969899666
858,448,343,0.5663716814159292
859,585,684,0.46099290780141844
860,1341,605,0.6891058581706063
861,393,246,0.6150234741784038
862,386,837,0.31561733442354867
863,304,389,0.43867243867243866
864,456,915,0.33260393873085337
865,445,399,0.5272511848341233
866,224,343,0.3950617283950617
867,487,847,0.3650674662668666
868,227,374,0.3777038269550749
869,302,312,0.49185667752442996
870,244,250,0.4939271255060729
871,634,613,0.5084202085004009
872,459,339,0.575187969924812
873,359,597,0.37552301255230125
874,528,528,0.5
875,650,837,0.4371217215870881
876,614,1117,0.35470826112073944
877,475,1130,0.29595015576323985
878,565,546,0.5085508550855086
879,925,1458,0.38816617708770457
880,463,842,0.35478927203065136
881,459,673,0.40547703180212014
882,328,517,0.3881656804733728
883,364,107,0.772823779193206
884,389,669,0.3676748582230624
885,495,281,0.6378865979381443
886,318,489,0.3940520446096654
887,430,417,0.5076741440377804
888,513,1251,0.29081632653061223
889,613,703,0.46580547112462006
890,329,152,0.683991683991684
891,1414,2515,0.3598880122168491
892,525,565,0.481651376146789
893,499,710,0.41273779983457404
894,448,322,0.5818181818181818
895,399,219,0.6456310679611651
896,386,488,0.4416475972540046
897,484,394,0.55125284738041
898,535,610,0.4672489082969432
899,313,440,0.4156706507304117
900,503,1002,0.33421926910299005
901,526,566,0.4816849816849817
902,507,707,0.41762767710049425
903,948,1377,0.40774193548387094
904,347,139,0.7139917695473251
906,504,614,0.45080500894454384
907,380,378,0.5013192612137203
908,202,184,0.5233160621761658
909,783,1211,0.3926780341023069
910,352,359,0.49507735583684953
911,508,469,0.5199590583418628
912,313,180,0.6348884381338742
913,547,371,0.5958605664488017
914,502,655,0.4338807260155575
915,363,446,0.44870210135970334
916,281,257,0.5223048327137546
917,470,834,0.3604294478527607
918,297,613,0.3263736263736264
919,313,264,0.5424610051993067
920,451,538,0.45601617795753285
921,230,313,0.42357274401473294
922,830,1163,0.4164576016056197
923,206,356,0.3665480427046263
924,341,141,0.7074688796680498
925,413,401,0.5073710073710074
926,629,836,0.42935153583617747
927,341,342,0.4992679355783309
928,987,1443,0.40617283950617283
929,397,215,0.6486928104575164
930,312,645,0.32601880877742945
931,215,164,0.5672823218997362
932,260,298,0.4659498207885305
933,719,811,0.4699346405228758
934,711,910,0.43861813695249846
935,361,172,0.6772983114446529
936,462,223,0.6744525547445256
937,197,492,0.28592162554426703
