CUSTNO,가구인테리어/잡화_고가,가구인테리어/잡화_저가,가구인테리어/잡화_중가,가전/레저취미/멀티샵_고가,가전/레저취미/멀티샵_저가,가전/레저취미/멀티샵_중가,교육문화/아동_고가,교육문화/아동_저가,교육문화/아동_중가,식품/생활_고가,식품/생활_저가,식품/생활_중가,의류/이미용_고가,의류/이미용_저가,의류/이미용_중가,침구/주방_고가,침구/주방_저가,침구/주방_중가
14,1667176.1027776739,30678.850198310614,0.0,652096.7178378946,7668.426896461347,317976.83066887734,0.0,0.0,0.0,293315.26399059204,83447.57856065723,1212331.298665969,359864.61249482376,0.0,766617.4661998443,35850.55760272811,2981.9043549776306,0.0
15,0.0,155648.4317408913,225943.02123634476,0.0,0.0,95682.99767847676,0.0,2096.0014556536034,0.0,55941.72729549353,77177.55032679462,554681.5399969446,3917481.9254285335,38136.41646360676,376510.6246001964,0.0,0.0,9984.190933892458
16,30312.29277777589,35846.97191630559,0.0,0.0,0.0,0.0,67257.64832839803,0.0,43678.30739141053,345478.86299504316,8928.711534553246,709875.202263264,48406.56734443647,0.0,0.0,72620.36027219283,0.0,0.0
17,1040317.8881332685,58333.7993914114,4483923.618277607,0.0,0.0,0.0,0.0,0.0,0.0,11548066.664308516,177767.05922421356,3330805.7936639483,78342.2076758643,0.0,1151254.4451143283,98175.37312747083,22897.83411046368,0.0
18,0.0,22871.687603041606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333359.4579490627,12456.349797088791,477643.969823117,242032.83672218234,0.0,0.0,0.0,0.0,29952.572801677372
19,178539.4044611,189186.24288958212,109120.2091198256,524148.47762212245,0.0,0.0,0.0,0.0,0.0,173217.6755849953,0.0,1891204.8853468127,5100258.182778778,0.0,85823.50515192254,0.0,0.0,0.0
20,0.0,195640.8970352482,91697.65472254252,0.0,0.0,0.0,0.0,0.0,0.0,2168428.6795454966,1295.4603788972342,430134.375143353,197660.14998978225,9534.10411590169,114312.80908000407,0.0,0.0,0.0
21,0.0,7477.282485609756,13754.648208381379,0.0,76781.46068700208,135309.28964633078,0.0,31020.821543673334,264490.9269979871,581612.4644096915,528960.3888953511,1166403.685211078,0.0,253958.4259504129,1087801.946240734,0.0,0.0,0.0
22,1495103.3207758327,0.0,304023.57423258974,0.0,0.0,0.0,0.0,0.0,0.0,285430.06879224477,0.0,1850476.6432860352,3828630.397210785,0.0,0.0,48030.5547369883,0.0,0.0
23,0.0,53330.61772824605,996395.8859806192,792125.9077736109,0.0,89333.12601435967,0.0,0.0,0.0,1204626.8694066815,0.0,681997.422783732,3088784.84653743,0.0,177943.10463743724,0.0,0.0,193413.74677136468
24,0.0,0.0,0.0,0.0,19438.344477722047,13530.928964633078,0.0,0.0,0.0,490375.15700964327,102361.30009255685,411809.67569201754,0.0,18064.61832486636,0.0,0.0,11369.133661118725,13878.025398110516
25,245024.3666203551,243891.36107474173,475085.5491174928,96196.52333819168,0.0,0.0,0.0,0.0,0.0,40825.71478434233,35425.85882292052,249916.91981777028,897697.6683075153,61218.98432315822,5569219.655544572,0.0,0.0,0.0
26,1920859.6810348802,156451.14000772883,146807.94521079058,1014113.3588775847,0.0,995876.3717969945,0.0,0.0,0.0,642783.3825445623,154355.10065358924,855794.6626120493,981241.4588778476,6523.33439509063,448413.6952703728,393933.28089931037,0.0,62600.87715550571
27,441043.85991663917,0.0,0.0,34860.207998702484,0.0,0.0,0.0,0.0,908686.6692013042,1428806.7015324745,996.5079837671033,468093.89927093475,2325171.2466789447,0.0,373163.8634926391,119134.16064906571,0.0,0.0
28,0.0,4288.441425570301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293580.04791219335,187042.55553711773,748613.1775198891,77492.96965227768,62884.943568673676,0.0,0.0,2493.231066034808,0.0
29,708398.2822166225,0.0,1008151.5253160492,3663783.345749427,0.0,1796733.3974165844,0.0,0.0,407324.9213498984,76398.90974943056,32555.915829671263,244732.59580372847,1059689.8213066603,26946.389001258987,1208923.3224489249,40446.782936411204,0.0,0.0
30,950835.9998532741,46018.27529746592,301666.9445062204,0.0,1438.4374913514314,41317.65808843315,0.0,0.0,0.0,364666.94894368405,221007.5336558357,2123443.13989766,7817756.165404144,4516.15458121659,5122730.347911044,323114.6409579213,50632.53648903488,157750.21675550082
31,0.0,53913.4059219774,8252.788925028826,0.0,0.0,0.0,0.0,0.0,83206.18738363727,353609.0124820965,0.0,807994.1519175654,16984.760471732094,0.0,192020.41854610015,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,37710.38828678077,0.0,0.0,0.0,0.0,337685.8172672091,123331.81410295177,976745.5036285007,0.0,899015.8386341825,0.0,0.0,1994.5848528278466,0.0
33,0.0,5498.001827654232,18339.530944508504,0.0,0.0,0.0,0.0,0.0,0.0,195706.81218619875,243725.92266975812,766359.0544177993,0.0,44860.468840084795,0.0,0.0,0.0,0.0
34,0.0,187591.8223595624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58439.094591301444,0.0,723598.4128886688,0.0,0.0,1168594.8511028595,0.0,0.0,0.0
35,0.0,236359.09857085542,117189.60273540934,0.0,16328.209361286517,307925.28343800706,0.0,0.0,0.0,1619516.4462290697,92472.95136963588,2921067.64062847,648977.0821495885,0.0,869948.715395676,0.0,0.0,29852.730892338448
36,0.0,547161.1418881492,75898.14881384844,0.0,0.0,0.0,0.0,0.0,359328.19306933705,918730.2210169013,0.0,1149750.2481063744,920106.936654907,0.0,0.0,3992373.2493438064,0.0,307882.4958284417
37,0.0,90607.07011974174,0.0,135322.32640846533,0.0,0.0,0.0,0.0,0.0,960687.3913252669,8370.667063643667,1058302.3036172003,7832893.833174575,0.0,328400.9336790602,163625.62187911803,0.0,0.0
38,0.0,0.0,144698.8991521721,0.0,12148.965298576279,0.0,0.0,76504.05313135653,141015.71187226885,731089.4036230948,473665.15738409833,846009.8529307481,128447.25106747396,71234.81159438968,66935.22215114602,9192.450667366182,15378.249215302696,9984.190933892458
39,0.0,99843.71319020086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219047.45655290416,0.0,752106.17601387,30626176.999356676,0.0,0.0,0.0,0.0,0.0
40,0.0,112159.23728414634,0.0,218869.15401717005,0.0,466140.5028316095,0.0,0.0,0.0,117741.36143804327,46011.76313447846,182434.4359894822,262202.2397823642,10939.129985613517,832559.1186471842,500069.3163047203,0.0,6290.040288352248
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72319.83761797784,156670.98520786397,1283120.1934753486,305725.6884911777,8229.437236883565,82623.16484282087,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,14189.991468737093,0.0,0.0,1886.4013100882432,0.0,252307.58316321095,262270.9362476639,1204513.6831393768,0.0,357980.519804435,0.0,0.0,5684.566830559363,0.0
43,0.0,0.0,0.0,0.0,4859.586119430512,0.0,0.0,0.0,0.0,100486.08147219253,202380.806423261,538179.5798516297,0.0,2007.17981387404,0.0,0.0,45376.80540183351,0.0
44,286249.0847981303,49482.01644888809,0.0,0.0,0.0,133376.29979424033,0.0,0.0,0.0,278373.05237952276,96744.98109604545,707838.7901602251,0.0,0.0,1478149.3362949877,17465.656267995746,7778.880926028602,0.0
45,170860.2902907301,92146.51063148493,0.0,1171812.8989718556,0.0,86307.99689583812,0.0,0.0,0.0,9564.881749474489,16213.18489589077,729456.8595299235,47967935.90525399,30007.3382174169,2115288.9821462086,0.0,0.0,0.0
46,2597763.4910553936,151085.09022393828,0.0,0.0,0.0,354896.9368438047,0.0,0.0,0.0,554063.2720732173,0.0,1027555.4903373277,3011769.5732734194,0.0,1255035.415333988,218044.92982992585,0.0,0.0
47,0.0,0.0,0.0,116690.99161309694,59286.950657052235,0.0,0.0,0.0,13637.118597318222,349748.06631249154,234504.23778797733,893259.6295146073,0.0,41729.26833044129,0.0,0.0,10641.110189836561,0.0
48,5376794.492921887,96599.89211188485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197713.1044556007,5600.37486877112,784239.3545776835,3890784.0050620297,11842.360901856837,820427.109632289,232201.30385766976,0.0,0.0
49,1258596.7084260327,56002.64661648601,109120.2091198256,91293.54049730525,0.0,0.0,0.0,0.0,74213.59468540568,174489.1049882791,0.0,770054.6909634126,5140957.915059165,0.0,20917.256922233133,1078504.2745487373,0.0,0.0
50,114893.6937253632,166864.35546930594,135373.2476668895,0.0,0.0,263901.43955664727,0.0,10427.607241876678,101250.66460008877,380577.3132196392,120188.82792215032,684114.0875804865,413472.76273372816,1706.102841792934,289128.78380756744,0.0,29819.043549776306,29952.572801677372
51,0.0,142178.32726313843,154418.8505527616,251032.721453385,0.0,0.0,0.0,0.0,235852.97794361884,236147.59880257442,38674.47485000128,504396.2052732848,78660.67193470926,20222.336624780954,52293.14230558283,80893.56587282241,6981.046984897463,12580.080576704497
52,1000305.6616666043,62292.36070732245,0.0,0.0,15161.908692623196,199561.87232981698,0.0,0.0,127111.7800850031,401911.6653169426,0.0,2373112.2795235827,1317062.0198298756,0.0,918257.1202575733,0.0,0.0,0.0
53,497222.6425314505,0.0,90780.6781753171,2277582.6190769714,0.0,99162.37941223955,0.0,0.0,0.0,37676.302500978774,422519.3851172518,810000.4692604608,498184.255586492,0.0,147466.6613017436,0.0,0.0,0.0
54,0.0,114358.43801520803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528844.6448264321,0.0,415387.9426730716,188583.91861270042,0.0,0.0,0.0,0.0,0.0
55,0.0,1649.4005482962696,0.0,0.0,3877.949723305548,0.0,0.0,0.0,0.0,105231.19597912695,227472.87745451665,331615.165179144,0.0,94136.73327069248,0.0,0.0,22439.079594313273,0.0
56,5390485.545159849,438751.541850463,635556.4448819422,0.0,0.0,0.0,0.0,0.0,1132967.8602771987,216825.3712196421,4673.6224438677145,525903.9271891239,3203166.592839251,0.0,1649817.2638557549,804982.9049412566,0.0,110594.88297472674
57,0.0,2199.2007310616927,0.0,0.0,7765.618618849957,0.0,0.0,0.0,0.0,66254.3028500184,360546.55360677565,212880.3016679205,0.0,64330.11303466298,0.0,0.0,5285.649859993793,0.0
58,241184.80953517015,15944.205300197273,0.0,0.0,0.0,76353.09915757236,0.0,0.0,202926.25391009398,656395.8423026559,0.0,493594.19269913575,49415.03749744556,0.0,914439.7208692658,0.0,0.0,56530.48906769909
59,252602.4398147991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97631.78078427009,0.0,1046655.6314416924,2093530.9602704032,0.0,288030.6278191502,0.0,0.0,0.0
60,0.0,24081.248005125537,4584.882736127126,0.0,88444.4673736353,115012.89619938115,0.0,0.0,0.0,265633.0964688203,179132.27516197448,1252191.808475944,876519.7950943244,14341.299770130016,1425218.2176532766,0.0,0.0,0.0
61,0.0,1154.5803838073887,0.0,0.0,5248.353008984952,0.0,0.0,0.0,0.0,243601.20787320146,358509.6912879557,619360.1953385363,494150.3749744556,218581.88173088295,404853.50772982225,0.0,49705.054532469934,4992.095466946229
62,40214.30841851601,10996.003655308465,0.0,491278.88065681985,0.0,0.0,0.0,0.0,196453.56356136684,141373.61805320828,65893.09391861594,664922.6590370203,0.0,0.0,407258.9922758791,184768.25841406026,0.0,18969.96277439567
63,0.0,99623.79311709468,91697.65472254252,0.0,0.0,31894.332559492253,0.0,0.0,0.0,111979.10340848181,0.0,467642.47786878323,71123.68447537815,0.0,19871.394076121476,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93718.58634934475,203819.7725474047,0.0,1003.58990693702,0.0,0.0,0.0,0.0
65,143983.39069443548,133711.40444855092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340066.5396636332,14090.62289046684,765594.6475101562,817391.597702107,266553.4792824725,156879.4269167485,74458.85040566607,3689.981977731516,95349.02341867296
66,0.0,0.0,0.0,0.0,0.0,73453.61437943671,0.0,0.0,0.0,257236.9966111718,258045.74239649138,1381136.8209451623,180463.0800121535,76272.83292721352,164514.22569336358,0.0,47171.93176937857,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116794.20485504653,352013.4557417779,654240.0223447735,168786.0571878377,135364.20664766527,0.0,0.0,3620.1715078825414,15974.705494227932
68,0.0,8093.05869030703,11918861.160836076,882448.6576684207,0.0,0.0,91237.45503292025,0.0,36069.19049290689,767468.6148429253,58584.704365668,389807.3965511547,65922.1015809102,13548.46374364977,197668.0779151031,0.0,0.0,0.0
69,0.0,83129.787634132,0.0,0.0,3391.9911113624967,0.0,0.0,0.0,0.0,355904.58410197037,540868.659301368,983477.7014725864,0.0,61329.37921292129,0.0,0.0,0.0,0.0
70,1863074.3469028468,0.0,0.0,0.0,0.0,49871.13818393334,0.0,0.0,0.0,0.0,0.0,8928.1121758847,0.0,0.0,259373.98583569084,103617.30392255161,0.0,18870.120865056746
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25020.330917832656,141152.36637665887,330663.1675999401,0.0,18867.490250415976,0.0,0.0,0.0,0.0
72,0.0,28369.68943069584,0.0,0.0,8747.25501497492,0.0,0.0,10480.007278268018,0.0,175384.93781554696,214368.79746797925,577169.3479347881,0.0,137792.89422245286,6275.177076669939,0.0,11768.050631684295,0.0
73,14609989.60171557,71474.02375950501,171960.611901184,3299697.6459508827,0.0,0.0,0.0,0.0,0.0,318440.5753178701,0.0,74785.47895642747,249092.127793246,0.0,1153890.0194865295,489038.3755038809,0.0,0.0
74,0.0,18693.206214024387,242998.7850147377,0.0,0.0,0.0,0.0,0.0,0.0,84334.26225451287,64015.67287719871,565099.3427999292,83703.02269975473,35727.80068695791,770895.045240441,43664.14066998936,3490.5234924487313,18969.96277439567
75,0.0,45303.53505987087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9331.591950706817,29526.53155901927,370115.391830636,80677.61224072745,0.0,0.0,0.0,0.0,0.0
76,165707.20051850818,91266.83033906025,0.0,0.0,0.0,181990.9945743149,0.0,0.0,31622.303993781385,190096.19252583626,56165.182981081474,361137.12172117893,438419.1296765847,19971.4391480467,332166.03992506216,141150.07999740774,0.0,97745.22924280715
77,0.0,160156.79323956778,0.0,0.0,0.0,0.0,0.0,0.0,6324.460798756277,342819.3592890917,75244.32483828643,1003058.3555805744,1721193.1643041512,114328.96219826532,834347.5441140352,0.0,5285.649859993793,0.0
78,277862.68379627896,299366.1995157729,2592136.812993249,0.0,0.0,864578.0360937513,0.0,0.0,0.0,783328.8218121454,74111.29526074324,2069375.8969826421,14512257.04343617,76072.11494582612,539665.2285936148,359902.82852872077,23436.372020727194,105283.29339789596
79,0.0,10776.083582202295,0.0,0.0,97599.92762264238,102187.50853076109,0.0,0.0,23519.088595374902,86299.7288091305,300168.13487032684,1243990.986336859,236990.48595713687,5017.9495346851,0.0,127076.4380256701,2293.7725807520233,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223256.00452267294,158992.84881004132,531745.3201329639,0.0,28100.517394236558,820479.4027745946,0.0,11768.050631684295,0.0
81,4852492.86884229,159991.85318473814,232912.042995258,0.0,0.0,0.0,0.0,0.0,0.0,140592.0972273366,24623.712278885123,673480.6056631408,4696052.729977438,0.0,1534636.3886134783,251505.45025913874,0.0,126449.77817774797
82,7766211.491618034,50361.696741312764,0.0,471127.6211807766,0.0,81185.57378779846,0.0,0.0,50694.50609003078,116154.99080642311,80645.39811030413,906237.4932471263,6591148.610561536,68996.80610192013,1073316.7458220876,16546.41120125913,47411.28195171791,42932.02101573757
83,0.0,22651.767529935434,0.0,235500.0718134568,0.0,0.0,0.0,0.0,0.0,790735.772923019,17538.540514301018,801874.8840217344,12674686.423474768,4415.795590522888,1247923.5479804287,0.0,0.0,141326.22266924774
84,2956458.9555924083,37276.452391495695,0.0,4308986.469713035,0.0,246262.907156322,0.0,4820.803348003288,0.0,194796.98197100483,0.0,737221.3076469288,1588075.1041069508,70150.9344948977,197720.3710574087,206554.3664957181,0.0,285997.1493013494
85,0.0,218930.4327771915,91697.65472254252,0.0,0.0,33827.322411582696,0.0,0.0,0.0,415605.7765046049,0.0,1349067.8445363217,69902.90481647241,0.0,114940.32678767106,264742.57922014606,0.0,88859.29931164287
86,39405.98061110866,139319.36631275824,0.0,0.0,36932.85450767189,0.0,0.0,1676.8011645228828,197244.12116121137,514006.24717581447,494944.5888694611,1429342.6077429112,1090156.2354028297,27799.440422155454,312712.99098738533,127775.06427638994,0.0,19968.381867784916
87,0.0,36286.81206251793,0.0,0.0,0.0,560422.0828673207,0.0,0.0,330383.9029450291,0.0,143437.35918343684,656168.0933112961,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,10996.003655308465,0.0,61483.40482471578,20983.692863700948,0.0,0.0,0.0,0.0,1028624.880073394,74004.66890648016,904346.5391514474,2359820.158041278,18767.131259722275,137708.76094752183,45870.32883015725,3390.794249807339,47804.30619147709
89,0.0,0.0,17422.55439728308,0.0,0.0,0.0,0.0,4139.602874915867,12648.921597512553,148670.92295866102,399663.4780015695,897961.4342076827,34287.985202309166,136086.7913806599,39219.85672918712,0.0,94144.40505347436,176919.86334857435
90,0.0,74948.7609145825,429640.1914370007,563529.2358001223,0.0,0.0,0.0,0.0,0.0,486140.94716201007,0.0,481415.84642776044,793878.3199240529,0.0,1166346.2459837194,166429.31933266472,0.0,349426.71430436824
91,0.0,215961.51179025823,163221.8254061257,0.0,0.0,0.0,0.0,0.0,25199.02349504454,223841.5619175798,39979.900308736185,1458733.1504989865,0.0,0.0,31166.712814127368,0.0,10571.299719987586,51418.58330954616
92,0.0,190450.7833099426,439112.55916983937,169643.20629467032,0.0,605354.431979163,66572.5109939831,0.0,1097214.8928242296,539286.696219273,98564.60467440418,1213712.6481565523,363898.49310686014,191585.31323427713,2014415.5106387394,301512.3818896108,25221.52546400812,0.0
93,8707458.702855939,0.0,646055.8263476733,0.0,0.0,0.0,0.0,0.0,0.0,93315.91950706817,0.0,687143.6267682587,11344758.447587555,0.0,561314.5895081261,0.0,0.0,0.0
94,0.0,324766.9679595355,0.0,150815.75218566644,777.5337791088818,177158.5199440888,0.0,0.0,0.0,1412243.1258199697,36298.799816700506,708189.8956952319,172926.0925528224,0.0,1280711.348206029,0.0,11548.64629787323,93911.29992419246
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467.2010189575224,0.0,32543.926928090026,132216.67928621927,561199.0618853405,0.0,50079.136356157294,11295.318738005892,0.0,8995.577686253588,0.0
96,0.0,11985.643984286226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444545.3760417344,0.0,711460.1929641514,529446.830329774,0.0,0.0,0.0,0.0,0.0
97,0.0,122275.56064703011,0.0,81577446.49100584,9310.967004828859,22791496.748027954,0.0,0.0,321905.1726866964,374873.37763976963,457750.9248833377,719383.1401512455,5272759.656319806,0.0,1046458.9879339403,32178964.111872714,1984.6119285637074,151759.70219516536
98,778268.117069396,0.0,0.0,0.0,0.0,26626.935212545806,0.0,0.0,0.0,527456.5705237645,1395.1111772739446,908610.9666637717,88745.3734648002,50179.495346851,65366.42788197854,0.0,0.0,0.0
99,21171802.764394235,333926.63900440745,2858711.0650371523,2738472.8120859773,0.0,137725.52696144383,0.0,2515.2017467843243,25347.25304501539,613337.544144107,30667.5332004326,965740.8530027192,6429251.996840045,0.0,9534399.464007694,90269.86555353591,0.0,222707.36297140515
100,0.0,0.0,18339.530944508504,0.0,0.0,393363.4349004045,0.0,0.0,0.0,0.0,6282.982837651586,281115.15449979436,0.0,0.0,165246.32968564174,126120.42315626402,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106286.83231855066,32745.252346587014,416632.8625843382,137151.94080923666,0.0,0.0,0.0,0.0,0.0
102,444580.29407404637,200182.24654489057,442028.54459001624,2273022.845034947,0.0,0.0,0.0,0.0,0.0,1089286.0599979574,359137.49131772894,1405375.1407646823,1252519.9300372936,58007.496620959755,620248.9608865179,2638922.775334147,0.0,421203.0629281211
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14927.047774149392,213603.47933644612,264957.2777787859,0.0,0.0,0.0,0.0,15896.841277037936,0.0
104,0.0,5498.001827654232,0.0,0.0,0.0,0.0,54810.98675319364,0.0,0.0,69287.07023399812,629656.5241470331,974251.6511712817,0.0,7526.92430202765,112430.25595700309,0.0,0.0,17971.543681006424
105,0.0,3738.641242804878,0.0,0.0,74351.66762728682,119362.12336658465,0.0,0.0,12846.560997473687,336950.954401091,443806.78866648464,784690.775979835,0.0,34122.05683585868,33676.783644795345,6894.338000524636,9972.924264139232,26757.631702831786
106,0.0,31536.538483424676,102884.76859869271,6516044.583606696,0.0,672003.9220792414,0.0,0.0,4940.984999028341,303428.37676717056,0.0,426171.8983911346,182586.17507112003,0.0,1476392.28671352,182010.5232138504,0.0,0.0
107,578964.7920555195,87308.2690231492,444733.62540433125,392434.7465845495,0.0,147873.72368491863,0.0,0.0,71347.82338596924,689114.7365798217,5418.013907741741,782724.5849837974,14713897.996661514,0.0,688617.0151368369,290527.4033421082,0.0,36731.83844579035
108,15055.105412962024,193320.7402639781,264089.24560092244,0.0,0.0,368766.1390325536,0.0,0.0,0.0,303043.4485992039,0.0,587379.496892783,176216.88989422048,0.0,574733.0098237386,0.0,0.0,0.0
109,0.0,1099.6003655308464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162923.76321437184,205689.2129293678,394714.84877187695,0.0,18004.40293045014,0.0,0.0,0.0,0.0
110,0.0,199907.34645350787,130577.46032490054,0.0,0.0,235051.56601419745,62690.066098965224,0.0,0.0,236036.78614815976,48113.39847224328,753855.6847368749,1065687.5648482407,41347.90416580522,206034.98068399634,77216.58560587592,7878.610168669994,0.0
111,0.0,15889.22528192073,0.0,0.0,0.0,0.0,0.0,28799.06000068051,0.0,40324.141716991835,343496.3020045205,340324.5887646531,0.0,0.0,0.0,0.0,0.0,8686.246112486439
112,0.0,362329.3164460692,1498183.7921533165,0.0,0.0,938611.5474288152,0.0,0.0,34735.12454316924,439039.7367908174,47580.26670092788,1413370.3153761206,1758718.8694713842,0.0,3019165.488269747,0.0,0.0,0.0
113,3435241.6200173786,214795.93540279553,68819.08986926817,1884990.9770415134,61230.78510482444,743688.8507440153,0.0,0.0,1080879.9964174419,514300.1923222617,116571.50394107575,1327128.76439176,2265023.963658423,12033.04298417487,987325.9026147872,480011.3889485273,8965.65891346117,584075.1696327088
114,0.0,96874.79220326757,0.0,39223.86272709141,0.0,0.0,0.0,0.0,9881.969998056682,212841.94790568412,37964.9611655591,958036.5944060008,2613795.404470147,0.0,350364.05344740493,0.0,0.0,28954.153708288126
115,6268582.146444053,242615.82465072596,229280.81586824532,0.0,0.0,177400.1436756001,0.0,0.0,0.0,300885.51796060294,1924.2569166542764,1143851.6751182617,1670238.8828889548,0.0,91931.34417321462,155076.6427584675,0.0,44229.96583714359
116,0.0,77081.98562371233,0.0,0.0,11565.814964244617,0.0,0.0,0.0,0.0,65055.19328435258,392043.1814497025,347696.8018411224,89169.9924765935,0.0,317001.0286564431,0.0,0.0,0.0
117,574013.7842351494,15669.305208814561,0.0,0.0,0.0,18846.651057881787,0.0,0.0,0.0,795179.9435895431,238789.22211817588,1628136.5553463628,653488.6591498924,229822.08868857758,563720.0740541829,97439.97707408153,24832.58141770669,129195.4306845684
118,2819649.4741887134,10996.003655308465,9078.06781753171,0.0,0.0,33827.322411582696,0.0,0.0,0.0,1248100.4234070368,0.0,205647.52764678243,2059083.7429386715,69849.85752281659,5175902.015007361,759480.2741377939,0.0,0.0
119,5436004.504814476,169206.50424788665,0.0,40008.33998163323,0.0,386549.64567178563,0.0,0.0,69746.94424628407,898445.6730140524,96318.47567899313,313697.7481484163,502218.1361985284,1605.743851099232,724333.23133155,53775.836404092166,2483.2581417706688,194931.34379331634
120,0.0,79171.22631822094,1145303.7074845561,0.0,0.0,256701.05235761037,0.0,0.0,0.0,405994.23679537687,28141.385461582995,280533.3224703547,18951946.0450434,0.0,4982584.726532082,0.0,6183.2130437663245,163141.67985980274
121,0.0,0.0,81610.91270306284,0.0,0.0,114046.40127333594,71825.23055783083,0.0,89925.92698231581,293968.47542714153,80035.53522423866,558235.7311698839,0.0,0.0,124771.43754112063,0.0,0.0,0.0
122,3213153.5549322073,21992.00731061693,0.0,123015.83947784042,14967.525247845975,353176.5758754442,565238.3008923094,15720.010917402027,227038.26070535227,268003.3208242998,45620.13549685798,1204711.305397652,1044392.9214068066,16960.669427235636,923423.682717365,159397.0945721296,36999.549019956554,57908.30741657625
123,0.0,0.0,0.0,0.0,4859.586119430512,0.0,0.0,0.0,0.0,426642.7168843034,272250.96370509145,688578.1436684289,0.0,38999.503783572596,0.0,0.0,9075.361080366702,0.0
