CUSTNO,가구인테리어/잡화_고가,가구인테리어/잡화_저가,가구인테리어/잡화_중가,가전/레저취미/멀티샵_고가,가전/레저취미/멀티샵_저가,가전/레저취미/멀티샵_중가,교육문화/아동_고가,교육문화/아동_저가,교육문화/아동_중가,식품/생활_고가,식품/생활_저가,식품/생활_중가,의류/이미용_고가,의류/이미용_저가,의류/이미용_중가,침구/주방_고가,침구/주방_저가,침구/주방_중가
33,0.0,7826.931590076598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233943.5151386207,240778.8739412738,561793.3608149908,0.0,13578.197528630535,0.0,0.0,36712.63719292007,0.0
34,0.0,166643.20048432084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270277.740353807,0.0,1103105.82441588,0.0,0.0,192470.41330680682,0.0,0.0,0.0
35,0.0,119665.95708068111,379363.67064571904,0.0,72783.89413914636,0.0,0.0,0.0,0.0,207679.31031550176,11935.67717459733,779644.004246223,0.0,24818.427270874356,1207651.7588852933,0.0,0.0,0.0
36,0.0,76351.71766119721,2608467.9895429495,0.0,0.0,64002.77655273922,0.0,0.0,0.0,377897.37594831415,8712.645817350054,690788.2891126565,1514304.1387018918,0.0,215335.89840765545,0.0,0.0,62862.20390070488
37,0.0,36786.57847336001,335898.77655825776,3132514.247623139,0.0,0.0,0.0,0.0,214857.54071684956,267580.3191620669,0.0,2043643.3361987895,8472470.557279963,0.0,227961.957520582,0.0,0.0,13414.896265622041
38,0.0,64133.877449087646,0.0,0.0,0.0,0.0,0.0,20981.892626861696,20206.840138846565,794257.7911888635,365536.5894237656,1513642.688308263,0.0,117258.07667108753,18477.159677453452,32291.742162695868,35832.460402174984,0.0
39,0.0,82182.78169580428,0.0,0.0,0.0,0.0,0.0,0.0,43909.37836078473,174579.842380129,0.0,822411.8780007603,13814564.57781438,0.0,0.0,82911.22987719209,0.0,0.0
40,0.0,333035.93915775925,312647.09621735243,71084.59154473722,0.0,0.0,0.0,0.0,0.0,291666.8987861515,77686.51316270673,265766.79606265237,11422.632468107806,7913.121738539649,365270.35037365794,133530.71759168833,5790.636781217676,13414.896265622041
41,0.0,187846.35816183835,162298.5815030523,0.0,0.0,0.0,0.0,0.0,0.0,239299.47242136064,2281.527606830374,1493826.6315495763,562092.130085305,0.0,0.0,112584.72267534505,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.7290215740234,0.0,217140.34127514262,166186.86940163045,940537.5117829095,0.0,91990.04021052342,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94347.08017674535,84087.74236527667,543067.7270962361,0.0,31805.354078653116,1182245.6643287947,0.0,17140.28487240432,0.0
44,36299523.52079583,182171.8327590328,0.0,0.0,0.0,101594.28075586708,0.0,0.0,0.0,468559.24424977053,26382.031016973062,977262.5363025614,318042.2458854017,0.0,1196896.5121897089,1659463.902243059,9218.693755698541,0.0
45,1512622.3878946858,116057.74161765579,815198.3545815411,0.0,0.0,306160.11720607785,0.0,2531.4580431480467,0.0,72825.3558070679,51393.15286931791,977241.3630396501,32293877.506246787,8092.965414415551,2571296.9383474872,0.0,0.0,0.0
46,1785363.169547695,90862.84882919923,0.0,0.0,0.0,742553.7322710523,0.0,0.0,0.0,407537.87878232356,358.66809539691474,1468270.5032156357,1265036.0015399393,0.0,988566.5368264212,627725.2851491622,0.0,0.0
47,0.0,0.0,0.0,0.0,45011.092428156306,0.0,0.0,11440.243079611364,220314.2401636267,404785.9348494779,233420.2001840471,846148.1643874744,0.0,71137.16599271269,0.0,39884.6653198703,0.0,35773.05670832544
48,0.0,131648.98934508837,441689.2903005441,0.0,0.0,100978.55784219515,0.0,0.0,0.0,522107.9398284232,21540.01172911471,895692.5409367736,3658077.5036085243,0.0,552844.3163659396,78547.48093628725,12496.194173867745,178015.67344480447
49,0.0,145917.485633798,487303.34368644765,0.0,0.0,0.0,0.0,0.0,0.0,250535.67037641816,0.0,883771.9939177111,2222277.2555309734,0.0,249518.64381094434,0.0,0.0,23789.08271103642
50,0.0,198091.8116132486,0.0,0.0,0.0,0.0,0.0,0.0,1115724.5150082116,489541.4570816253,18391.702891741792,755684.3399357946,146686.3234213844,10700.698714616117,99160.75693566687,230405.94407977592,0.0,38366.60331967904
51,0.0,69808.40285189317,0.0,2053066.770401652,0.0,218014.5211435712,0.0,7302.282816773211,0.0,235557.69885259026,155248.48879228954,666452.7993855525,373454.33993752464,43342.32588609217,148972.09989946848,50619.48771449622,59296.120639669,15740.144951663195
52,160085.75532418542,57214.86992345993,0.0,0.0,0.0,293797.0492289285,0.0,0.0,191231.7373308817,160820.12271590077,1285.2273418389443,1863681.1880841851,842850.5748859547,0.0,602778.8403942576,81253.00527964825,0.0,8048.937759373224
53,5416450.767390025,195634.15509396457,0.0,5471037.568789837,0.0,42249.93414209304,0.0,0.0,0.0,21754.497492850966,161400.64292861163,1092889.725061177,79917.33867075425,0.0,1486110.254041049,8727.497881809693,0.0,84111.3995854502
54,0.0,131328.08514989523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691586.3525464786,0.0,551859.9245201539,131647.8936252425,0.0,32227.246004091732,0.0,0.0,0.0
55,0.0,5478.852113053618,0.0,0.0,0.0,60762.12963867647,0.0,0.0,0.0,181300.8943805453,191678.20798170118,275004.6906708531,0.0,368859.37922147324,0.0,0.0,65851.1214760074,0.0
56,539845.5914342217,0.0,0.0,39136.460513394646,0.0,57724.02315674265,0.0,0.0,349348.12989413465,116386.56158675266,16419.028367058763,1099887.4884533621,3566860.7982876636,0.0,1488758.6469281507,680640.1048065744,2652.111645797696,0.0
57,0.0,8609.624749084258,0.0,0.0,5736.520077545878,60762.12963867647,0.0,1947.2754178061898,0.0,43389.34524949125,453160.20142949687,383571.6549116954,0.0,189789.03115183846,0.0,0.0,45317.52344980953,0.0
58,130432.49189014755,37373.598342615755,0.0,0.0,0.0,412453.33598733594,0.0,0.0,40925.24585082848,947484.5065548846,0.0,280312.82768271625,640982.2536060495,0.0,1528422.9497024175,203350.70064616587,0.0,0.0
59,0.0,7044.238431068939,73182.57955902473,0.0,0.0,0.0,0.0,0.0,0.0,432642.56888907356,23922.16566270922,1185615.9126549296,1222427.1171175372,6204.606817718589,0.0,8727.497881809693,6948.764137461211,38813.7665285331
60,0.0,128439.94739315697,0.0,0.0,16749.872480179867,364653.79400491045,0.0,0.0,0.0,317488.3995852909,272438.30746190646,920360.4508915851,1242724.8884817287,17975.37540379632,479559.28179523983,0.0,38090.80874684987,0.0
61,0.0,171448.9364806279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592204.193925013,478265.97180701594,802042.140416943,156136.7028014736,113930.96866738336,311725.0813917043,0.0,16677.03392990691,28439.580083118726
62,0.0,19567.328975191496,54655.34422762606,323315.0860371868,0.0,328617.8003205327,74541.88440065338,0.0,709831.3370968489,134214.37228214403,48290.6738441346,910629.219257551,0.0,5305.388438339083,0.0,0.0,40210.181808775546,0.0
63,0.0,86683.26736009833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364572.7462339429,0.0,237362.86386714183,118335.18528111684,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6650.352450759629,9789.523871782934,71313.18036755656,634285.3197075583,0.0,22678.28752795113,0.0,0.0,6230.725176590219,18423.124204787604
65,55554.579879136916,26611.567406260434,0.0,0.0,6703.779723342428,0.0,0.0,0.0,0.0,66459.9898406597,98413.54387558844,491886.6573238933,53415.18780050413,76883.17143694773,0.0,141472.74066413514,0.0,0.0
66,0.0,0.0,0.0,0.0,19057.8880706449,68863.74692383334,0.0,0.0,0.0,407966.44238293276,291047.2038114164,1378976.5015398052,106830.37560100826,95946.60107979325,60435.70977833734,26182.49364542908,32427.565974818986,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126937.49287078538,182070.8845263888,729896.3643729753,295837.9632027921,120899.91110757453,0.0,0.0,4632.5094249741405,42033.34163228239
68,1033315.1857519466,0.0,20021642.13322928,0.0,0.0,0.0,15429.747338131465,11488.92496505652,8355.571027877482,787032.034846613,160108.44148491774,830731.9116617561,5066225.119847815,0.0,515851.5029283713,52321.34980144911,0.0,8853.831535310546
69,0.0,24263.487929237453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177439.47107556427,399711.68111350166,1413523.8559690297,0.0,13308.432014816684,0.0,0.0,9450.319226947247,0.0
70,721404.3995899518,14088.476862137877,128764.28555322072,1475764.0426652916,0.0,0.0,0.0,0.0,0.0,31250.335648480414,0.0,766165.1050768887,0.0,0.0,624220.0444366358,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2336.7305013674277,3836.7417985151706,35894.9208632041,95814.1964842258,381787.8075114183,0.0,8902.261955857106,0.0,0.0,6138.074988090737,44626.888243635985
72,0.0,0.0,0.0,0.0,36391.94706957318,0.0,0.0,23708.078211790362,38196.89612743992,397526.4590361136,168518.2120217104,484507.7751993048,0.0,86675.65958839055,0.0,0.0,14592.404688668545,0.0
73,13036969.106071895,58741.121583524866,2265399.17291144,2676582.4696748494,0.0,0.0,0.0,1655.1841051352612,0.0,259422.38260224776,9405.074501519097,82279.29967331637,1361758.580064852,0.0,1012440.5668929975,152207.56305876106,0.0,317745.23294752365
74,0.0,56197.36881674997,335528.2318516298,0.0,0.0,0.0,0.0,0.0,0.0,68080.6999038771,348.70509274700044,773014.6556286947,161601.48739952518,9441.79298348481,1458109.6583131747,0.0,0.0,0.0
75,0.0,3756.927163236767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18926.41281878034,26654.02098931572,637887.9503919161,95555.66211450184,899.2183793795057,0.0,0.0,6601.325930588151,0.0
76,0.0,198647.52375614404,219547.73867707417,0.0,0.0,413992.6432715157,0.0,0.0,6224.0478064801655,272403.29125623195,63062.81787316253,384219.55675678124,57524.0484005429,29494.362843647785,168296.1293954719,25309.74385724811,0.0,71456.68077488006
77,0.0,6253.718340471201,167300.93504252992,0.0,0.0,0.0,0.0,0.0,30531.93862329517,163158.73119638226,58841.493650393844,1156954.7253150467,205319.76418393778,8812.340117919155,1931240.4283039672,0.0,3428.0569744808645,0.0
78,1116928.8541642418,220758.60549811044,502680.94901150855,774191.0722497667,0.0,1175544.668076261,0.0,0.0,0.0,394963.7792314557,8219.477186179296,1748053.9993255695,1707601.3767701162,770090.6201006087,46115.91102831091,342423.37939280336,13804.87808642294,21463.834024995263
79,0.0,61284.87435029976,0.0,0.0,82456.49059711187,0.0,0.0,2823.549355818975,77161.14061458288,152063.93747502824,269216.2724049242,1126525.5705220702,338035.96156519034,34799.75128198687,73677.67421384565,0.0,24436.487216738595,0.0
80,0.0,34125.421732733965,0.0,0.0,0.0,23494.690126954905,0.0,0.0,0.0,303650.3637300884,198712.08785254066,716794.3492834622,153013.96874544412,0.0,60820.65060495095,0.0,6925.60159033634,0.0
81,0.0,15810.401811954727,756837.5632876355,0.0,0.0,0.0,0.0,0.0,0.0,124379.16396562611,19148.89109313528,669223.3208374963,3116652.9423414147,0.0,22819.292201655015,0.0,0.0,89209.06016638657
82,2411390.8222900736,14479.823441641705,245708.19496500908,0.0,0.0,0.0,44316.488930067084,0.0,111777.07773007531,109925.47583137594,82619.1957746793,985318.9628403116,2996419.4634630796,235793.04344089396,757178.605948978,40146.49025632459,32033.802673696184,102972.74373491478
83,0.0,99362.89653602241,171256.49978578356,110021.37623918598,0.0,82960.56100000629,0.0,0.0,0.0,894838.6226221852,31293.79132338081,763063.2220603831,5372335.234550703,0.0,658941.7069971837,0.0,7354.108712146449,0.0
84,0.0,16436.556339160856,206022.85688515313,0.0,0.0,731324.8907138249,0.0,0.0,0.0,0.0,11357.823020902299,293397.9041619004,65577.41517661892,0.0,183270.32755074144,66486.07886362624,0.0,122343.85394247301
85,0.0,463690.9081909079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417392.6661465851,0.0,671679.4193352072,233547.6365062042,0.0,11471.236633085686,14400.371504985995,0.0,138083.9988941362
86,2249235.8601500997,54710.25181463542,0.0,0.0,0.0,0.0,0.0,0.0,33251.762253798144,905095.8681900644,483245.4805314431,1061712.095424286,306521.0007628929,83357.54376848017,162483.5229136063,0.0,155131.15936882154,11626.243430205768
87,843463.4475562874,27394.260565268094,0.0,0.0,0.0,1903272.4407154762,0.0,0.0,0.0,17403.59799428077,16259.620324660134,526346.1427120359,615959.2925518133,0.0,429747.93883143825,43637.48940904847,0.0,122164.98865893138
88,0.0,23480.794770229793,128764.28555322072,4629475.875227726,15035.620236639446,0.0,0.0,1557.8203342449517,0.0,621182.2723103651,270040.2127240721,1191539.132954366,0.0,38666.39031331874,0.0,4974.673792631525,168044.27939093695,55162.053444237834
89,0.0,86096.24749084258,184345.9915474167,0.0,0.0,0.0,0.0,3213.004439380213,0.0,97742.95723537939,167033.72462687315,837095.5358297477,0.0,87871.6200329653,159750.44304464964,0.0,28837.371170464026,62745.94146640282
90,5625980.098806642,79756.43290288054,196425.74898348862,2670376.545222011,0.0,118680.5916102629,0.0,763331.9637800264,0.0,263011.8746885682,17186.179571102162,647488.9664590457,5862234.683893327,25897.489326129762,2616981.715649991,2180687.530740497,50494.35273221814,10705.087219966388
91,0.0,104583.4599066035,0.0,0.0,0.0,67486.47198535668,0.0,0.0,40925.24585082848,93827.14768666621,3785.941006967433,1876459.2522511554,0.0,0.0,99314.73326631231,0.0,0.0,0.0
92,1086937.432417896,91880.34993590918,443542.01383368403,0.0,0.0,803712.8411567014,61507.622950633646,2142.0029595868086,772353.176226875,1136683.3712502094,152166.93207267104,1288550.7889613658,1045294.1366498653,230874.31890568807,1143474.4242722716,0.0,26324.234807415556,32964.87175672189
93,2411390.8222900736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48444.42554105709,5790699.420846652,0.0,392901.40290798317,0.0,0.0,0.0
94,0.0,272557.23876123736,0.0,2477098.3395151463,0.0,60357.04877441863,0.0,0.0,96916.0978304932,4010528.630797047,61820.43144271822,1216562.7537260873,0.0,0.0,1861850.9948985972,8640.222902991596,0.0,58274.30937786214
95,40256.941941403566,13931.938230336344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.158927312626,98436.45878168325,384303.19114528084,377193.4030835599,118067.3732125291,178612.54354871673,0.0,27864.54419121946,0.0
96,0.0,78621.52782231943,0.0,0.0,0.0,162194.37804884042,0.0,0.0,0.0,898210.5697335771,0.0,955072.9567715178,472149.1715504561,0.0,184733.10269187318,0.0,0.0,0.0
97,7391577.1098611085,70285.84567888785,572741.6894171926,27216660.747797284,43095.72679291561,4780602.327625362,0.0,0.0,1005993.6995706777,214847.41723939613,251994.22602428234,1047102.5440154884,5365555.6145606395,7193.747035036045,205065.67715360425,31824951.938487276,2200.441976862717,214101.74439932776
98,529781.3559488709,15653.863180153196,0.0,0.0,0.0,0.0,0.0,0.0,20462.62292541424,720574.2204557025,12671.943070425996,1179094.5476782487,163121.76582153953,0.0,631110.4852330196,60219.735384486885,0.0,33304.71579545099
99,14843096.806272967,208806.88096006348,9263.617665699332,749535.102126328,0.0,0.0,0.0,0.0,0.0,823520.8534913718,8548.256273626468,568046.8840158436,8061428.360573282,0.0,5585599.177594986,85005.82936882642,0.0,100406.02691609244
100,0.0,68094.3048336664,65864.32160312225,0.0,0.0,0.0,0.0,0.0,314970.92337943875,45477.777008804944,0.0,911466.621805693,5169973.849998794,749534.4879479931,1330432.4849419715,0.0,0.0,39797.52558801205
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182215.67100011968,28184.338196342556,659960.018313802,0.0,0.0,0.0,0.0,0.0,0.0
102,7936688.3093012655,178876.69455961057,266829.24324280355,1685263.9119033206,0.0,70646.10272656786,0.0,0.0,0.0,533399.6117520875,408726.2059111441,1407413.2522928284,698711.7450365943,78052.15533014109,174070.24179467608,2539701.883606621,53354.927302139666,66895.61604456858
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37961.59812502494,159206.78974510048,163648.1490414468,0.0,0.0,0.0,0.0,14453.42940591932,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,20361.63004894974,0.0,0.0,40463.365336702795,255113.6421539705,825918.1703388718,1185817.1691711915,53953.10276277034,30179.36080650731,0.0,0.0,8853.831535310546
105,0.0,0.0,0.0,0.0,22026.70480526798,209021.72595704708,28111.731451664178,1849.9116469158803,0.0,614128.3764983081,629705.6046862432,1243650.7676316604,0.0,45005.879887944255,0.0,69819.98305447755,39202.61100884367,0.0
106,74958.42589489343,41600.14140125712,63918.96189332539,5073722.624251302,0.0,275066.11006564583,0.0,0.0,31034.978103544938,163318.6267529547,30100.223605921077,634214.3892768053,1271281.4696519983,0.0,635537.3047390761,17454.995763619387,0.0,0.0
107,0.0,224351.1670979556,777412.0581231536,95045.68981824415,0.0,145829.11113282354,0.0,0.0,174631.4344826394,459063.4060941411,25614.87981292966,754350.4243723827,15745852.325650608,0.0,720493.7451727006,25309.74385724811,2779.5056549844844,0.0
108,0.0,279421.4577657345,146365.15911804946,0.0,13397.982618508653,107832.52606543785,0.0,0.0,8517.56679270368,317452.5046644277,8827.220347824068,491082.0733332638,44375.69448041881,0.0,219185.30667379158,19113.22036116323,0.0,8943.26417708136
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594137.0810272527,256393.88799448448,416858.141534552,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,98658.47269291551,149236.88059441623,34519.95557936565,0.0,79881.94643164668,30859.49467626293,20913.737987238477,84237.79770962197,449911.2889988987,68365.12788344691,995252.3991351485,1869046.7274668398,44781.075293099384,0.0,0.0,10179.939461380674,61708.522821861385
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51273.17514090044,232835.37192849713,242582.0731747776,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,63632.953827322744,955430.9988048977,0.0,0.0,1096553.8995459815,0.0,4478.733460954237,0.0,451458.0337706404,94973.31906057303,639813.658653699,1035186.33957377,0.0,2119692.059380928,0.0,14360.779217419837,0.0
113,6185479.129296658,184457.2967833352,211025.2104246308,2231257.471228965,17142.52243540421,710390.3116489796,0.0,0.0,695166.4573336354,497637.39332358976,127416.84088975395,1522345.9580279533,2528551.7246578643,28757.003772556593,2214094.9476996507,478746.89630667074,8095.310220142312,475575.9591446555
114,0.0,377649.4492211958,0.0,56907.60839957895,0.0,49419.865439456866,0.0,0.0,107428.77035842478,82645.33597534081,22164.691995264337,574261.2366803105,830811.6133278412,8003.0435764776,591169.025063591,0.0,0.0,0.0
115,849421.4749636152,71193.76974333673,426561.80265245715,1778951.8061527326,0.0,492578.3309375373,0.0,0.0,0.0,214901.80348312826,5967.838587298665,1415400.8657261166,1881529.4459697576,0.0,538393.6377348646,792980.4575412287,0.0,26829.792531244082
116,0.0,2348.0794770229795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76865.16599149031,391695.4491813806,219134.80182680266,45197.46660042657,0.0,92000.85756065366,0.0,0.0,0.0
117,698860.5121027658,78.26931590076597,0.0,30350.724479775443,0.0,14882.670952833158,0.0,0.0,0.0,61989.44060587883,147079.8229196248,951371.8704146224,127251.41278320098,0.0,0.0,4100265.7798530124,34952.28361142989,0.0
118,492004.24163105775,61793.62490365474,809992.2014534182,426427.67894084495,0.0,610861.9433008275,0.0,0.0,2984.1325099562437,903681.8258530291,0.0,467156.2862434935,7276052.5277606705,0.0,10946161.947951652,0.0,0.0,52675.82600300921
119,147098.86585388862,206576.20545689165,461328.1597518267,0.0,0.0,584977.2760747513,0.0,0.0,1782115.4088529833,1008027.2730774888,6406.210703894893,435004.68651268265,327722.72145909304,0.0,3895716.6475777538,379035.233006995,0.0,25488.302904681877
120,394518.0310257549,98149.72213956054,2293866.269998134,0.0,0.0,166245.18669141884,0.0,0.0,0.0,21754.497492850966,7452.325982135894,419050.6329090172,14949127.819860687,80839.73230621756,6050438.322180521,285389.180735177,0.0,71546.11341665089
121,0.0,61597.95161390283,0.0,0.0,0.0,0.0,0.0,0.0,205990.40411583672,522292.8530571124,49639.664402933,995973.3487372783,0.0,11689.838931933573,148356.1945768867,437291.2813680747,2003.560326301316,22358.1604427034
122,0.0,42578.50785001669,0.0,0.0,13407.559446684856,264226.14613810595,15852.480141915888,74629.33038742222,364030.0618431194,503888.5481781605,7950.47611463161,814757.7434583249,49306.32720046535,30879.159147892224,589498.3818760879,228834.99446105017,0.0,141884.8861693958
