CUSTNO,Monetary_가구인테리어/잡화_고가_등급,Monetary_가구인테리어/잡화_저가_등급,Monetary_가구인테리어/잡화_중가_등급,Monetary_가전/레저취미/멀티샵_고가_등급,Monetary_가전/레저취미/멀티샵_저가_등급,Monetary_가전/레저취미/멀티샵_중가_등급,Monetary_교육문화/아동_고가_등급,Monetary_교육문화/아동_저가_등급,Monetary_교육문화/아동_중가_등급,Monetary_식품/생활_고가_등급,Monetary_식품/생활_저가_등급,Monetary_식품/생활_중가_등급,Monetary_의류/이미용_고가_등급,Monetary_의류/이미용_저가_등급,Monetary_의류/이미용_중가_등급,Monetary_침구/주방_고가_등급,Monetary_침구/주방_저가_등급,Monetary_침구/주방_중가_등급
92,5,5,5,8,8,4,5,7,4,2,6,3,5,4,5,8,5,6
93,5,8,8,8,8,8,8,8,8,8,8,7,2,8,6,8,8,8
94,8,3,8,4,8,7,8,8,6,1,7,4,8,8,5,7,8,6
95,7,7,8,8,8,8,8,8,8,7,6,7,6,5,6,8,5,8
96,8,5,8,8,8,6,8,8,8,3,8,5,5,8,6,8,8,8
97,3,5,4,1,5,1,8,8,3,6,5,4,2,7,6,1,7,4
98,6,7,8,8,8,8,8,8,7,3,7,4,6,8,6,7,8,6
99,2,4,7,5,8,8,8,8,8,3,7,6,2,8,2,6,8,5
100,8,5,7,8,8,8,8,8,5,7,8,5,2,2,5,8,8,6
101,8,8,8,8,8,8,8,8,8,6,7,6,8,8,8,8,8,8
102,3,4,6,5,8,7,8,8,8,4,3,3,5,6,6,2,4,6
103,8,8,8,8,8,8,8,8,8,7,6,7,8,8,8,8,6,8
104,8,8,8,8,8,8,7,8,8,7,5,5,4,6,7,8,8,7
105,8,8,8,8,6,6,6,7,8,4,2,3,8,6,8,6,5,8
106,7,6,7,3,8,6,8,8,7,6,7,6,4,8,6,7,8,8
107,8,3,4,7,8,6,8,8,5,4,7,5,1,8,6,7,7,8
108,8,3,6,8,6,6,8,8,7,5,7,6,7,8,6,7,8,7
109,8,8,8,8,8,8,8,8,8,4,5,7,8,8,8,8,8,8
110,8,5,6,7,8,7,6,5,6,4,7,4,4,6,8,8,6,6
111,8,8,8,8,8,8,8,8,8,7,5,7,8,8,8,8,8,8
112,8,5,3,8,8,3,8,7,8,4,6,6,5,8,4,8,6,8
113,3,4,6,4,6,4,8,8,4,4,6,2,3,7,4,5,6,2
114,8,2,8,7,8,7,8,8,6,7,7,6,5,7,6,8,8,8
115,6,5,5,5,8,5,8,8,8,6,7,3,4,8,6,4,8,6
116,8,7,8,8,8,8,8,8,8,7,3,7,7,8,7,8,8,8
117,6,7,8,7,8,7,8,8,8,7,6,5,6,8,8,2,5,8
118,6,5,4,6,8,4,8,8,7,3,8,7,2,8,2,8,8,6
119,7,4,5,8,8,5,8,8,2,2,7,7,6,8,3,5,8,7
120,6,5,2,8,8,6,8,8,8,7,7,7,1,6,2,5,8,5
121,8,5,8,8,8,8,8,8,5,4,7,4,8,7,7,5,7,7
122,8,6,8,8,6,6,7,4,5,4,7,5,7,6,6,5,8,5
123,8,7,8,8,8,8,8,2,8,5,5,6,8,6,8,8,8,8
124,8,4,6,8,8,7,8,8,8,6,8,7,6,8,5,3,8,8
125,8,4,8,7,8,8,8,7,8,6,7,5,8,7,7,8,8,8
126,6,8,8,8,6,7,8,8,8,1,6,6,4,6,3,8,8,8
127,8,7,8,8,8,7,8,8,8,7,7,7,8,8,7,8,6,8
128,8,7,8,8,8,8,8,8,8,6,6,6,8,6,8,8,8,8
129,8,8,8,8,4,8,8,7,8,6,6,6,8,8,8,8,7,8
130,8,3,7,8,8,7,8,8,5,4,7,3,4,8,5,7,7,6
131,7,4,8,8,8,8,8,8,8,6,6,6,6,8,6,7,6,4
132,8,6,8,8,6,8,8,6,8,6,2,4,8,5,6,8,8,8
133,8,7,8,8,8,8,8,6,8,4,7,4,8,6,8,6,5,8
134,6,6,8,8,8,4,8,5,8,5,6,7,8,8,4,2,7,5
135,8,6,8,8,8,8,8,8,8,5,7,6,7,8,7,8,8,6
136,8,3,6,6,8,5,8,8,5,6,7,7,5,8,6,7,8,8
137,4,5,8,6,8,8,8,8,3,6,6,6,7,7,6,6,7,8
138,5,4,8,7,7,2,8,7,8,7,6,6,6,7,5,5,8,8
139,5,1,6,8,8,8,8,8,7,4,6,3,3,4,6,8,5,6
140,2,7,7,5,8,8,8,8,8,1,7,1,4,8,5,5,8,8
141,8,6,8,8,6,8,8,8,8,7,5,7,8,8,8,8,7,8
143,8,6,8,8,8,8,8,6,7,8,4,7,8,6,8,8,8,7
144,8,6,8,8,3,8,8,8,8,2,1,1,8,7,7,8,2,8
145,6,5,5,1,8,3,8,8,8,4,7,2,6,7,6,2,5,2
146,3,2,3,8,8,7,8,8,8,7,8,7,4,8,7,8,8,7
147,2,5,7,6,7,6,8,4,8,5,6,4,6,5,5,7,7,3
148,8,7,8,8,8,8,8,8,8,7,5,7,8,8,8,8,6,8
149,7,8,8,8,8,7,8,8,8,4,7,5,5,7,5,6,8,6
150,7,7,6,8,6,8,8,6,8,7,6,5,4,4,7,8,6,6
151,8,2,8,6,8,4,5,8,6,3,7,6,7,6,4,7,6,8
152,7,5,5,8,8,8,8,8,8,5,7,7,7,8,5,7,7,3
153,8,5,8,6,8,6,8,8,8,7,7,7,8,8,4,8,8,8
154,8,8,8,8,8,7,8,8,8,6,7,4,6,8,7,8,8,7
155,8,3,7,8,8,8,8,8,8,5,8,4,5,8,4,5,8,8
156,8,6,6,8,8,5,8,8,3,2,7,3,3,8,3,7,8,4
157,8,5,8,6,8,8,8,8,8,6,6,7,8,8,6,7,7,8
158,8,6,8,8,8,8,8,8,6,5,6,4,7,8,7,8,8,8
159,5,8,6,8,8,7,8,8,1,6,7,7,2,8,3,8,8,8
160,8,4,8,8,5,7,8,8,8,5,6,4,8,7,7,6,7,6
161,5,1,3,5,8,6,8,8,2,5,8,6,1,8,4,4,8,5
162,8,5,5,6,8,5,8,6,4,4,7,6,2,7,5,4,8,5
163,8,6,8,8,6,8,8,8,8,5,5,5,8,7,8,8,8,8
164,5,8,8,5,8,2,8,8,8,3,7,2,8,7,5,8,4,5
165,8,4,5,8,8,5,8,8,8,7,8,7,5,8,4,5,8,8
166,7,5,8,8,8,5,6,7,3,3,6,3,7,6,5,5,6,5
167,4,5,3,8,8,8,8,8,8,6,8,6,5,8,4,4,8,2
168,8,6,7,5,7,5,8,8,6,5,6,4,2,7,4,5,6,6
169,8,7,8,8,8,8,8,8,8,8,7,7,7,7,8,8,8,8
170,8,8,8,8,8,8,8,6,8,7,5,5,7,6,8,8,3,7
171,8,6,8,8,8,8,8,8,8,5,7,7,7,7,5,8,8,1
172,8,7,8,8,8,7,8,8,8,2,6,4,7,7,7,8,6,8
173,8,7,8,8,8,7,8,8,8,7,4,6,8,5,8,8,7,6
175,8,7,8,8,3,7,8,7,8,4,3,2,8,5,8,8,3,8
176,8,8,8,8,6,8,8,8,7,7,5,6,8,8,8,8,6,8
177,8,3,2,6,8,6,8,8,8,6,8,7,2,8,5,5,8,7
178,8,6,5,8,8,5,8,8,8,5,4,5,8,7,5,8,6,5
179,7,5,7,6,8,7,7,8,5,3,7,4,4,7,6,8,8,8
180,5,7,8,8,8,8,8,8,8,4,8,4,3,8,8,8,8,8
181,7,4,5,5,8,6,8,8,5,6,8,3,2,8,4,7,8,8
182,8,5,5,4,8,5,8,6,8,2,6,2,3,7,6,6,5,4
183,8,7,8,8,8,8,8,6,8,5,5,4,8,6,7,8,6,8
184,8,6,6,8,8,5,5,8,5,7,7,6,4,8,5,6,8,8
185,8,8,6,8,5,8,8,8,8,6,4,4,8,4,8,8,5,7
186,8,7,8,8,8,3,8,8,5,4,6,4,3,6,5,6,2,8
187,8,3,4,8,8,8,8,8,8,6,7,6,8,8,8,8,8,5
188,8,8,7,8,6,8,8,5,8,6,4,5,8,8,7,8,7,8
189,7,4,6,5,8,3,8,8,5,2,8,2,3,8,6,1,8,2
190,6,5,7,8,8,5,8,8,8,6,8,3,4,8,6,8,8,6
191,6,6,5,6,8,3,8,8,8,6,8,7,4,6,2,5,8,3
192,3,7,7,7,8,8,8,6,8,6,5,4,5,5,7,8,7,6
193,8,7,8,8,5,8,8,8,8,6,6,5,8,6,8,8,3,8
194,8,3,8,8,8,8,8,8,8,7,6,5,7,5,6,8,4,8
195,8,8,8,8,8,8,8,8,8,7,7,7,8,3,8,8,7,8
196,7,5,6,7,6,6,8,3,8,5,6,6,5,5,5,7,5,4
197,8,2,2,4,8,8,8,8,4,7,7,7,2,6,5,8,6,5
198,8,5,8,8,8,5,8,8,8,7,6,7,7,7,6,8,7,7
199,8,6,8,8,8,4,2,8,8,7,6,6,8,6,5,8,5,8
200,8,7,8,8,8,8,8,8,8,7,5,7,5,7,8,7,6,8
201,5,3,4,3,8,8,8,8,5,1,8,5,2,8,4,5,8,6
202,6,3,4,6,8,4,8,8,4,5,3,4,4,8,3,6,6,6
203,8,7,8,8,8,8,8,7,8,7,6,6,8,5,8,8,4,8
204,8,7,8,8,6,5,8,8,8,5,6,7,7,5,5,8,7,8
205,8,8,8,8,8,7,8,8,8,6,6,6,6,5,5,8,4,8
206,8,7,8,8,8,6,8,8,8,4,5,6,8,7,6,6,8,8
207,8,6,8,8,6,8,8,6,8,7,5,5,8,5,8,8,7,8
208,4,5,1,6,8,2,8,8,8,4,7,7,5,6,4,5,8,8
209,6,5,7,7,8,7,8,8,7,6,7,7,7,8,5,8,8,8
210,8,7,8,8,7,8,8,7,8,6,7,6,8,7,7,6,7,5
211,8,5,8,8,8,8,8,8,6,6,7,6,7,8,8,8,6,8
212,8,6,8,8,8,7,8,8,8,2,3,5,8,8,7,8,8,8
213,8,7,6,5,8,8,8,5,7,3,3,3,4,6,6,7,5,6
214,8,7,8,8,8,8,8,8,8,3,6,7,7,8,7,7,6,6
215,8,6,8,8,4,7,8,6,8,6,6,5,7,6,6,8,8,7
216,8,8,8,8,5,8,8,8,8,5,4,5,8,7,7,8,8,8
217,8,5,8,8,4,6,8,7,5,6,8,7,7,8,8,8,8,8
218,4,5,3,7,8,1,8,8,4,4,7,6,2,8,4,1,8,6
219,8,6,5,8,6,3,5,6,6,5,5,4,5,7,3,6,6,8
220,8,8,8,8,6,8,4,5,8,4,5,2,8,4,8,8,4,8
221,8,6,6,8,7,7,8,7,6,6,6,5,7,5,6,8,7,7
222,6,3,3,8,8,4,7,8,5,7,5,5,4,6,6,6,7,8
223,3,7,6,2,8,8,8,8,8,1,8,6,4,8,6,3,8,4
224,7,7,3,8,8,8,8,7,2,6,7,6,7,7,2,4,8,8
225,6,5,8,2,8,1,8,8,8,4,7,7,3,8,6,3,8,2
226,8,8,8,8,6,6,8,8,7,7,6,4,8,8,8,7,3,6
227,8,5,8,8,7,8,8,8,8,5,4,5,8,6,8,8,7,8
228,8,7,8,8,8,8,8,7,8,5,5,7,8,5,8,8,6,8
229,6,6,8,5,8,8,8,8,8,5,8,3,2,8,5,8,8,8
230,8,4,8,8,8,7,8,8,7,6,7,6,8,8,6,8,8,6
231,8,8,8,8,8,8,8,8,8,6,6,5,8,6,6,8,7,8
232,8,7,8,8,6,8,8,8,8,5,2,7,8,8,8,8,7,8
233,8,8,8,7,8,8,8,8,8,5,5,5,8,7,8,6,7,8
234,6,5,8,8,8,8,8,8,5,7,6,3,6,8,6,6,8,5
235,8,5,6,8,7,8,8,8,7,4,6,5,5,8,6,7,7,8
236,8,8,8,8,8,8,8,8,8,7,5,6,8,8,8,8,8,8
237,6,4,7,7,6,8,6,8,4,7,6,3,4,8,5,6,7,8
238,7,6,2,8,6,8,8,8,8,5,8,5,5,8,5,8,8,5
239,7,4,5,3,8,5,8,8,5,2,7,7,2,7,5,8,8,4
240,8,5,6,8,8,7,8,8,8,7,8,7,6,8,6,8,8,8
241,8,4,6,6,8,7,8,8,8,6,7,7,8,8,2,8,8,8
242,8,4,7,8,5,7,8,2,7,6,6,6,8,6,7,8,4,7
243,8,8,8,8,5,8,8,8,7,7,7,6,8,5,7,8,8,8
245,8,5,8,8,4,7,8,8,8,3,4,2,4,8,5,6,7,6
246,8,8,3,5,8,6,8,8,8,5,6,5,4,6,5,8,8,5
247,8,3,8,8,8,8,8,8,8,5,7,2,5,6,6,8,7,8
248,8,5,8,8,8,6,8,7,8,4,5,5,6,5,7,6,6,7
249,8,5,4,4,8,6,8,8,8,4,7,7,3,7,6,4,8,6
250,6,8,4,2,8,5,8,8,3,5,6,7,3,7,4,6,8,6
251,8,5,8,8,8,2,8,8,6,5,7,7,5,7,6,4,8,8
252,8,7,8,8,8,8,8,8,7,7,7,6,5,8,7,5,6,8
253,8,7,2,5,8,5,8,8,5,7,8,3,5,8,5,6,8,3
254,2,2,8,8,8,6,8,8,8,3,8,6,5,8,5,5,7,4
255,4,6,7,2,8,8,8,8,6,3,7,5,2,8,5,8,8,8
256,2,6,8,5,7,5,8,8,1,2,6,6,8,7,5,8,7,6
257,8,6,6,8,7,8,8,8,7,5,6,4,8,2,8,8,7,8
258,2,5,8,5,8,8,8,8,8,6,7,7,2,8,6,8,7,4
259,8,6,6,8,8,8,8,6,8,4,2,2,8,6,4,8,6,8
260,8,7,8,8,8,8,8,8,8,2,6,5,8,7,7,8,8,8
261,8,4,5,8,8,7,8,8,6,4,7,5,4,7,6,8,8,8
262,8,5,8,8,8,8,8,8,4,2,7,2,6,8,8,8,8,8
263,8,8,8,8,8,8,7,6,8,6,6,7,8,8,8,8,7,8
264,8,7,8,8,8,8,8,8,8,6,4,6,6,6,5,8,6,6
265,8,3,4,5,8,1,8,8,8,6,7,7,3,8,2,8,6,8
266,6,5,5,8,8,8,8,8,8,6,7,7,6,8,5,8,8,4
267,7,6,5,8,8,8,8,8,5,4,8,7,6,6,2,5,8,6
268,6,4,4,5,8,6,4,8,5,4,6,5,4,8,5,6,8,2
269,8,5,8,8,7,8,8,8,5,2,1,1,3,7,7,8,5,8
270,8,6,8,8,7,8,8,7,7,6,5,6,8,6,8,8,5,8
271,8,2,8,8,8,6,8,8,8,4,8,7,4,7,4,6,8,6
272,8,6,6,8,4,8,3,6,8,2,4,4,8,6,7,7,6,5
273,6,4,8,8,8,4,8,2,2,3,7,4,5,8,6,4,8,2
274,8,7,8,8,8,8,8,7,8,7,6,7,8,6,8,8,6,8
275,7,2,5,8,8,4,8,8,7,1,3,4,8,6,5,6,6,8
276,8,7,8,8,8,8,8,8,8,5,2,6,8,8,8,8,6,8
277,8,5,6,8,8,4,8,8,7,6,6,7,6,8,6,8,6,6
278,8,8,8,8,6,8,8,8,8,7,4,7,8,8,8,8,8,8
279,8,5,6,8,8,8,8,8,6,4,7,2,5,8,7,7,8,6
280,5,2,4,5,8,4,8,8,8,5,7,6,3,8,4,6,8,4
281,8,4,5,3,8,6,6,8,6,6,6,4,6,8,6,8,6,1
282,5,5,4,6,8,8,8,8,8,7,8,7,6,8,4,7,8,8
283,6,6,6,3,8,5,8,8,6,7,8,5,2,8,5,8,8,8
284,8,7,8,8,2,8,8,7,8,7,7,7,8,6,8,8,8,8
285,8,6,8,8,6,8,8,7,6,7,7,6,7,8,8,8,8,8
286,8,4,5,4,8,6,8,8,8,6,7,2,5,7,8,5,4,6
287,8,8,8,8,8,7,8,7,7,5,7,7,8,6,7,8,6,8
288,8,8,8,8,8,8,8,8,8,2,2,2,6,5,6,8,5,7
289,8,6,8,8,8,8,6,4,7,4,7,3,8,8,7,8,8,8
290,8,6,8,8,7,8,6,4,7,7,4,3,8,3,7,8,5,8
291,8,7,8,8,8,8,8,8,8,6,6,4,7,5,8,8,7,8
292,5,2,4,6,8,5,8,8,5,4,8,2,2,7,5,8,8,6
293,8,7,8,8,8,8,8,8,8,5,6,6,5,7,8,8,6,8
294,4,5,3,6,7,2,8,8,2,7,7,7,5,8,5,6,8,4
295,6,5,7,7,8,5,8,8,8,5,7,6,7,8,7,4,8,2
296,8,6,8,8,8,3,8,8,8,2,7,4,5,8,6,6,8,6
297,8,6,6,6,7,5,8,8,3,3,6,6,4,8,4,8,8,8
298,2,7,5,8,5,6,8,8,8,2,6,5,3,7,3,8,8,7
299,8,6,8,8,8,8,8,8,8,4,6,6,8,8,8,8,8,7
300,8,6,8,8,8,7,8,2,6,3,3,5,8,2,8,8,5,8
301,5,5,8,7,8,4,8,8,8,5,7,6,6,6,5,8,3,5
302,8,2,3,8,6,8,8,8,4,4,7,4,3,8,6,5,6,4
303,8,8,8,8,8,7,8,8,8,4,5,3,7,7,6,8,6,8
304,2,1,8,6,8,8,8,8,8,1,7,7,8,8,7,5,4,8
305,4,5,8,6,5,4,8,8,4,5,6,7,7,8,5,7,8,6
306,8,4,6,8,8,6,8,5,5,6,8,6,7,8,4,5,8,8
307,6,6,7,8,8,1,8,8,6,3,6,4,4,4,5,7,5,5
308,5,5,7,6,8,8,8,8,8,5,7,5,6,8,6,5,8,5
309,8,6,5,8,8,5,5,8,8,2,8,4,3,8,6,4,8,3
310,8,8,8,8,8,8,6,8,8,6,7,6,8,5,6,8,8,8
311,6,5,8,8,8,5,8,8,8,3,7,5,3,8,8,6,8,6
312,8,6,6,8,5,8,8,7,8,6,1,7,8,8,8,8,6,8
313,7,2,7,7,8,6,8,6,5,3,5,1,5,7,5,4,6,8
314,6,5,7,8,8,8,8,8,2,3,7,5,2,8,5,5,8,5
315,1,6,3,7,7,6,6,4,3,1,5,5,2,8,5,5,6,5
316,5,7,8,2,8,8,8,5,4,3,6,4,6,8,7,8,5,7
317,8,5,6,8,6,7,8,8,8,4,6,6,4,7,7,7,4,5
318,7,5,8,8,8,8,8,8,7,3,8,6,7,8,6,8,8,1
319,6,8,6,8,8,6,8,8,6,6,8,5,5,8,4,8,8,5
320,7,5,8,8,8,8,8,8,6,6,7,6,8,6,6,6,8,6
321,8,3,7,6,8,4,8,8,8,4,5,3,3,8,5,6,4,4
322,8,6,8,8,8,6,8,5,6,4,5,4,7,6,7,6,7,8
323,4,7,5,6,8,6,7,6,4,6,7,6,5,6,6,8,7,5
324,8,5,6,6,6,5,2,7,2,2,6,6,5,6,5,3,4,3
325,6,7,8,8,8,5,8,8,8,7,7,7,4,7,6,8,8,7
326,6,7,8,8,8,6,8,5,6,4,7,6,8,6,6,7,7,4
327,8,5,6,4,8,5,8,8,3,2,7,7,3,8,6,8,8,6
328,8,4,8,7,8,6,8,8,5,8,8,7,2,6,5,8,8,8
329,6,7,8,7,8,8,8,8,8,5,6,4,4,7,6,8,6,6
330,8,8,8,8,8,8,8,8,8,7,8,7,8,8,8,8,8,8
331,8,8,8,8,7,8,8,8,8,5,6,6,8,6,8,7,7,8
332,8,5,6,6,8,5,8,7,5,5,5,4,5,4,6,3,6,5
333,7,5,6,8,8,8,8,8,8,3,3,2,6,5,8,5,4,5
334,8,4,7,7,8,6,8,8,6,6,8,7,4,8,6,7,8,8
335,5,7,6,8,8,8,8,8,5,6,7,7,4,8,3,8,8,7
336,8,6,8,8,8,7,8,7,8,7,6,7,8,5,6,8,2,8
337,8,6,4,1,8,4,8,8,5,4,7,6,7,7,4,8,8,4
338,8,8,8,8,8,6,8,6,7,7,5,6,8,5,8,8,6,7
339,8,8,8,8,8,6,8,6,8,2,4,5,8,6,8,8,4,6
340,8,7,7,8,8,8,8,8,8,6,8,7,4,6,5,6,8,7
341,5,7,5,8,8,4,5,8,2,1,7,1,5,8,4,6,8,1
342,8,7,8,8,7,8,8,8,8,6,5,5,8,6,8,8,8,8
343,8,3,8,8,8,5,8,8,8,6,7,6,4,8,7,8,8,8
344,8,4,8,8,8,2,8,8,8,4,6,5,5,7,5,7,8,6
345,4,6,2,8,8,8,8,8,8,4,7,6,3,7,2,7,6,4
346,8,6,8,8,8,6,8,8,8,7,8,5,8,8,7,6,8,8
347,7,2,7,8,5,7,7,5,7,7,6,7,6,6,7,8,6,7
348,8,7,8,8,8,8,8,8,8,5,3,3,8,8,8,8,7,8
349,8,5,6,6,8,5,7,6,4,2,6,4,6,5,6,7,7,8
350,8,3,8,8,8,8,8,7,8,7,7,4,8,8,7,8,7,8
351,8,6,6,8,8,5,8,8,6,4,7,3,4,8,5,6,5,6
352,5,7,6,8,8,4,8,8,6,6,7,7,4,7,2,5,6,8
353,8,8,8,8,8,8,8,8,8,7,6,5,8,6,8,8,5,8
