CUSTNO,Monetary_가구인테리어/잡화_고가,Monetary_가구인테리어/잡화_저가,Monetary_가구인테리어/잡화_중가,Monetary_가전/레저취미/멀티샵_고가,Monetary_가전/레저취미/멀티샵_저가,Monetary_가전/레저취미/멀티샵_중가,Monetary_교육문화/아동_고가,Monetary_교육문화/아동_저가,Monetary_교육문화/아동_중가,Monetary_식품/생활_고가,Monetary_식품/생활_저가,Monetary_식품/생활_중가,Monetary_의류/이미용_고가,Monetary_의류/이미용_저가,Monetary_의류/이미용_중가,Monetary_침구/주방_고가,Monetary_침구/주방_저가,Monetary_침구/주방_중가
29,307785.5614617768,42319.74500716418,1455721.6621585733,2899184.4876052835,0.0,159381.93329497767,0.0,0.0,107193.25158756902,49810.48508328031,77665.59139989936,397453.7291416996,1655526.8646337837,10199.107515977224,2547137.2701887875,370816.3111586201,5450.177798845869,0.0
30,230571.0652065575,77790.18756878622,0.0,0.0,13085.181261124791,0.0,0.0,0.0,0.0,258234.4846399697,282712.69295577897,2287564.892747548,10289748.023661103,6098.435421924526,0.0,40509.34491648791,72959.7134672167,26594.44060989102
31,0.0,140763.7569607038,53035.69756925543,0.0,0.0,0.0,0.0,0.0,179551.03279216823,256914.0170754376,0.0,428648.2092142612,134794.10238192612,0.0,673270.967904393,104471.46846883724,0.0,0.0
32,0.0,17652.841354490065,29223.751721834626,0.0,6086.13081912781,0.0,0.0,0.0,140299.79855783607,388638.96421491576,57711.98096119004,1466948.5829513092,0.0,35875.62355104566,919450.6389923427,0.0,4787.072833319621,0.0
33,0.0,5884.280451496688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121491.7607552692,234834.7477912686,694208.1414052704,0.0,39534.68480420038,0.0,0.0,7266.903731794492,0.0
34,0.0,415018.3002440615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245126.00199603764,0.0,691382.4411818805,0.0,0.0,155400.10799870585,0.0,0.0,0.0
35,5127087.706022732,216659.2062241081,1018469.3947294344,0.0,0.0,0.0,0.0,0.0,0.0,221960.97829772136,2095.250912978024,574245.1839831069,0.0,11986.579967230964,1194962.0804650483,115897.18113759025,4995.996315608713,0.0
36,0.0,137103.73451987284,0.0,166903.31043329567,0.0,683830.3393011199,0.0,0.0,0.0,1776719.7149421338,75360.81539562355,583786.066534224,740274.3185174873,0.0,425485.49570045655,493568.9198974621,0.0,55256.14138055089
37,0.0,28126.86055815417,1624483.416546294,0.0,0.0,0.0,0.0,0.0,0.0,308779.5344611355,0.0,1677639.9150620603,4959311.994781238,0.0,0.0,0.0,0.0,12920.376004805352
38,0.0,95501.87172779124,0.0,0.0,25358.878413032544,0.0,0.0,13140.163679082025,147659.40497677337,644356.690145797,409794.0462367838,1078867.122669891,82141.07948745169,334572.78469937656,103470.5719091383,0.0,77392.52474361134,37576.76021397557
39,0.0,24713.97789628609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139567.30019823628,0.0,457625.1350719532,7194388.495925335,0.0,0.0,0.0,0.0,0.0
40,0.0,254083.229895627,0.0,44187.28604234968,0.0,128313.8024807191,0.0,0.0,195204.79882609835,45132.00728841462,44701.934594559054,270658.12816897914,1138747.1954843125,0.0,25900.017999784304,0.0,25615.835654575585,18303.866006807584
41,0.0,0.0,181079.0245578864,0.0,0.0,0.0,0.0,0.0,0.0,58371.66220696912,1062.2434861144402,989857.0919991476,0.0,8621.925941341571,0.0,0.0,0.0,0.0
42,0.0,7061.136541796026,0.0,0.0,15215.327047819526,0.0,0.0,1366.5770226245304,0.0,121989.34091700352,148194.66073666475,975079.7123528582,117006.7175432765,194540.0899593924,62807.54364947695,0.0,9083.629664743115,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62974.93456438463,38630.5796234646,211675.54348591095,0.0,22753.472850077025,0.0,0.0,18140.008440492,0.0
44,1128866.904316071,137692.1625650225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461726.4066708568,107146.25901315435,1320567.270339699,0.0,83906.05977061675,1177285.3181801955,0.0,1816.725932948623,0.0
45,0.0,150260.98560941944,0.0,432151.6574941799,0.0,762386.6881224008,0.0,0.0,0.0,78921.9852311455,38640.32497654822,584350.6382181464,13519239.797598757,14720.361363266096,1225653.6017947928,231728.76009717808,21800.71119538348,0.0
46,561949.9449685402,0.0,0.0,175616.1368349795,0.0,0.0,0.0,0.0,0.0,67746.10743331682,3196.47581142694,1609578.7145757845,448762.1277897181,0.0,0.0,0.0,0.0,0.0
47,1066779.2245786872,266204.8476257102,0.0,0.0,80032.6202715307,108999.80240537986,0.0,0.0,0.0,430322.01516259206,242045.3345378381,954162.14200995,2346043.781044484,60248.33615108195,62678.04355947802,0.0,31647.36575196501,0.0
48,1115546.2748451417,643140.0847876851,0.0,5780830.021673758,0.0,0.0,0.0,0.0,0.0,101264.99600849474,0.0,1046371.0964669448,6076607.958715949,0.0,321289.7232873243,2452974.772473431,0.0,165649.98736160863
49,6016860.600004659,88487.8094296072,0.0,0.0,0.0,0.0,0.0,0.0,104763.41327782464,355406.9056802455,0.0,781467.620948684,3300144.921157219,0.0,455555.41659820615,133992.44856992154,0.0,0.0
50,0.0,213069.7951486951,0.0,0.0,22822.99057172929,310298.8526955492,0.0,0.0,487135.8534439437,669232.2003051895,38718.28780121717,762522.2624278,128825.57790118322,13668.90698017566,757316.5263136931,49365.6389468132,0.0,0.0
51,0.0,192533.6563729717,0.0,0.0,0.0,0.0,0.0,84412.41147442292,143921.19219255124,283513.1309233683,136737.04911625423,928799.9905580428,27183.37882318545,23342.287304607667,382025.2654968185,0.0,58907.3383758591,0.0
52,111757.82352729104,122710.78453551194,66348.74002031343,0.0,15925.375643384436,476335.5107689606,0.0,0.0,0.0,47274.48777391386,3898.141233447487,1337087.6229699098,793813.7559388047,21870.25116828106,380665.5145518298,271210.3375582949,1271.708153064036,0.0
53,0.0,63550.22887616424,0.0,966296.6352327784,1612.8246670688698,0.0,0.0,0.0,0.0,22666.569054751155,8731.836362922371,1244185.2683910509,160559.21796216274,0.0,0.0,0.0,0.0,0.0
54,0.0,176293.04232684078,35717.91877113121,0.0,0.0,0.0,0.0,0.0,0.0,363696.9934363813,0.0,492304.6138444314,191583.7264016679,0.0,0.0,0.0,0.0,0.0
55,0.0,20006.55353508874,0.0,0.0,0.0,270013.54560771293,0.0,0.0,0.0,165195.73921396126,211719.74481223337,351742.36810251063,0.0,132504.2813570567,172235.11969856563,0.0,46290.17677153091,0.0
56,0.0,81179.5331088483,0.0,0.0,0.0,0.0,0.0,0.0,805059.1688270835,58590.28266467312,0.0,634915.8001103858,188629.0113121912,0.0,950647.2106730832,319919.954725084,0.0,0.0
57,32172.706773008027,3530.568270898013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29636.189246354807,433115.6507011917,353548.8080374769,0.0,50890.39214157708,77052.55354935832,0.0,13134.928495218544,0.0
58,174048.69930745184,14710.70112874172,75765.28224179348,0.0,0.0,384482.4609057136,0.0,0.0,257995.09168607907,487768.4755925578,0.0,398989.2504498172,0.0,0.0,1062807.238621149,0.0,0.0,0.0
59,298777.2035653345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73963.6732504187,21317.959870415943,1090167.081759672,1620188.4721636423,7360.180681633048,0.0,38267.93716807225,908.3629664743116,0.0
60,0.0,47050.70649016752,0.0,0.0,9727.665759239284,0.0,0.0,15757.684283955165,0.0,437377.3345736156,187598.0468596603,1067721.568252055,331814.5045482311,132031.12688466598,196516.38657336344,69866.3195725662,22236.725419291142,0.0
61,157646.26318773933,10474.019203664106,7576.5282241793475,0.0,0.0,303261.6724700791,0.0,0.0,0.0,549734.2581241807,71647.83587076481,895484.5775990682,191524.6320998784,88805.83719581818,282310.19619764894,0.0,23753.691573303244,0.0
62,0.0,926774.1711107284,0.0,0.0,0.0,472459.9622389915,69483.68752154938,0.0,697877.5991544652,111059.19251363412,42587.1929754138,693003.2166033422,0.0,3154.3631492713066,729862.5072339218,0.0,24162.454908216685,0.0
63,0.0,90147.17651692926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175421.05526169296,0.0,354846.5650961575,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31438.50904775398,427849.6623526058,0.0,24078.30537277097,174825.12149854406,0.0,0.0,0.0
65,0.0,6649.236910191258,0.0,0.0,0.0,136409.10944299,0.0,3153.639282979685,0.0,327005.4847790029,5145.546428150683,745200.5211321558,1826013.925296588,36695.7579698562,0.0,1162579.931166035,18167.25932948623,39837.826014816506
66,0.0,10474.019203664106,0.0,0.0,12070.82612460349,0.0,0.0,0.0,0.0,212324.18852212885,243947.6274597605,1113721.8460086873,23637.720715813437,8306.48962641444,110593.07685907898,21867.392667469856,13507.357311473012,0.0
67,0.0,12945.416993292714,54118.0587441382,0.0,30430.654095639053,0.0,0.0,0.0,0.0,129160.96641152567,187557.1163767091,669434.2433354364,0.0,7570.471558251135,151515.1052987382,0.0,6358.54076532018,0.0
68,2285955.481240044,143082.16345859348,23987288.357751817,717873.4470880195,0.0,0.0,0.0,0.0,0.0,1115203.9423120648,110348.58203643146,957953.108249979,792454.5869976454,59722.60895953674,3689237.413916276,107696.90888728904,2725.0888994229344,19186.75836713595
69,0.0,32363.542483231788,0.0,0.0,19678.48964851325,0.0,0.0,1576.8196414898428,0.0,417541.4632052159,550831.719668839,1026066.4084721872,0.0,44760.41308815984,0.0,0.0,908.3629664743116,0.0
70,1101040.3351246798,64762.39064917255,0.0,112575.60874789396,0.0,121748.31730659388,0.0,0.0,0.0,31595.028547382684,1744.4182019677503,697549.1553804283,6382184.593269628,0.0,1460087.6147198405,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.334403759218,0.0,20550.323024176392,148868.0646347428,337904.67823885696,0.0,72234.91611831292,0.0,0.0,10900.355597691738,0.0
72,0.0,0.0,483685.5618316096,0.0,39559.85032433077,0.0,0.0,1051.2130943265618,29204.78737673524,245970.7514446059,119487.7741582491,455722.0738085304,0.0,206715.9317155796,91038.56326924184,0.0,38005.90651728519,0.0
73,32107954.967376456,62491.05839489483,1681426.437956876,1106642.2537472874,0.0,0.0,0.0,0.0,0.0,593685.7149409937,14949.371630271113,290195.5291436408,1728626.5159474364,0.0,5691438.305389602,131805.70930317455,0.0,16150.470006006692
74,588218.6778319752,7649.564586945695,931967.089632804,0.0,0.0,420586.2551059517,0.0,0.0,39952.1491313738,90762.46922039436,7552.648639804506,745092.5325885867,740557.9711660771,147624.19538589715,3705334.275103142,198883.93631063835,10718.683004396877,0.0
75,0.0,10591.70481269404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36780.70580412167,47206.490337049065,481600.4862801319,95307.28992615976,0.0,31727.522049735773,0.0,0.0,20457.262007608475
76,114015.55733592318,84969.00971961218,85506.53281573835,0.0,0.0,0.0,0.0,0.0,0.0,136671.0163745736,3976.1040581164366,271714.33190651843,0.0,12302.016282158094,357938.2487570191,42094.73088487947,0.0,75368.86002803122
77,214484.7118200535,189697.43319535023,64941.67049296584,0.0,0.0,50739.0893068318,0.0,15242.589867735149,82824.77700042113,338905.43353274727,107724.15845101296,1233571.1312797256,422169.691984428,184929.79689794575,1402291.7245533215,0.0,56109.58043911822,0.0
78,1967355.374834919,60031.42916616922,461670.3355344941,674184.6842728142,0.0,712896.9532758879,0.0,0.0,0.0,317996.5729579363,341.0873579266551,1005989.0647796805,4043468.505647046,18505.597142391664,812535.3646892332,442541.3591079212,0.0,184556.8042486405
79,0.0,20006.55353508874,0.0,0.0,69179.02031075278,36333.26746845996,0.0,0.0,0.0,198652.5395791513,203839.6523088193,1262071.5813706175,0.0,328684.6401540701,25900.017999784304,0.0,23799.10972162696,10659.310203964416
80,0.0,22242.58010665748,0.0,0.0,10042.115851560888,0.0,0.0,0.0,0.0,106392.08298256905,189610.4622714276,550598.5347452655,0.0,35959.73990169289,205128.1425582917,0.0,1816.725932948623,68908.67202562855
81,246228.44916942145,50369.44066481166,31388.474071600154,6549949.390497559,0.0,0.0,0.0,0.0,10677.270264934405,87063.41107604263,8819.544540674939,438954.4842496221,1583077.250639815,10514.543830904357,418479.5408315149,100633.74105569629,0.0,164885.5317813243
82,1859243.791408569,106682.00458563496,117977.36806222129,765289.8040334639,0.0,180455.2284266844,47031.47556730723,2522.911426383748,445139.3691961985,93753.19708178515,99383.11074674368,1078985.5311606466,34252085.5580648,41742.73900869029,323555.97486230545,769677.5534132703,78300.88771008565,36661.56691363519
83,0.0,79908.52853132504,1236359.5228450836,0.0,0.0,61766.55469638192,0.0,0.0,0.0,482574.05351751065,51189.41614232404,918918.0915535496,27244706.889582627,41111.86637883603,941387.9542381602,0.0,2407.1618611569256,0.0
84,0.0,127100.45775232848,122523.28499672888,633543.7111871967,0.0,848668.6369738173,0.0,0.0,0.0,84955.90986377602,438.5408887628423,482661.4263573014,561395.8670005691,6834.453490087831,935832.4003772064,316803.85126996954,0.0,58916.91458191241
85,0.0,48251.09970227285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223867.34868890027,0.0,374199.2488252405,0.0,0.0,38720.52690967754,0.0,0.0,64440.3753239667
86,0.0,95796.08575036608,541267.1763353726,0.0,20794.280298686685,138958.8124232328,0.0,0.0,0.0,566300.4419271593,185407.2914864628,892458.0565753569,845994.0244189629,103452.59675226794,840520.3341380002,0.0,7721.085215031648,21533.96000800892
87,0.0,28244.546167184104,0.0,0.0,0.0,0.0,0.0,0.0,175228.72426041143,88235.21672933608,34362.1149728396,290025.0209169528,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,10944.76163978384,117977.36806222129,2691345.6221794216,4260.291573389467,277802.8882123547,0.0,0.0,0.0,364501.5167207321,127675.81981910554,1256447.6516936931,551349.8356963483,0.0,392450.0227417317,337304.5318957225,908.3629664743116,122657.4362056188
89,0.0,122628.40460919098,0.0,0.0,0.0,60172.990333730166,0.0,1524.2589867735146,0.0,91026.56273330082,213362.81134213143,702650.1931621763,335714.7284663403,48261.75618385099,59181.54112950714,337413.8688590599,72178.52131604879,37792.099814055655
90,1241753.594747678,69493.35213217589,0.0,541396.2246788813,0.0,189952.87202808887,0.0,0.0,0.0,227050.46255307057,8946.234130761983,799334.9885697297,188215.35119966447,0.0,225615.0567961211,96489.87014521072,0.0,161095.55481991477
91,0.0,265616.4195805605,0.0,0.0,0.0,0.0,0.0,0.0,243334.288422958,0.0,9287.321488688638,1700857.4519294037,236377.20715813435,0.0,55685.03869953626,0.0,0.0,0.0
92,0.0,125193.95088604356,149365.84213382142,0.0,15215.327047819526,447472.873032612,66056.77096011242,12299.193203620776,553979.7707918154,269805.6282253273,173478.00477680514,1334630.409969751,785954.2138007967,221541.43851715475,1595816.65904771,272653.5854743479,26787.623881327447,476460.3991372054
93,0.0,28244.546167184104,1004680.113361428,0.0,0.0,347779.48650511843,0.0,0.0,68806.47905958822,786718.8342753212,0.0,621474.0682398186,14012949.051329594,0.0,3827375.1599181257,56920.823113424034,0.0,0.0
94,2309819.727597285,338016.6062557758,395494.773302162,388848.1171726772,0.0,233425.30784122867,0.0,0.0,20092.89371519384,881844.9678314875,535.9944195990295,1065496.435893777,0.0,0.0,1114646.1246477172,0.0,137162.80793762102,0.0
95,0.0,18241.269399639736,0.0,0.0,0.0,0.0,0.0,1524.2589867735146,2277.9734153853483,26103.282649858094,56601.01070965751,383714.55514235445,0.0,5782.999106997395,126910.08819894308,0.0,8693.03358915916,0.0
96,0.0,163759.52496515284,0.0,0.0,0.0,56922.11903392059,0.0,0.0,0.0,2226028.479615404,0.0,1354469.989412821,1423699.9187134432,0.0,0.0,0.0,0.0,0.0
97,965181.2031902408,137515.6341514776,0.0,87281559.90918514,0.0,3535456.397949375,0.0,0.0,0.0,2469680.105244685,162688.92437793087,2504339.579479355,6891695.663298986,0.0,135819.6943908689,65409657.477365166,0.0,177978.17946619375
98,338660.07129482133,83380.25399770807,0.0,0.0,0.0,80315.64387764831,0.0,0.0,36097.11719764475,443589.6534997327,53835.27950452652,1251085.1679643567,455853.4440044621,21870.25116828106,542605.3770954813,0.0,32846.404867711106,0.0
99,8138170.843250204,94466.23836832785,290072.7948685808,0.0,0.0,0.0,0.0,0.0,0.0,763636.0118691017,18983.94780688926,925338.6735562772,33760491.88033804,10093.96207766818,8834534.989753427,598291.8633819752,14533.807463588984,187722.29636981775
100,110628.95662297496,14710.70112874172,325574.2414047354,77044.49874050714,0.0,339237.98152130505,0.0,0.0,0.0,206229.05016134123,682.1747158533102,1236292.6320312505,2305150.524206126,648326.7726135625,368971.6564249272,96566.40601954688,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78091.22749187029,35979.84358472031,236511.0139709378,102942.27371736753,0.0,76405.05309936371,0.0,20892.348228909163,0.0
102,1883514.4298513648,244668.3811732323,0.0,0.0,2333.016813998994,1156290.3015401114,0.0,0.0,0.0,487759.7307742497,942424.369951348,1582975.6421407592,2671298.818094076,12617.452597085226,663752.7112894723,195713.1643738552,42502.30320133303,30276.747771260543
103,0.0,52958.5240634702,0.0,0.0,0.0,65017.42599619149,0.0,0.0,0.0,75382.08278000227,223497.0040137866,353780.88867935777,0.0,0.0,102305.07109914802,0.0,6340.373505990694,0.0
104,0.0,5884.280451496688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247341.93895532543,320620.16738043906,1377661.950046161,0.0,28389.26834344176,84952.05903929252,0.0,33427.75716625466,0.0
105,0.0,42602.19046883602,85506.53281573835,0.0,0.0,599180.2003570589,0.0,0.0,0.0,530044.4252215273,620034.4464509238,982168.1182434468,0.0,17874.724512537403,0.0,555541.1107170717,30511.91204387212,418835.52215577353
106,0.0,158475.44111970882,98711.33914930809,2460064.8350044256,0.0,71455.42602130458,0.0,0.0,42054.89382249874,253967.0133055876,0.0,282001.6615833585,296712.48928524816,0.0,265863.6847677859,0.0,0.0,0.0
107,2618971.2180132847,93489.4478133794,392453.3384007414,0.0,0.0,0.0,0.0,0.0,243042.24054919064,192333.53386967472,7796.282466894974,433356.1308067008,10197903.659819812,0.0,1325407.521120962,256187.4387957431,0.0,70362.21432616915
108,0.0,81662.04410587104,191577.92795424923,0.0,35482.14267551513,100713.26771959076,31669.435809141552,0.0,44391.27681263756,220448.12473040965,31146.14845524542,366630.57809614734,23637.720715813437,18905.14980796603,378787.7632468455,0.0,0.0,79675.65202963301
109,0.0,2236.026571568741,0.0,0.0,2434.452327651124,0.0,0.0,10512.130943265618,0.0,416651.24070144526,253232.9998778324,543269.5228014615,0.0,1682.327012944697,49210.03419959018,0.0,0.0,0.0
110,0.0,232664.44905217903,0.0,100837.65276331082,7029.481096092621,944601.2116054528,0.0,356571.48159556976,55605.915165303886,524398.7705217791,103659.37167983556,1039004.1938060988,1533118.9279069435,0.0,759155.4275916778,511040.96663877054,6022.446467724685,6460.188002402676
111,0.0,34128.8266186808,0.0,0.0,0.0,38245.54470364206,0.0,0.0,0.0,274358.1806365555,199964.89992277249,267619.2926622294,0.0,13668.90698017566,0.0,0.0,36125.59517668337,0.0
112,0.0,415771.488141853,914270.4844234708,0.0,0.0,114328.68163408732,0.0,0.0,105873.19519814056,397714.3366551244,64221.87682104735,1374173.1622745402,3693760.246516944,16718.124691137924,805633.0098922907,85282.83140313244,13425.604644490324,0.0
113,1056393.6490589792,133326.02647001197,286847.3585674301,609218.043717216,3651.6784914766863,600646.2795706985,33323.8093215594,4194.340246362982,518910.6621098317,600467.321538972,166583.16747014492,1436092.2775283454,954372.9739009674,0.0,2012638.5987272388,1033234.3035379509,0.0,281287.3526046165
114,0.0,8885.26348176,0.0,0.0,0.0,84650.13894406108,0.0,0.0,0.0,10887.298793659407,32140.17446977453,576022.2586123657,3722941.012740616,0.0,760657.6286356653,0.0,0.0,58141.69202162408
115,5236294.290346269,77107.6110364126,0.0,0.0,0.0,192566.3175828377,0.0,0.0,0.0,106223.30798922156,70527.12026614866,534237.32312663,2385636.963243471,0.0,0.0,829375.535395463,1625.9697099890177,0.0
116,0.0,14887.22954228662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86077.87005271297,446096.4610085719,401547.8211180626,0.0,0.0,45325.031499622535,0.0,0.0,0.0
117,279958.9922703856,33599.24137804609,0.0,1308170.2683204345,0.0,892396.0430849813,0.0,0.0,0.0,646347.0107927342,120227.44645729577,2978190.466856519,136980.59154813885,0.0,0.0,6433058.91187962,8175.266698268803,383304.4881425588
118,572956.3972856218,0.0,1645188.9858218012,516538.0437617236,0.0,38245.54470364206,0.0,0.0,0.0,725199.0374774145,0.0,251859.596176632,2288367.742497898,0.0,5225367.481483484,336757.84707903577,0.0,0.0
119,1032687.444068342,147107.0112874172,0.0,0.0,41994.30265198189,431600.9719806006,0.0,0.0,1187221.3345240902,509656.7558178827,36311.18558956334,500451.1180084115,808055.4826700822,3364.654025889394,1355671.69215371,0.0,0.0,68908.67202562855
120,489815.34978274326,105681.67690888052,1491233.9323064769,0.0,0.0,490486.36230930814,0.0,0.0,0.0,115886.33221973851,10193.639325465178,457265.1732600564,17665130.547107425,0.0,8032035.882039109,236823.8625886985,43601.42239076695,219323.3826815709
