CUSTNO,Recency_가구인테리어/잡화_고가,Recency_가구인테리어/잡화_저가,Recency_가구인테리어/잡화_중가,Recency_가전/레저취미/멀티샵_고가,Recency_가전/레저취미/멀티샵_저가,Recency_가전/레저취미/멀티샵_중가,Recency_교육문화/아동_고가,Recency_교육문화/아동_저가,Recency_교육문화/아동_중가,Recency_식품/생활_고가,Recency_식품/생활_저가,Recency_식품/생활_중가,Recency_의류/이미용_고가,Recency_의류/이미용_저가,Recency_의류/이미용_중가,Recency_침구/주방_고가,Recency_침구/주방_저가,Recency_침구/주방_중가
80,-2482,26,42,-2482,-2482,-2482,-2482,-2482,-2482,14,1,1,-2482,6,79,-2482,90,40
81,20,14,87,-2482,-2482,-2482,-2482,-2482,-2482,3,-2482,3,8,-2482,20,-2482,-2482,20
82,54,85,-2482,8,-2482,56,5,-2482,5,8,1,1,3,8,20,28,8,1
83,8,8,-2482,-2482,-2482,-2482,-2482,-2482,-2482,3,3,2,4,3,7,-2482,20,-2482
84,7,2,-2482,9,-2482,13,-2482,-2482,56,7,-2482,6,-2482,-2482,2,56,-2482,73
85,-2482,35,-2482,-2482,-2482,-2482,-2482,-2482,-2482,4,-2482,4,35,59,19,-2482,-2482,-2482
86,-2482,34,-2482,-2482,84,62,-2482,-2482,77,5,1,1,34,5,24,46,18,-2482
87,-2482,-2482,-2482,90,-2482,-2482,-2482,-2482,10,12,62,10,6,-2482,6,28,-2482,-2482
88,48,13,-2482,12,29,75,-2482,-2482,61,13,2,2,19,-2482,61,26,-2482,48
89,-2482,-2482,-2482,-2482,51,87,-2482,66,-2482,1,1,1,-2482,37,9,-2482,34,-2482
90,-2482,11,33,30,-2482,26,-2482,-2482,-2482,1,-2482,1,14,-2482,-2482,-2482,-2482,-2482
91,1,4,-2482,-2482,-2482,-2482,-2482,40,13,30,33,1,-2482,3,-2482,-2482,40,1
92,45,5,63,-2482,-2482,34,9,-2482,14,3,16,1,25,20,5,3,10,14
93,12,-2482,58,-2482,-2482,47,-2482,-2482,74,8,74,8,6,-2482,7,-2482,-2482,47
94,63,13,-2482,84,-2482,55,-2482,-2482,-2482,13,29,2,58,13,3,84,-2482,17
95,-2482,34,-2482,-2482,-2482,-2482,-2482,-2482,84,8,2,2,-2482,35,35,-2482,26,-2482
96,-2482,2,-2482,-2482,-2482,-2482,-2482,-2482,54,2,-2482,2,42,-2482,47,-2482,-2482,-2482
97,59,59,47,22,38,2,-2482,-2482,47,47,3,3,14,-2482,47,22,-2482,-2482
98,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,18,8,1,1,54,-2482,47,-2482,-2482,-2482
99,14,39,1,80,80,27,-2482,-2482,78,1,14,1,1,78,39,1,-2482,88
100,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,91,-2482,83,55,-2482,-2482,-2482,-2482,-2482
101,-2482,47,-2482,-2482,-2482,-2482,-2482,-2482,-2482,15,6,1,-2482,-2482,-2482,-2482,-2482,-2482
102,-2482,44,35,49,-2482,-2482,-2482,-2482,-2482,8,1,1,8,78,35,36,25,13
103,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,8,1,6,-2482,-2482,-2482,-2482,-2482,-2482
104,-2482,50,-2482,-2482,79,-2482,-2482,-2482,6,2,6,2,-2482,47,-2482,-2482,41,-2482
105,-2482,-2482,-2482,-2482,-2482,-2482,-2482,77,-2482,1,1,1,-2482,13,91,-2482,46,-2482
106,-2482,3,5,2,-2482,7,-2482,-2482,34,4,-2482,2,5,-2482,5,19,-2482,-2482
107,-2482,-2482,15,42,-2482,42,-2482,-2482,12,12,11,2,32,-2482,6,33,-2482,-2482
108,46,7,3,-2482,-2482,32,-2482,-2482,-2482,1,-2482,1,35,-2482,7,-2482,-2482,-2482
109,-2482,31,-2482,-2482,-2482,-2482,-2482,-2482,-2482,1,3,4,-2482,86,65,-2482,-2482,-2482
110,-2482,64,13,-2482,64,-2482,-2482,-2482,-2482,1,1,1,83,-2482,-2482,-2482,64,-2482
111,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,48,1,1,-2482,27,-2482,-2482,-2482,-2482
112,8,8,56,-2482,-2482,7,-2482,-2482,26,3,23,1,34,-2482,7,13,23,-2482
113,11,14,62,38,-2482,24,-2482,-2482,36,14,24,8,29,-2482,24,64,44,44
114,-2482,10,-2482,-2482,1,9,-2482,-2482,13,32,1,1,58,2,-2482,-2482,-2482,68
115,28,41,-2482,-2482,-2482,55,-2482,-2482,-2482,35,2,4,12,26,-2482,-2482,2,-2482
116,-2482,4,-2482,-2482,-2482,-2482,-2482,-2482,-2482,51,1,1,-2482,-2482,49,-2482,-2482,-2482
117,76,1,-2482,60,-2482,-2482,-2482,-2482,-2482,1,3,1,10,45,-2482,39,15,14
118,7,36,7,42,-2482,43,-2482,-2482,7,1,-2482,7,2,-2482,7,7,-2482,-2482
119,23,52,-2482,-2482,-2482,75,-2482,-2482,44,22,-2482,14,35,-2482,22,-2482,-2482,65
120,63,6,35,-2482,-2482,-2482,-2482,-2482,-2482,1,-2482,1,1,-2482,2,59,88,38
121,-2482,1,82,-2482,36,-2482,39,-2482,1,1,2,1,-2482,-2482,1,56,-2482,85
122,-2482,17,31,-2482,-2482,29,72,14,12,5,14,1,61,72,12,-2482,14,12
123,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,14,2,1,1,-2482,29,-2482,-2482,48,-2482
124,-2482,5,-2482,-2482,-2482,-2482,-2482,-2482,-2482,5,-2482,3,35,-2482,5,61,-2482,59
125,-2482,34,-2482,69,-2482,-2482,-2482,-2482,-2482,18,18,14,-2482,72,26,-2482,18,31
126,-2482,3,-2482,-2482,-2482,63,-2482,-2482,5,1,3,5,48,16,62,-2482,-2482,-2482
127,-2482,10,92,-2482,-2482,-2482,-2482,-2482,-2482,14,39,1,63,-2482,70,-2482,-2482,-2482
128,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,85,13,13,-2482,81,-2482,-2482,-2482,-2482
129,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,2,2,1,-2482,37,-2482,-2482,-2482,-2482
130,-2482,20,-2482,-2482,66,68,-2482,-2482,-2482,-2482,66,20,27,-2482,55,-2482,-2482,-2482
131,16,1,58,83,25,58,-2482,-2482,-2482,1,4,1,62,-2482,51,-2482,85,41
132,-2482,40,40,-2482,-2482,37,-2482,-2482,-2482,7,7,7,21,7,60,-2482,-2482,-2482
133,-2482,-2482,-2482,28,-2482,-2482,-2482,-2482,-2482,14,-2482,2,8,4,9,-2482,-2482,-2482
134,6,9,1,49,-2482,1,-2482,-2482,62,1,54,4,6,-2482,6,49,-2482,6
135,-2482,81,-2482,-2482,-2482,-2482,-2482,-2482,-2482,13,81,1,-2482,-2482,28,86,-2482,86
136,-2482,61,12,2,-2482,32,-2482,-2482,5,5,-2482,1,43,-2482,5,43,-2482,5
137,20,92,-2482,-2482,-2482,-2482,-2482,-2482,20,36,4,2,9,-2482,33,-2482,21,-2482
138,45,6,20,46,70,6,-2482,-2482,-2482,6,18,6,33,51,12,-2482,-2482,6
139,-2482,46,-2482,-2482,-2482,-2482,-2482,-2482,-2482,17,6,3,42,71,2,18,38,-2482
140,7,23,-2482,26,-2482,-2482,-2482,-2482,-2482,5,-2482,3,5,-2482,39,20,-2482,-2482
141,-2482,11,-2482,-2482,24,-2482,-2482,-2482,-2482,-2482,2,2,-2482,11,-2482,-2482,49,-2482
143,-2482,13,-2482,-2482,-2482,-2482,-2482,12,-2482,-2482,6,6,-2482,27,-2482,-2482,13,55
144,-2482,15,-2482,-2482,25,-2482,-2482,24,15,-2482,4,4,-2482,15,-2482,-2482,4,15
145,26,77,-2482,19,-2482,47,-2482,-2482,-2482,7,20,3,3,19,16,7,-2482,-2482
146,13,13,63,-2482,-2482,25,-2482,-2482,-2482,18,-2482,3,3,18,52,56,-2482,-2482
147,21,70,17,16,39,17,15,4,15,11,3,1,88,4,14,-2482,88,74
148,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,17,1,1,-2482,-2482,-2482,-2482,20,-2482
149,72,23,-2482,-2482,-2482,-2482,-2482,-2482,-2482,2,26,2,39,-2482,2,-2482,-2482,-2482
150,-2482,-2482,-2482,-2482,-2482,-2482,-2482,76,-2482,-2482,22,27,79,38,-2482,-2482,86,-2482
151,-2482,6,12,47,-2482,27,-2482,-2482,-2482,2,9,1,75,50,10,76,32,-2482
152,27,27,20,80,-2482,84,-2482,-2482,-2482,5,9,5,15,-2482,40,19,9,5
153,-2482,9,-2482,-2482,-2482,-2482,-2482,-2482,-2482,1,-2482,1,-2482,-2482,63,-2482,-2482,-2482
154,54,-2482,5,-2482,-2482,-2482,-2482,-2482,-2482,2,2,1,22,2,76,-2482,-2482,-2482
155,-2482,2,62,-2482,-2482,68,-2482,-2482,-2482,2,-2482,2,2,83,2,-2482,-2482,-2482
156,20,5,5,21,-2482,21,-2482,-2482,5,5,3,3,20,21,5,21,-2482,-2482
157,-2482,28,40,83,-2482,19,-2482,-2482,-2482,11,34,2,5,-2482,5,-2482,-2482,26
158,-2482,2,-2482,-2482,-2482,-2482,-2482,-2482,4,1,2,1,-2482,13,15,19,16,19
159,-2482,17,52,55,-2482,34,-2482,-2482,3,31,-2482,15,12,-2482,1,31,-2482,-2482
160,-2482,5,-2482,-2482,-2482,14,-2482,-2482,-2482,5,23,1,42,-2482,-2482,-2482,72,-2482
161,62,12,63,42,-2482,12,-2482,-2482,-2482,11,43,2,12,-2482,46,79,-2482,77
162,21,10,36,89,-2482,56,-2482,20,11,4,20,4,3,-2482,10,92,48,8
163,-2482,58,-2482,-2482,16,-2482,-2482,-2482,-2482,9,1,1,-2482,65,-2482,-2482,-2482,-2482
164,91,23,-2482,28,74,63,-2482,70,70,8,8,3,23,8,-2482,-2482,8,52
165,-2482,-2482,-2482,61,-2482,8,-2482,-2482,-2482,2,27,2,8,-2482,10,24,-2482,8
166,-2482,16,73,-2482,87,13,74,87,2,16,26,13,73,87,19,2,87,41
167,-2482,21,-2482,28,-2482,78,-2482,-2482,-2482,11,1,3,8,-2482,17,-2482,-2482,57
168,54,9,12,80,-2482,52,-2482,-2482,54,7,9,6,13,-2482,47,26,9,-2482
169,-2482,4,60,-2482,-2482,-2482,-2482,-2482,-2482,28,12,8,90,73,78,-2482,85,52
170,-2482,-2482,-2482,-2482,46,-2482,-2482,-2482,-2482,36,1,1,91,3,-2482,-2482,15,-2482
171,51,39,79,-2482,-2482,-2482,-2482,-2482,-2482,10,22,3,-2482,85,5,33,-2482,-2482
172,-2482,23,-2482,-2482,-2482,-2482,-2482,-2482,56,5,10,5,80,-2482,30,-2482,30,-2482
173,-2482,10,-2482,-2482,27,-2482,-2482,-2482,-2482,10,4,2,-2482,30,-2482,-2482,48,-2482
175,9,73,-2482,-2482,2,-2482,-2482,11,-2482,2,2,2,-2482,7,-2482,-2482,2,-2482
176,-2482,88,-2482,-2482,61,-2482,40,-2482,-2482,-2482,1,1,-2482,-2482,-2482,-2482,16,-2482
177,38,11,11,42,-2482,43,-2482,-2482,-2482,11,28,11,12,-2482,16,22,-2482,22
178,-2482,-2482,50,-2482,-2482,-2482,7,-2482,-2482,3,1,1,-2482,48,87,30,25,18
179,-2482,5,47,12,-2482,-2482,-2482,-2482,8,2,72,2,5,72,5,4,-2482,-2482
180,41,26,-2482,-2482,-2482,-2482,-2482,-2482,-2482,19,-2482,2,9,-2482,30,-2482,-2482,10
181,23,6,6,52,-2482,6,-2482,-2482,39,10,10,5,21,-2482,5,6,-2482,-2482
182,-2482,16,92,17,-2482,-2482,-2482,-2482,-2482,1,30,1,17,-2482,9,70,-2482,-2482
183,-2482,18,-2482,-2482,-2482,-2482,-2482,69,8,2,1,1,-2482,3,-2482,-2482,31,88
184,-2482,2,27,12,-2482,14,-2482,-2482,14,2,42,2,14,-2482,34,12,-2482,12
185,-2482,7,-2482,-2482,-2482,-2482,-2482,-2482,-2482,11,12,12,-2482,5,-2482,-2482,78,-2482
186,-2482,5,63,-2482,-2482,-2482,-2482,-2482,36,5,46,1,1,31,41,90,64,5
187,-2482,36,62,-2482,-2482,-2482,-2482,-2482,-2482,25,1,1,-2482,-2482,2,-2482,-2482,29
188,-2482,2,-2482,-2482,2,88,51,-2482,83,9,1,1,-2482,-2482,61,-2482,2,-2482
189,48,2,5,35,-2482,-2482,-2482,-2482,63,1,39,1,12,-2482,36,44,-2482,36
190,-2482,1,-2482,13,-2482,76,-2482,-2482,-2482,2,16,1,12,-2482,12,-2482,-2482,16
191,22,26,29,-2482,-2482,29,-2482,-2482,-2482,21,-2482,9,6,30,7,2,-2482,41
192,14,23,78,-2482,-2482,83,-2482,-2482,-2482,4,4,3,48,15,-2482,49,57,34
193,-2482,33,-2482,-2482,1,-2482,-2482,-2482,-2482,3,3,1,-2482,15,-2482,-2482,-2482,29
194,-2482,38,-2482,-2482,-2482,-2482,-2482,33,-2482,9,7,1,-2482,41,26,-2482,-2482,-2482
195,-2482,32,-2482,-2482,-2482,-2482,-2482,-2482,-2482,1,1,1,-2482,3,-2482,-2482,-2482,-2482
196,-2482,18,17,-2482,53,21,-2482,38,41,4,4,2,41,34,18,35,4,51
197,-2482,4,3,-2482,-2482,-2482,-2482,-2482,4,22,22,22,8,70,8,34,27,92
198,-2482,68,12,92,-2482,-2482,-2482,-2482,-2482,6,1,2,-2482,12,49,62,-2482,14
199,-2482,64,-2482,-2482,29,-2482,-2482,-2482,-2482,-2482,16,1,-2482,3,1,-2482,25,-2482
200,-2482,57,-2482,-2482,44,-2482,-2482,-2482,-2482,-2482,9,20,36,-2482,36,-2482,-2482,-2482
201,42,17,25,21,-2482,7,-2482,-2482,-2482,7,11,7,17,16,21,32,-2482,7
202,12,9,29,83,-2482,41,-2482,-2482,13,3,3,2,12,-2482,2,29,-2482,56
203,-2482,75,-2482,-2482,-2482,-2482,-2482,-2482,-2482,20,7,6,-2482,12,57,-2482,12,-2482
204,-2482,28,55,-2482,75,67,-2482,75,-2482,10,1,1,17,4,3,-2482,32,-2482
205,-2482,36,-2482,89,-2482,-2482,-2482,-2482,-2482,7,7,1,14,28,89,-2482,37,5
206,42,56,-2482,-2482,-2482,92,-2482,13,2,1,5,1,-2482,11,54,-2482,50,-2482
207,-2482,-2482,-2482,-2482,-2482,-2482,-2482,27,-2482,1,1,1,-2482,27,-2482,-2482,-2482,81
208,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,39,1,1,-2482,-2482,-2482,-2482,-2482,-2482
209,-2482,29,-2482,-2482,-2482,-2482,-2482,32,-2482,20,46,1,88,23,31,-2482,-2482,42
210,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,-2482,1,1,1,-2482,2,-2482,-2482,-2482,62
211,28,28,13,-2482,-2482,-2482,-2482,-2482,-2482,1,-2482,1,-2482,-2482,1,-2482,-2482,56
212,-2482,-2482,-2482,-2482,-2482,-2482,2,-2482,2,3,1,1,-2482,-2482,-2482,-2482,91,-2482
213,-2482,1,-2482,21,-2482,-2482,-2482,64,56,1,1,1,21,14,50,14,14,31
214,5,70,-2482,19,-2482,42,-2482,-2482,-2482,6,3,5,51,-2482,4,39,46,5
215,-2482,3,-2482,-2482,55,-2482,-2482,57,50,2,2,2,47,39,17,-2482,46,61
216,-2482,36,-2482,-2482,69,91,-2482,35,-2482,10,2,2,-2482,28,62,-2482,-2482,-2482
217,-2482,46,-2482,-2482,-2482,37,-2482,-2482,28,28,85,7,14,-2482,-2482,-2482,-2482,-2482
218,13,13,13,90,-2482,5,10,-2482,90,5,20,5,5,84,13,-2482,84,-2482
219,3,-2482,18,-2482,2,40,-2482,36,27,5,1,1,5,-2482,6,-2482,-2482,-2482
220,-2482,18,-2482,-2482,27,-2482,13,12,13,2,2,2,-2482,15,-2482,-2482,13,-2482
221,-2482,5,1,-2482,10,74,10,10,-2482,10,1,1,-2482,8,27,-2482,6,-2482
222,34,5,33,-2482,-2482,-2482,47,-2482,8,8,2,2,2,67,29,51,37,-2482
223,61,3,59,52,-2482,51,-2482,-2482,26,1,-2482,1,20,83,1,20,-2482,20
224,11,6,-2482,2,-2482,2,-2482,-2482,2,11,63,2,27,-2482,16,41,-2482,-2482
225,30,30,54,42,-2482,12,-2482,-2482,61,13,45,7,13,65,13,54,-2482,13
226,-2482,2,-2482,-2482,-2482,-2482,-2482,-2482,-2482,3,1,1,-2482,13,-2482,-2482,-2482,-2482
227,-2482,7,-2482,-2482,60,-2482,-2482,-2482,-2482,53,1,1,-2482,30,-2482,-2482,87,-2482
228,-2482,2,7,-2482,-2482,7,-2482,7,7,3,1,1,-2482,6,-2482,-2482,38,-2482
229,54,50,71,-2482,-2482,-2482,-2482,-2482,26,71,26,26,59,-2482,-2482,-2482,-2482,-2482
230,-2482,8,-2482,-2482,-2482,85,-2482,-2482,-2482,8,-2482,2,-2482,-2482,8,-2482,-2482,19
231,-2482,30,-2482,-2482,-2482,-2482,-2482,43,-2482,69,1,1,-2482,47,-2482,-2482,-2482,-2482
232,-2482,6,-2482,-2482,55,-2482,-2482,-2482,-2482,-2482,8,8,77,12,-2482,-2482,31,-2482
233,-2482,-2482,-2482,-2482,76,60,-2482,-2482,-2482,1,2,1,-2482,-2482,27,-2482,38,-2482
234,80,8,-2482,-2482,-2482,-2482,-2482,-2482,15,21,14,1,14,71,39,-2482,-2482,-2482
235,56,57,-2482,-2482,-2482,-2482,-2482,-2482,-2482,50,3,1,56,-2482,57,62,-2482,62
236,-2482,34,-2482,-2482,42,19,9,-2482,9,34,6,1,-2482,-2482,20,-2482,27,-2482
237,-2482,8,-2482,-2482,68,21,-2482,-2482,-2482,16,12,3,4,2,6,30,-2482,60
238,-2482,14,-2482,-2482,-2482,-2482,-2482,-2482,-2482,2,-2482,2,70,-2482,-2482,-2482,-2482,34
239,91,38,35,20,-2482,59,-2482,-2482,25,12,-2482,9,6,-2482,17,82,-2482,-2482
240,-2482,64,-2482,-2482,-2482,-2482,-2482,-2482,8,1,-2482,1,14,-2482,4,-2482,-2482,-2482
241,-2482,-2482,63,-2482,-2482,31,-2482,-2482,42,2,4,4,-2482,-2482,6,63,-2482,55
242,-2482,48,6,-2482,-2482,-2482,-2482,-2482,20,6,5,2,-2482,17,-2482,-2482,45,-2482
