CUSTNO,Monetary_가구인테리어/잡화_고가,Monetary_가구인테리어/잡화_저가,Monetary_가구인테리어/잡화_중가,Monetary_가전/레저취미/멀티샵_고가,Monetary_가전/레저취미/멀티샵_저가,Monetary_가전/레저취미/멀티샵_중가,Monetary_교육문화/아동_고가,Monetary_교육문화/아동_저가,Monetary_교육문화/아동_중가,Monetary_식품/생활_고가,Monetary_식품/생활_저가,Monetary_식품/생활_중가,Monetary_의류/이미용_고가,Monetary_의류/이미용_저가,Monetary_의류/이미용_중가,Monetary_침구/주방_고가,Monetary_침구/주방_저가,Monetary_침구/주방_중가
34,0.0,275171.56967539137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350486.70020928193,0.0,837835.5866783154,0.0,0.0,151734.69275681832,0.0,0.0,15764.730021381934
35,0.0,84093.17918772572,503519.8055380418,869229.5734023069,0.0,0.0,0.0,0.0,0.0,273389.9983321411,173678.80846963168,796460.3127521299,738699.8294646606,127174.98150908823,457362.90519992186,0.0,11617.317837066576,42039.28005701849
36,0.0,356731.57161351154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341957.4434610721,50173.16534798488,513308.6580445061,0.0,0.0,0.0,3805207.6945343865,0.0,42522.731777674206
37,0.0,3633.6558908276543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42507.37076469387,28634.91168726229,416225.5836849656,1439459.6336745035,0.0,0.0,0.0,0.0,13662.766018531009
38,0.0,31405.16877072473,22073.55247635096,0.0,36022.79739708502,0.0,0.0,0.0,42224.36630757653,645575.8315346157,277369.6720227156,791003.1040716138,0.0,313365.1091198019,170444.52614553168,0.0,27910.606103552447,30478.478041338407
39,0.0,405308.3599368904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852647.8488682711,0.0,315905.87505227415,68715988.80841969,0.0,260292.8469242981,150573.54286067985,0.0,0.0
40,0.0,93333.04702440176,22073.55247635096,87514.26997519824,0.0,96132.8320925058,0.0,0.0,0.0,35654.3305978369,142606.6188945374,314627.5740238763,1355288.0544667956,6273.682198190809,112053.39776756908,0.0,27087.71275676023,64320.09848723829
41,0.0,262661.41153697047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74086.92072277798,19893.401435912358,1494854.3960635958,0.0,13717.033958756174,81213.01306089868,0.0,0.0,0.0
42,0.0,193725.76835098292,0.0,0.0,0.0,0.0,29347.19574301557,0.0,0.0,197333.29160464625,140368.99916984272,523888.0448707943,0.0,124197.64080486212,233256.1096647837,0.0,9197.043287677703,41618.8872564483
43,0.0,20763.7479475866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146768.04212484125,56142.22027701318,490522.5932231736,0.0,104887.45966602396,184014.29541646663,0.0,19613.9049482474,0.0
44,2993381.926480152,0.0,585059.5083856822,0.0,0.0,0.0,0.0,0.0,0.0,374138.9496500288,3382.8092925342376,484308.5744954235,0.0,0.0,911960.4559044788,0.0,0.0,0.0
45,0.0,22009.57282444179,709499.1604711108,0.0,0.0,0.0,0.0,0.0,0.0,93442.12876160372,14989.879709119605,366818.5509571069,24496251.177478462,0.0,535697.4823548646,142766.02582345944,0.0,0.0
46,21839244.11090941,41527.4958951732,0.0,0.0,0.0,115148.11756135312,0.0,0.0,0.0,150674.2750199497,0.0,630326.049221309,2301024.8429378783,0.0,0.0,290052.1930895201,0.0,0.0
47,0.0,129461.96845320244,230668.62337786757,0.0,76508.5962415965,0.0,0.0,18736.342359583057,194961.8888769583,549649.0126692718,410015.1072237324,1414294.5091779877,0.0,96635.97257145436,185042.30824002236,0.0,85280.79402226621,0.0
48,0.0,160462.24413894923,210140.21957486117,0.0,0.0,20071.6902171166,0.0,0.0,0.0,373166.5588155424,0.0,835671.8478080943,4012496.869598246,0.0,468825.24818256765,499328.8715683988,0.0,187200.91409390332
49,1351371.7541094848,143373.67957808546,253834.81670179788,0.0,0.0,0.0,0.0,0.0,0.0,2229016.14032586,1551.7473818964393,686527.4214245991,4201614.076279015,0.0,0.0,64608.67106138957,0.0,9669.034413114254
50,133720.64317393646,183188.16626758277,423812.2075459384,0.0,0.0,91907.21309942864,57762.73447831636,15691.686726150809,112181.27937519098,224372.23940893312,34252.237209727406,1123189.867728943,382013.340380296,0.0,326908.07789070613,203758.58373076795,13553.53747657767,30478.478041338407
51,0.0,185835.54413090003,0.0,1025336.1090337416,3187.8581767331875,0.0,0.0,10492.35172136651,452478.3945058818,434028.9641893045,374847.3390586861,1172931.9309915456,176785.44218072627,114042.78233151935,342533.8728087524,0.0,59674.28928973197,97215.83513185526
52,0.0,7734.496110476008,0.0,0.0,0.0,288313.9838976559,0.0,0.0,0.0,10881.516481158016,11896.729927872702,779424.6083292143,306485.0516942153,0.0,5404592.3775357455,443795.7052735828,0.0,0.0
53,0.0,14015.529864620954,423370.7364964114,2306805.1990300296,0.0,140501.8315198162,0.0,0.0,0.0,1389.129763552087,330347.3621389146,378514.7062325415,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,95980.42488771904,36421.36158597909,0.0,0.0,0.0,0.0,0.0,0.0,443132.3945731158,0.0,443087.8533456823,322113.3269978554,0.0,0.0,0.0,25122.44982265647,0.0
55,0.0,13496.436165931287,0.0,0.0,3708.5416789329415,0.0,0.0,0.0,0.0,196120.1182778108,328370.43597437855,209908.5953932976,0.0,106939.6980800084,61063.96171920736,0.0,40805.82890269635,0.0
56,10851996.806459747,637914.2463197293,0.0,0.0,0.0,0.0,0.0,0.0,998225.7225889438,767429.3683068957,0.0,795857.0583666534,1572325.099599984,0.0,821361.6857645168,0.0,0.0,103437.648580294
57,0.0,4152.74958951732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123817.7662579427,542321.2269972411,448792.34646850935,0.0,96210.63818513633,0.0,0.0,19052.401252789183,0.0
58,288179.3182977291,16507.179618331345,0.0,368056.6365092054,0.0,0.0,0.0,0.0,51086.27034743827,194441.1234369308,0.0,720844.1204833677,0.0,0.0,1712309.5595555175,11623.220852403358,0.0,0.0
59,0.0,11420.06137117263,895788.9065952747,0.0,0.0,0.0,0.0,0.0,0.0,70966.00918733096,5793.190225746707,837386.8850692834,1785442.5129849925,0.0,0.0,0.0,0.0,12611.784017105549
60,0.0,79286.37153785942,0.0,0.0,25162.82720834729,51763.83266519544,0.0,107246.82366625342,83197.64028011376,150265.8708694654,109936.12951608974,688007.1396197181,0.0,82897.67189338227,865535.3967927045,0.0,0.0,0.0
61,166867.49752001817,31145.62192137989,178133.56848415226,0.0,0.0,0.0,0.0,0.0,0.0,728731.9174403708,167989.06806934474,1264381.3073710173,851866.6332710835,381652.5448431602,1689847.479360826,466102.8968084983,54465.858459447125,169208.10222949943
62,0.0,188846.2875833001,0.0,0.0,0.0,133106.99828193113,0.0,4056.418120849732,11207.702168060438,30097.811543628555,83959.87834314334,746150.8912327734,80201.69577044886,28274.10333049044,20560.256471113596,0.0,11752.853211832353,166055.15622522304
63,0.0,29982.85203631505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106462.90507863196,0.0,301926.32714421,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.270812362475,0.0,64133.34292367276,31470.47140311439,481837.7243016872,0.0,46520.94850353354,28784.35905955903,0.0,0.0,0.0
65,0.0,44631.67621333739,0.0,234159.80344715205,0.0,295793.3295154025,0.0,0.0,0.0,237726.40686921385,25983.492660728574,805742.4533709722,0.0,0.0,60652.756589785095,147110.05785920614,7744.878558044383,83237.7745128966
66,0.0,24708.86005762805,0.0,0.0,0.0,195434.8784298195,0.0,9714.793513443814,0.0,109315.25152645892,256276.25261146997,1009748.129818782,0.0,10633.359657950525,1395630.2092591906,0.0,16419.14254305409,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52509.10506226889,106739.52990938308,581383.6719374701,0.0,23552.89164236041,151117.8850626849,0.0,7744.878558044383,0.0
68,18897072.657861717,0.0,64685662.58984744,809081.2521734071,0.0,0.0,0.0,0.0,0.0,513802.0560775557,71117.61701056841,291824.55825286923,412465.8639623085,0.0,1069359.499319089,41327.00747521194,0.0,244605.5510117621
69,0.0,64782.89359647018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214680.74409188476,335590.1992932153,895517.6741914112,0.0,13355.499730385856,0.0,0.0,6292.7138284110615,0.0
70,4245063.8078776775,0.0,0.0,0.0,0.0,32537.266246694275,0.0,0.0,0.0,35978.46087599906,17979.579664906745,778287.8975863332,0.0,0.0,83577.44255507675,0.0,0.0,0.0
71,0.0,21334.75101614523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2917.1725034593837,151607.7882077913,365305.9279773257,0.0,17970.377821936385,0.0,0.0,7744.878558044383,0.0
72,0.0,15572.810960689949,0.0,0.0,0.0,0.0,0.0,2154.6793713520515,3544.7616159446966,204265.0491247712,42093.73397957741,256987.3653276235,0.0,32857.08134306712,459830.13597645547,0.0,2807.518477291089,0.0
73,18506438.395925377,262308.42782186146,783037.200546074,4453530.241521643,5291.844573377091,0.0,0.0,0.0,495224.0492863914,32413.027816215366,23896.909681205165,283529.5611738973,165830.5739614544,499236.23594077706,5219858.47314279,1048085.7833273208,0.0,0.0
74,204320.6098666165,20763.7479475866,416086.4641792156,0.0,0.0,115465.0389858339,0.0,0.0,0.0,48804.75902613,10344.98254597626,746051.1797640997,345681.3691760136,39279.63057646923,2478621.158618628,166599.49888444814,0.0,0.0
75,0.0,18998.82937204173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14817.384144555595,62366.796274927096,375647.0043934835,64925.182290363366,9357.35649899646,0.0,0.0,0.0,0.0
76,0.0,257262.83707059795,0.0,0.0,0.0,166911.95022654856,0.0,0.0,56924.70124428836,133680.58757916253,19345.11736097561,420687.6719081173,0.0,0.0,69493.66687236395,3522.1881370919264,968.1098197555478,223228.57710276815
77,55528.06369087192,46614.61414233191,1172149.7835991888,0.0,0.0,0.0,0.0,0.0,193085.25037439936,211147.72405991724,0.0,998540.5607398488,846590.2059177645,7337.018163985861,761593.0202029897,0.0,0.0,0.0
78,1798429.3281104844,220396.80258965795,0.0,257812.30884585428,0.0,1063060.0981833912,0.0,0.0,0.0,462672.8199137485,30074.93325766219,1087507.1215493437,4887981.796736567,8719.354919519428,0.0,126211.74157912737,8645.220690417043,31529.46004276387
79,0.0,40489.30849779386,0.0,0.0,56850.13748507517,0.0,0.0,4918.289869390552,13762.01568543235,189490.2649596312,286299.46095640224,1063330.0817400117,206232.93198115425,59440.48048794342,0.0,0.0,9051.826814714374,0.0
80,0.0,17233.910796496875,0.0,0.0,2231.5007237132318,0.0,0.0,0.0,0.0,130212.39360282748,268204.0174869806,589499.1883728292,0.0,3190.007897385157,0.0,0.0,5421.414990631069,0.0
81,543665.0725652204,64367.61863751845,50327.69964608019,0.0,0.0,0.0,0.0,0.0,48062.79720442662,85663.00208571204,2151.7563695630624,475254.7731398442,7584688.439484292,21054.05212274204,0.0,914594.852931537,0.0,103122.35397986636
82,4820799.170288851,46822.25162180778,523717.1060539029,461756.03664616426,0.0,0.0,0.0,0.0,0.0,61473.62246972503,80349.47943459763,608648.7759316289,8552485.719461156,40406.76670021199,104857.30800267932,0.0,11772.215408227465,109943.2271691176
83,0.0,14534.623563310615,190086.3971500963,0.0,0.0,0.0,0.0,0.0,0.0,811325.8688351416,4986.281587160558,438541.01037415786,3930586.616399104,34505.25209004945,0.0,0.0,0.0,0.0
84,0.0,38412.9337030352,761636.8914202518,554651.2515995672,82884.31259506287,1856208.7831839777,0.0,0.0,47145.32949206446,162204.05205743204,4706.967058419199,726906.5777787336,383420.3876745143,7751.719190645931,2489538.654804789,2023614.491030548,0.0,152455.44912677756
85,0.0,65924.89973358744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114705.075009041,0.0,219026.21208882815,331309.38609935425,0.0,51400.64117778398,11740.627123639755,0.0,78823.65010690967
86,0.0,10381.8739737933,0.0,0.0,0.0,0.0,0.0,10679.715144962342,0.0,330021.11444612354,201950.6112695302,920231.161702208,498396.25228778936,24212.159941153343,165972.67036306448,0.0,113317.25440238688,52338.90367098802
87,0.0,0.0,0.0,18145776.39678717,0.0,0.0,0.0,0.0,167229.3421169204,627794.0444746399,70428.6411730064,405696.0525930143,0.0,0.0,236442.9494178063,1770251.7577024023,0.0,0.0
88,320816.2210384865,5190.93698689665,0.0,1807287.9375148371,27096.794502232093,0.0,0.0,0.0,0.0,627147.6360913337,183821.0293577068,1102074.967122583,639704.0019785803,0.0,0.0,0.0,4395.218581690187,37835.35205131664
89,0.0,9136.049096938104,0.0,0.0,0.0,240258.13189888568,0.0,0.0,0.0,44387.32637803436,134862.36496061954,529629.4312370307,88794.73460299696,44128.44258049467,0.0,0.0,15973.81202596654,0.0
90,0.0,20763.7479475866,232346.2133660702,0.0,0.0,158566.35271522112,0.0,0.0,0.0,364415.0413051642,0.0,302823.73036227404,548245.9278543842,0.0,816828.1492126363,441330.1735776184,0.0,22364.89699033384
91,0.0,54193.382143201015,0.0,0.0,0.0,0.0,0.0,0.0,3023.4731430116526,511384.9702889751,62131.96517113343,1507836.829284922,36181.2161370446,0.0,0.0,46962.50849455902,1936.219639511096,10509.820014254625
92,63517.30550761981,90893.30664056032,0.0,492090.3748199999,15939.290883665935,44157.71847765652,15721.712005186911,0.0,201530.12363591464,371444.0379087378,208208.29121159125,1362232.160039346,1272724.529309623,75071.51918513069,1435506.8266849157,58890.98565217701,97324.08018002522,43205.870078600754
93,0.0,242883.9416168942,517624.80557043006,0.0,0.0,0.0,0.0,0.0,232056.7766108737,1026335.3736377336,0.0,857279.3230697028,4643627.93341991,0.0,4036954.957461976,0.0,0.0,0.0
94,0.0,18687.37315282794,0.0,0.0,0.0,0.0,0.0,4983.867067649093,0.0,0.0,5896.640051206469,61531.947318590486,0.0,0.0,0.0,0.0,13553.53747657767,0.0
95,0.0,32079.99057902129,0.0,0.0,0.0,0.0,0.0,0.0,2033.02504443887,51851.58364085424,86616.46986095005,456128.11921883945,42211.41882655204,85917.54603624022,166949.28254544237,0.0,8228.933467922157,23647.095032072903
96,0.0,118083.434577925,0.0,1694453.6605103284,0.0,0.0,0.0,0.0,0.0,589528.1499213252,0.0,825949.9796124006,891766.474399991,0.0,57620.11876029584,0.0,0.0,75250.3113020631
97,4986737.422661389,688110.6069830199,626888.8903283674,105226424.99051102,0.0,22632341.37858899,0.0,0.0,72667.61312686627,2932517.7569140885,285527.72525847243,3129085.483039403,4588682.736580681,0.0,1086465.6327030556,24697301.442237623,14434.517412555218,648277.2279392679
98,0.0,107971.48932745033,118479.7929168138,0.0,0.0,0.0,0.0,0.0,0.0,573539.2663428406,87786.48738689997,931203.4117150708,54271.8242055669,7549.685357144871,111950.59648521352,42266.25764510312,17522.787737575418,166475.5490257932
99,10595094.519955244,49376.192619360925,1342822.4913463343,0.0,0.0,0.0,0.0,0.0,0.0,894670.8763887398,16593.352003745924,762918.3718049565,2480674.6313961204,79537.53024146991,4401920.070080713,0.0,17425.976755599862,317123.309110119
100,0.0,184797.35673352072,0.0,0.0,0.0,0.0,0.0,0.0,20851.538917321745,2315.216272586812,34248.099216709015,373148.2349885186,220202.90154517975,116754.28904429676,0.0,57904.77297379128,11133.2629271888,94798.5765285767
101,0.0,84093.17918772572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137801.67254436706,19738.22669772271,557540.6655481955,644477.912441107,0.0,0.0,0.0,43564.94188899965,0.0
102,29810637.62147095,281971.697128226,41939.74970506682,2495339.319563085,16438.721998020803,0.0,0.0,0.0,0.0,307284.76456281205,507929.3325231431,1778786.7915709352,960983.1509377204,8400.354129780913,1802970.010464893,3416522.492979169,0.0,70310.69589536343
103,0.0,7267.311781655309,0.0,0.0,0.0,38030.57093769461,0.0,0.0,0.0,90113.77384813291,225806.14102055147,338403.7737291395,0.0,0.0,0.0,0.0,3388.3843691444176,0.0
104,0.0,5190.93698689665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288143.4825075733,301752.7958835816,1075371.2386970576,0.0,0.0,69904.8720017862,0.0,35336.008421077495,0.0
105,0.0,21905.75408470386,0.0,0.0,5100.5730827731,0.0,0.0,0.0,0.0,418698.5281187436,473455.71268693183,1211452.4655696007,0.0,40300.43310363248,0.0,0.0,73924.86583653363,0.0
106,0.0,196425.0555841692,43926.369427938414,9135508.20643665,0.0,648949.4368618277,0.0,0.0,23353.723587400356,33144.6361583528,12672.603618820922,325946.81994772394,582919.5933190519,0.0,117501.86573241418,0.0,0.0,0.0
107,1209151.9175134762,72143.64224388963,262123.4356566677,4065487.2379505336,0.0,192265.6641850116,0.0,0.0,44830.80867224175,175187.78491409888,47448.29694537473,544064.660556934,993375.3897181912,0.0,862142.9544749707,404875.52635871695,1936.219639511096,147557.87300013492
108,0.0,305850.00726795057,174381.0645631726,0.0,0.0,400377.39959406265,0.0,0.0,0.0,81578.96058086891,0.0,612717.0038535192,305530.26960171,0.0,238396.17378256208,0.0,0.0,0.0
109,0.0,12458.24876855196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718838.5352643528,249578.9109112049,837417.7956245723,0.0,17970.377821936385,43176.53858933854,0.0,0.0,0.0
110,0.0,106102.7520121675,0.0,0.0,0.0,289507.7212632002,0.0,14895.39217586853,57341.7320226348,399939.7197917362,57671.20869730847,969596.3156132236,74473.0032154168,27327.734320932843,40914.91037751605,230351.104165812,9729.503688543256,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98661.55232652344,227858.5855576732,260226.99094483463,0.0,25307.395985922245,0.0,0.0,9777.909179531034,0.0
112,9123600.832147138,90685.66916108446,93415.27407991728,0.0,0.0,0.0,0.0,0.0,0.0,680238.3234812764,47007.600688916136,582614.1114609046,312213.74424924736,0.0,3330689.5874227528,0.0,0.0,0.0
113,2361143.9261990427,60318.687787739065,0.0,148301.20884986295,10615.567728521515,139498.24700896034,23058.510940940803,19204.750918572638,1028481.3055579776,317394.8509819441,193308.4128506216,1289544.493605533,447792.80138500617,133640.06418112217,4849753.296406274,760064.7187301904,0.0,108019.930106509
114,203980.6421297336,78694.6047213532,0.0,0.0,0.0,55989.45165827261,0.0,0.0,0.0,173661.59434720967,161718.97414822853,766275.6569552027,241208.1075802973,12228.3636066431,45232.5642364499,0.0,5508.544874409067,0.0
115,0.0,78040.54666100422,0.0,0.0,0.0,0.0,0.0,0.0,5421.400118503653,82458.74276445189,0.0,1011303.6287300928,788800.7634766515,0.0,171780.94281615407,41327.00747521194,0.0,0.0
116,0.0,4152.74958951732,77257.43366722837,0.0,0.0,0.0,0.0,0.0,19808.961971455657,35470.03938253899,264674.3094422935,206451.5987743776,307037.82027408684,1595.0039486925784,0.0,0.0,6679.957756313281,70941.28509621871
117,0.0,46147.42981351121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402273.4577945038,41239.23842127977,2258624.3038110263,0.0,0.0,3687718.441043641,0.0,6389.524810386616,0.0
118,192920.3584231436,0.0,994799.8262279468,356798.0439394231,0.0,943232.1075872052,0.0,0.0,349231.9995567632,297273.7694001467,0.0,192991.54761810385,980561.209002988,0.0,3867199.1999082263,237571.5898468505,0.0,2101.9640028509248
119,0.0,135296.58162647428,0.0,84439.44427336696,0.0,762090.3854014692,0.0,0.0,356790.6824142924,341737.0348719219,15631.268626970132,380091.144552274,316032.8726192687,0.0,1302985.6936003529,0.0,0.0,0.0
120,0.0,0.0,1510426.975299267,0.0,0.0,0.0,0.0,0.0,0.0,115353.33556536533,4396.617582039911,418000.4478273589,26465152.556953907,0.0,4794949.932782521,140535.30666996786,5053.53325912396,0.0
121,634606.4421813933,0.0,0.0,0.0,0.0,41199.78518250249,0.0,0.0,64118.48217076437,1109349.7683076065,0.0,723257.1380252732,0.0,0.0,176818.2056515769,0.0,0.0,47083.99366386071
122,0.0,0.0,0.0,0.0,0.0,401222.5233926781,60441.248375496354,7494.536943833223,75221.92664423819,460079.7776884513,12796.743409372635,778158.2726770573,242796.06095520096,10527.026061371018,896848.6673982104,0.0,12391.805692871012,258615.1410907635
123,0.0,15365.173481214082,0.0,0.0,10413.67004399508,0.0,0.0,0.0,0.0,254928.46377453383,252863.4428695524,911801.5541405265,0.0,185445.7924346571,0.0,0.0,0.0,0.0
