CUSTNO,D-Recency,Frequancy,Monetary,Recency
97,3,379,259794546,20140928
98,3,250,5358792,20140928
99,2,389,65317484,20140929
100,2,224,11261404,20140929
101,3,146,1000820,20140928
102,1,696,22258919,20140930
103,4,240,1329202,20140927
104,1,702,4164533,20140930
105,4,687,6876815,20140927
106,8,209,13847590,20140923
107,2,192,25529976,20140929
108,2,204,2766180,20140929
109,1,381,2598423,20140930
110,1,398,8868315,20140930
111,1,355,1353699,20140930
112,7,204,12558880,20140924
113,3,471,20697614,20140928
114,4,179,9009322,20140927
115,3,193,17230197,20140928
116,1,523,2278657,20140930
117,4,303,13975818,20140927
118,1,188,18725570,20140930
119,1,319,20186709,20140930
120,2,366,68030370,20140929
121,1,145,2405239,20140930
122,9,329,7433020,20140922
123,4,361,2334318,20140927
124,4,168,6979900,20140927
125,5,253,3642176,20140926
126,1,290,2007563,20140930
127,1,162,2229464,20140930
128,4,197,3628205,20140927
129,1,229,1821219,20140930
130,2,311,14489846,20140929
131,1,701,11420040,20140930
132,1,594,2778832,20140930
133,7,345,5427868,20140924
134,1,119,16474920,20140930
135,1,202,6859060,20140930
136,3,198,8015440,20140928
137,5,254,18263029,20140926
138,1,133,9789080,20140930
139,5,284,15864754,20140926
140,1,265,56659130,20140930
141,2,288,1224560,20140929
143,4,359,1560855,20140927
144,1,2379,29332921,20140930
145,3,201,29076690,20140928
146,1,141,21106730,20140930
147,2,468,18838574,20140929
148,1,307,1264833,20140930
149,8,192,7323355,20140923
150,1,528,9254016,20140930
151,2,398,33924629,20140929
152,1,343,6468358,20140930
153,1,252,1637840,20140930
154,3,206,10632774,20140928
155,1,220,17465010,20140930
156,1,390,25925600,20140930
157,1,263,3208530,20140930
158,1,228,2399379,20140930
159,7,139,22590110,20140924
160,1,295,4509014,20140930
161,1,104,19721683,20140930
162,4,275,15430940,20140927
163,2,450,3146652,20140929
164,1,155,14444880,20140930
165,1,176,11743380,20140930
166,1,306,9079287,20140930
167,1,182,5716650,20140930
168,4,337,20307333,20140927
169,4,219,1395352,20140927
170,1,519,4027817,20140930
171,3,160,5503030,20140928
172,5,405,6340133,20140926
173,1,485,3257464,20140930
175,1,1125,7314306,20140930
176,2,359,2424075,20140929
177,1,191,24655125,20140930
178,1,345,3523457,20140930
179,3,364,10718832,20140928
180,3,196,8627900,20140928
181,2,181,7661050,20140929
182,1,347,20462285,20140930
183,1,548,3302549,20140930
184,9,203,16329181,20140922
185,1,389,2652401,20140930
186,1,364,18379840,20140930
187,1,109,3306474,20140930
188,2,674,3670662,20140929
189,2,284,36103960,20140929
190,3,246,7803940,20140928
191,2,144,18098090,20140929
192,1,291,9412192,20140930
193,2,376,2717250,20140929
194,1,545,3938103,20140930
195,1,170,1255023,20140930
196,2,357,8698674,20140929
197,3,254,7243635,20140928
198,2,389,4106253,20140929
199,1,206,4808011,20140930
200,1,376,3641979,20140930
201,3,264,32945960,20140928
202,1,400,20613988,20140930
203,2,301,1779132,20140929
204,1,431,5982076,20140930
205,2,413,6454421,20140929
206,2,566,3847841,20140929
207,1,283,1843073,20140930
208,2,177,31413050,20140929
209,1,179,3817762,20140930
210,2,218,1447908,20140929
211,2,144,3572824,20140929
212,1,475,4823449,20140930
213,1,950,7080237,20140930
214,1,387,5021794,20140930
215,1,476,3128334,20140930
216,1,385,2956449,20140930
217,2,148,2512760,20140929
218,3,266,60220622,20140928
219,1,187,9380041,20140930
220,2,564,3941342,20140929
221,1,317,2300242,20140930
222,2,282,15068123,20140929
223,2,142,8220590,20140929
224,3,115,41789890,20140928
225,3,224,31022617,20140928
226,1,262,2714683,20140930
227,1,389,1534711,20140930
228,2,314,2241208,20140929
229,2,316,16898020,20140929
230,7,160,2901410,20140924
231,2,423,3940244,20140929
232,1,639,3132076,20140930
233,1,352,6245872,20140930
234,35,204,4976612,20140827
235,5,342,12097096,20140926
236,2,379,1722668,20140929
237,1,335,13307854,20140930
238,6,226,4450830,20140925
239,4,232,35646420,20140927
240,2,248,9237160,20140929
241,2,171,10298120,20140929
242,3,236,1785464,20140928
243,1,253,1298209,20140930
245,5,593,6202049,20140926
246,4,108,22392900,20140927
247,3,609,6560530,20140928
248,4,360,7653352,20140927
249,1,168,20733792,20140930
250,6,226,36650587,20140925
251,8,155,11573010,20140923
252,4,196,2313440,20140927
253,4,170,16689230,20140927
254,2,283,25912602,20140929
255,5,297,30635906,20140926
256,3,291,85442589,20140928
257,1,684,3368735,20140930
258,1,212,57925110,20140930
259,1,843,13178705,20140930
260,1,451,4083727,20140930
261,1,142,7041281,20140930
262,4,451,9845100,20140927
263,5,319,1664177,20140926
264,1,560,2518561,20140930
265,3,199,54717770,20140928
266,1,179,15090160,20140930
267,3,158,11659760,20140928
268,1,297,11340690,20140930
269,4,1139,20243106,20140927
270,1,342,2132868,20140930
271,4,271,20045890,20140927
272,4,378,6376737,20140927
273,5,262,19997948,20140926
274,1,246,1060325,20140930
275,1,610,15259859,20140930
276,6,784,2534765,20140925
277,1,399,4979370,20140930
278,1,447,1311764,20140930
279,2,252,20089350,20140929
280,1,279,17236110,20140930
281,1,377,13807170,20140930
282,8,260,10181187,20140923
283,5,167,30434450,20140926
284,14,50,276311,20140917
285,1,211,1212310,20140930
286,4,193,5202875,20140927
287,1,230,2627030,20140930
288,1,571,9153224,20140930
289,3,284,5676730,20140928
290,4,412,2910610,20140927
291,1,530,2933227,20140930
292,1,416,19402470,20140930
293,3,357,5294695,20140928
294,11,85,9243610,20140920
295,5,89,6994630,20140926
296,2,592,17352650,20140929
297,6,228,18121117,20140925
298,2,385,23399703,20140929
299,5,163,5980340,20140926
300,4,534,5052581,20140927
301,4,216,5801042,20140927
302,4,304,9103883,20140927
303,2,532,3560296,20140929
304,2,86,12330400,20140929
305,2,552,34124732,20140929
306,13,220,12930060,20140918
307,5,255,17274276,20140926
308,5,300,8751949,20140926
309,4,207,31518090,20140927
310,2,345,5116542,20140929
311,3,301,10870204,20140928
312,1,381,4830653,20140930
313,1,501,15906124,20140930
314,5,241,12232290,20140926
315,1,381,33745770,20140930
316,1,337,6550530,20140930
317,4,420,11260173,20140927
318,2,200,8157640,20140929
319,3,163,14425410,20140928
320,8,229,4150912,20140923
321,2,483,20800470,20140929
322,1,501,6522971,20140930
323,4,397,22596915,20140927
324,2,395,23873077,20140929
325,4,251,16012099,20140927
326,2,227,8710010,20140929
327,8,122,14575620,20140923
328,1,173,12054930,20140930
329,2,388,23232872,20140929
330,6,65,307410,20140925
331,1,316,2510494,20140930
332,4,426,9457426,20140927
333,1,720,8416316,20140930
334,1,159,7524460,20140930
335,1,276,30550692,20140930
336,2,289,3049368,20140929
337,1,230,37061286,20140930
338,1,331,4011909,20140930
339,5,645,7942721,20140926
340,4,124,10351860,20140927
341,3,101,16744070,20140928
342,1,378,2501411,20140930
343,5,208,9935000,20140926
344,1,338,6646508,20140930
345,4,150,26750650,20140927
346,1,160,2211710,20140930
347,1,440,5187066,20140930
348,1,682,3814541,20140930
349,4,492,24827860,20140927
350,7,331,2763932,20140924
351,5,378,14659988,20140926
352,3,202,38218150,20140928
353,1,281,3343481,20140930
354,1,362,2964680,20140930
355,6,216,17663499,20140925
356,3,154,7875600,20140928
357,1,407,2990102,20140930
358,2,105,10236390,20140929
359,3,470,7087288,20140928
360,1,553,5883205,20140930
361,1,276,16199942,20140930
362,1,311,2809474,20140930
363,1,291,71809070,20140930
364,2,390,6787166,20140929
365,1,583,37525788,20140930
366,2,200,1923095,20140929
367,5,590,17331583,20140926
368,1,438,17975308,20140930
369,2,147,11422590,20140929
370,1,366,2407052,20140930
371,2,275,3408478,20140929
372,1,445,3233295,20140930
373,1,155,6656582,20140930
374,1,162,14164330,20140930
375,1,195,34430580,20140930
376,1,314,1255417,20140930
377,3,263,21159306,20140928
378,5,248,15720680,20140926
379,18,91,4230030,20140913
380,2,374,2490370,20140929
381,10,180,8126010,20140921
382,7,146,15675501,20140924
383,5,107,12391490,20140926
384,3,227,1379767,20140928
385,2,395,4014317,20140929
386,2,418,11192912,20140929
387,2,475,31888994,20140929
388,1,234,43753088,20140930
389,1,796,4407851,20140930
390,2,316,2960110,20140929
391,18,602,56366980,20140913
392,9,128,838090,20140922
393,4,124,15569710,20140927
394,1,385,3606101,20140930
395,2,451,2547489,20140929
396,2,380,3432562,20140929
397,1,311,4612535,20140930
398,2,362,16756060,20140929
399,12,133,33221130,20140919
400,3,338,22116251,20140928
401,11,123,22601600,20140920
402,5,172,5494557,20140926
403,1,282,1480110,20140930
404,3,282,11175248,20140928
405,4,302,8304020,20140927
406,5,290,1850354,20140926
407,10,212,33993460,20140921
408,3,141,193271810,20140928
409,3,208,16295840,20140928
410,1,157,1417544,20140930
411,3,230,12160220,20140928
412,1,355,12407459,20140930
413,5,321,22652177,20140926
414,3,224,11621553,20140928
415,1,639,2404907,20140930
416,3,187,37233420,20140928
417,7,179,6796410,20140924
418,1,369,4600743,20140930
419,2,227,17561830,20140929
420,4,312,8161014,20140927
421,3,864,22008128,20140928
422,1,217,5053361,20140930
423,1,239,11764810,20140930
424,1,383,806288,20140930
425,18,235,4684728,20140913
426,1,245,14927680,20140930
427,5,133,4013300,20140926
428,2,384,20708860,20140929
429,6,352,18164098,20140925
430,3,240,14512450,20140928
431,1,132,3248165,20140930
432,4,272,20060525,20140927
433,3,211,15243060,20140928
434,1,567,12953729,20140930
435,1,219,6923490,20140930
436,1,154,18995430,20140930
437,1,211,574432,20140930
438,5,241,34679202,20140926
439,3,480,2323245,20140928
440,5,236,17691214,20140926
441,5,210,11903942,20140926
442,1,923,6898665,20140930
443,5,148,23792490,20140926
444,2,316,46673937,20140929
445,3,171,2065491,20140928
446,1,560,3312543,20140930
447,6,251,4665676,20140925
448,4,226,31780648,20140927
449,1,418,10508343,20140930
450,2,338,35026702,20140929
451,2,425,7783849,20140929
452,1,487,3168625,20140930
453,1,300,28852566,20140930
454,1,290,3142350,20140930
455,3,327,24262901,20140928
456,1,653,4824657,20140930
457,2,1353,33868416,20140929
458,1,335,2375557,20140930
459,3,445,8668990,20140928
461,5,169,2787191,20140926
462,5,200,17005111,20140926
463,1,290,15045710,20140930
464,2,663,5605832,20140929
465,4,384,4811828,20140927
466,1,305,71479130,20140930
467,1,347,4322281,20140930
468,2,336,14683674,20140929
469,1,182,11839200,20140930
470,2,424,2454800,20140929
471,3,257,32929570,20140928
472,3,245,1217815,20140928
473,2,353,2611710,20140929
474,1,708,18949326,20140930
475,2,322,6274018,20140929
476,2,586,2959517,20140929
477,4,172,96118943,20140927
478,5,271,40983567,20140926
479,1,373,3672060,20140930
480,4,241,19849270,20140927
481,1,285,23749146,20140930
482,1,283,1831913,20140930
483,2,144,1917470,20140929
484,2,190,8469950,20140929
485,5,124,21944100,20140926
486,1,319,35115180,20140930
487,2,475,3028578,20140929
488,2,739,3499551,20140929
489,1,286,10258405,20140930
490,5,242,5692110,20140926
491,1,537,4428912,20140930
492,1,363,24617070,20140930
493,1,511,2698786,20140930
494,4,233,10778209,20140927
495,1,294,1172640,20140930
496,1,414,4762440,20140930
497,1,528,2916740,20140930
498,1,179,2691787,20140930
499,3,100,831341,20140928
500,1,586,4861960,20140930
501,6,112,23316200,20140925
502,1,521,11156257,20140930
503,1,879,14621589,20140930
504,12,222,26984704,20140919
505,1,383,47276069,20140930
506,4,149,5000277,20140927
507,3,310,9841810,20140928
508,1,269,26476779,20140930
509,2,231,14893900,20140929
510,1,313,29343203,20140930
511,5,405,2438368,20140926
512,7,228,1593033,20140924
513,4,115,9256790,20140927
514,1,383,2904555,20140930
515,2,247,17072834,20140929
516,1,558,2558892,20140930
517,1,219,7288660,20140930
518,2,425,43486056,20140929
519,2,31,2055800,20140929
520,2,201,16159360,20140929
521,2,400,34930230,20140929
522,1,393,5545632,20140930
523,4,713,4834069,20140927
524,5,580,4892997,20140926
525,1,245,7160410,20140930
526,4,428,18110810,20140927
527,1,394,4259027,20140930
528,1,134,1019204,20140930
529,1,366,87387958,20140930
530,8,171,4321040,20140923
531,9,309,11419431,20140922
532,1,140,18161420,20140930
533,1,333,2392457,20140930
534,2,154,4793720,20140929
535,3,136,24657583,20140928
536,5,130,1590500,20140926
537,1,384,1859084,20140930
538,3,239,17472230,20140928
539,1,226,10338440,20140930
540,2,361,3935941,20140929
541,1,523,3735889,20140930
542,3,204,4874651,20140928
543,4,237,4630042,20140927
544,6,253,21205390,20140925
545,1,154,11194720,20140930
546,2,130,22968230,20140929
547,1,472,58165544,20140930
548,4,303,8276335,20140927
549,1,198,8779330,20140930
550,2,184,3678865,20140929
551,5,486,3126419,20140926
552,6,286,6679650,20140925
553,9,237,11921390,20140922
554,5,195,27876800,20140926
555,1,254,3431911,20140930
556,2,481,4381787,20140929
557,2,501,3741700,20140929
558,3,142,3279510,20140928
559,3,331,19866200,20140928
560,5,156,22576996,20140926
561,4,480,17003830,20140927
562,1,233,160166390,20140930
563,1,619,5301808,20140930
564,1,448,19114029,20140930
565,8,180,31850910,20140923
566,2,204,14824438,20140929
567,4,224,14273071,20140927
568,2,186,1230474,20140929
569,1,299,8410420,20140930
570,1,371,2187404,20140930
571,4,271,14873614,20140927
572,2,194,6563758,20140929
573,1,412,8543197,20140930
574,5,512,21605404,20140926
575,2,342,5710824,20140929
576,5,309,14381887,20140926
577,5,151,10968180,20140926
578,5,537,27975305,20140926
579,1,141,483459,20140930
580,1,251,2874344,20140930
581,9,226,1912986,20140922
582,3,213,5339670,20140928
583,2,317,1484295,20140929
584,1,199,6927683,20140930
585,1,254,54197688,20140930
586,2,225,19933830,20140929
587,1,208,21258780,20140930
588,1,813,38242145,20140930
589,3,212,8305953,20140928
590,1,242,1431300,20140930
591,2,466,1735067,20140929
592,2,280,5034997,20140929
593,1,148,9812340,20140930
594,3,199,31893500,20140928
595,8,85,5090260,20140923
596,1,521,17374700,20140930
597,1,281,14123483,20140930
598,6,261,2771378,20140925
599,2,247,6007477,20140929
600,2,639,6611762,20140929
601,1,185,6655150,20140930
602,3,74,13993180,20140928
603,1,255,19527490,20140930
604,5,248,7405380,20140926
605,4,377,1687374,20140927
606,1,228,28457120,20140930
607,1,313,5519596,20140930
608,1,417,31383865,20140930
609,1,195,1304294,20140930
610,2,182,164774210,20140929
611,5,245,17699724,20140926
612,4,236,14152650,20140927
613,1,407,9568741,20140930
614,6,204,19009330,20140925
615,5,174,6351490,20140926
616,2,385,2414300,20140929
617,1,231,17671560,20140930
618,1,281,12756583,20140930
619,4,649,3780626,20140927
620,1,153,24385590,20140930
621,2,239,1617504,20140929
622,4,270,24283127,20140927
623,1,364,2433189,20140930
624,2,374,2492440,20140929
625,1,186,1923340,20140930
626,1,426,2535707,20140930
627,7,167,6450510,20140924
628,1,806,4974793,20140930
629,2,431,4757746,20140929
630,3,375,13610790,20140928
631,5,150,11381120,20140926
632,3,281,5056010,20140928
633,4,505,25324138,20140927
634,25,171,6101780,20140906
635,10,256,29428009,20140921
636,2,166,3402457,20140929
637,2,327,8366732,20140929
638,1,251,12850120,20140930
639,1,744,10486118,20140930
640,2,240,24484196,20140929
641,1,186,34148680,20140930
642,5,239,11220380,20140926
643,12,173,8250930,20140919
644,1,490,5403909,20140930
645,3,332,63212442,20140928
646,1,754,4729795,20140930
647,1,624,2519449,20140930
648,9,176,10834520,20140922
649,6,73,2036460,20140925
650,4,248,2431723,20140927
651,2,111,5660150,20140929
652,3,165,9272450,20140928
653,1,299,1851156,20140930
654,1,278,8663318,20140930
655,1,522,2527310,20140930
656,1,184,19528940,20140930
657,10,223,17910662,20140921
658,6,445,5519377,20140925
659,1,290,1769192,20140930
660,1,698,3017322,20140930
661,5,219,9782756,20140926
662,7,229,2557568,20140924
663,1,249,1733087,20140930
664,16,141,22596990,20140915
665,2,676,6515590,20140929
666,2,385,1660950,20140929
667,1,248,6849008,20140930
668,1,569,5039104,20140930
669,3,270,36229939,20140928
670,1,500,57986531,20140930
671,2,514,3928788,20140929
672,1,206,10369260,20140930
673,2,242,15605210,20140929
674,5,123,16259960,20140926
675,2,361,3937380,20140929
676,4,249,82433920,20140927
677,1,543,3905566,20140930
678,1,323,2012660,20140930
679,1,608,3479196,20140930
680,1,546,6170393,20140930
681,1,187,5223340,20140930
682,1,551,3706049,20140930
683,2,341,3121537,20140929
684,2,113,1728860,20140929
685,1,757,4166733,20140930
686,2,247,10100750,20140929
687,49,284,6903360,20140813
688,1,182,1559068,20140930
689,4,166,7428530,20140927
690,6,232,11544317,20140925
691,1,219,19165500,20140930
692,2,478,7375747,20140929
693,5,369,32008272,20140926
694,4,235,11779548,20140927
695,5,217,12336408,20140926
696,8,151,6750490,20140923
697,4,121,8052070,20140927
698,1,168,13417200,20140930
699,1,569,3020063,20140930
700,1,709,3765381,20140930
701,5,716,34850717,20140926
702,1,248,1844264,20140930
703,8,161,9277700,20140923
704,1,198,12017413,20140930
705,4,388,3266574,20140927
706,2,246,3794218,20140929
707,3,293,10092310,20140928
708,7,236,15718773,20140924
709,1,535,5337623,20140930
710,1,351,4629997,20140930
711,4,185,12312140,20140927
712,7,277,12637180,20140924
713,1,185,14659000,20140930
714,1,183,1781725,20140930
715,18,203,25698977,20140913
716,2,555,7703715,20140929
717,12,76,7928050,20140919
718,1,204,11320814,20140930
719,3,547,2926440,20140928
720,1,505,5198023,20140930
721,6,271,2166950,20140925
722,4,343,3593117,20140927
723,1,341,4588436,20140930
724,2,105,775095,20140929
725,2,516,2485942,20140929
726,1,178,2951072,20140930
727,1,321,11603129,20140930
728,5,117,9024060,20140926
729,1,408,11180189,20140930
730,1,711,11893524,20140930
731,1,443,3415489,20140930
732,5,189,19109880,20140926
733,3,636,20614393,20140928
734,1,196,2170398,20140930
735,5,243,27320035,20140926
736,2,225,18389093,20140929
737,4,223,1610240,20140927
738,1,233,1722911,20140930
739,1,194,2418927,20140930
740,5,560,3705308,20140926
741,2,450,3704467,20140929
742,1,371,10624448,20140930
743,1,330,3933748,20140930
744,1,342,3667594,20140930
745,3,310,6398560,20140928
746,1,201,13119812,20140930
747,3,399,27542436,20140928
748,1,161,20406240,20140930
749,1,928,3108548,20140930
750,2,199,2649188,20140929
751,3,309,1342599,20140928
752,1,151,7863210,20140930
753,2,371,2841175,20140929
754,2,182,11277177,20140929
755,3,493,19210126,20140928
756,1,530,7505778,20140930
757,3,182,15740163,20140928
758,2,383,30970806,20140929
759,1,583,8352133,20140930
760,6,372,3384191,20140925
761,1,413,2735929,20140930
762,1,656,3177493,20140930
763,1,221,4853074,20140930
764,1,354,7061666,20140930
765,2,131,7145330,20140929
766,1,589,5463445,20140930
767,1,392,4458412,20140930
768,3,218,2298706,20140928
769,1,420,7844338,20140930
770,2,229,42746330,20140929
771,8,354,8413636,20140923
772,2,195,28600033,20140929
773,3,254,11037076,20140928
774,4,267,7424293,20140927
775,6,333,8210788,20140925
776,2,570,7044069,20140929
777,1,253,5257026,20140930
778,2,935,6438359,20140929
779,1,607,24025426,20140930
780,2,409,18262940,20140929
781,1,318,17826270,20140930
782,4,334,2405880,20140927
783,10,96,13549730,20140921
784,1,205,18397590,20140930
785,2,257,10789950,20140929
786,23,62,6176490,20140908
787,4,212,5575390,20140927
788,1,685,7286724,20140930
789,2,129,15484070,20140929
790,2,342,2633490,20140929
791,1,538,8810616,20140930
792,3,168,15259510,20140928
793,1,534,3397020,20140930
794,2,146,15420440,20140929
795,12,262,11455110,20140919
796,1,772,7757143,20140930
797,2,400,17089983,20140929
798,1,416,1103838,20140930
799,3,319,7187061,20140928
800,4,348,15336346,20140927
801,3,320,17928404,20140928
802,1,352,4995855,20140930
803,5,134,2936510,20140926
804,1,314,2476830,20140930
805,1,344,2313985,20140930
806,4,186,9409140,20140927
807,3,250,8319111,20140928
808,1,345,9850580,20140930
809,1,866,7060548,20140930
810,5,169,29169470,20140926
811,2,206,7907785,20140929
812,3,160,11711372,20140928
813,1,853,3102190,20140930
814,2,216,12630820,20140929
815,9,254,7744180,20140922
816,2,392,22777262,20140929
817,13,165,18853030,20140918
818,4,328,5891501,20140927
819,1,234,22853649,20140930
820,2,492,2660841,20140929
821,1,587,3058188,20140930
822,2,313,3376991,20140929
823,5,363,21318720,20140926
824,1,491,6489059,20140930
825,1,143,8090830,20140930
826,1,425,2463505,20140930
827,2,226,14061070,20140929
828,7,187,10338028,20140924
829,1,366,2812529,20140930
830,2,360,4410271,20140929
831,1,394,1763208,20140930
832,3,232,20036830,20140928
833,1,462,4017690,20140930
834,2,475,4498441,20140929
835,5,496,13282141,20140926
836,1,250,955341,20140930
837,1,448,3335029,20140930
838,3,212,11980800,20140928
839,1,500,8294801,20140930
840,15,97,48044550,20140916
841,3,162,65095596,20140928
842,4,173,27685091,20140927
843,6,461,2736087,20140925
844,1,204,13667091,20140930
845,3,247,15850298,20140928
846,2,264,16637943,20140929
847,6,313,12155070,20140925
848,2,134,13321820,20140929
849,4,338,4596271,20140927
850,4,264,9771293,20140927
851,2,218,1617401,20140929
852,1,374,9906783,20140930
853,2,188,2967020,20140929
854,1,494,3996648,20140930
855,2,228,8020910,20140929
856,8,254,12329150,20140923
857,1,218,27231040,20140930
858,6,206,28057221,20140925
859,3,396,17075339,20140928
860,3,629,3490995,20140928
861,1,197,30983830,20140930
862,1,306,1848856,20140930
863,1,388,108207165,20140930
864,1,462,5255045,20140930
865,1,322,18556770,20140930
866,1,220,8418362,20140930
867,1,390,7025184,20140930
868,1,222,5072250,20140930
869,2,159,8267080,20140929
870,3,152,12828620,20140928
871,2,422,3124565,20140929
872,4,396,2681810,20140927
873,3,218,15069476,20140928
874,3,344,14087420,20140928
875,1,552,14657643,20140930
876,1,625,3469528,20140930
877,1,466,3282425,20140930
878,3,279,39995900,20140928
879,1,911,14687565,20140930
880,1,329,2648561,20140930
881,1,296,1983993,20140930
882,1,147,34805230,20140930
883,4,165,13178400,20140927
884,4,301,24289795,20140927
885,4,292,6999503,20140927
886,3,358,29474992,20140928
887,1,324,16326232,20140930
888,4,883,13926534,20140927
889,4,502,4482726,20140927
890,13,168,25122460,20140918
891,1,1160,10129019,20140930
892,1,312,1208433,20140930
893,2,385,8378536,20140929
894,2,246,12367980,20140929
895,1,278,4738715,20140930
896,1,397,1633790,20140930
897,2,265,29797640,20140929
898,1,258,4848833,20140930
899,7,205,18420410,20140924
900,2,324,2163195,20140929
901,1,420,1759716,20140930
902,1,359,2372959,20140930
903,1,755,12979788,20140930
904,4,200,5343430,20140927
906,1,362,2941362,20140930
907,1,249,10308780,20140930
908,1,151,1640386,20140930
909,4,606,3444613,20140927
910,1,236,1482300,20140930
911,4,332,32860806,20140927
912,1,161,6478490,20140930
913,1,261,10776480,20140930
914,2,226,8929480,20140929
915,1,145,3642297,20140930
916,2,149,14672440,20140929
917,1,379,1657219,20140930
918,1,317,17828869,20140930
919,5,199,11798460,20140926
920,3,344,5902876,20140928
921,2,247,3235051,20140929
922,4,742,4617411,20140927
923,2,183,5481250,20140929
924,2,136,18597030,20140929
925,1,267,12307610,20140930
926,1,555,3711218,20140930
927,6,226,22397180,20140925
928,1,877,27312485,20140930
929,11,182,11873900,20140920
930,1,335,4349416,20140930
931,2,231,15683385,20140929
932,1,195,2618025,20140930
933,1,356,2562075,20140930
934,1,588,36607938,20140930
935,3,184,6047080,20140928
936,3,158,33821920,20140928
937,2,218,21080799,20140929
938,2,228,1367211,20140929
939,2,271,29303050,20140929
940,1,207,2069288,20140930
941,2,156,16591227,20140929
942,1,517,4114670,20140930
943,1,960,20089194,20140930
944,1,525,10267058,20140930
945,2,353,4709409,20140929
946,3,230,21646130,20140928
947,1,334,204946573,20140930
948,4,125,2227710,20140927
949,4,129,6119100,20140927
950,3,252,2355464,20140928
951,1,293,5379655,20140930
952,3,203,11978379,20140928
953,1,295,38863710,20140930
954,2,186,10385450,20140929
955,1,738,77914264,20140930
956,5,440,2646329,20140926
957,1,182,13556750,20140930
958,1,92,6656778,20140930
959,4,181,8681290,20140927
960,1,409,4355896,20140930
961,2,355,3853141,20140929
962,2,152,24149620,20140929
963,2,268,20616892,20140929
964,2,470,3569157,20140929
965,3,466,20385338,20140928
966,1,169,25932616,20140930
967,2,278,1421321,20140929
968,1,244,4077683,20140930
969,1,439,3443956,20140930
970,4,173,1275986,20140927
971,6,586,13648388,20140925
972,4,143,7191501,20140927
973,1,209,6944186,20140930
974,7,171,20832690,20140924
975,1,686,7272149,20140930
976,2,388,2214930,20140929
977,18,188,43367200,20140913
978,2,155,18137630,20140929
979,2,394,2449599,20140929
980,4,348,8757312,20140927
981,2,398,3621684,20140929
982,1,299,12268782,20140930
983,1,564,6309544,20140930
984,2,289,5727480,20140929
986,1,523,21217511,20140930
987,1,282,860854,20140930
988,4,351,3833621,20140927
989,1,271,35614414,20140930
990,10,196,16092090,20140921
991,1,323,13071149,20140930
992,1,441,15128854,20140930
993,4,120,29988040,20140927
994,4,239,12473490,20140927
995,1,459,6157789,20140930
996,2,351,13268905,20140929
997,3,485,30516755,20140928
998,4,302,14921770,20140927
999,2,380,20159168,20140929
1000,1,981,3936785,20140930
1001,2,267,10904799,20140929
1002,12,215,57465080,20140919
1003,4,235,1698192,20140927
