CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭
430,0,2,-3,2,1,0
431,2,-1,-1,1,0,0
432,-3,2,-1,0,-1,2
433,0,1,-2,3,-3,1
434,2,-3,1,1,0,0
435,-1,0,3,0,-3,1
436,-2,1,-1,0,0,2
437,3,-2,1,1,-3,2
438,0,-2,1,0,1,-1
439,-2,-1,3,-2,1,-1
440,0,1,-1,-1,2,1
441,-3,0,2,0,1,-3
442,0,1,-1,1,-1,1
443,-2,1,-1,-1,3,-3
444,2,-3,2,1,-1,0
445,-3,2,-1,1,0,0
446,2,0,0,0,0,-1
447,1,-2,3,0,0,-3
448,-2,-1,2,-2,3,-2
449,1,-1,-2,3,-2,2
450,-2,0,1,-1,0,2
451,0,-1,-1,3,-2,1
452,0,-2,0,1,0,-1
453,-3,2,-2,2,1,-1
454,1,0,-1,0,1,-1
455,1,1,-1,2,-2,0
456,-1,2,-2,1,1,-1
457,0,1,-1,1,-2,2
458,0,1,-1,1,0,-1
459,2,-2,0,1,-1,1
461,-1,-1,-1,3,-2,0
462,2,-1,-2,3,-2,-1
463,2,-2,0,0,2,-2
464,-1,-1,2,1,-2,0
465,-2,3,-1,-1,1,0
466,0,-3,2,0,0,-1
467,0,2,0,-1,2,-2
468,-1,0,1,0,-1,1
469,-3,1,-1,3,-3,1
470,-1,0,0,1,0,0
471,-2,0,2,-2,0,2
472,0,2,-1,0,0,0
473,0,1,-1,0,1,0
474,0,2,-3,2,0,0
475,1,0,1,0,0,-1
476,1,0,-1,1,-1,0
477,0,-3,1,2,-3,3
478,-2,3,-1,-2,1,0
479,-3,1,1,-1,1,-2
480,0,1,-1,1,0,-1
481,2,-3,1,1,-1,0
482,-1,2,-2,1,0,0
483,-2,2,1,-3,1,2
484,1,0,-2,3,-1,-1
485,1,0,0,-1,1,-2
486,-1,1,-1,0,-1,3
487,0,-1,0,1,-1,0
488,0,0,-1,1,-1,1
489,1,2,-3,2,0,-2
490,-1,1,-1,1,-1,1
491,-1,1,-2,2,0,-1
492,0,-3,1,-1,3,0
493,0,2,-2,0,0,1
494,-3,2,-2,3,-2,2
495,2,-1,1,0,-2,2
496,3,-3,2,0,-2,2
497,0,0,1,-1,0,1
498,3,-3,3,-2,1,-2
499,0,3,0,-2,1,-1
500,1,-2,3,-1,-1,0
501,-3,3,-3,2,-1,0
502,1,1,0,-1,-1,1
503,-1,2,-1,-1,-1,2
504,-1,-1,2,-1,0,2
505,-1,3,-3,1,2,-1
506,-2,3,0,-3,2,-1
507,-1,1,-1,1,0,0
508,2,1,-2,-1,2,0
509,1,-3,1,1,-1,1
510,-3,1,1,-1,1,-1
511,0,0,-1,1,-1,0
512,1,-1,2,-2,0,1
513,-2,3,-3,2,1,-1
514,1,0,-1,0,2,-3
515,-3,3,-3,3,-3,1
516,-1,1,0,-1,1,0
517,-2,3,-2,0,0,-1
518,1,-2,1,1,0,0
519,-3,3,-1,-1,1,1
520,0,1,-1,0,0,2
521,0,0,2,-3,3,-2
522,-1,0,0,-1,-1,1
523,-1,-1,3,-2,0,0
524,-1,0,1,-1,0,-1
525,1,1,-1,1,-1,2
526,0,-1,0,3,0,-3
527,-3,2,-2,2,-1,0
528,0,-1,1,0,-1,1
529,0,-1,3,-2,0,-1
530,-2,1,-2,3,-2,2
531,-1,-1,-1,3,-3,2
532,0,-2,1,2,-3,2
533,1,0,-1,1,-1,1
534,2,-1,-2,1,2,-2
535,0,1,-2,3,-1,-1
536,1,-1,1,-1,1,-1
537,-1,1,0,-1,1,-1
538,0,-2,-1,1,2,-2
539,-2,2,-1,1,1,-1
540,-3,2,-1,0,2,-2
541,0,0,-1,1,0,-1
542,0,-1,-2,3,-3,1
543,-1,3,-2,2,-3,3
544,-1,1,0,2,-3,3
545,2,-3,0,2,1,-2
546,0,1,2,-2,1,-2
547,-3,1,0,1,0,-2
548,3,-3,3,-3,2,0
549,-1,3,-2,0,0,1
550,1,-1,1,-3,3,-2
551,-2,1,0,-2,2,-1
552,-2,0,0,1,0,0
553,-1,0,-1,-1,0,3
554,-2,0,2,-3,1,1
555,0,2,-1,-1,1,-2
556,-2,2,-1,0,0,1
557,-2,2,-1,0,0,1
558,-3,3,-2,2,-3,1
559,1,1,-3,1,0,2
560,0,-2,2,1,-2,0
561,0,-2,3,-1,0,-2
562,2,-2,-1,0,2,-2
563,0,-2,3,-2,0,1
564,-2,2,-3,0,2,0
565,1,-2,1,1,-1,1
566,-1,1,2,0,-2,1
567,2,-2,3,-3,1,0
568,0,-2,1,0,-1,1
569,-1,0,-2,2,-1,0
570,0,-1,0,0,0,0
571,3,-3,3,-3,3,-2
572,2,-2,2,-3,0,0
573,0,-3,2,0,-1,0
574,-3,2,0,-2,3,-3
575,-1,1,0,-1,-1,2
576,1,-2,0,2,-1,-2
577,2,-3,3,-3,3,-3
578,0,1,-1,0,1,-1
579,1,1,0,0,-2,1
580,1,0,0,-1,0,1
581,0,1,-1,1,-1,-1
582,-3,1,2,-2,0,0
583,0,2,-2,-1,2,0
584,-1,2,0,-1,0,-1
585,1,-2,0,-1,3,-3
586,0,-2,1,0,2,-3
587,-2,1,-1,0,2,-1
588,-1,0,1,-2,0,2
589,2,-2,2,-1,1,0
590,-1,0,0,0,-1,2
591,0,-1,1,0,0,-1
592,1,-3,2,0,0,-2
593,-3,1,-1,3,-2,2
594,-2,2,-2,0,0,1
595,0,-1,2,-1,2,-1
596,2,0,-1,0,0,-1
597,-1,0,0,0,2,-2
598,-2,0,0,1,1,-1
599,1,2,-3,2,0,0
600,0,1,-2,0,1,-1
601,-1,0,1,0,0,-2
602,1,-2,0,1,0,0
603,-1,0,-1,-1,1,1
604,-3,2,-1,1,-2,3
605,-1,0,0,1,-1,0
606,-3,3,-3,0,2,1
607,0,-1,-1,3,-1,-1
608,0,0,-1,3,0,-3
609,-1,1,-2,2,0,-1
610,0,-3,0,1,-1,3
611,-2,-1,1,2,-3,3
612,2,0,-2,0,3,-3
613,2,1,-3,3,-3,1
614,-3,1,0,2,-2,0
615,-1,1,0,0,-2,1
616,0,-1,0,1,-1,0
617,2,-1,1,-1,2,-2
618,-1,-1,0,-1,2,1
619,-1,1,0,0,-2,1
620,-2,0,1,-1,-1,3
621,1,0,-1,0,1,0
622,-3,1,0,1,0,-1
623,0,1,-2,0,0,-1
624,0,1,-1,1,-1,1
625,1,1,-3,2,-1,2
626,-1,0,1,-1,1,0
627,2,-2,0,1,-1,-1
628,3,-1,0,0,-2,2
629,0,0,0,-1,2,-2
630,1,-2,2,-1,1,-2
631,1,1,-2,0,0,0
632,1,-1,-1,1,2,-3
633,0,-1,1,-1,2,-3
634,2,0,0,-2,2,-2
635,1,2,-3,1,2,-1
636,1,2,-3,3,-1,-2
637,3,-2,1,1,-3,1
638,-2,2,-3,1,0,2
639,3,-2,2,-2,0,1
640,-2,1,2,0,-3,1
641,-1,-1,0,1,0,0
642,-1,1,0,-1,0,1
643,-2,1,1,0,0,-2
644,-1,0,-1,0,-1,1
645,-1,0,2,-3,2,-1
646,-1,1,-1,2,-3,2
647,1,0,0,0,-1,0
648,3,-3,2,-1,0,0
649,-1,3,0,-2,1,-2
650,3,-3,0,3,0,-3
651,0,1,0,-1,1,-1
652,1,-2,3,-1,0,-2
653,0,2,-2,1,-1,1
654,1,0,-3,2,-1,2
655,1,-1,1,0,-1,1
656,1,-1,-1,3,-1,-2
657,0,0,0,1,0,0
658,1,0,-1,0,0,-1
659,0,1,-1,1,-1,1
660,0,0,-1,1,0,-1
661,-2,2,1,-3,1,0
662,0,1,-1,1,-2,2
663,-1,2,-2,0,1,0
664,-1,3,-1,-2,3,-3
665,-1,1,-1,1,0,-1
666,1,-1,1,1,-2,0
667,3,0,-3,3,-2,-1
668,-1,-2,2,-2,0,3
669,-3,0,1,2,-3,2
670,-1,0,1,-1,0,2
671,-1,0,0,1,-2,2
672,3,-2,-1,1,2,0
673,-1,1,1,-2,-1,1
674,0,3,-2,0,-1,3
675,-1,2,-3,2,0,-2
676,-2,1,-2,2,0,-1
677,-1,0,2,0,-3,1
678,1,0,0,-1,1,-1
679,1,0,-1,1,-1,1
680,0,-1,0,1,0,-2
681,-1,3,-3,2,1,-3
682,-1,0,0,2,-2,0
683,-1,3,-2,1,-2,3
684,0,2,-2,0,0,0
685,-1,0,1,-1,1,-1
686,0,1,-2,3,-1,1
687,-3,2,0,1,-3,3
688,2,-1,0,-1,1,-1
689,-1,1,1,-3,1,1
690,0,0,1,-2,-1,3
691,1,-3,2,1,-3,3
692,0,-2,-1,1,1,-1
693,0,-1,1,0,-1,0
694,2,0,-2,3,0,-3
695,-1,-1,0,1,0,-2
696,0,-1,-1,2,1,-2
697,-3,2,1,-1,-1,0
698,-2,1,1,-2,1,-1
699,0,0,0,0,0,1
700,0,-2,2,-1,1,-1
701,3,-3,3,-3,3,-1
702,-1,0,2,-1,0,-1
703,-2,0,0,1,0,-2
704,2,-3,3,-3,3,-3
705,-1,0,1,0,0,0
706,1,-3,2,-1,1,-2
707,-2,3,-1,-2,3,-1
708,2,-2,3,0,-2,-1
709,1,2,-3,3,-3,1
710,2,-2,0,2,-3,2
711,2,-1,1,0,-1,0
712,-1,0,1,-1,2,-2
713,1,1,0,-1,1,0
714,3,-1,1,-3,3,-2
715,-2,2,-1,1,0,-1
716,2,0,-2,1,2,-1
717,2,1,-3,3,-1,-2
718,-2,0,2,-3,1,0
719,1,-1,1,0,-1,2
720,0,0,0,1,-1,1
721,0,-1,1,-1,0,2
722,0,-1,1,-1,0,0
723,-1,0,0,0,1,0
724,2,1,-3,2,-1,0
725,0,1,-1,0,0,2
726,-1,2,-3,3,-3,1
727,1,2,-3,1,1,0
728,3,-1,1,-3,0,3
729,-2,2,-2,2,0,0
730,1,1,0,0,-2,2
731,2,1,-3,3,-3,1
732,1,-2,3,-3,2,0
733,-2,0,1,-1,-1,0
734,3,-2,0,1,0,-1
735,-3,0,3,-2,1,-1
736,-2,-1,3,-3,2,-1
737,1,1,-1,-1,2,-2
738,-1,-1,1,1,-1,-2
739,0,0,-1,1,0,-2
740,0,0,-1,0,0,1
741,-1,0,1,0,-1,0
742,-1,1,2,0,-2,-1
743,-1,1,-2,3,-3,2
744,2,-2,3,-2,0,1
745,0,-1,-1,3,-1,-2
746,-1,-2,2,-1,0,2
747,-1,0,-1,2,-3,1
748,-3,3,-1,-1,0,2
749,0,2,-1,0,-2,1
750,2,0,-1,1,-1,2
751,-1,2,-1,1,0,1
752,2,-1,1,0,0,-1
753,-2,1,-1,1,-1,0
754,-1,2,-3,2,-2,3
755,2,-3,1,1,1,-2
756,-2,-1,0,3,-3,3
757,-2,1,2,-3,3,-3
758,-3,1,2,0,-3,3
759,-3,2,0,0,-2,3
760,-3,3,-1,0,-1,1
761,-1,1,-3,3,-3,0
762,0,0,-2,1,0,0
763,-2,3,-3,2,0,-2
764,-3,3,-3,2,-1,0
765,0,0,-1,2,-1,-2
766,-2,2,-3,2,-1,2
767,1,0,1,0,-1,0
768,-1,0,-1,1,-2,3
769,3,-2,0,2,-3,2
770,1,-3,0,3,-2,1
771,0,0,-1,1,-1,1
772,3,-3,0,2,-2,1
773,2,-3,0,1,0,2
774,3,-3,2,-1,1,-1
775,0,-1,0,1,1,-3
776,1,-2,2,1,-2,-1
777,-1,3,-3,2,-2,2
778,-1,0,0,0,1,-2
779,1,-1,0,1,1,-2
780,-1,-2,3,-2,0,0
781,0,1,-2,3,-3,3
782,1,1,-1,0,0,2
783,1,1,-3,1,2,-1
784,-2,0,2,1,-2,2
785,-1,0,1,-1,1,-1
786,3,-2,2,-3,3,-1
787,-1,0,0,2,-2,0
788,-2,1,0,-2,2,1
789,1,-3,3,-2,-1,3
790,-1,1,-1,0,0,2
791,-2,3,0,-2,-1,3
792,3,-1,-1,0,0,0
793,-1,1,-1,0,-1,2
794,-1,2,1,-2,2,-3
795,2,-1,2,-3,3,-1
796,2,0,0,0,-1,-1
797,0,0,2,-3,1,1
798,0,-1,0,0,1,0
799,-2,-1,2,-1,2,-3
800,-2,1,0,-1,1,-1
801,-1,0,0,1,0,-2
802,-1,1,1,-3,2,-1
803,1,1,-3,3,-3,3
804,0,1,-1,1,-1,0
805,1,-3,1,1,-1,1
806,-1,1,-1,0,2,-3
807,0,0,-1,1,-1,2
808,-1,2,-3,3,-1,-2
809,-2,-1,2,0,-1,0
810,1,-1,0,2,-3,1
811,3,-2,2,-2,-1,2
812,2,-3,2,0,0,-1
813,0,0,0,-1,0,1
814,1,0,0,0,0,0
815,-2,3,-3,2,-1,-1
816,1,-1,0,1,-2,1
817,-1,2,-2,0,0,2
818,-1,2,-2,1,-1,0
819,2,0,-3,3,-2,0
820,1,-1,1,0,0,-2
821,0,0,-1,1,-1,-1
822,0,-1,0,1,-1,2
823,0,2,-1,-1,1,1
824,-1,2,0,0,-1,1
825,-3,1,2,-1,1,-3
826,-1,0,-1,3,-1,-2
827,3,-1,-2,2,0,0
828,1,1,0,-1,-1,3
829,-2,1,-2,2,1,-3
830,-1,1,-2,3,-2,0
831,-2,1,-1,2,-2,1
832,-3,3,-3,2,0,0
833,0,2,-3,3,-3,2
834,0,-1,0,1,0,-1
835,-1,2,-1,2,-3,2
836,0,1,-2,0,1,-1
837,-3,1,1,0,-1,2
838,-1,1,0,-1,1,-1
839,3,-2,0,0,1,0
840,2,0,-2,1,-2,3
841,-1,1,0,-1,1,-1
842,2,-1,1,-1,2,-3
843,0,0,1,0,0,-1
844,-2,0,0,2,-2,-1
845,0,-2,1,2,-2,0
846,2,-3,3,-2,0,1
847,1,-1,2,-3,1,1
848,2,0,-2,3,-2,1
