CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭
690,-1,1,-2,2,0,-2
691,3,0,-3,0,-1,0
692,-3,3,-1,-2,-1,0
693,-1,-1,0,-1,3,-1
694,-3,3,-3,3,-3,3
695,-2,-1,3,-3,1,2
696,-3,3,-3,-1,4,-3
697,-2,-1,0,3,-3,3
698,-3,-1,4,-1,0,-2
699,0,4,-3,-1,0,0
700,4,-3,0,-1,4,-3
701,0,1,-1,1,-2,3
702,3,-2,1,-2,3,-3
703,1,0,-2,3,-1,-1
704,1,-2,3,-2,0,1
705,0,0,0,0,4,-3
706,-3,-1,0,4,0,-3
707,-2,2,-3,3,-2,0
708,-2,2,-1,-2,2,0
709,-1,0,4,0,-2,-1
710,4,-3,3,0,-3,-1
711,-3,3,-3,-1,4,-3
712,-1,1,-1,1,1,-2
713,-3,3,-3,2,0,-1
714,4,0,-3,3,0,-3
715,0,-1,1,-1,0,1
716,4,-3,0,-1,0,4
717,0,0,-1,3,-2,-1
718,-3,3,-3,3,-1,-2
719,-3,-1,0,0,0,4
720,3,-3,3,0,-3,-1
721,0,4,-3,-1,0,0
722,-1,0,0,0,0,4
723,-2,-1,-1,0,4,-2
724,0,0,0,0,0,0
725,0,0,4,-2,-1,3
726,0,0,0,0,0,0
727,1,-1,-1,3,-3,3
728,-2,1,-1,2,-3,3
729,-1,4,-3,-1,4,-3
730,0,1,-3,3,-3,-1
731,4,-1,-2,3,-3,3
732,1,-1,-1,3,0,-2
733,0,-2,2,0,-2,2
734,0,0,0,0,0,0
735,-1,-1,-1,3,-2,0
736,-1,-1,1,-1,-1,-1
737,-2,-1,3,-2,1,0
738,0,4,-3,-1,4,-3
739,0,0,0,4,-3,-1
740,0,0,0,0,0,0
741,4,0,-3,-1,0,0
742,-3,-1,0,0,4,-3
743,-3,3,-3,-1,0,0
744,4,-3,-1,0,4,-3
745,-1,0,0,0,0,0
746,0,1,-1,-2,2,1
747,-1,0,-1,1,-1,-1
748,-3,3,-2,1,-2,3
749,0,0,0,4,-3,0
750,0,0,0,0,0,4
751,0,0,0,0,0,0
752,0,-2,3,-2,1,-1
753,0,0,0,0,0,0
754,-1,1,-1,-1,3,-1
755,1,2,-1,0,-1,-1
756,-1,3,-1,-2,-1,0
757,-3,2,1,-2,1,-1
758,-2,-1,2,0,-2,3
759,4,-1,-2,3,-1,0
760,-3,-1,0,4,-3,-1
761,0,0,0,4,-3,-1
762,0,4,-3,-1,0,0
763,-3,3,-3,-1,0,0
764,2,1,-3,3,-3,2
765,4,-3,-1,0,0,4
766,0,0,4,-3,3,-3
767,4,-2,1,0,-2,-1
768,0,0,4,-3,-1,0
769,0,-1,3,-2,-1,3
770,0,0,1,0,-1,1
771,-1,0,-1,3,-3,3
772,3,-2,1,-1,-1,2
773,4,-3,0,-1,0,0
774,-1,3,-1,-1,-1,-1
775,1,-2,3,-1,-1,1
776,3,-3,-1,4,0,-3
777,-1,4,-3,2,-2,-1
778,-3,-1,0,0,0,0
779,-3,3,-3,3,-3,3
780,-1,-1,-1,3,-1,-2
781,1,-1,-2,3,-3,0
782,0,0,0,0,0,0
783,0,4,-3,3,-2,1
784,1,-2,0,-1,3,-2
785,-3,3,-3,3,-2,2
786,0,3,-1,-2,3,-2
787,0,-3,3,-1,0,-1
788,-1,-1,-1,4,-3,3
789,-1,0,-1,4,-3,-1
790,0,0,0,4,-3,-1
791,-2,3,-3,3,-3,3
792,3,-3,3,-2,-1,3
793,0,0,0,0,0,0
794,-1,2,0,1,-2,-1
795,3,-3,2,0,0,0
796,-1,-2,3,-2,1,-2
797,0,-1,3,-3,-1,4
798,0,0,0,0,0,0
799,0,0,0,0,4,-3
800,-3,3,-3,3,-1,-2
801,2,-2,-1,3,-3,0
802,0,0,0,0,0,0
803,0,4,-3,-1,4,-1
804,0,0,0,0,0,0
805,4,-3,-1,0,0,0
806,0,-1,2,0,-1,2
807,-3,3,-3,-1,0,0
808,-1,4,-3,3,-3,3
809,0,0,4,-1,-2,2
810,3,-2,0,2,-2,1
811,0,-3,3,-1,-2,3
812,-3,-1,4,-3,3,-3
813,0,0,0,0,0,0
814,-3,3,-3,3,0,-3
815,1,1,-2,3,-3,-1
816,1,-2,2,-1,-1,3
817,0,-1,0,0,1,-1
818,-2,2,-3,-1,4,-3
819,1,-1,0,1,-2,3
820,-1,0,0,0,4,-3
821,-1,0,0,0,0,0
822,-1,4,-1,-2,3,-1
823,-1,-1,1,0,-1,1
824,-1,4,-3,-1,4,-2
825,-2,0,-1,3,-3,-1
826,4,-3,-1,4,-3,-1
827,3,-3,2,-1,1,-1
828,-2,3,-1,-2,-1,4
829,-3,-1,0,0,4,-1
830,-1,0,4,-3,-1,4
831,0,0,0,4,-3,-1
832,-3,3,-3,2,-2,3
833,0,0,0,4,-3,-1
834,0,4,0,-3,3,-3
835,-1,3,-3,-1,0,0
836,0,0,0,0,0,0
837,0,0,0,0,0,0
838,2,1,-1,-2,2,-1
839,3,-3,-1,4,-1,-2
840,0,4,-3,-1,4,-3
841,-1,3,-2,0,1,-2
842,-1,0,0,0,4,-1
843,0,0,0,0,0,0
844,-3,3,-2,1,1,-3
